dates,nzd0541-0000,nzd0541-0001,nzd0541-0002,nzd0541-0003,nzd0541-0004,nzd0541-0005,nzd0541-0006,nzd0541-0007,nzd0541-0008,nzd0541-0009,nzd0541-0010,nzd0541-0011,nzd0541-0012,nzd0541-0013,nzd0541-0014,nzd0541-0015,nzd0541-0016,nzd0541-0017,nzd0541-0018,nzd0541-0019,nzd0541-0020,nzd0541-0021,nzd0541-0022,nzd0541-0023,nzd0541-0024,nzd0541-0025,nzd0541-0026,nzd0541-0027,nzd0541-0028,nzd0541-0029,nzd0541-0030,nzd0541-0031,nzd0541-0032,nzd0541-0033,nzd0541-0034,satname
2002-11-22 22:02:45+00:00,383.67,358.11,355.52,350.69,356.22,362.83,367.28,365.10,361.90,359.89,365.12,366.79,363.46,357.04,358.41,362.96,370.31,375.35,370.57,360.39,354.88,351.24,346.87,348.36,346.63,347.17,346.49,352.47,347.53,349.03,351.06,372.67,391.05,397.40,404.14,L7
2003-02-01 22:09:21+00:00,402.60,334.59,357.43,355.19,359.88,367.73,367.73,365.60,363.52,362.63,367.46,368.71,366.46,357.43,357.13,365.08,370.05,368.67,367.28,354.49,347.10,347.02,348.02,346.00,347.51,349.41,350.91,358.38,357.92,358.17,351.02,385.06,377.65,383.03,389.84,L7
2003-03-21 22:09:27+00:00,419.26,330.18,358.45,361.83,354.60,384.45,380.08,379.39,375.78,375.76,383.19,390.10,370.39,361.67,367.62,377.24,372.05,369.62,379.30,357.72,352.23,351.85,355.60,357.85,346.87,351.35,356.00,359.65,355.30,351.89,341.97,405.52,363.47,364.45,370.33,L7
2003-08-05 22:02:59+00:00,398.90,371.66,358.66,366.40,346.59,374.01,371.04,376.80,376.42,376.50,388.86,393.59,372.31,374.71,,,,,390.34,373.12,371.09,367.79,371.66,383.64,,,,321.88,337.62,343.41,343.48,402.99,371.74,362.48,363.65,L7
2003-08-13 21:51:32+00:00,398.62,385.20,350.17,361.98,357.86,377.43,375.42,381.36,376.83,375.71,385.36,390.47,380.70,380.87,386.51,382.83,361.99,361.35,376.13,369.35,367.19,368.68,366.22,369.15,344.87,341.09,325.37,321.35,358.47,343.41,362.95,407.74,383.10,380.19,362.40,L5
2003-10-07 21:58:35+00:00,383.07,380.79,351.09,360.77,365.13,370.57,369.24,376.83,373.47,371.33,378.68,379.95,377.88,377.77,378.15,380.36,371.61,378.31,380.38,380.10,375.42,374.62,364.39,360.22,351.92,348.01,337.34,329.40,354.85,344.28,355.71,382.55,379.84,387.88,374.65,L5
2003-10-15 22:08:58+00:00,380.49,379.61,354.96,363.54,365.90,371.17,368.89,375.71,373.65,372.10,379.89,380.63,376.85,376.95,376.53,379.42,371.54,380.53,383.68,380.10,375.42,374.62,364.39,360.22,351.92,348.01,337.34,329.40,351.77,344.79,353.32,375.27,377.94,385.57,379.70,L7
2003-10-24 22:02:58+00:00,380.49,379.61,353.20,361.00,367.07,376.49,374.95,380.73,378.34,376.29,382.53,382.55,378.97,377.49,380.37,382.69,377.64,386.87,390.75,394.45,388.48,381.41,366.00,360.55,351.92,348.01,337.34,329.40,351.77,344.79,353.32,375.27,377.94,385.57,379.70,L7
2003-11-17 21:52:57+00:00,382.45,381.06,355.62,363.44,368.72,375.87,375.02,380.32,377.34,375.51,381.21,381.39,378.45,377.92,379.73,380.07,376.70,386.38,389.42,393.00,388.85,383.05,369.36,361.88,351.54,344.67,335.72,332.10,351.77,347.46,354.33,374.54,379.74,390.38,387.75,L5
2003-12-26 21:59:30+00:00,382.45,381.06,355.62,363.44,368.72,375.87,375.02,380.32,377.34,375.51,380.06,380.46,378.25,375.82,377.03,376.71,371.80,386.38,389.42,383.36,385.01,380.33,366.21,355.67,351.54,335.60,332.26,332.50,350.09,348.51,352.89,369.43,376.70,388.52,389.39,L5
2004-03-31 21:59:59+00:00,381.65,381.77,366.10,372.03,375.64,380.24,378.51,382.14,378.95,377.01,379.98,378.35,376.35,373.94,375.13,377.32,376.45,390.83,392.87,385.51,387.93,380.63,368.33,359.15,358.29,340.42,339.63,344.66,349.77,351.08,349.11,362.23,377.08,388.93,401.13,L5
2004-04-24 22:09:55+00:00,385.74,388.55,375.48,383.04,383.12,380.09,380.78,383.74,376.64,373.76,378.64,377.74,378.77,375.73,376.49,377.99,377.09,388.92,385.87,374.88,381.22,376.25,368.92,356.25,357.95,335.58,336.41,344.38,352.90,354.81,352.72,366.37,381.64,396.56,406.16,L7
2004-04-25 21:54:35+00:00,385.74,388.55,375.48,383.04,383.12,380.09,380.78,383.10,378.65,374.36,380.30,380.11,380.72,377.79,378.95,380.35,380.36,389.67,386.37,377.54,382.04,376.14,369.55,361.26,365.83,346.95,346.50,352.72,359.85,357.19,355.01,368.51,383.18,398.19,406.65,L5
2004-05-02 22:00:57+00:00,379.40,388.55,375.48,379.18,380.50,377.41,379.94,381.02,376.57,372.84,378.48,379.78,376.86,370.32,377.37,380.15,378.55,385.19,381.15,377.54,382.04,368.46,365.86,361.26,365.83,358.32,346.50,352.72,359.85,357.19,351.17,365.84,380.09,394.94,403.03,L5
2004-05-03 22:03:47+00:00,375.03,384.52,372.79,379.18,380.50,377.41,379.94,381.02,376.57,372.84,377.55,378.88,376.12,369.64,376.83,379.24,377.65,381.91,379.46,376.33,378.69,366.58,363.27,358.13,362.87,358.78,348.65,351.55,356.33,353.17,348.19,365.84,380.09,394.94,403.03,L7
2004-05-18 22:01:26+00:00,380.27,383.74,375.70,383.00,385.09,382.82,382.44,381.94,378.43,376.12,380.23,381.17,379.11,371.51,377.75,380.34,378.83,383.52,382.48,376.62,377.84,364.92,362.22,358.23,365.63,366.01,358.70,358.86,362.54,359.67,346.14,364.53,378.72,391.45,398.76,L5
2004-05-26 22:09:57+00:00,380.27,384.39,373.45,380.66,385.52,381.99,379.49,380.11,378.56,376.53,380.24,382.36,379.81,371.51,377.75,380.34,378.83,383.52,382.48,376.62,377.84,365.94,363.32,359.28,366.48,366.30,359.23,359.65,363.18,360.10,348.75,366.65,381.65,392.81,400.13,L7
2004-06-04 22:03:43+00:00,380.31,384.39,364.69,380.66,380.14,381.99,379.49,374.30,373.84,372.98,377.77,380.08,377.85,369.49,374.97,377.09,374.92,383.52,382.48,372.92,377.84,363.43,360.51,356.91,362.79,362.41,355.44,359.65,363.18,360.10,348.75,366.65,381.65,392.81,400.13,L7
2004-06-12 21:55:59+00:00,382.75,386.25,360.67,372.22,374.36,381.99,372.82,370.18,373.84,373.38,379.44,381.34,379.17,372.64,374.97,378.73,376.32,384.64,384.57,375.51,379.96,366.35,363.33,360.75,362.79,362.82,356.49,361.60,366.03,363.50,353.67,370.54,383.63,395.05,402.32,L5
2004-06-27 22:09:48+00:00,380.32,381.60,357.91,367.97,370.11,373.87,367.18,366.37,368.20,369.56,377.25,379.38,376.98,372.56,374.13,378.31,376.77,381.77,381.73,379.90,378.27,365.00,363.61,363.60,362.79,369.63,361.44,366.18,370.09,365.30,355.00,374.07,384.90,395.16,400.95,L7
2004-07-06 22:03:36+00:00,380.32,381.60,357.91,367.97,370.11,373.87,367.18,366.37,368.20,369.56,377.25,379.38,376.98,372.56,374.13,378.31,376.77,380.44,380.94,379.37,376.96,365.23,362.79,361.96,361.41,368.56,360.80,365.30,368.53,363.72,354.46,372.84,383.96,394.07,401.70,L7
2004-07-22 22:03:32+00:00,380.32,381.60,357.91,367.97,370.11,373.87,367.18,366.37,368.20,369.56,377.25,379.38,376.98,372.56,374.13,378.31,376.77,380.44,380.94,379.37,376.96,365.23,362.79,361.96,361.41,368.56,360.80,364.21,367.67,364.00,356.21,374.30,385.07,393.27,401.70,L7
2004-07-29 22:09:38+00:00,380.00,380.63,357.91,367.97,370.11,373.87,367.18,366.37,368.20,369.56,377.25,379.38,375.56,373.25,373.97,377.85,375.95,380.34,380.66,379.22,376.17,365.43,362.99,362.84,361.77,368.21,360.17,363.62,367.15,364.58,358.07,375.26,385.99,394.23,402.20,L7
2004-07-30 21:57:15+00:00,382.19,382.23,356.71,366.62,369.74,372.56,368.05,367.29,369.86,370.43,377.38,379.59,375.85,372.76,373.69,377.90,375.40,379.52,381.21,379.60,375.94,365.56,363.72,363.64,362.51,368.19,360.73,364.54,367.83,365.44,359.85,377.82,388.72,396.01,405.07,L5
2004-08-15 21:57:37+00:00,382.19,382.23,356.71,366.62,369.74,372.56,368.05,367.29,369.86,370.43,377.38,379.59,375.85,372.76,373.69,377.90,374.27,377.69,381.21,379.60,375.38,366.44,363.47,363.71,361.51,367.02,359.56,364.54,367.59,365.44,359.85,378.48,390.44,397.47,409.43,L5
2004-09-08 22:03:17+00:00,382.19,382.23,356.71,366.62,369.74,372.56,368.05,367.29,369.86,370.43,377.38,379.59,375.85,372.76,373.69,377.90,372.70,377.06,380.70,380.39,376.63,367.86,364.62,364.43,362.36,366.64,359.63,364.36,368.32,366.95,361.93,380.20,391.76,399.56,410.74,L7
2005-01-13 22:06:52+00:00,396.47,395.50,356.88,357.78,373.40,371.66,373.16,374.03,375.99,370.88,370.62,373.73,368.61,368.27,367.44,371.53,364.19,372.17,385.62,385.52,374.95,372.67,368.23,368.65,365.06,362.20,357.42,362.32,368.05,375.69,376.24,392.36,405.44,407.46,420.80,L5
2005-02-14 22:07:21+00:00,398.09,405.95,370.74,369.56,380.79,379.66,377.19,378.98,375.76,369.90,370.59,369.54,368.22,362.90,364.81,369.88,369.30,380.90,389.49,389.71,383.00,378.80,376.24,373.15,371.38,364.33,363.03,367.69,378.84,388.23,384.77,399.68,409.82,411.00,404.61,L5
2005-03-03 22:04:17+00:00,398.09,405.95,370.74,369.56,380.79,379.66,377.19,378.98,375.76,369.90,370.59,369.54,368.22,362.90,364.81,371.39,372.56,383.61,388.39,386.00,382.22,377.00,375.62,372.69,371.63,365.73,363.44,368.10,380.29,387.44,385.72,399.32,409.69,412.58,406.96,L7
2005-03-10 22:10:29+00:00,398.36,399.53,369.19,366.31,380.79,379.66,377.19,378.98,375.76,369.90,371.41,372.43,368.22,362.90,364.81,371.39,388.30,393.82,392.83,385.22,370.46,373.44,368.37,374.55,374.66,370.53,367.88,369.95,389.84,392.87,386.73,398.83,410.38,407.86,400.49,L7
2005-04-04 22:04:14+00:00,398.36,399.53,369.19,366.31,380.79,379.66,377.19,378.98,375.76,369.90,371.41,372.43,368.22,362.90,364.81,371.39,388.30,393.82,392.83,374.77,366.42,369.61,365.41,371.95,372.22,366.71,365.65,369.95,389.84,392.87,380.86,393.32,405.91,404.62,399.19,L7
2005-04-11 22:10:22+00:00,398.36,399.53,364.65,362.11,372.94,370.99,368.76,371.73,370.01,365.86,371.41,372.43,368.22,362.90,364.81,371.39,388.30,393.82,392.83,374.77,363.56,361.16,365.41,371.95,372.22,366.71,365.65,369.95,389.84,392.87,380.86,393.32,405.91,404.62,399.19,L7
2005-04-20 22:04:08+00:00,398.36,399.53,364.65,362.11,372.94,370.99,368.76,371.73,370.01,365.86,371.41,372.43,368.22,362.90,364.81,371.39,400.14,395.06,398.29,374.77,363.56,361.16,365.41,371.95,372.22,366.71,365.65,369.95,389.84,392.87,380.86,393.32,405.91,403.62,402.17,L7
2005-04-27 22:10:21+00:00,394.38,389.56,362.83,359.67,370.63,368.71,367.54,368.56,370.01,365.86,369.97,372.70,371.69,367.49,369.61,371.39,399.46,393.83,398.29,374.04,363.54,362.26,365.87,371.17,372.31,367.73,367.35,370.60,389.84,392.87,380.86,393.32,405.91,403.62,402.17,L7
2005-05-13 22:10:24+00:00,386.73,382.38,359.25,355.90,363.36,362.70,360.91,362.14,360.43,358.84,367.63,371.47,370.64,368.79,369.72,372.31,395.59,391.40,398.29,374.04,362.71,360.16,365.87,371.17,372.31,367.73,367.35,370.60,389.84,392.87,380.86,393.32,405.91,403.62,402.17,L7
2005-05-14 22:01:54+00:00,386.73,382.38,358.92,355.81,360.86,360.58,359.03,361.93,357.29,356.15,366.46,371.91,371.09,366.68,368.74,369.47,390.87,386.33,398.29,370.27,361.24,358.84,364.50,367.95,368.13,367.73,367.35,370.60,389.84,392.87,380.86,393.32,405.91,403.62,402.17,L5
2005-06-14 22:10:13+00:00,386.73,382.38,358.92,355.81,360.86,360.58,359.03,361.93,357.29,356.15,366.46,371.91,371.09,366.68,368.74,369.47,391.76,387.27,398.06,374.02,363.38,361.59,365.58,369.88,368.00,367.37,368.07,370.35,387.54,391.15,382.30,395.45,407.69,406.14,406.30,L7
2005-06-15 22:02:10+00:00,386.20,379.70,356.40,354.36,360.23,357.19,357.34,359.42,356.60,360.32,369.12,373.81,372.32,368.61,371.04,372.17,391.64,387.33,396.06,375.92,365.94,363.69,366.85,370.79,367.86,367.51,368.45,369.85,385.13,389.24,381.60,395.85,407.82,408.28,408.32,L5
2005-06-22 22:08:22+00:00,386.30,379.14,352.13,348.43,360.23,357.19,358.46,360.13,357.46,360.66,369.19,373.46,372.40,368.20,370.69,372.91,390.43,387.22,394.87,376.70,365.87,363.23,365.34,369.11,366.28,365.47,366.75,370.90,384.86,388.59,383.89,395.85,409.66,408.28,408.32,L5
2005-07-08 22:08:27+00:00,386.30,379.14,352.13,348.43,360.23,357.19,361.20,363.74,361.25,362.85,369.94,374.14,372.40,370.50,373.60,377.07,393.14,389.34,394.36,377.76,365.79,362.91,364.58,367.85,364.55,364.86,365.28,368.59,381.50,387.42,383.99,395.95,408.30,407.16,407.46,L5
2005-07-09 22:04:02+00:00,386.30,379.14,352.13,348.43,360.23,357.19,361.20,363.74,361.25,362.85,369.94,374.14,372.40,370.50,373.60,378.49,393.75,390.31,393.73,377.85,366.02,362.71,363.62,366.81,363.87,364.13,364.29,366.90,380.00,386.30,383.62,395.31,406.93,405.90,405.84,L7
2005-07-16 22:10:12+00:00,380.11,371.52,349.30,346.45,354.82,351.20,359.83,362.65,358.33,361.30,370.15,375.01,373.64,372.88,376.70,381.43,395.56,390.63,391.34,376.22,366.21,363.11,363.58,366.82,362.75,363.31,363.91,367.67,381.47,386.08,383.92,395.46,406.36,406.94,409.11,L7
2005-07-25 22:04:01+00:00,380.11,371.52,349.30,346.45,354.82,351.20,359.83,362.65,358.33,361.30,370.15,375.01,373.64,372.88,376.70,381.43,395.56,390.63,391.34,376.22,365.34,361.86,362.35,365.17,361.71,361.48,362.81,365.98,378.81,383.36,381.65,394.09,405.39,406.61,408.61,L7
2005-08-09 22:08:46+00:00,378.01,372.15,351.05,349.35,357.29,354.88,362.51,364.63,360.56,362.23,370.55,375.55,374.67,373.85,377.71,382.51,395.13,390.74,391.19,376.41,365.51,361.57,361.76,364.28,360.96,360.80,362.19,365.84,377.94,382.50,381.03,394.34,405.89,407.30,408.10,L5
2005-08-17 22:10:06+00:00,375.92,369.45,349.07,347.07,354.86,352.62,360.60,363.08,358.65,360.94,370.34,376.64,376.02,375.40,379.54,384.06,395.24,390.47,391.22,375.35,364.03,359.85,359.94,362.84,359.96,360.10,361.48,364.42,378.33,381.16,380.00,393.14,405.41,407.14,408.14,L7
2005-08-25 22:08:52+00:00,373.68,367.94,348.62,346.96,354.22,351.85,358.96,361.61,357.88,359.53,369.59,374.87,373.76,374.25,378.13,382.85,393.52,388.76,387.68,373.16,363.07,358.58,358.29,360.83,357.92,357.95,359.28,361.97,375.24,378.17,376.92,389.81,402.72,405.19,405.89,L5
2005-08-26 22:03:51+00:00,373.68,367.94,348.62,346.96,354.22,351.85,358.96,361.61,357.88,359.53,369.59,374.87,373.76,374.25,378.13,381.41,392.48,387.50,387.68,373.16,361.95,357.61,357.58,359.53,357.92,356.65,356.56,361.97,373.66,376.39,372.83,387.78,400.58,402.52,403.88,L7
2005-09-10 22:08:55+00:00,370.95,367.04,348.42,348.15,356.96,354.29,360.53,363.23,359.17,360.81,369.87,375.06,374.41,375.07,379.05,382.64,392.05,386.11,387.31,373.14,362.64,357.34,357.36,357.22,354.85,354.19,354.60,361.45,368.78,372.32,371.67,387.14,400.43,402.66,403.92,L5
2006-01-01 22:04:22+00:00,364.82,368.35,360.79,364.18,367.55,366.03,375.48,378.77,371.17,369.76,376.10,379.94,374.75,379.02,384.06,386.93,392.41,388.43,381.24,373.84,361.70,355.28,352.88,351.03,349.85,350.19,348.90,358.08,369.24,367.78,369.02,389.36,398.49,399.78,397.78,L7
2006-01-08 22:10:37+00:00,364.82,368.35,360.79,364.18,367.55,366.03,373.95,376.01,368.39,368.35,376.13,380.01,374.75,377.50,382.08,383.24,382.57,381.40,377.00,369.24,361.51,354.21,355.34,352.38,351.93,349.11,348.63,359.81,371.46,365.46,365.69,387.62,399.69,402.89,401.45,L7
2006-02-09 22:10:49+00:00,366.60,367.12,364.18,367.30,372.14,369.73,371.45,374.90,371.62,372.34,379.53,381.52,375.44,379.26,384.56,387.57,386.14,382.74,378.44,370.82,364.53,357.20,358.07,354.80,356.28,353.05,350.83,364.18,375.79,369.65,368.32,390.77,400.44,402.38,403.68,L7
2006-02-18 22:04:40+00:00,365.93,365.52,367.24,370.37,375.48,374.81,374.16,376.00,373.67,374.87,380.54,380.62,373.37,378.23,383.54,386.26,385.63,382.01,378.44,370.82,364.53,357.20,358.09,355.39,357.38,354.83,354.09,366.78,373.61,371.64,370.32,391.77,400.69,402.20,404.08,L7
