dates,nzd0394-0000,nzd0394-0001,nzd0394-0002,nzd0394-0003,nzd0394-0004,nzd0394-0005,nzd0394-0006,satname
1999-07-02 21:59:57+00:00,,,,,,580.75,,L7
1999-07-18 22:00:01+00:00,,299.64,322.35,320.45,,545.15,,L7
1999-09-04 22:00:09+00:00,342.18,335.33,330.98,327.05,320.85,329.90,337.94,L7
1999-10-22 22:00:04+00:00,336.67,335.23,331.54,327.48,331.22,334.67,336.36,L7
1999-12-09 22:00:09+00:00,336.75,326.44,323.09,317.36,317.01,322.16,332.02,L7
1999-12-25 22:00:28+00:00,335.18,315.90,341.82,313.99,306.47,318.73,324.31,L7
2000-01-26 22:00:02+00:00,347.05,322.12,318.23,316.80,309.93,326.92,334.17,L7
2000-02-11 22:00:21+00:00,353.06,327.88,326.52,316.66,306.08,322.61,339.77,L7
2000-02-27 21:59:52+00:00,347.04,324.64,322.23,323.80,318.69,330.29,339.93,L7
2000-03-30 21:59:45+00:00,333.21,324.74,331.27,330.40,327.92,336.40,338.80,L7
2000-04-15 21:59:55+00:00,332.76,324.70,322.23,322.83,321.93,332.20,327.93,L7
2000-05-01 21:59:54+00:00,339.85,330.62,328.14,330.86,331.88,338.41,331.80,L7
2000-06-18 21:59:27+00:00,,313.46,322.03,320.00,325.42,331.67,330.57,L7
2000-07-04 21:58:50+00:00,,290.64,323.26,,,,,L7
2000-08-05 21:58:44+00:00,345.34,323.67,324.97,320.27,321.24,332.81,339.80,L7
2000-09-06 21:58:22+00:00,339.53,319.09,331.00,332.94,327.58,337.69,338.49,L7
2000-10-08 21:57:36+00:00,340.66,329.71,326.94,324.84,324.76,333.00,331.86,L7
2000-11-25 21:57:34+00:00,321.73,317.35,311.27,307.72,308.73,317.04,309.49,L7
2000-12-11 21:58:00+00:00,330.40,319.43,320.54,320.93,314.56,324.61,326.19,L7
2001-02-13 21:57:39+00:00,344.78,320.80,322.29,322.53,311.98,327.52,333.68,L7
2001-05-20 21:57:04+00:00,307.06,310.81,314.38,319.36,317.89,328.19,329.83,L7
2001-06-05 21:57:16+00:00,,315.31,320.43,318.22,324.55,328.30,328.03,L7
2001-07-07 21:56:36+00:00,315.57,315.93,324.32,320.51,315.02,329.66,330.73,L7
2001-08-24 21:56:00+00:00,338.50,316.25,301.10,315.90,313.78,328.53,326.85,L7
2001-09-25 21:55:40+00:00,339.19,321.55,323.42,323.73,318.05,334.60,347.34,L7
2001-12-14 21:55:53+00:00,325.29,308.61,302.33,306.32,307.74,319.05,318.22,L7
2001-12-30 21:55:49+00:00,318.89,313.07,313.39,313.13,312.33,326.19,325.73,L7
2002-02-16 21:56:30+00:00,335.95,311.96,323.56,318.01,310.19,308.09,315.87,L7
2002-03-20 21:56:00+00:00,348.08,329.87,325.97,319.37,317.17,324.25,327.96,L7
2002-05-07 21:56:27+00:00,331.47,324.43,324.34,318.85,315.37,317.00,326.74,L7
2002-09-12 21:55:07+00:00,352.79,329.82,325.29,325.54,321.37,327.79,349.65,L7
2002-10-14 21:54:55+00:00,335.99,321.32,321.76,319.88,312.32,321.36,334.19,L7
2002-10-30 21:55:25+00:00,344.88,331.33,324.32,321.78,317.58,330.49,333.79,L7
2003-01-18 21:55:42+00:00,327.05,323.48,321.20,322.31,320.36,330.62,335.13,L7
2003-03-23 21:56:16+00:00,334.44,308.77,316.92,317.28,318.65,330.61,337.69,L7
2003-04-08 21:56:23+00:00,322.12,305.74,309.49,309.40,302.95,305.96,322.01,L7
2003-04-24 21:55:58+00:00,318.81,314.33,315.20,312.05,308.99,319.50,327.78,L7
2003-05-10 21:56:22+00:00,344.95,323.18,323.74,319.35,315.32,320.52,329.77,L7
2003-07-21 21:44:09+00:00,,315.69,316.98,308.96,307.44,318.23,320.80,L5
2003-07-29 21:55:41+00:00,,304.89,309.75,311.85,311.30,315.74,320.06,L7
2003-08-30 21:55:34+00:00,311.00,299.81,314.93,317.61,315.27,324.33,316.54,L7
