dates,satname,sar1171-0000,sar1171-0001,sar1171-0002,sar1171-0003,sar1171-0004,sar1171-0005,sar1171-0006,sar1171-0007
1984-05-31 09:27:59+00:00,L5,,,,,,233.87,,
1984-08-03 09:29:20+00:00,L5,223.65,218.42,212.61,228.80,222.33,206.22,198.51,213.41
1984-09-20 09:30:04+00:00,L5,221.69,229.33,211.07,225.40,227.82,201.34,201.39,206.80
1984-10-22 09:30:00+00:00,L5,221.67,221.14,207.77,219.70,223.92,201.11,195.62,212.14
1984-12-09 09:29:58+00:00,L5,225.87,223.26,209.07,216.36,215.62,196.42,194.86,203.51
1985-01-10 09:30:15+00:00,L5,348.00,240.32,393.85,437.09,371.55,207.19,211.02,315.91
1985-03-31 09:30:19+00:00,L5,227.11,218.23,206.84,219.65,209.12,211.76,202.77,215.66
1985-06-19 09:30:02+00:00,L5,215.72,206.04,201.16,214.63,209.72,191.57,194.34,196.59
1985-07-05 09:29:57+00:00,L5,188.46,166.54,246.56,265.16,257.65,239.06,241.98,253.89
1985-08-22 09:29:32+00:00,L5,226.17,219.36,213.82,217.55,214.26,195.02,198.13,214.38
1985-10-09 09:28:59+00:00,L5,237.95,232.32,201.95,217.68,213.49,204.31,206.64,212.89
1986-01-13 09:27:22+00:00,L5,222.69,221.85,211.79,217.34,208.20,192.56,189.93,211.07
1986-03-18 09:25:58+00:00,L5,226.11,218.54,206.32,217.87,209.36,201.15,195.21,204.57
1986-04-19 09:25:17+00:00,L5,224.93,231.81,203.55,219.21,211.34,200.28,206.08,214.20
1986-05-05 09:24:53+00:00,L5,224.43,223.13,204.78,213.02,210.94,202.63,199.83,207.64
1986-10-12 09:19:38+00:00,L5,229.77,218.66,211.15,211.79,211.22,193.00,195.45,203.01
1987-02-17 09:20:59+00:00,L5,232.31,219.84,214.42,212.66,214.62,194.09,195.63,212.67
1987-03-21 09:22:02+00:00,L5,227.43,220.91,210.21,225.99,212.93,202.55,201.07,211.42
1987-04-06 09:22:36+00:00,L5,234.68,220.64,208.32,223.15,210.43,202.45,199.58,217.72
1987-06-25 09:24:44+00:00,L5,147.77,219.96,210.82,219.80,,,200.46,207.39
1987-07-27 09:25:25+00:00,L5,229.19,217.75,210.78,226.02,212.34,201.95,195.23,207.85
1987-08-28 09:26:22+00:00,L5,219.68,218.63,210.84,224.35,216.64,200.29,197.35,208.13
1987-10-31 09:27:40+00:00,L5,231.63,235.47,210.07,215.42,212.87,194.12,191.32,206.60
1987-11-16 09:28:03+00:00,L5,225.26,237.35,205.84,226.81,214.31,201.02,201.17,208.68
1987-12-02 09:28:18+00:00,L5,231.21,217.93,206.78,213.19,222.70,200.93,197.34,206.00
