dates,nzd0533-0000,nzd0533-0001,nzd0533-0002,nzd0533-0003,nzd0533-0004,nzd0533-0005,nzd0533-0006,nzd0533-0007,nzd0533-0008,nzd0533-0009,nzd0533-0010,nzd0533-0011,nzd0533-0012,nzd0533-0013,nzd0533-0014,nzd0533-0015,nzd0533-0016,nzd0533-0017,nzd0533-0018,nzd0533-0019,nzd0533-0020,nzd0533-0021,nzd0533-0022,nzd0533-0023,nzd0533-0024,nzd0533-0025,nzd0533-0026,nzd0533-0027,nzd0533-0028,nzd0533-0029,nzd0533-0030,nzd0533-0031,nzd0533-0032,nzd0533-0033,nzd0533-0034,nzd0533-0035,nzd0533-0036,nzd0533-0037,nzd0533-0038,nzd0533-0039,nzd0533-0040,nzd0533-0041,nzd0533-0042,nzd0533-0043,nzd0533-0044,nzd0533-0045,nzd0533-0046,nzd0533-0047,nzd0533-0048,nzd0533-0049,nzd0533-0050,nzd0533-0051,nzd0533-0052,nzd0533-0053,nzd0533-0054,nzd0533-0055,nzd0533-0056,nzd0533-0057,nzd0533-0058,nzd0533-0059,nzd0533-0060,nzd0533-0061,nzd0533-0062,nzd0533-0063,satname
2002-12-06 22:15:13+00:00,322.3011111111111,319.19,328.63,300.18,303.10999999999996,298.46454545454543,297.40999999999997,313.1369230769231,310.5345454545454,317.53,312.7133333333333,321.23473684210524,320.2269230769231,323.5466666666666,316.6269230769231,312.53999999999996,303.02666666666664,301.2669230769231,299.6769230769231,302.7942857142857,306.40666666666664,308.1433333333333,306.2769230769231,307.9033333333333,311.4969230769231,313.76454545454544,322.0069230769231,322.56,326.99333333333334,327.3269230769231,321.4845454545454,318.9769230769231,323.1775,325.7836507936508,331.45516129032256,338.1118032786885,326.5733333333333,322.115,324.41142857142853,329.68,328.87857142857143,343.53,356.93666666666667,383.4,396.5,376.1666666666667,368.09857142857146,389.3011111111111,397.02857142857147,404.31,399.26,387.02000000000004,383.74666666666667,342.52000000000004,368.81,355.09000000000003,355.2766666666667,330.4,320.6066666666667,318.38,336.6766666666667,336.74666666666667,327.61,331.03,L7
2003-04-13 22:15:43+00:00,338.2111111111111,331.43,340.96,322.87,319.79,309.0490909090909,318.49,323.59,327.76909090909095,327.85,325.1433333333333,321.43736842105267,325.94,326.89666666666665,327.19,316.08,315.2266666666667,316.03,314.65,313.9471428571428,318.6166666666667,325.8833333333333,317.4,313.9133333333333,316.92,323.4990909090909,321.66,331.07,330.3333333333333,334.27,332.4790909090909,323.68,328.78,330.5579365079365,334.5041935483871,340.26918032786887,330.2333333333333,323.99,327.9157142857143,338.24,340.51428571428573,354.1,376.69666666666666,378.9,383.05,396.4766666666667,392.3442857142857,380.2411111111111,391.25428571428574,393.75,407.74,394.73,352.6366666666667,333.07000000000005,348.38,343.72,335.0266666666667,343.36,321.69666666666666,328.31,342.5366666666667,343.12666666666667,346.40000000000003,354.3,L7
2003-05-15 22:15:40+00:00,322.2922222222222,318.47999999999996,323.78,314.46,312.2,302.0490909090909,303.47999999999996,310.1953846153846,317.50909090909096,319.78,316.8366666666667,314.3415789473684,320.55538461538464,320.30333333333334,321.60538461538465,305.61,304.61333333333334,303.1453846153846,306.72538461538466,307.31428571428575,310.24333333333334,,308.1953846153846,303.3866666666667,302.06538461538463,309.51909090909095,304.5153846153846,319.16999999999996,321.8566666666667,327.22538461538466,325.95909090909095,319.56538461538463,317.2125,318.725873015873,325.95580645161294,332.51262295081966,315.69666666666666,319.625,330.12142857142857,336.05,353.1485714285715,355.89,,,,,,,383.2685714285714,386.4,396.17,387.21000000000004,365.3533333333333,350.38,348.83,346.45,339.00333333333333,338.79,317.1633333333333,319.07,334.0233333333333,334.75333333333333,335.5,339.05,L7
2003-08-11 22:03:51+00:00,334.66777777777776,324.66,331.39,319.64,322.8,311.99,314.75,326.8892307692308,323.61,328.49,323.5133333333333,328.81157894736845,327.96923076923076,329.18666666666667,323.85923076923075,315.42999999999995,311.3666666666667,309.4292307692308,304.0592307692308,321.60571428571427,315.38666666666666,317.74333333333334,311.7592307692308,313.4533333333333,310.6892307692308,315.44,319.58923076923077,326.69,331.5933333333333,327.8292307692308,326.61,331.90923076923076,329.515,334.864126984127,338.8967741935484,343.9231147540983,336.25333333333333,334.78,332.46857142857147,340.46,348.21142857142854,366.35,384.2966666666667,384.42,388.54,390.6466666666667,390.33142857142855,385.84777777777776,393.96142857142854,394.95,393.3,381.79,374.0866666666667,376.33000000000004,364.17,353.23,345.8066666666667,337.51,324.9866666666667,330.87,332.2866666666667,336.4066666666667,335.57000000000005,340.56,L5
2003-08-27 22:04:09+00:00,332.9388888888889,325.55,337.84,315.73,313.78,309.7263636363636,314.22999999999996,322.3092307692308,331.10636363636365,332.97999999999996,329.2666666666667,325.4731578947368,326.5592307692308,321.48333333333335,315.3292307692308,311.11,307.42333333333335,303.3792307692308,303.1292307692308,309.47857142857146,306.62333333333333,312.3666666666667,306.78923076923076,303.12666666666667,299.6292307692308,298.60636363636365,305.0092307692308,307.58,316.2266666666667,311.89923076923077,312.75636363636363,306.52923076923076,,,,,,,,,,,,,,,,,,,,,,348.29999999999995,344.35999999999996,335.46,326.1633333333333,321.33,301.2133333333333,302.22999999999996,309.7733333333333,311.2933333333333,309.37,316.26,L5
2003-10-14 22:04:51+00:00,328.38111111111107,316.20000000000005,324.35,301.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.99,337.9371428571428,334.5,362.6066666666667,367.78,363.06,,,352.6511111111111,391.21714285714285,425.91,430.96999999999997,411.37,411.9266666666667,384.42,,,,,,,,,,,L5
2003-10-31 22:09:12+00:00,,,,,,,323.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-11-16 22:09:23+00:00,325.74333333333334,308.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2003-12-25 22:15:51+00:00,315.14111111111106,312.07000000000005,323.8,299.32,300.16,299.1281818181818,302.94,314.8123076923077,322.7481818181818,324.17,316.2833333333333,318.44736842105266,317.8223076923077,325.07666666666665,313.9323076923077,305.07,,,,,,304.18333333333334,303.03230769230765,305.8233333333333,307.9923076923077,307.5981818181818,311.2523076923077,315.3,326.0333333333333,323.8023076923077,322.1281818181818,317.9323076923077,320.74125,322.58507936507937,330.3635483870968,334.9663934426229,324.7733333333333,,,,,356.31,356.50666666666666,379.61,399.21000000000004,388.6066666666667,380.4371428571428,401.94111111111107,407.0071428571428,411.31,403.31,393.13,,,361.3,355.68,358.0766666666667,323.71,317.74666666666667,310.74,327.62666666666667,,,,L7
2004-02-19 22:05:55+00:00,323.73888888888894,313.64,312.37,303.12,302.71000000000004,294.83909090909094,301.65000000000003,316.55846153846153,321.4790909090909,323.1,321.5766666666667,315.3478947368421,318.04846153846154,309.49333333333334,308.38846153846157,299.9,292.77333333333337,298.0684615384615,295.29846153846154,299.29,300.1433333333334,303.6766666666667,292.22846153846154,298.3566666666667,299.91846153846154,296.9890909090909,,,,,,,,,,309.1127868852459,310.1366666666667,310.8075,317.56,308.25,311.95,333.1,358.3533333333333,362.7,369.65000000000003,373.12333333333333,371.03,364.36888888888893,368.61,373.98,378.17,360.67,331.81333333333333,,,314.93,310.25333333333333,311.2,299.06333333333333,306.84000000000003,316.4833333333333,319.1333333333333,324.1,329.12,L5
2004-03-15 21:59:53+00:00,,,,,,,,,296.4663636363636,327.34000000000003,357.6333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2004-04-23 22:06:53+00:00,334.19666666666666,323.97999999999996,337.34,300.03,305.31,303.57454545454544,306.99,322.89461538461535,331.49454545454546,323.01,324.03,325.94684210526316,327.8646153846154,326.75,314.56461538461537,306.53000000000003,298.56,295.9946153846154,300.39461538461535,300.5128571428572,308.2,307.95,306.15461538461534,302.27,307.07461538461536,305.76454545454544,309.2446153846154,315.9,327.01,330.2446153846154,326.05454545454546,328.21461538461534,331.19875,328.45761904761906,340.3009677419355,340.1985245901639,331.88,336.8025,331.57428571428574,333.61,362.5857142857143,372.16,370.89,376.1,399.07,383.59,373.7557142857143,371.4566666666667,381.0357142857143,387.24,379.25,368.83,362.88,368.81,,334.03,326.38,312.92,326.4,314.54999999999995,316.63,331.06,314.06,313.61,L5
2004-05-09 22:07:21+00:00,327.62333333333333,316.62,330.22,306.64,314.08,311.8109090909091,313.41999999999996,327.3023076923077,330.16090909090906,336.23999999999995,339.77,335.7605263157895,331.09230769230766,326.55,316.5523076923077,319.24,315.63,301.5023076923077,304.5723076923077,307.7742857142857,316.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.72,320.64,298.08,,314.27,325.36,,346.66,L5
2004-06-10 22:08:17+00:00,322.67888888888893,317.87,,319.43,320.52000000000004,,,,,,,,,,,,,,,,,,299.67,,,323.7336363636364,317.08,315.1,320.49666666666667,333.84,345.5236363636364,343.28,331.79125,325.61349206349206,333.9167741935484,352.3011475409836,348.5766666666667,338.3575,341.3957142857143,346.29,361.3642857142857,363.52,373.2833333333333,378.98,384.09000000000003,388.31333333333333,393.88428571428574,383.2288888888889,389.45428571428573,389.21,396.59999999999997,379.0,378.5833333333333,360.46,352.17,352.5,,335.22,328.49333333333334,337.49,332.9733333333333,335.74333333333334,340.21999999999997,334.48,L5
2004-07-12 22:09:13+00:00,316.2211111111111,303.69,326.84,,,,,,,,,,,,,,,,,,319.0466666666667,,322.27153846153846,,,315.89363636363635,318.48153846153843,317.05,330.05333333333334,325.38153846153847,320.3636363636364,317.92153846153843,315.495,326.5436507936508,327.4777419354839,328.3275409836066,321.8833333333333,321.48,326.59142857142854,334.75,348.2685714285714,354.06,370.4766666666667,378.5,382.25,387.0166666666667,380.80857142857144,376.5011111111111,382.3885714285714,383.81,389.01,378.34,357.93666666666667,347.38,345.07,344.9,338.5366666666667,329.89,309.1166666666667,314.43,324.7666666666667,332.6466666666667,323.51,335.24,L5
2004-07-20 22:15:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.11538461538464,302.33909090909094,311.62538461538463,303.90875,,,,,,,,,336.78,,339.26,,,,338.3544444444445,,,,,,,,,,,276.7866666666667,,,,287.01000000000005,,L7
2004-07-21 22:03:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.91,,,,,,,,,,,,,,,L5
2004-08-29 22:10:22+00:00,335.7733333333333,323.6,328.48,315.85,319.68,315.88909090909095,321.36,339.09076923076924,345.8590909090909,346.61,342.05,334.8457894736842,333.0707692307692,330.36,322.8207692307692,315.94,310.84,309.28076923076924,303.78076923076924,312.78142857142853,311.57,321.4,313.1307692307692,315.1,312.4307692307692,318.0490909090909,321.71076923076924,328.48,333.9,332.28076923076924,329.94909090909096,323.4807692307692,328.385,328.9138095238095,335.4174193548387,339.7160655737705,325.32,326.42,331.76714285714286,343.62,345.78285714285715,363.81,381.79,379.45,384.89,393.36,391.96285714285716,387.81333333333333,391.35285714285715,390.5,392.32,377.55,365.1,348.66,329.67,347.81,343.86,341.63,321.26,331.02,338.07,342.06,342.78,352.85,L5
2004-09-06 22:15:40+00:00,,317.99,337.77,309.56,309.96000000000004,309.96181818181816,314.99,321.45923076923077,335.9818181818182,335.33,334.62,329.5694736842105,327.1192307692308,323.11,318.89923076923077,313.07,307.64,305.6992307692308,306.6192307692308,302.41,314.82,313.44,310.10923076923075,306.79,304.6992307692308,307.70181818181817,310.72923076923075,314.91,325.34,326.8292307692308,319.9018181818182,321.72923076923075,323.51875,325.99666666666667,337.07290322580644,340.5873770491803,331.09,327.2825,328.84,335.79,350.09,366.14,371.4,380.02,390.31,386.59,386.32,381.3833333333333,392.99,398.16,392.91,378.31,379.42,377.07000000000005,,,348.05,329.84,324.62,321.95000000000005,329.69,330.97,333.40000000000003,337.56,L7
2004-09-30 22:11:09+00:00,,,,,,,,,,,,,,,,,,,,,310.94666666666666,313.9233333333333,305.5761538461539,306.8833333333333,303.8361538461539,310.7572727272727,311.48615384615385,315.33,321.5433333333333,322.5861538461539,317.9472727272728,315.8361538461539,314.68,325.05079365079365,328.5583870967742,334.07262295081966,327.0133333333333,321.4,315.97857142857146,301.07,326.96142857142854,335.21,346.19666666666666,356.62,367.43,364.6766666666667,367.47142857142853,371.0011111111111,372.0414285714286,371.94,367.46,367.79,369.0366666666667,363.37,358.09,345.36,342.1466666666667,330.1,328.0866666666667,,,,,,L5
2004-11-01 22:11:49+00:00,321.1433333333333,314.78000000000003,332.17,312.7,319.22,319.14,320.18,332.5861538461539,342.84,349.28000000000003,339.0,336.12263157894733,325.17615384615385,324.75,317.4661538461539,314.85999999999996,310.9,305.6461538461539,304.60615384615386,313.49142857142857,320.52,321.23,318.5261538461539,314.52,316.74615384615385,313.84,321.5261538461539,328.76,334.16,340.8361538461539,331.48,333.1461538461539,331.1775,338.7038095238095,339.11483870967743,344.6603278688525,336.99,338.175,337.0671428571428,319.67,343.1928571428572,357.54,364.99,387.54,409.98,405.29,403.73285714285714,402.25333333333333,416.52285714285716,,,,409.55,367.14000000000004,380.61,,,,,,,,,,L5
2005-01-28 22:16:23+00:00,315.2077777777778,304.06,320.65,293.98,302.59999999999997,305.7136363636364,311.2,326.2338461538461,328.0936363636364,330.37,320.1033333333333,319.92315789473685,313.81384615384616,312.58666666666664,302.19384615384615,300.33000000000004,295.90666666666664,293.6638461538461,295.9938461538461,301.5671428571428,,,,,,,,,,,,,,,,,,,321.1357142857143,321.04,,338.8,345.2266666666667,356.21,374.53,368.3066666666667,354.62428571428575,349.4377777777778,,,,402.17999999999995,394.4866666666667,,,339.4,,326.96,,,,315.6066666666667,314.19,302.59,L7
2005-05-12 22:14:14+00:00,,,,256.39,266.40999999999997,,,302.4492307692308,301.0672727272727,308.65,,,,,,,,,,,,,298.21923076923076,,,296.36727272727273,302.59923076923076,299.98999999999995,309.7933333333333,314.65923076923076,303.48727272727274,306.15923076923076,306.58375,309.2326984126984,319.8158064516129,321.75278688524594,310.00333333333333,319.6625,309.45714285714286,313.13,319.2428571428572,339.37,344.7666666666667,353.77,378.60999999999996,366.9766666666667,364.04285714285714,366.04777777777775,378.5528571428572,375.86,363.42,,355.6066666666667,358.13,340.59000000000003,313.89,316.5166666666667,294.29,298.7066666666667,290.54,315.8566666666667,318.9266666666667,313.91,316.62,L5
2005-05-28 22:14:23+00:00,294.1044444444445,279.41,,271.91,,,,340.6569230769231,,,334.50333333333333,296.8194736842105,311.7669230769231,310.65666666666664,297.2969230769231,265.90000000000003,294.09666666666664,304.1869230769231,,,,,,,,,,,,,,,,354.2931746031746,,,,,,,,,,,,,387.81571428571425,376.57444444444445,380.7057142857143,,,,,,302.78999999999996,,,,,,,,,,L5
2005-06-21 22:16:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.1742857142857,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-07-15 22:14:43+00:00,319.6566666666667,,,,,,,,,,,,,,,,,,,306.10857142857145,313.32,313.2,311.51153846153846,303.09,312.38153846153847,304.50545454545454,310.51153846153846,314.43,322.58,325.04153846153844,323.49545454545455,319.59153846153845,322.06875,323.0861904761905,325.31387096774193,339.4418032786885,330.05,329.8425,327.83285714285716,330.52,320.45714285714286,,368.32,368.9,380.94,369.79,369.15714285714284,364.0366666666667,361.59714285714284,367.34,360.57,,347.84,321.65999999999997,327.52,329.7,331.08,311.43,305.42,309.12,328.89,329.0,323.63,321.81,L5
2005-07-24 22:08:38+00:00,,,,,,,,,321.98636363636365,323.83000000000004,319.8633333333333,309.9305263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-09-01 22:15:05+00:00,331.19666666666666,320.57,330.56,313.62,312.16,313.8263636363636,318.65,321.3784615384615,337.23636363636365,339.2,331.29,316.63473684210527,319.04846153846154,313.52,305.9984615384615,300.92,301.77,302.77846153846156,304.0684615384615,305.5342857142857,311.98,318.9,,,,,,,,,,314.0684615384615,315.74875,321.9147619047619,322.2767741935484,337.1750819672131,324.58,319.9225,321.95142857142855,,,,,,,,,,,,,,,323.49,328.44,323.92,316.2,317.77,300.7,303.27,321.48,320.65,325.59,330.01,L5
2005-09-09 22:16:04+00:00,323.31555555555553,313.84999999999997,336.79,308.71,313.21999999999997,314.35545454545456,318.99,331.59538461538466,342.11545454545455,342.88,334.7066666666667,334.55052631578945,325.03538461538466,322.9733333333333,315.0053846153846,312.65000000000003,307.0833333333333,306.98538461538465,308.33538461538467,311.06857142857143,318.2133333333333,316.75666666666666,315.12538461538463,311.6066666666667,310.27538461538467,313.13545454545454,321.3853846153846,320.7,330.0966666666667,329.85538461538465,328.8454545454546,325.61538461538464,331.2775,334.93396825396826,336.08451612903224,339.1988524590164,329.7866666666667,322.015,321.66285714285715,322.06,340.39714285714285,362.72,362.87333333333333,390.1,414.08,395.3633333333333,386.9471428571428,381.85555555555555,,,,411.63,,,,354.64,354.4533333333333,335.31,332.4833333333333,326.65,349.0933333333333,342.5333333333333,336.56,343.56,L7
2005-09-25 22:16:02+00:00,320.98,311.46999999999997,319.99,305.33,308.53,309.18363636363637,316.34999999999997,322.99538461538464,332.93363636363637,338.0,330.34,323.8226315789473,316.34538461538466,310.41,301.81538461538463,299.71000000000004,296.53000000000003,292.72538461538466,294.7053846153846,,,,,,,,,,,,,,,,,,,,305.49142857142857,312.45,325.52857142857147,334.87,348.58,360.04,367.53,365.6,368.71857142857147,368.75,369.2685714285714,373.25,370.59999999999997,365.17999999999995,357.61,347.15999999999997,340.04999999999995,327.82,326.79,309.8,298.37,299.9,,307.5,305.81,311.58,L7
2005-10-28 22:08:48+00:00,309.0988888888889,306.51,314.91,306.45,313.45,318.6181818181818,331.97999999999996,342.4823076923077,351.9381818181818,352.7,339.5166666666667,324.17,324.20230769230767,319.87333333333333,312.8523076923077,307.42,305.55333333333334,309.6723076923077,313.34230769230766,316.41714285714284,321.4533333333333,327.31666666666666,321.3523076923077,320.93666666666667,314.5723076923077,315.91818181818184,318.77230769230766,329.06,327.9666666666667,326.53230769230765,318.28818181818184,312.5423076923077,311.705,314.39349206349203,319.848064516129,327.8590163934426,,,,,,,,,,,,,,,,,,,,,,,,337.37,,,,,L5
2005-12-30 22:16:43+00:00,,321.94,328.18,319.41,318.43,324.18090909090904,331.21,335.41461538461533,346.1909090909091,344.34,335.9866666666667,323.25105263157894,327.91461538461533,323.56333333333333,321.0546153846154,313.12,312.5333333333333,314.77461538461534,315.56461538461537,319.6542857142857,324.4133333333333,326.49666666666667,319.51461538461535,318.3966666666667,316.59461538461534,318.93090909090904,320.4846153846154,326.53,329.7866666666667,330.83461538461535,326.62090909090904,321.57461538461536,322.03125,328.1425396825397,332.3487096774193,338.83,328.4766666666667,325.9175,324.7314285714286,316.14,332.6385714285714,350.55,365.4533333333333,375.75,379.52,384.4433333333333,383.58857142857147,380.37555555555554,381.85857142857145,388.94,394.60999999999996,384.21999999999997,369.43333333333334,342.34,,,337.8233333333333,333.88,314.3533333333333,320.09999999999997,330.5133333333333,328.74333333333334,325.25,339.85,L7
