,dates,aus0070-0000,aus0070-0001,aus0070-0002,aus0070-0003,aus0070-0004,aus0070-0005,aus0070-0006,aus0070-0007,aus0070-0008,aus0070-0009,aus0070-0010,aus0070-0011,aus0070-0012,aus0070-0013,aus0070-0014,aus0070-0015,aus0070-0016,aus0070-0017,aus0070-0018,aus0070-0019,aus0070-0020,aus0070-0021,aus0070-0022,aus0070-0023,aus0070-0024,aus0070-0025,aus0070-0026,aus0070-0027,aus0070-0028,aus0070-0029,aus0070-0030,aus0070-0031,aus0070-0032,aus0070-0033,aus0070-0034,aus0070-0035,aus0070-0036,aus0070-0037,aus0070-0038,aus0070-0039,aus0070-0040,aus0070-0041,aus0070-0042,aus0070-0043,aus0070-0044,aus0070-0045,aus0070-0046,aus0070-0047,aus0070-0048,aus0070-0049,aus0070-0050,aus0070-0051,aus0070-0052,aus0070-0053,aus0070-0054,aus0070-0055,aus0070-0056,aus0070-0057,aus0070-0058,aus0070-0059,aus0070-0060,aus0070-0061,aus0070-0062,aus0070-0063,aus0070-0064,aus0070-0065,aus0070-0066,aus0070-0067,aus0070-0068,aus0070-0069,aus0070-0070,aus0070-0071,aus0070-0072,aus0070-0073,aus0070-0074,aus0070-0075,aus0070-0076,aus0070-0077,aus0070-0078,aus0070-0079,aus0070-0080,aus0070-0081,aus0070-0082,aus0070-0083,aus0070-0084,aus0070-0085,aus0070-0086,aus0070-0087,aus0070-0088,aus0070-0089,aus0070-0090,aus0070-0091,aus0070-0092,aus0070-0093,aus0070-0094,aus0070-0095,aus0070-0096,aus0070-0097,aus0070-0098,aus0070-0099,aus0070-0100,aus0070-0101,aus0070-0102,aus0070-0103,aus0070-0104,aus0070-0105,aus0070-0106,aus0070-0107,aus0070-0108,aus0070-0109,aus0070-0110,aus0070-0111,aus0070-0112,aus0070-0113,aus0070-0114,aus0070-0115,aus0070-0116,aus0070-0117,aus0070-0118,aus0070-0119,aus0070-0120,aus0070-0121,aus0070-0122,aus0070-0123,aus0070-0124,aus0070-0125,aus0070-0126,aus0070-0127,aus0070-0128,aus0070-0129,aus0070-0130,aus0070-0131,aus0070-0132,aus0070-0133,aus0070-0134,aus0070-0135,aus0070-0136,aus0070-0137,aus0070-0138,aus0070-0139,aus0070-0140,aus0070-0141,aus0070-0142,aus0070-0143,aus0070-0144,aus0070-0145,aus0070-0146,aus0070-0147,aus0070-0148,aus0070-0149,aus0070-0150,aus0070-0151,aus0070-0152,aus0070-0153,aus0070-0154,aus0070-0155
0,1987-09-11 23:09:17+00:00,215.43672499033724,225.1392995509726,216.35929841763559,213.59686906838965,219.67605569795643,227.55064311280546,227.4381495375968,230.58535330902507,220.15545000130632,221.07455480509995,223.93494804719492,222.9326659210286,227.32105975063934,230.6756891175376,232.41804185353462,227.06982756938518,233.13264096189477,227.63343404786644,228.3111357183649,223.58129010011416,233.25458358548124,233.2745403631829,230.8737718719935,233.21877901681768,226.0277807853222,220.31243025667038,223.18065745829267,225.34065233543112,218.77136096032794,223.67735720852585,237.7662858254707,238.07910676354197,222.00459902295373,220.6935847939703,219.3598375580531,218.98836946944118,218.56865021040045,217.4556449374692,217.20976871915957,218.63577685541492,223.79310424086066,230.54462015148158,242.39971114181165,224.8836618195653,219.84113912563527,220.2187606025788,218.70879901842937,219.3727346945559,214.55561486612248,213.68958142926667,220.6629820711594,218.84488886492935,199.49085423754119,206.9547848100342,217.77554515545714,216.13055035285672,221.5683309381753,216.19399754781983,217.6070348702134,219.62326167430922,220.81832469092762,224.64839263012723,216.94146675036927,217.8776517816682,220.5954134723185,218.82011448545452,219.3824144538783,220.17013066127447,217.5298092184794,223.36316387693927,227.473612661816,222.00457160329196,222.3773082008689,226.5698663229018,225.12511648236958,228.6747017737188,222.35934110386575,225.89945218279462,224.22555370651722,234.31375744965703,232.31463073330434,226.1960907946947,235.37873208572145,242.5665949301369,237.7853557940778,242.27945455753581,245.15545229545452,247.62274855450372,244.36126123685963,240.10200799784937,238.94689892793042,240.52810542309967,239.6349520266569,240.67151343511466,234.02937330478125,233.63667184207782,236.35252727724009,234.59575470715455,229.28986938681484,226.74266576000102,221.40218449388763,221.38014571307005,223.3077124928383,221.42317970329145,223.564501092516,223.06051666560134,223.43418772905918,216.7997321734312,220.0723699844598,212.61635143669875,214.20516429262088,211.95753841110064,213.39306411607203,208.18436861771815,215.03910224698475,204.35205696611794,205.96856076475697,220.08159252226037,222.70406350887808,225.15976353744003,223.29900517339755,229.02875876605478,214.72138920674274,213.87632049089842,215.6908905934864,215.53941767984188,217.77443210670057,211.93171220401075,212.43386365664819,213.5218313002795,207.65851534689526,212.31821382512055,219.407394587985,210.45983329354837,213.73068943012674,217.9787918753902,217.82891598522792,212.29121590732404,215.5739224668,205.3659689246706,204.53979425987478,204.4983599611942,206.009043357423,,275.16136979847613,281.07692774207464,282.7722523674264,276.85072388984105,282.2809230451153,284.5105698661199,272.82241510124305,281.07585135167716,269.2558342555749,273.0021126413119,277.33577481772835,254.47145882801024
1,1987-09-27 23:09:39+00:00,239.60508950794338,244.44544557005463,237.33081904525224,241.48147344494492,239.05402809404794,242.68753200131906,245.5181780461103,247.91282150153205,248.53451788648815,242.22751465551556,242.1313854338361,244.42258490326998,245.61573767169142,244.89369685979202,248.64033742690526,250.84179119418593,256.9096303148257,265.76813295733723,263.813873175678,258.95777122735535,253.17440890201743,251.31859576580314,253.04715917387054,252.82389780236895,249.93692000962133,255.47120474205235,248.4570618465218,251.18805849440542,244.27284797326107,255.54885402447002,255.068592879862,250.37820565696106,244.68976529908318,238.98320649095245,239.9139338198192,242.14808809381066,240.42791929547244,240.75116135418241,239.35531289742747,240.50749413929964,236.47508164005404,242.70886974571656,247.0197914094553,239.91247550717225,238.5685355589546,240.56068659060216,242.4236296670116,235.55825614504712,236.12346776363796,236.0195130009253,240.31738820227147,252.45481300710347,228.2280544756911,231.71733090947475,238.09237721678747,239.57022099982385,234.9284651230051,238.44361221759485,235.74442448062138,242.43582977237102,242.73285414130584,239.27015845013773,236.9685237093173,233.36174234368184,241.27298279084147,240.64546062702073,231.97144476955515,238.88996367208907,239.5416143646733,242.78207252848438,243.21090269636173,241.4274810197341,238.9728575344097,246.44250089502125,243.5176345922425,239.73290520877086,240.6098680481748,243.35643184831954,247.69700338589996,255.07239621165712,254.8079655584573,252.44323695539887,253.1835713031518,250.99477795109425,258.2992909106609,258.72492003052787,258.49220714993834,258.9622273292012,262.5064145640742,255.68278152545628,250.77041857240656,251.72972335814572,249.74308734778953,246.827472566942,247.16419236756093,244.73946366224044,243.55986072021634,246.31946991754722,243.80043104507678,241.44897173006532,236.44146764925512,238.03318166169964,233.8984201280743,228.17113414905276,237.7529167208337,241.13978198591022,235.68392921638062,236.94400186007093,230.44482483435456,229.23058601590398,223.14814321818073,222.9921236747143,222.4001828133182,220.28328115817757,226.26479469524986,222.98814897607028,216.25006638270182,223.77321165467654,228.50056076944642,229.9424140779601,230.49928424519445,233.23711801539773,225.4026431281943,225.2846296434884,224.38787117928868,222.6477939179513,223.58593263336317,233.4575158237793,228.6872833177364,222.49817253773926,219.0086470543868,221.032888345227,225.24165758873698,219.73156026056336,219.52481329095303,223.9519394418231,220.8414958581024,224.90506133004467,217.3856496996114,220.6452837438524,209.88566012775695,203.03351534541693,204.21212660172654,,287.6672503190861,305.8512945660856,295.8208772661924,287.0045030572456,289.5005714292847,278.85961209043694,283.8624510724145,280.44556821577527,285.5177770527325,271.3683457262577,280.5662005646836,264.1541417559558
2,1987-10-06 23:04:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.79373288012104,340.1463182213108,288.84382770920485,297.4759631705434,298.5719212337723,300.36208175365744,299.44760361687,286.064096219194,276.2565534119764,281.55750268028874,272.8461466414795,258.9171675647461,262.9441459858486,254.4716916284743
3,1987-11-14 23:10:35+00:00,227.74697829164995,235.4867063240516,227.81954219111427,218.99256995431898,226.6679135841218,230.511665079199,229.85039544234328,233.4248419845976,232.97787656498565,233.69977305866456,226.4878492554929,229.3741612824699,232.6677777228463,236.16990781568728,233.54539602380285,238.17552238583457,238.58174352921557,243.6040124023171,239.0875443409672,240.37489656903188,239.35619330779474,238.56861120763529,239.36569834898438,239.49612665111795,228.80598607820525,227.38691201328476,228.62473927607874,234.25108872578906,239.2807775848151,237.82573680654735,236.24012219963424,229.96278812341572,233.01271123305102,229.26879457681926,226.48928460475742,222.51758775102962,226.66199446063382,227.5060881266799,233.06724528581165,235.1052652763585,235.71888278249193,232.80957380474197,240.779766848536,233.88452445839997,231.67411915286357,230.03186995186843,232.5735630763961,229.35463405083232,223.6133574405448,225.6141649233525,225.93700509465697,237.93657873259963,217.28483229136813,224.8318926046714,225.48304941471952,220.13006978389126,222.69708869571608,220.07347274923282,221.71472790093725,227.54064980383512,233.4817847780043,226.1280924154188,229.16674314397426,224.9468647798554,223.6338342023203,222.61072636209212,223.73763926101617,224.13164396364107,227.8416404256444,232.89756929819515,235.30486744896118,234.10251903700308,233.24682234268136,236.53764857068305,242.34201100115615,234.7247478012476,240.47455492821462,244.01721817180507,243.84652190641154,247.63805479863834,245.03838690011122,240.9517249369997,243.2597695266922,250.255693898184,249.5417425143488,246.75975641509405,249.1709969719961,246.82894041155078,245.89094829012356,239.48796691642275,237.3821516890972,242.40339428251013,240.49140240849636,238.71936071557997,234.12772105807835,233.10423778601074,237.99176690028196,239.33949215487652,238.28257653350428,233.71814470732778,228.42886199514325,227.1295142854337,228.8604410385872,225.896276565711,223.6593563089247,223.88416741242924,224.61483930616558,222.72073569852955,214.22112262386156,210.79456706477913,209.3178876926331,214.0886749470228,215.72916982311693,209.0190826437697,208.1469188172681,208.26424128530522,212.7379350758276,212.25453063784192,211.84187001767316,217.49269213542092,221.2777472777476,221.0534030373846,210.9206898055233,207.3745457496256,208.09361139479444,208.85212674206346,211.21248166426156,206.90667333175324,210.31080403129005,203.63160298282585,198.5979150770253,208.24471684211505,204.86561451759147,209.85816054495132,203.1446098935542,197.74561945563346,207.55083822515527,215.13964693209437,209.1581639075916,205.10798450807965,200.3184814960719,183.16829488669578,194.81611926676428,,275.76628654778153,289.846786168803,286.30875716269776,279.6522798481207,281.6046331117955,275.90446360516694,272.370231216661,270.0222682431473,274.2831401308272,261.0621052444517,272.0545476732373,254.39618747035405
4,1987-12-16 23:11:05+00:00,232.7450048370657,241.5960493753558,242.83098999227118,237.8072284272405,237.94933428106907,249.21106080841375,245.59682562300915,248.52725487601506,235.92878182932824,236.20363818174658,236.94110755056533,234.26746708457412,242.57433655453715,243.32091239994722,245.6719221473814,247.19572011509206,254.44050372806055,256.55301023425756,251.76935471977507,249.6957061743403,244.4268326935074,246.52357110549974,248.20572026888826,251.794562458006,253.5521251606851,242.9406720645617,253.2682740242362,256.13707825864964,253.40121757123813,251.50256829903904,237.72473227833487,245.35123313106453,237.89662835070777,240.27849033615945,240.80571691307466,242.27473992032074,239.6721648670584,247.96201280215843,249.05381259156087,244.01643943694987,246.88936747067586,249.08017752735879,249.4298171233529,241.93507231734452,239.59011398179098,252.12238254403687,243.8149773312372,247.6323972460282,243.17604690029523,245.2348732598034,247.02261559626965,259.5315058470343,228.9103641001455,232.9051249923734,238.5445256689245,241.83350538256585,240.1303766541752,247.69233121166195,252.68738463964442,243.32750996835782,237.21832802431769,244.01983957283778,252.5581526395928,249.02645003090268,243.44246654378253,244.86774959335338,238.72107585798452,239.5995641646308,245.80568374102043,239.9730025370261,240.68726805400723,247.98452049120613,245.43710792249522,248.22584678536964,257.2678335427004,263.15011642094095,264.77341117022775,260.1445681408861,265.8454408334491,261.93733996518864,264.83334338118846,259.21010018655943,264.3680595425466,267.18852117601125,270.1959335392341,266.31868742048647,279.77421122383095,275.3003899798634,264.8024649957829,261.16773913002913,254.49199123401604,250.5132033839787,254.2442367855346,257.7984651458098,257.73897710666733,256.38105797037304,259.12567888953504,257.0563634761254,256.52458997575997,249.28790552952543,247.16110335381524,244.00981611868815,246.9516273080216,241.86008669665614,240.6640607271562,240.1348416141206,243.5827222918939,240.95085217273282,238.76485855643813,228.54289043307853,227.74751309850683,229.3511907723664,228.3073304681617,222.11697067167927,229.80104387513416,226.93410293541623,219.77336034677438,231.86220316773984,231.29682734137447,229.98930347074884,229.6635028358226,226.45319795836093,224.93210996396454,212.65592856230802,212.69238348905722,216.31660224604872,222.5384278366368,222.3184226156455,214.9814416134999,217.4645065680596,215.3650641351925,217.16894069143962,219.71676930663182,222.61699918682086,225.5517223817958,221.46138342106636,226.95398912588485,222.45299243195615,220.6492667588501,210.54314394125794,207.49384305449752,203.1333031390941,201.73619362837792,,287.8328235320395,294.31058001022836,296.9548692404313,286.4994237141227,281.8800985684308,289.1566066154238,275.81040573445875,276.93763441687423,265.665990375156,270.82518259563255,268.45686038588707,249.94966324829574
5,1988-01-01 23:11:21+00:00,215.3157359656975,226.34838867174764,225.59052211378474,220.16303269981978,224.73538602826176,231.16541591953964,224.5957177265304,235.87907862638522,226.81487829861567,233.74582203865936,230.88971442998218,229.95322612042503,226.2077582998624,232.98467909271665,231.02986658424294,234.0330370002554,235.44004274740178,242.95107687838447,246.26274689221657,,,,,,,231.91384488704375,234.4611379380757,237.03312844407313,237.1846609337839,237.18696596871115,238.3009338039684,235.3832838745845,229.11446097255575,223.41461024828135,226.6100343860701,222.66006087193261,226.87413048405637,224.22060892097235,226.59908383063154,228.5422845372724,235.61161041801566,234.22852714553733,228.16752816560876,220.52070138307369,220.49294074223667,217.61768277075788,219.80695174416803,219.68809606995,221.62187835001612,218.8382096830954,220.67563637447748,234.1002493153266,205.10382992937724,214.02130883489235,227.84982325282562,217.8147982204024,222.0144875779862,224.27719165976066,232.86107152961978,225.45841617301556,228.01099000251833,226.08302083840383,218.58176445759648,228.54942055025285,234.08271246957364,223.6841173350736,221.85174416867514,228.328933777519,226.5820566603624,224.3822182759318,233.76354553605037,237.58320609203997,227.34964456065129,237.19124991989014,235.28985617641078,237.154464537408,232.63925374729664,235.5741225359714,236.0126994205598,248.59984743519408,243.11866009972937,245.53927372231564,242.3693798059071,,,245.4914558585392,243.08053903074148,248.1642433970646,232.12198956133378,241.86743244750343,243.37002446231557,241.78860701265026,237.64827955244226,233.87387872884187,227.6976975756035,227.54218720242775,227.1798979180521,232.53838051230184,227.39298456034183,229.69131319322258,225.32229181827643,221.81445379317032,227.8864044723104,219.61532960217124,217.60302725275739,219.21193831929497,223.36294446663229,214.46946042531744,218.85410313553382,208.88001581816448,209.12670667048255,210.84057093732952,210.20396485216844,204.40176904077651,202.84036591202573,206.83761776894985,204.2785416848277,212.2813008428294,216.94604067560016,219.07492384033654,220.23754797067812,217.9786525911864,215.11587187366382,209.17376817888973,206.59797330230958,211.47379645933472,211.4702992941871,211.01927900055057,209.59484961195494,207.1644239278624,208.01707902831362,211.87867750563368,203.37330776497024,205.99270432736893,200.54719661194392,200.02667899238492,198.29545786837983,202.39011840594392,196.63569154924863,183.05926216319432,182.10869628842235,175.3316366762599,175.98912676079485,318.51114906741236,264.5743833986886,274.24638930555795,276.17971009843166,270.8492097358415,271.30948060668027,261.8418360592373,257.6591314285293,255.24862238518216,253.2041004656697,249.56444183127186,258.01033568972247,242.3557119200956
6,1988-01-17 23:11:38+00:00,214.66314852826576,221.8837215938236,214.81744630618834,208.84257155759647,214.39218208879637,222.3313786494125,216.87835258991,215.95653064674872,217.06191634713522,221.05356562360524,221.12450143032245,217.95420013283805,221.9213525917917,222.17721116712866,219.2471083095555,222.27679129568318,222.32700783245102,223.7203853049327,218.9671782554279,225.36425651379577,221.71451500992367,222.50991209944394,220.76756227202992,222.63901669419002,213.2957321029452,215.0341220546581,214.58074472631526,217.27965806518304,215.18934147670552,218.11080546971178,217.00639625450165,210.82189192359257,212.25770364512664,211.67387393414162,213.88922985890488,209.605109610528,211.21921407316856,209.8783817832934,208.65379899390047,216.00606026014052,214.4529663540321,216.07420830982127,220.1688731208743,213.35638112462246,214.85740247800857,209.2788949961184,213.9808099301325,211.84221385852854,207.02799170078967,211.5007875325386,214.41321561815533,212.37081705444928,196.78473927210408,202.8149023338801,212.82162879498009,210.43212248020606,200.52637847312778,208.33920817206123,204.30227476117537,213.5278794256548,212.62221650242472,212.3544627159272,207.58497453191742,210.62565150904183,209.80352053812118,210.99807014186854,206.64318688238254,207.65243290288706,208.7560572082946,215.37834368239103,220.26924670335939,209.04555222075754,217.32839027683508,224.3658929338202,219.95885035340746,223.00820674741644,218.21572207658852,219.9947979877864,222.28267814320404,230.48450242829335,223.88579353711555,221.41444801377685,227.1639914454809,224.60753660322155,219.26986173083435,224.5787839589836,231.5127044900488,228.9419018540567,224.80600566670321,224.83889071382455,227.85266052708596,224.95400200451346,225.3792805101772,216.91613161736564,210.57132276096237,209.12507948145122,207.5079388563773,211.15444781685088,208.38068977225896,212.87695519128548,202.6855093192582,207.85152395464578,204.71825240087463,197.9684206542728,199.609196458614,193.95752017124084,197.55159340241596,193.7066363853757,196.25258425682372,195.38552593593855,192.8455882472839,187.41190162147927,184.06764113586914,182.50819037992738,184.34628224957584,181.1078389328924,183.61999174239872,196.82767360911288,194.83022919759932,195.29305097285697,197.83709656460732,193.46774768169573,188.37124800611295,186.22541031216102,188.23931475134867,187.38376257413324,186.54462108506834,191.674509743705,194.16218952872103,198.81508169766963,191.14250159011752,184.15035161979714,187.4047598025329,184.03664676013366,194.64815084223255,193.59846157751875,192.33408382961392,189.43706363407287,189.8801543405352,176.42323031177537,174.14424403046598,169.97248261707725,166.2462444434177,265.1663189279541,243.02454564901328,263.0106713113952,264.4161117761502,262.6057977021711,261.73327929301695,254.5944201752731,249.04254594446698,252.76259751742444,250.56502114762648,247.860845582022,249.18305915536553,243.81903527035703
7,1988-02-18 23:12:11+00:00,217.88547401939968,229.68102157567824,222.3194216433623,225.16826620191384,230.0656789337003,228.59054722782452,221.89062834760273,226.00935621281428,227.18513288470092,227.3061890495474,225.8184637721197,229.2249434017894,225.28077825008583,232.02223683077662,228.14270279879858,234.90933513402885,230.92951145641936,232.88129759853342,233.2149219218696,232.03241256405553,233.42204516351012,231.96509139634077,237.99682078153882,236.30432079988532,235.05959156027663,231.5091383972972,222.1464814358733,226.59985496184478,219.69492792235624,222.02245095812046,218.3235593096131,222.3644342031842,228.21585005094974,229.12334241544818,224.99187129806958,226.2583469546255,220.20722499697237,223.9578035956013,223.3953897086337,227.35414516821535,228.17988484021097,229.21765155412433,227.26200699902458,221.7359863346235,220.94879399401444,226.96932186819336,226.6705380753238,224.44433260502365,223.7536543456749,216.17452686941462,221.94210629197437,232.86992926043158,205.44005280132478,215.2061696548346,220.10176008231562,221.39275448729492,196.8725773773056,204.05486467155743,216.57865988936018,210.6152978747252,217.33928338304136,217.9232076878026,200.9058121484437,210.13542539447164,208.5316863889325,207.73923530270937,203.11297153692894,207.62987222547872,213.96361656351633,217.86382316055077,224.0056596373761,215.79999725682958,220.21915999753915,229.65716057808604,229.51731379065214,230.96948383429807,220.6044669976163,219.19941426939997,220.6621322093561,230.3843319914117,231.32816459998074,226.53906730325875,229.1413458877062,232.78687778697807,234.43339244528218,229.94436547803116,228.884381090703,234.3711419572588,230.65876558222183,229.11643464883835,232.98982850542683,231.47901861533092,230.5516127378161,224.96104577128492,218.50291315014962,214.73357534237405,216.93532252742907,213.4889958901785,212.92856084021392,212.3988896353743,205.33672388522857,209.93208408897925,212.666345476499,214.7074239110759,213.54835876003577,204.36420218912608,206.96938303050953,206.59161326568668,205.45411674110267,197.37436819089035,194.82505936188224,198.8757040927985,201.6052122118926,189.82722956557038,192.6124504895746,191.78054827783413,195.9849681351176,201.17992583709034,203.00962962117552,203.6948660581296,207.43987495947817,206.9782440006775,202.81570061889943,201.2487935566481,208.435284967419,207.0201169826325,204.83788038973424,203.1555208507905,208.9866021577225,212.30798938162872,203.09246982781673,205.65480778986412,206.2939847787152,198.9209895827098,208.6852604484452,206.13626735916478,218.83896884934677,211.9643978854271,214.15726100549784,199.75899604440994,192.2326087172583,184.29516294602897,184.92064828921733,304.78988078627793,262.78047006913414,276.46155896235865,272.8198981199948,274.4230746858879,275.5629305445989,265.61352049027926,257.92990005520664,263.73418240999024,262.99150619535783,253.3679800262886,255.65025149212806,253.34832290480622
8,1988-04-22 23:12:40+00:00,205.02717177736932,215.47977156440407,208.77297377421823,210.8592776411907,220.81154549156608,222.13718244672367,218.86009409176768,223.6170028644219,226.40158363947663,223.59025999601968,214.66497317680128,230.81621423484887,,,,233.91442956338392,235.9622095815582,228.79608536942047,225.9862796713871,216.51396932108773,197.20296492534965,218.9772090883127,222.23746060082075,235.04111977959053,224.25602930893263,217.5582407132799,215.66942334984768,222.7185135858784,212.64131602701522,224.3416164340688,210.52730179343044,222.22780554462838,220.60944797102061,218.86906492798545,214.31615800188908,210.39024606943445,214.78743936418797,209.4915888677198,212.52345031112114,222.79324671511475,213.08470285526712,209.64128863966258,215.70765483395996,,,,,215.75545829721554,223.02548370189558,211.246645663701,205.99610392184596,207.22608404251855,201.87786639155462,205.56431168124948,208.90426186927544,209.85941935953292,207.3595795074386,216.19547486311174,208.69102722613582,219.45746401235266,214.04953443508182,209.5407471999442,215.04181620235383,205.02588756915196,212.2519445430103,,,,,,,,,,,,,208.24113947536972,211.53144376185483,232.11155911266815,217.23306242383714,205.7639518901428,201.7576853353023,198.77005780085204,203.84460626743052,207.11457614470476,211.395435921966,227.62842227254322,227.2288197153644,214.13782484980334,207.36855522806144,196.21493924356344,196.98593151553922,205.47300458859965,209.03158602315023,216.56750078959394,208.82728690972232,208.3872529195242,199.74322534074724,202.33677513173848,195.01108223245262,185.4309801593825,203.67752839590472,207.04807500135436,195.41547460632572,189.68522797754457,192.1062225381543,183.58179761064716,193.13810541506714,191.13332653111715,194.72450652775655,187.1472156202443,193.2026131933652,177.09750130023,171.50661296908203,183.27306838107887,185.46511846816665,192.6382526153952,201.74949107943246,194.94294716848665,195.6562672149421,193.35590651244428,194.6960647724526,196.2342257874236,202.9206814004798,194.7867427751452,198.83900133153364,214.6760401040046,198.40879313362456,200.60625945818623,201.39018035028144,199.00570963567694,193.542606151684,185.58864052512934,198.56564745469288,198.50119709073317,208.50283654200365,208.98392175246573,203.3543328086856,204.42622369039285,207.6804966581095,211.25196432186593,215.2649959168973,,257.9219836290349,275.04689812574395,279.80953236201265,278.49202508819053,276.8171137495908,275.3946187122568,272.4249125668128,277.38033503622364,272.9070824296879,266.8803175805631,272.6264659865437,239.56517951670227
9,1988-05-24 23:12:58+00:00,210.76092097964607,225.0488345665884,217.8376544006472,211.96072578737784,223.77258280683347,229.71891861127628,226.57163386112364,237.62388901036726,228.50123381490315,228.09116480477095,219.8481902239899,216.62923006226242,221.12271141269105,221.6173602241911,213.06030622106118,232.4112937087981,235.11888281517224,231.91485607592713,223.87010574727339,227.84588524016004,223.4842447386012,224.85539712113237,227.91666492321855,227.71644425963925,223.02454088894308,222.26396482623625,228.55115555259584,225.5731478225615,225.21554886332314,226.74558342936473,223.83284147984958,216.89800202058288,231.46778749937303,227.7992729812176,226.98238987931762,212.23076442386196,217.26804921624506,214.66210205400307,223.92004800392695,217.43271412832857,218.16659495169057,227.44937319468255,220.3089567952797,221.8218205704795,223.34948641876048,221.26389717713636,224.24587414894955,219.25422075631877,228.50628078903,226.15609059702638,219.23606323519127,234.47843687803132,198.98610665897746,211.0477573630601,222.01228361082542,227.76753467497474,212.3198900390405,216.77129266064662,209.54936559472975,215.35301915235505,211.0688731431464,216.97157724739773,215.2376355475926,212.9799746368559,206.4407479059752,223.10752812803258,215.43308305327554,217.88378612253905,227.95530311725287,219.15500961574898,220.49334317854263,226.81493013460366,226.88287601851457,225.69655454993128,237.08563091104216,214.95961448947597,191.0410067600313,204.3678148091919,227.9487144571151,232.45299390807085,225.49107418792434,219.07726039717372,204.6238058689495,209.89985820867406,213.89398891274132,224.2057049210594,230.60162927879404,230.61221598176564,215.67056344659966,216.71689444022954,228.36511408070564,228.49824081597103,245.89883284834258,245.9967858465604,239.23738705785416,217.97278868894588,229.16068073053202,214.87903569915642,211.84749232430178,209.26227610124695,217.52140029019714,227.32856225528062,232.03349383451686,202.53138030391224,203.6181255858221,219.3770978963234,199.9667833695921,220.27198712907233,224.62487612134484,189.5408264502877,208.4458474367998,206.38228600412296,200.8627820665901,218.32267778219472,213.58116434498203,211.34396398494462,195.6575988563384,217.96482407631035,215.681205208484,216.0521522480314,224.27619838220707,226.82553210782459,208.39163578777462,212.4961647389371,218.8606977594544,223.50472131137738,219.00483485352711,237.10181306089007,216.6599997912829,219.7674779663773,214.67573263994137,223.43840691142478,219.72767477313255,221.32829878418076,222.16316867027737,224.20292541165105,228.47545651675497,229.47453745027946,230.6495292222231,226.1474147119183,228.1285387388423,219.39317547094512,226.636947472933,,278.2660568992827,295.45734609815327,292.6351329379112,289.1891635522295,290.17296786086075,294.6882072713487,288.2324251338172,292.1444326591909,278.53152283391387,272.4672997354042,270.19550464789717,251.35218761868748
