dates,satname,nzd0196-0000,nzd0196-0001,nzd0196-0002,nzd0196-0003,nzd0196-0004,nzd0196-0005,nzd0196-0006,nzd0196-0007,nzd0196-0008,nzd0196-0009,nzd0196-0010,nzd0196-0011,nzd0196-0012
1999-08-26 22:05:08+00:00,L7,348.64,305.54,331.01,343.49,338.42,342.54,297.95,329.02,327.10,329.73,301.11,279.60,298.10
1999-09-27 22:05:12+00:00,L7,349.70,311.60,325.53,331.81,332.53,339.33,289.00,328.44,327.52,340.84,334.36,305.12,314.55
1999-10-13 22:05:12+00:00,L7,355.25,356.34,352.55,361.02,340.88,343.80,314.78,319.61,312.30,329.79,299.55,298.78,323.86
1999-11-14 22:05:06+00:00,L7,389.79,385.07,383.34,388.31,389.69,408.78,387.70,393.45,374.66,388.55,410.29,419.85,412.15
1999-12-25 21:58:52+00:00,L7,305.64,293.09,313.90,,,,268.01,303.17,304.92,321.36,278.71,273.30,276.81
2000-01-01 22:05:01+00:00,L7,377.39,375.78,377.10,377.90,375.23,360.49,349.80,379.91,369.66,391.43,381.09,386.00,395.58
2000-02-18 22:04:53+00:00,L7,349.87,322.28,332.46,336.34,338.80,340.96,311.28,339.11,337.70,344.04,341.40,345.98,329.93
2000-05-24 22:04:10+00:00,L7,314.36,291.57,369.87,375.09,375.04,378.41,361.27,374.70,377.61,395.96,262.34,267.89,252.42
2000-06-25 22:03:56+00:00,L7,342.59,398.40,416.34,426.99,414.75,437.80,427.57,387.83,439.27,442.51,277.54,271.50,275.85
2000-07-04 21:57:38+00:00,L7,194.69,283.70,335.51,337.21,338.29,345.87,360.04,357.40,324.39,319.05,245.47,251.48,176.79
2000-07-11 22:03:41+00:00,L7,,,,,,,,,,189.31,279.01,238.62,250.58
2000-08-05 21:57:08+00:00,L7,339.89,297.85,392.49,385.62,378.16,374.94,367.01,363.23,391.40,408.47,277.26,269.66,221.08
2000-08-21 21:57:02+00:00,L7,,262.07,311.47,321.88,325.98,345.14,291.86,340.13,393.74,411.98,410.99,409.31,314.38
2000-09-22 21:56:29+00:00,L7,346.00,350.65,374.29,383.01,382.71,378.38,365.77,361.49,358.74,394.20,386.39,399.71,403.13
2000-10-15 22:02:20+00:00,L7,351.85,322.89,332.41,336.10,332.58,335.78,296.31,331.29,338.71,359.72,334.46,319.28,329.47
2000-10-31 22:02:34+00:00,L7,353.20,328.21,336.79,341.39,342.74,334.95,301.92,330.20,343.91,359.68,364.87,363.52,357.23
2000-11-25 21:56:23+00:00,L7,349.93,317.59,333.70,336.97,328.88,329.29,280.88,320.89,333.38,355.72,340.58,334.47,352.63
2000-12-11 21:56:24+00:00,L7,336.29,323.52,322.67,325.38,327.15,331.07,289.69,325.13,330.84,339.96,337.49,338.37,336.66
2001-01-03 22:02:36+00:00,L7,,,,,,,,,430.65,425.68,433.27,433.76,429.22
2001-02-04 22:02:38+00:00,L7,337.90,379.33,385.35,381.57,374.45,375.42,375.21,371.11,376.52,396.38,396.72,394.57,394.27
2001-02-20 22:02:36+00:00,L7,,,,363.80,359.41,354.22,340.41,338.42,343.74,370.41,378.94,369.74,361.95
2001-03-01 21:56:21+00:00,L7,391.93,400.76,398.01,,298.42,280.42,260.70,281.56,391.29,400.25,417.07,415.26,408.21
2001-03-24 22:02:23+00:00,L7,345.30,312.60,338.19,342.78,344.98,343.52,312.87,340.85,336.42,349.84,331.20,300.38,312.75
2001-06-12 22:01:48+00:00,L7,181.20,291.69,374.59,382.42,374.20,402.53,407.81,354.55,415.48,422.17,249.79,242.91,175.91
2001-06-21 21:55:29+00:00,L7,169.09,295.31,330.48,319.17,322.84,335.92,306.94,328.58,326.63,322.19,242.08,251.23,171.38
2001-08-08 21:55:01+00:00,L7,336.44,301.33,336.75,339.11,334.00,345.58,331.92,331.35,329.24,332.08,294.35,272.91,269.52
2001-08-15 22:01:02+00:00,L7,336.74,293.95,346.57,351.17,355.96,356.94,345.74,339.64,367.98,373.23,302.40,289.00,290.30
2001-09-09 21:54:36+00:00,L7,388.22,399.00,397.56,396.40,376.29,378.43,364.28,348.83,405.48,413.59,412.56,411.92,394.42
2001-09-25 21:54:28+00:00,L7,396.25,396.20,393.38,392.27,386.57,390.33,389.68,359.06,389.97,407.20,404.87,405.72,407.66
2001-10-11 21:54:09+00:00,L7,388.60,390.28,384.31,380.72,377.07,382.48,379.36,349.16,351.34,380.20,386.43,382.87,388.09
2001-12-30 21:54:37+00:00,L7,345.56,329.89,331.57,330.82,328.65,333.37,295.42,325.86,331.47,,,,
2002-01-06 22:00:55+00:00,L7,420.35,413.99,403.13,405.50,397.40,449.02,440.97,388.62,441.26,426.80,415.59,387.85,395.65
2002-01-22 22:01:04+00:00,L7,390.28,386.24,381.26,394.64,395.32,397.50,387.82,363.63,404.73,400.60,397.58,392.01,392.46
2002-02-16 21:54:54+00:00,L7,356.79,320.49,356.07,365.01,374.00,380.01,376.36,372.89,367.39,371.72,366.13,360.88,368.67
2002-05-14 22:00:55+00:00,L7,334.90,307.86,341.20,346.52,343.62,333.52,296.52,324.73,321.54,319.66,281.93,283.24,266.49
2002-06-15 22:00:43+00:00,L7,166.60,290.01,326.15,332.42,332.79,350.89,347.70,331.72,306.28,311.02,227.62,231.30,158.78
2002-06-24 21:54:28+00:00,L7,185.77,279.05,316.39,314.91,301.62,317.88,295.10,324.04,316.86,326.45,256.68,264.43,250.70
2002-07-01 22:00:39+00:00,L7,166.69,291.78,331.42,334.71,331.70,337.89,300.63,330.66,310.56,309.53,245.88,237.73,185.82
2002-07-17 22:00:32+00:00,L7,242.26,290.12,327.43,332.57,,361.71,334.83,,406.23,416.30,245.71,226.14,172.95
2002-08-02 22:00:25+00:00,L7,338.80,306.01,371.17,390.22,399.87,403.58,391.03,363.34,415.50,415.81,390.53,274.29,265.24
2002-08-27 21:54:00+00:00,L7,348.39,303.36,334.16,337.19,362.97,355.32,317.67,329.76,320.64,330.11,285.04,285.47,292.55
2002-09-19 21:59:59+00:00,L7,339.86,324.91,329.17,346.82,349.16,335.72,297.03,338.83,338.20,335.50,337.72,310.98,356.10
2002-10-05 21:59:55+00:00,L7,340.03,315.94,324.19,326.46,328.23,328.88,299.07,325.94,329.68,335.95,325.55,313.67,326.33
2002-10-14 21:53:43+00:00,L7,379.45,366.12,370.17,380.14,394.50,404.85,388.40,394.25,384.65,394.12,387.56,380.81,385.21
2003-01-02 21:54:22+00:00,L7,350.42,326.49,331.47,338.41,341.08,343.41,320.33,338.79,343.84,350.15,346.56,355.96,361.54
2003-01-18 21:54:30+00:00,L7,340.83,312.92,318.01,330.61,331.01,335.92,295.36,328.17,337.01,342.56,341.63,347.00,348.81
2003-01-25 22:00:42+00:00,L7,393.85,387.71,383.61,385.41,383.36,405.84,379.91,398.44,380.97,400.33,397.70,399.99,402.48
2003-05-10 21:54:46+00:00,L7,340.65,298.22,371.05,378.91,378.27,380.03,376.04,379.81,381.54,397.45,272.17,272.76,248.91
2003-07-21 21:42:33+00:00,L5,272.87,292.18,329.01,370.83,378.79,383.79,380.15,332.72,315.83,310.57,239.53,235.29,173.02
2003-07-29 21:54:29+00:00,L7,334.70,298.12,330.03,,,,,,328.62,324.04,275.64,266.88,282.59
2003-08-05 22:00:35+00:00,L7,345.75,297.07,372.70,365.67,381.40,380.29,,,,,,,439.49
2003-08-06 21:42:51+00:00,L5,333.00,291.53,344.84,367.19,382.77,390.58,378.99,355.94,399.84,414.11,403.84,238.11,179.45
2003-08-13 21:49:09+00:00,L5,343.23,295.15,325.82,340.03,351.74,348.58,323.71,340.08,339.40,323.36,294.14,233.35,214.86
2003-08-30 21:54:22+00:00,L7,349.12,306.55,337.57,345.30,339.16,339.53,,,,,,278.81,308.07
2003-09-14 21:49:42+00:00,L5,347.11,312.12,341.20,345.66,340.81,351.97,354.62,352.24,358.35,378.22,365.73,303.04,309.04
2003-10-16 21:50:08+00:00,L5,371.32,384.26,394.44,391.79,384.21,396.03,369.15,348.37,342.57,383.73,377.05,378.54,375.22
2003-10-25 21:44:04+00:00,L5,342.01,323.45,331.17,339.27,324.31,320.12,286.01,320.25,326.91,334.23,328.10,333.94,342.93
2003-11-17 21:50:33+00:00,L5,384.96,403.09,400.54,385.87,383.81,391.60,340.72,360.58,410.00,425.64,420.69,398.05,386.27
2003-12-03 21:50:43+00:00,L5,357.38,367.55,364.99,367.61,377.75,370.21,366.31,368.97,354.77,383.16,389.64,358.87,353.94
2003-12-12 21:44:34+00:00,L5,359.68,369.24,377.29,378.05,380.58,383.26,377.66,382.97,367.25,378.92,392.39,383.14,372.10
2003-12-19 21:50:51+00:00,L5,360.09,378.08,390.37,389.63,383.55,382.29,370.12,384.20,370.37,374.24,371.23,380.64,370.68
2004-01-04 21:50:58+00:00,L5,361.62,343.66,352.80,351.97,354.74,351.01,316.07,336.32,352.13,375.51,375.94,378.09,369.99
2004-02-06 21:55:08+00:00,L7,341.90,326.57,338.59,342.55,345.86,336.05,,,,,,347.70,345.96
2004-02-14 21:44:57+00:00,L5,333.85,308.36,298.81,300.47,,278.86,291.83,370.37,374.88,399.29,400.39,398.54,385.72
2004-02-22 21:55:07+00:00,L7,354.08,,,,,,280.27,324.49,330.28,347.81,332.11,319.04,331.38
2004-03-01 21:45:02+00:00,L5,387.27,372.63,364.72,366.11,374.45,373.83,351.46,348.48,342.38,358.32,322.77,308.91,319.66
2004-03-09 21:55:15+00:00,L7,346.19,317.06,335.44,337.48,,,,,,346.89,318.59,313.89,314.05
2004-03-25 21:55:18+00:00,L7,356.47,,,,,,331.63,336.23,336.64,351.41,310.64,295.58,311.73
2004-04-10 21:55:14+00:00,L7,369.32,312.80,374.82,,348.40,349.96,298.90,,,,,269.82,311.98
2004-04-18 21:45:49+00:00,L5,340.56,309.53,329.52,333.46,329.80,334.78,317.08,336.80,336.98,335.97,306.86,291.49,294.01
2004-04-25 21:52:11+00:00,L5,329.56,292.68,376.23,379.24,374.47,379.14,370.84,343.67,330.36,315.03,257.43,240.27,161.71
2004-05-03 22:01:23+00:00,L7,345.32,346.23,341.88,333.94,328.05,,246.11,289.36,,,,,
2004-05-19 22:01:23+00:00,L7,325.22,,,,,,,331.60,326.59,334.16,291.20,290.96,289.02
2004-05-20 21:46:44+00:00,L5,319.29,284.75,328.96,339.96,326.68,337.61,330.50,333.90,315.41,327.76,274.19,247.47,197.86
2004-05-28 21:55:11+00:00,L7,357.54,346.51,413.24,,,,,,,276.86,234.54,224.54,192.66
2004-06-20 22:01:14+00:00,L7,,,,292.02,319.66,331.58,298.60,326.42,324.63,311.56,235.60,217.38,
2004-06-21 21:47:40+00:00,L5,162.04,297.42,325.55,318.50,299.60,323.06,253.57,301.14,283.39,255.00,176.88,169.96,139.17
2004-07-06 22:01:12+00:00,L7,,,,,,,601.08,,518.53,343.51,419.37,432.84,587.55
2004-07-14 21:54:31+00:00,L5,252.93,285.54,326.58,327.09,328.31,336.20,324.13,331.88,340.85,299.36,238.89,246.69,162.48
2004-07-23 21:48:33+00:00,L5,250.80,291.48,336.74,344.37,,353.56,286.94,326.36,315.63,319.82,234.01,219.58,160.77
2004-07-30 21:54:52+00:00,L5,322.37,297.84,320.18,317.57,313.34,332.68,289.44,330.63,341.60,324.53,279.76,230.53,179.00
2004-07-31 21:54:51+00:00,L7,,,,,,325.85,285.02,323.83,318.09,322.96,260.54,268.18,190.41
2004-08-07 22:01:01+00:00,L7,392.48,387.25,384.02,349.01,,,,,319.03,317.71,293.29,294.60,312.48
2004-08-23 22:00:59+00:00,L7,343.10,298.96,329.44,335.83,329.93,341.57,287.64,326.66,323.00,,,,
2004-08-24 21:49:18+00:00,L5,343.12,370.82,369.45,364.51,351.20,345.65,319.04,338.14,399.12,413.79,414.75,266.93,302.51
2004-09-17 21:54:39+00:00,L7,340.09,308.31,334.58,332.86,326.86,333.49,283.31,320.14,,,,,209.83
2004-09-25 21:50:07+00:00,L5,341.95,310.05,332.26,337.72,330.69,330.19,316.92,327.83,328.87,337.44,307.60,298.38,311.88
2004-10-02 21:56:26+00:00,L5,345.45,324.26,340.58,341.06,338.14,336.51,317.21,333.16,344.10,348.10,321.42,303.49,315.99
2004-10-18 21:56:47+00:00,L5,352.17,328.43,349.40,352.84,342.16,346.48,322.12,334.43,339.01,357.21,351.49,367.68,378.76
2004-10-19 21:54:43+00:00,L7,386.50,384.66,388.86,,,,,339.86,372.47,391.66,392.88,403.92,416.09
2004-10-26 22:01:00+00:00,L7,339.48,316.65,324.92,325.72,322.80,329.98,291.23,324.12,,,,,
2004-11-03 21:57:06+00:00,L5,393.95,386.35,389.46,383.73,383.04,381.08,388.00,348.97,374.34,391.55,388.84,398.22,411.18
2004-11-19 21:57:19+00:00,L5,,,370.23,371.06,374.67,375.49,361.62,335.44,390.56,405.82,403.08,411.20,422.52
2004-12-06 21:55:11+00:00,L7,378.39,,,,,,,,,,,,
2004-12-21 21:58:00+00:00,L5,378.69,363.90,368.45,384.59,384.47,371.31,352.02,315.61,331.69,349.84,346.03,328.57,344.94
2005-01-15 21:52:09+00:00,L5,360.02,367.09,354.13,360.31,361.78,353.11,349.66,348.56,374.03,401.76,393.41,384.71,382.14
2005-03-11 21:59:07+00:00,L5,333.91,315.96,326.79,330.23,322.21,318.25,288.77,315.49,319.65,332.28,316.33,302.16,306.99
2005-03-12 21:55:44+00:00,L7,340.32,,,,,,314.60,330.82,342.33,351.56,321.72,306.94,314.12
2005-03-20 21:53:02+00:00,L5,347.71,314.78,363.94,357.43,343.21,346.37,353.43,366.22,362.81,377.87,379.74,366.38,298.06
2005-03-27 21:59:15+00:00,L5,,,427.92,406.96,352.29,311.09,281.33,313.22,339.37,344.52,322.08,299.46,321.08
2005-04-04 22:01:51+00:00,L7,366.47,394.36,405.32,,,,,,380.37,398.80,392.56,393.40,390.82
2005-04-12 21:59:19+00:00,L5,347.26,314.02,343.53,349.53,342.72,336.82,344.73,339.25,331.04,342.39,311.16,277.26,306.40
2005-04-13 21:55:36+00:00,L7,351.34,319.44,,,,,,339.27,341.53,362.18,309.86,266.76,275.32
2005-05-06 22:01:49+00:00,L7,338.84,301.84,331.70,,,,,,,328.72,288.99,284.59,290.40
2005-05-22 22:01:48+00:00,L7,322.19,306.19,308.05,303.91,291.71,,281.63,301.67,304.75,329.34,,,
2005-05-30 21:59:39+00:00,L5,331.03,372.10,333.17,342.86,329.60,333.05,316.33,297.72,295.03,304.49,333.87,298.08,353.86
2005-06-08 21:53:33+00:00,L5,113.12,296.16,328.09,330.80,332.47,328.62,294.81,323.63,307.55,310.05,,220.38,158.76
2005-07-01 21:59:50+00:00,L5,,283.78,368.85,379.61,368.44,371.49,363.54,354.38,327.02,320.80,,,
2005-07-09 22:01:38+00:00,L7,,289.96,319.52,323.12,319.40,344.38,339.02,315.42,301.76,299.94,,,
2005-07-17 21:59:59+00:00,L5,,,,,,,,,338.27,346.33,422.45,639.64,
2005-07-26 21:53:54+00:00,L5,309.20,307.12,345.44,341.92,335.42,343.58,345.07,326.45,320.64,303.59,235.19,227.51,182.41
2005-08-03 21:55:25+00:00,L7,336.69,,,,,,298.55,331.58,323.89,316.72,273.64,269.57,191.82
2005-08-10 22:01:34+00:00,L7,,291.15,327.97,334.88,326.72,332.97,293.40,325.85,321.00,345.55,,,
2005-08-19 21:55:20+00:00,L7,342.22,310.28,331.22,324.51,324.29,,,,,,304.08,264.28,292.02
2005-09-04 21:55:11+00:00,L7,,,,333.45,327.61,332.85,307.98,333.36,340.64,344.32,315.58,293.03,311.30
2005-09-19 22:00:20+00:00,L5,328.43,304.60,313.22,306.22,297.28,295.96,281.10,311.36,320.22,332.22,312.55,302.20,308.36
2005-10-22 21:55:15+00:00,L7,372.33,369.66,370.42,354.98,349.18,354.08,364.90,,,,,,395.57
2005-11-22 22:00:47+00:00,L5,363.80,362.03,355.38,358.88,362.80,379.50,357.80,381.03,385.12,397.97,394.93,374.27,381.75
2006-01-26 21:56:00+00:00,L7,,,,350.60,342.74,347.39,320.34,324.75,332.96,356.15,352.31,324.32,330.69
2006-02-03 21:56:19+00:00,L5,392.79,397.81,395.75,401.63,400.22,386.98,383.01,346.86,384.51,393.48,,,
2006-02-19 21:56:39+00:00,L5,365.24,380.53,392.15,388.77,392.27,389.63,387.71,389.83,376.05,403.42,394.32,381.22,385.13
2006-02-27 21:56:07+00:00,L7,344.29,324.83,331.84,332.11,325.82,332.38,,,,,,315.56,324.15
2006-03-15 21:56:08+00:00,L7,,,340.71,348.40,342.21,336.80,305.29,328.88,342.42,350.16,337.10,316.99,
2006-04-15 22:03:54+00:00,L5,345.03,314.05,326.71,335.61,327.72,328.69,296.96,324.36,330.27,338.37,301.84,290.09,303.80
2006-04-16 21:56:02+00:00,L7,,,,,351.02,350.83,327.01,344.77,340.00,342.62,305.31,279.20,307.04
2006-05-09 22:02:16+00:00,L7,341.92,511.23,275.04,,,,502.34,,594.54,648.58,,,
2006-05-17 22:04:21+00:00,L5,329.48,300.07,338.86,368.09,366.20,363.40,358.01,341.06,331.00,347.07,272.62,271.20,274.74
2006-05-26 21:58:18+00:00,L5,372.36,514.81,554.09,,,,569.55,,487.66,477.82,527.89,540.74,523.21
2006-06-02 22:04:36+00:00,L5,170.99,299.66,347.57,340.44,361.16,401.33,355.11,,328.80,324.76,260.65,305.50,296.85
2006-06-26 22:02:08+00:00,L7,242.51,291.50,328.46,333.96,325.64,336.85,,,,,153.83,241.71,180.89
2006-06-27 21:58:48+00:00,L5,110.81,290.90,323.00,326.64,330.11,336.12,317.07,339.99,323.00,309.26,247.29,235.75,
2006-07-05 21:55:54+00:00,L7,124.60,296.99,340.40,326.87,290.88,,,,,,243.03,241.19,162.89
2006-07-12 22:02:01+00:00,L7,326.06,279.33,291.90,297.48,,,,,,,261.67,328.09,357.28
2006-07-13 21:59:02+00:00,L5,263.18,294.23,321.58,330.19,320.22,333.77,287.39,316.31,299.75,293.60,242.64,226.03,174.18
2006-07-21 21:55:45+00:00,L7,,,,,,340.67,310.02,332.87,329.55,316.67,245.71,235.54,178.18
2006-07-28 22:01:54+00:00,L7,333.52,306.04,343.84,350.90,355.86,345.67,346.39,350.86,,,,,249.55
2006-08-22 21:55:41+00:00,L7,,,,,333.87,331.04,289.06,324.57,327.82,325.92,278.33,285.42,297.64
2006-10-16 22:01:43+00:00,L7,355.59,357.17,356.76,360.72,,,,,,,365.58,307.96,314.87
2006-11-01 22:01:58+00:00,L7,359.18,382.11,397.72,404.78,387.07,383.21,353.80,338.03,340.42,,,,
2007-01-04 22:02:25+00:00,L7,340.11,321.85,330.44,337.80,333.58,330.57,320.11,343.57,349.01,,,,
2007-01-29 21:56:21+00:00,L7,,,,,349.34,346.51,341.17,357.60,351.44,374.27,362.71,316.31,324.25
2007-02-05 22:02:35+00:00,L7,,,344.22,358.04,335.61,321.67,294.99,350.12,350.15,359.25,377.02,379.04,
2007-02-13 22:07:11+00:00,L5,362.73,365.73,375.04,385.63,387.15,385.36,369.17,382.26,380.96,393.38,393.62,394.28,392.21
2007-02-14 21:56:27+00:00,L7,,322.23,339.29,348.51,355.37,349.78,332.94,350.63,353.25,376.44,376.12,374.46,
2007-03-02 21:56:31+00:00,L7,342.12,315.02,334.66,338.22,,,,,,340.25,342.23,320.76,327.88
2007-03-18 21:56:33+00:00,L7,343.28,305.88,328.84,328.86,322.15,326.54,290.30,,,,,,287.72
2007-04-10 22:02:44+00:00,L7,361.08,375.07,384.03,383.61,375.19,384.50,377.35,377.92,,,,,287.20
2007-04-19 21:56:31+00:00,L7,,,,,327.99,334.02,315.45,336.28,335.82,337.38,296.86,284.82,293.25
2007-05-28 22:02:28+00:00,L7,,291.20,326.04,334.87,327.20,342.09,304.94,348.69,350.43,309.36,,,
2007-06-06 21:56:17+00:00,L7,480.73,446.60,441.40,440.39,410.51,,,,,,441.99,459.91,461.51
2007-07-24 21:56:11+00:00,L7,306.05,296.97,386.70,387.36,,,,,,403.54,245.86,258.65,248.42
2007-09-17 22:02:00+00:00,L7,,353.87,330.93,356.39,362.99,354.79,351.43,342.47,340.85,373.45,,,
2007-09-25 22:05:12+00:00,L5,347.21,320.95,331.24,330.22,323.26,322.61,304.69,325.02,328.46,333.35,320.17,314.43,329.37
