dates,nzd0196-0000,nzd0196-0001,nzd0196-0002,nzd0196-0003,nzd0196-0004,nzd0196-0005,nzd0196-0006,nzd0196-0007,nzd0196-0008,nzd0196-0009,nzd0196-0010,nzd0196-0011,nzd0196-0012,satname
2002-10-05 21:59:55+00:00,362.03,347.72,359.94,362.21,360.01,360.66,334.82,343.81,347.56,364.55,349.38,331.55,338.76,L7
2002-10-14 21:53:43+00:00,369.30,351.45,353.67,363.64,379.83,390.18,371.90,386.00,376.40,380.92,376.56,372.56,379.47,L7
2003-01-02 21:54:22+00:00,372.42,358.27,367.22,374.16,372.86,375.19,356.08,356.67,361.71,378.75,370.39,373.83,373.97,L7
2003-01-18 21:54:30+00:00,361.45,342.70,351.51,364.11,360.79,365.70,328.86,344.92,353.76,369.36,363.96,363.75,360.46,L7
2003-01-25 22:00:42+00:00,378.77,365.93,359.11,360.91,361.58,384.06,355.41,,368.72,380.73,381.37,387.74,393.96,L7
2003-05-10 21:54:46+00:00,,,354.30,362.16,363.38,365.14,359.29,371.44,373.17,384.05,,,,L7
2003-07-21 21:42:33+00:00,,,,350.83,361.01,366.01,360.15,322.72,,,,,,L5
2003-07-29 21:54:29+00:00,353.47,,360.53,,,,,,343.87,348.44,,282.13,,L7
2003-08-05 22:00:35+00:00,329.60,,346.45,339.42,358.07,356.96,,,,,,,430.36,L7
2003-08-06 21:42:51+00:00,319.62,,323.09,345.44,363.44,371.25,357.24,345.06,388.96,,389.34,227.24,,L5
2003-08-13 21:49:09+00:00,361.08,320.93,354.82,369.03,377.52,374.36,352.71,354.58,353.90,346.56,,247.85,,L5
2003-08-30 21:54:22+00:00,360.20,322.55,355.57,363.30,355.16,355.53,,,,,,287.81,,L7
2003-09-14 21:49:42+00:00,352.80,320.34,350.45,354.91,349.03,360.19,363.87,356.87,362.98,385.62,371.90,307.67,,L5
2003-10-16 21:50:08+00:00,365.94,376.48,385.69,383.04,376.43,388.25,360.40,344.00,338.19,376.73,371.22,374.17,372.18,L5
2003-10-25 21:44:04+00:00,367.70,360.56,372.92,381.02,361.42,357.23,327.76,341.12,347.79,367.63,355.93,354.81,357.45,L5
2003-11-17 21:50:33+00:00,372.50,385.09,380.29,365.62,365.81,373.60,320.47,350.45,,409.44,407.19,387.93,379.23,L5
2003-12-03 21:50:43+00:00,354.00,362.66,359.49,362.11,372.86,365.32,360.81,366.22,352.02,378.76,385.97,356.12,352.03,L5
2003-12-12 21:44:34+00:00,363.37,374.57,383.29,384.05,385.91,388.59,383.66,385.97,370.25,383.72,396.39,386.14,374.19,L5
2003-12-19 21:50:51+00:00,356.86,373.41,385.12,384.38,378.88,377.62,364.87,381.57,367.75,370.04,367.73,378.01,368.85,L5
2004-01-04 21:50:58+00:00,371.00,357.22,368.05,367.22,368.30,364.57,331.32,343.94,359.75,387.71,386.11,385.71,375.29,L5
2004-02-06 21:55:08+00:00,362.21,355.90,371.59,375.55,375.19,365.38,,,,,,364.20,357.44,L7
2004-02-14 21:44:57+00:00,322.93,,,,,,,361.50,366.00,385.09,388.56,389.67,379.55,L5
2004-02-22 21:55:07+00:00,369.93,,,,,,306.02,337.37,343.15,368.41,349.28,331.92,340.34,L7
2004-03-01 21:45:02+00:00,386.04,370.85,362.72,364.11,372.67,372.05,,347.48,341.38,356.72,321.44,307.91,318.96,L5
2004-03-09 21:55:15+00:00,360.81,338.17,359.19,361.23,,,,,,365.89,334.42,325.76,322.31,L7
2004-03-25 21:55:18+00:00,358.78,,,,,,335.38,338.11,338.51,354.41,313.14,297.45,313.03,L7
2004-04-10 21:55:14+00:00,362.40,302.80,363.57,,338.40,339.96,,,,,,264.19,308.07,L7
2004-04-18 21:45:49+00:00,361.18,339.31,363.02,366.96,359.58,364.56,350.58,353.55,353.73,362.77,329.19,,305.66,L5
2004-04-25 21:52:11+00:00,325.25,,369.23,372.24,368.25,372.92,363.84,340.17,326.86,,,236.77,,L5
2004-05-03 22:01:23+00:00,365.47,375.34,374.63,366.69,357.16,,,305.74,,,,,,L7
2004-05-19 22:01:23+00:00,343.53,,,,,,,346.48,341.46,357.96,311.03,,299.37,L7
2004-05-20 21:46:44+00:00,335.14,307.64,354.71,365.71,349.57,360.50,356.25,346.77,328.29,348.36,291.36,260.35,,L5
2004-05-28 21:55:11+00:00,346.16,330.07,,,,,,,,,,,,L7
2004-06-20 22:01:14+00:00,,,,308.27,334.10,346.02,,334.55,332.75,324.56,,225.50,,L7
2004-06-21 21:47:40+00:00,,303.42,332.30,325.25,305.60,329.06,,304.51,,,,,,L5
2004-07-06 22:01:12+00:00,,,,,,,,,,340.31,,,,L7
2004-07-14 21:54:31+00:00,,297.10,339.58,340.09,339.87,347.76,337.13,338.38,347.35,309.76,,253.19,167.00,L5
2004-07-23 21:48:33+00:00,,277.70,321.24,328.87,,339.78,,318.61,307.88,307.42,,,155.38,L5
2004-07-30 21:54:52+00:00,340.52,,349.68,347.07,339.56,358.90,318.94,345.38,356.35,,299.43,245.28,189.26,L5
2004-07-31 21:54:51+00:00,,,,,,357.85,321.02,341.83,336.09,,284.54,286.18,202.93,L7
2004-08-07 22:01:01+00:00,380.33,,364.27,329.26,,,,,309.15,301.91,280.12,284.73,,L7
2004-08-23 22:00:59+00:00,328.64,278.07,,312.33,309.04,320.68,264.14,314.91,311.25,,,,,L7
2004-08-24 21:49:18+00:00,329.58,351.26,347.45,342.51,331.64,326.09,297.04,327.14,,,,255.93,,L5
2004-09-17 21:54:39+00:00,351.78,325.20,353.58,351.86,343.75,350.38,302.31,329.64,,,,,216.44,L7
2004-09-25 21:50:07+00:00,349.03,320.27,343.76,349.22,340.91,340.41,328.42,333.58,334.62,346.64,315.27,304.13,315.88,L5
2004-10-02 21:56:26+00:00,351.45,332.93,350.33,350.81,346.81,345.18,326.96,338.04,348.98,355.90,327.92,308.37,319.38,L5
2004-10-18 21:56:47+00:00,351.71,327.76,348.65,352.09,341.49,345.81,321.37,334.06,338.63,356.61,350.99,367.31,378.50,L5
2004-10-19 21:54:43+00:00,376.96,370.88,373.36,,,,,332.11,364.72,379.26,382.55,396.17,410.70,L7
2004-10-26 22:01:00+00:00,355.63,339.98,351.17,351.97,346.13,353.31,317.48,337.25,,,,,,L7
2004-11-03 21:57:06+00:00,387.64,377.24,379.21,373.48,373.93,371.97,,343.85,369.21,383.35,382.01,393.10,407.61,L5
2004-11-19 21:57:19+00:00,,,345.73,346.56,352.89,353.71,337.12,323.19,378.31,386.22,386.75,398.95,414.00,L5
2004-12-06 21:55:11+00:00,367.47,,,,,,,,,,,,,L7
2004-12-21 21:58:00+00:00,374.54,357.90,361.70,377.84,378.47,365.31,345.27,312.24,328.31,,,,342.59,L5
2005-01-15 21:52:09+00:00,349.71,352.20,337.38,343.56,346.89,338.22,332.91,340.19,365.65,388.36,382.24,376.33,376.31,L5
2005-03-11 21:59:07+00:00,356.99,349.29,364.29,367.73,355.54,351.58,326.27,334.24,338.40,362.28,,,320.03,L5
2005-03-12 21:55:44+00:00,357.40,,,,,,342.35,344.69,356.20,373.76,,,323.77,L7
2005-03-20 21:53:02+00:00,348.79,316.34,365.69,359.18,344.77,347.93,355.18,367.10,363.69,379.27,380.91,367.25,298.67,L5
2005-03-27 21:59:15+00:00,,,,,380.29,339.09,,328.97,355.12,369.72,343.08,,332.04,L5
2005-04-04 22:01:51+00:00,365.70,,404.07,,,,,,379.75,397.80,,392.77,,L7
2005-04-12 21:59:19+00:00,353.88,323.58,354.28,360.28,352.28,346.38,355.48,344.62,336.42,350.99,318.33,282.63,310.14,L5
2005-04-13 21:55:36+00:00,351.96,320.33,,,,,,339.77,342.03,362.98,310.53,267.26,275.67,L7
2005-05-06 22:01:49+00:00,355.30,325.62,358.45,,,,,,,350.12,306.82,297.96,299.70,L7
2005-05-22 22:01:48+00:00,339.42,331.08,336.05,331.91,316.60,,309.63,315.67,318.75,351.74,,,,L7
2005-05-30 21:59:39+00:00,316.26,350.77,309.17,318.86,308.27,311.72,292.33,285.72,283.03,,317.87,286.08,,L5
2005-06-08 21:53:33+00:00,,316.83,351.34,354.05,353.14,349.29,318.06,335.25,319.18,328.65,,,,L5
2005-07-01 21:59:50+00:00,,275.34,359.35,370.11,360.00,363.05,354.04,349.63,322.27,313.20,,,,L5
2005-07-09 22:01:38+00:00,,302.40,333.52,337.12,331.84,356.82,353.02,322.42,308.76,311.14,,,,L7
2005-07-17 21:59:59+00:00,,,,,,,,,333.39,338.53,,,,L5
2005-07-26 21:53:54+00:00,298.28,291.34,327.69,324.17,319.64,327.80,327.32,317.57,311.76,,,,,L5
2005-08-03 21:55:25+00:00,350.07,,,,,,320.30,342.45,334.76,334.12,288.14,280.44,,L7
2005-08-10 22:01:34+00:00,,288.26,324.72,331.63,323.83,330.08,290.15,324.23,319.38,342.95,,,,L7
2005-08-19 21:55:20+00:00,365.91,344.50,369.72,363.01,358.51,,,,,,329.75,283.53,305.41,L7
2005-09-04 21:55:11+00:00,,,,363.70,354.50,359.74,338.23,348.49,355.76,368.52,335.75,308.15,321.82,L7
2005-09-19 22:00:20+00:00,351.20,337.49,350.22,343.22,330.17,328.85,318.10,329.86,338.72,361.82,337.22,320.70,321.23,L5
2005-10-22 21:55:15+00:00,370.18,366.55,366.92,351.48,346.07,350.97,361.40,,,,,,,L7
2005-11-22 22:00:47+00:00,355.34,349.81,341.63,345.13,350.58,367.28,344.05,,378.25,386.97,385.76,367.39,,L5
2006-01-26 21:56:00+00:00,,,,359.10,350.30,354.95,328.84,329.00,,362.95,357.98,328.57,333.65,L7
2006-02-03 21:56:19+00:00,384.94,386.48,383.00,388.88,388.89,375.65,,340.49,378.13,383.28,,,,L5
2006-02-19 21:56:39+00:00,360.93,374.31,385.15,381.77,386.05,383.41,,,372.55,397.82,389.65,,,L5
2006-02-27 21:56:07+00:00,370.60,362.83,374.59,374.86,363.82,370.38,,,,,,336.94,339.02,L7
2006-03-15 21:56:08+00:00,,,373.21,380.90,371.10,365.69,337.79,345.13,358.67,376.16,358.77,333.24,,L7
2006-04-15 22:03:54+00:00,362.11,338.72,354.46,363.36,352.39,353.36,324.71,338.24,344.14,360.57,320.34,303.96,313.45,L5
2006-04-16 21:56:02+00:00,,,,,369.46,369.27,347.76,355.14,350.38,359.22,319.14,289.57,314.26,L7
2006-05-09 22:02:16+00:00,347.00,,,,,,,,,,,,,L7
2006-05-17 22:04:21+00:00,330.10,300.96,339.86,369.09,367.09,364.29,359.01,341.56,331.50,347.87,,271.70,275.09,L5
2006-06-02 22:04:36+00:00,,286.99,333.32,326.19,348.49,388.66,340.86,,321.68,313.36,,298.38,291.89,L5
2006-06-26 22:02:08+00:00,,316.61,356.71,362.21,350.75,361.96,,,,,,255.84,,L7
2006-06-27 21:58:48+00:00,,311.57,346.25,349.89,350.78,356.79,340.32,351.62,334.62,327.86,,247.38,,L5
2006-07-05 21:55:54+00:00,,282.77,324.40,310.87,,,,,,,,233.19,,L7
2006-07-12 22:02:01+00:00,345.14,306.89,322.90,328.48,,,,,,,282.34,,,L7
2006-07-13 21:59:02+00:00,,313.12,342.83,351.44,339.11,352.66,308.64,326.94,310.38,310.60,256.81,236.66,,L5
2006-07-21 21:55:45+00:00,,,,,,341.56,311.02,333.37,330.05,317.47,246.38,236.04,,L7
2006-07-28 22:01:54+00:00,341.67,317.82,357.09,364.15,367.64,357.45,,357.49,,,,,254.16,L7
2006-08-22 21:55:41+00:00,,,,,356.31,353.48,314.31,337.19,340.44,346.12,295.16,298.05,306.42,L7
2006-10-16 22:01:43+00:00,350.05,349.17,347.76,351.72,,,,,,,359.58,303.46,311.74,L7
2006-11-01 22:01:58+00:00,353.18,373.44,387.97,395.03,378.40,374.54,344.05,333.15,335.55,,,,,L7
2007-01-04 22:02:25+00:00,359.65,350.07,362.19,369.55,361.80,358.79,351.86,359.44,364.88,,,,,L7
2007-01-29 21:56:21+00:00,,,,,355.12,352.29,347.67,360.85,354.69,379.47,367.04,319.56,326.51,L7
2007-02-05 22:02:35+00:00,,,359.47,373.29,349.17,335.23,310.24,357.75,357.77,371.45,387.19,,,L7
2007-02-13 22:07:11+00:00,361.96,364.62,373.79,384.38,386.04,384.25,367.92,381.63,380.33,392.38,392.79,,,L5
2007-02-14 21:56:27+00:00,,332.23,350.54,359.76,365.37,359.78,344.19,356.25,358.88,385.44,383.62,,,L7
2007-03-02 21:56:31+00:00,360.89,342.13,365.16,368.72,,,,,,364.65,362.56,,338.49,L7
2007-03-18 21:56:33+00:00,369.28,343.44,371.09,371.11,359.71,364.10,332.55,,,,,,302.42,L7
2007-04-10 22:02:44+00:00,352.16,362.18,369.53,369.11,362.30,371.61,362.85,370.67,,,,,282.16,L7
2007-04-19 21:56:31+00:00,,,,,353.77,359.80,344.45,350.78,350.32,360.58,,299.32,303.34,L7
2007-05-28 22:02:28+00:00,,,334.29,343.12,334.53,349.42,313.19,352.81,354.56,,,,,L7
2007-07-24 21:56:11+00:00,,,373.70,374.36,,,,,,393.14,,,,L7
2007-09-17 22:02:00+00:00,,349.43,325.93,351.39,358.55,350.35,346.43,339.97,338.35,369.45,,,,L7
2007-09-25 22:05:12+00:00,363.98,345.17,358.49,357.47,347.48,346.83,331.94,338.64,342.08,355.15,338.34,328.06,338.85,L5
2007-09-26 21:55:47+00:00,,,368.30,366.07,359.54,364.75,334.12,345.97,350.51,369.69,341.62,,,L7
2007-12-31 21:56:23+00:00,381.40,,,,,,,356.82,390.79,399.38,,,,L7
2008-01-23 22:02:33+00:00,366.63,348.20,372.15,372.17,,,,,,370.60,354.42,330.40,374.85,L7
2008-02-01 21:56:21+00:00,395.80,,395.07,398.62,391.94,385.30,,377.25,363.79,375.29,,,,L7
2008-02-24 22:02:26+00:00,358.59,379.70,380.73,377.52,,,,,,354.40,327.43,314.57,,L7
2008-03-11 22:02:20+00:00,,310.99,378.24,362.73,352.57,349.13,329.47,355.79,355.30,367.88,,,,L7
2008-04-05 21:56:10+00:00,367.93,335.83,367.82,366.98,359.38,367.11,324.53,347.49,346.51,,,,,L7
2008-05-14 22:02:12+00:00,334.19,291.45,379.13,381.75,379.05,383.10,,,,,272.02,278.42,,L7
2008-06-08 21:55:50+00:00,,274.44,319.87,345.45,331.67,343.08,315.52,339.38,346.96,,,,,L7
2008-08-27 21:55:06+00:00,,299.94,339.22,353.27,360.78,355.18,301.55,338.17,346.38,385.42,298.64,,,L7
2008-09-03 22:01:13+00:00,357.35,327.29,,,,,,343.18,341.64,364.45,313.59,304.25,314.72,L7
2008-09-19 22:01:04+00:00,,305.53,327.37,337.63,332.58,349.87,314.33,327.56,330.31,347.88,,,,L7
2008-10-14 21:54:42+00:00,358.47,343.80,353.60,367.06,,,,,,375.74,359.78,353.42,348.19,L7
2008-11-14 21:55:28+00:00,358.87,350.53,361.45,368.83,361.97,364.72,344.05,354.94,361.29,377.74,364.68,355.31,357.81,L5
2008-12-24 22:01:47+00:00,,,,,,340.00,295.38,331.50,336.72,367.57,374.97,369.50,365.23,L7
2008-12-25 21:50:34+00:00,358.67,352.59,358.57,365.22,356.06,357.14,333.98,349.47,356.88,382.43,386.25,373.92,372.95,L5
2009-02-02 21:57:46+00:00,355.78,349.11,365.88,372.64,363.04,350.77,346.98,349.42,350.71,370.05,383.39,398.89,401.84,L5
2009-02-03 21:55:49+00:00,359.39,356.81,363.83,369.63,356.66,354.93,346.27,369.76,377.29,395.00,401.26,,,L7
2009-03-14 22:02:22+00:00,,324.54,353.28,367.91,368.26,364.26,354.35,341.98,348.48,366.52,319.97,,,L7
2009-03-23 21:56:15+00:00,,,,353.78,349.59,346.68,,337.07,341.39,367.68,328.81,,,L7
2009-04-15 22:02:33+00:00,345.64,311.77,371.40,363.11,346.32,,,,,,351.24,,371.29,L7
2009-05-10 21:56:27+00:00,,,,,,,,,,,323.82,412.00,403.75,L7
2009-05-17 22:02:39+00:00,319.81,309.31,,,,,,,358.65,338.92,271.45,268.30,,L7
2009-06-02 22:02:39+00:00,,281.05,355.11,375.19,381.50,378.61,378.49,,376.73,,,,,L7
2009-06-18 22:02:37+00:00,,280.66,360.19,361.47,359.72,368.86,358.94,364.29,,290.99,,,,L7
2009-07-20 22:02:30+00:00,348.39,331.78,352.28,365.96,353.22,,,,,324.74,287.66,266.81,,L7
2009-08-05 22:02:25+00:00,,,346.38,351.47,342.08,350.60,,320.00,,329.19,258.75,,,L7
2009-09-06 22:02:23+00:00,,,,,378.72,370.16,346.59,351.38,363.65,374.54,329.54,302.93,320.16,L7
2009-10-01 21:56:09+00:00,360.79,344.07,,,,,,344.61,348.60,358.27,341.39,323.67,335.62,L7
2009-11-09 22:02:45+00:00,,,,,360.01,382.68,330.47,320.13,390.06,367.41,329.75,287.24,,L7
2010-01-05 21:57:24+00:00,368.25,373.72,376.78,381.02,362.18,362.52,364.26,374.71,377.56,380.57,363.28,,,L7
2010-01-13 21:56:49+00:00,357.93,354.64,365.17,367.41,363.74,357.64,347.73,344.63,352.15,370.42,361.93,,360.06,L5
2010-01-29 21:56:53+00:00,368.76,355.95,370.95,374.32,372.34,364.70,338.61,342.32,350.15,371.41,354.78,,349.47,L5
2010-02-21 22:03:08+00:00,384.66,390.86,392.12,393.26,404.12,,386.10,,,397.61,,,,L5
2010-03-10 21:58:08+00:00,,,,,,370.59,356.14,361.83,353.52,375.71,382.62,,366.96,L7
2010-03-17 22:04:21+00:00,370.26,,,,,,,351.78,344.90,362.34,325.85,299.73,,L7
2010-04-11 21:58:15+00:00,351.23,329.21,374.10,386.89,388.93,385.37,379.28,378.00,365.88,,,,,L7
2010-05-04 22:04:23+00:00,318.06,298.89,349.07,342.41,350.89,344.12,321.06,343.88,348.59,364.36,,,,L7
2010-05-13 21:58:09+00:00,,,,,,356.99,320.80,341.85,343.90,351.40,294.42,299.48,,L7
2010-05-29 21:58:09+00:00,,,,,,,323.89,340.81,326.10,340.89,268.41,268.66,,L7
2010-06-30 21:58:13+00:00,,287.00,336.54,327.03,327.99,345.94,329.10,,,,,,,L7
2010-07-23 22:04:26+00:00,334.79,302.51,,,,,,,338.58,323.03,261.63,268.83,,L7
2010-08-01 21:58:15+00:00,306.50,286.13,385.35,364.66,361.12,353.51,,,,285.11,262.29,247.38,,L7
2010-08-08 22:04:25+00:00,,,345.68,346.90,340.75,347.43,321.57,339.92,318.85,330.04,278.44,,,L7
2010-11-05 21:58:37+00:00,370.48,345.60,368.30,372.95,357.29,361.73,320.21,,,,,,,L7
2010-11-28 22:05:05+00:00,,,,,358.81,367.73,345.39,351.85,363.24,366.72,340.78,341.50,372.09,L7
2010-12-07 21:59:00+00:00,356.42,352.37,362.73,365.25,366.41,362.07,334.52,347.15,346.56,,,,,L7
2010-12-14 22:05:14+00:00,373.32,378.07,386.17,383.40,389.47,392.63,368.00,375.00,,,,,,L7
2010-12-22 22:02:05+00:00,355.47,355.84,369.33,373.04,365.92,358.21,339.73,352.39,353.60,359.63,342.44,337.76,345.13,L5
2011-01-07 22:02:08+00:00,362.79,347.56,357.05,360.13,371.25,374.43,369.21,354.83,362.66,371.60,361.78,360.00,368.12,L5
2011-01-08 21:59:16+00:00,,,,,370.92,375.38,368.12,356.62,357.32,378.79,365.50,355.95,366.67,L7
2011-01-15 22:05:30+00:00,367.95,372.89,370.82,371.18,,,,,,386.57,380.98,374.87,377.58,L7
2011-01-16 21:55:58+00:00,357.24,370.85,370.21,375.80,377.91,378.48,374.46,369.23,359.64,377.97,365.30,358.27,363.65,L5
2011-02-16 22:05:39+00:00,,,,,382.61,377.62,353.60,348.70,360.37,380.68,373.74,327.48,348.94,L7
2011-02-17 21:56:00+00:00,367.13,360.02,372.99,384.50,380.56,372.40,348.51,347.99,354.51,373.50,356.80,345.30,350.23,L5
2011-02-25 21:59:32+00:00,,,,,373.32,376.18,360.46,368.21,364.88,376.97,380.66,375.02,375.08,L7
2011-03-13 21:59:35+00:00,387.60,393.83,409.94,411.02,397.40,403.73,366.64,,,,,,411.24,L7
2011-05-16 21:59:35+00:00,,,353.02,353.88,350.02,356.59,,340.98,342.34,352.28,,,,L7
2011-07-10 22:05:44+00:00,,,,,,,,,,,,,388.55,L7
2011-07-26 22:05:41+00:00,330.23,,358.10,365.37,339.91,,,,,,,,,L7
2011-08-11 22:05:37+00:00,359.32,,346.96,355.91,349.57,364.81,352.42,363.75,361.58,,,,,L7
2011-09-04 22:00:51+00:00,338.70,389.91,375.17,,361.00,398.58,322.19,348.62,,403.22,417.06,406.17,416.32,L5
2011-09-05 21:59:22+00:00,365.53,399.64,354.72,,345.28,363.58,320.45,,393.70,406.31,,,,L7
2011-09-12 22:05:29+00:00,331.18,326.74,353.31,360.36,357.32,360.59,330.52,349.31,,,,,293.97,L7
2011-09-28 22:05:27+00:00,377.88,363.61,,,,,,348.28,343.69,372.08,333.11,319.03,328.53,L7
2012-04-07 22:06:16+00:00,372.88,350.00,374.95,,,,,,346.55,364.76,332.92,308.54,315.76,L7
2012-04-23 22:06:28+00:00,,,,,,,,367.21,371.18,391.50,372.10,307.63,306.83,L7
2012-05-02 22:00:31+00:00,336.95,,367.72,372.92,368.14,360.23,357.82,340.25,,,,,281.79,L7
2012-05-09 22:06:51+00:00,362.93,357.63,375.24,,,,,,,368.19,335.28,342.25,307.57,L7
2012-06-19 22:00:29+00:00,,320.26,349.66,354.96,341.68,357.42,,331.71,320.50,,,,,L7
2012-06-26 22:06:42+00:00,,293.73,299.50,,,,,,,,,,,L7
2012-07-05 22:00:41+00:00,,,,,,,,341.65,348.24,347.57,,,,L7
2012-08-22 22:01:14+00:00,,291.68,334.13,338.21,334.47,342.66,332.22,345.05,373.61,392.54,377.15,,,L7
2012-10-25 22:01:51+00:00,,,335.49,337.63,331.28,330.94,292.18,325.19,334.01,352.90,364.09,354.31,,L7
2012-12-12 22:02:05+00:00,,,355.47,358.35,352.12,353.36,323.46,336.44,342.18,362.19,354.70,,,L7
2012-12-28 22:02:11+00:00,,,,,,359.85,333.88,343.90,348.92,,,,,L7
2013-01-04 22:08:22+00:00,337.30,289.07,313.47,,,,,,321.95,,,,,L7
2013-02-05 22:08:25+00:00,360.58,,350.56,347.30,348.03,358.63,,,,,,387.48,,L7
2013-02-14 22:02:14+00:00,,,346.41,343.61,334.68,346.00,,330.18,348.68,359.36,358.98,371.30,,L7
