,dates,nzd0109-0000,nzd0109-0001,nzd0109-0002,nzd0109-0003,nzd0109-0004,nzd0109-0005,nzd0109-0006,nzd0109-0007,nzd0109-0008,nzd0109-0009,nzd0109-0010,nzd0109-0011,nzd0109-0012,nzd0109-0013,nzd0109-0014,nzd0109-0015,nzd0109-0016
0,1999-08-26 22:04:44+00:00,189.4820161704753,191.13009345105536,191.04205863828003,203.7643470945375,189.38790857279122,185.39459464552021,189.07855453691968,193.77784428862367,183.3324830648084,189.05137144381268,195.21205358625156,198.3402042470434,206.16918651430655,187.83527261891726,193.65200546906655,178.94891561371185,169.317877762841
1,1999-09-27 22:04:48+00:00,174.99880076212088,180.20113911223493,180.7283998538828,177.27454944412676,180.65003614753158,172.624473139893,186.90449887395766,186.54161516549794,174.564809706059,180.7012112675115,169.56320355715394,195.34824978208113,187.4336795995284,171.37366427659498,172.59560665465415,158.7516363289822,153.65800366690993
2,1999-10-13 22:04:48+00:00,168.0253208462811,169.76509602050766,169.86563461387198,,170.39643567625768,166.55046628414783,169.79130439018343,171.62155574571,168.65156136721262,171.50666182191299,168.9381480484468,186.17496043483197,185.1124393879387,180.76098416140562,172.6590203093268,159.65373068246134,148.99635040086517
3,1999-11-14 22:04:42+00:00,172.53605089016474,181.26525177151572,183.7258354819444,186.44503184050515,178.58640647256973,179.01917849082008,171.53339378003054,177.00479934899067,177.22990966114895,183.60984738632467,192.1292424646869,195.6939457697171,202.59305342382524,195.27939335132845,175.6734581743696,166.3129927113293,163.79212071373274
4,2000-07-11 22:03:17+00:00,186.58252807908934,192.6194083063254,193.45377005478548,205.01682202528528,196.31826421447826,185.53552986462884,186.14388787842014,192.89062476690373,188.37028815246921,187.02388963531268,192.92496513923913,198.5020275907211,204.924676093046,193.30414510798786,186.98607550746445,161.01834243860648,
5,2000-09-13 22:02:26+00:00,,,,,,,,,,,,,,,,,
6,2001-01-03 22:02:12+00:00,185.9335308342683,195.7943249463516,193.0808149620244,192.91155927066976,182.46331036423305,172.0224482581906,180.9290630456358,184.62677293730036,180.92059865656728,184.5323931975264,199.0370554528962,199.57791662078517,206.7905965779423,207.42869524776935,191.99955912693184,171.41315388071132,173.48638431407875
7,2001-03-24 22:01:59+00:00,176.91106420888534,181.30705416027354,,,,,,,,,,,,,,,
8,2001-05-11 22:01:45+00:00,,,,,,,,,164.1923432364049,167.18515641172854,181.11021216947177,167.72797234632054,,186.51881324954826,165.29620842640654,148.88023172649824,
9,2001-06-28 22:01:09+00:00,,,,,,,,,,,,,,,,,
10,2001-07-14 22:01:09+00:00,199.154881442612,208.06413704532332,207.9266938700128,207.28008991126555,206.24473956521155,198.18921606428137,189.39663571307824,198.16156314047157,186.33651655775688,188.35777630179638,201.68670816769676,202.19246850304654,214.64024409493192,206.94807574049278,209.0716404568293,197.74758703849747,180.98032857443295
11,2001-08-15 22:00:38+00:00,194.96496199724385,196.41605471445502,196.27717562834636,199.15460820059323,194.30584833789868,185.05571938818434,183.81459085643652,189.77918793423856,179.80606928491505,188.82052906761055,194.4292555464737,197.9075741771859,206.20806203324096,204.30644831664088,209.21240327165867,189.14268992039527,
12,2001-09-16 22:00:17+00:00,,,,,,151.5058778340198,153.93321591349093,158.45896622743174,154.21023160090755,168.94292958561806,170.79743323710915,184.14751822017115,192.90546218995183,189.8333551637693,171.71771593984323,171.11139384058487,
13,2001-10-02 22:00:04+00:00,181.95347878692704,184.1022651948898,183.1203357621799,175.45549590909079,172.56846299782808,172.81802851508488,170.23094284044674,169.45758992528948,166.68942452287598,171.47203567706845,181.04466774369942,180.7340541945365,188.7184463153652,185.70154555546677,178.40985377035338,182.38509575786466,165.8421452408223
14,2001-12-05 22:00:18+00:00,172.83949111270977,175.13173997410706,176.50878636167045,171.96993636521321,162.78876092265085,153.94358635091555,155.2884012966599,162.78825011252238,155.7400223492171,165.8757381176811,181.56012067037156,179.5371847337194,181.07522621511916,169.96351930439934,159.92952788894917,156.1388707969428,151.42878172296645
15,2001-12-21 22:00:29+00:00,178.38771648342004,178.610229687958,167.83241755607867,133.2577362422685,,146.42907037582876,157.67292314726467,175.08854888169162,167.0532548743923,175.79017854583458,186.06497400089572,189.4643716573691,189.62365808047903,175.97592869746848,172.12194783953936,151.4623165244217,152.83840937992298
16,2002-01-22 22:00:40+00:00,186.23362611764253,189.80222416080719,192.1052724653521,198.93887977279684,188.7965617237869,185.0465246596574,186.79560739801855,193.97367965391012,187.05920682438602,189.38429213917777,198.3992479456035,199.99906676403316,207.43469389575552,204.98557367168272,187.9346790576713,179.44030064855082,170.7110306917758
17,2002-02-23 22:00:43+00:00,198.63637341630167,194.0826219850748,196.7014513759675,205.05437660247946,192.97538010301486,188.96278871971464,190.6549166170057,196.9267699094534,188.5867904023427,192.67629806411736,202.3670209718543,210.66497422054107,217.22520605005982,215.77489057467105,213.3363125013326,199.4664700378169,185.32520273204588
18,2002-03-27 22:00:37+00:00,186.54023159701657,185.79834882373893,180.59623622068312,196.66514752238902,179.6220931860434,175.9810596223513,186.13772022872348,186.57911157548398,176.78064965782693,187.4087765779775,193.2749335608366,196.66993046490464,194.1845245206493,190.30418989204978,188.61585659751836,164.7216838543133,155.22003113905654
19,2002-07-17 22:00:08+00:00,196.1907407298955,197.05646281176968,197.92298661412997,205.2395620006854,196.52020283686898,188.6178961454546,193.94246617102533,197.41685175551382,189.1425795992741,195.279025656846,202.4567296055481,206.13614972498812,211.06483083528292,207.6743361388376,211.06462207769044,,151.83485348174483
20,2002-08-02 22:00:01+00:00,199.49282657792907,206.00736786973056,208.7150155329611,212.45745618978663,191.57440755729385,186.80882139609682,186.08333949461436,182.59396548995602,183.22855426460416,182.41643073056355,199.97488882036475,205.45869320551014,207.1503390436255,202.00160809823197,,151.12066645971464,149.79286683483178
21,2002-09-19 21:59:35+00:00,196.47744032512878,198.07483256827555,199.0607940266746,204.3643027069444,185.32454312987448,185.31126071347302,188.14173629630307,193.30822191135428,186.05061897953348,190.0130827467994,197.96910818194593,200.5350716179001,209.12744174153187,203.33967734222654,198.10087882039528,163.03009181665712,
22,2002-10-21 21:59:36+00:00,178.60006288295375,179.09536383936944,174.46866854472034,193.18340370788042,168.54437041528925,176.06836056626688,176.863962973016,177.87427628176175,176.5795302487762,175.05193307464913,186.92173445587233,194.8271472168692,185.57431432567023,184.0499423481553,166.51321233829714,138.72390949435476,147.35388074101076
23,2002-12-24 22:00:09+00:00,184.8844698234592,184.34158790726372,185.31962814623412,193.38522834531904,183.8295211260897,179.07516553293695,173.60428504150735,180.35820318613412,169.94918880143007,175.0582301873553,191.3914814611743,197.432423405583,194.76149735174408,186.06110930444567,172.07373222372064,136.401541152984,138.77064273918512
24,2003-01-25 22:00:18+00:00,187.73941259338994,185.55357660346328,189.22676933286516,197.14459412055552,185.9681810945596,183.08179040285867,185.56637930933135,183.3804343839936,181.0430071760844,183.7689232141891,193.66218184656776,205.3254888418083,205.92664168217712,208.82898213456446,197.2239523267901,176.17989867407414,184.3854706246836
25,2003-03-30 22:00:31+00:00,184.22091784979372,186.69599548990257,188.33257340399388,197.71352088090683,180.25799429095588,178.4629856235254,181.94490330132476,186.3699365110801,180.34938107065554,180.75014198528413,191.4023852990406,195.1934146237527,200.59204796580454,200.5581285652879,194.01182154762483,164.90227534190416,162.8677614466589
26,2003-08-05 22:00:11+00:00,189.97341714173677,197.27203382921948,197.1796239981485,198.35132424711776,185.92634280479933,188.2363926369464,182.41522636832147,180.68929686399906,179.74980975228792,185.39643747414868,199.84182055310998,203.4994967344119,198.63753287527476,197.79161846203831,190.42434306671777,170.03487597719817,152.31444080923507
27,2003-08-06 21:42:27+00:00,,,,216.62437171233603,201.290915499113,200.95000531677775,192.38625916428202,194.3807940626653,192.02744835875725,192.83538347893847,204.1222751107564,206.2943138117168,213.52007931405967,219.41893386762388,228.73651814609053,185.37291037322825,155.69305266502965
28,2003-08-13 21:48:45+00:00,174.68070053341057,182.96660611178874,176.50288390384267,189.27732376804684,177.45149130037402,172.39440414108708,168.2801362969245,167.76931646424703,161.4904907895958,171.18077353515625,195.030589428309,195.51719257089823,193.9435046309378,185.8359293917672,,,150.71496341242977
29,2003-08-22 21:42:44+00:00,201.1172907138349,205.23608378788154,214.9116796467285,209.6573864779815,191.77449850536414,189.6769869954913,,,,,,,,,,,
30,2003-09-14 21:49:18+00:00,190.34027894743727,183.73746985286652,190.87068985275596,193.88535893379668,182.5644919269698,167.6347814159366,164.20912187364854,161.0443547364761,157.29759914974304,165.64338460164385,184.19369897949275,194.8428663891293,190.58048497625083,185.59873919323843,,,144.6800742347169
31,2003-10-17 21:53:51+00:00,,,,,,,,,,,,,,,,,
32,2003-10-25 21:43:40+00:00,,,,,,,,,,,,,,,,,
33,2003-11-17 21:50:09+00:00,202.412530069324,205.34509921850986,204.6983943728618,207.43581168072365,196.55555960234432,193.23438286780714,189.1163534475815,195.34555958145455,197.36532478424562,195.4383461642725,205.68222883290917,212.7938953449809,214.6486144900064,217.6749130930561,218.84289758513853,192.03129459214412,180.063832486227
34,2003-11-18 21:54:15+00:00,,,,,,,199.74866152178532,201.2137596342442,196.0904615765818,196.67356001565503,207.98399290630226,217.83274929759835,216.2047536525985,,,,
35,2003-12-12 21:44:10+00:00,,,194.93046756705547,190.61195219839246,183.346710625509,181.8179396182537,186.16092993771903,,,,,,,,,,148.10117387407723
36,2003-12-19 21:50:27+00:00,199.68417801230777,200.69133922380558,204.58798281188774,205.71009388927362,198.28872103359473,196.25925215329642,189.6924791143969,196.65582337179376,196.7025445552257,197.8056405896374,208.49804735944832,218.4416892502754,222.43676003723414,224.83791553798528,216.07303792464387,204.8050765211163,
37,2004-01-28 22:00:52+00:00,193.13945978051527,191.24722460804801,,,,,,,206.74160165972577,197.23139666471994,204.0461616065412,214.15777143361873,217.81144967906778,216.10029976074247,205.63596264618545,167.63559981390387,
38,2004-02-14 21:44:33+00:00,,,,,,,,,,,,,,,,,
39,2004-02-21 21:50:47+00:00,186.2817190413822,179.232725845964,183.90063884421505,185.26392601900918,176.60011242447138,177.93053400921178,185.33272825656212,180.56168673864573,183.42495939802893,180.60523267342225,194.55879697177244,195.4943845895497,181.8535207093182,183.26939788170446,,,
40,2004-03-01 21:44:38+00:00,,,,,,,,,,,,,,,,,
41,2004-03-17 21:44:44+00:00,,,,,,,,,,,,,,,,,
42,2004-04-01 22:01:04+00:00,191.42494234746476,,,,,,192.86568157493033,195.74213608658545,195.20455877202096,192.26423349566986,201.87998504755433,209.73109835445786,211.91300725785248,207.39992055115079,195.32474215300715,172.8921505959866,182.75224080644148
43,2004-04-02 21:44:54+00:00,,,,,,,,,200.9497767173843,201.13580562708876,215.10669514663223,215.9808036983705,222.4034252635433,213.60272344021058,203.4801298028633,189.6036983412884,
44,2004-04-18 21:45:25+00:00,,,,,,,,,,,,,,,,,
45,2004-05-03 22:00:59+00:00,187.2641356932533,190.66048819451498,195.30257442717138,191.17951574765397,186.38725532893554,185.96567958553686,,,,,,,,,,,
46,2004-05-04 21:45:52+00:00,,,,,,187.15786796870708,193.58675576960064,190.9630152536849,187.93085273795447,188.89654843975416,197.08164891629445,211.89280945224888,,,,,160.96928705646363
47,2004-06-21 21:47:16+00:00,,,,,,,,,,,,,,,216.68843237335986,,147.97719057778625
