,dates,nzd0422-0000,nzd0422-0001,nzd0422-0002,nzd0422-0003,nzd0422-0004,nzd0422-0005,nzd0422-0006,nzd0422-0007,nzd0422-0008,nzd0422-0009,nzd0422-0010,nzd0422-0011,nzd0422-0012,nzd0422-0013,nzd0422-0014,nzd0422-0015,nzd0422-0016,nzd0422-0017,nzd0422-0018,nzd0422-0019,nzd0422-0020,nzd0422-0021,nzd0422-0022,nzd0422-0023,nzd0422-0024,nzd0422-0025,nzd0422-0026,nzd0422-0027,nzd0422-0028,nzd0422-0029,nzd0422-0030,nzd0422-0031,nzd0422-0032,nzd0422-0033,nzd0422-0034,nzd0422-0035,nzd0422-0036,nzd0422-0037,nzd0422-0038,nzd0422-0039,nzd0422-0040,nzd0422-0041,nzd0422-0042,nzd0422-0043,nzd0422-0044,nzd0422-0045,nzd0422-0046,nzd0422-0047,nzd0422-0048,nzd0422-0049,nzd0422-0050,nzd0422-0051,nzd0422-0052,nzd0422-0053,nzd0422-0054,nzd0422-0055,nzd0422-0056,nzd0422-0057,nzd0422-0058,nzd0422-0059,nzd0422-0060,nzd0422-0061,nzd0422-0062
0,1999-11-05 22:12:52+00:00,137.84706699259024,132.8675776320389,136.81107689466165,144.82366702247856,150.6147859244187,160.18580846593005,154.73108875824698,147.1992780978166,144.8550844998547,133.34859767139244,,,96.02599201066666,104.61982266049358,105.13052359578252,88.05912752636189,81.91691940375549,76.70077672337126,71.1158273007756,67.85373828496397,,,,60.09282574297107,68.33829423767236,72.51613538916372,70.74965187869037,85.17527288758814,87.21429800377933,97.77218435432046,122.48168019540304,151.2829851092521,198.28716522065906,233.95471656005208,,,,,,,,,,,,204.97749690016033,215.67882500033062,206.712522489508,205.44411985583403,187.44652262045983,179.33412331898234,160.75292761836684,149.00574089369726,150.1315059184333,146.27044841852344,143.50551227649055,141.37458158827886,147.52116772359562,138.27894738431348,154.16527754872257,147.51994416618868,145.8653216744225,157.03243932194783
1,1999-11-21 22:12:47+00:00,135.6932453629961,133.32636676286455,139.2923066331798,143.09466448394983,150.88802457370778,165.4825971584891,162.26463843700364,146.53099506428066,141.24563680218193,126.83931355132216,,,100.04127701770783,108.95026099188107,101.16034949615528,94.31277357428061,82.69366397209994,77.86340816596903,70.95570702285066,66.40021334166723,,,,56.637312264275636,66.58921190572146,69.28152346944226,80.23001309263822,86.54916816345457,94.86072243274413,109.43694931528678,142.41051078965188,153.2129325665038,,,,,,,,,,,194.73838581872045,184.49581704119348,189.2477225472047,202.5954343659795,215.20372755562136,211.16396911247125,205.75384492739192,193.73421579553042,180.74853354324222,175.94951512990116,163.35882020903884,152.0529397148064,145.24419868698124,142.31375549584266,141.9108256750834,147.15722663460207,139.80291470091296,141.18060719689615,150.64727425373295,156.4668160702868,162.85292623532462
2,1999-12-07 22:12:53+00:00,136.35867245753772,135.55590650764302,143.38676713881677,154.1259955867789,159.27818142879988,165.73565858065768,162.56823152589078,156.00266013942482,136.78475886369347,128.04411082367403,101.46742804461465,130.12003665899462,118.54955635092958,106.4976275084495,99.8729093715195,97.96806492337075,92.10460818321302,87.97398405857336,80.33901655842816,68.9615646962528,66.38722505806246,,,68.61817082158612,73.81077771266072,76.61765945194638,82.56637327718727,90.934118625681,103.79942374183386,106.81240747757644,125.11715928165924,,220.22874749092466,,,,125.93672962760098,127.08142448094023,,,234.48372768357964,241.23878120088847,227.38376005348692,204.00503911834906,197.92200068285118,197.20979038411298,203.13211960645162,197.77178917635214,184.43201039303716,172.73549558890429,167.49052246201578,166.22195938336827,154.01983040296196,144.49100850524272,136.98620782711225,142.17277629450135,150.78759106428834,147.8851684613052,145.61393763447055,144.16168654282714,155.64752498195594,160.92373594898507,177.08930762088727
3,2000-04-13 22:12:18+00:00,197.28632001478877,181.43141587341353,172.7981314828178,159.34980464264245,164.46178545377802,188.6561963707914,182.93174572766299,191.16000781583747,187.6648872470904,186.05112498392708,,120.68468735648798,133.81711927016983,173.02201207245952,158.1076437861228,141.8186676636076,122.74926606801452,114.08878090144161,110.95972931145705,106.50551497342731,105.84633029742481,101.59370304128626,100.01671731872071,104.46911372226754,114.48584118603662,118.53704063521891,124.1925054809027,141.65221372212991,157.97633696035984,158.72489366856536,157.40154216450756,144.00591938336885,139.12557993294232,,,,165.7149230264738,157.1013367240899,148.36823938548076,139.72711855392942,225.88018082287837,218.6521429180046,216.57288100093817,207.08033031675438,202.982783015546,190.89423071734473,180.2393708117256,174.40627846485518,175.9284581838208,171.8398434827832,191.36449394228686,172.13731299288568,172.7737046610864,174.867206011759,164.17579671004844,171.74747951355525,174.7499255205444,167.595725584166,175.7268797431368,175.42555059947307,179.02323558930044,183.94940772422257,190.9096579927269
4,2000-05-31 22:11:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.11525065200252,191.8723254135814,227.21134763057768,,148.7966467132259,103.42676567275066,71.22793873414237,249.7239416378965,133.00116954422072,238.06859361461616,,,,,203.49918895927644,,,,,85.34631749788147,144.35808651671667,238.33770815361993,252.91363578529808,128.39902629015174,129.90950339257125,128.80994202910108,132.1770079647167,122.14743158304478,134.8132130439637,134.70134507810465,134.2569895798942,,,
5,2000-09-20 22:10:27+00:00,198.75728970774963,191.21547440176238,188.37059851372916,187.90771573386948,188.89921751982865,203.29357480919913,203.49088196073234,189.24921053252055,,,163.92247612020512,146.0059843423238,142.5302174194731,147.7318802422576,167.73190376074066,168.65808264661047,167.7410725985769,168.96589371821406,171.5241169948681,161.3137186272796,158.11725068064777,162.7158234214873,173.65266802224508,178.22386270573162,,,,,,,,,,,,,,,223.907122104236,115.08651057105168,111.71230283023874,238.01156036018108,222.31831404579714,208.24300378348445,203.59802003661824,190.73535980129796,187.3609384850355,181.21103720677672,175.06378006974552,171.61462253880188,165.34161727024014,163.77103022365716,160.29670972228433,161.11135542709803,,,,,153.9873378823587,153.73570255777213,160.76745145039567,159.03288463743712,174.2397858193582
6,2000-11-07 22:10:17+00:00,142.9629371642412,160.25940360183222,169.46349405744007,176.12705235833806,179.1799388122874,187.11840459809173,177.02403239560851,166.31154078304357,120.86001628516858,80.17220437969623,,147.97292152445374,152.4659065445033,146.5334748062669,143.47700242731085,139.74186138958555,134.62105856400308,134.88324205846027,137.47697981744562,140.7241342132192,150.54862652669487,151.06167656146715,152.08934816579756,165.54798294949305,173.38908309611543,147.36687823635373,135.09885706873976,105.56662443789052,68.28637003834099,,,,,,,,196.99307315111093,195.1089370757518,196.12806709546436,205.00742458763983,212.19987573764834,215.117408273972,209.0202896141545,200.4746753977875,191.21578333691096,187.51741745963264,183.63999593940184,180.1142831304669,167.68089978509735,167.30661816135458,165.68273192723925,163.34167631614994,156.6145635295663,152.77723631248566,152.4940588405401,159.6780633625823,153.0485549934347,153.7735823972826,149.42685753657918,145.92797818770993,150.1539071414077,159.8132723783842,168.7661253003756
7,2001-01-10 22:10:27+00:00,143.71737065510086,148.383600752788,156.54305259891598,161.25659181515095,173.3460429873726,193.202293656364,184.19116391152096,164.96972186324552,124.91184032184032,76.32866423509593,,137.435047144913,149.2435323810128,147.0320737470973,142.10994404174,144.52201744531231,154.84957083671713,161.68423792220867,161.22117960292167,154.18907887406627,162.4714170454357,173.1135910693036,175.53812016268301,141.5947958219312,124.53757984348374,112.22376332685407,71.54827804632232,,,,,,,,,,162.5698448263693,173.0428111630753,179.36050906137854,184.65832482329597,188.78746573023395,185.3671350361686,180.65882668056042,172.66857345191622,174.8737626948362,180.02822144646277,191.55773791714893,196.75488055737304,187.66510606206873,125.50457177027032,156.50624725910183,161.5303400124906,157.2912179730372,157.99417337138453,164.0888350145993,164.65303568717928,168.12494312965845,166.22851141981195,168.45352831609796,172.6484603743936,180.99268657939058,178.96790500107633,188.66459821001519
8,2001-01-26 22:10:30+00:00,142.64256519695587,146.2793596312941,153.94031376640066,163.26345185071864,180.64127046757966,195.2989165149316,197.30062922667622,179.7666375998003,137.35257633210952,,136.05987885890232,154.5852340192223,148.78067159667248,149.0534230319049,158.466242012017,159.95232656259208,168.15169824991668,160.2702149700688,156.55398884854307,161.87243107309712,174.0011838444912,178.07898780256923,160.76661851194797,142.25924063311578,,,,,,,,109.61344645598484,107.74017991530567,101.52014485477542,114.6867636452266,,135.84817149052586,152.6218618703411,157.11407087028772,168.64584926628152,174.2796098100743,175.42044463388376,172.24315812128185,171.82986626999752,171.45444492007175,178.14912200860357,184.71397456854748,191.99828929021595,202.32777180118904,195.04764811022443,159.07143097801836,162.5964512196086,142.76868792140104,136.50112529657594,145.28465240572388,150.2216240929067,151.05374683638573,152.86663155793045,155.03439794482034,158.82437263443947,162.71586550326938,162.82004501718689,173.2334720660679
9,2001-02-27 22:10:18+00:00,163.8588425798042,161.00407010889572,179.9574033659262,198.19664695546933,220.49025977009268,229.95607545060557,,201.60494330625016,198.92652905442674,204.7256614392112,206.78057830517002,204.1082255968524,188.7257874939663,198.18688164107124,209.24942156377037,217.07332894480243,218.07728893359115,204.52704908131957,206.97966631683312,206.97317905318832,177.59811063627743,149.8953170286354,125.43398615716298,106.47151565595662,,,,,,,,167.0986859813576,152.7136908054683,156.18862028920745,150.62586535680592,154.61187962229803,156.49629596445047,172.8560549591996,178.3539362703041,184.74084491509848,190.01520241609524,187.7066417036832,185.7530258192048,188.39713880955756,187.66336094436463,179.76613734395897,184.9787709391279,189.2405362527107,197.4096429389359,197.04808239426816,204.76029463675823,203.49748203619077,200.54621455627174,189.7133351903421,181.13811896766984,173.43815542648355,179.11715261136612,189.70061526447574,186.97111924033268,191.14799854503968,198.7617626172756,203.30758690607547,208.19615394926245
