dates,nzd0422-0000,nzd0422-0001,nzd0422-0002,nzd0422-0003,nzd0422-0004,nzd0422-0005,nzd0422-0006,nzd0422-0007,nzd0422-0008,nzd0422-0009,nzd0422-0010,nzd0422-0011,nzd0422-0012,nzd0422-0013,nzd0422-0014,nzd0422-0015,nzd0422-0016,nzd0422-0017,nzd0422-0018,nzd0422-0019,nzd0422-0020,nzd0422-0021,nzd0422-0022,nzd0422-0023,nzd0422-0024,nzd0422-0025,nzd0422-0026,nzd0422-0027,nzd0422-0028,nzd0422-0029,nzd0422-0030,nzd0422-0031,nzd0422-0032,nzd0422-0033,nzd0422-0034,nzd0422-0035,nzd0422-0036,nzd0422-0037,nzd0422-0038,nzd0422-0039,nzd0422-0040,nzd0422-0041,nzd0422-0042,nzd0422-0043,nzd0422-0044,nzd0422-0045,nzd0422-0046,nzd0422-0047,nzd0422-0048,nzd0422-0049,nzd0422-0050,nzd0422-0051,nzd0422-0052,nzd0422-0053,nzd0422-0054,nzd0422-0055,nzd0422-0056,nzd0422-0057,nzd0422-0058,nzd0422-0059,nzd0422-0060,nzd0422-0061,nzd0422-0062,satname
2001-03-15 22:10:15+00:00,368.76,371.12,374.44,385.47,412.24,426.79,416.95,389.44,316.44,372.16,,378.94,397.00,412.46,421.97,414.69,406.61,421.08,423.46,400.61,353.74,317.74,,,,,328.42,336.12,338.13,354.29,349.42,341.73,350.95,363.65,365.86,359.20,359.65,363.34,371.98,376.98,386.95,384.56,380.81,386.79,373.96,361.54,349.00,344.22,351.47,358.24,378.50,399.35,,397.93,384.25,383.37,371.68,378.08,364.61,364.22,377.92,391.10,401.89,L7
2001-03-31 22:10:07+00:00,383.51,395.36,399.81,393.76,422.09,433.14,438.13,431.92,318.37,,,415.23,403.94,423.52,432.52,426.86,434.30,445.23,444.03,,357.21,333.52,,,,383.56,333.23,,,369.26,350.24,344.04,349.52,354.22,377.80,364.63,361.20,367.54,376.15,378.55,391.11,384.28,376.90,387.40,378.89,,,,,,,,,,,,,,,391.43,386.53,397.21,404.24,L7
2001-05-02 22:10:03+00:00,377.55,372.63,369.40,372.49,386.99,402.95,406.02,408.83,400.99,393.90,314.12,361.76,366.81,,,388.50,399.11,,,377.49,372.25,371.24,378.14,374.05,364.13,359.45,333.03,,305.00,,,,311.23,323.77,,340.48,,,,,,,,,,,,,,,,,,,,,,,,,,,379.54,L7
2001-06-03 22:09:40+00:00,394.77,375.60,365.63,377.02,389.33,404.33,399.79,387.16,373.88,,287.84,340.84,370.63,,,387.72,378.05,,,386.16,365.43,367.27,362.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.17,374.62,L7
2001-07-05 22:09:21+00:00,,,433.05,,,,,,,,,377.96,,413.71,,,,,467.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.56,401.07,363.90,,,373.47,,,,384.75,,,,L7
2001-09-07 22:08:34+00:00,376.94,396.55,408.88,405.55,408.79,411.07,404.89,377.38,376.28,368.47,,365.98,369.92,376.80,392.86,394.12,392.49,384.55,379.50,372.70,369.41,364.04,366.63,366.01,359.30,341.68,324.50,318.38,314.03,312.60,331.52,350.41,,351.52,385.16,377.20,368.02,367.49,373.45,372.60,375.00,365.06,358.79,368.12,360.52,366.48,365.94,358.91,353.42,351.52,355.91,364.52,359.92,360.60,356.77,358.66,355.21,357.51,351.61,343.28,344.91,344.98,355.10,L7
2001-09-23 22:08:26+00:00,372.71,386.62,401.45,389.44,,,373.58,361.85,380.10,382.01,,362.13,363.43,365.44,371.99,364.41,370.43,370.27,370.61,359.32,355.13,345.94,345.27,337.23,346.26,333.59,324.10,328.25,321.91,305.67,316.64,332.79,333.42,337.03,355.60,400.94,404.29,377.27,357.31,352.28,356.52,352.24,352.50,365.90,365.90,357.38,359.89,342.21,336.59,332.26,344.49,359.98,361.05,363.41,358.43,356.79,354.88,350.28,346.05,346.17,354.85,356.64,369.99,L7
2001-12-12 22:08:38+00:00,358.87,351.07,,374.94,382.95,398.37,385.99,367.79,,,,,347.75,353.96,344.34,351.09,350.83,350.14,344.02,347.61,331.21,329.18,320.08,319.82,322.79,326.35,328.40,292.41,,,,,,330.55,324.71,339.19,346.14,,364.39,381.03,375.82,374.72,375.02,367.47,377.96,391.40,393.39,384.92,,,,,319.95,323.73,321.92,331.05,331.16,328.14,339.11,333.80,338.45,331.25,335.93,L7
2002-04-03 22:08:45+00:00,409.22,415.22,405.57,400.03,412.30,429.07,,,417.44,421.12,,366.35,360.05,362.65,361.69,352.62,365.71,364.54,364.61,348.08,339.57,338.38,336.37,333.97,323.88,333.74,334.05,,347.69,339.19,356.23,367.53,362.74,350.16,347.79,356.75,373.55,380.90,388.41,390.17,419.72,,,,,,,404.38,349.95,318.61,334.63,351.79,359.37,360.76,361.04,360.21,355.98,353.18,342.06,344.60,352.14,,,L7
2002-07-24 22:08:14+00:00,404.26,410.03,416.75,432.53,430.51,,,,,,,,,,,,,,,,,,,302.28,297.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-09-10 22:07:55+00:00,367.77,381.22,391.62,400.63,415.62,429.34,,378.72,,,351.60,347.49,341.60,336.77,339.07,339.99,332.56,317.24,309.82,296.23,286.40,282.89,289.19,289.48,289.20,288.03,286.61,287.03,290.49,298.05,318.45,328.11,340.66,351.64,369.70,368.18,375.77,396.90,410.54,,,,,,,,,,,,,,,,,,,,,,,,,L7
2002-09-26 22:07:44+00:00,380.00,390.33,395.25,405.90,428.14,433.94,,399.83,,,350.74,348.79,338.09,336.42,339.14,333.56,328.24,327.48,319.81,299.26,290.65,289.55,288.12,293.46,297.91,301.19,301.14,313.28,314.55,306.38,318.51,333.49,349.58,352.11,358.91,372.75,393.84,428.21,441.00,430.01,458.80,,,372.49,461.73,456.74,440.02,405.54,362.56,341.31,336.29,323.91,317.46,308.40,317.69,312.46,306.28,311.99,312.43,308.68,321.33,328.33,343.55,L7
2002-10-28 22:07:46+00:00,386.72,408.27,420.74,424.92,426.84,421.88,,429.41,421.11,403.18,378.09,364.71,360.98,352.38,349.01,337.65,328.58,326.30,330.66,327.79,319.56,316.94,316.14,305.56,301.58,302.59,320.09,328.28,325.42,322.85,337.31,346.94,359.24,369.48,383.14,399.31,407.78,417.38,440.94,446.40,477.89,,,,456.96,435.65,404.37,382.93,364.75,356.90,361.96,355.20,347.41,344.68,337.87,338.00,331.37,335.32,323.15,329.49,342.33,342.39,352.05,L7
2002-12-31 22:08:20+00:00,374.00,365.58,377.66,407.91,402.88,384.16,345.86,362.68,355.97,346.71,368.96,372.80,365.12,357.54,343.04,340.60,332.19,325.15,318.79,315.77,302.75,300.56,301.02,299.52,300.14,308.25,303.71,298.53,304.50,322.48,326.58,334.80,354.24,370.70,380.92,395.80,419.91,426.34,446.39,461.09,448.15,,386.69,,441.68,441.95,435.11,,,,386.13,360.49,347.18,345.37,340.35,335.85,342.17,331.69,341.30,333.63,,,,L7
2003-02-01 22:08:33+00:00,378.89,375.74,384.75,412.63,393.10,371.00,350.93,363.76,360.41,354.63,372.83,372.85,381.96,366.15,353.06,353.55,342.12,325.55,313.30,309.63,298.83,298.25,292.40,292.31,296.66,304.99,302.82,298.12,298.28,306.05,317.51,325.95,350.17,372.34,380.54,391.48,416.51,429.25,449.63,459.01,455.66,410.60,361.33,,397.55,395.64,382.78,391.80,,,385.44,359.41,360.37,353.75,354.93,352.67,345.48,336.53,344.98,340.63,336.64,332.01,372.82,L7
2003-08-20 21:57:03+00:00,,,,,,,,,,,,,,,,,,,,,300.72,304.95,315.15,312.71,317.21,312.14,309.99,313.35,314.20,329.86,345.44,349.97,379.41,388.89,,,,,,,,,,,,,,,,,,,,,,,,,,,359.53,364.22,357.72,L5
2003-08-28 22:08:21+00:00,379.32,,,,,,,,,,,,,,,,,310.02,298.58,305.55,301.27,308.32,307.37,312.77,312.85,319.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.01,L7
2003-12-02 22:08:38+00:00,339.78,344.34,352.34,363.67,374.37,,385.03,372.69,367.62,367.17,368.69,367.72,362.06,345.06,336.84,336.14,324.18,310.51,301.51,291.68,293.36,292.94,297.12,302.66,301.51,291.40,298.72,292.92,307.82,315.43,326.14,345.62,365.38,386.26,400.49,405.12,395.01,,,,,368.12,375.82,373.36,382.68,379.92,372.48,364.14,356.77,351.93,341.75,335.31,332.76,329.19,331.70,333.95,341.30,337.06,345.85,337.34,350.79,369.06,374.62,L7
2003-12-10 21:58:29+00:00,353.81,362.16,368.40,374.45,382.75,386.25,382.13,375.14,371.25,368.16,382.24,386.10,379.70,369.08,353.47,355.89,361.60,348.40,327.93,315.78,314.56,313.07,312.37,311.26,315.31,312.70,314.07,315.32,320.48,331.42,350.48,371.53,378.84,387.07,403.49,,,,,,,,,,,,,,,,,363.53,364.94,370.97,366.11,369.13,373.39,370.03,376.99,378.62,378.27,378.13,374.01,L5
2004-01-03 22:08:54+00:00,,344.53,362.56,371.11,365.95,,,373.78,370.78,370.66,374.03,366.97,364.84,351.05,341.50,336.05,332.10,329.30,319.79,317.73,302.92,301.99,301.91,302.26,300.19,300.67,303.06,302.45,308.27,321.16,340.26,357.31,368.37,388.00,408.15,438.52,440.50,396.73,,,,385.19,362.17,348.48,357.40,365.88,366.82,373.98,381.08,383.34,369.40,360.37,354.62,353.20,351.50,355.81,353.61,349.87,356.99,359.82,376.00,377.15,373.66,L7
2004-01-19 22:08:59+00:00,357.31,346.04,354.24,362.37,334.75,,,367.52,360.07,361.74,371.85,375.28,372.40,357.35,,,,,,,,315.52,308.69,309.60,310.31,312.89,316.75,313.10,314.14,317.89,328.17,343.99,370.54,401.91,418.65,439.42,414.91,,,,,,,,,,,,388.05,392.17,375.61,364.46,350.58,345.92,345.40,351.01,350.68,353.49,366.51,368.08,372.41,357.24,370.47,L7
2004-01-27 21:58:50+00:00,359.77,370.21,381.07,383.52,381.08,385.39,375.00,372.88,381.46,388.65,380.47,387.96,382.40,374.96,367.17,355.93,346.12,340.81,334.64,320.33,322.89,310.96,322.63,321.25,308.29,301.05,303.82,328.35,335.97,326.32,339.93,374.39,397.02,,,458.88,429.24,504.75,,,,422.56,421.99,379.25,355.67,343.89,340.75,339.51,,334.56,350.42,364.61,367.83,365.95,367.31,370.72,367.70,367.59,356.47,369.33,381.09,385.31,396.79,L5
2004-03-23 22:09:16+00:00,356.04,,,,,,,,,,,,,,,,,,,,,300.77,304.88,308.68,310.32,310.00,312.39,311.94,326.71,331.66,341.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.39,L7
2004-04-24 22:09:07+00:00,392.32,387.59,383.72,368.42,379.78,380.22,377.02,372.91,367.46,369.81,374.02,372.53,374.02,367.46,354.76,341.52,333.93,326.13,324.67,327.86,334.86,330.32,313.68,309.68,308.84,313.53,321.17,326.18,333.57,338.77,346.87,371.06,396.24,408.01,432.98,452.87,462.79,466.11,474.77,449.30,450.85,449.63,437.47,425.39,407.21,389.09,356.04,313.50,,306.27,,,,327.55,335.24,336.83,336.54,339.11,335.64,345.39,353.78,383.07,384.96,L7
2004-05-18 22:00:38+00:00,414.15,383.76,,,,,,,,,,,,,,,,347.48,339.61,347.56,342.03,340.37,339.28,338.15,341.25,337.98,345.21,341.56,345.49,349.50,362.43,363.87,383.14,409.50,422.92,449.26,453.82,433.57,,,463.44,476.52,461.88,418.52,410.54,406.28,392.41,,383.70,,,,,,,,,,,,,366.21,371.79,L5
2004-06-11 22:09:02+00:00,,,,,,,,,,,,,,,,,,,,348.39,346.76,338.35,325.31,321.69,323.71,329.96,320.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.02,367.79,L7
2004-10-01 22:08:33+00:00,371.76,380.03,380.83,380.15,373.53,373.01,350.23,350.15,378.27,374.14,358.48,341.92,339.43,337.30,340.26,341.31,348.67,349.37,338.31,341.60,338.20,323.13,314.33,306.72,302.58,299.10,306.59,311.59,316.76,331.43,360.78,378.76,386.69,387.45,382.95,394.54,395.71,397.52,401.41,408.88,410.58,399.90,394.26,389.64,383.04,383.17,372.36,328.94,,339.94,364.99,411.22,405.13,385.21,367.52,362.43,358.39,348.07,350.12,355.21,339.69,347.44,355.49,L7
2004-10-25 22:04:42+00:00,370.52,358.91,359.01,374.48,368.22,,347.72,363.50,360.04,351.33,362.51,350.19,338.52,321.02,319.59,337.60,334.31,337.15,335.53,337.76,330.97,331.64,315.83,313.58,316.33,314.76,314.02,305.44,314.33,333.39,342.86,365.33,380.15,398.45,397.96,405.13,407.98,404.89,401.66,414.77,411.84,412.68,415.80,397.76,,,,,,,,,,,,,,,,,,,,L5
2004-11-26 22:05:17+00:00,352.95,342.66,345.76,357.98,353.92,,352.87,365.05,364.53,355.84,356.50,348.28,339.01,326.46,315.23,318.88,314.17,332.09,326.52,328.72,326.11,322.02,314.68,310.03,297.96,291.61,294.42,289.12,294.60,302.01,322.29,337.88,356.53,379.76,382.81,386.58,407.07,402.54,401.13,402.61,389.03,390.20,379.33,356.55,362.47,371.16,381.22,,,316.95,396.53,387.82,383.67,380.20,373.19,368.81,367.31,354.51,368.86,370.74,376.73,376.95,376.51,L5
2004-12-12 22:05:37+00:00,354.03,338.92,332.38,341.19,339.62,,347.76,357.12,368.44,377.09,390.28,376.50,370.13,357.74,320.00,320.51,316.44,318.20,322.08,323.43,319.35,327.40,320.03,315.25,316.20,324.30,326.23,302.86,294.18,298.46,308.36,320.46,337.16,360.58,382.44,391.80,396.61,405.68,404.55,415.23,409.05,401.16,378.57,356.81,365.97,373.27,378.77,,380.21,,401.02,405.41,399.18,397.34,387.82,382.46,391.04,385.09,385.96,372.84,373.63,373.76,397.73,L5
2005-01-05 22:09:22+00:00,352.35,351.49,347.19,353.03,301.26,346.72,372.04,375.36,372.06,378.23,368.38,367.05,359.64,348.25,346.81,335.82,330.63,321.60,318.91,313.13,314.17,307.72,310.11,313.02,313.36,312.76,314.65,315.48,318.13,314.61,323.23,328.19,342.73,351.65,360.62,379.66,383.84,398.16,399.94,403.36,406.13,394.16,387.55,381.32,366.18,347.83,,,,,417.72,411.57,402.17,392.80,394.69,398.25,397.31,390.73,379.90,381.36,371.92,361.20,363.93,L7
2005-01-29 22:06:17+00:00,,356.78,369.64,,,,,405.60,,413.35,394.00,411.56,,,,363.59,,,,,,,,,286.01,341.67,324.62,,,,312.91,335.06,335.90,,,,408.50,399.65,359.59,420.37,417.00,424.86,395.82,,332.71,,,,,,,,,,417.01,398.55,407.78,380.65,389.36,353.48,389.49,,,L5
2005-02-14 22:06:33+00:00,356.71,360.29,368.26,355.26,,373.62,378.43,367.44,372.71,373.81,375.59,377.34,368.89,363.35,354.64,340.15,334.99,308.41,297.77,288.30,290.55,286.16,288.75,294.50,307.27,314.48,319.70,332.01,327.40,329.66,336.15,330.50,340.63,334.71,350.53,357.50,361.01,383.17,399.13,406.62,418.60,430.51,,410.31,338.45,356.90,345.34,339.05,326.67,327.83,344.77,359.03,381.91,389.05,385.13,388.49,380.76,387.66,376.65,365.40,359.00,361.66,367.52,L5
2005-03-02 22:06:47+00:00,356.65,353.87,356.81,369.79,,,396.08,375.50,363.79,369.62,371.84,370.63,354.67,347.19,348.65,340.29,335.22,326.21,313.45,297.97,301.11,298.89,296.97,299.36,301.66,297.89,305.68,318.82,318.69,324.28,335.35,344.73,356.07,360.30,368.87,375.78,375.06,390.59,404.51,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-03-26 22:09:40+00:00,363.49,347.96,344.86,351.51,,351.57,,373.89,372.41,372.83,378.47,368.67,364.86,357.42,338.06,342.03,336.08,331.42,325.59,324.92,311.61,306.76,300.73,309.79,310.11,317.55,314.19,307.64,306.37,310.97,324.67,322.76,339.93,353.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.03,382.51,L7
2005-04-19 22:07:07+00:00,,,,,,,,,,,,,,,,,,,,315.51,304.58,293.50,282.35,296.82,287.03,287.43,289.77,295.11,300.73,306.45,320.10,338.34,348.73,347.41,351.49,370.15,385.13,393.83,401.33,428.37,448.40,435.66,396.06,,,,,,,333.70,327.25,322.92,329.21,345.05,358.79,372.14,391.45,382.12,384.13,369.50,371.57,359.97,359.17,L5
2005-05-13 22:09:36+00:00,351.12,332.73,337.23,331.35,336.97,343.17,,375.17,367.18,355.50,355.55,355.64,350.70,345.25,340.54,332.70,323.68,312.68,299.44,287.12,287.05,284.38,287.64,289.27,294.61,298.70,291.46,300.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2005-07-24 22:07:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.24,361.96,375.27,399.82,410.79,422.11,416.76,414.81,431.43,416.20,,360.94,365.75,339.85,327.28,309.48,307.23,325.93,336.05,352.64,351.31,354.92,332.73,334.06,330.21,337.52,338.37,341.75,357.21,365.21,L5
2005-08-25 22:08:04+00:00,,,,,,,,,,351.39,,,,343.84,351.28,336.74,333.09,316.81,303.41,288.60,272.86,261.18,268.81,275.93,277.68,274.40,279.86,297.22,302.47,288.95,292.36,302.11,325.04,337.38,355.66,359.93,381.84,389.60,395.59,391.40,401.51,397.98,384.86,382.21,372.05,350.71,335.81,313.72,292.66,301.09,329.04,343.22,349.43,349.19,342.46,354.64,347.28,342.04,322.44,330.35,323.94,326.49,336.25,L5
2005-09-10 22:08:07+00:00,380.20,383.41,371.54,342.19,350.21,349.91,353.84,349.51,347.35,350.55,357.58,356.82,348.35,345.14,350.86,347.63,343.80,334.76,321.89,305.25,302.87,292.04,287.59,287.60,294.80,297.41,297.06,308.62,306.12,313.24,317.16,329.35,339.83,349.11,371.58,377.86,385.20,397.02,425.17,,,385.56,381.60,,406.21,370.97,368.35,357.80,346.61,348.38,349.73,359.65,364.53,361.26,356.11,350.79,349.10,348.48,339.98,345.56,354.80,356.76,361.08,L5
2005-09-26 22:08:06+00:00,,,,,,,,,,,379.35,,,,,,319.50,,,,,,,,,,,,,,,,,,,,,,482.58,,,,,,,,,,,,,,,,,,,,,,,,,L5
2005-10-20 22:09:11+00:00,371.65,372.28,370.39,352.79,360.38,369.13,356.03,338.93,351.14,351.96,358.57,368.57,374.40,367.10,354.86,353.24,350.74,337.04,321.87,313.01,306.29,305.53,305.60,307.90,312.18,314.89,312.03,318.93,313.85,320.85,327.10,340.69,355.08,380.31,392.04,409.56,422.97,437.17,460.09,,,,,,387.49,375.68,376.05,372.08,361.43,360.03,361.29,359.72,373.10,369.82,365.89,371.99,367.54,367.28,370.76,370.90,375.14,386.19,392.10,L7
2005-11-13 22:08:20+00:00,363.51,349.15,335.23,324.58,,363.22,339.83,324.67,321.04,319.66,344.51,350.72,361.97,357.79,351.50,356.37,347.44,328.45,320.43,312.77,300.49,294.05,286.27,288.96,293.85,295.30,300.95,288.42,297.07,303.87,313.81,327.31,350.79,371.27,371.71,385.80,404.18,413.90,422.38,434.30,426.97,,,,,,358.41,398.43,403.31,387.53,369.44,342.73,329.34,323.90,323.20,333.18,345.36,343.35,351.96,352.23,353.65,355.86,349.75,L5
2005-11-21 22:09:31+00:00,,,,,,,,,,,,337.94,346.26,354.87,350.54,334.74,332.08,324.01,314.86,293.44,280.48,282.25,288.41,292.39,291.93,292.21,295.96,305.75,307.25,302.91,319.07,332.35,354.44,366.43,383.18,385.56,390.45,400.26,411.84,417.17,423.61,412.48,404.07,410.45,391.46,394.96,393.85,386.19,363.34,342.64,333.60,338.71,342.18,343.97,343.80,343.73,350.30,350.14,339.92,337.05,349.93,359.26,364.87,L7
2005-12-23 22:09:39+00:00,384.13,377.57,376.00,355.80,355.37,359.28,353.51,345.91,346.84,348.03,357.24,355.56,348.46,351.65,352.18,337.69,326.82,316.49,316.84,314.41,286.09,280.57,280.55,288.12,295.40,297.78,292.26,300.69,299.57,308.01,322.49,334.03,354.20,358.40,377.81,381.00,386.37,383.30,397.79,406.54,418.06,432.27,462.61,439.81,424.15,398.58,388.15,371.25,357.79,344.09,344.14,345.69,347.64,353.01,349.80,356.21,355.25,349.37,346.65,349.63,358.50,374.05,381.61,L7
2006-01-24 22:09:56+00:00,386.84,378.16,370.53,365.73,356.24,345.01,336.46,339.95,339.86,342.68,348.40,352.58,344.44,347.02,342.28,337.62,340.90,342.52,322.84,308.90,300.29,301.12,294.53,302.60,302.17,311.42,307.56,316.78,317.22,312.35,321.06,335.40,352.63,362.82,382.73,393.56,404.52,418.14,420.82,428.04,436.80,435.56,428.29,,403.26,,,383.59,364.65,356.54,361.31,359.62,354.68,361.21,357.15,363.23,355.05,363.16,369.20,369.69,383.52,385.70,396.94,L7
2006-04-14 22:10:00+00:00,400.40,361.47,341.75,,,337.12,333.22,338.00,334.06,332.00,342.50,332.97,335.06,327.81,325.97,339.94,337.10,327.06,314.82,301.94,286.90,285.83,277.05,279.76,277.37,280.26,281.38,275.51,278.49,287.28,299.29,307.72,318.64,340.51,342.94,365.69,374.52,387.73,393.11,404.45,398.61,354.52,392.60,407.99,414.16,405.59,399.45,393.03,381.43,365.97,349.40,346.30,342.22,341.62,346.16,357.51,352.32,337.40,337.46,347.20,340.63,352.24,349.26,L7
2006-06-25 22:12:44+00:00,,,,,,,,,,,,,,,,,,,,,324.86,313.42,297.25,292.17,293.06,294.71,299.18,294.22,293.61,311.27,324.12,344.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.01,368.73,L5
2006-08-04 22:09:40+00:00,405.93,403.79,387.67,384.66,387.98,,,,,,,,,,,,,,,,302.73,291.23,292.36,293.20,295.98,292.03,303.20,305.30,306.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.78,L7
