,dates,per0181-0000,per0181-0001,per0181-0002,per0181-0003,per0181-0004,per0181-0005,per0181-0006,per0181-0007,per0181-0008,per0181-0009,per0181-0010,per0181-0011,per0181-0012,per0181-0013,per0181-0014,per0181-0015,per0181-0016,per0181-0017,per0181-0018,per0181-0019,per0181-0020,per0181-0021,per0181-0022,per0181-0023,per0181-0024,per0181-0025,per0181-0026,per0181-0027,per0181-0028,per0181-0029,per0181-0030,per0181-0031,per0181-0032
0,1986-04-19 14:36:40+00:00,142.51322504336753,134.6086691662528,157.37181739551514,163.217927135315,169.49310324469013,179.84467462176355,179.89912415965765,152.15473528079252,174.6736340221368,161.8424117732095,160.1283334276368,157.85339449813588,153.0464818198854,152.11372477593812,149.96816022391062,146.36826154049575,153.1212853387094,150.15702880566107,141.63009583314226,151.5264642422482,144.01274624297258,,141.21250434821656,136.23350433911097,136.7763743597745,123.57985647906273,114.86599903556902,117.61419063963936,118.43337850164164,116.7926488443678,,,108.80041058191162
1,1986-05-05 14:36:17+00:00,139.10983819225703,128.66824616852307,147.0338011270025,158.04951925376332,141.59501100469294,143.16317932567105,146.37989996452234,148.01318951494494,150.65955801909803,139.98760369038834,137.58157075513253,126.57714419525692,127.02344891502763,124.08752460082104,120.73837369520757,113.381454248927,115.02574773840267,119.65809789461508,117.2386430799713,118.04717327884778,116.85321550734514,101.38596372485978,105.5892022808439,101.03272240441258,105.0522191374323,101.13802221621572,99.02039038235367,102.35928455816826,91.6912372646967,86.69385292366124,,,72.8637440466092
2,1986-12-15 14:30:08+00:00,155.39414442560792,143.80318074326198,170.63909169962932,173.62940713685109,145.9870671768463,144.50619005626663,169.37653943719488,167.62019571409837,164.49931432150123,163.35229110006358,147.81704367291638,147.46371872444024,151.0605891044466,150.59469788468658,142.91540233950957,132.31656174499693,130.06053712517885,132.3280071944447,143.54252558448633,137.16895610344028,138.18339455494203,129.94052824851647,110.46586294164408,114.52013515428149,117.98980617501141,107.54825340706802,106.09644297069701,111.71669705023386,106.04587566906181,102.54217374976506,114.23503002351703,116.64619970284454,107.94679844192649
3,1986-12-31 14:30:37+00:00,134.78412371066645,109.31670510314689,124.98726874796691,150.3148046961902,,115.23895566623537,141.22804508407955,132.59744264177948,150.9923695160242,159.4929183628417,140.4648508902169,133.94550298844933,138.68617204653754,137.08892811840462,131.96613909946777,123.2922175231378,124.11223629064772,125.00113213336405,108.99892031605438,118.96146885226591,111.98146110572694,114.22736334056813,95.10224369731218,80.85550792200233,108.12709011480757,91.1212249280107,94.94691438398846,102.6550536418643,94.82152963694894,98.22515712408276,109.86427812872492,106.1464920548708,86.46484014877996
4,1987-02-01 14:31:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-03-05 14:32:51+00:00,151.16011210891628,132.44252541221476,134.8784829058809,167.23475840527107,156.19006806369958,156.52218062083088,172.22616569610963,169.24954799376474,169.58654165363708,158.55523325822526,145.3036762532077,142.4367402699877,152.97472475584343,153.6097493865152,147.53272221549958,143.32239849083348,140.30527671842987,141.8831233554062,133.61908685197932,121.32318162797233,130.62716727103754,141.84329236400632,124.00135082691156,109.52947359211802,114.93412105817312,115.34669887829745,116.52915207058265,120.30112181917676,110.25374199362766,100.7411337536571,101.85403237894892,116.50015872220675,111.88975634273211
6,1987-05-24 14:35:24+00:00,134.866331893033,126.49157568018204,141.83883113230618,156.70713700343697,137.1411984550189,145.31496834054485,154.20890633080936,157.55275257394055,149.53627385080057,137.78135054763663,133.49763295436932,132.77719140844553,130.60411316008677,125.92780539729264,126.53690037952491,121.98659345134826,121.73008298693406,119.67955459674609,127.3672407578249,134.85023521118248,123.94713513766206,118.83901424851913,117.72713021007723,116.35859168975566,110.79677709834611,113.57679866795063,113.43013754104982,107.45489196834887,108.87444092290832,104.80279056608256,95.67923497280556,88.96821074528864,90.90113781696866
7,1987-11-16 14:39:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.65493282881086,57.326259127932275,61.29146477242213,85.19196732518668,85.25186717851066,
8,1987-12-18 14:39:56+00:00,158.52050869456593,173.66524736192247,187.1876789242794,197.606679145631,142.8321982005311,143.79067962299575,178.46784712202714,178.41788131798023,162.81651103037237,153.61879636199603,148.68342343956436,136.97508127380326,135.73354289343757,122.85617865668334,125.12444323193836,145.106256508637,133.0845866387263,131.60938747505116,135.89681610122744,118.5854281645857,112.23806788552986,111.81251195670106,136.26430854185182,128.33422794831557,99.18076808982764,100.15323372564788,108.29871582226885,92.65331470841903,77.23881495042592,87.9960644155401,110.20745517723014,111.81385085766169,86.01514282356342
9,1988-01-03 14:40:12+00:00,168.22416963269595,184.76326367460894,198.41521572565932,204.67938801445055,172.23789196975804,158.3899816854601,190.42124461697264,189.40128667875365,168.90498975324314,156.1324251012855,155.75597319119208,148.71309486896604,155.237237378959,126.06957254723658,129.8611994972864,154.9424482487049,143.68736678917315,127.4661028633019,150.8435813100076,135.59770133396955,115.6115266916587,110.00657066958509,140.45598686659233,150.50422183044702,130.20411474576198,100.62334891140817,108.22491666040332,113.78665069266073,95.26717114943085,94.10612485317507,107.8488062885019,118.8503033547008,111.25583120981138
