,dates,per0181-0000,per0181-0001,per0181-0002,per0181-0003,per0181-0004,per0181-0005,per0181-0006,per0181-0007,per0181-0008,per0181-0009,per0181-0010,per0181-0011,per0181-0012,per0181-0013,per0181-0014,per0181-0015,per0181-0016,per0181-0017,per0181-0018,per0181-0019,per0181-0020,per0181-0021,per0181-0022,per0181-0023,per0181-0024,per0181-0025,per0181-0026,per0181-0027,per0181-0028,per0181-0029,per0181-0030,per0181-0031,per0181-0032
0,1986-04-19 14:36:40+00:00,141.46223245190575,132.927081019914,154.56917048495043,160.4152802247503,166.12992695201248,176.4814983290859,175.6951537938106,147.95076491494547,171.31045772945916,158.47923548053186,156.76515713495914,155.05074758757118,149.68330552720775,150.0117395930146,147.56589144342658,143.96599276001172,150.71901655822538,147.75476002517703,138.82744892257756,149.12419546176417,141.61047746248855,,140.01136995797455,134.9399749957734,135.0947862134357,122.17853302378037,113.74494027134314,116.5631980481776,117.13984915830409,114.69066366144428,,,107.27169408523996
1,1986-05-05 14:36:17+00:00,137.015862393951,125.31788489123343,141.4498656648531,152.4655837916139,134.89428845011366,136.46245677109178,138.00399677129823,139.63728632172084,143.95883546451876,133.28688113580907,130.88084820055326,120.99320873310751,120.32272636044834,119.89957300420899,115.95214329907951,108.59522385279894,110.23951734227461,114.87186749848702,111.65470761782188,113.26094288271972,112.06698511121708,97.66334008342685,103.19608708277988,98.45552142188208,101.70185786014267,98.34605448514101,96.7868161974939,100.26530875986222,89.1140362821662,82.50590132704919,,,69.81796106725498
2,1986-12-15 14:30:08+00:00,151.7532625960588,137.97776981598335,160.9300734874983,163.92038892472007,134.33624532228907,132.8553682017094,154.81301211899836,153.05666839590185,152.848492466944,151.70146924550636,136.16622181835916,137.75470051230923,139.40976724988937,143.31293422558832,134.59338672911156,123.99454613459892,121.73852151478084,124.00599158404668,133.8335073723553,128.84694049304227,129.86137894454401,123.46784944042912,106.30485513644507,110.03904982560563,112.1643952477328,102.69374430100251,102.21283568584461,108.07581522068473,101.56479034038595,95.2604100906668,108.40961909623842,111.79169059677903,102.65097032621865
3,1986-12-31 14:30:37+00:00,130.3596399765411,102.23753112854634,113.18864545696599,138.5161814051893,,101.08060771703427,123.53011014757818,114.89950770527811,136.8340215668231,145.3345704136406,126.3065029410158,122.14687969744841,124.52782409733643,128.23996065015393,121.85303342146699,113.17911184513702,113.99913061264694,114.88802645536327,97.20029702505346,108.84836317426513,101.86835542772616,106.36161447990085,90.04569085831179,75.40998948000191,101.04791614020702,85.22191328251024,90.22746506758808,98.23056990773895,89.37601119494852,89.37618965583206,102.78510415412437,100.24718040937034,80.02922744459764
4,1987-02-01 14:31:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-03-05 14:32:51+00:00,153.92492248271793,136.8662220102974,142.25131056935194,174.6075860687421,165.03746125986484,165.36957381699614,183.2854071913162,180.3087894889713,178.43393484980234,167.40262645439051,154.15106944937295,149.80956793345874,161.82211795200868,159.1393701341185,153.85228878418906,149.64196505952296,146.62484328711935,148.2026899240957,140.99191451545036,127.6427481966618,136.94673383972702,146.75851080632034,127.1611341112563,112.93231712910466,119.35781765625575,119.03311271003297,119.47828313597108,123.06593219297841,113.6565855306143,106.27075450126038,106.27772897703154,120.18657255394227,115.91129870462541
6,1987-05-24 14:35:24+00:00,133.20566847616257,123.83451421318935,137.41039535398502,152.2787012251158,131.82707552103352,140.00084540655948,147.56625266332765,150.91009890645884,144.2221509168152,132.46722761365126,128.18351002038395,128.34875563012437,125.2899902261014,122.60647856355179,122.74109828382107,118.19079135564442,117.93428089123023,115.88375250104225,122.93880497950376,131.05443311547864,120.15133304195822,115.88672372963836,115.82922916222532,114.31469825360743,108.13971563135343,111.36258077879005,111.65876322972136,105.79422855147844,106.8305474867601,101.48146373234171,93.02217350581287,86.75399285612806,88.48562739242985
7,1987-11-16 14:39:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3506870218049,53.259495057771105,54.68297315841022,79.90517403397716,80.84620610250272,
8,1987-12-18 14:39:56+00:00,153.73022032969394,166.00078597812728,174.41357661795405,184.83257683930566,127.50327543294071,128.46175685540535,159.30669366253915,159.25672785849224,147.48758826278197,138.28987359440563,133.35450067197397,124.20097896747792,120.40462012584717,113.27560192693934,114.17521268365951,134.15702596035814,122.13535609044746,120.66015692677232,123.12271379490211,107.63619761630684,101.28883733725101,103.29644375248417,130.78969326771238,122.43848842231927,91.51630670603244,93.7661825724852,103.18907489973871,87.86302634354703,71.34307542442961,78.41548768579611,102.54299379343495,105.42679970449902,79.04745065647688
9,1988-01-03 14:40:12+00:00,164.38392900922003,178.61887867704746,188.17457406305687,194.4387463518481,159.9491219746351,146.10121169033715,175.06028212306896,174.04032418484996,156.6162197581202,143.84365510616254,143.46720319606914,138.47245320636358,142.94846738383606,118.38909130028473,121.08350664362716,146.16475539504566,134.90967393551392,118.68841000964265,140.60293964740515,126.8200084803103,106.83383383799945,103.17947622785012,136.0671404397627,145.77777183232283,124.05972974820051,95.50302808010694,104.12865999536234,109.94641006918481,90.54072115130664,86.42564360622323,101.70442129094043,113.72998252339957,105.67002666657368
