,dates,usa_CA_0169-0000,usa_CA_0169-0001,usa_CA_0169-0002,usa_CA_0169-0003,usa_CA_0169-0004,usa_CA_0169-0005,usa_CA_0169-0006
0,1984-05-02 18:13:39+00:00,246.62446326709338,212.10429380912888,202.4232967323737,205.55535916665357,197.07704899804207,194.88913816418412,227.87383550680966
1,1984-05-18 18:14:11+00:00,261.23681509545344,231.83454237177648,226.73462607303543,216.94625160591414,209.74137959783673,212.34436819803554,230.33289250457727
2,1984-05-27 18:08:14+00:00,,212.23202487431584,192.50344277748377,198.9310357551513,198.78763859195183,195.94103654357727,215.41215299848318
3,1984-07-14 18:08:58+00:00,,,,,,,
4,1984-09-16 18:10:24+00:00,253.03228370501003,221.64818612266362,202.78785179407907,204.47532346791115,209.35656280364702,203.70763330321194,223.77528174203047
5,1984-09-23 18:16:35+00:00,231.03734392165404,205.29996369386066,192.32136800736345,204.31211026083042,191.55096186512995,194.44337222303204,198.1807026899989
6,1984-10-02 18:10:24+00:00,215.201098903509,210.09684211485535,201.7056930832979,201.0797416044242,207.21590479417023,201.8311844440993,211.52080936987005
7,1984-10-18 18:10:21+00:00,253.65378831909044,223.76454707447286,205.7487621752856,209.58176750430542,205.06836972777177,209.23253662801187,229.3231315075417
8,1985-05-21 18:16:35+00:00,230.23821729529163,221.27958930714843,214.71199741174286,209.44355951768532,210.9747190145493,205.00269178495964,225.44047380810687
9,1985-08-02 18:10:04+00:00,242.4444015195549,220.07444461391896,204.37332547029146,206.56404554216616,207.98607250763894,205.31920115789555,226.1342699661553
10,1985-08-09 18:16:11+00:00,261.2576447207214,220.8537759319103,206.28494000803337,209.35953516148194,205.0885192845467,202.21993475227615,227.4974962518366
11,1985-08-18 18:09:54+00:00,276.357705913495,222.21462275034062,219.68306789463895,210.11361905950474,212.4556166295754,220.17964578473038,234.81536547595485
12,1985-10-05 18:09:21+00:00,246.0777284816527,218.82071101914718,212.43184635785113,208.86689061601953,215.21524405296537,213.93289047564235,216.07381267219654
13,1985-10-12 18:15:27+00:00,246.25375613086382,207.97211299400806,188.64710922548727,203.71492284032524,198.42517124303086,196.93992982612735,209.08886649970844
14,1985-10-21 18:09:10+00:00,214.99253683143414,218.41257278925238,203.21140914344005,207.5150876306452,209.37322833952746,213.87223106457293,217.37994742463064
15,1985-12-08 18:08:22+00:00,230.4668204308429,205.13485423175746,190.5771889367736,191.13354603608752,198.1175210475398,,
16,1986-01-09 18:07:47+00:00,208.94238532390972,206.81355065438942,197.2922070753417,207.53192008206503,191.97455591747394,194.75495814502713,189.19199154884512
17,1986-01-25 18:07:27+00:00,245.9256373578989,207.04104958505567,192.52853067546053,199.3118247231178,195.5725249799637,199.18816302104352,205.52262264672424
18,1986-02-01 18:13:28+00:00,,208.13262550690303,198.2924901909566,204.72364585739572,202.26328017865524,206.67685887033105,224.89255049755684
19,1986-02-26 18:06:42+00:00,245.46758993687072,212.83689606400472,196.85250721093558,190.51723426565098,199.56350630225293,212.03909510879328,220.0170617651064
20,1986-03-21 18:12:25+00:00,247.40995185678955,231.83399614010315,220.3077584493906,223.47802969277632,213.17972629566444,217.91517193031632,233.89553668112373
21,1986-05-01 18:05:19+00:00,237.5115800855133,240.10180608438904,228.58554574602206,225.2387620622896,225.1508952265381,225.9554492538324,246.1949279109017
22,1986-05-08 18:11:19+00:00,247.1727237766632,217.69951278788537,198.51255655549033,201.29523513539834,195.79902178045438,195.28271917700374,
23,1986-05-17 18:04:53+00:00,262.46288486920963,217.1144227902283,204.4792095701349,213.84055698593002,204.61853202786543,208.80143993960456,244.76364014407824
