,dates,aus0134-0000,aus0134-0001,aus0134-0002,aus0134-0003,aus0134-0004,aus0134-0005,aus0134-0006,aus0134-0007,aus0134-0008,aus0134-0009,aus0134-0010,aus0134-0011,aus0134-0012,aus0134-0013,aus0134-0014,aus0134-0015,aus0134-0016,aus0134-0017,aus0134-0018,aus0134-0019,aus0134-0020,aus0134-0021,aus0134-0022,aus0134-0023,aus0134-0024,aus0134-0025,aus0134-0026,aus0134-0027,aus0134-0028,aus0134-0029,aus0134-0030,aus0134-0031,aus0134-0032,aus0134-0033,aus0134-0034,aus0134-0035,aus0134-0036,aus0134-0037,aus0134-0038,aus0134-0039,aus0134-0040,aus0134-0041,aus0134-0042,aus0134-0043,aus0134-0044,aus0134-0045,aus0134-0046,aus0134-0047,aus0134-0048,aus0134-0049,aus0134-0050,aus0134-0051,aus0134-0052,aus0134-0053,aus0134-0054,aus0134-0055,aus0134-0056,aus0134-0057,aus0134-0058,aus0134-0059,aus0134-0060,aus0134-0061,aus0134-0062,aus0134-0063
0,1987-05-22 23:07:20+00:00,,178.73277186622522,189.14386215931165,206.0468059941747,196.62227407546516,197.92793402581168,188.88688674138882,202.8176228391779,209.42933999903147,194.8614386173576,200.25912881701424,197.819892011083,203.24388962434745,184.40129009923055,178.49160673942438,178.8332183508973,204.40613714998858,193.1696067162584,183.63317175015706,207.99721219685017,209.71806217801787,212.42375625721874,191.39829163795716,198.1648462480555,191.90484684541462,197.41357493626714,191.82417172120648,195.81436914925752,215.0430984304347,212.60818294026728,221.59025746598354,223.9433868910851,223.78073117494836,209.65510724908583,209.59141542087383,213.10952088095718,208.79185630065982,215.09300283683524,220.55681218968385,225.52942574724867,208.0244337552795,198.7199776225341,199.30708148555843,212.49101359903773,200.95079689108115,206.4373479615714,211.37469505936983,214.44632046643653,207.288018961029,205.93043543346738,220.4527152976961,231.18630293085707,216.3552112997488,210.02714149087606,201.2378182219669,204.61115641246218,202.2603072898241,208.2563259531681,213.06489420075775,206.6078529959284,197.8389640409483,194.2387691559626,188.7581002693453,205.55233179768203
1,1987-09-11 23:10:05+00:00,245.9658676805411,199.0361152272131,206.21283881933005,207.3428363456773,219.60994401094558,224.62111599321776,212.65731775921512,218.9587420959988,217.2299530645513,205.47254293603078,218.90802234013543,199.7546855419686,211.26568321977177,200.02212435300248,199.23519826721403,199.49739374225678,209.25154778404294,200.52699200679018,200.3919762784431,212.86328153627733,208.46298611391074,220.67239410939655,206.35573055854226,225.25793662512672,208.8428931315819,199.3617291513187,201.70401001863738,203.30931611991377,226.4771433738262,219.79141860583525,226.38566540060387,228.1560546062135,230.60761580424065,223.26518117719183,231.51991519812844,219.348041868072,216.39077985436697,220.03884567654063,225.09854613758023,222.43888105943864,220.43880311417377,215.24960603312869,214.646972565692,210.75864150825447,218.73030343030268,220.90111444656392,212.69482382662204,213.6697993409936,220.86297238348382,217.4453597485225,225.78285096049655,224.67062421031508,226.9214427468816,223.8276045129416,219.12948694812044,217.36257435456733,218.57465802967695,218.559801688652,219.65861684426184,222.3556561650327,212.8716552341584,199.5755767864494,200.38201639577503,215.9163422293588
2,1987-09-27 23:10:27+00:00,268.61886503757904,222.59628836717505,221.14059872639294,239.23206764854714,257.7041141415363,258.8968841583829,244.89307358780016,242.7481030333407,236.13045078333673,224.6026938866573,231.89006705276998,210.3238456486237,216.91218141981236,208.94198229642805,214.57847650493628,215.3298537604925,222.82796760154608,218.45585494604762,213.01508612027217,225.5214060613886,221.63899977477345,240.4238759441471,229.236859708663,230.09607904246144,220.81485172323937,221.44540354402793,211.0368790935869,217.23815325091144,228.66159864063965,226.51008146581165,234.44486229286738,238.63830645366306,239.65806711236132,235.99457910431326,236.20483778896758,234.6086743360176,225.3788582188771,228.4507249353244,231.52805886554574,226.82835736562248,223.73066513684861,232.7273155806765,225.00096752184072,224.5572002453988,228.36390241769442,230.97955865222258,225.0175105281919,227.8451461387777,226.11349582171061,224.40157501721393,234.2297903382204,239.54855087230123,232.78677268700716,232.85124554536415,226.19753888489245,229.1388559182696,225.95717797035215,228.1110239991672,229.75426467667143,233.14235138151636,223.18844288198656,221.40692742756636,221.5290222731046,222.61457824892395
3,1987-10-06 23:04:27+00:00,279.62277545408665,214.67337398270294,224.70056355698134,232.91809693885253,247.54257694485446,241.83515284537683,225.498161978796,229.9144803686033,222.1527741644905,213.75177091334885,221.621067453432,200.30348652343207,214.58591584886372,207.42960618324443,206.38974543781032,202.44691645354192,200.92470861762806,203.66715210345626,203.60340559169018,209.74580868034806,208.46586149967834,219.080184079745,208.18276168073504,218.13108985999608,208.77139544805186,208.28730915301514,202.4551934541221,217.8444264341297,223.6189340168056,223.993362159647,233.83453521118295,237.61565419366616,234.46761030071306,228.51476509509382,224.98295614892365,220.7100388552895,214.86243383430758,230.2660565197707,221.81936079796895,224.73629182683064,227.02624900452884,222.52025280006112,214.98258559475343,213.17668707636386,218.18416024340397,213.63036741937304,212.06644122042573,214.32697356277572,209.225224495829,210.89647379807406,233.90416641120945,230.3219168634461,227.54804315701043,221.48685988139508,222.4203134411399,213.98339549567544,215.22043083490868,216.06843257929827,216.79235128399375,218.0265739297183,214.2979150609848,205.87265322283804,205.50472401651945,212.54772553039274
4,1987-10-22 23:04:43+00:00,259.088499830345,212.8475504894231,214.4870990160958,224.39037144723937,235.28853199070957,241.42037147660196,218.06173741769592,222.49647073172858,224.42140932877408,212.81373861030826,218.47337093374267,203.756343743192,214.76575168821074,205.70110427520535,202.62133539125435,193.8714886310562,198.2031157076127,202.35638659087945,202.6746333947394,214.13855099203388,202.90430736873859,216.87089150275406,206.3106187794151,211.13055554243053,200.7520006907666,203.50573213981414,200.55627155233338,207.95914739709423,220.01235312942538,219.04194886566512,221.72014351253975,235.0534868579011,222.6768251127058,218.2567313603616,218.06349025645792,222.76030484538995,216.4942327668821,228.1512072010903,224.56199874435907,221.8930588050501,219.87191073750938,217.9239278232112,206.53655525153508,208.1822648566231,210.83201374101586,211.89125929540072,211.49052094747904,213.89540433001395,205.5161213755152,208.8150296573986,225.32449074317014,224.3611867302373,214.6913558567415,214.33822964590877,213.0941730734442,210.2330901337861,211.4830585130068,216.20562255287416,216.9750852579564,209.28738824951634,203.92117294333747,200.72504684105854,193.27076578658688,199.0035471727656
5,1987-10-29 23:10:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-11-14 23:11:23+00:00,,230.1370868450023,,227.7318897186664,231.91992382047644,223.80765742558484,207.81936203059124,216.48902447098155,218.338334394066,210.35931650126528,218.3283800256854,191.93309142405795,209.5779971375667,192.6637813682925,189.48538782152752,182.24298798448714,193.02068059693633,191.41859243326354,196.6874385331457,204.79171967061066,198.8075871525356,210.05678558269284,203.1114961567351,203.41689711188678,193.9154853963891,201.20790420629655,195.26310888282984,201.1565004716568,208.85188213851504,211.29323490704806,218.84501838367964,220.51666879884417,214.7469531730305,203.37002481770077,203.78491970154923,211.66354323408746,210.72334848008367,215.46873409709403,214.50441509322604,213.77523181862736,212.526097851341,206.58677884007565,200.23242485294153,203.58119419906032,206.95651419429427,214.10520911523943,206.17598734410552,207.16089426853125,208.57884337933936,211.35241135499123,220.41687956993724,219.54809449429936,215.8212005551788,205.48885232396285,207.34784631439823,207.62585208265958,211.27389371438701,216.69201911801184,223.1824798541039,215.7406659189864,213.58918048313186,203.153732804254,204.95336862499886,204.19118035117825
7,1987-12-16 23:11:53+00:00,,241.63832803601187,,251.763583411713,252.52870765808282,255.99774563395331,247.76863968729128,258.05481170513934,244.9507041102498,230.39095777290268,237.11190446779196,221.23661464757552,232.4986389997185,223.2689775884989,218.9232765013346,207.16542753198078,217.03500038504913,217.89062178506776,213.8091933860624,217.76886739493864,213.97175700127076,228.39221982104547,217.7103292415727,223.37901275628738,207.54220608760227,216.30222392060324,217.246663010419,218.11510285067544,224.6502157079857,213.145842867891,222.81597996084153,222.92657608519707,228.50149349309746,,,,229.17489033479998,234.6331935429974,223.64591238627176,221.53972724880242,220.48088289451007,217.96242660896317,203.19956955605156,214.24456772789372,213.86484889811976,220.54850919583595,210.54773802416048,213.03928278622294,206.35570180447178,213.9653906515449,218.22390849139055,220.27136302603725,214.71624014659696,214.54303952602504,209.31053233433633,215.20740106061365,218.45505132008208,225.6327023675676,231.86619271396484,226.04803696026988,216.99938641303126,209.53412075048467,210.52277958162222,212.77284430824074
8,1988-02-18 23:12:59+00:00,263.33340521193696,215.64607117182967,220.66428811360507,227.24217236212567,227.38598364861718,223.13549470781922,216.8036121356538,222.8884583434351,221.88413362071236,212.27382336596182,221.88259259788464,196.4599559389619,212.00916377525914,207.93108982061653,196.9291199242364,189.96164698919716,197.6301371241335,193.60147114842223,197.2134810471125,208.0822274343762,204.68564244816423,216.04689487190416,204.28525944957872,215.8876374274122,202.3708312642214,199.48992660627914,202.28367894738008,202.30643667552403,216.36686455059336,210.79844150457905,224.68961031644494,226.10735898400696,226.6308134481515,220.09780272199714,220.26421904297734,212.06807791644889,216.60665501346764,214.89715947697005,220.29554983008182,220.76749197505018,221.1111784161147,215.9315651327509,206.8895752938402,212.1081399053828,214.66982038754836,212.14221629770248,215.90853174687422,207.98303654038133,211.05175298185995,213.50664986409708,230.85216686881523,228.7304880775382,224.23061461835854,221.59470506226194,216.07943642229478,211.8124185668608,210.94939646700692,212.45027726195497,210.63446909744874,210.4325120117327,201.60549355868866,191.31855375421688,190.17123775531888,203.11523259325668
9,1988-04-15 23:07:14+00:00,232.81813662689956,194.5758902820814,190.89771464743114,200.74146052574406,208.2361645821086,218.5065078256374,214.22081138608007,218.31024486198802,210.64294915189234,192.6441122571529,204.80480026251476,188.7011968473834,203.7716619973683,204.35819294782792,192.82830661804906,176.28023758416563,173.42517940827176,178.5904431622686,185.49134134483444,199.39472250697733,205.34421912926055,220.58415149276996,195.4759257461766,191.33773543513496,180.4911798625504,193.14252331663678,196.1515392768491,202.92339897879577,217.60012387189428,209.57035714078876,215.7661592447967,216.97098432106583,221.75201168597877,217.12593757247024,216.42196178607682,214.80867950306336,210.5490478895385,220.18130811008683,212.6284807519717,208.33715817702767,203.1986471875687,202.60661966004275,196.39802496108337,205.63820847013082,216.85423455582222,214.6165459909041,211.18142645642416,210.88092534505614,205.74273702492349,206.85676498655866,216.7946887629695,213.68784037081338,211.56615381364105,218.70564902344574,206.77457220233168,212.27552775410152,209.37998634247168,213.19731914752327,208.43341738993183,203.19738848726095,196.13111731486845,184.69081951021968,182.79058687094783,203.41548008468132
