,dates,chi0252-0000,chi0252-0001,chi0252-0002,chi0252-0003,chi0252-0004,chi0252-0005,chi0252-0006,chi0252-0007,chi0252-0008,chi0252-0009,chi0252-0010,chi0252-0011
0,1985-07-27 14:08:29+00:00,223.0027927354244,195.73799462874774,191.66651713719233,220.76074330902753,206.60630406025487,201.5171406509237,232.03484782638202,,212.71292825879067,223.41820330692227,201.48651963690008,
1,1986-07-30 14:00:52+00:00,217.96957597870545,215.94927265520332,206.73980708173514,184.85802910011097,225.45943808046627,237.64814342285067,213.17399250530323,140.9461554775843,213.92728773927763,234.5822179580315,200.26477532902456,
2,1986-08-15 14:00:17+00:00,221.8545705233173,211.30377092243637,203.00568007211487,178.46464559869764,230.2457558832454,230.0753602623704,214.29805138876395,178.05541455500753,208.10375580603105,230.67347958645433,211.1655778105377,189.9672648069649
3,1986-08-31 13:59:41+00:00,197.10715280334654,196.4876155048079,190.74529869626753,179.134677014337,202.68747811577794,206.94174899086428,194.75771189220833,167.42417752871864,190.69468338022477,206.92477301620303,196.6812464551522,182.2477656276052
4,1986-09-16 13:59:10+00:00,205.4175632371967,196.24395159317854,188.6676551504466,172.34724188996182,196.0424534645508,210.47486641341288,209.98133190302445,167.82496150779963,182.2099676482244,217.6984859001662,197.15307567296978,177.09246317308205
5,1986-11-03 13:57:34+00:00,210.6207560199286,205.14712065713152,192.00309842315778,181.35620817884325,192.7586675638329,209.52298747534797,204.11819620555355,197.9181344217417,173.67283465842084,188.3800320444721,201.8870193618576,178.00568636395457
6,1987-01-06 13:58:06+00:00,,,,,,,,,,,,
7,1987-01-22 13:58:34+00:00,,,,,,,,,,,,
8,1987-02-07 13:59:09+00:00,,,,,,,,,,,,
9,1987-03-27 14:00:57+00:00,,,,,,,243.14957359025777,228.4603234702989,226.44803367334944,,240.69118246696664,
10,1987-11-06 14:06:32+00:00,204.6601680312617,204.13765580864026,196.43968141536817,203.43308034454316,186.1761205348841,195.48945301666708,209.8714177365536,193.10956997191315,191.28793599566154,177.88211051239233,,184.68482236066762
11,1988-04-30 14:08:52+00:00,229.1930042494841,223.43020147602948,219.51926728294276,224.90787610253363,228.85374544522853,222.79660474736227,240.9748358028633,233.77249754737352,218.72397331219395,221.48576554772524,232.02190584644117,218.32158296951224
12,1988-06-01 14:09:09+00:00,214.8882111784428,217.94133533644745,207.20569072655942,211.2182895941518,219.57254662996883,216.00605392233587,220.41154152168457,209.56245498071883,223.57718872509284,225.77013507007428,214.1117402991691,201.25370875015676
