dates,nzd0376-0000,nzd0376-0001,nzd0376-0002,nzd0376-0003,nzd0376-0004,nzd0376-0005,nzd0376-0006,nzd0376-0007,nzd0376-0008,nzd0376-0009,nzd0376-0010,nzd0376-0011,nzd0376-0012,nzd0376-0013,nzd0376-0014,nzd0376-0015,nzd0376-0016,nzd0376-0017,nzd0376-0018,nzd0376-0019,nzd0376-0020,nzd0376-0021,nzd0376-0022,nzd0376-0023,nzd0376-0024,nzd0376-0025,nzd0376-0026,nzd0376-0027,nzd0376-0028,nzd0376-0029,nzd0376-0030,nzd0376-0031,nzd0376-0032,nzd0376-0033,nzd0376-0034,nzd0376-0035,nzd0376-0036,nzd0376-0037,nzd0376-0038,nzd0376-0039,nzd0376-0040,nzd0376-0041,nzd0376-0042,nzd0376-0043,nzd0376-0044,nzd0376-0045,nzd0376-0046,nzd0376-0047,satname
2000-11-07 22:09:53+00:00,449.15,357.19,385.84,379.38,356.08,356.51,354.40,349.76,345.92,355.17,358.05,350.90,352.78,351.43,371.00,361.17,346.86,358.64,363.02,362.67,355.58,358.58,358.71,356.10,359.99,362.40,361.05,355.84,350.02,338.81,326.13,319.00,319.75,329.01,332.61,335.48,338.69,333.14,345.85,344.54,348.47,355.30,355.37,351.85,345.10,356.95,376.51,381.61,L7
2000-12-18 22:03:49+00:00,,,395.85,389.40,377.52,367.05,369.24,360.82,357.36,369.86,373.90,369.71,362.44,370.25,385.05,369.96,361.19,373.33,375.83,378.04,368.81,367.65,376.81,380.49,388.39,401.16,385.55,377.15,363.87,355.97,343.99,332.07,337.22,338.87,337.95,349.33,363.78,367.61,372.39,354.83,363.00,377.70,369.54,364.78,360.07,386.64,,,L7
2001-01-10 22:10:03+00:00,462.96,386.85,413.37,403.67,376.53,372.33,370.37,362.33,371.82,379.20,383.02,376.41,368.28,363.14,371.86,361.96,355.49,367.00,371.43,374.27,377.33,371.83,371.78,373.51,389.80,389.24,387.94,376.46,368.75,356.07,350.67,348.61,342.71,346.05,345.66,353.49,363.23,354.71,364.34,367.73,373.76,380.24,374.80,374.48,355.42,368.33,405.98,,L7
2001-02-20 22:03:48+00:00,494.59,388.36,416.43,406.83,380.79,383.49,382.01,377.47,386.10,392.97,398.50,391.78,384.39,376.87,388.02,369.36,359.67,369.52,374.50,374.86,376.18,376.21,384.71,397.44,415.54,414.96,410.81,396.41,384.03,370.70,358.06,352.54,347.89,346.96,347.28,352.80,359.79,353.27,370.46,372.54,377.38,387.70,391.52,392.55,377.96,393.50,425.69,,L7
2001-03-08 22:03:44+00:00,454.44,348.98,386.63,389.02,359.59,360.94,354.86,352.36,362.51,370.04,373.70,367.17,356.58,356.40,369.94,362.82,353.70,363.27,369.20,370.55,374.83,371.07,371.79,382.30,391.13,390.84,387.93,383.33,366.41,355.63,346.16,349.18,337.85,349.07,342.76,343.15,354.09,350.24,366.15,363.58,367.29,375.55,367.81,369.28,347.49,360.22,,411.52,L7
2001-03-31 22:09:43+00:00,482.34,,389.17,385.98,375.10,373.05,368.37,360.79,355.90,372.29,377.95,372.89,371.43,385.07,393.80,368.51,353.26,354.84,366.07,370.86,362.45,374.95,395.87,408.11,,,421.32,417.37,395.92,383.16,362.87,350.31,356.11,359.09,365.65,358.27,361.53,364.62,371.25,367.01,385.19,405.49,403.05,391.20,388.66,,438.37,,L7
2001-06-28 22:02:45+00:00,501.98,340.49,349.33,370.15,335.22,340.95,334.46,319.92,324.01,318.67,316.58,311.62,,312.90,,,,,,337.37,337.55,352.33,357.21,376.15,391.27,397.91,389.09,388.54,378.44,354.91,347.32,339.92,349.07,354.79,352.05,358.99,350.60,350.38,352.81,341.23,359.52,375.93,371.59,369.39,371.56,,,,L7
2001-07-05 22:08:57+00:00,532.75,374.27,373.84,374.59,353.38,350.19,355.27,346.35,346.88,355.24,353.49,351.03,352.85,349.30,364.81,360.82,357.18,360.17,370.05,369.30,369.14,363.32,372.77,376.16,393.92,395.98,389.24,383.79,373.67,361.33,352.11,349.65,345.19,347.82,350.90,349.96,350.30,344.42,356.49,357.15,361.28,365.17,362.51,,,,,,L7
2001-08-15 22:02:14+00:00,508.05,361.35,367.73,356.50,337.83,342.45,341.69,341.21,347.59,352.85,352.77,352.94,353.03,348.10,365.84,350.07,343.86,357.99,361.85,359.38,357.59,361.10,361.54,365.66,376.32,382.61,372.89,365.00,356.25,342.99,336.36,336.35,332.55,333.26,340.97,343.88,349.75,345.55,348.05,347.87,350.85,355.89,355.78,356.74,351.77,373.49,415.99,462.11,L7
2001-08-31 22:02:05+00:00,497.85,359.83,379.32,372.16,345.92,348.96,343.52,343.70,347.21,357.17,359.67,353.98,353.46,351.08,356.44,356.22,351.85,364.82,374.05,371.33,375.10,369.79,367.72,373.03,384.56,385.29,381.98,373.96,366.85,353.27,350.65,345.01,336.73,345.98,349.50,342.08,353.95,349.04,359.04,358.58,360.63,365.55,360.72,364.67,357.61,384.35,435.97,481.66,L7
2001-09-23 22:08:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,389.90,402.97,414.59,403.82,,,,,,,,,,,,,,,,,,,380.82,415.41,480.29,L7
2001-10-02 22:01:40+00:00,498.48,372.89,386.61,384.07,357.95,359.30,358.61,352.23,363.14,370.02,374.34,367.10,365.64,371.06,387.08,379.12,369.75,382.76,387.62,388.19,386.29,384.42,387.38,400.22,406.30,408.27,402.31,384.32,376.54,365.37,360.60,363.25,360.64,369.86,371.01,373.06,375.57,366.72,371.85,371.70,375.51,382.05,380.88,377.03,368.82,388.27,442.39,487.16,L7
2001-11-03 22:01:46+00:00,,323.61,361.79,358.53,340.68,332.73,332.26,323.91,333.31,336.97,343.90,344.82,339.23,338.05,353.69,348.30,346.41,351.99,354.05,353.05,350.06,351.79,353.12,,370.61,373.03,366.39,357.95,345.43,332.21,324.17,,,,340.53,338.09,346.34,343.32,344.69,348.64,348.21,355.60,343.36,343.44,330.81,351.43,394.09,,L7
2001-12-21 22:02:05+00:00,483.67,,,387.79,376.34,368.91,368.68,356.65,363.59,383.83,397.92,406.86,403.79,,,395.16,381.60,390.68,384.29,403.11,414.23,,,414.69,411.37,,400.78,395.32,385.03,375.18,378.59,375.76,391.15,,,,402.58,397.13,404.12,386.09,394.70,,398.71,395.03,389.09,,,,L7
2002-01-13 22:08:21+00:00,444.06,348.81,382.99,374.28,359.46,354.72,353.92,347.41,359.35,363.35,370.90,369.50,367.66,354.25,357.74,359.51,358.30,367.81,377.32,379.18,375.88,373.32,373.52,372.77,378.83,375.46,374.13,369.53,364.58,351.98,344.82,350.05,,,,,,,,,,364.68,363.08,364.95,351.89,373.50,420.21,461.98,L7
2002-02-07 22:02:17+00:00,484.82,,,340.16,328.45,350.44,366.05,353.59,366.83,379.26,386.25,381.13,382.14,385.12,404.01,384.15,376.03,382.04,387.26,389.66,386.62,386.73,387.22,386.87,391.72,390.94,387.53,381.46,374.76,370.46,362.61,363.91,362.80,371.21,370.12,369.43,374.25,363.89,369.04,367.48,366.36,370.32,375.11,375.13,366.86,386.35,430.15,451.34,L7
2002-02-14 22:08:29+00:00,484.08,372.35,395.04,387.56,,372.02,376.20,371.96,375.80,380.86,385.07,378.38,379.63,383.86,403.78,383.34,381.09,386.62,392.36,390.50,393.39,388.40,389.52,384.36,390.14,387.41,380.62,382.56,382.53,372.73,367.08,366.52,371.02,374.05,374.73,372.55,374.38,368.64,369.70,368.12,370.55,378.09,376.80,377.33,373.16,389.96,427.16,465.45,L7
2002-03-02 22:08:32+00:00,,,,,,,,,,,,,,,,,,,,,,,416.85,,,,,,,,,,,,,,413.21,,,,,,,,,,,,L7
2002-03-11 22:02:19+00:00,486.18,359.97,380.66,383.25,363.63,364.15,364.41,366.62,373.16,384.20,386.09,382.85,383.15,382.23,397.49,384.81,377.46,386.01,390.85,388.82,385.03,385.34,386.57,392.61,392.88,390.38,383.77,377.09,374.61,378.07,368.79,368.00,363.45,367.53,365.78,369.25,367.79,363.66,368.23,370.00,373.84,383.85,384.27,382.80,376.22,400.24,442.64,480.13,L7
2002-07-24 22:07:50+00:00,,,341.65,,,,,,,,,,313.97,,,,,334.45,341.72,,,,343.24,354.00,367.15,371.14,365.28,352.40,333.15,325.79,322.14,,317.23,,332.65,339.34,338.01,338.43,351.61,355.60,352.53,364.13,361.27,365.41,349.26,370.55,415.80,457.20,L7
2002-10-05 22:01:07+00:00,465.28,349.55,384.77,384.20,353.03,350.94,350.49,347.59,355.57,360.57,364.99,356.04,351.37,352.65,360.94,365.27,357.80,367.28,379.08,380.71,382.03,375.78,371.91,378.74,388.39,384.74,380.82,380.05,367.60,361.12,361.09,358.45,352.06,358.63,357.06,356.87,364.92,354.48,368.17,366.53,366.85,372.82,370.78,372.50,361.98,389.06,429.54,476.70,L7
2002-11-13 22:07:30+00:00,474.18,369.70,386.52,371.71,344.75,340.55,340.45,336.91,340.68,347.38,352.89,349.89,349.56,349.85,373.33,359.06,352.94,373.27,378.18,366.98,359.49,358.16,359.78,375.62,372.49,375.39,372.73,369.46,364.95,358.68,352.95,349.92,353.38,354.65,353.94,355.06,352.85,346.66,354.94,356.67,362.85,373.58,369.15,357.83,340.68,360.68,400.37,418.60,L7
2002-11-29 22:07:49+00:00,475.86,371.70,383.00,363.81,339.58,338.81,338.79,336.17,335.72,343.66,348.73,348.34,344.39,342.92,366.27,360.75,355.51,363.43,361.50,358.25,353.58,355.63,355.58,357.43,373.86,379.92,364.43,359.51,359.38,347.76,346.16,342.83,347.11,344.62,343.86,349.89,351.50,344.98,355.95,352.92,361.74,363.72,359.14,348.28,336.03,351.53,378.38,413.56,L7
2002-12-24 22:01:45+00:00,,,,,347.07,339.44,335.48,334.53,335.94,342.23,344.49,345.16,346.73,342.59,357.13,352.97,,,,,,,372.03,373.40,372.91,384.05,381.33,371.19,359.75,352.03,343.03,328.06,337.91,343.91,350.77,349.85,352.84,346.24,358.82,350.15,355.51,368.33,361.89,354.41,345.97,354.22,376.13,394.05,L7
2002-12-31 22:07:56+00:00,,,,,,,341.50,336.65,340.54,348.63,350.40,346.75,340.48,346.84,365.31,358.64,353.35,359.88,368.09,367.72,366.91,364.32,372.70,373.11,382.21,381.66,373.44,370.72,362.45,349.48,345.50,345.89,341.54,348.12,346.30,346.97,355.19,352.20,359.37,362.63,372.95,379.12,373.35,373.44,357.15,372.12,408.83,465.78,L7
2003-02-01 22:08:09+00:00,,371.48,379.38,368.40,344.08,343.12,341.93,334.19,341.48,348.39,359.85,350.92,342.11,341.57,357.28,349.78,344.29,354.03,358.58,361.29,360.22,357.56,360.80,371.80,383.40,383.37,377.66,369.83,358.17,346.62,333.56,332.84,325.86,335.51,334.92,337.27,348.65,344.04,356.63,358.09,361.95,362.02,359.84,360.91,350.39,364.17,406.06,444.33,L7
2003-02-26 22:02:04+00:00,486.75,380.97,391.94,376.65,351.68,348.25,350.92,346.36,354.76,360.08,362.80,357.75,351.37,351.39,370.66,355.68,351.24,364.08,367.71,373.23,371.10,380.96,388.78,394.50,397.94,393.59,381.91,375.12,357.82,348.77,340.19,333.52,331.41,332.21,339.41,335.97,348.84,345.00,358.50,357.57,372.30,371.83,377.11,373.29,367.07,378.07,411.49,443.89,L7
2003-03-05 22:08:19+00:00,468.93,385.69,391.47,377.07,352.90,352.80,351.69,353.72,357.70,369.69,370.44,361.29,356.74,356.49,369.85,362.40,358.66,369.56,376.43,379.89,384.96,393.62,397.10,404.17,404.52,401.91,390.08,375.87,368.47,354.26,344.55,335.65,336.76,341.86,347.84,351.32,353.58,366.90,381.67,379.60,380.95,392.28,396.18,390.73,377.11,387.45,422.67,452.74,L7
2003-03-21 22:08:15+00:00,493.09,387.00,406.67,393.10,370.30,364.61,360.73,355.36,360.29,374.17,378.58,372.76,356.39,359.45,380.42,360.26,359.75,372.56,382.03,384.64,387.71,410.63,423.24,422.34,416.07,410.92,387.83,381.10,369.71,361.06,347.39,346.60,346.34,347.66,342.80,359.54,375.28,378.85,374.43,,,339.43,,390.73,381.75,400.35,443.48,,L7
2003-07-20 22:01:56+00:00,516.12,374.44,374.79,,,,,,327.54,334.25,335.44,341.91,342.07,346.63,373.38,356.63,348.02,,,,,,361.59,359.00,356.61,359.86,351.75,346.18,342.94,327.72,,,,,,327.73,343.47,343.32,356.37,350.72,356.15,362.27,362.66,360.21,,,,,L7
2003-07-28 21:50:04+00:00,,357.61,348.42,352.78,333.74,328.30,329.54,321.17,328.95,334.86,340.78,348.10,344.08,348.99,358.39,347.41,346.40,351.98,359.64,366.60,359.34,366.26,357.94,358.01,364.73,360.63,360.68,354.88,342.79,338.81,329.12,329.93,318.15,322.39,328.85,331.03,343.36,336.38,346.63,346.79,354.13,358.20,352.95,353.33,346.20,372.27,413.77,461.44,L5
2003-08-12 22:07:59+00:00,515.03,375.10,386.88,366.15,333.97,346.44,349.78,342.51,344.90,345.05,,,,,369.96,366.56,354.95,370.82,379.41,366.29,364.70,360.71,357.30,,,,,,,,,,,,,,,,,,361.92,,,,,,,,L7
2003-08-28 22:07:57+00:00,515.71,357.47,364.98,369.02,340.28,336.29,339.22,335.13,,,,,351.90,350.23,361.88,356.46,354.86,366.29,372.48,374.32,370.05,,,,,372.64,364.94,357.93,353.79,348.85,346.66,345.30,334.21,343.20,,,,,350.13,347.89,354.19,368.33,365.37,361.57,347.19,366.66,402.96,462.07,L7
2003-08-29 21:50:38+00:00,512.94,352.10,382.06,361.30,336.63,330.41,332.55,331.49,342.90,349.73,356.36,352.48,347.58,347.30,368.83,358.17,352.85,369.25,377.79,375.53,371.73,366.32,361.61,362.64,368.38,363.04,354.91,350.41,341.85,337.19,332.26,331.75,332.91,332.12,336.88,332.61,339.70,335.35,343.39,347.15,353.79,356.26,361.84,345.32,334.35,356.49,386.75,442.93,L5
2003-09-14 21:50:54+00:00,499.69,363.75,363.33,359.79,330.88,325.52,326.41,327.66,332.94,345.04,352.60,348.89,347.32,358.54,372.95,360.78,352.62,370.80,374.04,382.73,377.62,366.28,362.52,355.59,349.93,357.00,350.62,343.68,333.80,331.24,321.44,316.97,317.80,339.30,328.99,335.73,332.47,325.35,334.80,331.71,336.53,340.83,352.27,355.14,343.69,359.78,399.40,425.94,L5
2003-10-16 21:51:19+00:00,493.12,379.37,378.01,371.66,352.41,343.44,351.66,340.76,350.91,361.66,365.83,363.62,367.33,379.82,393.96,382.64,372.02,385.69,388.57,392.66,384.05,381.77,373.29,369.03,369.87,374.34,370.78,373.82,373.68,366.67,361.95,362.91,360.59,362.01,365.10,364.20,369.25,362.81,365.68,354.67,355.46,362.83,366.12,363.00,370.04,402.72,,,L5
2003-11-17 21:51:45+00:00,478.04,377.68,385.74,373.38,352.53,354.32,359.70,350.43,353.73,362.58,370.88,370.13,365.27,367.00,389.60,375.96,372.55,381.71,387.13,396.29,388.92,380.37,374.28,370.35,368.06,368.08,362.67,360.41,358.32,353.00,345.80,346.59,362.92,369.49,370.14,367.52,370.51,355.02,356.25,346.02,349.47,356.90,364.53,351.37,347.73,382.04,,478.92,L5
2003-11-25 22:02:05+00:00,472.34,367.83,,,,,341.35,336.39,338.92,346.68,355.73,354.60,349.87,349.34,370.14,,,,,,371.09,363.85,360.35,361.68,364.96,369.21,368.88,364.90,,,,,,342.29,341.29,342.31,343.96,332.71,343.39,339.10,347.62,352.78,,,,,397.00,459.18,L7
2003-12-02 22:08:15+00:00,477.36,361.75,368.10,357.12,337.91,,,,,,342.39,345.09,336.22,340.11,366.31,362.13,361.86,371.28,373.67,,,,,364.49,363.68,364.82,356.64,354.06,346.60,341.03,335.17,331.75,,,,,,339.85,350.34,344.84,353.32,361.00,362.14,356.34,335.08,356.98,,,L7
2003-12-03 21:51:55+00:00,474.75,363.07,384.66,374.64,348.61,346.58,346.15,349.39,351.19,354.25,359.87,357.69,359.43,357.36,383.41,374.67,372.17,383.33,386.69,385.34,382.61,379.85,372.26,373.14,374.76,369.04,357.63,353.07,351.50,351.57,346.83,348.07,344.12,352.63,352.47,352.58,351.74,346.06,352.52,348.95,348.44,360.26,364.50,364.48,355.29,375.30,415.51,465.41,L5
2003-12-10 21:58:05+00:00,494.20,376.00,399.27,385.46,358.69,354.23,355.79,352.74,351.27,357.97,363.47,363.19,363.72,362.44,385.25,383.44,380.67,392.23,393.99,394.94,392.82,392.58,381.56,374.62,374.82,370.77,360.05,354.81,359.84,359.08,356.85,351.54,355.36,364.87,361.75,354.68,353.50,344.29,357.62,353.51,359.34,372.32,383.29,380.22,365.00,382.99,424.72,478.61,L5
2004-01-03 22:08:30+00:00,,333.76,357.77,358.02,335.99,331.66,334.35,,,,,350.62,345.96,,365.35,349.94,345.20,351.75,359.32,362.35,,,,,367.62,362.67,357.49,345.46,340.10,335.10,335.22,332.86,333.07,,,,,,348.34,347.33,351.24,362.10,368.27,357.42,348.34,361.26,404.62,,L7
2004-01-04 21:52:10+00:00,,371.29,382.66,371.19,351.06,345.70,350.88,347.58,359.92,369.18,375.28,363.17,357.38,353.34,370.99,364.46,360.26,372.85,382.71,386.84,382.37,379.47,381.29,385.24,384.13,378.76,372.74,364.84,351.79,343.18,343.36,348.97,348.94,356.42,353.29,361.93,371.51,365.04,369.43,365.21,370.73,378.83,380.55,375.06,366.09,382.59,423.87,480.34,L5
2004-01-12 22:02:19+00:00,467.73,,386.33,376.36,356.55,354.32,353.21,,,,,,360.69,370.59,383.57,367.76,363.29,385.19,386.03,392.70,389.58,,,,,,363.25,359.12,352.93,348.18,341.44,333.17,344.93,345.99,,,,,,358.70,366.70,373.61,370.85,370.71,359.75,384.39,423.03,,L7
2004-01-19 22:08:35+00:00,,,,,,,,,,,,360.83,,,,,,,,,,,,,,,367.26,,,,,,,,,,,,,,,,,,,,,,L7
2004-01-20 21:52:13+00:00,493.12,375.41,397.65,385.64,358.55,359.01,357.48,353.22,361.25,361.44,368.94,361.81,359.29,357.54,365.92,358.61,356.37,363.45,373.93,374.94,376.81,373.83,362.60,368.12,379.34,374.23,367.86,360.34,355.57,347.02,345.20,345.73,342.97,349.80,349.80,344.72,351.77,349.02,361.03,363.29,369.23,384.49,377.62,378.64,366.46,387.34,432.48,492.00,L5
2004-03-23 22:08:52+00:00,501.61,351.02,359.52,355.52,,,333.80,314.39,,,,,365.66,357.24,379.78,376.19,369.78,378.48,383.80,376.30,357.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-04-25 21:53:23+00:00,,384.24,384.54,377.17,350.44,351.22,359.05,344.52,350.35,362.28,362.99,361.99,355.56,360.42,384.75,370.00,366.07,374.53,374.07,383.98,373.92,363.62,377.25,390.01,410.42,407.58,402.25,393.30,378.59,355.05,340.08,328.14,341.37,342.32,344.33,351.52,363.45,358.61,367.46,365.76,381.09,389.34,381.12,375.03,364.38,393.30,,465.04,L5
2004-05-18 22:00:14+00:00,,383.13,401.16,387.60,362.65,353.53,352.97,349.03,346.81,349.41,357.97,357.45,347.27,353.23,369.16,362.11,351.17,364.37,368.90,370.35,371.61,371.16,365.50,373.43,395.24,401.52,398.33,389.79,383.67,359.12,354.68,345.72,334.92,341.01,340.28,340.57,344.11,347.12,368.75,369.90,385.22,393.88,389.01,382.24,366.13,386.65,425.35,477.35,L5
2004-05-19 22:02:35+00:00,531.40,385.64,397.10,380.62,,,,,,349.24,349.56,348.21,348.56,352.32,371.22,352.33,348.37,,,,,,,378.49,392.27,394.20,394.38,391.76,378.11,360.09,346.29,,,,,,352.76,349.08,365.21,373.53,380.82,389.24,387.47,379.52,,,,,L7
2004-05-26 22:08:45+00:00,,377.43,404.76,383.96,368.65,350.55,348.21,343.56,352.12,356.88,358.89,,,,,362.44,353.78,372.51,372.61,381.72,389.75,383.53,405.11,405.28,,,,,395.24,385.57,362.66,356.07,355.51,357.07,358.50,364.60,370.62,370.55,,,,,393.95,397.02,376.72,,,,L7
2004-07-13 22:08:34+00:00,523.85,389.37,392.14,383.09,359.11,,,,,350.30,352.30,348.76,346.39,364.24,381.27,357.74,348.07,356.19,,,,,372.05,380.76,394.34,399.15,398.34,401.66,380.06,377.79,352.05,,,,,,358.05,349.02,354.33,349.20,353.94,359.54,367.94,357.21,356.28,,,,L7
2004-08-23 22:02:11+00:00,534.66,,,,,,,,,,,358.16,353.41,358.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2004-09-08 22:02:05+00:00,495.96,391.03,,,,,,352.80,352.80,358.36,357.21,354.44,352.44,356.60,370.03,360.01,,,,,,379.20,381.52,387.42,400.62,407.61,403.37,398.67,384.00,,,,,,362.69,361.58,365.21,358.42,367.90,365.41,367.59,375.89,,,,,,,L7
2004-09-24 22:02:01+00:00,470.38,,356.21,349.25,333.69,334.90,,,,,342.67,336.29,333.62,344.79,,371.44,363.23,380.33,,,,,,,383.29,386.05,382.46,,,341.61,328.57,317.50,,,,,,326.26,341.02,340.68,348.57,358.31,359.80,350.66,337.49,357.60,,,L7
2004-10-01 22:08:09+00:00,,,,,,304.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.89,,,,L7
2004-10-02 21:57:38+00:00,483.10,372.62,380.25,366.54,341.81,340.52,344.75,337.70,336.35,342.60,343.63,339.12,337.44,336.46,349.26,338.50,337.06,345.70,352.29,353.27,353.57,359.97,366.19,370.38,384.45,404.64,393.06,382.90,359.04,346.29,337.34,329.75,325.89,330.11,330.42,329.67,339.80,335.85,353.64,350.63,356.73,362.76,361.17,355.70,343.52,359.35,384.91,,L5
2004-10-18 21:57:59+00:00,493.22,,380.70,371.69,347.77,346.18,347.16,331.11,334.50,351.81,360.01,356.51,332.38,329.30,356.03,332.25,334.62,352.45,360.23,396.05,383.02,385.52,387.20,397.80,412.98,424.61,411.02,402.47,376.08,361.19,349.75,338.79,338.20,339.21,329.00,340.34,345.00,337.63,347.11,352.96,368.22,374.39,358.60,358.74,348.69,374.25,406.08,476.20,L5
2004-11-02 22:08:28+00:00,,,,,,350.99,354.50,348.83,361.14,375.99,377.83,380.70,366.43,370.42,,,,,,387.17,391.34,,,413.44,428.19,442.53,431.44,422.22,,,,,354.66,356.86,363.91,371.48,380.70,380.25,,,,,,,,,440.04,472.87,L7
2004-11-10 22:04:35+00:00,473.24,365.53,382.57,381.66,355.28,348.97,339.03,331.84,341.19,356.20,358.33,350.57,356.91,355.16,368.82,359.53,355.79,366.26,369.86,363.28,367.39,363.96,370.18,375.73,391.86,403.69,398.39,394.35,381.67,372.27,361.01,357.04,336.18,340.90,341.97,341.63,353.44,347.12,361.45,361.78,370.42,375.75,372.04,369.19,358.94,371.96,405.42,444.90,L5
2004-11-18 22:08:33+00:00,447.03,,358.28,347.27,326.22,326.40,,,,,330.02,330.90,331.52,321.52,344.89,331.00,327.80,344.47,350.95,,,,,370.76,374.01,389.77,382.37,379.36,366.55,359.37,342.47,329.51,327.43,,,,,337.46,346.36,336.82,342.79,355.06,350.51,348.62,346.12,356.42,,,L7
2004-12-13 22:02:35+00:00,471.59,358.84,376.25,361.61,341.27,334.91,344.63,339.48,343.85,,,,,,354.57,346.37,340.29,348.86,359.79,362.63,362.95,362.72,,,,,,366.70,353.36,341.87,332.90,330.82,326.19,331.36,329.18,,,,,,343.32,348.84,348.86,347.81,343.97,358.59,398.41,441.09,L7
2005-01-14 22:02:48+00:00,480.41,,385.94,372.47,349.22,,,,,,349.59,359.99,359.07,364.24,386.76,368.31,358.05,364.92,376.14,,,,,390.00,391.20,404.01,389.29,382.11,371.02,364.78,365.67,354.02,,,,,,346.57,358.20,353.82,362.08,359.04,364.60,361.57,352.92,,,,L7
