,dates,per0241-0000,per0241-0001,per0241-0002,per0241-0003,per0241-0004,per0241-0005,per0241-0006,per0241-0007,per0241-0008,per0241-0009,per0241-0010,per0241-0011,per0241-0012,per0241-0013,per0241-0014,per0241-0015,per0241-0016,per0241-0017,per0241-0018,per0241-0019,per0241-0020,per0241-0021,per0241-0022,per0241-0023,per0241-0024,per0241-0025,per0241-0026,per0241-0027,per0241-0028,per0241-0029,per0241-0030,per0241-0031,per0241-0032
0,1984-11-11 14:17:42+00:00,180.94764055659815,179.13143470178198,184.98577184045823,158.98950467324224,142.35647984943887,148.81917485066353,166.3764404468111,184.5021298551479,195.1850085313219,185.85422469158044,169.262724874189,164.7563238955977,181.5636918989047,186.23183222075104,185.42808835052645,179.33735376101703,198.06150881178377,192.94125844117846,179.38725774631325,180.21184382701944,184.92038937842736,198.5345830833756,181.17117785235558,160.30805306420166,159.82935135344854,161.3732013051104,168.82180543889234,180.2797147986068,185.58448021701503,154.41395657959808,165.242683449095,194.9952841858785,222.36525699809928
1,1985-03-03 14:18:15+00:00,186.87789566050074,188.15774210543063,193.53330647854807,191.96842987619104,167.3630726705242,160.66717636781095,159.16121275326714,179.63468683968154,201.07532784758777,200.62026999051025,190.22738912922276,180.13140880976437,210.03107656022283,208.75761606515746,194.15052694425756,183.57019406474907,192.34481549541997,189.99538027818187,184.36631508200765,191.36257823446775,196.91880076289098,198.16856773948317,189.37148632466017,170.33837276265572,168.01511024990003,167.77333413734948,167.7852551075698,175.5298693278629,188.69160602103622,156.0385835940175,172.9393192028405,203.1002535851934,224.22043507570413
2,1985-03-19 14:18:14+00:00,163.26626055811954,163.1112127459931,158.9584518251623,157.80327705521958,143.20999905388612,144.7419183034143,151.748557217101,162.89245630849115,184.21931720325696,175.2172087014947,173.343270907536,182.53822923606958,178.65675487693437,174.89937990702114,178.67602248564845,175.50787365326138,176.31206917388295,173.25518077611076,167.78960114986387,162.63077544880417,168.88477025751564,185.91847134195177,179.30137571542434,168.50189753647695,161.38595867862364,155.9800576036951,160.2170400464611,170.13388365597723,193.38157727454833,139.815431745052,151.2505074100717,178.44670406664332,213.14880305270685
3,1985-03-28 14:12:25+00:00,176.3166236969152,186.2169594600855,183.50235804011075,189.40854017209207,172.67160772148472,159.73860364787942,162.8366251425232,178.17115242717347,188.79432777278134,183.69582648145447,200.2358667635154,205.9039632884004,195.62025517890274,190.2616946727546,193.30357090345325,184.50725633189205,194.02478408399168,192.30679771537723,179.152215102122,184.82615902104655,182.60170982096355,193.11385520077255,187.33418966419282,181.90085028340246,179.6699865251979,172.4448422346564,167.2379484839443,170.83539990141776,192.83686000334131,152.30760820267042,152.66023258633479,185.6748032856545,226.9728704691985
4,1985-04-20 14:18:05+00:00,162.37023334678514,167.25070294091134,156.69317290624736,147.56442474178095,,,,,,156.59914886984407,156.18539161082083,157.03374629903212,163.65109726187822,159.0887828612611,164.07061377211028,165.76929049481586,172.73881379264193,174.40986214848172,158.66369351135558,152.3313508886141,162.9268707084261,188.32623841400832,164.8003056715443,,157.0122576183047,133.65420475679903,151.57674073918463,149.5563799924703,,133.42938432075152,149.04699079768443,166.71025451521584,
5,1985-11-07 14:10:41+00:00,173.93057191079708,190.30599688547048,185.1150227847214,166.05679976456912,166.67809576444216,158.5975641100661,156.2309890671661,166.9583168905985,183.02886296642984,183.80140717166304,178.54547637004245,162.3744308344684,163.6912805734535,170.52622413940787,164.34725091347332,168.15148581234598,187.51900772754468,198.03893477713635,186.2149556079847,175.71793394779655,172.87779080322542,199.69418109954802,187.90216901911447,167.3521980606027,169.21344138398902,153.0842648950121,139.67857900908757,155.87507948646964,190.44497331072608,134.17654390468664,152.55103472942204,189.1989902695875,226.58240237784838
6,1986-07-21 14:04:35+00:00,188.87610233694264,196.0335143936784,177.9885907755697,175.0577129477931,153.83421007630295,151.3743801159585,158.69619492561532,172.06643528367385,210.59430286881508,211.7194499130933,200.53110017271885,188.47111760086983,186.99379643364458,183.05784459193885,180.30205540379225,186.20040616962856,190.0401424444986,203.72933260890863,209.1363833890996,190.14988518085428,182.56433360540424,194.75795933823824,180.3629672393007,166.96896438965715,190.65419031295733,180.37878520863842,175.5703627359247,174.60987198108208,209.40723392935323,137.87086895517388,154.23793459735285,192.3951788374611,230.27541058574545
7,1986-12-28 14:01:13+00:00,197.2352510750025,193.78553289296912,197.05799751910996,200.48391673633998,194.8181781182467,184.10481112415488,187.51307310264997,219.71300122867987,208.90885333786417,212.61464439296412,212.87553402312022,219.54005853997623,209.92485514277897,209.05089430529347,218.77578500199917,213.35820968281632,214.32100800265619,212.16609444599018,214.44724710804388,216.02709839233293,218.25965328466418,219.58986183658305,210.36449239555031,190.45546026075735,198.15178739111903,206.63180322051807,194.18033408348504,190.24030924650077,196.22099579162546,141.13881253115298,154.22247124284195,195.4434676995608,240.10290116134976
8,1987-01-13 14:01:42+00:00,194.72736621156824,188.99351976962757,192.8652206219149,197.98935021296109,178.4996696161889,173.16011448209971,194.34746560551795,211.56016201892507,216.2141628357978,212.65389883962123,220.39752202193546,214.6838487438215,199.2742001192945,201.05577987877277,213.64150183951094,213.14002951153756,209.9299333354127,203.5321755882998,200.81067838520156,213.72316189501393,222.20882539276442,207.95556473332675,202.84073132083424,205.99275746852746,201.28678454136337,199.87816049171263,191.1475938395103,196.86836447186124,202.7547006512273,150.26384549887396,161.9341508829323,194.0775524375322,227.9211999446822
9,1987-02-21 14:08:52+00:00,,,,,,191.80867909207416,211.34815453526465,211.7290200979624,222.02629479508,210.46056437155218,217.1730243381527,217.84665935299344,219.21936847369062,214.85325407439066,223.7345628583659,230.09027065646498,213.88247270062308,204.27668004920662,217.7474181153153,219.34398751669056,214.60118179726368,197.33191120788675,204.70832228531714,214.37997585374472,215.32058837092123,207.4369866750608,199.14685739278033,193.91129728506397,194.1452334191232,160.11933756016685,178.05790304750747,226.74332987363564,238.12259667776183
