,dates,usa_CA_0022-0000,usa_CA_0022-0001,usa_CA_0022-0002,usa_CA_0022-0003,usa_CA_0022-0004,usa_CA_0022-0005,usa_CA_0022-0006,usa_CA_0022-0007,usa_CA_0022-0008,usa_CA_0022-0009,usa_CA_0022-0010,usa_CA_0022-0011,usa_CA_0022-0012,usa_CA_0022-0013,usa_CA_0022-0014,usa_CA_0022-0015,usa_CA_0022-0016,usa_CA_0022-0017,usa_CA_0022-0018,usa_CA_0022-0019,usa_CA_0022-0020,usa_CA_0022-0021,usa_CA_0022-0022,usa_CA_0022-0023,usa_CA_0022-0024,usa_CA_0022-0025,usa_CA_0022-0026,usa_CA_0022-0027,usa_CA_0022-0028,usa_CA_0022-0029,usa_CA_0022-0030,usa_CA_0022-0031,usa_CA_0022-0032,usa_CA_0022-0033,usa_CA_0022-0034,usa_CA_0022-0035,usa_CA_0022-0036,usa_CA_0022-0037,usa_CA_0022-0038,usa_CA_0022-0039,usa_CA_0022-0040,usa_CA_0022-0041,usa_CA_0022-0042,usa_CA_0022-0043,usa_CA_0022-0044,usa_CA_0022-0045,usa_CA_0022-0046,usa_CA_0022-0047,usa_CA_0022-0048,usa_CA_0022-0049,usa_CA_0022-0050,usa_CA_0022-0051,usa_CA_0022-0052,usa_CA_0022-0053,usa_CA_0022-0054,usa_CA_0022-0055,usa_CA_0022-0056,usa_CA_0022-0057,usa_CA_0022-0058,usa_CA_0022-0059,usa_CA_0022-0060,usa_CA_0022-0061,usa_CA_0022-0062,usa_CA_0022-0063,usa_CA_0022-0064,usa_CA_0022-0065,usa_CA_0022-0066,usa_CA_0022-0067,usa_CA_0022-0068,usa_CA_0022-0069,usa_CA_0022-0070,usa_CA_0022-0071,usa_CA_0022-0072,usa_CA_0022-0073,usa_CA_0022-0074,usa_CA_0022-0075,usa_CA_0022-0076,usa_CA_0022-0077,usa_CA_0022-0078,usa_CA_0022-0079,usa_CA_0022-0080,usa_CA_0022-0081
0,1984-03-23 17:50:13+00:00,210.01593246820988,206.48990642710018,208.01739663386198,199.84525931897986,198.72772553685166,199.57892347483005,215.87984607504495,223.45213175927563,224.77473330135302,225.40192986143705,222.99872048730526,215.73155685346825,210.86302592117053,210.96701108639115,214.48769756263195,218.8988384155427,212.03904975542298,208.35402666765611,213.6203110911631,218.92754204631794,213.82553514835496,204.8121517147885,199.1782160469002,192.7894870793831,191.93494116463808,178.31147971563772,179.43540598200008,178.32024328309728,189.38591712486044,199.01385932316091,194.95869604149848,191.92271981284233,190.27093575816517,181.78630915365662,186.1019366703606,188.3792876761433,178.83820758290994,197.17356005786323,198.3527844561253,199.93659688677405,198.7709568924484,209.0503592494997,206.67001427220737,216.1965010484867,212.51594659416187,209.0181901352186,214.3935245711718,219.94389599133422,218.3434374836127,225.8410345471033,230.42952707094534,234.28802679004338,237.642747701604,241.4062977127263,248.1614589290581,236.9821341136402,228.11990467802636,233.09818144292993,232.5535954658169,222.04099436823273,229.80702322605154,216.1019838944785,214.04611463742245,235.9109816433576,241.42982585594316,248.5099917860772,253.83781010393807,244.88535728928053,260.0114683850488,260.96050282398863,268.06802866265156,276.7986230648296,289.2253324773477,300.4899865978928,293.6219620398395,283.20204575880615,272.4543693733924,265.74484256006656,253.1496289583346,243.68345331498296,250.95986141164042,
1,1984-04-27 17:55:52+00:00,201.24228088729157,205.68876359774606,206.92384582605843,196.76211667623943,198.80930893037805,198.96797394784468,207.20515338384985,215.22843825755282,224.13915976280018,209.2142120515531,215.72078351062513,212.31214265140244,204.10144619534586,206.36203420351052,210.59034654532775,206.3757881642592,202.45383927293986,207.07728194442274,204.8726089880237,206.41790995081124,205.55738853772704,196.45651844107184,192.85725565919725,192.5185747410685,182.64073159762054,178.03879511319008,178.06871744383878,174.68818646020657,186.47112643514635,184.72192862322015,190.3678529065262,187.08577504612654,188.55577391786665,178.44877040896102,180.06080768444815,172.80270138105428,172.35663506799804,193.25374425944884,193.89052814947516,189.46359531417843,193.69784146919505,203.0625256787577,204.1026477449075,198.9232683525723,200.91375151495703,204.83331458367925,206.59701565788706,216.44529411364093,216.79469149254138,227.07958892481724,232.30515678393485,231.30908739574596,230.90714824944797,239.01254260598193,239.38742547073443,229.23887563144424,217.98162369313684,221.83006798948568,226.58567702074467,217.39495626123158,221.82768361972853,216.53503038204863,219.45364450107255,235.72887770684312,243.4233777329924,244.87548425306724,246.35294072257162,246.97970732035668,247.84974678583868,249.6896442766535,256.9601073025186,261.865576889692,277.5404819102155,281.3872774051927,285.37908946649185,274.7487317435257,267.9493894402779,264.6691924878297,247.30132129396696,229.81813089702078,236.89761698988298,
2,1984-05-06 17:49:52+00:00,205.08154466939055,202.48090201781878,200.9360926384873,197.3258275891699,194.8911478337493,202.3997065742616,209.65356868758607,223.3748581010271,223.38964615754003,209.56632603839057,212.5149617665491,213.64844864179162,206.48581329115595,203.42258490754563,212.18166987732184,212.51791524122845,212.68223295373969,208.8377755752754,211.58668568399207,208.20380376892768,200.12700049274895,195.73999868705445,195.52468714491522,200.09713795802332,190.95686103598268,180.92120659464206,176.86301377069913,176.63310653079026,179.72456997598474,186.2907097585115,190.36903657963745,197.6528845617876,195.86005118566604,184.5734388829457,184.62125152746603,184.00177611405624,181.7209088092115,201.49287034102457,200.8520667711219,193.8612966928351,204.34873562856916,210.0511282383505,215.45079336012367,205.3290189773072,212.81551386505575,206.07661715962868,216.10891993515773,214.30342947294452,219.71889380509162,220.60520530052344,233.56085774923852,232.7107195935317,230.67591380586683,242.48435183878462,252.1706735985332,242.08553564863456,230.81462978955156,235.26497539806374,234.8737465851905,233.00717312181166,231.28887347429054,223.09830311427163,223.2500181732182,239.0013721673741,249.76154872642167,250.6771309839171,253.14456906199197,248.42054553630996,250.00224742156746,255.36428909519736,258.71944754496593,272.71728951130103,286.30415243438034,289.1807704349535,288.02811324575214,275.3722328998495,268.26296391672196,263.0987921019827,253.1979404590785,242.02725277171638,259.22983686483747,278.4456503490428
3,1984-06-07 17:50:43+00:00,203.17912381714243,206.17690216869357,229.59106217148428,214.43812998802716,233.88757923550628,,242.42318899153764,239.33983948513117,246.55272588638962,237.36972322812898,221.0852582538459,216.61820421413765,207.0765722799449,206.0658423483523,,,,,,,,216.73908357357786,,,,,,,,,,,,,165.63593686275652,153.50300191008927,163.6273593374207,201.73725776079823,207.0449271579834,188.71245083723176,195.4037092107178,214.7039695723314,216.4255586526744,211.375654362401,215.195428851977,214.28912736332893,217.07209937520224,224.42907426624242,224.86606214590134,231.75872290815002,237.70443338590783,238.80421438337805,238.54909441593534,246.13296551919802,248.4382432721842,235.46696915105272,224.46797412262612,223.19256372380661,231.97201952558783,224.852345387423,237.14382897607192,222.66151057255325,225.44949064669532,239.9339282551035,250.80950839733867,254.04974312996632,255.52973044082623,251.04257350745692,252.58364712901502,254.17065746097197,263.43121530031726,271.4587424695938,289.27516541767915,290.88757882862325,291.9141977949438,277.62096687217746,268.64026707016234,260.7915798530051,251.82701918533957,238.87237953817808,258.80529361056796,273.3480946988104
4,1984-06-23 17:50:58+00:00,207.41464225152194,203.72555141376512,202.99725612904368,203.74067342337793,203.23726201350246,205.9843991353126,210.56621938863836,221.26087828986067,221.50032600596913,213.10264898395727,215.68018599396154,212.90733461380216,201.44458346629986,199.6446927330426,218.91245816956385,214.60601015674106,215.3318380361616,210.3304221387522,207.45315524913607,209.84840413073198,206.026997962231,203.17161305948574,200.65993353399782,203.78400868666407,183.68102325810455,177.81914748530238,172.45204733223107,174.69814535974496,179.38874345511553,189.4636487330527,186.41063678907477,188.91607936545446,193.8971555297526,190.7425239277226,186.99354491496373,191.7469103964686,184.40631006718897,202.83976492393106,200.49050735943288,197.17050493160386,203.61975475667776,211.26414560501857,214.5655375442458,206.007081415426,214.04276551629292,206.2209017288325,213.78673318268304,215.33111352716278,219.41677752699883,218.35397925510915,228.09058543042184,228.2341627605582,228.82853595392032,240.04020065835118,247.17769383645762,233.76714344914896,218.88954601434423,223.407141695218,229.455834920976,224.19878211092265,226.03763183286765,217.37129041840822,217.82523185057283,234.80138074573568,245.6402771957519,253.66058087892688,247.78127347969414,251.84117710910022,248.448677327326,250.870614519013,255.70106341514463,267.9238682535024,275.16854202014736,283.1252793407495,279.43789188135895,278.40301470333253,270.4545554763722,263.6011488412446,248.69444014119384,236.80433421531254,249.73249907269164,251.36912630147202
5,1984-07-16 17:57:29+00:00,,,,,,,,,,,,,,,,,,217.42310695321157,210.02293597580754,210.4165318331819,211.42857340600628,210.69475841040122,209.92037530137515,207.5799831218552,197.93055301312125,185.77979038948015,184.09021077976973,179.2867960573197,192.09910728148495,197.25227938216813,207.309481411573,192.90884163047616,194.9661981525336,194.59089030303235,185.22955050884622,190.09387489541527,187.89321412866533,205.74574593291874,202.68631012679157,198.3820226457154,209.7645639427472,215.8216615654552,214.862826478771,212.18457036530043,214.6300868783358,215.91781611833886,212.48847402091977,223.77900817537596,224.5172788191081,230.29335539850752,236.93838810144723,235.229340275932,240.22001321902783,251.8546926557951,252.04954677324966,239.46011381840208,225.62086883169596,231.07771644059326,230.71854696425595,228.25112619543822,239.670699881218,225.23634003169306,221.6132824024062,245.211499994346,258.86498873886717,270.7602605068101,266.5038129335222,263.0611828678794,261.9283972277108,265.55443474813495,270.33234981828514,275.8293514348825,279.5931370997488,284.1465964853884,279.0622979613089,272.03004335074985,271.89646434882934,256.0612424072502,246.54658688549162,232.057819871766,238.87207321853853,252.4783130639619
6,1984-08-26 17:52:34+00:00,203.53120622853564,199.32565369294588,202.10915254047032,197.40516698773416,198.47602711827045,196.3391421600473,202.38682354763586,202.45942733091096,200.04120951653564,198.10859227935805,203.55297995188775,204.73222694174416,191.11930104045405,195.0034882882697,201.4179742059349,206.51850818529036,206.24201599149623,202.48531870306846,198.40696282017817,199.2479295263011,205.39486884011427,200.47125383581843,196.79686715675444,193.12538435598472,185.3662569087418,173.7818747017661,176.49023843858492,173.71141491051438,185.2950751726368,184.30028457149615,186.6662537457451,179.5116207190495,176.81463068367523,182.29130671092545,176.12059094320458,175.3155087077676,172.76332808454993,191.32432907701784,188.30012699536408,179.1194113037869,179.80886201633217,185.49984964887204,188.52937397058284,187.76655482596001,193.01210432328313,190.37380039015795,198.89339938630263,210.10451559750337,209.57413237865381,205.95694201951818,206.03923850324176,215.90717491169914,221.81832747823975,230.14092988396675,224.7171455132782,210.25987009039852,201.00068811719774,202.05746855019234,213.492622595205,208.85122641156332,223.86607196586417,202.55670938907483,201.1508082853746,231.40286636658857,245.48457513626803,248.7218433896421,249.237572761031,243.9797258041902,242.47511946037582,251.2509125685913,249.46248868204057,257.8456340016397,271.05159989673933,263.23549509331747,269.20466621666475,265.045858967531,261.2151945430649,235.3315035207039,227.26899569124416,223.85602843528773,241.75362637421233,249.0073387711498
7,1984-10-13 17:52:38+00:00,208.77891227896328,210.33124564874382,223.94050391447675,217.1846969884158,219.42878596440931,214.16000232499067,213.71925874879233,217.83456408887048,212.7310163864273,205.0387433909716,205.39456146647956,199.24496339229088,191.853275045599,196.47152173878794,209.46378427654057,212.64836394162654,216.68212672128809,213.41516000640163,213.72489774944108,212.56948690885878,213.15303016485146,210.60949546297732,202.94419380828228,205.05278390976565,192.94354703365988,186.24817438300252,183.3709610502998,182.4761770311322,193.01598578512588,190.37801894004002,194.90836205892225,184.19336520331936,191.67019527226518,186.44153820434988,185.97886354207063,182.14681109215104,184.23994459350345,207.76498136014763,205.47827548904186,198.71933774811404,196.13107723086569,203.16293722801515,203.21109614177556,199.08160284226702,208.1122512369866,208.27570396951242,213.8818736795021,219.14476414061744,225.37176984267592,224.2765681687127,230.2511240303539,226.4217883340679,231.4850710914281,234.45840863039066,236.69899595314186,219.50411293863664,209.88984878084298,211.79767294106023,217.45581980305712,219.34671129841666,234.06130474998514,226.6734252924597,231.0697954319424,248.10885574798317,250.0395039914589,258.40996191194574,263.06204311074526,263.5120640475791,264.24835283650435,262.6150283160011,267.13570440862816,273.9458179286084,285.59633082331516,289.54157268310036,286.4348966823294,283.5170940896063,281.14490671107524,266.4392381445497,256.150344954357,239.94686444613333,248.25282269444097,256.70815143051567
8,1984-12-16 17:52:39+00:00,198.59971075596806,199.0436181186398,201.86831913160606,195.49619594680755,195.7338502349722,198.29674845625476,202.3977800042812,211.2355811380602,212.5049654525483,199.28194259705964,202.05634057139687,204.5303090295694,197.0427674387414,197.9903930202161,201.09660890926915,201.97504014434992,200.41330559784322,200.66521347115656,199.11198789514134,200.14390677948873,194.71393002469662,193.73486341045844,185.54467383615744,188.47051874371184,171.69642225623258,166.3695633772503,166.54444602898576,167.3636503272284,183.7019497479616,182.83073881548594,189.8642173830543,181.19708333335453,189.64422962409506,179.0633574989914,184.04420332048258,181.47114163051864,182.35765630446068,192.2108573749496,201.893736953572,193.98477855414893,200.47185387012223,205.22010609887872,209.54003920258396,198.35237189021132,202.11791431247238,199.26898757285278,205.78445943188768,208.2269163455449,220.22822135113302,221.04088998822579,227.89199410320964,227.68788147246545,228.11850507543133,231.34988762861073,237.12580548615136,218.64102987081804,217.7006335615784,214.66175353645872,220.74445947294805,212.1851388389147,220.65750180344008,208.76872137820015,214.81327388784388,231.69727211678915,248.17725288434366,248.65816303090205,249.72511346804583,246.5617460148137,249.77630841249209,249.56162857045834,252.95067646947302,259.6563216868166,275.7028786499548,273.5590176804552,274.2357982249854,265.50067669603084,249.9798104065726,245.87030796190007,236.65121539577078,227.7186266309858,237.96028184622904,237.03230746177803
9,1985-03-29 17:59:06+00:00,208.56726180224567,202.65274629754623,206.5385314043536,197.89468342152574,193.58754533465913,197.71292422522222,207.38310536307057,221.4136981941073,227.2758173488932,208.31262240450974,207.87420920663456,208.66327749088595,208.9235482067627,208.30323012706037,211.7762364401851,208.4571213641375,201.65399194026426,197.36569294579218,204.98158671394035,203.21537472804374,198.59937006309124,193.16039545568444,192.04821612121057,190.92376473543825,177.05248273408068,176.46544678456038,169.14076636922047,173.2518233852934,180.78134291685566,198.2587498322231,200.4377603208797,193.61607383943567,193.20802448343701,185.2033474197476,188.75413023838414,187.70489555702457,185.41348768446582,203.2032411112856,206.67661565774281,196.13231053296394,206.82913880716384,213.6207197877073,216.50415057086403,209.7758862670701,214.60095824084445,207.63857743012426,214.34765980979955,215.48777670761402,219.34015133337348,220.14673130621875,227.83059724139932,228.67952182155642,230.611019673939,240.21377573229478,244.88773593658613,231.500986304437,226.2833250195895,228.9007706563899,228.83570622737037,219.08063286036827,218.39163038600077,210.14890939325298,215.5965429734412,229.98075668206067,244.325729083227,243.73810265126465,243.86097661115176,243.98434968008675,244.36275714372374,246.32171423758135,254.17747225624373,263.83222346799806,278.2744322752742,282.02516614510597,282.01609210256163,274.67572319125264,263.2073539770629,257.5056646018423,253.33643430388693,236.99579312652833,255.30867789286393,
