,dates,chi0452-0000,chi0452-0001,chi0452-0002,chi0452-0003,chi0452-0004,chi0452-0005,chi0452-0006,chi0452-0007,chi0452-0008,chi0452-0009,chi0452-0010,chi0452-0011,chi0452-0012,chi0452-0013,chi0452-0014,chi0452-0015,chi0452-0016,chi0452-0017,chi0452-0018,chi0452-0019,chi0452-0020,chi0452-0021,chi0452-0022,chi0452-0023,chi0452-0024,chi0452-0025,chi0452-0026,chi0452-0027,chi0452-0028,chi0452-0029,chi0452-0030,chi0452-0031,chi0452-0032,chi0452-0033,chi0452-0034,chi0452-0035,chi0452-0036,chi0452-0037,chi0452-0038,chi0452-0039,chi0452-0040,chi0452-0041,chi0452-0042,chi0452-0043,chi0452-0044,chi0452-0045,chi0452-0046,chi0452-0047,chi0452-0048,chi0452-0049,chi0452-0050,chi0452-0051,chi0452-0052,chi0452-0053,chi0452-0054,chi0452-0055,chi0452-0056,chi0452-0057,chi0452-0058,chi0452-0059,chi0452-0060,chi0452-0061,chi0452-0062,chi0452-0063,chi0452-0064,chi0452-0065,chi0452-0066,chi0452-0067,chi0452-0068,chi0452-0069,chi0452-0070,chi0452-0071,chi0452-0072,chi0452-0073,chi0452-0074,chi0452-0075,chi0452-0076,chi0452-0077,chi0452-0078,chi0452-0079,chi0452-0080,chi0452-0081,chi0452-0082,chi0452-0083,chi0452-0084,chi0452-0085,chi0452-0086,chi0452-0087,chi0452-0088,chi0452-0089,chi0452-0090,chi0452-0091,chi0452-0092,chi0452-0093,chi0452-0094,chi0452-0095,chi0452-0096,chi0452-0097,chi0452-0098,chi0452-0099,chi0452-0100,chi0452-0101,chi0452-0102,chi0452-0103,chi0452-0104,chi0452-0105,chi0452-0106
0,1986-02-04 14:07:59+00:00,232.4607857388091,217.97924987952626,198.92115669079135,185.65936862334357,,,161.63331290415516,,197.57099653872353,,,,,,,242.25302636638122,254.43433338704506,245.7164729004639,246.89629666768417,240.3388088531808,,,236.20304580333166,,,,,,,,,,,,,212.2402513694702,,,,,,,,,,,,,200.5758645272952,,,,198.42295309709272,,,,205.69456470624573,,,,,,,,,196.58937798853083,,202.58087384555319,195.83092687264215,,,,,,,,,183.946778368595,,187.45222691762763,184.94310189758403,188.8483911014415,177.56138456422275,186.05811010310214,196.22256603450478,203.4324191301959,,202.3327817356247,200.18905270593254,190.49805242526435,204.07078607719785,196.4473645326718,190.17349021482428,189.40872215890172,,,,,169.59364425829187,172.55851829955589,,,174.0092757046945,181.68579065433605,,183.33590830170039,178.06756034745152
1,1986-08-15 14:02:41+00:00,200.65879757428635,192.26258590268577,192.43686890664355,187.15938856395704,155.27792877955022,92.08977661680407,,,161.77036790781904,173.33567017115973,179.59403105155772,,,,195.5341696834867,,,,,,195.11666426123293,,204.92722790289756,179.47200635985513,194.09401545558453,172.15796519540137,,,,,,159.539738391621,,,167.32997401528513,173.37758873109524,155.90796105602968,166.82748165991154,162.84142194446133,170.84306717610775,182.35446381180594,170.24621896041674,168.9459642820575,157.25918248057263,160.53797321911776,166.39743760143273,166.87294404199474,169.00732464814462,166.94630937342257,155.7371258593466,164.84742617338185,160.11217127658333,173.5919536149671,,,144.6919074896304,173.4329095956445,137.67684019435515,149.3256376896453,147.21306770291378,150.92546117610513,150.6210343239066,151.2926586565729,155.32847924766372,158.08105311535775,169.63208063277034,153.04727254779144,166.89796996642545,166.36946190344904,138.3220033924158,143.27654114841732,127.48783041024849,139.21053362694943,,,,137.3392233904132,148.69616685966355,142.0345922362839,150.72400996625635,,,,,,,,,,,,,,,135.86987112645488,124.81256321957079,113.41817255775118,123.85659743124579,145.38858390029176,144.35987360901623,121.91076725758815,,135.42161948337898,148.73269690568992,138.5954086304992,147.21473950634754,153.24998609890366
2,1986-10-18 14:00:32+00:00,198.39000068802423,199.77752226345964,197.38922157984666,188.77149490147397,175.20998459452224,129.89686334301277,,,144.43877181022785,177.39109474896023,186.01985121410863,,,,202.15059597443076,,,,,,,,202.4271811343528,198.31550591920504,201.59190993003378,192.4815386376728,,,,,,179.0934960987984,234.6848010207031,188.49596137557234,177.6030346110622,182.47034377231319,182.15784734936042,185.95837616810732,187.09268997629772,185.5538258942708,185.0321047712076,180.29452348768302,170.34396335346244,170.41498934590533,182.1125049847551,183.91837820836565,172.75725511096482,172.21663997802378,169.96882371089748,180.19030148793996,179.22917659214284,181.51400389059523,187.79546948902833,208.961613420842,211.77356731713007,182.36369292255543,178.8806701821446,167.96969854179153,172.41072398478346,168.21267230511205,162.4104557978755,164.73991425488308,167.03752545123757,180.424228924666,184.32514750333192,173.07815115109653,158.3603388072142,160.1082751157678,164.76442229269975,171.02211372641162,160.22392346763093,157.04641925270258,158.85839897774872,,,,135.6104820524945,150.19243161737916,145.3460998710182,151.65139170147802,,,,,,,,,,,,,,,131.2838307332073,126.83462058754533,129.7545812443258,140.93591363287757,161.00626176847842,168.65893837379264,158.0375013012291,159.49043245348986,154.43907753742945,161.16138707264696,152.59062428028355,121.68034895649026,147.07425769651036
3,1986-12-21 14:00:01+00:00,239.85035265053693,237.89188849744534,238.8422623024397,226.83520856226292,201.06572689802147,189.52780551041343,199.7706420972337,193.250703954748,,208.67452743074847,226.67336898656336,229.36217640246397,234.2898494879379,231.7977686756636,229.38451139653466,230.34927331428855,229.84582873452064,234.87497245011022,237.69465818957138,239.2968013172091,229.17115315156235,,228.98646020512948,227.7767084707812,226.52469933318372,222.14424131644716,223.41423722515557,219.59786772939748,226.66760550048048,219.7065206540631,223.12503202502893,223.03038129287006,211.4608159258237,220.39984664632146,219.94712226730178,212.6234227089225,209.59042651611782,209.44323720073191,201.88972052219265,200.88098208744265,206.66195176259268,209.92422952737653,205.23595238355313,206.2300961126568,208.19301059128765,204.9424767518648,212.3080665927823,212.8453680618867,215.0578672565883,208.4011453181194,206.63092675406506,211.54168948099294,208.59726336219848,215.71995462883046,207.61650187943064,213.91452027911427,207.90419271129574,205.3366503310982,209.83228861865055,201.709602678578,207.13499623818728,203.687198573254,208.68417526265128,210.17901489585245,204.03110201067284,197.7889662833424,192.77659610516707,191.0703423004682,194.90644824386916,196.7432952106618,186.8852790910101,196.62030487286074,193.09422620685854,184.21391480892814,193.34567327586893,185.36503138046808,186.67162686115586,181.6604540767303,185.78864361593412,188.12889844735227,185.22415831484233,201.7619289635007,200.47339761689392,197.9051957511263,187.0993666957056,182.50806425846557,205.80696703937315,208.96107630820748,203.41901438360998,,,,,,171.12034501693677,,169.32379678677887,181.81632618722114,184.05041360030287,192.29719201790786,174.22782579836434,176.701630080428,182.34049287529217,180.58437900554452,181.21399278964302,180.8978055342842,198.58092978887547
4,1987-01-06 14:00:30+00:00,219.80258625360776,225.3449947022781,218.55281008498562,220.44955796818505,194.91424496947704,184.69677826337542,189.87009397749085,161.53799403137342,,171.69725034662173,216.91821215308843,213.77240726355723,218.50362882240245,219.44805256743442,223.85905270605298,227.27249381730968,220.43407471838492,220.53685865862067,227.45421555379255,226.34765923500203,222.60731540903362,,217.1965522051196,219.25924322192526,211.51515783360028,202.23393077938653,206.2463913174894,211.61653369860463,209.68842237941348,202.44923035167528,191.6894203103596,204.09083284565648,205.28616124972478,191.5261748783971,183.70008053930695,207.61246318918575,197.01499027720502,205.5569880045639,193.37338134028352,186.5255723684656,192.3222394302925,196.96674818900837,198.3088064359267,192.56055580299906,191.53113424810357,191.67004011549625,194.27969272189915,197.09970637815428,185.54618279116227,186.68083046648331,193.69969690460655,195.46279009844417,193.47822601237044,196.48909589994656,194.71416603678287,192.064520268058,188.65388122535535,190.22686112562403,197.45349761894812,193.4603261638735,184.67023032809956,180.21991240849923,184.09082651306363,192.8324485087383,192.20131808635637,188.68243539596324,187.41625519286515,174.88922691499891,175.14159165938977,180.5263444930813,175.05939683418586,185.06062999203618,180.32165112328715,184.3052469304498,174.79786518565834,149.38789217086963,171.60069715035996,166.9354499592536,172.91603867244203,158.07697452414345,160.9388083579247,172.53354030484627,191.320806956919,169.49007000024648,182.7743193017351,163.2620955011953,171.35426675284157,,168.23418867597647,,,,,,137.5687382176973,130.80412976178582,149.6107913771143,164.6264654839653,159.91787618181513,177.76605645725598,164.78861336755742,165.87908293449811,170.33695684702252,174.20840567100652,181.90720880826024,182.8810105648904,168.42345861899068
5,1987-01-22 14:00:58+00:00,231.91114883866985,232.54481043669125,235.06626095600876,234.65663581084192,215.9919008898428,209.11431361900063,205.6723101007426,181.122183051194,,170.91790336655217,223.96346678809698,,,,234.77316043312908,226.7687270152786,231.57337587001,236.07605383280935,232.96978706606814,226.87028182138147,222.15990863140735,,231.32147087469747,219.72805110144333,227.87639731776997,228.31388070849133,221.58002688569908,219.75932176822792,227.83565073170854,220.4742559689343,214.00626578295584,213.69895772789044,216.11084770345843,221.03446003409056,212.0127161423424,203.64004911363872,210.04931169813494,210.41060692971436,210.38876748707807,209.70702456525305,206.24486771115846,205.83595018834347,198.08376314872788,195.1023684297009,191.23940849572668,192.10878219712498,192.14242382819353,199.41163408525256,209.2256090703852,210.71991015726576,204.48444730240186,196.9232885008495,209.21894907921728,208.34787658940994,209.78829091347723,204.1474447260976,200.12977814295385,196.12531103664304,201.21682797900684,201.77761962172187,194.34934875516413,196.76291265544126,200.25552483288578,205.1280173939569,204.96439129499717,196.61126864711537,194.2508832111983,195.61622595732678,189.68432955318514,181.80549055234113,179.10285224268142,191.83231199565694,187.4203293109602,196.12474960172537,192.9660548191852,180.0660137205935,178.24749428558204,181.87738400622902,177.94375684021153,178.55863689599377,187.36815164186592,194.52215851779403,197.4985497845763,190.3076993107099,188.3362399757313,180.91223490121445,192.7131961701125,173.7506606751921,176.21660663824326,185.48124594421222,199.58163040262332,198.34222405334032,184.92732774808286,181.14386820193454,163.79407810431084,156.576966658463,159.47943802501464,169.43994136828474,174.77853029652346,177.2714174533816,170.28255605990577,171.6915041847115,180.83892521466407,182.06522799263217,180.60827606757772,184.8093794951654,187.77145110385112
6,1987-02-07 14:01:33+00:00,233.19296318383317,222.23934597358792,239.93697574204074,251.09290405557323,245.99657924117037,239.16070129893222,196.1218034343719,160.39333242128671,115.69383532686038,201.80227644787342,240.66628550731966,,,,240.3977908949588,251.67693455974376,248.08619230247774,243.47940638950695,241.25946315794778,231.76797793461714,222.403158239989,229.66550942700616,235.30702073083071,235.22591647155713,238.48387011666443,240.4110864642343,232.76249966922074,230.2436541079211,229.84134108920654,221.21741698801873,220.62631029065057,227.21401324666343,222.6303092301224,227.9183661977018,223.56199021030824,207.523885166774,203.25755230406398,209.95289624169015,220.32482275706963,214.6565670029958,197.0773001339519,199.4319378202068,199.0723607920823,195.5738651954769,205.07282730988462,190.08483304181095,191.90082496414547,204.86341457561466,215.84871769135003,214.61701226808333,203.51913213073212,205.14975834062133,201.35980019031567,203.79649650585353,220.25272821045579,216.19024194783512,213.0337920602335,212.54438842580942,203.07982892939282,203.0437482537019,211.06612631215788,216.17879417471715,208.18564719456435,206.6841458267056,199.33834552009287,214.02515942892137,202.12946907170374,201.98651919300409,196.98514277758267,187.8969691314843,183.39232766975817,193.124243349272,206.31317822387834,195.69414254205566,195.14231659203531,191.38121502029276,193.7517033163173,202.2173029027524,192.56367725974525,181.75896911092914,186.75768699275167,196.9925783506172,208.6573437344161,202.87792865685032,195.08266156296042,192.05237345979927,197.59528482353505,200.55860585637421,190.37394558710946,196.6668644792533,195.1019945193965,201.9613964211823,193.08004756424822,187.0438114326685,185.91163935036118,182.63515020207734,179.46775001402688,184.5960560382091,182.06391766950674,170.3368600475304,168.74576120549173,190.23825775276146,196.85287047344633,179.48046351708211,187.537196677841,205.82727608070186,195.48007312478072
7,1987-03-27 14:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1998-03-09 14:17:33+00:00,221.33327772049353,211.0205932734372,200.35387514358723,152.67269503187066,125.98202927378964,,144.93245779765326,189.99525450331566,,192.71305743364888,184.64698551300097,179.0154452359595,192.60132692007622,215.77442603202877,217.37378668248613,222.10432918359712,230.4864321208167,217.36072942846448,218.58142232567346,215.10879262420212,218.46446412174265,223.55779316634522,213.1575766005841,200.12203229258495,211.0481470959004,216.05537415082327,213.17903514282835,205.4590788537309,201.5969703098983,189.69604702934907,190.3185825110886,210.0014558913075,198.66719219246806,191.41971163565142,183.26360738566308,186.6891699387963,208.1688119509084,216.12323425996163,211.0795002686708,223.20932597347144,203.62601864857422,195.93329165367837,194.66145146419694,193.94296269170144,212.05117541462695,204.71383387129669,185.99276197165526,204.21833256203652,208.29877115498687,195.78739243325677,189.33212397022453,186.14566674128608,189.79167756480405,185.7464532713888,186.08145423874205,192.55681450038594,200.45867428323945,190.25666160066908,209.53050009547948,205.5944560352974,186.71106917985674,200.81314717019282,212.05029865427514,199.83331808658758,208.0716169336012,208.94728962133735,180.29698750702448,184.24690691980814,191.28066979136426,188.8943619048333,194.89754546390557,199.91150083535416,179.0874933488462,176.2929713660717,176.40793873499405,176.57069117935558,164.14009477912543,174.19739028254938,198.0849343231739,200.4664249328672,200.5516055632843,210.07228990569956,210.28107399933472,203.51800229626377,197.35342335389723,200.24255569334673,201.76444278646946,202.2031886769517,201.32957189299336,197.41322283557352,192.2876684562905,210.6232673012492,194.134154642467,178.06303862385448,179.39740443858904,186.98763169404103,174.3582490977965,157.52272481828774,,,,,175.14993058675816,190.64102943597592,194.41783415241267,178.08647341958618,179.5582761207303
9,1998-03-25 14:17:47+00:00,225.05909369097267,213.58728149802414,199.65551104405245,177.145459470105,128.2688689382263,,97.98105278788704,195.5983421099386,,200.49437551390804,196.5324723875018,198.0610193451081,196.5497271006302,204.21894543830388,215.73980549125818,220.75284492212512,220.31280498518143,219.8036779249735,219.2770961582603,224.89532171964532,223.3763492309468,220.91186723292427,223.5241113977326,224.5620543368166,219.01600721126528,215.36000043656065,211.47415408404626,204.853112267592,196.30139096928906,205.23016038423816,215.7682235558952,212.37017617673348,202.590208069293,205.85233068935415,198.64282349132205,203.45130449723735,197.45553551708622,201.1740058698013,209.3873572389982,218.201881965055,214.1386020972147,200.2795242646888,202.61201324745446,199.08955320510987,192.7198098352045,204.76103347330664,210.1855444209445,208.0728093496308,204.84110279172816,205.9965915971958,206.11953532079207,199.9588077471683,194.42475408154723,198.4397079397745,200.1465232645002,199.65735254280884,204.13132852118477,205.90297636052946,199.96809255440323,205.961616889885,209.27110103828898,213.2996039947633,206.8872248197277,217.72408245518454,223.57253204088994,213.25594896975974,208.87661820404162,201.06630813887105,208.02710726647888,202.49385972384388,201.44144214687861,201.1362349259083,195.50851901669424,191.0943631127638,191.84711339350645,185.17869826882665,185.16461961509765,187.76683691442508,195.38976400266094,206.1763725230535,203.0729365387797,213.65304793712042,209.93299588019255,208.02694814203932,212.83501570966024,211.7818765871381,213.8841707615685,207.52901257347003,216.41863871210114,220.39312104889828,203.00837985574407,209.2604928101776,211.0872959456933,196.9258227348583,196.12715050344764,190.2327055874651,188.89359916193635,178.39339251404323,171.09101383864407,179.1324761197169,193.35508491027645,195.42184152669552,190.44462664145033,198.5076637727813,195.69964376450946,191.83285158636306,195.14740374144338
