,dates,nzd0526-0000,nzd0526-0001,nzd0526-0002,nzd0526-0003,nzd0526-0004,nzd0526-0005,nzd0526-0006,nzd0526-0007,nzd0526-0008,nzd0526-0009,nzd0526-0010,nzd0526-0011,nzd0526-0012,nzd0526-0013,nzd0526-0014,nzd0526-0015,nzd0526-0016
0,1999-08-17 22:13:37+00:00,143.61272286004373,,134.4694342971997,139.04816998120134,122.40350175542572,132.47831807195854,122.06337828744522,,,,,,,,,117.84754897524405,125.48382904753363
1,1999-09-27 22:07:36+00:00,151.66271395532866,,143.66059529005483,153.50179977063092,154.44537211019633,151.35284096040198,139.48300314820642,142.79085829755192,157.65333079839797,134.55233269602286,132.62087804142553,135.30832775553316,131.091841463726,150.28605879794407,137.32023319942317,123.25032371740438,125.27779379679367
2,1999-12-07 22:13:41+00:00,182.22023194832838,171.26992974600364,,152.94724467068076,161.05761823867277,174.32272820145658,177.6416035350002,165.03335663954098,157.33759397924956,145.16507544939918,150.66676250590072,155.35742006458807,162.9214280173756,161.3811855993519,153.1518522578623,148.8743924430017,143.56788873277623
3,1999-12-16 22:07:33+00:00,161.4091330232413,,,127.193360591286,,,,,,122.02145967439938,112.6517825773139,,139.25031671751657,146.2697813517882,135.06153878572363,,131.48710224881458
4,2000-02-18 22:07:16+00:00,166.7938633029077,160.8575744114485,163.18052474785597,168.5337535382053,174.73344321781607,181.10108071985954,181.17977524118734,169.99205547275562,168.77630391440346,,135.98918792002794,147.09449620035835,153.76427343676065,164.59448949252823,154.5641907056352,148.93559076319113,153.93649764708522
5,2000-03-21 22:07:12+00:00,144.11539901396185,,142.99360027510264,,109.14121500070308,121.54229364340006,126.62184243737745,,,,,,,130.33572183328224,128.50954750899098,142.440680214305,142.65425273331059
6,2000-05-08 22:06:44+00:00,141.08294921657063,125.18096221839673,143.14097329885686,,119.16596557670539,137.3948843677186,123.07179638897271,108.77861728058505,106.29133814602987,115.09459521599794,113.22873625491312,103.48644252059279,82.17990466085224,138.59584365641783,130.56609459174342,133.2295781497856,
7,2000-05-15 22:12:54+00:00,145.34175547483142,136.0232732821965,,143.22517528015902,129.38393050565654,137.416830743359,124.77824702314305,115.1895901513331,118.96695345612771,129.9094285631861,93.18458861145545,107.9956452039829,81.73953729892239,155.00412154146852,147.0882146171297,129.64751909243427,136.8753293070992
8,2000-05-31 22:12:42+00:00,120.94166145220098,145.3407182789813,,,145.42638108411165,133.7858301263726,153.54718326245543,,138.02077526048393,,94.29061109739739,125.47265933162235,,137.55284501442372,132.20479904229992,119.91191467111395,126.11044748777198
9,2000-06-16 22:12:38+00:00,,130.58690730155743,106.54864014171532,128.9677516081712,115.84756311761313,128.8092040533004,129.43434026850971,103.70449435882107,,,83.08138619932225,87.89856474623954,,162.3323139788854,,87.44152528395566,149.22894481704975
10,2000-08-12 22:05:41+00:00,129.66381229853755,,122.58598709295447,113.65622470063909,116.44455143548608,126.41229002406503,121.03726421194736,106.33257503859822,,96.87210440705212,105.20242642336898,110.56423936456706,117.89401152233265,137.04331768163564,129.76043428719154,115.83944003828258,
11,2000-08-19 22:11:49+00:00,155.0869210650286,,148.9919726141721,140.95032723491087,127.94323606068103,135.89460440453323,133.70183846549497,112.25180637272527,133.1999168152542,140.10914190135705,131.6046229739171,,140.7249981110347,,,137.12453517097694,132.95935917296796
12,2000-09-20 22:11:14+00:00,146.9937454686974,133.82539091561918,131.3565595878546,128.37309835243576,120.97617992002844,129.75657592665607,133.08844508548577,130.5880206116976,122.2308682493756,121.75072872473054,120.68166528384012,129.64602836803067,144.13226772185254,152.1467925831618,139.60679877181587,141.3236926537097,141.62972725314532
13,2000-11-16 22:04:56+00:00,146.37009000361277,134.3042562547204,125.51537822591098,123.6603579760752,126.15353313150709,146.13142180480477,139.18155660314326,128.77094147658315,123.13855332758625,115.0229787276153,111.23196940212986,,129.34437685978483,143.84123090900434,138.22561563848367,126.68794877600024,119.4667081217656
14,2000-12-18 22:05:01+00:00,170.65191267515635,147.0705787936453,154.47139147394122,154.1518525050111,152.58083883756686,160.94474766091872,145.66028317546585,156.29846260026727,143.78206055976588,122.19066229183267,116.20169880877008,136.75214555736068,162.30413355602292,165.7128485481085,144.4217876077446,141.44197938709934,
15,2001-01-03 22:05:00+00:00,167.29438410621194,,162.91349247920317,163.81959316031703,166.8412721041947,173.024591787659,175.21016332473314,173.55851009114588,155.7832370394895,,144.31868411444052,150.61872495439752,166.7400715469284,170.47972544460058,158.14607832882058,153.71067846764296,153.48997077577167
16,2001-02-11 22:11:12+00:00,152.27677823239577,,148.89448133914274,155.7415132777116,,,,164.38035919664196,149.63729302680917,,128.38654697703308,136.2892864800274,141.93200803582727,144.15459652972862,133.07809707471725,118.36708356072205,
17,2001-02-20 22:05:00+00:00,176.71640021102493,,175.3642545904617,188.7574675965716,188.8585042500425,189.9172359417029,182.51089343256407,178.00347363145696,173.53590451505985,,154.83807334765584,157.95172241505168,174.7452567550045,180.466251719365,167.99607006841472,155.27407962427162,151.1744252569903
18,2001-04-16 22:10:54+00:00,149.26426951887603,130.4314557458525,141.51058569145047,,,,144.06210305710013,149.79487612673884,146.78764954964,133.5317625335419,,,,140.4828994670413,124.24154479943509,134.25826924838375,146.67468305596304
19,2001-07-14 22:03:57+00:00,140.89135074794137,,111.56078872709858,,,,113.91398902690847,,,,,,,116.05265044349285,103.1308709792145,97.08439403217119,121.34630295448487
20,2001-08-15 22:03:26+00:00,,131.48500843218525,139.62379531025024,153.3978648706384,162.64216453398055,,141.31265691961534,139.0844179652044,144.43232636285381,127.914216974032,121.02291022870963,131.3540587910585,150.9637730345529,148.01600799616324,139.3686439238346,128.94568586447042,
21,2001-08-31 22:03:17+00:00,145.91980072727242,155.47659160642792,,159.45427238823476,161.05814982099326,167.18298433021738,157.83503433050055,162.19396242815185,156.52847158787173,141.12137836772578,137.62130681195262,143.60996535373997,158.8529752440551,172.8929550182027,156.78335492198454,148.23105207642146,160.03143342093648
22,2001-11-19 22:03:08+00:00,,,,190.40298909302768,201.72616489339586,189.44259642907164,177.5629246341279,156.09870698294318,139.496823013943,128.53342353449656,129.92283286095972,134.47974248973267,148.31384648818022,155.3965235561617,159.91047216661104,147.9041013908212,149.82714426170241
23,2002-01-29 22:09:33+00:00,,176.3991611599866,181.06940112610312,189.25466957582836,191.30324066370156,195.1348335451196,195.53045462710506,186.41069236802298,188.3976505277036,163.0929443418228,167.28532401017384,172.46497842279985,173.7098051537997,190.7000135078834,178.26538108243696,,158.5642659294635
24,2002-03-11 22:03:31+00:00,176.47656964553366,194.4636278326504,183.4116076575936,186.0010916301921,178.25039891606448,181.8775503380518,190.46567061076001,,173.84168478887673,168.60764826481392,160.28801166278274,167.99622276451103,175.02209989397517,181.2346990401372,177.02073751314018,169.75353088367027,170.60078292368806
25,2002-04-12 22:03:25+00:00,178.57555374648913,,,,,,,,,177.69039233468877,155.11105356737227,146.8227770972471,154.43135986562032,171.92021877819482,,,
