,dates,mex0077-0000,mex0077-0001,mex0077-0002,mex0077-0003,mex0077-0004,mex0077-0005,mex0077-0006,mex0077-0007,mex0077-0008,mex0077-0009,mex0077-0010,mex0077-0011,mex0077-0012,mex0077-0013,mex0077-0014,mex0077-0015,mex0077-0016,mex0077-0017,mex0077-0018,mex0077-0019,mex0077-0020,mex0077-0021,mex0077-0022,mex0077-0023,mex0077-0024,mex0077-0025,mex0077-0026,mex0077-0027,mex0077-0028,mex0077-0029,mex0077-0030,mex0077-0031,mex0077-0032,mex0077-0033,mex0077-0034,mex0077-0035,mex0077-0036,mex0077-0037,mex0077-0038,mex0077-0039,mex0077-0040,mex0077-0041,mex0077-0042,mex0077-0043,mex0077-0044,mex0077-0045,mex0077-0046,mex0077-0047,mex0077-0048,mex0077-0049,mex0077-0050,mex0077-0051,mex0077-0052,mex0077-0053,mex0077-0054,mex0077-0055,mex0077-0056,mex0077-0057,mex0077-0058,mex0077-0059,mex0077-0060,mex0077-0061,mex0077-0062,mex0077-0063,mex0077-0064,mex0077-0065,mex0077-0066,mex0077-0067,mex0077-0068,mex0077-0069,mex0077-0070,mex0077-0071,mex0077-0072,mex0077-0073,mex0077-0074,mex0077-0075,mex0077-0076,mex0077-0077,mex0077-0078,mex0077-0079,mex0077-0080,mex0077-0081,mex0077-0082,mex0077-0083,mex0077-0084,mex0077-0085,mex0077-0086,mex0077-0087,mex0077-0088,mex0077-0089,mex0077-0090,mex0077-0091,mex0077-0092,mex0077-0093,mex0077-0094,mex0077-0095,mex0077-0096,mex0077-0097,mex0077-0098,mex0077-0099,mex0077-0100,mex0077-0101,mex0077-0102,mex0077-0103,mex0077-0104,mex0077-0105,mex0077-0106,mex0077-0107,mex0077-0108,mex0077-0109,mex0077-0110,mex0077-0111,mex0077-0112,mex0077-0113,mex0077-0114,mex0077-0115,mex0077-0116,mex0077-0117,mex0077-0118,mex0077-0119,mex0077-0120,mex0077-0121,mex0077-0122,mex0077-0123,mex0077-0124,mex0077-0125,mex0077-0126,mex0077-0127,mex0077-0128,mex0077-0129,mex0077-0130,mex0077-0131,mex0077-0132,mex0077-0133,mex0077-0134,mex0077-0135,mex0077-0136,mex0077-0137,mex0077-0138,mex0077-0139,mex0077-0140,mex0077-0141,mex0077-0142
0,1986-01-13 16:09:40+00:00,209.77865754766282,213.9693585687553,211.73428469961738,219.05108979374222,217.06890511914705,213.17481373230396,211.82987537858733,213.66122931243711,203.87480785759686,207.44180737599225,203.35525809123482,199.2909231155969,202.83960886658502,205.7788419705672,202.09679088393793,208.56363714562838,211.0355365504875,213.60383816026894,211.3230248626598,218.80291307853378,223.3965358405466,228.856722641112,227.68474961678083,232.48734381941523,230.53450576039762,229.43353519216862,229.22148315324273,225.1574723362447,220.49549663625288,215.18190762926378,222.15683839123295,211.717595457977,213.76542355950286,212.61842996847568,211.35477982095819,215.7373199362064,213.32728356045303,217.032781372042,219.1012566818841,220.65563139577645,224.10657624760645,226.51675453446018,227.48024448191669,224.77485871373932,225.90363695617677,225.0116396899897,226.89882568728422,225.34498298505085,221.8516132556084,219.27292179779252,221.06015794576712,221.34254948380826,224.65098985689085,224.34789307787736,225.6376482674699,225.65609784096378,229.23633355921135,230.08891332559983,228.61137465888214,231.10351907775936,236.52701423022424,234.64883204743478,236.78839434024812,224.62220450588802,228.7508460614505,227.6814454823338,230.83912153624104,230.5771366855977,232.14790102021178,234.1645044037031,238.65976701517343,241.94692738491878,245.75721865399805,248.31661404797518,247.92876689678653,251.63581158469728,247.9644880053129,241.76067240197014,238.4303312255832,242.27612853272257,233.24501273356213,233.96413344810063,231.34599722802807,234.16037588323064,229.6577321291154,232.74940542153396,232.8602698679237,235.40740704373917,228.40220866384715,228.76141461859584,219.2737792141557,215.34624794065513,223.24618748501172,227.59816970113542,228.57665261652292,231.8876559710414,236.86656159920946,241.3468424801131,247.0442268063951,256.9792217721193,255.77732765490381,252.3079249130144,244.9112192299711,240.4775079604347,233.93191662820968,239.24928115429287,236.8540558183418,233.771845825427,236.23704117864557,241.4634822705421,233.52159117709448,221.1607525018971,216.52646524517036,212.78858082751393,214.12144244225112,208.80095556916558,205.47563145883197,212.77353755301743,213.121816792523,224.07147988957274,228.54971958415445,224.6589409797411,228.07568453338519,235.15849126984145,245.78527825339208,258.4653676242833,271.110999283381,263.98706900027514,249.54168293807564,266.95402550551,276.8400320779144,295.13610533710266,276.6561437747095,275.00394178718125,266.20626705468885,275.4337646864474,260.1480351110255,246.8608435731617,236.29434481704595,242.34077826524964,223.94311051981623,,
1,1986-03-18 16:08:16+00:00,204.16574755863627,206.33356600348537,200.6324635951388,208.12377156453374,205.68892769124326,198.5646185714921,197.38394335889623,189.8031175037198,186.4984365567613,186.17151257456013,183.93756125611444,186.2934247223068,184.1130626206434,188.51089138737757,188.3947592563356,191.67040499406414,196.09897222714778,200.71346792008876,202.05392139052012,204.9611544425105,205.53666880041712,208.0938469829802,212.82256157307074,214.6357500794265,215.16820752874932,213.8716351401785,210.08557324777263,205.40687957191193,207.5149227063411,200.67482336676312,199.05040498012633,201.1614263428811,198.41989797013184,199.4994486083464,200.12585188754792,200.63458709347765,202.80658617756933,205.70439881704,206.04523868309218,204.6812844652384,207.6482696365179,213.4770590936729,212.90834584360053,213.8069514296842,214.66248243326385,210.9073144570911,201.00404937882345,197.16063458398438,200.4471732512702,202.5423884523076,200.47482686558217,205.2143310089827,205.64172303399246,210.8220098605885,205.8206722820539,206.96460473897844,213.90403980856638,214.11874625768192,213.4293675263066,212.03966956906783,216.05223702071487,217.71576871146726,212.86890227263078,215.83202927590725,214.61313295373571,217.64539070572474,219.09055679557753,219.82268684586933,220.65742630291038,222.52341297094642,222.34393258395227,228.234277141733,234.6159540322217,235.32262456408952,238.2563532787122,235.25911058471945,226.125065214954,225.9234529567943,220.3029531023453,222.41775202092288,223.33238502527817,226.41456395694388,219.46987592267806,218.47245511277055,219.76519930414437,219.62714970366198,215.7300696471325,215.39560672645626,213.6366263789792,207.66959885408158,209.01170207520227,207.60013921904965,213.2533471611895,221.76885586537966,217.61111450861688,218.01256612243583,216.93415636471653,219.11822706963034,227.69285143619896,232.86077035603896,238.33130870666864,230.53257363028968,224.43188130221273,218.0289535848957,218.70440267919656,216.27223238361034,219.52312791610714,221.603220872391,221.14388130214843,224.16582840969062,215.74849425415923,205.43472349221835,201.20332267779125,194.4564516197444,195.44638780147736,195.3251040037896,193.73528658336448,198.7268582249403,209.64983133195443,223.98017526492538,229.18040192175906,221.7631584408127,224.86321480753438,236.63038470104593,235.62265148815345,252.28531729540663,266.38617058713874,261.1035803467942,256.4682079269942,259.5933999106488,283.7988175993373,294.2564739911571,277.94413853254036,260.7460848844214,268.9425316320792,279.90375123129286,262.96253470715203,252.31568063534561,258.7040547593618,258.111323044247,221.39742275599966,187.29539505830712,169.23894332469754
2,1986-04-03 16:07:57+00:00,203.97045174637987,202.0540530097316,205.85402987922237,207.0124121209976,208.76025209129546,205.05918810208908,204.9979293865254,203.70434380109157,198.7730003744077,198.05613422041785,199.22024064322585,198.8253972138657,198.99175860647793,196.52900173776652,198.19013491978603,192.46744118960729,193.31413642986678,201.2332552061536,202.90634369155273,205.1268819025196,208.97971339121054,212.6939749945186,216.29062382674752,219.73090800744836,220.88216627400834,216.80025242921894,211.47626091775007,216.12137936324638,205.51457053617037,202.6301333876339,204.6314285573324,204.9679351439894,204.28253950867335,210.29936903942937,204.02542384907528,204.3468396059466,205.1002099645811,204.50973747468197,208.08267814563328,208.27296744661777,213.0933517433059,215.76355900223203,218.11416018611504,215.4376562053935,211.50023391074868,211.37526303112713,208.93134553936335,215.06424759004585,213.59822258948347,214.48109576660693,212.4197200820609,211.20930420753797,204.78202935098562,209.64853638255448,216.98629730563374,215.32365486594122,221.58734935467743,220.7936831008166,221.10853351509326,220.80316891990162,219.69994315691977,224.8413931839106,220.44425877808908,220.6697543897663,224.6755486074577,224.72004971458665,222.8752316749511,219.81990830119327,223.25138384466896,226.70395124180226,231.2824031477422,229.50962667857033,238.72099564361827,240.46511636258936,243.54450873577164,239.65183422499274,238.0615956949174,234.10437162361166,234.50300193875333,231.2435088267401,226.83873520746198,220.12152142134602,224.77333156489928,223.4755449407641,218.74249514617512,221.96571692299236,222.1715795548419,214.12056722236133,213.9542756201975,219.76127303897601,219.33765289948224,214.9667922798253,218.9511455264714,220.40724805928605,222.84847869856435,221.0786046168534,224.50989521254036,232.8343971935435,234.95566051285402,241.41702509407847,240.46818251110645,241.1843214413081,232.0885313435514,238.26205048383775,237.1965221609744,231.38669151538565,227.3036102974134,225.91809861326846,231.3696133889244,231.7418134162662,217.28859863359432,212.9759245307547,202.60289502812884,198.62836698724777,203.41587517682473,203.9604296595096,199.42730401004823,207.6920657172206,212.39825339665992,221.0094259223762,225.95958226710928,227.16917309855526,233.70600296312176,230.2596467821536,238.6366202324845,255.93100520853963,265.7153106068109,261.8450124046501,255.41597707900982,266.40557389762535,287.0400475406857,294.6088988024628,280.6174707318892,272.9757852622253,267.6777351059379,278.3124574498124,263.5204718232204,249.9576878756248,245.46638680058078,245.86908410719178,215.4334943582109,168.39755928381575,166.4584412408803
3,1986-04-19 16:07:35+00:00,197.3228809635549,199.7322334708358,193.217234659021,188.2664449833565,184.94826429143336,182.40994274378284,185.81808389613295,179.94204932543389,179.35339190640357,180.5652723988374,176.74550140146263,177.30006587896662,182.77552184992848,183.26561568166332,186.69619688578882,184.6217329375821,186.83043889596172,190.34289842486447,190.27517780478928,194.94569817928127,196.58320351190685,203.71222038607172,207.3386964859505,209.14021354550826,204.60666847154693,205.6915699738902,196.37935854436472,192.55716655846155,189.6509422406735,193.2972454926691,190.6938036124924,190.42347053340393,188.68896463033548,188.96460885168335,190.68600148053787,190.69241519378846,189.7501960530826,194.79011636351632,194.25463400628516,198.6697064868015,198.4707935562625,204.0572580614198,200.34008559072805,203.65263002977417,196.5605715338905,196.3552570961282,194.6335516616096,192.79718334559175,196.73745045512064,197.9784895962791,196.7129532588985,201.52432917026778,201.14314072006573,204.73470897044933,204.34346861320344,206.15300661670182,207.29025882199969,208.3255564495231,209.943478989862,204.8121288679581,204.14388194423742,201.00707903399515,205.56280171748136,202.35049544934793,207.2978060997208,210.20568404604296,211.14766918413716,210.42264512705233,215.92325626388015,214.77704095537612,216.9176050396511,222.6447585584303,222.5831457326348,223.04444097978956,220.66983218742945,222.1255419341831,221.22203817717784,220.09274563461358,216.9835357898483,213.6620461486778,215.82233826844657,212.16389689421214,211.30032600800868,209.8902978836873,211.77623726055612,207.62794219291158,206.22157804030053,201.97124352624323,200.33886216763415,203.43825151511584,201.7214590295664,202.9319887212268,203.76059355895396,206.22061183447377,208.98813531836768,212.86319946320265,212.69585656833118,216.8086547307357,221.3865931734445,228.2378851868142,220.9162649134135,219.29668186455604,212.6554525804546,214.0518632660913,214.07575145566466,215.41951676500773,214.66634256686774,217.32960289629284,218.98634670372394,227.7939285902979,214.1488569116069,203.04012241205996,192.9385977606351,190.2405222680353,190.269464138994,193.638062041408,190.04649105390808,192.92253111022836,200.54696036661548,211.49378524485002,221.30963087684543,215.99663384211794,220.18367421895314,224.6984124809153,232.531855500383,243.22871678248987,249.4521223495495,244.31263345632559,238.9225414152228,241.2168902539542,266.0472703879955,275.39667277855364,271.7335782821598,262.32877219209865,264.6425296609637,272.3192022457323,258.8718183223681,234.860725844037,233.8368285730923,223.83252499422846,172.90508948597665,150.17023709362087,142.3156836714044
4,1986-05-05 16:07:11+00:00,200.3349123265943,201.50533951581718,195.91185294919788,192.31541951257972,193.25465969834,192.48088374058452,191.02141193401962,190.49897778664413,188.55804243486327,187.79592392186382,185.23060018009667,183.3098801952234,188.92076936727446,191.30637346715238,190.57627263891948,189.34714439634155,194.0512243575456,203.61863103259617,199.977794157086,200.65736902816593,202.14757347914758,208.83100951661044,211.24986138190673,212.94578992159285,204.2482660947207,200.69276891029176,199.5027561994263,198.44769126869542,198.0751475289128,198.57843545615333,197.4221013547901,200.72148474525397,195.31377136791411,200.04468527973856,197.82756582479212,199.3976699902074,199.26075280534707,201.0985246374046,201.9406761345978,207.32469659048232,206.79415096348924,209.6587254204896,204.47695612668656,200.5433572271871,198.83581272150892,203.86880577379895,199.07523522078262,200.25390906326805,198.20695640147775,201.20720297385725,200.84544145585596,205.48421734261188,200.56378554327492,205.43372746728164,202.37374525294655,208.2153779103384,207.6251875459638,212.3681786780595,210.5079977924257,209.66240277112388,211.7055759184331,212.88495520547013,213.09110455305083,216.5883263803181,215.68446332945985,217.63455703691693,221.7214732633828,222.97281853630147,225.67771599312934,226.14670012960713,227.32594349708424,229.1609444840484,223.4531489434315,224.8503097119492,228.86689637109947,223.5395836043284,227.4829101791119,222.4172522311116,223.11207709022707,219.09678575765628,219.59044667418365,219.21405208707063,217.57481408356327,214.82026416522916,215.72974039020392,217.02169364275133,214.0479580365309,211.71745926072498,214.71169979289076,211.8819662081197,211.34902812027042,209.01131176910653,215.90184781327326,218.31382060691294,223.795500786849,223.64022320900236,225.20757998241015,225.62316941777925,228.46883203916752,229.65365124420345,232.3738147895948,223.8729590593423,215.59184478908486,217.20930770978305,216.7969358883259,215.7676827807756,216.69367423630243,212.29893474023072,218.1600471578684,224.3627745802126,216.16263472099251,203.89341274102003,195.03153537875409,194.2682402284426,196.1921464226275,199.76307108780574,199.80934572014002,202.71152841209485,204.69692482295596,207.0813458635283,211.66109275775386,212.3997915711168,217.65201652988281,224.2607517500396,229.4653241107868,235.36265179894076,254.5196459205891,243.7128575707927,240.20547830763638,247.49186752934102,262.91117966368853,263.6841775607398,251.7126222226509,252.80692360813637,253.9289685839791,263.38350134228216,246.6477375319612,238.99308910517303,225.89466985041435,212.12038844626198,167.863043900719,138.0444595075025,145.84108582402857
5,1986-09-10 16:02:57+00:00,189.54144182080074,197.4066964898388,188.63699497627147,190.9253894237118,184.9376670120188,188.46727357854272,182.33954310185325,185.68644422460065,180.6846113845499,178.73065366315674,177.21715376940517,180.71271414468308,182.8326208848428,184.422526436909,184.2735713872577,184.2041707995881,183.8792148846853,193.3012233630201,197.10880284352842,201.37845169024718,202.34196573355757,206.71337688114383,207.04100106386824,202.9928903235981,198.57918510844732,201.0518964572868,200.52668444467335,201.56927329804495,197.48886905756876,197.57715772725524,190.16519656416995,188.7722622308587,191.0826219676054,195.5751846451702,195.41004956718282,194.11157695405208,194.29619031600086,198.01954707523305,198.51499530990552,200.44659939922312,196.39795788910652,201.06735475205747,196.89164996169947,196.46781976480978,196.29685651472062,201.38275907984746,195.78201844969436,199.4233035255009,196.41743147067612,199.40149984734808,195.11560796233735,198.1319693709271,200.89480833005612,207.0175786718071,201.1444174937972,208.4984761832557,205.29586845837315,205.4028460600063,203.63806085250627,203.83550606380675,204.18714156514895,204.88557866605606,201.63392332768478,205.64115673089793,200.87707661294516,208.80168055122022,202.64162636042582,207.86620436348943,209.2513227004125,210.75978510205732,214.4370096918553,213.89214923656,209.99836719558172,220.91916963340475,220.4852034008223,224.99490834615568,227.3190967414505,223.66537010955184,222.32257933636726,216.05462183622944,218.51198863492692,218.42695762679287,217.75457717106235,218.30222619825128,215.11431572547772,208.28878285154514,204.28086574954568,206.17435260352332,207.09458193150914,200.19102121156587,201.0819836829194,201.59183198429088,208.01155169205578,209.20491394735035,213.0410317882148,214.20924071168258,212.14200116849372,217.56367599260065,225.13835495611207,229.5807050725355,226.3862322697182,218.10205320612624,209.60322099232135,208.18250433953534,206.24247190415696,207.28150520056855,207.56677728380808,209.05140440282105,214.4082538531868,226.77148799523553,214.46777245485208,201.14591869521723,193.40540440105156,190.62429576619212,193.45348911017362,205.56677099362054,200.35954685509353,198.22896966001053,206.07521751102783,218.8796906126177,225.3432549949091,220.15002028203952,218.75611181790396,219.54090481070295,226.53733180476632,232.81412713581,246.0372579924799,247.5668920634263,236.1433008785376,247.02970083068828,262.1188787303518,272.05349083319425,247.60053267957156,238.53190084546085,240.56739987284476,246.90620194420188,222.73606557780786,206.4294062522041,218.05937655847924,212.3932547781762,179.04855048722783,158.30873998233244,
6,1986-09-26 16:02:27+00:00,189.8617555103034,199.37009588576447,192.72593917947404,191.39380172596344,187.53236060621177,187.98739481442016,187.55332603869218,192.3074240612425,185.57297611072556,183.0338556360694,180.85269479729664,184.26037322751225,181.3374679407538,175.54767806937204,179.10936628506298,185.1773336577687,184.42393578492366,187.18808950906842,189.9152666893939,192.25053675103717,194.91820116104435,201.36675618704194,205.1250169411236,206.209431076434,201.04771710672674,201.07368662886321,200.40317502513443,197.169712569143,195.11499287256456,196.94141255735704,191.15547501212023,195.38765291032828,197.7933535038927,191.31992649051608,185.76875260187717,189.61112886366877,189.3572459755874,194.65462565258287,190.808097221425,195.03786869551593,196.64110875838395,202.33570096233166,196.85442352194994,196.03440839577513,199.37587495893717,202.16165604994407,196.3241020288262,196.91833768128203,199.335526500228,197.36808621104717,196.8172885057332,196.40029688372232,200.4712033984677,197.19117508140147,196.87357182397596,202.6935147121457,205.8237909202406,206.1312004042244,202.99698477909328,204.0128030782863,208.8631315430389,203.50956841064308,206.70468972382463,208.28592160318107,208.9299875176095,209.20640747311836,206.6398581443047,210.08227973544163,211.23929225023556,209.10348583662693,213.5035297808889,217.51093832922834,216.62472799766243,223.53451486157314,226.09451604796752,222.52530316555846,224.1178213292583,227.04823703268346,220.3610532342971,213.72645102431233,217.4020052473813,208.58353629019797,209.28921472124483,209.31651386833505,212.98820509062404,210.67752967340147,211.75901079430486,214.24942731938026,212.51944540963407,215.29995128773567,207.21408393656122,210.5688964481946,211.67203760163454,212.96853344202867,211.71306130884648,215.21069094367874,213.76210434452634,218.05726092287617,228.5874561561036,230.6736605786897,225.8483506991264,224.36759806370716,222.02454482352022,215.47342299880782,208.08373130641363,207.0382527373706,201.38970767624718,204.114229379359,208.65230398082588,220.23331064166467,205.47636233464226,194.48444426127898,190.40599888522814,191.6954112018017,192.38196280599237,192.92798626793154,191.89736542037951,194.04587140076376,197.94774723821584,210.24324143446748,216.9140837669376,213.44362340110956,215.63325244565976,214.6446014435463,227.3814518190472,238.5146611911259,257.01545910119256,252.2113270306137,247.9182807114166,246.05165719852306,265.4661171452687,264.9379502448712,246.550144290976,240.357900081811,242.40709350639614,256.33310226273585,225.88949135988668,212.92109723458208,222.34666937248443,223.00118732637313,204.61347006432186,,
7,1987-07-18 16:13:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.8146225188072,205.54067050140497,209.7067745073696,206.90556230023532,211.5861139485943,214.4729771618422,215.40210037555826,212.0350876149823,208.70464787248753,206.826459647013,207.38650183316585,207.1518971303821,205.0209261733404,202.45001570541342,196.86333706291884,198.03284108776253,203.5112787920776,196.30319326210187,196.30606690570056,193.82276897731907,191.70870513350238,189.9299105529698,191.45678832172743,192.70710074185985,191.27576273244068,195.95812219485944,196.65206176331313,201.38070668101918,208.52226541381393,213.65809719922078,213.39169332933565,212.81757193418073,212.28490803121116,197.0061679082918,188.77677712455915,184.78673048446012,184.8365166772632,191.3336900300798,197.89117909624207,203.5094285539302,205.20017185794592,197.3144879629904,182.48752210127486,174.43631373313423,172.04594877733433,175.81631961634324,177.0394754460386,175.62186891887256,175.80192671891683,181.43463889500106,198.62517762994133,206.76102671011566,208.1788792127203,214.90279296435614,221.1564264850504,224.51707935193645,224.6560914061219,241.6177149189386,245.3162861485523,236.1097160782444,242.95724982169085,267.69057640741977,281.26084088925995,261.23327744975177,248.84499718985668,252.7434515516576,257.37016320126406,231.26973754058776,196.44569608871763,172.63580224223696,146.47896684620085,,157.9266152529965,188.02020640466793
8,1987-08-03 16:14:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.4814925682092,187.5119272998129,189.4893329819988,185.22513094303048,187.85898567460964,190.13236514067154,184.16142714894295,187.016670777179,193.62206251910501,195.6402396327484,202.18690371238756,196.19675148630526,207.76410198459155,208.47719833399532,208.08803827472374,203.29362550430454,189.4943637937861,178.6811740353763,175.53591030701728,179.76915606681774,182.51746992822808,183.81481875352375,190.18646419520277,197.64234005452496,190.6635113817133,183.34453159136757,176.36362325348586,174.9748687327799,175.9664265374838,179.30889706197243,177.84370972804993,177.8379385982927,182.29039153466982,194.43814863620918,198.6537084121506,191.98681345740238,198.7307343181825,201.6967702513226,210.86608506173627,216.9759161717853,237.98519605230325,234.74660289714632,230.6520713184044,245.16873658208124,267.37697428585517,272.38952667521386,245.6523067911961,241.66395734964846,245.24417575551115,245.2713328742291,215.41905541861325,192.9347375344509,171.74868852962328,156.78507098927986,,156.44223749743514,174.51892796421828
9,1987-08-19 16:14:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.62740897604198,189.3253387341323,192.63787811231686,195.64141770211026,202.41329867258585,186.14969853246248,178.7512149161326,173.23329036481573,174.78330551483404,177.25233996135148,182.88714807186022,183.72621829762016,178.41205859882896,184.0377385019923,194.49158417116374,196.38163758612865,199.53455809698744,209.8372627318735,217.2618739596914,227.80937924283472,233.86724699411658,247.89401585956188,243.65738477494438,248.16065200910504,256.36347903594395,271.13569269326695,277.12382753744237,256.1821104312106,250.82346010894872,246.25035042380262,248.13122614179156,215.08496963770438,188.5828405147503,172.91173905885876,162.56442599238767,,178.55446252396501,208.86987190345553
