,dates,aus0269-0000,aus0269-0001,aus0269-0002,aus0269-0003,aus0269-0004,aus0269-0005,aus0269-0006,aus0269-0007,aus0269-0008,aus0269-0009,aus0269-0010,aus0269-0011,aus0269-0012,aus0269-0013,aus0269-0014
0,1987-05-22 23:08:32+00:00,196.9915059540022,196.18808826946227,200.30947738331986,194.47784917781243,196.0221262823723,189.20031509313606,192.5946655194047,199.97380390043648,196.77148125689322,189.2612065677206,184.2541163600529,184.01049105504336,186.1804322261089,203.4871510994785,202.86921900323978
1,1987-05-29 23:14:29+00:00,208.437442535532,211.36120917685602,210.19669272843097,203.71224615126704,204.76252419655083,191.68082545843797,194.9370736796213,202.75238243254984,200.47201755141708,199.47952805995138,197.73780901111107,198.85521908249203,202.8073775260156,206.79781925077512,198.11486334201814
2,1987-07-16 23:15:53+00:00,,,,,,,,,,,,,,,
3,1987-09-02 23:16:50+00:00,213.06115216488604,212.4061343993871,209.13343718037376,203.24452407478302,206.36787918799007,186.8288613118041,186.44602854490077,192.74618611366992,189.16919358290426,177.01872458851594,171.15907062171138,173.08469519263,168.79053194181182,186.65596091028448,176.71097572026198
4,1987-09-18 23:17:14+00:00,233.06807772291685,227.82530283802024,220.98862299984964,219.54127845739976,205.5181499755916,202.5695512052453,208.07888625738778,214.66011158125005,209.16711496166795,201.76905151516328,193.73236205657153,184.25252073302437,184.55441864850258,201.1145163241142,180.59731094518278
5,1987-09-27 23:11:39+00:00,237.8743448916985,231.56737279861642,236.30662500533424,227.0069849014166,223.8173094625196,208.40493274793943,214.78337869046237,219.74022146266617,219.955936318922,202.3390594870296,195.10580616655156,189.22619549986536,182.6446845321118,201.55946275351943,187.86873372127195
6,1987-10-04 23:17:58+00:00,225.70536781020513,218.1227920911082,225.96501068799938,212.8257767220823,214.6802215431322,203.68878475222877,208.6210205750744,214.64995095409807,208.52065030325844,194.38992753983598,187.06923132400118,180.44337042684677,178.683298165381,193.27183491178812,182.2807321387033
7,1987-10-29 23:12:13+00:00,228.7012123923308,225.51997021922088,229.87536663861954,220.92408131222504,221.14661249661768,203.04319007900278,209.3793598126907,205.90462667708059,199.79698944507234,187.92448471142345,181.39432362040137,179.76202057756353,181.8392983964547,192.38738476056514,190.52238094672686
8,1987-11-14 23:12:35+00:00,223.60775306377678,215.51993853284867,221.06733937887122,211.81699507883553,210.1376816373475,202.8296157955605,205.7713741930471,206.9441075812477,197.2141788705517,191.16092709971593,183.65532436977816,182.66609607899662,185.75051361036418,196.33731464501133,187.94387782578343
9,1987-11-21 23:18:29+00:00,222.3214450819899,218.98595102604784,227.0071380675322,211.3808685032574,207.82103540661902,198.17308420857282,203.57940850406573,208.00457342256604,204.86903038680484,199.43516184226422,186.69042479445343,194.70500194951293,195.07575303302758,202.93484941271424,192.39090314080232
10,1987-12-07 23:18:43+00:00,,,206.37469232521488,181.18238056231442,186.2407901763977,,,,,169.17814704087337,168.5463888827537,175.4425061444466,179.47444707109358,192.40358543229263,162.20899469671804
11,1988-01-24 23:19:32+00:00,213.73969770898674,216.5700781069328,217.42602883808408,207.34937951790621,210.11249176315386,196.47139298598444,203.19394556813018,204.01099101283774,200.11379493991848,196.45962164446104,190.0088782960941,194.32425612450487,199.99041135089468,212.47493737892367,192.8700221504623
