dates,nzd0297-0000,nzd0297-0001,nzd0297-0002,nzd0297-0003,nzd0297-0004,nzd0297-0005,nzd0297-0006,nzd0297-0007,satname
1999-08-05 21:47:23+00:00,336.35,339.88,,344.45,346.81,359.28,357.18,346.34,L7
1999-08-12 21:53:32+00:00,349.31,345.52,342.87,354.53,358.42,372.01,367.81,363.06,L7
1999-08-21 21:47:20+00:00,354.05,344.67,343.62,353.75,349.09,369.10,353.32,351.14,L7
1999-09-22 21:47:24+00:00,364.17,352.58,355.61,372.08,372.57,382.79,368.58,350.92,L7
1999-09-29 21:53:40+00:00,348.45,336.44,341.81,353.99,350.05,358.94,345.30,341.91,L7
1999-10-24 21:47:20+00:00,359.60,352.29,355.66,366.97,368.34,378.96,361.11,350.14,L7
1999-11-16 21:53:32+00:00,364.93,357.63,365.88,373.62,372.47,379.93,372.57,362.63,L7
1999-11-25 21:47:14+00:00,330.59,319.55,319.77,330.40,330.57,336.25,340.69,,L7
2000-01-19 21:53:25+00:00,346.51,339.03,346.85,359.95,356.78,363.58,363.58,355.32,L7
2000-02-20 21:53:17+00:00,360.21,355.35,358.10,370.50,368.69,377.23,367.13,356.02,L7
2000-05-03 21:46:43+00:00,344.87,347.36,351.73,364.52,369.71,373.44,358.15,350.40,L7
2000-05-19 21:46:31+00:00,,345.18,350.56,366.71,365.17,373.35,360.43,356.39,L7
2000-05-26 21:52:36+00:00,,358.11,360.79,368.83,372.58,383.71,375.80,354.72,L7
2000-07-13 21:52:07+00:00,,342.40,346.98,355.48,355.23,360.47,355.46,349.34,L7
2000-07-29 21:51:50+00:00,296.04,339.27,351.20,357.68,364.58,368.18,359.58,351.79,L7
2000-08-07 21:45:32+00:00,334.42,337.58,345.38,359.58,356.97,366.56,352.04,344.81,L7
2000-08-14 21:51:44+00:00,329.19,330.85,330.96,349.46,350.58,359.35,351.33,336.35,L7
2000-09-15 21:51:13+00:00,339.92,333.32,340.93,350.12,351.12,356.14,344.70,335.20,L7
2000-11-27 21:44:50+00:00,352.90,346.91,350.45,357.37,355.13,359.36,352.40,338.64,L7
2001-01-05 21:51:04+00:00,362.67,356.75,353.18,363.81,359.77,371.14,363.30,356.64,L7
2001-01-21 21:51:10+00:00,359.55,350.91,347.85,358.47,357.32,366.97,360.35,348.03,L7
2001-04-04 21:44:30+00:00,357.27,344.50,345.76,355.81,352.22,365.22,353.21,346.51,L7
2001-04-20 21:44:34+00:00,360.76,358.25,357.04,372.73,363.98,374.27,365.51,354.94,L7
2001-04-27 21:50:43+00:00,348.33,349.82,348.71,362.42,359.51,369.91,366.85,352.31,L7
2001-05-13 21:50:33+00:00,,339.19,341.24,357.11,353.71,359.95,361.01,341.83,L7
2001-05-22 21:44:18+00:00,,343.97,346.92,355.14,355.66,363.30,358.43,356.90,L7
2001-07-25 21:43:42+00:00,,327.69,339.40,356.53,357.09,357.80,350.46,347.11,L7
2001-08-26 21:43:13+00:00,348.73,339.69,341.16,354.03,352.60,354.35,350.67,348.19,L7
2001-09-11 21:43:02+00:00,348.98,343.85,348.20,360.64,362.50,362.17,355.56,352.93,L7
2001-09-18 21:49:05+00:00,350.95,346.91,351.12,359.48,351.90,364.34,355.83,349.96,L7
2001-10-04 21:48:54+00:00,361.40,354.92,355.14,367.63,362.63,373.28,363.74,355.27,L7
2001-10-13 21:42:40+00:00,367.65,358.22,358.28,363.27,356.34,362.83,353.56,340.41,L7
2001-10-20 21:48:57+00:00,366.82,361.58,361.09,373.57,365.35,374.97,370.94,361.45,L7
