dates,nzd0492-0000,nzd0492-0001,nzd0492-0002,nzd0492-0003,nzd0492-0004,nzd0492-0005,nzd0492-0006,nzd0492-0007,nzd0492-0008,nzd0492-0009,nzd0492-0010,nzd0492-0011,nzd0492-0012,nzd0492-0013,nzd0492-0014,nzd0492-0015,nzd0492-0016,nzd0492-0017,nzd0492-0018,nzd0492-0019,nzd0492-0020,satname
2004-02-05 21:53:28+00:00,330.66,339.70,338.48,336.77,332.57,333.19,330.05,328.36,329.01,332.96,331.86,338.93,361.84,353.87,355.31,360.31,363.23,364.45,369.00,366.52,364.94,L5
2004-02-29 22:03:45+00:00,331.71,337.96,336.78,334.75,330.64,326.24,321.81,325.30,325.76,331.51,328.37,335.72,359.79,354.94,358.06,360.25,362.24,365.23,368.36,365.08,359.51,L7
2004-04-01 22:03:52+00:00,330.58,337.27,336.23,334.02,330.16,324.71,321.81,325.30,324.54,330.76,327.66,334.21,357.85,353.47,357.32,360.00,361.34,364.75,367.61,363.56,356.13,L7
2004-04-25 21:54:35+00:00,331.55,337.93,335.92,333.46,328.10,322.92,319.78,322.32,322.87,329.04,326.60,333.12,358.97,356.07,359.70,356.71,362.02,364.74,366.55,361.99,353.45,L5
2004-05-03 22:03:47+00:00,328.55,337.07,336.45,334.87,328.66,321.13,318.92,322.25,321.58,329.04,326.60,333.12,358.97,355.42,357.41,356.70,361.21,363.54,364.49,360.05,352.01,L7
2004-06-12 21:55:59+00:00,327.83,341.03,340.15,338.70,330.58,320.43,319.15,326.65,320.52,327.60,326.15,333.19,359.15,355.48,355.01,353.61,362.24,363.92,363.95,362.62,353.85,L5
2004-06-28 21:56:28+00:00,325.53,338.67,338.92,338.10,331.09,319.38,319.29,327.38,320.31,326.18,324.95,329.45,359.15,355.48,354.47,353.21,361.29,364.48,364.22,362.18,355.92,L5
2004-07-06 22:03:36+00:00,323.44,338.38,339.22,337.80,330.53,319.33,318.20,327.70,318.60,324.12,323.34,328.57,359.15,355.48,354.37,354.37,361.01,363.87,364.07,361.78,355.46,L7
2004-07-14 21:56:54+00:00,319.48,335.59,337.28,340.22,329.15,314.82,315.95,323.74,315.77,318.81,322.93,327.95,354.21,351.33,349.34,353.38,359.01,363.48,360.44,359.75,351.72,L5
2004-07-30 21:57:15+00:00,318.97,335.73,337.81,340.67,329.97,316.96,318.33,324.52,317.31,320.61,324.15,328.40,354.21,350.43,348.92,354.03,359.13,362.97,361.13,359.06,352.58,L5
2004-08-15 21:57:37+00:00,315.06,332.09,336.18,339.28,329.39,315.45,316.21,323.78,315.86,318.98,322.17,326.31,348.58,347.14,346.40,352.74,357.01,361.33,359.75,356.28,350.26,L5
2004-08-31 21:58:03+00:00,314.00,331.22,335.34,338.40,328.41,315.44,317.10,322.63,315.22,318.41,322.88,327.02,346.93,346.83,346.29,352.30,356.09,359.47,358.89,354.28,350.01,L5
2004-09-08 22:03:17+00:00,314.02,330.48,334.96,337.68,328.27,315.14,316.99,323.19,315.67,319.76,322.88,327.02,344.64,347.23,348.06,353.05,355.39,358.63,359.53,355.17,350.17,L7
2004-09-24 22:03:12+00:00,314.60,329.85,335.00,337.60,328.27,315.14,316.99,322.79,316.15,320.42,321.81,326.76,345.09,347.25,348.26,352.65,354.65,358.17,358.54,354.56,350.17,L7
2004-10-10 22:03:07+00:00,314.50,330.34,335.46,338.15,328.13,315.27,316.00,322.79,316.35,320.27,320.76,325.91,347.29,347.69,348.20,351.68,354.20,357.19,357.25,353.48,349.66,L7
2004-10-18 21:59:11+00:00,317.08,332.67,337.31,339.26,329.47,317.28,317.15,324.24,317.80,321.63,322.05,326.28,348.68,349.02,349.59,352.79,355.28,358.73,358.12,354.13,349.77,L5
2004-11-27 22:03:41+00:00,317.67,332.74,337.09,337.53,328.83,318.32,317.49,324.10,318.41,322.09,322.68,327.24,350.79,349.30,349.43,354.59,354.55,358.96,358.73,354.65,350.27,L7
2004-12-29 22:03:56+00:00,319.24,332.81,336.96,337.47,328.84,320.21,318.06,322.62,318.32,322.24,322.96,329.12,351.68,350.06,349.35,354.79,354.41,357.07,357.17,352.03,345.95,L7
2005-01-29 22:06:41+00:00,323.00,333.02,336.36,333.56,328.56,322.42,317.41,323.70,320.36,325.61,315.57,328.73,351.91,351.28,352.29,354.46,353.92,356.49,357.12,350.42,343.78,L5
2005-02-14 22:07:21+00:00,325.15,335.60,338.23,335.14,329.15,322.61,317.42,322.21,319.12,324.69,313.91,328.83,351.91,351.90,353.37,354.62,353.06,355.29,356.46,350.62,343.79,L5
2005-03-03 22:04:17+00:00,326.82,337.30,340.23,336.63,330.55,322.08,316.01,324.15,319.99,325.49,312.49,327.76,352.39,351.51,353.22,354.23,353.34,356.48,357.12,353.38,344.32,L7
2005-03-11 22:01:31+00:00,330.43,340.86,341.81,338.84,333.49,326.03,319.16,324.36,321.77,326.03,315.26,329.34,355.25,351.58,350.23,352.88,354.40,357.79,356.72,351.72,343.42,L5
2005-04-12 22:01:42+00:00,333.55,345.62,343.93,338.32,333.51,326.33,321.68,325.40,322.79,327.28,317.09,331.82,356.53,351.72,347.88,352.58,355.40,361.76,361.54,355.31,346.16,L5
2005-05-05 22:08:01+00:00,324.22,343.04,340.20,334.33,329.41,319.75,319.53,322.59,316.21,325.63,314.81,326.99,356.71,350.35,347.19,352.69,356.31,362.59,364.46,357.67,348.29,L5
2005-06-07 22:04:06+00:00,324.22,343.50,340.70,337.19,329.24,318.85,320.67,324.10,313.89,323.14,313.81,325.78,355.02,343.55,348.90,352.37,356.31,362.59,364.46,358.06,350.66,L7
2005-06-15 22:02:10+00:00,318.25,341.08,339.53,336.57,328.65,317.66,318.56,323.25,312.24,317.90,313.22,325.78,355.02,342.71,348.91,352.37,356.31,362.59,364.46,358.06,350.66,L5
2005-06-22 22:07:59+00:00,318.25,341.08,339.53,336.57,328.65,317.66,314.88,323.25,312.24,317.90,313.22,325.78,355.02,342.71,348.91,352.37,356.31,362.59,364.46,358.06,350.66,L5
2005-06-23 22:04:01+00:00,314.61,340.61,339.04,337.44,328.78,317.62,314.88,323.83,312.56,315.93,313.22,325.78,355.02,338.34,349.31,354.51,358.73,363.33,363.90,357.00,352.91,L7
2005-07-08 22:08:27+00:00,311.22,339.84,338.41,336.33,328.19,316.80,309.39,323.88,312.56,315.93,313.22,324.28,354.07,335.68,348.93,354.72,359.63,366.33,366.68,359.67,355.44,L5
2005-07-09 22:04:02+00:00,310.80,340.62,338.90,335.73,327.43,317.57,308.66,323.88,312.56,318.12,315.22,324.51,354.07,335.10,350.39,357.29,361.02,366.74,365.95,358.76,354.84,L7
2005-08-26 22:03:51+00:00,311.08,338.81,337.33,334.67,327.04,316.64,308.66,325.43,313.29,319.31,320.77,323.94,350.71,335.36,349.90,356.23,359.95,366.01,365.13,358.56,353.44,L7
2005-09-19 22:02:44+00:00,309.62,338.08,334.73,329.73,321.63,312.60,305.87,321.67,309.54,315.90,318.33,319.03,350.40,334.98,349.49,354.88,359.12,364.97,365.11,359.44,355.66,L5
2005-09-27 22:03:40+00:00,309.74,335.89,333.94,329.49,321.64,312.60,305.87,321.32,310.44,316.36,317.36,318.92,349.43,335.84,349.01,353.57,357.01,363.41,364.48,359.17,355.66,L7
2005-10-05 22:02:41+00:00,311.12,334.85,333.81,329.61,322.43,314.29,307.15,321.00,311.82,317.50,318.61,320.11,348.92,337.28,349.01,354.14,357.49,363.17,364.08,358.32,354.64,L5
2005-10-13 22:03:42+00:00,309.64,333.18,333.52,330.52,322.69,314.46,305.75,320.64,310.22,315.84,317.58,318.86,349.46,337.84,351.16,356.03,359.32,362.65,364.33,359.44,354.67,L7
2005-11-06 22:02:46+00:00,313.06,333.50,334.35,332.06,325.00,318.07,307.67,322.96,314.17,316.64,318.21,322.23,349.52,337.38,350.23,354.86,359.56,362.98,363.94,358.81,353.26,L5
2006-02-18 22:04:40+00:00,322.59,331.38,332.49,329.63,325.76,319.44,318.91,322.41,317.95,319.74,316.80,322.55,351.27,347.25,347.29,350.59,356.30,361.34,364.69,360.90,349.20,L7
2006-02-26 22:05:22+00:00,326.45,333.52,334.40,330.75,327.32,324.46,323.37,324.48,322.28,324.02,323.29,326.81,355.54,350.96,348.50,353.65,360.02,363.19,367.28,364.45,354.16,L5
2006-03-14 22:05:42+00:00,327.55,333.52,335.37,332.96,329.32,323.77,325.22,325.91,324.34,326.62,327.09,329.87,358.26,352.24,348.79,354.55,361.14,362.80,363.40,362.95,354.85,L5
2006-03-22 22:04:42+00:00,326.00,333.64,337.42,336.73,332.85,326.26,325.44,328.69,327.43,330.72,329.97,333.21,359.04,352.35,351.49,357.57,364.49,366.87,365.91,364.13,355.01,L7
2006-06-25 22:13:08+00:00,332.69,337.07,338.15,338.26,335.39,325.99,329.52,332.59,333.40,338.33,339.74,340.49,367.47,358.22,351.87,364.08,373.61,372.49,366.77,368.49,361.43,L5
2006-06-26 22:04:32+00:00,328.68,339.66,339.84,340.35,334.98,325.98,330.39,332.19,333.40,338.33,339.74,340.79,367.47,358.22,358.33,371.80,375.39,373.27,368.34,368.66,362.61,L7
2006-07-04 22:07:29+00:00,329.78,337.86,338.65,338.73,334.98,323.70,328.28,331.21,328.06,338.33,330.20,340.79,367.47,351.70,355.56,369.30,369.74,370.96,366.71,362.77,359.93,L5
2006-07-12 22:04:25+00:00,325.96,336.63,337.64,336.45,331.02,321.04,323.81,329.64,328.06,338.33,330.20,340.79,367.47,343.42,353.76,366.16,368.08,371.02,365.35,361.11,357.64,L7
2006-08-28 22:14:23+00:00,322.31,335.34,337.55,337.35,330.06,317.00,319.73,328.61,324.21,336.38,325.41,341.28,368.78,339.35,344.82,365.64,366.78,370.74,363.61,351.81,355.82,L5
2006-08-29 22:04:14+00:00,320.90,335.16,338.99,337.56,329.52,317.05,318.54,328.61,324.21,336.38,325.76,338.94,366.86,343.61,347.77,364.79,366.17,370.11,363.59,352.07,354.37,L7
2007-02-13 22:09:34+00:00,332.96,346.94,354.87,349.87,337.74,327.80,328.53,335.96,335.70,328.71,327.85,328.77,356.71,353.44,339.05,356.20,357.18,361.73,365.62,345.01,352.67,L5
2007-03-09 22:05:07+00:00,359.01,359.63,363.54,361.12,354.58,340.88,343.76,335.79,334.03,329.71,331.64,328.46,359.10,353.88,352.58,358.72,357.04,360.17,367.83,367.72,350.20,L7
2007-05-12 22:04:59+00:00,360.62,371.09,370.19,360.69,347.03,332.36,335.57,332.73,328.17,324.73,331.64,328.46,350.98,353.26,353.44,357.14,354.52,357.28,352.44,356.13,347.62,L7
2007-07-15 22:04:48+00:00,360.62,372.86,374.53,369.67,354.27,332.36,340.16,334.45,327.76,322.84,331.40,329.34,350.98,353.26,349.77,354.09,353.96,354.10,352.44,352.66,350.99,L7
2007-08-07 22:10:52+00:00,360.62,372.86,374.53,369.67,354.27,332.36,340.16,334.45,327.76,322.84,331.40,329.34,345.00,345.33,344.19,348.66,348.75,351.47,344.18,352.66,350.99,L7
2007-09-01 22:04:31+00:00,356.90,370.30,370.14,366.48,352.50,332.06,336.66,331.29,323.84,321.28,328.01,327.34,343.60,343.12,343.70,348.07,345.59,348.19,331.50,341.47,346.38,L7
2007-09-09 22:07:45+00:00,356.43,368.91,368.32,366.19,351.18,331.33,336.50,331.22,322.36,320.06,324.62,325.47,340.82,338.99,339.12,342.00,339.76,343.18,331.25,338.46,347.68,L5
2007-09-16 22:13:52+00:00,363.16,371.91,370.84,368.85,353.88,336.05,338.36,332.36,323.01,321.00,324.17,324.38,341.67,341.16,340.43,342.58,341.61,344.56,332.60,338.42,347.80,L5
2007-11-20 22:04:46+00:00,363.81,371.19,370.64,368.20,355.17,337.10,343.14,333.80,324.30,324.43,324.90,326.53,347.15,341.38,340.34,341.31,338.85,341.84,331.02,335.24,343.66,L7
2008-01-07 22:04:58+00:00,364.64,371.19,370.64,365.96,354.52,339.71,344.47,335.97,326.73,326.19,327.00,329.33,350.06,343.95,340.97,343.10,340.37,341.84,331.02,336.88,343.31,L7
2008-02-16 22:05:09+00:00,355.61,358.82,357.75,354.69,345.27,335.79,336.28,333.24,326.19,327.87,326.03,328.50,352.06,345.26,343.66,343.54,340.04,344.16,337.73,340.64,341.83,L5
2008-03-18 22:10:55+00:00,343.23,345.41,344.29,341.33,333.95,325.66,326.59,330.45,328.36,331.40,330.15,334.87,355.29,346.44,343.97,346.03,344.27,351.05,348.16,347.25,338.98,L7
2008-03-27 22:04:45+00:00,340.98,345.28,344.50,340.03,331.64,323.53,323.52,328.28,325.30,328.81,330.15,334.87,355.29,347.64,346.36,347.74,346.11,352.68,349.22,347.07,339.45,L7
2008-04-12 22:04:44+00:00,336.51,343.22,343.67,340.23,331.89,322.70,320.49,328.14,323.81,327.51,326.37,331.95,349.71,347.64,346.36,349.00,347.54,354.07,350.93,348.76,340.27,L7
2008-04-19 22:10:30+00:00,333.63,341.88,343.21,339.54,330.66,322.70,320.49,328.14,323.81,327.51,326.37,331.95,349.71,347.64,346.36,349.00,348.51,354.35,351.14,347.91,340.27,L7
2008-05-05 22:10:26+00:00,333.63,341.88,343.21,339.54,330.66,322.70,320.49,328.14,323.81,327.51,326.37,331.95,349.71,347.64,346.36,349.00,348.51,354.35,351.14,347.91,340.20,L7
2008-05-14 22:04:36+00:00,330.74,339.10,342.38,338.82,330.02,321.16,317.01,327.84,322.43,326.59,322.86,331.95,349.71,346.75,348.30,349.62,348.08,354.10,351.15,349.62,342.39,L7
2008-06-15 22:04:20+00:00,320.79,335.58,338.94,337.10,328.60,321.05,318.88,328.52,322.33,325.52,321.62,328.62,333.06,346.16,349.43,351.15,351.75,358.57,354.81,352.52,346.22,L7
2008-06-22 22:10:03+00:00,320.79,335.58,338.94,337.10,328.60,321.05,318.88,328.52,319.19,320.89,318.14,324.87,329.66,346.23,349.13,351.35,351.37,358.57,354.81,352.52,346.22,L7
2008-07-17 22:03:58+00:00,313.46,336.42,338.87,334.72,325.94,316.70,316.95,325.82,315.26,318.37,316.09,321.54,319.94,344.71,350.85,352.41,352.69,359.14,355.81,353.44,347.81,L7
2008-07-24 22:09:40+00:00,313.46,336.42,338.87,333.63,326.08,316.21,315.28,325.25,314.47,318.37,314.97,316.92,319.94,344.71,350.85,352.41,352.69,359.14,355.81,353.44,347.81,L7
2008-08-09 22:09:59+00:00,311.88,333.35,337.37,333.66,326.63,315.95,312.26,325.25,314.47,318.37,314.97,316.92,319.94,342.79,348.75,352.81,354.00,359.36,354.94,352.87,347.43,L7
2008-09-10 22:09:20+00:00,312.06,335.70,339.70,335.18,327.32,315.91,312.17,325.13,312.70,313.18,309.09,312.40,316.98,341.09,348.18,355.55,355.80,359.87,354.05,350.95,346.83,L7
2008-11-14 21:57:52+00:00,316.82,344.68,345.48,339.44,332.73,321.90,319.23,328.97,314.70,311.14,313.42,316.81,324.20,342.23,346.40,357.15,358.75,360.69,352.18,348.37,350.01,L5
2008-11-22 22:03:51+00:00,326.33,348.63,349.61,342.62,333.57,321.72,319.78,327.68,314.70,313.73,314.77,319.27,330.93,344.20,348.03,356.64,356.50,359.17,349.63,346.85,346.70,L7
2009-01-01 21:59:19+00:00,334.60,346.37,348.38,343.82,336.45,326.00,322.32,328.50,326.16,321.63,319.49,323.58,346.76,342.45,344.91,355.38,356.52,357.54,353.11,349.96,349.83,L5
2009-01-17 21:59:44+00:00,333.75,340.93,344.30,341.76,335.63,326.24,321.00,328.30,327.62,323.71,319.59,324.51,354.23,341.56,344.17,353.72,354.59,355.10,354.61,354.69,352.85,L5
2009-01-25 22:04:21+00:00,331.70,337.27,344.30,345.12,335.48,329.31,326.13,329.95,332.87,324.79,323.44,330.64,354.23,341.56,344.08,353.92,356.28,357.97,359.65,360.08,356.63,L7
2009-03-14 22:04:45+00:00,337.74,341.81,347.06,345.91,336.26,332.40,332.10,328.94,331.25,330.87,330.52,337.17,359.47,350.88,348.50,353.85,355.32,358.59,362.03,362.43,359.07,L7
2009-03-30 22:04:52+00:00,337.74,341.63,345.98,344.93,336.01,330.39,329.04,327.73,328.77,329.61,329.86,335.56,358.94,350.60,348.60,353.85,355.32,358.09,361.29,360.11,356.47,L7
2009-05-01 22:05:01+00:00,333.63,339.15,344.69,343.23,335.12,328.14,325.71,327.73,328.77,328.30,327.50,333.86,356.74,349.48,348.75,353.06,354.77,357.38,359.93,359.51,354.84,L7
2009-06-18 22:05:01+00:00,319.05,329.55,336.36,337.53,331.78,326.34,324.18,327.85,326.05,326.80,325.35,329.12,344.81,345.78,348.14,352.41,355.97,359.64,363.61,365.38,360.29,L7
2009-08-05 22:04:48+00:00,324.59,332.44,338.63,337.83,332.07,321.11,317.89,327.15,322.09,323.91,324.77,328.82,338.92,350.55,352.65,356.42,359.48,359.00,356.02,353.91,344.25,L7
2009-08-28 22:10:33+00:00,320.77,331.85,337.45,336.44,331.13,319.43,314.28,327.15,322.09,323.91,324.77,328.82,338.92,350.55,351.75,354.12,357.89,357.93,355.14,355.17,344.55,L7
2009-11-25 22:05:21+00:00,318.88,329.65,332.30,331.96,328.69,318.99,317.20,332.15,323.13,322.78,324.71,328.94,305.36,349.85,353.69,353.68,355.37,353.62,348.71,352.13,334.65,L7
2009-12-02 22:11:12+00:00,318.88,329.65,332.30,331.96,328.69,318.99,321.89,329.70,323.52,325.08,327.03,328.94,305.36,349.85,353.69,353.68,355.37,353.62,348.71,352.13,334.65,L7
2009-12-03 22:05:07+00:00,327.83,336.14,335.63,334.52,329.89,323.99,325.65,330.40,325.22,327.70,329.98,334.30,338.68,353.48,352.95,353.36,355.62,353.72,348.71,352.13,334.65,L5
2010-02-05 22:05:29+00:00,332.68,342.28,339.09,337.62,331.11,323.87,322.83,330.43,329.50,333.02,333.20,337.33,368.19,352.69,351.33,352.13,351.76,351.77,350.03,355.69,341.75,L5
2010-02-13 22:06:30+00:00,332.68,345.41,341.24,339.43,331.47,325.03,325.25,330.78,330.47,333.06,333.61,338.36,368.11,354.26,351.92,352.13,351.76,355.20,354.76,356.27,343.38,L7
2010-03-01 22:06:39+00:00,350.75,355.02,347.57,345.56,334.67,330.21,332.30,331.98,331.35,333.48,334.07,339.60,366.73,354.26,352.21,354.79,353.29,355.92,354.96,353.11,344.22,L7
2010-05-04 22:06:46+00:00,348.92,354.92,347.57,345.56,334.67,326.39,328.94,330.47,327.97,333.48,330.65,336.07,362.91,353.19,352.53,354.17,352.76,355.04,354.96,353.11,344.57,L7
2010-05-11 22:12:55+00:00,348.92,354.92,347.57,345.97,335.43,326.38,329.19,330.47,327.97,333.48,330.65,336.07,362.91,353.19,352.53,354.17,352.76,355.04,354.96,353.94,344.93,L7
2010-06-12 22:12:31+00:00,345.15,361.45,355.30,352.25,338.56,326.29,327.22,328.51,324.50,327.94,324.79,331.09,355.17,350.98,350.50,354.39,354.54,358.15,359.68,357.40,349.09,L7
2010-07-23 22:06:50+00:00,335.07,354.89,349.50,347.11,334.34,323.26,327.55,328.32,322.96,325.69,324.79,331.09,355.17,350.98,350.50,354.39,356.02,359.63,359.45,356.39,349.69,L7
2010-08-15 22:12:36+00:00,332.48,353.55,348.23,345.38,333.35,320.50,326.77,326.02,316.08,318.63,315.82,321.74,346.07,346.91,347.03,351.38,356.26,357.80,355.57,351.97,344.33,L7
2010-08-24 22:06:52+00:00,328.59,349.76,344.89,343.15,331.30,322.93,328.38,326.85,319.09,321.94,319.92,321.74,346.07,351.12,347.91,353.24,357.52,357.80,356.48,351.13,345.01,L7
2010-08-31 22:13:03+00:00,316.30,339.19,337.35,337.34,330.84,319.26,327.72,327.99,320.39,325.31,315.81,314.13,340.58,351.12,347.66,352.46,357.48,360.92,358.37,354.26,345.31,L7
2010-09-09 22:06:53+00:00,316.30,339.19,338.47,337.84,330.98,319.99,328.07,327.48,324.12,328.13,315.81,314.13,340.58,351.12,347.66,352.46,357.48,360.92,358.66,352.88,346.73,L7
2010-10-11 22:06:57+00:00,319.16,338.69,338.75,337.72,332.07,321.85,328.54,327.86,324.69,329.45,315.81,314.13,346.86,352.73,349.43,354.42,358.06,360.73,358.69,351.57,345.88,L7
2010-11-03 22:13:20+00:00,313.54,334.75,338.75,336.02,330.40,322.41,328.77,327.26,326.46,328.70,318.50,316.87,346.60,354.02,347.85,355.32,360.52,363.26,358.69,351.03,344.78,L7
