,dates,aus0169-0000,aus0169-0001,aus0169-0002,aus0169-0003,aus0169-0004,aus0169-0005,aus0169-0006,aus0169-0007,aus0169-0008,aus0169-0009,aus0169-0010,aus0169-0011,aus0169-0012,aus0169-0013,aus0169-0014,aus0169-0015,aus0169-0016,aus0169-0017,aus0169-0018,aus0169-0019,aus0169-0020,aus0169-0021,aus0169-0022,aus0169-0023,aus0169-0024,aus0169-0025,aus0169-0026,aus0169-0027,aus0169-0028,aus0169-0029,aus0169-0030,aus0169-0031,aus0169-0032,aus0169-0033,aus0169-0034,aus0169-0035,aus0169-0036,aus0169-0037,aus0169-0038,aus0169-0039,aus0169-0040,aus0169-0041,aus0169-0042,aus0169-0043,aus0169-0044,aus0169-0045,aus0169-0046,aus0169-0047,aus0169-0048,aus0169-0049,aus0169-0050,aus0169-0051,aus0169-0052,aus0169-0053,aus0169-0054,aus0169-0055,aus0169-0056,aus0169-0057,aus0169-0058,aus0169-0059,aus0169-0060,aus0169-0061,aus0169-0062,aus0169-0063,aus0169-0064,aus0169-0065,aus0169-0066,aus0169-0067,aus0169-0068,aus0169-0069,aus0169-0070,aus0169-0071,aus0169-0072,aus0169-0073,aus0169-0074,aus0169-0075,aus0169-0076,aus0169-0077,aus0169-0078,aus0169-0079,aus0169-0080,aus0169-0081,aus0169-0082,aus0169-0083,aus0169-0084,aus0169-0085,aus0169-0086,aus0169-0087,aus0169-0088,aus0169-0089,aus0169-0090,aus0169-0091,aus0169-0092,aus0169-0093,aus0169-0094,aus0169-0095,aus0169-0096,aus0169-0097,aus0169-0098,aus0169-0099,aus0169-0100,aus0169-0101,aus0169-0102,aus0169-0103,aus0169-0104,aus0169-0105,aus0169-0106,aus0169-0107,aus0169-0108,aus0169-0109,aus0169-0110,aus0169-0111,aus0169-0112,aus0169-0113,aus0169-0114,aus0169-0115,aus0169-0116,aus0169-0117,aus0169-0118,aus0169-0119,aus0169-0120,aus0169-0121,aus0169-0122,aus0169-0123,aus0169-0124,aus0169-0125,aus0169-0126,aus0169-0127,aus0169-0128,aus0169-0129,aus0169-0130,aus0169-0131,aus0169-0132,aus0169-0133,aus0169-0134,aus0169-0135,aus0169-0136,aus0169-0137,aus0169-0138,aus0169-0139,aus0169-0140,aus0169-0141,aus0169-0142
0,1987-05-22 23:07:44+00:00,180.4773975193833,192.01048545561963,183.75785380439154,189.4939715689522,196.84985147001365,195.1197129187085,193.34688852247865,191.59248371428308,187.91047215722148,186.92211662616006,189.2980765212085,184.67342518833516,186.64726261498527,185.33004946291783,185.86542165903901,180.45858318373462,190.4585666621765,190.6573416086612,188.60202595964523,191.6587199145973,189.93096762812598,185.70539336063186,187.22650354008977,192.7281049142353,194.82487754700614,199.45951842927033,202.24654119887256,200.91060706712042,206.46009410255965,206.41618800866343,212.7381768848922,211.13253399778193,212.24883420955246,211.45015439824778,211.86440461654578,219.99154183694054,215.29083797065164,210.51581888239235,207.77456998632812,213.728347245204,215.39860663383828,210.26822089331677,215.4627102624075,217.27888491857522,213.92651143065927,213.81328942114425,212.67456564237216,211.2400709198677,211.38668975042484,206.04635297804703,202.8726398769763,199.90905070334037,200.53836871535862,204.06412867258348,209.85266026564432,213.35627248320947,208.79499581105796,209.0633764511174,208.7939896151522,213.16575042296486,207.20642422599985,205.80013348798528,205.18444077867971,202.53930108428344,202.5554530972964,198.3601829235304,199.1595296068544,202.70117387652454,208.85146114822447,207.06689073483102,210.74822422536636,205.29538151163695,207.65351310762193,195.32610642203113,190.8246455306774,195.52001413953246,196.5069120912754,206.98964953826768,212.6783387184807,211.08769664405168,204.38553705083214,208.21336060150367,212.3338912659717,211.30915554494123,203.89766014471155,208.1885791184291,208.3468165024251,208.519426378712,212.352534211892,215.30709291811138,216.11466556749414,218.62829538716795,217.52181008927386,215.11660066157208,207.7858402117423,203.89313589122983,210.15482011398737,203.36657917379625,204.69928328991818,207.90681942037776,210.8211620727354,214.11021029435884,216.28225655265544,220.3617082442747,218.35401157544584,215.85916676448684,214.8380740979178,213.78305071565688,217.70958580846658,220.01430650957712,222.97296415495168,225.24624704534648,230.83749656493399,230.3037020267964,222.9473696635915,211.10426683962044,214.48248254923186,218.85634193540344,219.4900742417256,227.47394931312564,227.01399992164622,227.20420002528982,227.8173591504813,230.2981426819457,230.42054478929916,235.49098780354475,233.287362947744,236.31117384271778,236.39027261197853,243.99141692552266,239.5140160535243,243.3349224085244,241.89335287574715,250.31538666780028,250.9113436736145,245.80583244935715,246.64399806059205,244.97003164324778,245.67129991151904,245.00389516781158,245.96904784597334,249.17233887163803,239.87095221109274
1,1987-09-11 23:10:29+00:00,178.12768517484602,184.0160219771619,193.80643508224637,194.46334050389646,196.35356543769143,195.01536850764032,186.0510712337001,180.53003903226633,184.6498133065445,176.17215254853048,172.24554518112106,175.09337366363897,175.17686515147466,180.87918377030698,187.11627248075263,179.52494831182247,177.06148874319751,184.41193515570893,180.1602642018051,181.46413006185853,188.72576405897533,180.85969123640012,183.80377779699336,192.57251352982226,197.33392962230232,194.22533698015684,190.90379970567,192.61302683876025,195.582533559376,196.835072078276,204.46366714046147,203.0303666663682,204.66548948169094,204.16406967748156,206.43933379070126,208.55496931468292,206.63010812396598,203.69326167257196,208.81772392586245,209.16926751377085,210.70616421662916,208.79768967465571,206.095101285132,204.48760439086425,210.07631354778917,205.40781796274058,208.94460665905146,206.9583749568067,200.13388018761006,203.57685315493592,203.2445409505177,204.76375917869777,205.32702357378275,206.1699655013078,209.44517541740316,,,,,211.59589540442295,206.51967624108252,209.32576706431323,211.0101089222067,205.96672365237544,201.48647105753793,193.98588122839323,199.53015819717052,202.99032778341206,201.88203323599663,202.05320813002243,205.0231276611758,207.16241715763863,196.2993582453957,198.2475076897183,194.61581732543982,202.57721455154058,199.43385105840338,205.44806262817588,203.09973562147877,204.3916659886156,204.7654149598029,213.53275102193004,211.6532856714603,207.02500601795737,205.89530462503865,206.04856799243896,207.39962775152486,207.2811593162421,212.68351578035407,213.15283318872915,210.89088953804054,204.81875339393576,210.69052463483024,209.54573477780895,207.108552548038,204.13335355269732,200.84369340441887,195.17365620478293,202.51346600482276,202.69033039823472,207.06000975899437,212.92552402660203,216.27396558350415,215.61555442748823,213.50900928722137,218.30454327921814,210.81695204458737,211.8329642433995,213.65227992440276,213.94736880515103,221.78884780876015,225.88767599051295,231.3666783894847,229.6205172165725,225.50430047501962,218.9837712982469,223.6130873473776,220.22221840256972,228.6651564658391,225.0275822102831,230.13772951657506,232.60481099364222,236.66379561663996,234.35123118157298,237.837243023408,242.96867686119805,241.8610994692451,231.93093020413184,230.96395505686644,225.14625543759635,230.57863140536486,231.11214101322412,236.54938306540532,233.24050630774917,235.89790569839437,227.96940461335532,225.2245570289674,218.4599831073574,212.51820335195208,218.4260998438019,215.89601651811893,220.74524969628584,217.7557507364179
2,1987-10-29 23:11:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-11-14 23:11:47+00:00,,,207.8642603974596,210.7497311513241,207.63591020443408,208.94158869394937,193.93941500015507,194.36391423820476,192.2133472184046,181.68198535744207,181.28353218401887,188.66079838786516,186.36196187393176,194.71953997497292,187.98704482774585,,,,,,,,,,205.29366262114263,201.78612280935175,203.2542557065791,203.71517434344025,209.1513891865995,218.88155621002574,211.70346431171015,212.9849164564275,213.00398106077665,218.948358354395,217.51359721061084,218.85881457210297,221.71346508749127,222.08234003651987,227.00314386347608,230.2214646213106,222.17100693984057,211.3762809377585,217.87115118764643,221.5001490197406,223.42496441534632,213.44743516726135,213.2485694425949,206.27539226245915,208.45508214121458,206.6308561032236,209.30953295775635,212.43224210527387,211.26350105699314,201.38445383493166,206.66327506532394,204.3237838926409,207.66728626500407,215.903886142217,208.63239559701577,211.54075277523506,,,,207.22157429775234,206.41797030886943,202.2790283663429,194.19261244332128,204.39007085106087,201.0273422600663,205.0195555896347,212.86513214041545,212.59124214711034,208.27390344814182,209.18635696966533,200.99019273838684,209.60963455735947,203.36697484242342,208.07575195342713,208.23220058427918,209.66646391816994,205.5586082272729,215.24597763394826,210.5819424997107,205.54744764485787,209.04994059532834,214.67443385333544,212.01394980142254,200.63237230089183,208.94796374892013,205.29271979109262,205.7147129374654,201.33471499955448,206.254343980027,204.44477034686815,200.65956703963082,198.6771135557095,193.51362903061062,191.58178092374706,193.43793142663537,195.93670152777213,193.82189974844178,196.58659257802117,209.15989488886666,208.7163656475851,206.03664230704106,,,,,,,,,,219.2837845343409,211.33686507556672,217.48308940399863,212.98730464558847,216.10663144858094,216.12698196238117,218.7657889895473,218.4433327766942,223.01505301001947,,,,222.780302386124,214.76154544158055,215.67758279203613,213.63788577562212,203.79726398910302,206.6747753804111,209.6158206871486,210.62975492349034,217.11331533259698,209.50616345654385,208.80690274093485,202.07975189339982,201.05837214096388,200.29687149842508,198.94208600588675,204.09769434246857,198.35689022964428
4,1988-02-18 23:13:23+00:00,187.00307456075154,183.66284588010961,186.0739085810432,182.63691930554165,183.18990953801915,189.32612407398187,184.1974895616472,177.85143022262923,173.61892380615967,172.65876822806663,171.96011634263743,166.9805473165022,167.4558593753412,172.77660571509557,169.54271676025488,174.61103817907497,169.24921885797477,178.54896338501413,178.68351262644853,177.1927205361151,177.723883115543,179.8754506008704,181.09821006916744,180.76557815152248,183.88322817309373,194.4023683577334,196.6960098380989,194.4751650302715,186.15844155129005,190.8011024902788,196.41529139451072,191.9031797495082,192.67239003827177,190.1724065652799,195.53001587665386,202.05199768210764,203.95469575910445,203.29318614150185,202.8112076983028,209.25381779253252,211.8480829146481,212.23416272325383,195.0511563335674,194.30205018378842,197.90929629105779,194.70365349805732,196.46514650931374,188.77992877678145,191.32987037540127,191.47044776186115,195.25551889503419,196.11163717162202,196.23984558330824,202.4906180488635,196.7318016760981,199.10394936695565,194.70165586203916,192.29853076455345,192.55851281842502,193.83138540620007,192.01810265504002,191.20609410811312,193.54235057724202,191.49148522677643,184.78378184854267,186.1358664778847,186.5430661855911,183.57067855711878,191.65497578597802,187.8670653099175,191.70719682879422,189.20176960343807,191.9294876708226,188.0885550043229,185.95174134136653,193.92454878387494,195.76592314091636,191.60861048658745,192.1420049384925,190.24281997714883,191.78500980669523,194.78998917190228,194.49847327645745,197.6114924790323,198.26495143450853,197.25777884917687,199.6749453852034,198.0428661491502,198.42541391858174,202.599694060234,200.91100136984682,202.8042397045553,201.4183135814438,200.18692406040356,194.24929290510406,185.10657262644872,185.84175899899355,191.50505230491382,188.14303711109,193.3746746613114,193.496813492738,193.3346750804924,197.10287944700858,205.48171102624724,205.47951906797937,205.0190309631182,205.9502772257274,208.52451844978745,204.21251859316254,205.67890451274945,212.2217012778885,215.76395175335725,214.6709056711088,220.31882416211198,214.72926993389447,209.7050918450336,211.674551838044,205.77121676345342,205.81017690037115,210.2464483081879,214.8804039144973,215.48420707234766,210.29827513908714,209.6806229198263,207.27794890368995,212.8857192435908,216.39802620384205,211.89461724068005,203.83713890240975,200.59762097216267,204.67291612348635,203.57698025305987,198.61436619207126,211.2594103564182,209.69265952228176,201.70475811051446,203.6336922322638,197.83033843342895,200.2647068103401,199.3608475977158,204.30553291601234,214.59317861797246,202.0652095721499
5,1988-05-08 23:14:02+00:00,171.72521412014825,177.05356296579046,179.76429717724477,179.9843727252653,187.27085188315422,189.20850987583412,187.40029462082768,178.27396666346056,175.05032621295732,175.6194229268309,178.09675218891192,172.92232554893963,176.68227716248413,177.58596072844847,177.4942634445768,172.71753037292282,171.1721306067011,174.13596566468487,174.48196596564975,174.84366570426323,178.67756442231592,181.31168993746076,181.85419747909518,181.26866347326563,187.17354218333995,187.7700000642174,185.55393892940302,192.30799966294947,195.90764089107861,197.39423924463915,194.65025021692543,196.92125865843423,199.21404602225908,195.42164305143572,195.43307146876163,196.3753398410255,205.4603816177489,211.63607171680474,215.30919195015034,214.7914976762674,212.95032513401577,208.26237043516159,209.3275707201749,211.1649486690676,205.6464637848928,202.9367031310332,206.75065059089337,202.49022517514283,198.8936329017572,195.99400325296187,201.10298337062397,203.14763541552674,198.96249210764591,200.34107433289432,206.05833902641115,210.44141670342782,204.50424103994897,201.64677816559353,202.57555421564052,202.78426137589508,207.17572689378727,197.77225921522427,199.49322694589904,198.6700373777923,194.6369832025178,194.17633044850257,198.51979518598978,200.58310551465752,202.04325833658967,206.0787994827757,206.49811655531255,205.15218669067676,200.3480166369896,200.54472384989282,201.01976680603613,202.9182012335184,197.7490103912482,203.8339107352504,205.38955316498743,204.50822073674763,203.96365061673222,211.07720974092177,204.7719612804242,204.39989168997516,206.6363149783291,206.33468685853092,204.0400425791567,203.80140191105812,210.30949630736052,209.9016766147526,214.1145636916221,217.1623248652445,219.66487223233162,214.38688525515386,214.1644542720088,209.9125373077344,209.82219598365958,202.24613757222048,203.13344924357753,203.50037466046774,206.7193091253597,212.30384014399573,217.16408827227514,212.47955564646435,217.3251682942676,216.2145693955564,210.42322834654283,207.5580781486855,206.55381048328917,209.8770214792669,216.41836961600177,214.38506789662378,219.4776945616001,216.2020676299226,211.0415356915426,207.16191250137288,204.8933603840299,202.48706211045987,208.1297474409666,210.79261687657535,214.71691438486516,212.00146937032198,211.44661199833882,206.39933018217948,209.91576156627494,212.22278088050024,216.11974026989517,213.97441765150842,219.0721616761714,214.53613315569675,213.19530636122187,215.98231391519292,217.10984779827083,221.04897518657384,225.9546365417433,219.43242894152095,218.31547696842284,219.01780740805017,213.31098027200034,219.12027253047862,221.0845454100948,221.84107418587297,216.61759234715169
6,1988-06-09 23:14:15+00:00,170.85262795052535,187.00362781588007,177.4428047882174,178.66917699193326,183.4453552584958,190.15078388614995,176.53999957977283,181.63349228170415,183.95902078821427,182.86172973658321,186.33430620819667,175.4375186586273,183.96730130280739,186.78490021756187,186.68591988215164,183.0135365753988,185.52496483521642,180.5427724223366,175.39287022738895,173.83427371937748,180.3585792741447,185.34300089868816,184.5890620308499,186.80173195742066,188.54892041949088,193.50946431849917,192.18376346079873,201.42276400316413,205.1332868373638,222.49181884345379,209.44331792536747,207.31786478392706,210.40804063138333,212.87759090908762,207.07108425816511,204.99691231403085,203.97080495024952,216.99111571433855,221.52569528743248,219.60490002461228,221.38639451253493,215.23798892230093,220.970729821191,228.07749259144276,213.76273292812147,213.8498970491389,222.2787728478545,206.26930596262366,203.61190896947957,201.51218937166493,209.42286003130585,220.65929613440045,204.2309312475772,208.21408743539126,215.96200965411816,211.9395649295316,227.82012988661157,214.23677883888348,209.25579373766655,208.6809673470678,215.98092803992975,205.83452232803964,209.23303542787735,203.62678889445772,196.18873957689635,200.79514691024144,206.83045130959187,201.95012388684677,203.3891356659451,220.67111731233553,217.32432679961966,201.58322741834309,208.20080340947413,199.2650768870816,213.9705107172615,221.69494506116098,200.53098433343825,204.1798389489211,232.3620170889355,207.8742845402026,208.59455322657027,231.94210138821217,208.45692716242056,200.1043427485912,206.2895569118993,236.2269029650883,218.85911287810603,210.50831940004488,215.18111423541734,221.33675439633458,222.8484645177817,223.06923151751468,217.40619082719758,209.74697175732786,219.5793975118351,222.78650192948476,212.93719248271987,211.60757799537663,208.96778663399567,206.21654563155818,215.67013623378824,220.34754199682612,217.85423129674192,210.75077264230217,222.47344501284226,230.84612906319055,221.22751583782883,218.3731016667658,219.33439431306186,220.01135878126595,225.25783579379328,221.09140942725173,228.04628817958255,222.34992125580408,220.63649676850662,209.36677006375734,214.47527601915888,216.17404641700506,212.4357362226558,221.52660947246727,219.3968446070865,218.64568296185,219.57074512343033,221.38651500778548,219.3940321931221,219.63843055205314,223.86933022038855,228.25848220723057,220.7620900324776,221.97717809271847,223.83936826940794,219.38183168981553,219.0745247065547,225.53336839236943,232.50671927365266,221.89372953826776,224.67460972023574,222.67337215200513,220.73892833109852,219.08573022088422,222.81833358432797,228.52688592173752,220.99492358371583
7,1988-06-25 23:14:20+00:00,170.89568439464713,176.8101237049546,172.882770891397,178.99938538520536,190.9206959668328,182.40869805055257,172.92124049367828,183.32127048017503,183.64284937462355,187.34422284706147,181.6245701830934,178.80085431717015,177.62899978049956,182.82519500855847,181.51258573652456,184.27479961552547,181.39079676548013,188.37108458896145,177.11075452308683,180.6426745202904,179.54942058858884,183.23083831637737,183.72504217282895,181.5827892461396,188.6149289550313,185.0776696016565,191.14066993748378,200.2289194785065,201.9264742130978,211.76324369606465,205.9678052080343,201.48618173646253,205.90911534354782,211.52658688276978,218.04877436993348,202.12732318159505,199.80638023768893,209.77670228264515,212.03916784665495,216.81281543427139,213.14715476289882,211.82773162208605,216.21983542355332,221.3809171077877,212.97898139424495,209.69700740080376,218.02392398068037,212.12699526905493,201.7960953757949,200.37505669589643,198.9332314187621,206.1020506766009,202.3023039241077,202.4359993971481,217.16484480064395,210.48184902490425,215.36844441406978,213.62415597283177,208.6609586529886,208.71751487557714,214.37130837372513,202.48197728735153,205.08559758524353,200.93754206690906,194.68532514197898,198.37653799213558,201.31174923642538,200.21315626415344,201.0755337369278,205.5963928108922,213.28160300782855,203.74977434602067,202.25255211457073,198.92982860414995,203.55476889095712,205.25778375346755,201.41109678134933,200.60698726049998,214.2373619338985,209.6228689149221,206.57767550390145,215.71678563955305,221.97760623049868,208.11595278104193,207.3367169808303,218.45297438299562,223.9326803654761,218.2882888258423,215.4542318691025,219.3646134275096,215.54429865010945,214.5459643017936,213.3290043662057,211.24247709303006,209.10332250513642,220.3995027466854,214.85185751328987,207.2555919026256,207.66538758998297,205.04249729162066,207.40356999795642,219.6050613253737,217.09731161743483,218.68210205722986,217.33837624948006,231.1573621711205,220.98572982596343,219.06599173276305,215.5568185248042,220.31905077389519,224.10429058494012,230.443883288015,230.1261381477539,228.67632565111987,222.37819432021345,225.33095427255444,217.82857950748254,226.3911961990182,228.84475792179012,226.67239354004647,225.43020338633576,227.66350698784018,221.96528184129326,226.65475943499425,218.26028871887644,228.88510623993056,222.60737947757343,223.26876710480863,227.7412327384231,223.77503497075492,214.5424329674042,222.4522159916839,219.63995615595454,226.20591373726813,235.1314715025001,227.63874241496114,226.10026538374862,217.70653665721528,212.22094578343103,222.05257366851126,224.8336838848925,226.32948422466237,225.8108305070952
8,1988-07-27 23:14:26+00:00,163.03708959295423,174.68167164741985,170.62224426062892,171.59497533827468,184.88436145773755,179.94341678968533,185.38383804641865,177.16310042585937,174.67283757056413,167.87789798195138,174.98311173383752,173.1090561376303,175.96858070988708,175.2045733032039,174.2869332205134,173.74559865226644,175.95143596470814,171.7360903660049,175.83694399894935,173.16590599053174,171.75411810846106,182.960257980467,174.58031015625224,186.25733964920101,188.67306628057207,181.19765241956833,189.47250917879262,184.3260747183931,192.64788575235252,205.59283928116056,208.69278359117726,196.2333935392506,198.11746173611706,207.43332344628124,212.54670581781212,207.00079760795157,206.867059102769,213.51016465702028,213.86609021429837,227.86400629524434,207.49329900084598,204.4453401414873,203.37452316951897,220.1182330172626,205.93821272494122,201.5212349598367,212.81550560123824,209.41094299265507,195.77134309245332,207.47303013088774,201.39737926107546,212.08151987939414,216.22416311503247,197.48910226884183,210.29782184993056,205.63064486784796,200.92707291549937,212.79807781170783,206.40478852597715,200.16542836211573,210.87895612551662,207.05041197404861,200.56560316898666,201.78500938159013,200.53711631907288,188.76950590369654,197.3190075354538,198.59815605546652,204.37722245040163,198.41687833070773,209.11315259756853,212.65580663020225,194.62211730326266,203.78333774041914,198.32125449520638,204.89798020081082,208.3272479891381,197.0226575934601,205.3899469192947,209.55959019985278,202.14112258439758,208.9539415638131,220.58933801263342,212.42662529771343,209.00165506695885,212.37427082470768,219.5032395482241,218.7553211839653,202.3592881135267,215.29564626169127,213.7491662661327,216.37529773890896,208.46783409115054,210.1611573901991,200.19368126525336,204.80120654375497,206.21820677563306,199.31507477920235,204.14923963394682,206.70099802509986,201.5215263038466,209.43903603542844,216.1345607129336,218.91048565058554,218.83791508434018,213.64587028407374,213.78982726070174,217.726695636088,210.72092918187258,214.19880730722417,215.196109437928,216.4729940447727,231.22363995105752,221.8467971580734,221.30803924039478,210.07781202929058,219.07212078580545,205.68030195173765,212.4498012740076,216.44138748391788,216.10259478650127,211.5201912628758,220.19593376424322,206.89755730401646,214.852323167423,206.163412601243,215.50959780339397,214.39200792255104,209.91299765212085,213.0686810313704,207.42621312807648,209.5210585751566,213.3302209008838,220.2474299668026,217.0420823684815,216.13273811846557,216.26251296687033,214.73717492884592,211.47185137419999,211.13188202824108,216.54352655115105,217.90199056412945,220.95509059258754
9,1988-08-28 23:14:30+00:00,162.9546820738525,168.64341355079387,172.62228632740664,183.66339700322422,184.27436898256443,183.32011367530123,175.69766944826603,175.13517961483524,172.54940009976644,172.9682187621907,171.92368135475982,173.54975474327318,175.13467452587471,174.5642001482036,177.8250166608299,175.1554449057033,172.18159151731479,175.46919329685568,174.21336663967787,171.0313778534446,175.24203275511454,177.71186039054788,179.90925746736292,179.15303665893572,176.80709474240655,183.58732525570844,186.32740893260996,184.99318618220275,186.87541770481823,192.0469280413679,196.58498716765172,197.7913704331608,192.74614255727528,199.18039784520232,198.25331019081503,210.4188886629844,203.71787869074575,203.1275050695366,211.82591206470255,201.44489449631166,203.5280338586644,209.91313478669483,207.33162561171108,206.78932776418736,206.59163586177948,214.03284709023268,210.12923443741028,200.01562667759737,200.4549449618243,203.75281962017203,205.4819970546494,202.11997071153436,197.4837310525021,200.6028562545161,204.16197575595044,198.71389925258416,198.66477835491173,202.01940074391658,206.0311323521342,205.71714382074555,206.4328852138784,206.58949088799656,206.9077432553561,202.38404300663177,196.361176300745,193.88907317750386,192.82665791113578,196.58455508621228,200.52632067967636,211.4029270155251,209.27384235489967,199.21348553851158,206.24006128848993,200.16912969624306,205.66275510779388,198.46442850333938,199.2220670140493,203.1017982837364,201.1490922862256,203.17179693278132,208.19036869032416,209.89217715164278,204.54176645813212,208.4755124593426,211.030761657348,217.20837007085433,209.3768972299514,209.74783295201578,210.6256676751264,210.21610709916672,217.34570351493818,213.17974134717335,209.67473349671067,203.32990613960524,202.7931225316762,200.12000427169824,199.463716992843,194.4558413858382,198.73005962980432,201.28540621132143,204.00562622030128,207.01099626325356,214.94231343999263,207.21956468950734,211.34475082466787,212.80581598572084,202.31807195944583,204.74379499289563,200.74595466887243,204.32679322660454,206.7701396195839,213.29428310693987,213.63410151431748,214.69794177651994,207.14283676936589,203.5339551572679,201.26022566342232,204.46983272350462,202.28142148237765,209.34275914502788,205.43278751421798,203.99690611880794,203.12586409391685,205.00399255379025,206.2868446054338,211.8952042772794,209.82913465172538,215.29156498039964,211.83386601189034,215.91902842091966,213.17792781324246,215.16953344953848,216.37856734070147,220.98492626842489,219.38844761131304,217.75637672269815,212.59443875025704,208.75922950395255,206.1432081491212,204.4186267782065,206.23173402849076,212.05989099317418,205.01499864694065
