dates,nzd0050-0000,nzd0050-0001,nzd0050-0002,satname
1999-08-17 22:10:26+00:00,375.16,377.42,440.82,L7
1999-08-26 22:04:21+00:00,380.47,374.54,446.00,L7
1999-09-27 22:04:25+00:00,385.42,380.86,452.68,L7
1999-11-14 22:04:18+00:00,378.89,384.72,443.73,L7
2000-02-09 22:10:19+00:00,383.95,382.21,439.36,L7
2000-04-13 22:09:54+00:00,375.16,369.82,432.58,L7
2000-04-29 22:09:53+00:00,380.30,,,L7
2000-05-15 22:09:42+00:00,,,429.42,L7
2000-05-24 22:03:22+00:00,384.46,389.44,445.97,L7
2000-08-03 22:08:44+00:00,377.82,378.60,448.03,L7
2000-08-12 22:02:30+00:00,381.85,385.10,441.00,L7
2000-08-19 22:08:38+00:00,376.18,376.87,435.50,L7
2000-09-04 22:08:22+00:00,369.37,372.04,426.68,L7
2000-11-07 22:07:53+00:00,371.62,334.32,,L7
2001-01-03 22:01:48+00:00,379.26,381.17,445.05,L7
2001-01-26 22:08:07+00:00,386.34,385.04,450.34,L7
2001-03-08 22:01:45+00:00,370.50,372.41,423.53,L7
2001-03-24 22:01:35+00:00,375.29,373.67,445.09,L7
2001-06-03 22:07:16+00:00,378.96,378.45,443.98,L7
2001-06-19 22:07:05+00:00,,375.63,441.76,L7
2001-08-15 22:00:14+00:00,384.50,380.93,438.01,L7
2001-08-31 22:00:05+00:00,375.84,373.19,435.35,L7
2001-11-19 21:59:56+00:00,380.76,375.78,442.18,L7
2001-12-05 21:59:55+00:00,371.98,370.14,435.93,L7
2001-12-21 22:00:05+00:00,377.72,373.14,444.74,L7
2002-01-22 22:00:16+00:00,379.94,381.53,447.20,L7
2002-02-23 22:00:19+00:00,379.40,382.52,445.61,L7
2002-03-27 22:00:13+00:00,373.13,369.53,434.70,L7
2002-06-15 21:59:55+00:00,,346.69,,L7
2002-07-01 21:59:51+00:00,374.95,,442.55,L7
2002-07-08 22:06:00+00:00,381.17,383.20,441.94,L7
2002-07-17 21:59:44+00:00,,377.87,446.84,L7
2002-09-19 21:59:11+00:00,371.73,373.83,438.21,L7
2002-10-12 22:05:14+00:00,383.04,379.97,449.46,L7
2002-10-28 22:05:22+00:00,386.62,384.23,450.73,L7
2002-11-22 21:59:33+00:00,383.69,386.04,455.41,L7
2003-02-01 22:06:10+00:00,368.37,368.41,425.19,L7
2003-03-30 22:00:07+00:00,368.60,370.75,424.73,L7
2003-04-06 22:06:21+00:00,374.46,379.37,435.23,L7
2003-04-22 22:06:19+00:00,385.36,383.92,445.22,L7
2003-05-08 22:06:20+00:00,,,436.39,L7
2003-05-24 22:06:17+00:00,375.44,373.36,435.21,L7
2003-07-28 21:48:04+00:00,358.11,354.80,402.26,L5
2003-08-29 21:48:38+00:00,381.70,382.11,445.03,L5
2003-10-24 21:59:46+00:00,,,409.11,L7
2003-11-09 21:59:54+00:00,382.01,382.02,451.94,L7
2003-12-19 21:50:03+00:00,381.66,383.29,454.14,L5
2004-03-07 22:06:48+00:00,370.45,373.80,429.19,L7
2004-03-23 22:06:52+00:00,379.80,383.60,450.26,L7
2004-04-01 22:00:40+00:00,378.95,381.90,442.40,L7
2004-04-16 21:57:19+00:00,383.30,378.82,,L5
2004-05-03 22:00:35+00:00,381.06,378.54,439.62,L7
2004-05-18 21:58:14+00:00,377.66,373.35,442.92,L5
2004-05-26 22:06:45+00:00,383.82,,,L7
2004-06-11 22:06:38+00:00,,382.93,451.86,L7
2004-06-12 21:52:47+00:00,375.51,378.65,427.96,L5
2004-06-20 22:00:26+00:00,375.09,371.44,434.87,L7
2004-07-21 22:00:04+00:00,380.34,377.57,444.40,L5
2004-07-22 22:00:20+00:00,386.80,,,L7
2004-07-30 21:54:04+00:00,383.91,381.14,449.41,L5
2004-08-07 22:00:13+00:00,379.43,379.57,442.29,L7
2004-10-18 21:55:59+00:00,392.55,394.46,435.58,L5
2005-01-13 22:03:41+00:00,384.35,379.92,442.17,L5
2005-01-21 22:06:59+00:00,369.50,370.40,433.29,L7
2005-02-06 22:07:07+00:00,358.15,360.22,418.12,L7
2005-02-15 22:01:01+00:00,380.54,385.67,448.53,L7
2005-02-22 22:07:14+00:00,358.98,358.43,421.26,L7
2005-02-23 21:58:07+00:00,377.23,380.30,444.85,L5
2005-03-02 22:04:24+00:00,369.94,367.41,435.78,L5
2005-03-03 22:01:06+00:00,381.93,381.08,443.55,L7
2005-03-19 22:01:06+00:00,380.26,378.75,442.65,L7
2005-03-27 21:58:27+00:00,383.31,387.04,449.97,L5
2005-04-03 22:04:40+00:00,385.92,384.86,449.48,L5
2005-04-11 22:07:11+00:00,353.85,357.49,429.33,L7
2005-04-12 21:58:31+00:00,377.67,378.49,446.23,L5
2005-05-06 22:01:01+00:00,367.95,371.62,435.13,L7
