,dates,mex0593-0000,mex0593-0001,mex0593-0002,mex0593-0003,mex0593-0004,mex0593-0005,mex0593-0006,mex0593-0007,mex0593-0008,mex0593-0009,mex0593-0010,mex0593-0011,mex0593-0012,mex0593-0013,mex0593-0014,mex0593-0015,mex0593-0016,mex0593-0017,mex0593-0018
0,1984-06-16 17:45:05+00:00,225.79797935656123,212.63682038980244,214.42551460353457,211.2173830489226,219.82195383626166,224.06696054540376,213.12616619060057,222.14529902868736,217.88281804299837,221.5105924815294,222.9312933624826,225.20647644273808,219.86232378201456,223.40470365380637,212.44608305867675,199.48478016420594,213.9230907311296,219.10241141297212,209.57848280110878
1,1984-07-02 17:45:17+00:00,213.86615934467852,198.1468169959015,203.36063088843017,191.75566532238915,199.29480166259324,209.04737024081982,198.9727679165418,198.67100937350097,197.362650293401,202.68518732401276,195.64204933905972,188.00178105119542,186.35796135281413,196.49371372468053,192.4224015887265,181.48138593025502,204.8440991442193,224.63564083017883,199.75302740624576
2,1984-09-20 17:46:52+00:00,238.4839778424206,228.10812592063832,244.08911117613766,236.5749455744418,225.44186067028141,224.51997524814283,214.73742100564115,210.8074596828642,211.89776239962026,212.7987461079894,209.4296393281578,206.9820970142288,210.09264269568715,211.62419448202996,210.46770167329035,211.29341266839876,210.67332721823826,211.79542017126664,207.84625670280008
3,1984-10-22 17:46:48+00:00,244.21626495079985,216.8849287920309,217.09025981337703,212.45643701604865,213.16939922004414,215.51759435273394,207.4796957519167,208.58888818781452,209.03661769439503,206.37473414352002,207.75967745043897,212.40953948622254,214.07857865689215,213.75491366314296,206.13906248549148,202.43059745774832,206.21268933351104,211.525359021285,199.09753080571758
4,1984-11-23 17:46:39+00:00,199.68274373900994,186.2669844570798,189.2496048603251,188.3841474168642,179.53000836031853,205.7908591251106,200.80298818845495,199.87800655308047,200.83964276731263,202.63779589766273,204.00803742004155,202.29414021248243,204.1421697684923,205.9573014390327,203.5770200060694,190.80931920751124,201.45470430185827,207.73250159603452,190.7449445023593
5,1984-12-09 17:46:47+00:00,214.8954594394474,198.44979795930755,202.9531022170039,195.20381994206062,194.97377513413937,215.86508718127266,207.5401281922441,207.59963791782351,212.71477439342206,211.367409033456,206.28827575447758,212.1521287073604,211.88438077343739,220.40886774067243,206.50642950331633,192.27532821089602,204.00033830335465,215.74140959109562,197.1010581804958
6,1985-01-26 17:47:09+00:00,200.2789639754293,184.11783251184454,187.41251997422546,183.93769372414644,196.6060520068447,209.58380538596097,195.63262654915022,185.14451271873304,198.2757989232159,203.35515468067578,194.31644801575388,190.37090642671689,193.58218528630147,200.36694243843738,190.6028541960865,185.66555402215394,194.28164377266512,201.27043498837398,182.97106829687993
7,1985-03-31 17:47:08+00:00,227.95652312562797,206.3756582505395,199.8376712570955,195.07521636495437,202.0072728880635,218.29150221282845,216.0933775602701,212.61326736062577,207.74858432030308,211.30813355729563,204.86678490061237,200.4936690974619,218.46394230230487,205.9141179096473,199.10405736531382,204.78129689723391,219.28895362415977,216.57083150958624,199.09633100734803
8,1985-04-16 17:47:03+00:00,226.93526562253157,208.77661677320486,207.11958146276282,193.80500127996257,206.2812704068674,218.43245709629971,215.16265889886637,213.64689139192552,211.98079289561625,209.5827930466876,208.48759271687783,206.5462429274257,215.81468424164484,211.90051506855622,199.97750878379065,199.64640697560077,212.91340695092367,209.3705674620257,192.5078264770786
9,1985-07-21 17:46:39+00:00,228.9779642674869,223.59983936873704,229.9442162222657,225.23299524725022,223.65861524102712,233.07399751408798,222.730383136092,226.32504933447194,224.13318357211062,226.04557840647288,223.7921951180839,216.55636458664333,221.124393189073,240.49004372321514,235.33957015392954,234.5213055250836,223.80230699946563,229.3995517222721,218.00823018295392
10,1985-08-22 17:46:20+00:00,246.1036847102628,239.09386046831935,245.0845958366357,238.45509716789104,237.22526955078584,246.36027819029394,245.1323207562642,231.42247682563817,235.11040734218398,235.10849388900826,228.41649090582254,234.84053305708233,241.80853510430498,247.99546802069983,238.24913097437673,236.49005416797172,243.46553846986382,241.76224666260904,225.4062317328449
11,1985-10-09 17:45:47+00:00,258.626335718935,253.88443312232823,262.0279336344612,253.18401901839667,246.96023814961652,251.2029582864007,247.29503947156292,239.0920708827781,244.89364436503362,235.0428669156639,226.460989753793,229.20110449203884,229.81560647568028,231.29412471966083,226.43918173863153,228.89977357746292,232.16060826341672,241.919640756325,228.72097067863263
