,dates,aus0249-0000,aus0249-0001,aus0249-0002,aus0249-0003,aus0249-0004,aus0249-0005,aus0249-0006,aus0249-0007,aus0249-0008,aus0249-0009,aus0249-0010,aus0249-0011,aus0249-0012,aus0249-0013,aus0249-0014,aus0249-0015,aus0249-0016,aus0249-0017,aus0249-0018
0,1987-05-22 23:08:08+00:00,145.94834425679622,166.018949545065,166.90090467077746,169.48039722800627,170.69594258366428,179.60804328136808,186.8324826809208,186.02152381904446,198.0559429172808,199.3096245556743,213.8268254381149,204.79645065965596,221.17609605623576,210.65164749672448,211.47023394694148,206.9997758856269,211.63349141197398,197.57935345303474,216.501690651995
1,1987-07-16 23:15:29+00:00,160.61082239404843,189.1166220476117,187.3098606407923,186.76144762050268,194.1501146523185,195.7003005258951,199.94125105865993,206.3859541094373,218.54845243396298,215.49986588716766,228.96512928054634,228.5445285823818,230.24468062445447,221.59634929537097,210.47662903197173,209.55082256849732,204.06767928564915,190.75252496233952,218.1504071491561
2,1987-10-04 23:17:34+00:00,,,,,,,,,,,,,,,,,,,
3,1987-10-13 23:11:33+00:00,203.3798942201677,223.0604383246506,211.44549415424123,210.719617584879,211.6104011885728,217.85887497769926,221.2292381443141,223.77529114975664,226.35674373975414,223.57702172459705,227.33224789263167,221.95451071002793,219.122651424673,217.64619664548277,201.082439997182,199.2537150529858,199.49603576645788,185.82632181762403,218.08708492255715
4,1987-10-29 23:11:49+00:00,189.82424753191233,217.34255266402567,208.35263088196976,217.65281478592533,211.7435138254571,212.42552928701286,204.83973739300296,206.7639381976746,216.19426806322053,209.11608728852505,217.22243755759803,210.89663837330693,205.72736418535172,205.88006702454186,198.05981957477667,200.43067211865605,194.87978779585856,182.66800097545246,218.9328717751484
5,1987-11-14 23:12:11+00:00,176.66538382826772,203.95769759067986,200.51040740884457,207.0848377632227,208.85350733387904,197.62588476439558,195.17442128439524,198.8427049869621,209.6215086836475,204.54324180763308,207.22351936644083,205.8453695266409,207.8526394168675,203.34160541138164,191.03135394115702,187.12108450873012,191.86131336282335,176.1184866338138,209.9393175993654
6,1987-11-21 23:18:29+00:00,,,,,,,194.5206460083541,196.33367084776398,199.79351121200608,197.37413959606582,201.15906802845026,198.50348194347393,200.88538279213117,203.95828810790206,186.42005364686187,193.13330313798562,195.4016855953805,185.68070585866172,
7,1988-01-08 23:19:14+00:00,206.96592097230192,204.68886858086887,200.48669612298,203.71787770464493,206.85380533157897,207.0466338738716,214.23263720244222,213.19145481000098,209.3692807109856,216.53060395705796,219.61984794551336,211.07080906509378,212.13213312769594,212.89440590363708,209.1331339708316,215.64914630507,211.63359488571834,196.99530636414931,214.22972890249798
8,1988-01-17 23:13:14+00:00,169.10574817259044,187.32823619160686,184.48728814949268,182.37070693113992,187.0810572176966,189.96785152914737,192.4625799071287,188.1396201018678,194.70388450448144,191.32603588888114,199.0313577730669,191.56826672367782,194.353741462915,193.81924319155897,195.77567735358664,198.3801184276835,195.3350836877066,183.02673308935414,196.81868507059224
9,1988-01-24 23:19:32+00:00,,,,,,,,,,,,,,,,,,,
10,1988-04-13 23:20:23+00:00,,,,,,,,,,,,,,,,,,,
11,1988-04-22 23:14:16+00:00,148.86823388293428,185.37632900162185,188.05480894140044,187.7540568061276,187.39966768167687,191.7802479338984,188.67511403428588,197.2987201412084,208.19128869830973,198.06810115665823,203.19757842363393,208.42322302504851,211.12424735668384,213.00862359872187,225.2937589258829,213.37452544681278,204.68760929222702,193.43880453406177,217.486074752993
12,1988-06-09 23:14:39+00:00,129.92010525349687,163.02033291463272,150.7297106176073,143.96238433599984,145.78026428723265,155.80462701894155,160.98573493247085,172.21013996644837,183.58628844827766,196.20427105753944,215.74026813664432,220.47552464227587,228.48691452662686,215.34968143595444,203.18880595491808,213.13907273964074,213.3315819501545,199.18551917853145,223.19058533533087
13,1988-06-25 23:14:44+00:00,139.445706669835,156.749953257891,151.5468521860864,151.97302617596824,159.5134509836163,168.07015907194472,177.63173783836734,180.74480677453317,189.5205444851466,201.65400587568416,217.6067522467427,224.67310046212322,241.8638547731411,226.28130655190836,210.62056124053,210.5183993348925,211.2114000367497,193.9909149845927,222.79402260322294
14,1988-07-27 23:14:50+00:00,124.97824046905797,153.81156446314213,152.25771609960836,156.0258359318615,160.43103514845706,165.6090648138439,169.01007608418345,175.4321001743171,182.7167369474901,185.06099726208112,194.63105271563214,212.93072153252274,224.60830756308565,218.03268847851436,193.2584938134517,186.8026647523573,193.61750005323546,194.00335371127724,206.92207145160594
15,1988-08-12 23:14:49+00:00,127.43461503526763,151.93414655094261,150.44675992700604,156.40477545311293,162.63331394958124,165.5616321966916,166.68036766411467,175.0714915644792,182.57976957420698,185.08699761613627,194.8469989576451,202.09582113297822,215.0923391586848,208.57140055995012,187.22299256080026,176.78877914246507,180.4675258368645,174.22354113869758,204.35608355586953
16,1988-08-28 23:14:54+00:00,159.62632622999905,159.99544570642973,160.70118124210904,168.231521043643,179.408502797163,177.50117355513564,177.81975960205457,181.49841065058584,191.14625173200375,195.81404450335395,207.28576682558156,220.71605001962672,227.7437324641561,227.57908360505309,205.24387618748185,199.3744403038301,192.95823507708496,182.19961437861173,208.4505393900276
17,1988-09-29 23:14:45+00:00,165.24847443099122,162.11905664010249,149.49851016996234,163.8321452174735,165.57724792245568,174.35921769508326,173.76955758660205,182.47621475939772,193.2936381884671,205.2482131616238,207.99218023120739,217.72277954615677,227.4532954217083,232.71879567492851,215.4703974395922,195.54916998940905,192.91469247301606,185.92522500967192,209.63117545695397
18,1988-10-06 23:20:56+00:00,174.9151069132034,165.83020415558894,155.17901296236357,160.7918715971031,163.6251307417953,165.3847978850289,172.54982793515,176.5136307621742,199.18697494156703,201.43064044722706,214.91043139438327,219.34462042267901,230.2688855566155,231.45405923456659,208.10957479303096,187.99623348665818,193.06710325582813,179.16032396915995,215.79388039068442
19,1988-10-22 23:20:50+00:00,,166.62450263131623,160.7010298753373,165.4238458688249,163.4522236635164,166.16807841540438,172.23309222735162,178.16297487066532,190.5319596636488,196.51395164485632,204.78166926505216,214.24707628544667,221.86203371981085,227.28351305865766,211.1904573739747,196.48769789050763,185.1120043083747,173.1177508446072,
20,1989-01-19 23:14:06+00:00,149.48797250725062,144.13031304994777,127.49508109394625,137.54972381934263,150.6041383163128,166.51792284150596,172.56421205639188,181.24225974851643,176.53529737855683,185.75504498443215,215.61601048304854,217.44588658133404,217.24655326449457,229.94964056846766,230.10731238374495,215.772775958959,220.93204691288864,193.96772643111547,213.73440586116217
21,1989-06-12 23:12:05+00:00,119.38489402550663,149.66276596332224,157.3912094767838,158.92766848582843,165.35897568991615,161.51994231377924,164.40766225666454,169.49663559763655,182.94501199386193,188.82576916106004,207.3482769650721,223.82214807235542,241.59842451506518,251.96730666528126,242.45545974625608,245.72903508942517,237.71104635756674,199.73615138570418,222.78588869727835
22,1989-07-14 23:11:29+00:00,125.2507450573685,147.72818275902299,152.79078679949774,150.75781283342596,155.75854407782012,156.4207720584533,158.22114544330543,164.7454599692615,184.77266672608667,192.94292037660057,206.7177667224108,224.49987213709724,239.43960686726163,236.4992710326164,231.29148074861286,246.88470116566722,239.4158480572948,228.68191443478642,225.0540886000903
23,1989-07-30 23:11:11+00:00,146.84903026832146,154.40204789830025,146.12940615194552,148.4567294674134,145.28754050495422,152.8048734620743,155.19808276780267,170.57069172540625,188.92974788570402,192.55863333290299,209.0408403882875,212.89711020346908,216.7140022178625,229.20579077804547,235.67318401065887,238.8630537083408,246.10526094376033,215.65021461518597,229.45439990014347
24,1989-08-06 23:17:12+00:00,,,,,,,,,,,,,,,,,,,
25,1989-08-15 23:10:47+00:00,145.89456232222776,149.6532761519325,148.66933938246086,154.00545899717196,153.09540800474682,149.3063020368381,153.28804453807737,165.76182455098336,172.82174199782003,178.8515773168628,193.3346733650883,199.50008539891303,202.23830385353742,213.57004062733625,218.88564354035805,223.8949529724548,222.85484121358914,210.98109788441022,216.94845636793727
26,1989-08-22 23:16:51+00:00,,,144.21114523609293,148.90215215910624,147.90341134208734,152.3009524022689,164.5814769663066,177.61730683870903,187.53427122204897,193.52411116152942,206.40442889707342,213.86430447933404,216.41276093602352,219.46689819013213,222.26651048688854,223.93689233171924,224.5362173764884,215.86582859679964,
27,1989-08-31 23:10:29+00:00,172.71909712094532,165.84470686986995,152.5191889372614,163.3417056392713,163.85196693240144,170.37743141669185,177.20331483623622,191.93100590792076,197.92880388342937,210.56872350021308,227.0934364509397,231.47871828568682,243.1148443505566,246.0984743788937,237.9469470419707,242.49864305213427,236.24184322718332,230.73941167292554,240.93150750154092
28,1989-09-16 23:09:56+00:00,169.47729171139292,162.22748527322747,150.70719851516776,158.47203155463413,165.45219973830865,164.53883830977395,169.81272326601882,178.71019962908824,199.00568277111543,198.4930326229027,217.64825422404917,223.28953200204037,233.68519390802658,235.47019588771005,237.54192355668283,235.9753549896098,238.6965248260211,221.75315330547465,230.037734098197
29,1989-09-23 23:16:02+00:00,163.38752904530946,159.66280648796274,152.21320866151459,163.77687653067736,160.9115683022715,160.6454287123804,157.94246601109597,174.3887045688011,191.9388699682378,193.28796040740644,208.4695667549448,215.1037792601575,220.8032942382894,223.91707162951093,220.55741792575424,226.9919528683911,226.3783171432071,214.3105088166085,234.0690013030655
30,1989-10-02 23:09:47+00:00,151.51150018173266,148.3123458687195,143.26539519310657,151.26851652024237,146.72441345020036,144.34290190549012,157.30187297701656,174.38011358929458,179.60420794838572,186.57215528163619,202.41749874528355,211.9894687189681,214.22510555405478,211.79086072929098,204.4747330271527,208.04892586614176,215.29464447196762,213.53516097639692,223.9554519162699
31,1989-10-18 23:09:03+00:00,172.32239882413776,155.2884383226088,156.06355177711842,164.18816446456086,165.1860982537873,159.34117102209723,161.57220937455523,182.1589801955852,195.464219501098,197.5769464077354,215.045574401349,221.43614383378818,225.05845895840616,228.4738554009931,222.4102487500774,227.92377474370056,227.02159774580068,209.307662849437,227.59011970267758
32,1990-03-02 23:11:15+00:00,,,,,,,,,,,,,,,,,,,
33,1990-04-12 23:04:18+00:00,,153.01955568779584,158.2273750151696,161.67290500871138,170.9106066391193,173.09606675945287,179.7720148396413,189.34285913172556,203.06285009733352,211.8355232001289,224.02040108205065,232.65928439835756,246.97671480229732,249.07867940762733,251.16283215672757,251.6860584327996,245.66614546498573,223.52913533109302,241.24225499574874
34,1990-07-01 23:04:16+00:00,,176.75004029243306,181.98881479304572,165.45384462396723,176.34443125459987,175.02305145308907,179.78906952214845,181.04661403722108,181.52244170387817,198.58615656554582,,,,,,,,,
35,1990-08-18 23:04:04+00:00,,155.52607713416364,155.00373789955418,156.1163659588079,155.4411132652944,156.96728536624184,163.76023161118283,170.68427999946405,186.09617354014105,183.97233627933568,194.5698098108199,199.99482494465514,204.32567568355373,209.65390551405,209.74677828778567,211.0291125893439,207.44490143170034,187.33200555672676,198.83126484416871
36,1990-09-03 23:03:57+00:00,141.14320490375778,162.21841043306645,160.219177268201,157.56855606558156,150.22081105611957,155.43301279645948,158.26099770052437,162.47332929883268,173.03855306636646,181.870080476851,196.704063368927,200.67433885374288,207.63848863028974,216.58133512083435,212.7054154866875,211.3597864952004,205.8272794747589,199.92556122955264,213.84972318551806
37,1991-01-25 23:04:38+00:00,157.46834153033666,147.36209883257706,140.053431597622,152.7251327779783,167.98971720948927,178.1071619908251,173.80303978405465,174.23413746968768,192.3356220902469,188.93227271046015,205.81700543897236,205.4371145092413,211.3532372905366,216.51179636550356,209.24063848886024,216.5381648626669,216.56682118901273,202.5812333065521,215.91970822371047
38,1991-04-15 23:06:03+00:00,152.2700466373701,153.12620888487768,172.22271030534756,182.29566310896664,179.8061810874798,182.98440433894376,186.46334985692582,196.29118854616016,193.76812269347965,202.23254481964221,214.37950397397864,217.83143788411437,220.12532617495233,229.71520188788173,224.55747965234156,233.7012568797772,234.93678561524433,221.87931706025634,231.77369618626528
