,dates,usa_CA_0117-0000,usa_CA_0117-0001,usa_CA_0117-0002,usa_CA_0117-0003,usa_CA_0117-0004,usa_CA_0117-0005,usa_CA_0117-0006,usa_CA_0117-0007,usa_CA_0117-0008,usa_CA_0117-0009,usa_CA_0117-0010,usa_CA_0117-0011,usa_CA_0117-0012,usa_CA_0117-0013,usa_CA_0117-0014,usa_CA_0117-0015,usa_CA_0117-0016,usa_CA_0117-0017,usa_CA_0117-0018,usa_CA_0117-0019,usa_CA_0117-0020,usa_CA_0117-0021,usa_CA_0117-0022,usa_CA_0117-0023,usa_CA_0117-0024,usa_CA_0117-0025,usa_CA_0117-0026,usa_CA_0117-0027,usa_CA_0117-0028,usa_CA_0117-0029,usa_CA_0117-0030,usa_CA_0117-0031,usa_CA_0117-0032
0,1984-04-18 18:01:41+00:00,227.48624111957344,219.96975343524502,216.76429581816114,227.105127082676,222.18096218902687,214.81019785183548,215.77172100829378,225.93159701020042,216.9312892338994,223.226515721346,227.1202901033925,212.71701806326342,220.6128858820985,228.79844769880475,227.67359534823876,219.21309413418834,232.1007760878203,234.90402511407416,230.78462028957264,218.2767131818967,218.55086726874177,232.18399960688933,218.14460558468187,219.25279144705766,227.52704324310196,216.91546607970093,214.09318910719145,202.66377458602662,213.14794808971146,212.81311128299296,203.51623384496918,203.56857393991066,205.81399446285744
1,1984-05-04 18:01:45+00:00,223.64748429557872,216.5886380063872,219.09276325566054,229.62866492594313,236.07072029438157,227.3524219262499,221.1857834926731,225.97838093827687,214.84907692233313,226.97930706883224,236.10668126700747,227.33382028357136,231.1700828452835,238.49661520440608,236.1244177274422,228.62549634791895,244.19668154912043,239.2518426676922,234.95372318223178,223.77061584981257,223.5011034228484,235.976014025288,225.0359286743324,221.79256108304904,230.01075397993378,229.5996630391576,229.56398482941944,222.84527135084357,224.56070578152722,225.28411441714502,219.69391048260346,216.27239336211912,217.2798287819876
2,1984-05-20 18:02:16+00:00,222.8006151205279,210.63039139964854,214.9811321546568,220.92544180579142,219.52341708914915,216.05927337336777,213.39924384121278,206.61296337650782,208.63136600454712,212.80906931386562,222.57313629949667,211.95702230781788,210.81383150508864,218.80729062398075,218.4436346958095,212.46366768149085,223.19716504252384,222.39875023806593,222.08126084893732,208.77219124743334,216.28654276435705,225.38982723794015,211.5391192717353,216.61005709462063,221.86013589129954,215.335214634564,214.61014155285432,202.71994383514135,208.89209759796788,205.00403524997296,204.66665503185735,204.33031294240072,207.46811333138115
3,1984-06-05 18:02:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1984-06-21 18:02:54+00:00,220.1759542829716,207.9576538705818,212.11949236142868,224.26290613555528,220.4755473300147,222.39672434887956,216.1066939440275,214.39887983561292,213.50651810087334,221.7025417404391,228.04385309943206,219.230099134479,222.9698627382048,225.43229770306183,226.08967124339742,216.19573538282205,231.1451945813191,231.77424681241774,226.44521670660814,215.64879399931172,218.24969992121396,232.0519782337398,217.40174331614173,220.49007114618513,223.99161792934802,222.05758627720215,223.95395089914774,218.11306229483014,220.13767250476707,210.44249919434577,210.23031691399774,202.74672479642732,208.03137157328288
5,1984-10-27 18:04:31+00:00,223.9443851290804,221.5607207877568,223.25648594550637,233.4558481836642,239.79104777954367,232.8497252063849,228.57627857951263,234.60735662891835,222.05828035183274,235.13605823066217,241.74484248351433,232.6216296209004,230.10829655186515,240.60825772153234,242.65011312997817,218.76244777796688,239.82925903594645,235.90877693548964,240.92419076625401,231.07407047848824,232.27181558642687,242.34809066744216,234.40888480635246,228.945903929264,237.46729167033385,232.59102216135148,227.50543146970304,226.61573089187786,234.49640841583792,232.49157377035533,214.95815869849508,211.3291784059829,224.63569376480703
6,1984-11-28 18:04:24+00:00,229.0147890228749,218.93448051486484,219.11496036323544,228.9963483163627,225.2390573311545,229.00458171531034,220.09218628709866,228.06150804526243,221.86275609707403,231.27847851456627,236.57020337958969,234.37763065474033,214.65845482403694,218.8250825092318,226.5788430971664,215.53201142969564,233.26386774649487,229.39395163212166,228.34627163891093,220.22009433680063,220.6434607986798,230.63779774555013,222.5119921273309,217.8582407651066,223.05352659895695,214.4375680610087,212.26760291895567,198.75086545321986,211.0568361082405,218.77000294402228,202.83084023022937,201.91112176871673,211.10638874356565
7,1984-12-14 18:04:35+00:00,240.15787984077107,228.7924853465368,234.09096568025038,233.62877802992966,238.33424472615476,233.37285655405609,239.6438288235535,226.82359090222957,219.6114421965902,225.80006297725674,234.32242688885108,225.60191471279995,227.94319654728142,231.00394612522538,233.19014127173398,225.5957675712246,235.8159274209528,239.7896613907784,233.08281473791055,219.52312304307048,226.0546888002952,237.57067350847018,225.6910734674763,231.7466286517338,228.20209383777822,227.43927336934965,221.778996367701,211.7613312745163,224.4169187436218,217.91731036329563,212.12950606608823,207.94553359047006,215.96792927432477
8,1984-12-30 18:04:44+00:00,239.24637554218128,226.89518442319653,229.70229535869362,230.92060511863923,230.75783359391775,228.39640544183973,233.1143528614057,226.48568165538222,225.14133413222444,236.40252409547378,242.5277135990504,227.61323273787622,232.0100784477702,232.2490125022676,240.41400238889187,225.29489499172655,244.57193627683816,232.6860392588073,227.13840349275125,213.1479107115367,221.9178310506174,232.10856605512106,219.65313123206641,227.60145362698262,223.6317932784838,219.74770469429885,223.61398780729718,212.42474643728892,223.56601667375907,224.75614699794056,213.08100601064487,215.52970414830895,220.2984715422385
9,1985-01-15 18:04:51+00:00,237.61013008591388,233.130442195537,229.84593933124336,232.15921022427565,239.29753544651135,233.927062088065,223.7055157251764,237.33686014712652,214.92702490272964,233.22546513648314,240.3355911007942,228.04140789753038,226.37930017064537,229.40906604730904,233.63067738393406,225.90524601333178,239.58477684216717,238.28841137996585,237.54013328141485,226.23165280015203,225.91136267229183,243.61804841664278,232.21037413875524,226.84150916941962,234.578534413792,225.24930078996672,223.98471080750494,213.4924126124943,225.28076067637943,224.27775814657528,211.47913963546995,210.2327626166057,225.50707919700798
10,1985-01-31 18:04:55+00:00,231.60591059492674,223.39710670802026,224.8834013315992,225.99859472211537,233.14212829548856,228.44350389928044,217.2489055306053,226.60116022395,219.51296171177893,229.58428741243588,237.67354635627095,230.08325310613262,228.9084278214838,231.878353933664,234.27155978158777,224.04069956888947,241.23244392532445,239.52924149559354,233.4987093283415,224.24619394660547,225.10538285941,239.04012762709547,229.89755850553505,230.6963915657431,232.6798224275822,227.4080996237513,223.65078406888043,212.0212330388986,225.49239693703692,218.11122933350757,213.63663183441886,207.43269047399647,216.91746563404254
11,1985-03-20 18:04:55+00:00,225.95695300667512,219.65518103579421,215.48169567020796,223.9745407155394,226.59049144003754,211.28655565292755,211.07266184719555,217.08926954210366,209.10755326571336,223.17486326750267,234.59306703408862,213.29044324217446,219.6662165411225,226.35294698211973,225.92777034077102,212.84710888880878,225.23259622022965,224.4698919235213,221.37767429971083,212.57373156397026,213.89738992507733,225.0641092789547,214.13441635098636,216.09093060444985,223.79180891672442,215.25441156421877,216.73050986717442,207.32647284875887,212.96549343098738,216.9606706703311,205.1709480592311,206.52089888856082,207.60929327928937
12,1985-06-08 18:04:37+00:00,227.76765512870315,217.44361300434014,227.4034300470737,232.7470896059544,229.56433886088053,226.27302181509447,221.30886324509422,225.86434859448633,221.76038518895692,231.36531883890606,232.92759132770863,227.8629454875316,228.64461262947356,238.42673868043283,236.3722931291192,229.23342288431962,243.22057436699117,237.81950169494914,231.01255703306626,219.7338629196892,228.1787097115733,239.6780649957188,225.33218149309363,233.93767084598062,237.76170229495676,234.97578144949168,237.26106546442466,223.72976559288813,233.79489493121602,223.4930462004397,221.3146699280075,215.90559520841995,220.2088674332861
13,1985-09-12 18:03:49+00:00,235.2577373410928,222.53853693920237,230.1485367478348,230.33780213628592,227.3851999803361,224.81223228412114,220.5180404048489,218.24460044346648,220.94488921008792,226.65144298465796,235.24243952949664,225.06592566584376,236.851321397117,237.5240271395835,249.24694892207705,239.2312297714853,248.58694853043653,239.2766365450191,232.0867032706015,220.02798688875515,227.93437181711448,236.18183860414632,224.33327808833704,229.28955183728021,227.13513434865405,226.0333392604999,237.425400180437,229.0325878119385,234.8061682964581,228.71232768363393,219.233541317206,213.41528798960292,214.00080215341208
14,1985-10-14 18:03:28+00:00,235.51053416817038,227.3289504821834,230.67628672256797,228.66488258980658,232.7773535044755,222.90396951562911,231.7759563896209,223.80645481408033,219.9043227491015,231.76367714878887,240.23677337517412,225.5845367773196,235.0432598704491,228.1027551323051,231.67380331675693,230.88636046181728,240.82887472080373,237.85263979219994,235.5743365438196,220.62032273111055,226.16797963694896,238.12884058193316,220.35930468856256,231.04903370972076,230.43398668674095,229.36596261397682,231.3005726290468,220.10937715725532,226.70063624905043,234.70200979568182,217.32305598915795,215.2113756222228,217.49831370427722
15,1985-11-15 18:03:01+00:00,242.67670375939528,233.19263282403534,236.4253528501273,239.63426739989615,,233.98579351584155,245.59015071897542,235.84562951564985,234.59415317955043,233.08327570167614,245.6815048610884,234.19544236092395,241.79745061553,245.99458071796468,248.13724519496705,239.20012110616756,253.07340875558597,250.95754551010708,236.23795796780112,232.83833703517007,240.1672540887365,247.81898492036828,232.97277933871248,247.2104079915602,242.45304410323976,242.51156450537312,238.9892886994749,221.72149737179265,236.29506571464847,233.90111757590782,217.3865191758511,223.72398107704055,219.00886876552536
16,1986-01-18 18:01:49+00:00,220.90596871110034,217.22523928275825,214.47811056917425,229.6201365126107,235.44234267938336,224.69480466372414,225.36491175003485,227.65751528764255,216.8608266866202,229.49269835628388,239.07357342514499,231.12516165981867,220.60014376874832,229.58465503990402,232.91165018799023,226.22410913195048,238.96692992009793,234.0608399256643,238.90205899900266,226.06931364185633,221.24405640634544,238.3427254932258,230.4193443609694,227.36404440834988,234.2960268046687,223.3318244071322,219.47328085888006,207.2268755113355,221.19997129318622,220.69970191554273,209.5940879318267,209.59023101598834,218.42848187147857
17,1986-02-03 18:01:28+00:00,225.874174144922,219.03146894487676,217.51262335853576,223.4021337251792,231.5272516255463,225.36064188152582,215.27669268321515,226.63354922847475,215.74829201506267,228.48543708891623,229.8648326750786,218.74726356930748,217.37084400582052,226.59921248571612,228.7347211746777,222.31562214176518,235.7438821046473,231.02871458954903,228.4294005265659,221.16130048212958,217.50291049937644,233.87118323305282,223.05013435607643,214.34362064536322,224.7457771962726,215.96608845448168,210.89149809858338,202.31607451228166,214.4651324634986,212.29795272649318,203.47841810763464,201.17079852379138,216.32607318520448
18,1986-04-08 18:00:05+00:00,222.0108841031363,211.5616104224637,212.32649782020795,219.12234688870885,219.77438766132684,210.5141568136687,215.16622536623487,221.67524717695795,210.62271121537242,226.87885141915692,235.27295424463856,225.24779983312692,227.11984203345543,230.87603495440118,230.02756369492317,218.95948950469182,234.73805167696545,234.10639620390054,230.7693921554918,220.27735505485023,221.83797727081924,237.00482411865138,230.9088248846668,224.55355732000274,234.6031871529092,226.10967905124477,220.53499231354024,207.615493616988,224.14094565926956,217.46603821190536,201.0360372278316,197.63623274953252,208.4281981432523
19,1986-05-10 17:59:18+00:00,235.2914837887498,221.8173099372979,226.34546671180007,230.1368584741024,228.07019842104745,224.92347525714374,221.33205132726943,219.79125722122234,224.6549507206317,229.8782418774411,238.35562776533732,226.882656261883,233.02094889254437,232.63809884817223,234.90411632022753,224.4793697091823,234.70426483786719,232.67406199444252,229.01990231954002,218.90878481637972,224.36839284718218,236.67072183411855,227.1552385249498,230.08562658310177,231.5622254866916,227.98038272194356,229.1494502538253,214.7916585577039,230.60022273767174,222.26681087723105,203.00733010551795,199.78992792793957,208.89170745429854
20,1986-05-26 17:58:51+00:00,226.7078972168149,217.29279768658643,219.22549429319375,223.05887437811785,224.90720056915987,220.75337141350377,211.88215240315117,214.87167671868414,215.35234176041524,224.12203317439483,,,220.860697674163,218.53525179342986,220.01761033523886,211.10137564841827,227.36789528261156,224.9386862434577,221.16115401085042,213.277143078712,217.61499750642335,228.72513750572566,218.74344390535597,218.56554793081668,221.31445150983114,218.16206342779978,211.68068418353513,199.123156358127,220.18684764139888,215.16401453578106,205.72125945353022,196.97248225128217,204.00672751907902
21,1986-07-13 17:57:19+00:00,230.53234962678843,219.37125764434148,226.97804366483533,225.26604566243995,223.88148174879976,219.57906537491274,218.9531784514401,214.26580845881747,215.9634107714916,223.53581954421634,231.63907293803175,221.0263789866735,227.08019218424468,227.31682108439222,230.63970092731492,221.85180927620462,233.53036493358587,231.56660915970713,222.1655542457507,208.17175673380024,216.52149208296368,229.25806588273653,214.08330771015812,221.72277527337647,224.50533460804215,226.24363626354253,225.05523571575267,210.20977222564255,223.42378995850947,222.38324800649823,209.585135671733,200.53877268848345,207.9187286286827
22,1986-07-29 17:56:45+00:00,224.2694941707091,213.06430321968264,218.0894028277454,220.1129729837977,218.198384526074,211.57628644617938,215.63250338065666,211.55756484304823,214.69873923155893,221.49123362623286,227.63525446945906,215.63197754292884,226.1950886952073,225.70616744921762,227.32147445536114,219.91356817003327,230.6783389440924,231.5104515684231,227.43126529635578,218.30586867972966,227.48580613294808,236.28392609072742,218.93641976460395,225.7270633267214,229.9068546855036,223.96475218612127,225.6123626967508,209.54414556026788,220.03454527464316,216.51441227477326,210.95793073620106,202.5620558515324,206.6419376588272
23,1986-08-30 17:55:34+00:00,228.1210029685839,218.77043015276809,219.29639305609842,223.1793990544413,226.24563170583158,212.98062958062064,215.69299806560622,213.82882547698617,206.18667744985254,222.49420341082157,225.2839727928539,209.7777728230363,221.29805821523473,221.22545874397923,228.92515552193788,220.6810682354328,230.1350898029032,230.04826177347297,228.29726274774913,214.1206783987874,225.6443284185756,231.88836152380952,219.97299428949955,225.07008228149303,225.81760822684467,217.83496963548262,214.93807835256425,203.1433459927202,220.20995239111727,210.45407017441372,211.85808172820694,203.2628955379678,206.76214032842552
24,1986-09-15 17:55:02+00:00,217.19977399980422,215.94716562051087,219.14382580830582,223.7165659102156,234.4204029181411,226.92065247387836,218.68628820973814,228.05191741380565,215.49232107837264,226.67976240498137,237.4670646712786,230.4697425651021,232.51058601876053,234.8480115128444,236.1736076682792,231.5108695875204,244.46124663114549,229.55914402541688,229.2091889898755,221.65548217925826,221.57846933005533,239.39175991008872,218.22734382983597,216.81914851843965,230.3847045596023,226.79821762612482,220.69672773717406,212.631215684345,221.5586227043977,223.89595441719501,211.74038859133557,205.11250915986585,211.17416631679677
25,1986-10-17 17:54:01+00:00,231.81403363387085,221.34860689731002,227.66077347711996,230.14477394619,227.4364005565222,228.02253346765934,218.7219371339827,223.61831180271696,223.0057522959242,225.85397696552923,232.3884435662626,227.64298216473594,227.9689988761095,234.2566688194756,237.0015738368346,231.6372515713579,239.2607085945202,242.49416609642057,235.14458946982182,222.63794022928622,226.447420997798,231.83649820056308,222.25170230073923,229.16414919872253,239.2494732000357,228.53310818126678,228.8542946356453,218.49372998485353,228.7434289793304,221.77571251178088,212.79007108908027,206.29262242210964,217.94083679520259
26,1986-11-02 17:53:27+00:00,239.08457538398235,229.48000671009197,231.83443511219915,237.78015024852806,237.041295322241,232.21007469988027,225.70426754883653,228.51071774898585,226.0918337209738,231.54828572554752,225.53629657164066,226.52732790357638,216.9477973082056,229.11377041542596,236.5655536245395,225.55124109975685,242.11299764007862,236.0523889037814,238.7040286991753,224.1224370090863,229.25668899157802,238.32018389024518,227.37077148291732,226.75038683243866,230.9022908544608,223.10644278989224,221.25781839271676,201.4562143265942,220.1927917418397,221.56484059177112,208.9814250979572,202.79167580041576,207.28715583658027
27,1986-12-20 17:53:28+00:00,236.31636596434313,225.81068304977182,231.10287853638576,230.62116940540773,231.34606881997908,223.95050069128806,230.0318336361597,228.2434597067935,219.86740542107822,239.55421802185134,244.19961474085017,225.46578221477185,226.22830881951674,236.31089672764114,239.65154075309104,232.25788115304528,246.11821442143238,247.71662828685888,233.97422273234167,216.8832233457674,220.51498668823453,232.6598777814454,220.52038092831032,226.29151210008146,237.58729593810463,228.98468225808418,222.6433872267905,210.92200568391348,223.64448921221037,222.81551414643786,210.7425133414209,209.22201792340883,209.85045454624228
28,1987-01-05 17:53:57+00:00,226.400271951436,219.55583503742477,219.89933164665052,223.09917116697676,223.7150657430929,216.0094557674037,220.95064684983566,226.53183002618533,217.03326644140077,224.1317366971778,236.23063700421235,226.7007585645788,223.57493016994064,230.53103745482034,232.2686417994965,226.80973652283248,238.48028787937272,237.11536945845444,240.040747907228,226.17815015671312,223.95304799869547,241.31514438075172,235.5841618027225,225.75428984567668,230.4983080526557,219.14350008464356,216.37290156900644,205.6968236672424,219.47501341894994,218.4760855848674,204.10069785633385,201.47925801689578,207.53156785123878
