dates,nzd0113-0000,nzd0113-0001,nzd0113-0002,nzd0113-0003,nzd0113-0004,nzd0113-0005,nzd0113-0006,nzd0113-0007,nzd0113-0008,nzd0113-0009,nzd0113-0010,nzd0113-0011,nzd0113-0012,nzd0113-0013,nzd0113-0014,nzd0113-0015,nzd0113-0016,nzd0113-0017,nzd0113-0018,nzd0113-0019,nzd0113-0020,nzd0113-0021,nzd0113-0022,nzd0113-0023,nzd0113-0024,nzd0113-0025,nzd0113-0026,nzd0113-0027,nzd0113-0028,nzd0113-0029,nzd0113-0030,nzd0113-0031,nzd0113-0032,nzd0113-0033,nzd0113-0034,nzd0113-0035,nzd0113-0036,nzd0113-0037,nzd0113-0038,nzd0113-0039,nzd0113-0040,nzd0113-0041,nzd0113-0042,nzd0113-0043,nzd0113-0044,nzd0113-0045,nzd0113-0046,nzd0113-0047,nzd0113-0048,nzd0113-0049,nzd0113-0050,nzd0113-0051,nzd0113-0052,nzd0113-0053,nzd0113-0054,nzd0113-0055,nzd0113-0056,nzd0113-0057,nzd0113-0058,nzd0113-0059,nzd0113-0060,nzd0113-0061,nzd0113-0062,nzd0113-0063,nzd0113-0064,nzd0113-0065,nzd0113-0066,nzd0113-0067,nzd0113-0068,nzd0113-0069,nzd0113-0070,nzd0113-0071,nzd0113-0072,nzd0113-0073,nzd0113-0074,nzd0113-0075,nzd0113-0076,nzd0113-0077,nzd0113-0078,nzd0113-0079,nzd0113-0080,nzd0113-0081,nzd0113-0082,nzd0113-0083,nzd0113-0084,nzd0113-0085,nzd0113-0086,nzd0113-0087,nzd0113-0088,nzd0113-0089,nzd0113-0090,nzd0113-0091,nzd0113-0092,nzd0113-0093,nzd0113-0094,nzd0113-0095,nzd0113-0096,nzd0113-0097,nzd0113-0098,nzd0113-0099,nzd0113-0100,nzd0113-0101,nzd0113-0102,nzd0113-0103,nzd0113-0104,nzd0113-0105,nzd0113-0106,nzd0113-0107,nzd0113-0108,nzd0113-0109,nzd0113-0110,nzd0113-0111,nzd0113-0112,nzd0113-0113,nzd0113-0114,nzd0113-0115,nzd0113-0116,nzd0113-0117,nzd0113-0118,satname
2006-12-11 22:06:52+00:00,321.77,,359.83,344.75,328.55,305.1,300.68571428571425,285.18,270.0057142857143,263.5257142857143,255.73,265.0957142857143,283.4457142857143,285.1657142857143,290.12571428571425,291.81571428571425,304.6357142857143,303.32,311.66,317.7057142857143,317.87571428571425,319.46,333.53,325.0057142857143,317.0057142857143,314.84,317.5,314.59,317.0357142857143,318.2257142857143,310.16,308.0,305.45,295.78,294.93,,291.62,296.45,318.28,312.89,305.83,302.7057142857143,297.7057142857143,295.2157142857143,292.37571428571425,295.2657142857143,304.9657142857143,306.02,306.68,319.02,313.22999999999996,316.21,324.34,335.90999999999997,350.25,348.31,347.38,338.77,337.53545454545457,347.41545454545457,344.28545454545457,344.42545454545456,337.91545454545457,335.56545454545454,327.05,332.05,330.23846153846154,322.88,,,,336.8,327.52846153846156,327.0084615384616,323.29846153846154,323.5684615384615,325.42846153846153,323.51846153846157,328.80846153846153,326.88,323.5,310.02846153846156,309.6984615384616,306.18,,299.19,303.71846153846155,314.9484615384616,322.09,335.47,342.17,336.91846153846154,330.35846153846154,335.05,320.98,338.22,342.2057142857143,339.87,344.6,328.99,326.40999999999997,328.36,320.77,323.01,,314.71,331.65,327.73545454545456,324.39,319.34,316.16846153846154,315.15,311.00545454545454,306.11545454545455,306.82,311.5854545454546,315.23846153846154,303.3028571428572,,L5
2007-03-09 22:02:19+00:00,,,399.3966666666667,397.46000000000004,366.9566666666667,344.5966666666667,325.57714285714286,316.9566666666667,298.1371428571428,287.3171428571428,287.07,296.26714285714286,,,,,,336.63,340.55,344.0571428571428,347.7571428571428,345.32,356.29,357.7571428571428,359.58714285714285,362.49666666666667,354.99666666666667,,,,,351.4911111111111,350.52,346.44111111111107,,336.7211111111111,,,345.3711111111111,348.62,349.1211111111111,,,,,,334.34714285714284,337.83,,,,,,,,,,,,,,,365.46727272727276,366.9372727272727,360.00333333333333,357.8933333333333,358.7769230769231,365.1633333333333,372.40727272727275,369.50333333333333,369.01727272727277,368.30333333333334,362.7269230769231,,,,,348.8169230769231,347.9269230769231,,,,,345.4133333333333,341.2469230769231,336.62333333333333,336.5869230769231,342.7869230769231,346.50333333333333,,,,,,364.5311111111111,377.45,,,,,,,,,,,,,,,,,,,,,,324.61857142857144,339.66727272727275,L7
2007-03-18 21:56:09+00:00,,,,390.75,366.9033333333333,343.7833333333333,323.3671428571428,297.50333333333333,278.46714285714285,283.4871428571428,,,,,,,,333.56,341.02,346.35714285714283,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.08,338.39,342.27222222222224,352.54,355.01222222222225,371.05,377.7,382.09222222222223,383.34222222222223,,,,,,,,360.53818181818184,361.99666666666667,362.81666666666666,365.73846153846154,367.18666666666667,372.3081818181818,369.2866666666667,368.41818181818184,364.7966666666667,,,,,,,,357.6166666666667,355.7866666666667,352.51846153846157,345.80846153846153,344.7266666666667,341.79846153846154,337.5266666666667,338.36846153846153,342.28846153846155,,,,,,,,369.7,370.40714285714284,368.82,370.02,367.21222222222224,371.47,367.42,364.73,361.49,360.4581818181818,,,,,,,,342.1481818181818,340.0681818181818,340.74666666666667,337.6981818181818,335.61846153846153,335.68857142857144,340.7081818181818,L7
2007-05-05 21:56:03+00:00,,,,,400.12666666666667,369.6166666666667,357.39142857142855,341.3366666666667,319.82142857142856,309.78142857142853,309.01,313.6114285714286,,,,,,,370.05,366.46142857142854,366.18142857142857,369.57,375.17,371.08142857142855,369.88142857142856,376.94666666666666,377.1666666666667,,,,,,,,,363.87444444444446,,,369.6144444444445,369.23,368.02444444444444,,,,,,,,369.55,369.96444444444444,370.53,384.72444444444443,385.41,390.23,399.20444444444445,397.43444444444447,392.37,,,,,,,382.97818181818184,380.7033333333333,385.0133333333333,388.15,389.3233333333333,393.7581818181818,394.9833333333333,395.8881818181818,389.9633333333333,,,,,,,,382.93333333333334,374.93333333333334,371.86,369.39,366.4233333333333,359.47,356.3333333333333,352.02,352.51,,,,,,,,,402.28142857142853,395.76,390.49,390.14444444444445,391.98,388.34,386.89,388.53,378.97818181818184,,,,,,,367.49333333333334,365.0181818181818,367.0081818181818,362.4433333333333,356.1581818181818,348.05,340.0857142857143,350.6381818181818,L7
2007-05-12 22:02:11+00:00,,,,393.71,,,,,,,,,,,,,,,,,,,,355.2628571428572,343.1328571428572,346.39,355.27,355.76,363.47285714285715,,,,,,,,,,,347.41,349.2866666666667,,,,,,,333.39,337.61,346.9566666666667,355.31,362.12666666666667,363.41,379.09000000000003,405.3066666666667,390.62666666666667,388.97,381.18,,,,,369.52181818181816,365.4218181818182,366.93,370.54,375.96538461538466,373.88,383.33181818181816,386.36,380.4018181818182,381.29,375.55538461538464,,,,,375.77538461538467,363.6453846153846,363.66,361.21,358.86538461538464,352.87538461538463,353.37,354.16538461538465,360.38,356.22538461538466,344.6953846153846,347.07,,,,,345.31,350.18666666666667,367.03,370.8128571428572,371.03,365.72,382.5566666666667,386.69,375.25,367.24,358.59000000000003,359.83181818181816,,,,,356.13,348.62538461538463,354.17,356.39181818181817,361.3118181818182,354.18,347.64181818181817,345.99538461538464,343.3014285714286,340.64181818181817,L7
2007-05-28 22:02:04+00:00,,,391.9533333333333,382.18,367.3233333333333,348.37333333333333,338.04857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.79857142857145,322.65857142857146,328.2085714285714,334.16857142857145,342.63,346.33,353.27555555555557,,,,,405.3355555555555,,,,,367.6918181818182,374.0018181818182,379.5518181818182,379.9418181818182,373.6318181818182,374.4766666666667,377.2866666666667,,,,,380.3018181818182,380.87666666666667,379.49,378.6,374.28,375.8,,387.93,387.45,387.4066666666667,386.8466666666667,,,,,348.0466666666667,350.07,346.76,347.68666666666667,352.2366666666667,362.5566666666667,372.12,375.55,368.25666666666666,354.56555555555553,379.2,382.28857142857146,,,,,,,363.55,,,,357.0418181818182,364.5966666666667,363.6766666666667,366.26,363.7766666666667,363.1918181818182,366.6018181818182,,,,341.6742857142857,346.5518181818182,L7
2007-06-22 21:55:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.10153846153844,359.2366666666667,362.1215384615385,358.9066666666667,359.0615384615385,349.5515384615384,357.0366666666667,359.74666666666667,369.8966666666667,,,,,,,,,,,,,,,,,,,,,,,,368.87666666666667,362.9481818181818,367.27153846153846,367.5442857142857,367.6181818181818,L7
2007-10-12 21:55:23+00:00,322.25,,,,,,,,295.2528571428572,283.85285714285715,283.71,286.58285714285716,296.39285714285717,294.73285714285714,294.7628571428572,304.1228571428572,,,,,,,321.82,322.08285714285716,323.2628571428572,325.04,322.97,325.88,327.45285714285717,330.0128571428572,,,,,,,,301.25333333333333,306.5333333333333,314.95,315.4433333333333,310.20285714285717,299.41285714285715,295.28285714285715,297.3828571428572,,,,,,,,362.16,368.95,376.55333333333334,370.9633333333333,376.27,377.76,372.7390909090909,368.34909090909093,359.9890909090909,,,,,,,350.01,346.2990909090909,345.09,349.7290909090909,350.67,342.7407692307692,345.16076923076923,344.2407692307692,349.4807692307692,,,,,,,,334.18,331.64076923076925,331.51,326.4907692307692,324.84076923076924,336.3,337.45,348.78,356.9307692307692,,,,,,,,349.1733333333333,347.26,344.56,349.29,349.03,343.2290909090909,332.85,329.88,332.9390909090909,338.79,,,,,,,,352.41076923076923,329.40142857142854,333.69909090909096,L7
2007-10-28 21:55:34+00:00,,,,,,,304.84285714285716,301.3366666666667,282.68285714285713,279.98285714285714,279.03999999999996,283.04285714285714,289.9428571428572,293.3028571428572,295.36285714285714,,,,,,,304.34,305.56,313.3128571428572,317.0528571428572,317.2366666666667,313.43666666666667,315.3366666666667,315.98285714285714,,,,,,,296.03777777777776,295.9377777777778,295.0177777777778,293.8377777777778,308.49,305.5777777777778,311.1528571428571,304.7828571428571,295.7528571428571,,,,,,,339.89,347.1277777777778,359.71999999999997,365.34,368.54777777777775,369.1377777777778,368.99,370.68,365.23090909090905,,,,,,,,344.05615384615385,345.9433333333333,346.0609090909091,342.74333333333334,344.6409090909091,343.7633333333333,339.5061538461539,337.53615384615387,340.55615384615385,,,,,,,342.4661538461539,337.74615384615385,333.1133333333333,330.9661538461539,323.7233333333333,321.93615384615384,325.7561538461539,333.00333333333333,336.7033333333333,342.9033333333333,,,,,,,344.1,346.0,348.72777777777776,349.27,349.74,351.68,341.52,341.34090909090907,337.0433333333333,335.1533333333333,,,,,,,,,336.96090909090907,334.74615384615385,322.6714285714286,331.12090909090904,L7
2007-11-20 22:01:58+00:00,323.42,318.9214285714286,409.59,389.6,330.84,350.74,310.62142857142857,309.23,289.43142857142857,,,,,282.13142857142856,292.53142857142853,300.3514285714285,301.93142857142857,314.97,332.07,329.21142857142854,321.09142857142854,322.99,325.55,329.0414285714286,,,,311.98,322.27142857142854,318.82142857142856,312.78,312.4133333333333,315.57,325.0933333333333,316.3933333333333,305.8833333333333,306.5933333333333,,,,,294.87142857142857,296.56142857142856,295.72142857142853,288.49142857142857,289.19142857142856,292.32142857142856,301.49,308.07,314.4733333333333,327.73,334.3333333333333,348.75,,,,,352.32,344.25363636363636,344.49363636363637,343.0936363636364,341.14363636363635,341.2236363636364,350.82363636363635,343.58,336.22,335.7515384615385,340.08,,,,,333.2415384615384,334.66153846153844,332.66153846153844,333.58153846153846,336.86153846153843,326.90153846153845,330.28153846153845,333.41,332.4,327.66153846153844,326.72153846153844,,,,,326.16153846153844,319.89,328.1,333.13,335.20153846153846,341.9915384615384,340.44,322.8633333333333,325.12,328.31142857142856,325.01,323.25,,,,,336.4,320.3636363636364,318.51,317.73,319.68363636363637,319.67,317.28,322.10153846153844,320.18,319.1036363636364,322.74363636363637,331.46,,,,,L7
2007-12-31 21:55:59+00:00,318.4433333333333,322.0414285714286,,348.77,337.5933333333333,326.8533333333333,312.3614285714286,307.1633333333333,,,,,,,294.89142857142855,303.1714285714286,306.76142857142855,319.47,335.89,332.43142857142857,333.34142857142854,335.59,,,,,,,327.91142857142853,311.70142857142855,302.81,303.7488888888889,317.23,321.61888888888893,312.8788888888889,304.05888888888893,,,,,,,,291.82142857142856,292.16142857142853,295.16142857142853,293.69142857142856,302.7,303.81,317.3788888888889,326.21,338.61888888888893,,,,,,,357.09090909090907,345.0709090909091,344.90090909090907,346.73090909090905,343.6309090909091,353.0609090909091,350.0366666666667,349.4566666666667,349.34076923076924,,,,,,,,333.46076923076924,331.7507692307692,332.40076923076924,331.6707692307692,336.34076923076924,339.2166666666667,332.4166666666667,327.85076923076923,329.72076923076924,,,,,,,343.7866666666667,330.6166666666667,329.03076923076924,337.0107692307692,337.6766666666667,336.67888888888893,353.5,357.43142857142857,344.52,337.66,,,,,,,,326.2866666666667,325.28090909090906,325.69666666666666,319.2266666666667,316.8707692307692,318.2366666666667,321.65090909090907,330.7009090909091,323.8966666666667,,,,,L7
2008-01-16 21:55:59+00:00,,,,,,,308.4757142857143,300.00333333333333,288.9557142857143,278.98571428571427,283.77,287.4757142857143,294.0357142857143,290.61571428571426,,,,,,,315.1357142857143,313.27,317.3,317.74571428571426,312.6657142857143,311.6533333333333,308.4133333333333,300.12333333333333,307.0357142857143,,,,,,,290.92555555555555,289.5755555555555,290.80555555555554,296.34555555555556,290.84,297.61555555555555,285.2757142857143,277.0157142857143,,,,,,,,321.99,333.90555555555557,341.78,348.35,349.96555555555557,347.30555555555554,347.33,353.61,350.2936363636364,,,,,,,358.06666666666666,336.1830769230769,336.19666666666666,334.9736363636364,335.3066666666667,338.6136363636364,338.69666666666666,334.4130769230769,330.3130769230769,,,,,,,,327.2630769230769,323.6930769230769,325.3666666666667,318.6630769230769,305.19666666666666,308.3630769230769,317.1530769230769,326.7966666666667,330.50666666666666,,,,,,,,338.18,330.03,335.2055555555555,339.36,334.18,333.81,331.3,327.4636363636364,325.3366666666667,323.6666666666667,,,,,,,,,,,,,L7
2008-01-23 22:02:09+00:00,,,,343.43,314.2833333333333,,,313.3533333333333,299.68857142857144,294.4485714285714,281.32,302.06857142857143,300.04857142857145,297.61857142857144,,,,305.47,307.56,319.6485714285715,319.8285714285714,306.03,311.5,314.9485714285714,315.78857142857146,312.6333333333333,313.2833333333333,300.4733333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.6453846153846,336.7666666666667,331.3366666666667,326.27538461538467,326.0053846153846,330.18666666666667,322.02538461538467,313.5566666666667,315.6353846153846,319.59538461538466,,,,,,334.3666666666667,315.20222222222225,338.99,,,,,,,,,,,,,,,319.10538461538465,319.99666666666667,325.9190909090909,328.1690909090909,320.3666666666667,323.2390909090909,316.05538461538464,312.3442857142857,,L7
2008-05-14 22:01:48+00:00,,,,,326.2966666666667,,,,331.5057142857143,333.37571428571425,,330.5357142857143,337.23571428571427,,,,338.3857142857143,,338.93,350.04571428571427,342.0257142857143,340.55,,,349.7857142857143,347.2866666666667,330.8466666666667,,,,,,359.7,361.0611111111111,351.1811111111111,,,,,,,,,,,312.61571428571426,312.9757142857143,327.1,341.49,346.9311111111111,363.87,361.44111111111107,,375.93,386.5011111111111,389.57111111111107,385.22,,,,371.3118181818182,371.3218181818182,367.6118181818182,366.6518181818182,357.31333333333333,381.30333333333334,351.15769230769234,373.87333333333333,365.96181818181816,358.2833333333333,371.4718181818182,378.87333333333333,,,,,353.2476923076923,350.9476923076923,360.4376923076923,350.3233333333333,351.3833333333333,352.27769230769235,345.96769230769235,360.1433333333333,328.54769230769233,322.18333333333334,338.2576923076923,,,,,341.5776923076923,352.53769230769234,367.9633333333333,360.9111111111111,,,365.0,347.75,,358.02000000000004,353.15000000000003,344.36,,,,,,342.6133333333333,344.4833333333333,324.8776923076923,336.99333333333334,335.4318181818182,319.01181818181817,338.4633333333333,322.02181818181816,338.6776923076923,315.66285714285715,319.3018181818182,L7
2008-08-18 22:00:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.55857142857144,,,,310.28,310.02,316.43555555555554,330.25,343.78555555555556,348.83,352.42,357.41555555555556,361.66555555555556,358.57,356.3,357.93090909090904,,,,,363.10090909090906,352.1366666666667,352.19666666666666,352.28461538461534,352.1466666666667,356.2709090909091,359.1366666666667,360.41090909090906,350.31666666666666,347.39461538461535,347.14461538461535,348.37461538461537,,,,341.50461538461536,350.2666666666667,345.1366666666667,343.45461538461535,342.31461538461537,341.2366666666667,334.91461538461533,331.5866666666667,330.63461538461536,331.37461538461537,333.8666666666667,337.7266666666667,,,,,,,347.58857142857147,347.54,347.08,349.72555555555556,344.14,342.72999999999996,340.68,345.40999999999997,344.8109090909091,341.3066666666667,340.87666666666667,,,,333.4946153846154,329.99666666666667,333.3909090909091,331.2509090909091,334.94666666666666,341.0609090909091,343.06461538461537,341.94428571428574,351.16090909090906,L7
2008-08-27 21:54:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.24555555555554,,,,,,,,330.01,309.96555555555557,333.19,326.80555555555554,338.17,354.13,364.48555555555555,361.21555555555557,364.64000000000004,,,,,,,,365.3666666666667,365.06666666666666,370.67615384615385,362.12666666666667,370.04272727272723,373.1366666666667,364.73272727272723,380.0266666666667,375.6461538461539,,,,,,,350.43666666666667,353.69666666666666,356.24615384615385,348.55615384615385,347.25666666666666,351.1361538461539,340.8366666666667,336.53615384615387,341.0661538461539,,,,,,,,,373.00428571428574,365.62,371.55,355.8255555555555,333.70000000000005,337.57000000000005,342.47,346.47,350.76272727272726,,,,,,,,346.00272727272727,354.4327272727273,,369.59272727272725,373.8961538461539,350.5671428571428,331.60272727272724,L7
2008-09-03 22:00:49+00:00,,,,,303.65,,,291.62,286.89142857142855,270.14142857142855,279.55,289.03142857142853,275.44142857142856,271.52142857142854,272.64142857142855,285.75142857142856,,,,,,,278.76,282.12142857142857,,,,285.55,284.01142857142855,275.6514285714286,,,,311.6666666666667,,261.3566666666667,270.18666666666667,278.6566666666667,276.8666666666667,288.32,288.4666666666667,290.51142857142855,296.51142857142855,288.00142857142856,,,,,312.47,314.7066666666667,324.26000000000005,336.6666666666667,341.93,348.6,359.9066666666667,365.50666666666666,360.56,358.51000000000005,355.13909090909095,351.9290909090909,,,,345.65909090909093,346.37,347.15,348.8876923076923,345.7,345.94909090909096,342.92,347.32909090909095,344.76,340.8076923076923,337.6376923076923,338.53769230769234,,,,,341.33,340.94,334.3276923076923,336.2576923076923,334.28,325.97769230769234,326.88,324.4876923076923,326.1776923076923,329.01,336.78,340.23,,,,,,,333.04,,322.2766666666667,318.8,329.62,332.24,334.90000000000003,335.00909090909096,330.99,333.2,,,,,323.37,326.02909090909094,329.06909090909096,330.44,329.96909090909094,331.0876923076923,324.4457142857143,327.4190909090909,L7
2009-01-25 22:01:34+00:00,,,,,,313.01,295.0342857142857,274.75,283.13428571428574,281.7842857142857,289.44,284.9142857142857,293.51428571428573,275.6642857142857,281.0442857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.73,333.76,341.16999999999996,354.18,361.09999999999997,368.73999999999995,377.35,375.11,371.37,374.92999999999995,373.4790909090909,,,,,350.44909090909096,352.97,354.85,354.44384615384615,355.13,356.03909090909093,366.8,363.59909090909093,356.99,354.34384615384613,351.8538461538461,357.46384615384613,,,,348.2238461538461,354.04,354.7,343.40384615384613,344.7438461538461,336.97,335.9738461538461,335.33,337.2238461538461,341.6038461538461,342.99,346.08,,,,,373.34,,,367.49,373.07,365.02,361.71999999999997,364.75,361.21,358.77,359.08909090909094,354.43,350.33,,,,344.9338461538461,342.17,342.09909090909093,339.6690909090909,338.59,338.37909090909096,336.1038461538461,325.84714285714284,326.4390909090909,L7
2009-02-02 21:57:22+00:00,,,,354.67,347.54,325.48,308.77714285714285,300.86,293.5571428571428,291.28714285714284,298.63,309.4471428571428,320.82714285714286,311.8171428571428,312.65714285714284,310.85714285714283,318.41714285714284,311.03,317.73,345.7371428571428,350.10714285714283,349.59,355.02,352.9871428571428,350.09714285714284,350.47,350.34,,,,,342.1033333333333,343.18,348.9033333333333,343.8933333333333,329.1333333333333,335.1033333333333,337.8233333333333,344.9433333333333,358.79,353.93333333333334,,331.33714285714285,327.53714285714284,326.6971428571428,332.5071428571428,336.6271428571428,336.55,346.28,352.5133333333333,356.82,365.3433333333333,372.83,378.22,382.6333333333333,378.8233333333333,375.06,376.43,378.93363636363637,376.95363636363635,368.94363636363636,367.07363636363635,364.3036363636364,365.0436363636364,365.42,370.36,366.5623076923077,367.85,373.24363636363637,370.65,368.64363636363635,365.28,357.1923076923077,356.2323076923077,365.8823076923077,361.0623076923077,352.89230769230767,350.8723076923077,355.65230769230766,361.0,358.72,346.6123076923077,349.39230769230767,343.33,339.2323076923077,339.15,338.9823076923077,345.47230769230765,342.57,341.65,354.38,366.1323076923077,365.52230769230766,364.21,381.6633333333333,386.66,382.9471428571428,377.92,380.63,375.6333333333333,366.86,365.69,364.66,362.64,360.4236363636364,352.51,354.81,350.50363636363636,351.24,350.54,353.72230769230765,351.05,352.4636363636364,351.5436363636364,352.14,352.5436363636364,346.70230769230767,341.8985714285715,340.2836363636364,L5
2009-02-03 21:55:25+00:00,,,,,,,301.1114285714286,290.65,291.16142857142853,287.47142857142853,295.09,311.83142857142855,316.16142857142853,316.08142857142855,,,,,,,349.63142857142856,340.58,346.48,345.74142857142857,340.57142857142856,336.78,338.69,,,,,,,,,327.6933333333333,328.3633333333333,331.6033333333333,334.00333333333333,341.33,338.06333333333333,330.0514285714286,320.3014285714286,,,,,,,,351.16,354.8633333333333,364.91,367.28000000000003,370.5833333333333,362.1133333333333,357.41,368.01000000000005,,,,,,,,362.44,361.57384615384615,356.18,362.4281818181818,359.82,356.7681818181818,356.86,348.7338461538461,349.7338461538461,,,,,,,,345.2238461538461,344.96384615384613,337.03,334.63384615384615,330.5,329.59384615384613,336.2838461538461,336.65,342.36,,,,,,,,365.75,371.16,363.2333333333333,361.71000000000004,359.45000000000005,355.78000000000003,351.33000000000004,350.7481818181818,345.78,,,,,,,,348.9981818181818,348.13,348.97818181818184,346.71384615384613,333.3857142857143,332.5881818181818,L7
2009-03-23 21:55:51+00:00,,,,352.04,335.1666666666667,311.49666666666667,302.8442857142857,293.0466666666667,287.7842857142857,288.7742857142857,292.19,,,,,,,,319.85,323.0842857142857,324.44428571428574,330.77,336.36,332.3342857142857,318.4642857142857,318.3366666666667,,,,,,,320.21,326.3644444444445,317.01444444444445,312.6144444444445,312.80444444444447,315.9844444444445,326.20444444444445,329.89,336.65444444444444,,,,,,,309.34,323.69,324.13444444444445,339.98999999999995,353.81444444444446,366.69,364.72999999999996,365.03444444444443,365.99444444444447,,,,,,,,351.5418181818182,352.7733333333333,352.7333333333333,354.71461538461534,355.6033333333333,359.6318181818182,356.2133333333333,351.9918181818182,351.5733333333333,,,,,,,343.95461538461535,352.12333333333333,344.74333333333334,345.50461538461536,337.94461538461536,338.3833333333333,337.69461538461536,330.8633333333333,334.7946153846154,,,,,,,,379.5444444444445,369.66,362.1742857142857,362.93,357.25,357.90444444444444,355.07,349.07,345.46999999999997,348.19,,,,,,,,338.0133333333333,338.1618181818182,335.1918181818182,342.3633333333333,339.5518181818182,346.12461538461537,337.70714285714286,330.8818181818182,L7
2009-06-02 22:02:15+00:00,,,,,,,,,,,,332.18428571428575,330.5242857142857,333.6142857142857,318.50428571428574,316.44428571428574,338.6542857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.49,341.8411111111111,340.88,,,,,,,,,,393.8354545454546,396.43545454545455,399.29545454545456,389.9654545454546,378.2033333333333,367.9133333333333,,,,,,,379.9630769230769,374.6830769230769,,337.3030769230769,344.2430769230769,369.1130769230769,,365.80333333333334,374.6633333333333,,,,,,369.5730769230769,366.8130769230769,367.7733333333333,373.6633333333333,357.50333333333333,361.0530769230769,397.7830769230769,401.4233333333333,388.3411111111111,384.28,386.2442857142857,382.94,,,,,349.84,357.61,352.48545454545456,,,,,361.2833333333333,361.2930769230769,358.7833333333333,351.56545454545454,343.92545454545456,,,,,,L7
2009-06-18 22:02:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.1972727272728,394.39727272727276,398.48727272727274,388.77727272727276,385.18,386.18,,,,,,382.3,392.0869230769231,385.8969230769231,,340.8669230769231,379.8369230769231,383.8669230769231,,385.6,378.48,371.1969230769231,,,,,369.3769230769231,365.7469230769231,361.78,372.95,379.15,385.1369230769231,391.4569230769231,400.37,394.7633333333333,399.44,394.21,,,,,,,,,,,,,,,363.95,349.83727272727276,348.58727272727276,,,,,,L7
2009-07-13 21:55:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.9,342.49,345.22,343.73,348.13,349.46,345.36,336.95,333.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.84090909090907,327.08,,,L7
2009-07-20 22:02:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.00555555555553,357.6355555555555,355.06,,,,,,,,,,347.9553846153846,348.5166666666667,,,336.88545454545454,334.5866666666667,,,,333.9453846153846,,,,,,,,342.6566666666667,349.8953846153846,337.2266666666667,344.18538461538463,335.49538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.98538461538465,313.46857142857147,312.0154545454546,L7
2009-08-05 22:02:01+00:00,306.94666666666666,325.2142857142857,338.6766666666667,339.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.4581818181818,,,352.5261538461539,340.48615384615385,,,,346.5161538461539,354.5833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.2661538461539,323.24333333333334,,,,,331.30615384615385,320.4971428571428,324.6481818181818,L7
2009-08-21 22:01:59+00:00,298.37666666666667,309.8442857142857,330.81666666666666,335.2,317.06666666666666,299.9166666666667,289.6742857142857,293.18666666666667,279.13428571428574,273.9842857142857,273.45,,,,,292.0842857142857,293.89428571428573,300.47,303.2,300.62428571428575,295.5442857142857,292.47,293.4,295.2442857142857,295.00428571428574,299.44666666666666,,,,,287.43,302.10777777777776,301.52,302.3377777777778,296.6877777777778,281.40777777777777,293.7477777777778,289.3177777777778,,,,,,,281.31428571428575,280.93428571428575,288.75428571428574,297.88,307.23,315.3277777777778,323.65999999999997,330.61777777777775,340.54999999999995,347.58,352.97777777777776,357.0077777777778,,,,,350.10272727272724,350.15272727272725,342.07272727272726,339.8727272727273,345.6533333333333,345.9033333333333,340.16846153846154,339.05333333333334,341.16272727272724,341.2933333333333,338.8727272727273,,,,,333.97846153846154,334.11846153846153,343.27846153846156,343.32846153846157,346.43333333333334,339.9233333333333,334.9984615384615,335.4484615384616,333.5433333333333,328.4984615384615,324.4233333333333,320.85846153846154,,,,,344.03846153846155,346.42846153846153,346.24333333333334,348.35777777777776,352.03,,,,326.65777777777777,329.84999999999997,333.59,332.04999999999995,,,,,326.40272727272725,323.3233333333333,326.9733333333333,325.6984615384616,324.9433333333333,328.91272727272724,320.48272727272723,322.5133333333333,323.6227272727273,326.5084615384616,314.8871428571428,313.71272727272725,L7
