,dates,per0190-0000,per0190-0001,per0190-0002,per0190-0003,per0190-0004,per0190-0005,per0190-0006,per0190-0007,per0190-0008,per0190-0009,per0190-0010,per0190-0011,per0190-0012,per0190-0013
0,1985-01-26 14:42:08+00:00,240.60301028956965,,,,,219.48577650068881,214.68711327204375,217.66788368029728,217.10991973330317,213.8120143885981,223.26494385015437,222.5107968060331,223.4180967107237,217.9055625369177
1,1986-04-19 14:37:04+00:00,239.3732428927908,216.54823023263535,218.71633839516332,213.85858792557454,223.8273143285718,225.56858904152412,219.33602830799256,216.63260866835344,202.6694165620716,191.11709842838306,192.3207097581873,217.82540459378694,217.9714334063599,210.14644495809105
2,1986-05-05 14:36:40+00:00,245.49892819956852,212.4912407441236,221.28474613578155,193.6589124365807,199.79402137512668,190.62127498727583,179.19441124261607,192.42763705350717,175.29668282285112,165.19434590818227,173.27774716426364,205.4173122971815,206.83578449778673,200.0483894718209
3,1986-12-15 14:30:32+00:00,232.97257841065647,,,,211.7223091872323,213.31362550102006,211.96630667414453,217.3300947813729,208.18458554338528,207.7123306246485,,221.6930862541884,219.05966285282932,216.394622040219
4,1987-04-06 14:34:23+00:00,247.16987266305395,214.1818277626425,222.36974024544728,211.36632261723523,217.08249810064308,220.20714094407026,216.2450840849984,217.0529041786275,209.7405306699391,191.50580674260826,,216.3466972459698,214.50630889459202,208.58962659539552
5,1987-05-24 14:35:48+00:00,248.76875865776805,212.28322362546226,220.53949561546975,197.37036281823327,205.85615989481767,201.77265686722848,192.44954687576072,198.96858385063152,,164.18129998532206,172.36395072834088,208.3235743183295,212.07496265496857,
6,1987-10-31 14:39:29+00:00,235.74926061565455,206.15945901704688,,,,,,,,,219.05541000371824,212.57132461668976,210.11846520828766,211.54082866055958
7,1987-11-16 14:39:51+00:00,233.37310155439306,197.00696652096826,211.51172179312394,199.71861565535326,206.98417741183704,206.97388488869103,200.14508765039008,205.5316045590568,210.0154094289555,213.12569108718571,218.83227526637066,213.57671912631073,209.01687371351792,203.3617198933449
8,1987-12-18 14:40:20+00:00,232.7565697698972,179.52754351075887,215.32141113306756,207.86067827883704,218.69722614755565,222.0271481195989,211.20673420869392,208.4785720989671,215.0698144356689,216.05333918553293,222.5956502814182,218.82360141778017,209.0541816422598,208.01705989322244
9,1988-03-07 14:41:36+00:00,239.41539190609507,190.0038988724563,,,207.67988813717452,206.8524689730415,206.93298964078113,221.0035335167734,220.4950703902049,219.54782253202245,231.39837873937006,222.754729095673,221.28611241809824,219.24250456619274
