,dates,nzd0242-0000,nzd0242-0001,nzd0242-0002,nzd0242-0003,nzd0242-0004,nzd0242-0005,nzd0242-0006,nzd0242-0007,nzd0242-0008,nzd0242-0009,nzd0242-0010,nzd0242-0011,nzd0242-0012,nzd0242-0013,nzd0242-0014,nzd0242-0015,nzd0242-0016,nzd0242-0017,nzd0242-0018,nzd0242-0019,nzd0242-0020,nzd0242-0021,nzd0242-0022,nzd0242-0023,nzd0242-0024,nzd0242-0025,nzd0242-0026,nzd0242-0027,nzd0242-0028
0,1999-08-21 21:46:33+00:00,175.1946333894913,159.03166932013698,158.90934681496196,166.3489294877518,,212.71861778599464,198.87316484898662,194.36985383123059,199.974072138329,194.1455178272815,202.3273242041344,193.72394271601974,194.50451170044803,188.8483613106459,183.48523845279533,187.8587994859773,181.79546115335413,187.9181143204642,178.57871975337838,186.73484357599204,,201.40395917622453,216.52001515777988,204.77783366451706,218.3828304563144,217.73008274765854,,,193.63517101461545
1,1999-09-22 21:46:36+00:00,182.62165400712544,165.47726295886315,163.67642823294725,174.5703852466715,190.90312136144118,220.11594702412992,205.75257169704918,196.22789416007694,195.23350127318562,194.33702769799737,202.13890234289713,199.62951171961112,192.5546262656897,193.60694902619701,186.49525399168385,191.4494460476993,178.11844058678565,191.08998714129388,192.08590713831563,197.76300201623906,201.1270443777102,198.61165419223443,203.11533859334358,228.16049290164952,234.92775677521368,215.386314276227,,,205.96238011783845
2,1999-10-08 21:46:42+00:00,174.77738359819003,168.67026854205338,162.40391876314254,168.55332831520454,190.57852497628696,217.96415320717605,205.9837851078673,198.07114869547493,198.11428208093068,196.1177611694904,204.3871882398018,198.38461803849324,192.4154966689089,188.44252798680407,187.66969831761642,181.94086495520355,187.3533953694823,189.81593510483276,192.5410664230489,194.6548432663238,192.08054929329361,,210.61992414985679,224.93398497839033,,209.90487063490082,,,200.24751297293918
3,1999-10-24 21:46:32+00:00,183.96077776604372,171.8651315661077,174.3022701986962,177.20866959015268,200.24349170327287,216.88999367154187,212.20252784908774,205.4027102718561,196.96044218295725,194.84507426257852,203.7807506724708,203.7857314953368,198.6129069236793,201.10632032674587,196.79102470209426,199.75291762413963,,199.3629568893381,199.62359175268688,226.47520547848447,,,233.76999367159743,,,,,,
4,2000-04-01 21:46:10+00:00,174.10565062741932,178.3112121715617,179.36127679691825,182.4892984143789,203.4200522970203,216.78848034087088,197.03125435548034,194.32120912006704,186.4081911613605,183.3021817625797,193.81698855408635,199.80154058714027,194.03432399762423,194.8299895186415,185.68871457420352,191.46952878909482,184.4089488503213,183.80608304769115,184.04153150658172,191.213977793053,193.54891815429312,184.14971464946206,,199.4576945096046,208.24472898607686,194.34541566590417,185.28216314755267,,210.71193775869085
5,2000-05-19 21:45:43+00:00,173.8124524298152,169.94740298511496,169.0501718930723,177.2560368473497,200.2269217079775,200.28408488412794,183.96095811978583,188.30562899245143,195.70043547891197,200.259614491024,201.5740252907965,205.05674316689104,206.80671362674914,199.18661729011365,192.99355910452053,193.9862636832864,198.40265023419295,,198.43662623166256,190.82484851615794,187.77195688681326,206.34881683851674,,218.76271033190508,231.65114795981498,213.91557159128945,,,211.59081165345108
6,2000-06-04 21:45:32+00:00,160.96636428477342,155.28478731956065,159.36825075892085,168.39280393364967,182.724056004205,200.11154040688055,183.5379473327009,190.4617777618962,184.99181271294523,179.44969429996635,183.98381302841364,187.66346706618245,181.36505210253418,184.4473119736594,176.70457222888712,181.922833376334,167.7043355965402,161.28736740391363,172.8116954994355,181.999012751861,185.05643424719312,183.69384063636474,,197.62677405800326,214.24726869804127,196.55510052752678,,,194.82864142853714
7,2000-08-07 21:44:45+00:00,179.31780650409306,166.82081500363708,164.65044843888353,174.90511068151278,198.3048504790783,215.11927017883642,189.68651617069142,194.2649823340627,195.549344436309,190.12246455251793,206.9442160363766,197.0908297934676,203.31899289365472,196.87136317172812,183.47013044617867,188.19570147677666,177.87981717743372,170.43108897407322,184.80216503580118,180.91049238865827,188.0316790752951,197.59358545418118,,210.67529126526102,226.18029954197746,209.8755654036308,,199.52061052047588,199.375976256555
8,2001-01-14 21:44:09+00:00,183.74312143488964,181.64461450690317,172.32408525591615,185.89891538203406,203.87078604155553,214.72277466389795,215.53341978550827,209.90602457936978,202.61016821542566,205.31435841847804,206.81771641190707,201.2139071055513,206.91504276649118,203.68947496982315,204.62187499836745,207.25733981741732,202.69189293899413,198.32556791356055,,206.25180129076654,202.04735131452827,217.4434436037023,,237.15923930230215,249.44402491909872,215.73494871689894,,,203.85962903848412
9,2001-04-04 21:43:43+00:00,174.46658193996902,164.24440786188626,166.55039007605484,176.4637207802523,196.12500440319428,210.35894552867495,195.5142717547493,195.86196238949358,193.07466405364542,188.48606322800825,201.861232952669,197.77660856021382,192.6601237020261,196.25265214330676,189.8167407674859,189.06735249502276,186.18738177901548,182.60727112065513,176.58263902527358,183.27679705717182,183.0291376410737,,196.9794816047363,213.4947561503854,221.98218107472263,206.63745145716,,,189.02570681633614
