dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059,satname
2000-03-16 21:46:15+00:00,368.24,364.58,358.87,360.74,365.96,367.58,370.43,374.34,379.10,383.56,389.01,394.82,398.63,404.94,404.13,400.45,397.24,394.23,393.67,392.35,391.66,390.94,391.61,393.87,394.45,397.36,398.88,400.65,401.39,403.16,403.44,399.06,397.16,393.71,390.66,383.42,384.41,383.27,381.25,378.25,371.93,367.61,364.43,361.48,368.81,380.57,390.99,379.88,373.17,371.98,380.99,387.04,375.02,368.41,367.36,367.39,370.43,377.56,372.10,369.42,L7
2000-05-03 21:45:55+00:00,366.69,363.39,358.73,361.38,365.99,368.24,368.88,374.63,377.89,382.54,386.14,392.89,395.46,401.91,401.27,399.40,396.54,392.48,392.61,390.67,390.27,391.43,392.97,392.95,392.65,395.78,396.98,399.89,399.71,401.10,401.57,398.56,396.60,393.35,389.44,378.47,383.16,382.54,378.64,375.85,369.53,364.92,360.97,357.32,363.38,379.42,393.12,382.45,376.26,375.23,381.12,384.83,373.82,364.48,363.57,364.57,365.84,375.21,371.57,368.62,L7
2000-05-26 21:51:48+00:00,366.69,366.63,362.16,364.05,368.73,371.72,371.93,376.24,380.32,385.22,388.69,394.97,397.41,404.08,403.38,400.51,398.02,394.69,395.34,391.98,391.36,392.81,393.95,393.90,394.32,396.76,398.25,401.37,400.97,402.61,403.65,400.59,397.99,394.98,390.85,380.98,383.16,382.54,378.64,375.85,369.53,364.92,360.97,357.32,363.38,379.42,393.12,382.45,376.26,375.23,381.12,384.83,374.58,364.48,363.57,364.57,365.34,374.92,371.38,367.93,L7
2000-07-06 21:45:15+00:00,366.69,368.62,362.97,364.61,369.20,372.10,373.74,378.14,380.30,382.84,386.35,394.97,393.05,404.08,400.72,398.59,397.49,395.77,396.14,392.38,390.94,392.90,393.04,393.52,394.05,397.17,397.97,399.44,400.03,401.77,402.51,398.85,395.30,391.77,387.08,379.11,381.05,379.78,377.09,375.63,366.14,360.39,358.61,356.66,362.41,376.83,392.24,381.34,375.20,374.93,381.47,386.22,374.62,365.74,363.22,364.49,366.81,375.50,370.85,368.35,L7
2000-07-13 21:51:19+00:00,366.69,369.50,364.91,365.54,369.84,372.99,374.23,378.21,381.03,383.93,387.54,395.97,395.28,405.48,402.03,399.10,397.98,397.61,397.37,393.33,391.61,393.70,393.72,394.19,395.66,398.39,398.72,399.31,399.79,401.31,401.88,398.45,395.42,392.09,387.36,385.07,381.95,380.09,376.13,376.05,366.88,360.38,359.15,357.16,362.15,375.57,391.02,380.99,375.79,375.02,382.61,387.00,375.15,366.73,363.39,363.69,366.70,372.34,368.47,365.78,L7
2000-08-07 21:44:45+00:00,366.83,371.35,366.70,366.38,370.86,374.14,375.36,379.32,383.32,386.04,389.51,398.06,397.62,408.48,404.76,400.99,399.39,399.26,399.02,395.23,393.56,395.61,395.55,396.08,397.48,400.68,401.32,400.24,400.49,402.00,402.75,399.08,395.86,393.66,388.98,390.05,384.59,382.16,377.71,377.98,369.01,363.14,360.96,358.67,363.73,376.12,392.03,383.02,378.23,378.07,384.72,388.58,376.92,369.34,362.69,363.83,367.87,373.41,368.90,369.30,L7
2000-08-14 21:50:56+00:00,372.67,372.72,368.70,368.49,372.44,375.41,376.52,380.51,384.79,387.53,390.74,399.01,398.99,409.62,406.18,402.25,400.56,399.88,399.09,395.91,394.41,396.99,396.83,396.85,398.56,401.27,402.04,401.34,401.73,403.62,404.51,400.22,397.35,394.39,390.12,390.77,386.13,383.53,379.29,379.13,370.07,364.59,362.48,360.42,365.60,376.94,392.14,382.76,378.00,378.54,384.46,389.10,377.25,370.04,362.69,364.58,367.74,374.14,369.20,372.37,L7
2000-09-15 21:50:25+00:00,381.17,377.45,373.05,372.84,377.07,378.36,380.41,383.48,388.01,390.50,392.69,401.54,400.56,412.17,407.35,403.96,402.82,402.56,401.62,398.38,396.55,398.97,398.55,398.27,400.59,402.68,403.72,402.61,403.38,404.86,406.13,401.84,398.25,395.19,390.99,391.39,386.52,384.14,380.50,380.85,371.16,365.56,363.30,361.92,365.92,375.68,391.86,382.12,376.87,377.97,385.14,389.74,378.12,371.02,364.89,365.56,366.51,375.21,370.75,377.72,L7
2000-11-02 21:50:13+00:00,386.94,379.73,375.05,374.14,378.08,378.87,381.64,383.96,388.79,390.93,393.77,400.71,399.32,411.83,406.77,402.32,401.35,401.36,400.53,397.22,395.67,397.27,397.02,396.46,399.09,401.50,403.02,400.85,401.72,403.77,406.12,401.45,396.96,394.03,389.77,390.46,386.42,383.95,380.36,379.66,370.95,365.88,362.13,362.41,366.75,374.80,388.91,380.08,375.33,377.16,385.58,390.44,378.35,371.07,367.49,366.57,368.48,377.92,373.86,383.04,L7
2000-11-11 21:44:00+00:00,377.91,375.91,372.20,372.36,375.84,377.55,380.22,381.53,387.23,389.45,393.02,398.78,398.61,410.64,406.22,401.89,400.82,400.77,399.74,396.35,394.77,396.24,395.88,395.54,397.92,400.07,401.15,399.03,400.52,403.01,405.60,401.36,396.69,393.62,389.59,389.75,385.63,383.63,380.19,379.29,371.43,366.53,362.80,363.28,367.23,374.42,388.43,380.09,375.06,377.43,386.66,394.33,378.72,371.24,367.80,367.03,369.57,379.76,376.47,385.63,L7
2000-12-04 21:50:10+00:00,372.94,371.65,369.36,370.32,373.10,375.02,378.65,381.15,386.52,388.38,390.67,397.44,397.88,409.33,404.31,400.47,399.22,399.35,397.33,395.29,393.98,395.11,394.84,394.83,396.49,399.11,399.55,397.09,398.79,401.28,403.78,399.72,395.29,392.00,387.85,388.49,384.99,383.57,379.73,378.79,371.54,366.40,363.36,363.34,367.75,374.82,388.56,379.82,374.92,377.49,386.46,394.13,379.16,371.46,368.91,367.45,371.63,382.28,379.99,390.82,L7
2000-12-20 21:50:16+00:00,372.94,371.65,369.36,370.32,373.10,375.02,378.65,378.55,383.04,384.91,387.81,394.69,394.79,405.65,401.35,397.78,396.85,396.32,394.60,392.26,390.68,391.40,391.83,391.90,394.14,396.23,397.26,394.55,395.93,398.42,401.53,397.41,393.21,389.81,385.74,385.83,382.84,381.38,377.12,376.15,369.62,363.57,360.39,361.92,366.15,373.49,386.48,377.71,373.32,376.03,384.64,392.36,377.56,370.69,367.28,366.82,371.19,382.62,380.99,391.35,L7
2001-01-05 21:50:16+00:00,369.65,367.12,367.51,368.11,369.61,372.84,376.79,377.26,383.34,386.73,389.41,394.15,397.61,405.20,403.39,399.53,397.04,395.35,393.63,392.33,391.18,391.14,392.31,391.93,394.26,395.64,396.80,396.09,396.89,399.64,403.34,398.89,395.00,391.78,387.77,387.59,383.74,382.54,377.82,376.28,371.63,366.00,361.61,363.28,367.08,374.12,386.10,377.56,373.81,376.12,384.23,391.90,377.85,370.81,368.30,367.53,371.15,383.98,383.39,394.52,L7
2001-03-03 21:44:00+00:00,360.51,359.37,359.50,361.67,365.52,369.38,375.53,374.52,379.54,381.94,384.59,389.00,392.84,400.70,397.66,394.75,392.62,390.88,389.36,388.49,386.45,386.16,387.22,387.56,389.42,390.79,391.56,391.85,393.54,395.98,400.87,396.85,392.29,388.39,383.53,380.81,379.37,378.00,374.64,373.01,369.40,361.99,355.06,360.53,364.23,371.05,382.95,373.45,370.22,373.12,381.98,391.67,376.68,368.55,368.77,368.10,372.76,388.60,390.45,399.94,L7
2001-03-10 21:50:10+00:00,361.91,361.01,359.75,361.67,365.52,369.38,375.53,374.52,379.54,381.94,384.59,389.00,394.58,402.00,398.37,395.74,393.61,391.93,390.52,388.94,386.67,387.18,388.28,388.59,390.56,391.81,392.39,392.87,394.86,397.01,401.42,397.76,393.07,389.33,384.74,382.12,380.55,378.73,377.08,377.67,369.40,361.85,355.32,361.18,365.25,372.07,383.86,374.00,370.79,373.34,381.90,391.62,377.12,369.70,369.37,368.59,374.04,389.56,391.31,399.29,L7
2001-04-04 21:43:43+00:00,360.74,358.91,358.46,359.77,362.30,368.09,373.44,373.33,378.62,380.88,384.69,388.16,393.39,401.27,397.91,395.07,393.05,390.92,389.60,388.30,386.09,386.69,387.46,387.83,389.34,390.65,391.74,391.87,393.89,396.22,400.33,396.96,392.55,388.57,383.94,381.08,379.33,377.95,376.59,377.60,369.83,361.45,354.47,361.14,365.19,371.77,383.67,373.38,370.57,373.32,381.01,391.14,376.68,369.57,368.67,367.98,376.05,390.86,392.13,397.15,L7
2001-04-20 21:43:46+00:00,362.76,359.89,358.95,360.45,362.61,366.97,371.45,373.59,377.72,381.63,385.00,387.97,393.60,401.20,397.93,395.15,393.38,390.68,389.26,388.47,385.96,386.38,386.91,387.40,389.06,390.74,391.18,391.70,393.99,396.48,400.12,396.66,392.88,388.66,384.01,381.08,379.63,378.56,376.64,377.68,369.75,361.14,355.07,361.00,365.16,371.69,383.20,373.40,370.19,373.15,380.78,390.59,376.72,369.54,368.73,367.81,375.66,390.58,391.38,396.09,L7
2001-06-30 21:49:12+00:00,364.28,361.67,359.17,359.19,361.73,365.76,370.83,378.10,381.57,385.44,388.42,389.23,397.58,404.18,400.78,399.11,396.97,393.56,392.16,392.09,388.90,390.43,389.74,390.36,391.92,393.54,393.69,394.57,398.06,399.47,401.77,400.45,397.47,393.43,389.00,386.42,381.30,378.95,379.48,383.67,370.85,360.28,354.22,360.55,365.24,371.83,383.81,373.12,370.89,372.74,378.99,386.77,376.46,370.35,369.45,368.06,375.30,389.82,387.85,390.99,L7
2001-07-25 21:42:54+00:00,366.23,364.24,359.98,360.88,367.25,369.27,371.31,378.45,381.09,385.43,389.51,389.01,398.91,404.84,400.18,398.20,397.20,393.59,392.15,391.25,387.89,390.27,389.22,390.07,391.52,393.36,394.09,393.16,397.06,397.69,399.68,400.15,397.74,393.43,389.50,386.95,381.97,379.57,380.44,385.60,370.91,359.33,352.74,359.11,364.85,371.76,383.44,372.52,369.77,372.30,378.94,386.59,376.72,369.75,369.57,367.62,375.45,390.33,387.76,391.08,L7
2001-08-10 21:42:36+00:00,367.43,367.00,361.37,362.11,368.53,370.19,373.56,381.17,382.41,384.89,387.88,390.76,400.11,405.49,399.86,398.06,395.96,393.77,392.23,391.62,388.85,390.42,391.29,390.29,390.76,392.80,393.41,393.33,394.91,396.41,399.68,400.15,398.34,393.43,390.09,387.33,380.87,379.29,379.69,383.28,371.18,361.39,350.79,359.28,364.69,371.42,383.26,371.86,368.00,371.11,378.45,385.57,374.88,369.75,369.57,367.62,375.45,390.33,387.76,391.08,L7
2001-08-26 21:42:25+00:00,368.15,368.27,362.15,364.14,370.42,372.08,374.71,381.46,382.89,385.68,388.40,391.66,400.20,405.47,401.88,398.49,396.20,394.55,392.59,391.61,389.78,390.96,391.18,390.91,391.56,393.54,394.19,394.21,395.96,397.83,401.24,401.20,398.18,393.42,390.37,387.48,381.39,379.53,379.80,381.95,371.07,362.33,353.21,360.37,366.39,372.27,384.23,371.96,368.81,371.80,378.83,385.62,374.83,369.85,369.85,368.05,375.52,390.79,388.31,392.82,L7
2001-09-18 21:48:17+00:00,376.53,374.60,365.65,368.04,371.33,372.01,375.34,381.04,382.54,387.53,390.44,395.23,401.93,406.02,404.29,399.96,396.91,396.08,393.58,392.77,392.31,391.49,392.21,391.15,391.15,394.31,394.89,396.00,396.37,398.96,403.39,401.62,399.16,394.34,392.41,388.66,381.46,380.99,379.67,377.79,371.54,365.22,358.82,361.26,367.72,373.77,385.75,373.56,368.22,371.76,378.81,383.94,373.64,369.34,369.40,367.89,373.90,390.04,386.56,392.27,L7
2001-09-27 21:42:05+00:00,377.25,373.97,366.59,368.09,371.37,372.39,375.20,380.16,382.00,387.67,390.90,395.06,401.85,406.37,404.20,399.65,397.34,395.92,393.94,392.47,392.23,391.38,391.33,390.73,391.72,393.73,395.10,396.57,397.31,399.34,403.71,401.42,398.76,394.43,391.88,388.03,381.51,381.12,379.85,377.50,371.65,365.13,359.75,360.66,367.67,374.83,386.50,373.85,368.88,372.45,379.30,384.88,374.15,369.55,369.43,368.25,374.71,391.74,389.34,396.49,L7
2001-10-13 21:41:51+00:00,378.25,373.71,366.86,368.45,371.46,372.68,375.76,379.63,381.90,388.58,390.22,394.50,401.69,405.61,404.28,399.19,396.50,394.66,392.97,391.81,391.21,390.49,391.16,390.76,392.20,394.38,394.90,397.42,397.67,400.00,404.16,401.45,398.13,393.95,391.87,388.18,382.25,381.44,379.78,376.15,370.13,364.69,360.27,359.51,368.02,375.44,386.02,373.59,368.44,372.15,379.07,385.15,374.16,370.21,369.71,368.82,375.42,393.49,391.38,401.80,L7
2001-10-20 21:48:09+00:00,377.10,374.10,366.97,368.91,370.80,372.62,375.70,379.01,382.37,386.12,389.71,393.56,400.22,404.52,404.69,399.18,394.70,393.04,392.48,390.42,392.03,390.22,391.33,391.05,392.74,394.23,395.58,397.40,397.53,399.28,404.79,401.14,397.31,394.39,392.61,388.96,382.58,381.32,380.24,373.89,369.32,365.32,353.66,357.00,366.09,375.20,385.54,374.24,368.19,371.52,379.50,385.60,373.49,370.18,369.12,370.27,376.93,395.56,394.46,405.98,L7
2002-01-24 21:48:42+00:00,375.55,371.62,365.66,368.22,370.58,372.80,375.84,378.96,382.68,386.48,389.68,393.48,400.18,404.87,404.21,399.38,394.59,393.04,392.45,391.05,392.35,390.69,391.29,391.21,393.15,394.45,396.06,397.50,397.52,398.61,403.61,398.75,394.98,392.51,390.84,386.11,382.36,380.51,378.98,372.88,368.79,364.90,353.82,356.88,365.29,375.85,387.06,375.44,369.76,372.20,380.20,386.50,373.71,370.27,369.06,370.41,379.39,401.90,401.89,410.66,L7
2002-02-09 21:48:45+00:00,374.40,368.45,363.81,367.27,369.52,371.88,374.83,376.85,381.87,386.56,389.86,392.58,398.50,403.70,403.69,398.13,394.48,392.52,391.38,390.36,391.16,390.06,389.05,390.51,393.19,394.47,396.00,397.40,398.01,398.95,402.60,397.77,392.95,391.66,390.04,385.42,382.94,380.12,378.01,371.70,367.81,363.70,355.82,356.10,365.33,376.10,387.47,375.96,371.44,373.40,380.70,387.50,375.42,369.83,368.93,370.06,379.93,402.27,402.51,409.34,L7
2002-02-18 21:42:30+00:00,373.54,368.79,363.81,367.49,369.18,371.58,375.15,377.10,381.68,386.00,389.69,392.55,397.74,403.20,403.20,398.18,394.49,392.58,390.94,389.76,390.34,389.58,389.13,390.58,392.96,393.98,396.05,396.81,397.43,398.46,401.86,397.53,392.60,391.30,389.62,384.88,382.70,379.93,377.86,371.32,367.56,363.31,356.30,356.80,365.38,375.43,388.19,377.12,372.15,374.18,381.56,388.90,375.22,369.86,370.34,371.03,381.96,405.04,404.30,409.64,L7
2002-02-25 21:48:47+00:00,372.75,366.88,363.12,366.51,367.73,369.84,373.82,375.86,381.59,386.01,389.37,392.12,396.44,402.38,402.16,398.28,394.55,392.09,390.96,389.72,389.60,389.57,388.38,389.57,392.64,393.68,396.17,396.43,396.82,397.45,400.87,396.57,392.82,391.29,389.24,384.24,382.02,379.42,376.86,371.06,366.84,362.56,355.84,355.76,363.64,375.57,388.23,377.85,372.61,374.28,381.75,389.20,375.10,369.80,370.01,371.22,382.51,406.55,406.31,409.77,L7
2002-03-22 21:42:28+00:00,370.84,365.38,363.01,366.44,367.97,370.27,374.07,376.34,382.58,386.19,389.37,391.63,396.12,402.38,402.10,398.74,394.75,392.13,390.73,390.00,389.23,389.72,388.35,389.73,393.31,393.31,396.20,396.83,397.51,398.46,401.46,397.09,393.25,391.18,388.73,384.52,382.06,379.53,376.35,370.01,367.11,363.80,356.31,356.62,364.13,375.83,389.44,379.12,373.75,375.44,382.82,389.74,375.89,369.79,370.32,371.20,382.84,407.40,406.33,409.32,L7
2002-04-07 21:42:28+00:00,369.10,364.19,361.49,365.38,367.33,369.87,373.76,376.31,382.36,385.17,387.97,390.54,395.00,401.24,401.10,397.93,393.71,391.38,390.80,390.33,388.36,388.79,387.84,389.35,392.52,393.55,396.26,396.15,396.59,398.10,400.48,396.15,392.87,390.53,388.26,384.18,381.75,378.82,375.66,368.88,365.90,363.18,355.47,355.75,363.51,374.31,388.87,379.01,373.61,375.16,382.44,389.13,375.65,369.02,369.77,370.88,382.50,407.37,405.86,406.53,L7
2002-04-14 21:48:38+00:00,367.74,364.13,361.08,365.60,367.47,369.11,373.29,376.84,381.30,383.81,387.91,390.85,394.10,401.44,400.47,397.88,393.16,391.59,391.40,390.19,388.68,389.03,387.61,389.46,392.61,392.94,395.64,395.47,396.18,397.84,400.26,395.82,393.16,390.99,388.17,384.47,381.45,378.31,375.44,369.27,366.08,362.32,354.52,354.62,362.76,373.73,389.18,380.35,374.47,375.84,383.50,389.75,375.57,368.49,370.51,371.05,383.60,408.06,406.50,405.59,L7
2002-05-16 21:48:34+00:00,367.71,366.68,362.86,367.32,370.39,371.50,376.03,379.18,383.54,386.87,389.83,393.84,397.11,404.39,402.39,399.65,395.78,394.79,393.85,392.77,390.06,390.95,389.68,391.51,394.28,394.86,397.86,397.68,398.38,400.27,401.70,398.00,395.20,392.21,389.39,385.99,382.55,379.71,376.65,371.93,368.00,362.99,360.03,356.39,364.15,374.78,391.46,381.44,376.87,378.04,384.54,390.68,377.09,369.86,371.03,370.88,384.36,408.96,407.08,405.04,L7
2002-06-01 21:48:28+00:00,367.71,366.68,362.86,367.32,370.39,371.50,376.03,379.18,383.54,386.87,389.83,393.84,397.11,404.39,402.39,399.65,395.78,394.79,393.85,392.77,390.06,390.95,389.68,391.51,394.28,394.86,397.86,397.68,398.38,400.27,401.70,398.00,395.20,392.21,389.39,385.99,382.55,379.71,376.65,371.93,368.00,362.99,360.03,356.39,364.15,374.78,391.46,381.44,376.87,378.04,384.54,391.49,377.85,370.58,371.03,371.47,384.26,407.93,406.38,405.09,L7
2002-07-19 21:48:09+00:00,367.71,366.68,362.86,367.32,370.39,371.50,376.03,379.18,383.54,386.87,389.83,393.84,397.11,404.39,402.39,399.65,395.78,394.79,393.85,392.77,390.06,390.95,389.68,391.51,394.28,394.86,397.47,397.52,398.70,400.54,401.76,397.67,394.64,391.33,388.81,385.44,382.55,379.71,376.65,371.93,368.00,362.99,360.03,356.39,364.15,374.78,391.46,381.44,376.87,378.04,384.54,391.49,377.85,370.58,371.03,371.24,383.48,407.06,405.65,404.28,L7
2002-08-20 21:47:58+00:00,368.73,367.94,364.65,368.76,372.17,373.24,377.10,380.66,385.12,389.04,392.25,395.72,399.84,406.83,405.35,402.92,398.87,397.25,398.21,395.88,392.92,393.42,391.82,393.66,396.18,396.90,399.01,399.67,401.73,403.97,405.12,399.79,397.52,392.99,389.97,387.28,384.17,382.93,380.15,376.02,371.14,365.91,363.93,358.45,366.33,375.99,391.50,382.43,378.78,379.62,386.78,392.69,379.50,371.87,370.75,371.87,382.14,404.40,403.90,402.74,L7
2002-08-29 21:41:39+00:00,368.48,367.54,363.81,368.83,372.72,374.82,378.94,382.73,386.22,390.11,394.74,397.62,403.42,410.11,407.62,405.05,401.13,399.36,400.16,397.98,395.92,395.33,395.34,397.16,398.75,399.44,400.31,401.73,404.10,406.48,407.13,401.49,398.85,394.27,391.86,389.95,387.75,386.57,383.66,379.79,375.33,369.82,367.09,362.21,370.03,377.92,393.28,384.49,380.74,382.10,390.03,395.32,381.75,373.87,373.04,372.86,383.80,405.29,404.51,403.25,L7
2002-09-14 21:41:31+00:00,367.67,365.69,362.60,368.25,372.17,374.49,378.77,382.34,386.61,390.28,395.33,398.47,403.32,410.35,408.04,404.98,401.12,399.63,399.88,398.01,396.21,394.96,394.96,395.97,397.09,397.72,399.25,400.60,403.54,405.69,406.29,401.75,401.59,397.03,391.86,389.95,390.47,390.52,383.66,379.79,375.33,369.82,367.09,362.21,370.03,377.92,395.50,388.99,380.74,382.10,390.03,395.32,381.75,373.87,373.04,372.86,383.80,405.29,404.51,403.25,L7
2002-10-23 21:47:39+00:00,358.88,359.75,356.40,364.25,368.81,372.28,377.46,380.57,387.38,390.85,396.05,399.15,405.43,411.97,411.55,408.01,405.49,403.50,401.88,400.25,399.67,397.25,397.75,398.18,398.27,399.72,400.03,400.56,404.17,406.12,407.41,403.70,404.54,398.92,394.57,392.36,394.32,396.60,388.61,386.74,382.32,376.79,374.28,371.72,376.53,384.25,399.38,393.25,384.74,385.51,393.79,399.34,385.47,378.83,378.26,377.05,386.17,407.23,406.29,404.83,L7
