,dates,mex0308-0000,mex0308-0001,mex0308-0002,mex0308-0003,mex0308-0004,mex0308-0005,mex0308-0006,mex0308-0007,mex0308-0008,mex0308-0009,mex0308-0010,mex0308-0011,mex0308-0012,mex0308-0013,mex0308-0014,mex0308-0015,mex0308-0016,mex0308-0017,mex0308-0018,mex0308-0019,mex0308-0020,mex0308-0021,mex0308-0022,mex0308-0023,mex0308-0024,mex0308-0025,mex0308-0026,mex0308-0027,mex0308-0028,mex0308-0029,mex0308-0030,mex0308-0031,mex0308-0032,mex0308-0033,mex0308-0034,mex0308-0035,mex0308-0036,mex0308-0037,mex0308-0038,mex0308-0039,mex0308-0040,mex0308-0041,mex0308-0042,mex0308-0043,mex0308-0044,mex0308-0045,mex0308-0046,mex0308-0047,mex0308-0048,mex0308-0049,mex0308-0050,mex0308-0051,mex0308-0052,mex0308-0053,mex0308-0054,mex0308-0055,mex0308-0056,mex0308-0057,mex0308-0058,mex0308-0059,mex0308-0060,mex0308-0061,mex0308-0062,mex0308-0063,mex0308-0064,mex0308-0065,mex0308-0066,mex0308-0067,mex0308-0068,mex0308-0069,mex0308-0070,mex0308-0071,mex0308-0072,mex0308-0073,mex0308-0074,mex0308-0075,mex0308-0076,mex0308-0077,mex0308-0078,mex0308-0079,mex0308-0080,mex0308-0081,mex0308-0082,mex0308-0083,mex0308-0084,mex0308-0085,mex0308-0086,mex0308-0087,mex0308-0088,mex0308-0089,mex0308-0090,mex0308-0091,mex0308-0092,mex0308-0093,mex0308-0094,mex0308-0095,mex0308-0096,mex0308-0097,mex0308-0098,mex0308-0099,mex0308-0100,mex0308-0101,mex0308-0102,mex0308-0103
0,1985-09-24 16:53:30+00:00,,,,,,,,,,,,237.8086567529411,233.80281720341026,233.48154031158498,233.9047207331012,241.64516789498836,256.10073861437877,248.0888078147695,241.248575455339,231.06514035328038,235.3438593445047,229.17684033066013,226.26954422564663,229.43303079626307,227.74252959942717,227.57358508408913,217.38175185420997,217.84755251789048,214.72839615747708,212.99373404478206,216.79238792776587,215.264005298752,219.4983576265686,217.45650692379968,215.5660545200963,213.6210860854877,213.50551354038137,210.01247323979157,208.74487138197853,210.12460119887885,208.62666759062023,205.3553365347799,201.7127379690251,201.8553298933059,205.6033289705149,199.44505270753723,204.2518459190731,196.17164259441566,198.36055513244952,203.07701749804605,211.45230283940853,211.448565389351,210.03345564720416,213.38575787452513,214.6047424280566,217.0759079559897,211.36041888780568,211.476510930421,206.16766073742633,207.03763429203815,201.64358134050144,195.44345909277197,190.28348790100037,,,185.18086060611026,179.53775666005166,168.440733442946,162.2707572100059,162.1225886111848,170.52287987507728,184.55399442326242,185.24883096274775,179.6707789694542,164.3731426233248,156.4772146411936,163.76893541306077,164.97538139316538,158.074772829931,149.02425457190648,145.66528331145363,133.45007580415725,136.46468943484666,130.87505648834045,130.0121551071574,125.84159640223541,128.8583361020624,129.78245110078885,126.84782340516887,124.8413628735277,130.39272365633204,123.62546391736122,,,,,,,,,,,,
1,1986-03-19 16:50:19+00:00,291.4044740818925,283.47404151865163,308.3597839589472,326.1655533491938,313.367651946898,313.04494815686365,310.50993972391166,304.9248397821977,293.41112718420976,282.84474513339904,281.5835100656584,268.99594130370116,267.9581349074267,267.65380194409505,267.06385751791737,259.3662881982564,263.8420602594918,263.11543595298264,254.13761321598938,242.6225424435038,231.16383191318604,225.32844238248055,220.1758178871078,212.13359094808428,211.859543741089,213.64893248613402,207.40847457124735,210.40820004165005,220.06783879013264,217.69674367171422,218.62917003721182,212.10602699235628,214.61474790903492,214.63628868249478,215.4137802127785,212.67403038362482,219.608174759237,218.68534481131246,213.90804288581887,220.41472785753768,216.1673588962297,222.79716067117687,215.96490549469425,221.9374675237666,217.49944942963157,218.02234748796516,227.1507359705808,223.70892259279404,219.377068294832,220.59151947313987,210.69208494492108,209.51647808648906,212.3003674157206,215.43254715095645,210.91052326284196,213.2649467238978,203.85893098174324,214.01286696620892,214.41493332861393,220.31338332681798,225.06905883105796,221.07705657539665,220.21368886068612,225.07262047452554,224.54702391366894,220.02429510931177,205.15595893377557,195.38646924683087,194.37886785058913,193.02227467460273,193.70268046842818,189.67457174551237,180.35299322871063,167.30937188193911,170.87317664690346,166.00043435712942,153.99252457069895,146.98431143980082,139.15698326958324,133.23690096123693,132.7566474349857,124.44465885266762,144.64408521051564,152.59942207411447,144.71374418628056,123.74874550080459,107.8922749192675,102.36650802607838,97.37408808403113,96.95640107611504,95.19702001735271,96.80841090065468,79.46803859329582,61.312778277689766,48.601309435743886,36.75157350156313,59.51513124502283,79.08679665169645,82.86957203770793,91.78385627545508,107.14891337343505,120.74393006227342,132.21236584344393,163.84527299443596
2,1986-04-20 16:49:38+00:00,285.8673547433661,287.17818639587506,305.34537150832347,332.9209350443112,320.86754477511255,305.74063511521933,305.2619724866155,317.2619244497372,302.68662903575245,290.39059559845765,290.48190085593683,284.1766671305041,276.0102882874333,270.002682487201,270.4346497710752,268.55244235266923,270.7969741743454,256.8592706506943,245.167351391459,238.51722873099246,234.92370227633998,233.53487596775577,228.50077005378932,218.93962083752328,224.87295294577973,226.51548388805685,219.67881853124328,220.169387438951,221.41945007038237,216.47529402913975,220.19375478720895,221.0455422636436,216.16428211076504,216.1915222973512,217.46458167624786,207.34410879063333,205.01759446811755,209.92924319901962,211.90955243421135,208.24847829850867,213.93584368927174,217.36006666071077,225.72170867768588,229.89137608055626,230.21436703188473,222.7109659445845,223.73859289759008,219.7763410932085,221.01358325869305,220.98788600981035,218.77156024087563,212.2120387563576,208.82045440749545,210.67200880260745,209.93343487979112,211.46946009810728,209.5335866424868,210.81862068855716,216.75218320563252,220.85861387243492,227.51078044604887,221.06153758791564,221.76183600524413,217.8603663663996,217.08502423177532,206.73793047959222,200.97166577913828,189.8359388059513,185.01437124309976,187.40505779093252,194.3038954478074,188.69546196656444,190.78237676512705,181.0018251716145,168.3266765837677,157.61427610585503,156.6270778948909,154.536764616766,156.66451780977883,151.08706204505648,145.69270144175078,145.137301923406,145.5325114903692,145.04345070658368,138.6728680106966,127.4178963120942,115.35492960113679,109.38752380938668,98.073891709352,94.10850252415386,96.82713405006136,89.94370865048955,75.52846344174036,61.479908641361355,58.77782674089377,56.98052173622443,64.16859916505064,71.35956933977093,80.58681135889067,103.19295100968115,115.50897441506515,124.43343991529176,130.21023664290564,156.47519902455505
3,1987-09-14 16:51:10+00:00,214.4649006071785,208.19436982189416,216.80797977937533,232.62466676874644,218.33548353952975,223.6553945780388,230.15557827547812,250.9481730149847,253.66631598966904,248.1120694731907,246.14144831342688,242.202134089503,239.6740639786371,236.93875958798844,238.8839844312203,246.46402548079857,249.97624474671113,247.05532678071694,239.9492105402288,233.52008797859878,228.2484009196517,220.64530205152525,221.97767836878012,214.5468933873462,213.54168812940128,210.80529513024874,211.76713448527804,215.29489200951872,212.95105268247946,212.7329542742556,212.7282561505873,212.90954744797807,210.8545000369989,207.47177846810598,198.98467143059167,198.99286035660637,200.7684082004919,204.00431165089245,198.50791708448304,195.04124129482602,199.87732860794569,204.99611168618839,203.2615830692432,200.9383886237394,193.6858661505557,196.1766324238306,195.22308973294685,199.7359594846423,194.53793622273574,192.9449300156253,199.7530769237973,202.70692846924223,200.0298074460561,204.40362200124602,213.14746742385924,211.18415011932478,203.72352659586386,200.62807658672278,199.01345745410134,205.44673697968113,204.78917631446552,192.55480996925087,183.2992231864356,,,174.57569335877903,171.18944169103423,163.9890552399585,154.73406895182003,155.91301145211276,170.88512250385295,178.88195012426914,180.15018043466512,165.2976378843863,144.9020393080234,136.5852697507488,145.57393710196163,155.52918677465777,150.04892567975935,142.89379356430004,131.65107654377266,131.50571591926098,128.16378736782988,126.23848114980765,125.08008421428023,115.9686154177229,112.19053077238124,103.26387406176822,98.69966760998142,92.00393266581665,97.91924399445632,102.2785636907041,103.32375248261587,103.29131558641437,100.0556112278202,100.85856735572466,101.1037818368255,109.7472610574622,127.25455606234374,143.0239604592411,157.18919220702918,162.8501575820801,175.15967908060466,183.39642221779928
4,1990-02-10 16:45:58+00:00,195.55557982973917,207.5029143860856,221.71214724648829,230.00853781113008,215.08353867821918,207.80728314823403,218.18613261622502,231.19932075324638,232.01886141087806,235.9386705620287,231.0158138391903,234.56324735010136,241.03043097568528,237.09744360202455,249.33439899395367,250.85253013657658,260.9855807410007,255.903356366254,251.07698263070293,244.2446082672641,244.77789034168276,236.6610522202969,229.87982408106615,229.83436089701934,230.69307071850844,227.770596795704,222.3448137191616,220.88067962500006,226.56544366404975,228.6016284873193,232.9948357153591,231.9359229546062,229.17668804316648,226.43849099271895,217.68431639480826,222.21562703828246,221.02930417290673,221.2282726345004,221.4230563761275,226.45017232453884,228.15033029361058,225.5907939982154,224.17128391553368,225.28403646394574,223.72859979612647,226.4320905117897,217.92144305018465,217.0472045202323,221.5486320637872,227.9774382093561,219.7289053974993,222.07615479230134,223.04800524424562,226.47063770844565,226.19713197185632,222.28557770083276,218.99395673229776,216.29582378083833,220.04398187477383,222.77113472228137,227.1038051643685,217.25901335673436,216.81574210578583,,218.56470407935234,216.71164076664138,215.24052696939185,203.48917613769285,206.2193680639854,212.83401422703557,219.2113693702599,220.79766488534878,214.02946552241542,204.99898682569665,197.82747296625618,194.62521782737102,196.38207617308703,193.3635571174998,184.44120429892845,174.73939054740492,178.6871893253255,184.0322598630567,178.41457171088933,190.0280138025082,188.34298461770538,187.84497442993577,179.88206632790758,176.2134189705728,163.7013549771233,167.84598553105792,177.18893012556137,182.88694918692667,177.015795189512,171.14065581210977,159.78280225073306,153.02348374995833,157.8375845753572,169.4968251318644,175.28069117418502,192.02928612277006,202.83414143726375,204.91349934794275,,
5,1990-04-15 16:44:33+00:00,215.78939309691907,216.911140627391,222.18446738695718,235.17802836961064,220.70177153485068,215.40033571871132,216.03267901711374,228.708436951167,230.0377479010428,236.22800714600592,237.2721182802558,241.99869758877168,243.8139121120865,230.5525652897383,229.65798419513308,235.05493926895966,251.50746687993686,250.33777125345782,241.65822867183257,231.0088812875166,228.11100013600068,228.1788271385457,226.64481208654433,222.91470576452747,216.1517378344352,214.06290755801788,213.8665613407944,216.7022271509989,223.51587511325016,220.43773003100355,219.28147890544463,214.158657042396,216.05776764707414,213.76316421690672,210.73768988023082,218.1054872059597,225.23704974235378,216.1549843854023,215.09633719945714,218.02776054135282,215.79521516952474,223.05187601919565,224.95308240011602,228.65068149792822,225.74095876621337,223.18407010541134,223.80359944639682,215.84886419809962,212.6612765637783,219.69609993838495,217.43683569019166,218.94496001139814,223.4303308274392,225.05358595682193,224.68181919640858,220.23072770611807,217.90066521814862,209.45541639091718,212.01029518864428,216.02582497721303,212.91738799270507,213.14491555614745,208.84178970354725,,210.78039279162647,212.9768078150199,203.2718779669709,198.5776926236992,198.74093352706825,207.09688065332233,207.9690910893497,213.45643665235124,208.78052204824243,203.5108174889471,182.7595060871704,179.09345046405403,184.83296648286745,189.94267741154846,186.61402452422624,179.62087974321202,174.2973219074642,174.13407510233358,181.3469366813823,184.6719920829808,174.11302686230437,163.6095372664648,160.01931103119728,153.45229533189323,150.69249467590612,145.1867102512635,158.03284440465546,163.20182254659514,153.057737718092,150.4036725541752,144.04065423462688,141.9173068325406,151.71446196204215,158.69334359255822,170.30761098154863,172.9373312458031,184.08646455436815,192.4253095923436,186.3061789722961,202.1615028831786
6,1993-01-17 16:45:59+00:00,214.05845888413964,217.7272341790372,235.0249874831043,241.587922076771,229.54061928991538,224.57599883597626,224.88925394945176,240.83048929293818,241.52688512798355,237.80174694997774,235.1962298381683,242.02740538503545,239.25409728169845,241.98023671844905,245.5048205882073,245.04959889130396,250.58233563870883,248.85520342456303,244.44636048201198,239.97685659650315,228.65973729313907,234.32814772504142,233.32049568664456,226.03029107196244,229.0676473768536,224.3051650933211,221.63458866775778,223.365748061627,224.41770438092414,220.58277331087587,222.71764312199352,222.43700952177912,218.44126865154118,217.93633294581747,209.55405583300302,210.84998179878227,206.5556504025189,214.6455159122154,212.26049129471315,214.41109413264363,221.04084616559518,208.796986479916,220.77465658339094,220.8897818952212,222.40215699041678,224.0638558628126,223.00966443850277,227.16582452196334,220.49937967555624,222.50918872933252,229.7139120644697,225.2807034986861,228.90058544619788,232.3291670372239,228.2098459545809,231.228002419496,234.11923893939647,229.73085614806936,232.73410388555422,229.13201618998184,227.1342998998946,221.9700591419796,219.18115461046983,222.34309988807283,221.1162677296688,219.50537523294796,222.23453051249783,216.55329311605377,211.7377861128167,214.12334192940025,221.47091937760104,226.66047090691896,217.8372596838909,204.4258618255334,197.40703504203228,197.34240036541306,183.8987924608899,196.38093748109458,185.07661367939514,188.84018796631563,187.0447449282298,186.68369720841875,189.83345935598845,190.84820466665474,192.07239231124422,181.73584918027845,168.60052694425815,161.65712416245668,163.56160151680496,161.87545209152708,166.1334760371594,167.96388237600695,158.8830205952864,151.85910419719121,139.76168135951585,136.05562122550734,135.6255319558321,148.58581081303657,157.86988575490918,173.9203314829563,183.8010088629875,199.48569110615188,208.52907214245292,229.65476952144667
7,1993-02-02 16:46:10+00:00,205.3632243156131,211.6592718604172,,,,,,237.13536863113214,239.61087980521447,240.3884601356281,239.57350224688648,247.48805143084743,242.9762085757788,241.3258834357413,249.86642207299832,251.97510142845263,249.59830587792592,245.85320409746302,232.3284878276245,226.46430968980815,223.90853518646625,213.9058614905439,222.00703107626543,222.3668927367742,224.21895386000222,220.77841118103456,221.9926564267984,228.95787655997762,223.97709943782652,224.80714503858835,223.9621643953013,228.7368317828215,227.22630580221815,226.65160206578184,219.8586909341428,210.5131869715012,219.6162048758305,213.41551602612836,,,,,,,,,,218.837755071454,223.02871884952674,225.92889026108688,228.52724672418233,233.60648339216417,232.9464415438176,234.33082031492557,233.77550491466013,229.49073112406305,231.91189044839754,229.84555166416428,233.71360268573042,239.9076377110945,243.87091541008564,,,227.48042654788594,224.576907722035,227.84403418586038,229.41509343354534,220.3278655840635,220.68899119056434,222.88709239414223,232.04813569291912,231.34704286331313,223.15541567733172,210.60987532286882,205.8504181507596,203.7713344581489,204.79910487121796,198.5022923193301,194.33865974327924,191.86204949789467,194.2904617639818,189.66053412537335,192.3064769456915,192.72412817158647,179.52528240020845,179.8252201308967,176.5020999115642,174.91963312661326,172.11346434562984,169.18046714744386,168.4996915481049,157.34393434952648,151.30117479840166,137.89860768615117,121.9743211360607,113.30727705909135,109.0428507018281,112.37240494923819,,,,,,
8,1993-02-18 16:46:17+00:00,219.04420358884087,216.6013520316282,236.6766168200696,245.95344282377707,239.1677927105338,228.97504734143862,232.2434386179878,251.14207968754465,245.33061551447878,246.2679458507846,247.3677987383237,244.2386516267774,238.31784527712583,228.0405410207401,231.68911391249614,243.09568831078457,249.5368669389661,240.99251004128675,220.16591085284145,216.37665698464687,214.77673464986893,218.1165121190233,214.5299175417471,218.25024059013347,220.83048742025662,218.3756760276491,213.9643620482958,210.88972846919867,207.36234308991988,217.64089255097255,214.26067204585533,217.04557472034588,216.43668408863365,211.98384706832974,200.10505602350096,197.56349249290318,198.4676185951794,207.05637810112742,216.04283378315023,218.00348398505542,214.36973764488636,210.56956875099334,214.6029494249755,219.43400114460067,215.5670757757134,220.34551468480183,216.71455318154304,223.16366228871445,215.4844875609502,216.77937746421472,220.41394062893235,224.37301301192167,221.085453332486,224.20415894546838,219.7795609427036,211.41498022045315,211.53675593843818,208.57363285622915,215.27756701120174,220.1086376098385,226.35522152756434,223.92667711217518,219.47655434946026,217.8350875596796,220.4344178386057,218.9825817743213,223.34303716484067,211.84926018259947,196.4505269789575,190.60655591010647,210.70899058766682,222.63642831741348,215.03000891896872,210.4423586421367,191.8820352436625,177.99600251249132,179.99006184678058,191.32372976277387,182.90685025007522,180.20877724359195,173.206519734669,165.4665197335756,175.04394185888162,182.07531185160005,175.4015270779059,163.5812401364639,158.65808748971222,156.064920299677,146.51321527101575,139.82840879703585,146.94823989121548,151.8278092427058,145.19815872912798,137.10603441698623,122.33915018278043,110.7969987110773,112.07470629203293,112.50418512215245,119.48770697409378,132.5965735770384,146.9236195498256,158.05436588845748,173.97129591645754,180.47208539265122
9,1993-04-07 16:46:35+00:00,238.2887985046503,228.86280074082592,242.1479533909007,256.84294256826536,253.4520730478607,251.9470774145288,253.1757330961872,268.0245987539009,267.2716327059387,259.49444841002463,252.54981297076665,244.13461014550262,245.90656031941893,237.19259164954505,245.32996479076985,243.41263393703164,246.28187712697533,247.48965574073327,241.7632683591562,236.76802664567188,228.4114524789896,229.90590263663432,212.43145982505595,217.9911260615518,213.40817481400947,219.93053587978298,218.6513903304397,220.29333295713568,219.52613276347455,207.5585140814237,224.925231377406,219.38540228888303,205.62523277797948,206.78675264839734,207.7867819816055,208.641037109197,203.02525063495648,199.5775883924738,213.65043044246184,212.88839663793573,215.87200327104793,215.25752265885882,211.55261885230365,214.39589404430933,214.8060252553627,222.95533208607603,218.5041413209884,217.58310758985428,227.44971516200184,220.7799871831703,231.45850499355856,220.0584562511038,219.38443054706966,230.59677001138346,220.1895675607434,210.31091747740163,214.46862009420673,221.7401921194467,218.8844802938696,219.64347776886268,227.15983315394251,223.49443403334493,218.39999864308314,211.0724147105648,214.42895131941134,219.94545153128672,216.6758021153298,218.1581051745536,202.60887608098153,199.91434557260968,212.0796262159006,212.17042472004567,210.1450016332909,198.28145685111508,189.72270652428935,171.82395202787922,177.84331582052502,184.05631618218467,167.9886710972186,154.8835316624264,156.02698826397724,161.70940424300844,167.98316090977485,167.14461695900798,163.73170112969217,157.08045030848317,158.78259248029903,145.70733652094174,133.360347249149,129.25944095689798,135.5671227902127,129.910093225725,125.96979500046126,117.96171381324916,96.06357984140485,88.5997373274742,80.06718151378061,89.37316567240875,102.82632227932208,107.0143738099885,118.13588285847007,135.20288162552842,147.74394603453115,162.9073379927154
