,dates,nzd0026-0000,nzd0026-0001,nzd0026-0002,nzd0026-0003,nzd0026-0004,nzd0026-0005,nzd0026-0006,nzd0026-0007,nzd0026-0008,nzd0026-0009,nzd0026-0010,nzd0026-0011,nzd0026-0012,nzd0026-0013
0,1999-07-25 22:04:15+00:00,135.90932639667403,166.88225049952487,145.40333664117233,159.84144978717345,170.15432439283717,164.18818314466003,159.29782647651814,154.86778296725905,154.99869071565197,146.99177669904762,143.29962948563937,144.14862106615166,146.11210891470512,185.7447840163909
1,1999-08-17 22:10:26+00:00,154.45362082565597,159.37757348215086,153.40575168445346,160.1951800717523,164.9815066797234,159.7219460921973,154.0981328974026,157.25218374526065,149.76354280225698,147.9802408150218,150.21367879782662,147.41621453730957,151.0270149944475,210.40908074512268
2,1999-08-26 22:04:21+00:00,171.97321162473443,170.1778308372061,169.02769118907196,172.08648998044958,180.7457778891761,174.498910683335,167.04730093842846,164.12079328018075,156.42888575301893,158.23849007287163,159.4972807735578,156.57429583342315,160.03777443346144,204.62686943846177
3,1999-09-27 22:04:25+00:00,173.36833279073693,177.63451793836248,170.94193574657476,174.6554816478812,180.36639444091247,174.65390957561925,164.85096969017536,164.67150433331184,165.94864706399247,156.35085223791944,159.0228922400919,162.32010913994972,166.0131894547165,165.8362049695353
4,1999-10-13 22:04:24+00:00,164.32148044837237,175.48994011946192,169.3686462936698,176.09599995383672,178.05593467827137,172.90838574884344,167.0471788111654,164.48674897374724,165.94282318689724,159.76411412229092,158.9343149761869,160.94105331629058,162.6921834438785,165.02905463221063
5,1999-11-14 22:04:18+00:00,164.0740645938499,169.48161118965646,163.46745402110946,168.32431094626327,174.89364089735204,172.31880015193124,167.75108010138845,166.9973239762955,173.6287376943336,158.80543725497037,165.50512693538093,157.91528815434611,159.9828107138971,164.33774693503966
6,1999-11-30 22:04:11+00:00,,,,,,,,,,,,,,
7,1999-12-07 22:10:30+00:00,154.42618322226946,164.7396156924475,163.2624993290883,169.1187253090493,172.98241761539254,167.6313971799951,160.07692716953463,161.4315150774594,159.84425466573296,160.28583261616524,160.44295543458352,162.39395033189592,158.56193875195586,196.27007822132376
8,2000-01-01 22:04:13+00:00,,,,,,,,,,,,166.01629591630405,167.44082584232314,198.72187524393334
9,2000-01-17 22:04:11+00:00,,,,,,,,,,,,,,
10,2000-02-09 22:10:19+00:00,185.81590574797303,178.78829796939817,175.00903480131203,177.9243790778339,179.84696204943563,172.60071348070892,168.79655550254523,165.68747346360627,167.9560062441329,164.94956355072867,168.06147347965373,163.85472708266167,172.9109152625763,205.9850749693962
11,2000-03-28 22:10:07+00:00,,,,,,,,,167.5887118702604,,,,,202.42623608583034
12,2000-04-29 22:09:53+00:00,168.22162595845884,179.4023138370987,180.53714279154707,193.5658100507192,197.294845048122,188.55690501045584,174.7095474466389,179.20833849335168,177.25775760328995,179.95723274046725,184.71400198117288,178.99627893234535,175.0651117427288,207.0343661027991
13,2000-05-15 22:09:42+00:00,161.06698488870285,168.9311011768175,171.07138094723393,171.40112069724154,169.97225125646244,164.25580757553988,156.25834992690045,156.71013970270525,155.0589819032054,156.4803728355441,160.25006574292667,160.90560546357187,159.3284440409287,197.78871629631382
14,2000-08-03 22:08:44+00:00,157.5564116957931,175.42266179882785,171.83710140264716,177.95412201023439,182.89123659787847,174.37551546125528,170.48207208414917,169.38996418546336,167.7729829983665,163.1745406507996,168.98172070007507,164.6164213966943,164.2245456071317,206.2529326943659
15,2000-10-06 22:07:59+00:00,169.97464502001148,165.87726088161597,158.66627425956193,167.60295699143984,169.96761789081776,164.23087029817816,161.6435720562882,160.80259542508455,163.59747413201492,160.0864817987066,164.04547502901684,,,196.3205432401105
16,2000-11-07 22:07:53+00:00,152.45441151954736,158.60050916438885,151.63491122634042,159.33070645126438,167.91957471469365,163.98429380296832,158.43484815774463,155.7661693443744,156.95129132037917,156.4997538031025,162.02989466461563,155.85841018644743,155.365759610978,198.88691538710083
17,2001-01-03 22:01:48+00:00,,,,,,,,,,,175.3217619988875,178.7343146662721,175.75969504588252,205.22884159011542
18,2001-01-26 22:08:07+00:00,170.0803843397244,,,,,,,,,,,,169.93611062331948,167.74422159308625
19,2001-02-11 22:08:01+00:00,158.35628318056396,174.5345029258101,162.8504447609342,159.58565351300737,163.12588814041618,161.6937816286781,,,,,,,,
20,2001-02-27 22:07:54+00:00,138.64595365930074,167.4431584881709,163.81876350783918,165.76347437563336,172.71878952341876,166.7940854694697,158.21588256569927,158.16366776742885,161.7999170515361,153.17059522862883,161.8506741766349,157.0961469680696,165.46978792272785,167.38942822791395
21,2001-03-08 22:01:45+00:00,155.61116666844893,164.44326655545353,153.67062652583945,159.15948680637655,167.85416585673855,159.7715891423264,152.41191348626464,155.21133628784597,150.20916907260136,154.63989791654183,155.14751874069557,157.6274162297229,155.66465454741748,195.217815704047
22,2001-03-15 22:07:52+00:00,162.73785069776534,164.74498817910015,157.43646193163073,163.1458219428773,169.35647539085625,163.17752374651442,155.07299303998346,153.87919447370894,157.0761194874646,151.36598951798337,,,,
23,2001-06-03 22:07:16+00:00,165.37984343407157,169.73511419663956,169.27500530580247,166.60792554603947,171.18628539608727,167.65513851508544,160.22604301338072,164.31241687582727,159.0955213089768,158.53894577298428,159.63665812620945,165.91184715854106,167.1506036262402,200.61748970837533
24,2001-06-12 22:01:01+00:00,,,,,,168.4754050357586,164.22088489946705,164.09057323233728,164.22512036686476,159.97827219131673,162.78170075479812,163.77444241451533,163.79378769870925,196.75872661561735
25,2001-06-19 22:07:05+00:00,156.61109678220393,173.9633883995742,163.58781322260361,168.22660657967185,172.7830341297495,172.07326096830667,162.79622904628803,163.89906926644676,160.2947375416336,161.6015059960353,162.2271051421938,164.63293995683844,162.71918459961978,198.3186672148815
26,2001-09-16 21:59:53+00:00,,,,,,,,,,,,,,
27,2001-10-02 21:59:40+00:00,,,,,,,,,,,,,,249.42654853573
28,2001-11-19 21:59:56+00:00,158.6125438730908,167.57653681508503,165.80740537289222,168.7543533354793,172.0576540597308,164.07082040578322,155.84442061733898,163.55454326761745,156.8549752862179,162.1277017775763,170.4660858082777,163.74779786016367,169.32379528073054,202.1974165082234
29,2001-12-05 21:59:55+00:00,,,,,,158.2100835026106,155.22420874783103,153.4334370018153,152.00314153118583,156.87232057608918,158.97606367898538,160.17723419172214,165.27176371023342,210.35175031874536
30,2001-12-21 22:00:05+00:00,155.06564346525542,,,162.96402138404136,164.59845609287953,162.69300917628024,156.32146429377275,159.78412110094425,155.68094509321935,158.77975814899347,163.61568992666423,157.9117375963375,162.12963648290338,199.4103807953038
31,2002-01-22 22:00:16+00:00,176.05779264776646,170.42016103163704,160.36291983328604,165.51711930614022,177.53294673771677,172.6594865038061,164.48206267787887,170.06464443165888,169.75024671686992,168.02109379453825,172.3986387228032,174.94149240444978,181.52005559549127,191.386752604697
32,2002-01-29 22:06:21+00:00,,,,,,,,,,,,,,
33,2002-03-27 22:00:13+00:00,,,,,,165.51696502041813,156.66366420293863,154.82438473285308,159.62093963371572,159.67564916189602,165.18292180668587,158.96746616947715,159.81663344382193,188.2145858440836
34,2002-04-12 22:00:13+00:00,175.35290402681537,172.60078017664623,163.64025625809603,167.8768965635976,169.36798710785501,162.82694038218878,157.1049063712879,158.22892201023427,158.83782970023475,161.51411380103332,159.97970501649297,162.71831224901035,169.6277626098538,207.33485891415637
35,2002-04-28 22:00:14+00:00,162.14044355052104,163.72319335157707,157.8775943593849,162.85150016718706,162.81557658159107,161.80863283028972,155.7396119256214,157.69548350193642,155.890571866891,167.23280069589185,169.6674970805684,168.21860422148043,174.58827697202673,211.60063887106637
36,2002-06-15 21:59:55+00:00,,,,178.66639813066485,182.81000807517512,173.2851168026387,169.73004395495204,167.75938230832955,166.9910373438175,162.34871561422958,161.73760614973696,163.2665067967623,168.567306688441,202.76899326333404
37,2002-06-22 22:06:03+00:00,127.96142308757067,148.50123778414482,144.82039395792648,156.22080421740333,161.1680976334011,156.8990567969039,152.8888890353945,,,,,,,
38,2002-07-01 21:59:51+00:00,135.4104595304956,144.97337033609267,140.42734172425736,148.59023293335196,,,,,,,,,,
39,2002-07-24 22:05:50+00:00,164.49746190779192,171.1894519751116,161.05693602408766,167.87538053257964,171.8653431906898,167.78397400818895,164.93634181470992,167.27498149342426,160.9241496328022,146.6573652653581,155.44536642096017,148.74103772370947,150.4281565122941,195.7171782992054
40,2002-08-09 22:05:46+00:00,148.4195930889915,164.8766622087588,159.44663504218983,159.40010502192496,167.63362058887287,166.8187931934616,160.47355557867564,162.46217201290727,158.38571401871965,152.61899525753316,160.22323113084582,155.1202680962212,160.38624192737365,185.48408370736433
41,2002-08-18 21:59:33+00:00,175.5904982636819,164.15138898295683,149.53235336544455,156.8139292773692,171.44447502311522,173.1515744218543,167.44990688805913,160.35999724148132,162.73319020365565,158.04176381398742,167.21713459220058,155.96647937487097,161.11563505314263,194.89058350280246
42,2002-12-08 21:59:39+00:00,173.70822462373852,177.23155726645143,176.96490752419123,179.97481329602095,189.12344828510956,185.01403354120305,170.52492733916716,172.47507452737523,166.18722031130517,164.97709496664052,171.2810894408246,166.94272021108196,170.95206543654925,
43,2002-12-31 22:05:56+00:00,160.8624648943766,168.03760373659387,167.5942249831079,174.56243110273516,177.44588508491069,173.52282047092436,162.96403147466214,165.55675892196214,162.49130225386799,160.9856931277247,160.6912524359791,161.88477357297185,168.64795780838503,197.39306908178057
44,2003-01-09 21:59:45+00:00,,,,,,,,,,,,,,216.2810207769432
45,2003-02-10 22:00:05+00:00,167.07515281521913,173.5390696409659,170.43968994401973,185.18545045292555,191.36770598181914,184.86638925846103,173.4203426150789,176.3683685327987,170.23281901687952,164.0971928040483,171.1185561746688,162.55309524657704,168.3609409724786,173.64708124353956
46,2003-03-30 22:00:07+00:00,,,,,,,,,,,,,,
47,2003-04-06 22:06:21+00:00,168.98702782409023,173.68651767757123,165.93495626205006,171.85230726058498,176.367682379429,175.28379993952828,168.4538050681404,165.028144784078,163.55486655185166,164.61892388997612,168.85399716981047,165.11431582931002,167.02429296807088,214.56286957179614
48,2003-04-22 22:06:19+00:00,149.1436998930461,161.52379947313517,158.77118191571375,166.79471148501358,173.0710630671377,168.84719198040568,165.7293318004335,165.68858411204977,167.7011820494374,166.24040423016154,167.19478221906928,169.35646935437487,178.76412301315443,218.5288530653747
49,2003-05-08 22:06:20+00:00,144.2828019417934,157.5808042631206,151.11736031363827,157.61628994065842,169.14887564840816,165.61738572004487,159.19483920189828,158.6618681620703,155.8663886678596,152.0287847424692,156.54800917356664,163.1645993283315,164.1797477050964,204.63126993412604
50,2003-05-24 22:06:17+00:00,136.2624091814629,150.95028395444584,147.2038058354986,160.22232153256945,166.06185638975222,157.97875588250434,158.7388970338413,159.43987714100012,157.13886374642735,151.75655287291147,153.77669457371977,153.67161213488106,160.15138673024694,192.91273732204743
51,2003-07-28 21:48:04+00:00,151.4771112138458,167.992363275033,160.09171840445657,166.02849388568268,176.56416610578611,175.2194619975489,162.56603095618476,164.82524175644934,162.5205447398472,159.08967524301005,160.6486500671225,161.7587884037351,163.354316718425,189.73425644831204
52,2003-08-28 22:05:57+00:00,145.4163735414346,,,,166.74888145647307,161.61091692512002,153.72413495636397,150.71429046049604,153.6861308804599,148.8531197748325,157.833345067722,151.54424701050547,157.7260748126417,185.82408269539866
53,2003-08-29 21:48:38+00:00,162.08418533990408,173.45738309657375,167.95501101270233,172.39458080068889,179.86984804401638,173.17009928850592,163.30177895105425,165.24954550375625,158.30545843826545,162.45632452752145,166.69882316657163,165.86228472558136,169.33498814291175,202.37482764902035
54,2003-09-30 21:49:06+00:00,168.56891190966255,173.67635516489514,169.346320012509,175.52749532426813,184.6651998002982,175.87706693240457,166.975222654251,163.38838725795756,159.6540337708031,160.24088732941505,163.71417731313784,162.3563716049529,166.34059605329162,213.814688098532
55,2003-11-25 22:00:05+00:00,,,,,167.36592412944208,158.82238226272108,153.15557381530107,150.13850732063324,148.58861915058145,148.03308112227285,156.1941391448318,156.04134839754266,151.34045060820816,167.50909500948487
56,2003-12-26 21:56:18+00:00,172.1438730962283,181.42479183131547,171.5454669679296,188.29331238271897,195.94173880023396,189.0574873379087,179.48627278407636,179.46666552113135,174.18680079426105,170.53167193099614,176.42919489407996,179.63657142648742,182.57959654321184,187.10031937956123
57,2004-02-05 21:50:17+00:00,177.42564300387517,183.56093877175516,177.48699059935552,184.9600275644957,198.65286627667788,189.35912546860817,184.50779370155843,185.77624106213028,170.4817357050063,178.2301494374293,181.8704455306984,185.26225256355042,184.86808767883966,210.84425629377787
58,2004-02-13 22:00:31+00:00,,,179.7354700065676,187.1869122536218,194.51378671834817,186.05268792490557,177.96650119798525,178.81081656749356,173.01833959353564,171.1572109608628,173.3822464343804,173.66199634332273,172.3271536196306,206.39320905404855
59,2004-02-28 21:56:35+00:00,145.68129554463022,148.18358769041217,143.27466199255025,145.72957120107606,152.25375909266896,143.82811826415076,144.04308993822698,140.28790923864506,145.34021699178297,142.53709674864928,172.50627227174456,140.6658465035489,139.04414886560883,178.97375191151272
60,2004-04-08 22:06:49+00:00,,,,,172.80649251299218,170.0086114753143,163.46383462525202,165.80133225328882,160.1691261062292,161.22500907208425,164.86969895767993,174.04410736546345,170.18422999766355,171.28367229659273
