,dates,usa_CA_0069-0000,usa_CA_0069-0001,usa_CA_0069-0002,usa_CA_0069-0003,usa_CA_0069-0004,usa_CA_0069-0005,usa_CA_0069-0006,usa_CA_0069-0007,usa_CA_0069-0008,usa_CA_0069-0009,usa_CA_0069-0010,usa_CA_0069-0011,usa_CA_0069-0012,usa_CA_0069-0013,usa_CA_0069-0014,usa_CA_0069-0015
0,1984-05-04 18:01:45+00:00,242.34708973487068,244.41143693534707,235.76054233619578,229.62942975851152,225.12615365309028,216.56971676392334,220.0440299677484,220.5084063491844,221.54786506838596,210.9876597964122,210.27199441302952,216.91723967323088,226.69165438754285,225.7999973153979,226.6551367535706,218.67900058909038
1,1984-06-14 17:56:37+00:00,247.99796222965406,248.97438023278397,236.53350335339772,234.43210351315642,232.719406824497,227.721868733243,232.64121268213086,231.39731147440855,221.75085959663903,218.1099305501584,221.01367965254292,226.56079190515635,230.49643985240152,231.20272532379485,236.09032866838922,225.11497164175523
2,1984-07-16 17:57:29+00:00,242.07296842201887,248.03892673673093,243.6299936785278,250.12057108989765,250.5967491354965,246.27224525685102,253.8420933831343,252.44568340708912,241.58823584044373,,,,,,,
3,1984-11-21 17:58:36+00:00,,,,,,,,,,,,,,,,
4,1984-12-14 18:04:35+00:00,,,,,241.49899469373295,242.97228995069827,250.77961627043533,242.53822541838394,236.31588722346476,240.10724774015043,235.73435567392656,242.8327481739525,243.1678734425071,241.18516099198052,246.32903104668534,248.52599516663165
5,1985-02-25 17:58:46+00:00,255.017146450982,255.69741840847695,247.51590817569357,245.60076154487805,243.22232698253643,236.17246626112157,233.25914317947564,239.09627382905973,221.87782745198905,224.95386072275738,222.16055475978894,229.67381149494594,236.80966517564428,236.1778379636414,237.56784745576587,235.5845103019469
6,1985-03-29 17:58:42+00:00,250.90866444109,255.7842058153462,245.13141565436652,240.87947558976532,237.7863245271141,231.28219473144637,237.3598989511623,233.33129129439374,222.55850728675622,217.38006314853615,219.57242323310976,222.926037229496,235.26217859739322,235.82653122889883,235.62976316742694,235.94472958098254
7,1985-09-21 17:57:31+00:00,233.8933479468661,215.1060287927224,219.7556979867703,224.85145454359173,227.1358224223727,232.62344627271028,242.14903813237638,242.42689544713548,241.99064500653773,243.18274948888006,243.88822114515074,240.44627571014405,246.47223888072435,245.1197451436101,235.6300662234922,226.82316627243827
8,1985-12-10 17:56:22+00:00,238.2044345610451,231.3547474821699,228.7601570989752,229.26853984331672,227.16528542223756,234.44358328800897,236.53864386476465,237.99245521228312,237.57314310502716,232.5420589339111,236.45808815643716,234.21480385748097,234.84125450669183,230.93952644359746,235.21154041048894,225.62296055451608
9,1986-01-27 17:55:26+00:00,252.15682133698203,246.25674459601498,243.64858818062348,237.42617542600917,245.37178253240103,246.18109309100396,246.32941184817994,258.55995617947724,246.5055353780094,241.30404208199153,238.99976074964525,242.74306822448784,240.99313779082405,236.21706726558165,240.16231916948428,244.77962018597697
