,dates,nzd0067-0000,nzd0067-0001,nzd0067-0002,nzd0067-0003,nzd0067-0004,nzd0067-0005,nzd0067-0006,nzd0067-0007,nzd0067-0008,nzd0067-0009,nzd0067-0010,nzd0067-0011,nzd0067-0012,nzd0067-0013,nzd0067-0014,nzd0067-0015,nzd0067-0016,nzd0067-0017,nzd0067-0018,nzd0067-0019,nzd0067-0020,nzd0067-0021,nzd0067-0022,nzd0067-0023,nzd0067-0024,nzd0067-0025,nzd0067-0026,nzd0067-0027,nzd0067-0028,nzd0067-0029,nzd0067-0030,nzd0067-0031
0,1999-08-17 22:10:50+00:00,246.1292560447789,263.7165247487937,277.59992813178343,285.54347115474326,278.87367344149385,270.9338707628145,258.3731416690368,245.57878291429358,234.8196689080628,240.25617003097275,,,,,,,,,,,,,,,,,,,,,,
1,1999-10-04 22:10:38+00:00,263.07749668047416,280.5003191563446,294.3364432614555,291.9477431521445,276.2991262488742,273.02899839802853,271.8241458326612,275.4158555392181,270.34448142656333,262.81147180869016,,,,,,,,,,,,,,,,,,231.58334759676697,,,,
2,2000-01-08 22:10:26+00:00,,,,,,,,,,,218.8627115028517,,,,,,,,,,168.65389252748227,,,,,,,,,,,
3,2000-03-28 22:10:07+00:00,234.48803992827922,269.5134120608413,288.40300655555626,284.3193628259265,276.3734794568432,272.7286399888857,263.76445744121213,271.5006163102205,276.7572240184227,258.09782173923645,215.7290562902059,245.72122549927306,256.66078599470643,240.17405518933245,203.29485799193688,,,204.805619963983,,,156.55343334086706,,,,218.47619766792394,230.26576435083274,222.17955827645855,224.3577965194073,207.88713198575675,204.6095609738625,,
4,2000-04-29 22:09:53+00:00,259.3475658888696,275.7444937432215,284.2099191860411,288.945914875952,280.00511674555906,273.1424245558108,268.9955771384222,277.7596007148248,284.9800407644745,285.9401652527056,,254.8012444943383,251.1193321117386,254.32512414887768,249.89775315120286,,,245.28204947784505,,,,,,,241.38527938429598,238.85153284164303,237.94566904299197,231.0160520228338,218.10246827458718,210.55980536747134,,
5,2000-06-16 22:09:26+00:00,,,,,,,,261.0945672424699,,,213.61148874903188,,,,,,,,201.86587005712843,196.40341968225482,204.13715614589537,204.5847143592928,202.42234823000203,210.4143968508696,212.18556113589136,213.5401918003553,,,,,194.68874803078828,184.84347159667112
6,2000-08-03 22:08:44+00:00,216.3054390368749,238.5729150831326,258.53016204642785,269.0012288032629,279.6558503304915,277.64560622047094,279.6048237265432,275.88975249974175,260.93265831540134,,241.16904343803483,,,,,250.10406151544777,234.09870982891536,,221.22898932129448,220.67912827240002,226.78056758884614,230.3811510012763,225.82898693591702,230.85973472446176,227.01270949217422,223.56302450287816,217.22247371006247,216.9719355303776,215.36344057175177,211.69560754287315,193.30922478121306,177.82663962113077
7,2000-08-19 22:08:38+00:00,222.13023583294992,248.46842375181885,263.4943452539983,282.02899668360385,278.59002929991334,273.89472545098545,269.36900428023495,261.5452483791544,233.88844841853955,,244.70931450108645,242.4310263749173,237.19730297082643,239.89111333284055,235.96297248409337,225.5027419405008,215.37510571955687,,206.55130279274957,211.6545876954564,204.25164863016252,206.25006742349538,205.05219049035944,210.75209889428737,216.90016738822504,219.61533874481344,218.7439718251076,217.8874470696163,201.27817468495917,192.48478201985904,184.619294735456,166.93030346919738
8,2000-09-04 22:08:22+00:00,231.76572307016974,248.98683800435734,271.3948217154943,280.26531816399637,288.3427734642154,284.34278685623804,273.8351649812651,269.5677282337333,271.7874505156068,280.3684659639878,279.67892145512235,,,,,252.5473808150975,252.2388597941511,249.53892459550764,,245.61993053638764,245.69089124539306,244.85473211786683,239.09867571032015,229.4896353030327,208.6825266769907,194.7259907717915,198.24254481847842,214.05653370436193,222.09782317192764,222.0759557654127,161.9308928092766,149.20545708934696
9,2000-11-07 22:07:53+00:00,238.19698226822035,261.1824928664332,273.05039925995715,282.54737736057484,281.9478801052121,280.655393019037,281.2466292730377,281.2668423910994,283.577397409439,265.3745504643583,254.90489027657455,245.10642912465417,235.4416484944172,233.4689736700123,232.3269068462757,232.34677634352946,220.04135223149748,229.27278579371452,,227.07411745426566,232.9253693397372,234.6142686839875,226.3571513149942,227.51824076874107,227.1343487665663,228.59321007568343,232.25963199700243,232.15986152391338,229.4812578761572,207.50620236505944,188.40928387008964,182.06923027538505
