,dates,chi0272-0000,chi0272-0001,chi0272-0002,chi0272-0003,chi0272-0004
0,1985-07-27 14:08:53+00:00,163.1763066331408,173.6152660967654,209.3972349761717,215.27419147173313,220.74238818099005
1,1986-02-04 14:05:59+00:00,165.4261795226422,193.3207705788742,227.41460237177458,243.1219342535123,244.87488819269365
2,1986-07-30 14:01:16+00:00,169.12665087071187,175.98990285647284,214.6056135260371,215.26685692695148,227.67819250315412
3,1986-08-15 14:00:41+00:00,171.25144076911647,173.38519627504022,212.6587738292595,215.43077267026976,220.1752800594533
4,1986-08-31 14:00:04+00:00,164.05676335363157,177.20230714636327,211.9910113331948,218.6817638371865,222.48647602829442
5,1986-09-16 13:59:34+00:00,171.40016589460689,179.15844050016537,213.88659648189477,209.28325319035613,226.00106416952258
6,1986-11-03 13:57:58+00:00,179.2176181271976,183.27028375690625,222.99940255834036,222.62238669797836,235.50481952696933
7,1987-01-22 13:58:58+00:00,168.57872505051677,186.45109997740084,222.21559249131522,231.84666535777868,229.60238994006428
8,1987-02-07 13:59:33+00:00,167.92079651627873,190.40355966245966,224.39899385517958,241.06497545920985,244.19312232841952
9,1987-03-27 14:01:21+00:00,173.87041371093594,196.11679087014335,246.49685727875,245.49606405834606,242.63664573197124
10,1987-11-06 14:06:56+00:00,178.20063482085578,180.92796902369673,221.0669186536008,222.4939153004543,225.81551461389154
11,1987-12-24 14:07:44+00:00,162.63596128204497,170.94909214971807,206.75968723900183,214.49703756823268,217.14113678200144
12,1988-06-01 14:09:33+00:00,170.1740957410063,182.13871876843854,218.43770213302318,225.78962142196417,229.29917681749112
13,1988-07-03 14:09:43+00:00,176.7115783325765,179.51887534689905,215.4227988965653,222.4133580063852,229.28711249649302
14,1988-08-20 14:09:48+00:00,170.61575595458876,173.53251138302187,215.75329735990627,217.0071654357493,230.63906642713746
15,1988-09-05 14:09:51+00:00,170.5945234266677,173.154907608801,210.17013801095612,217.85823000917375,224.71047378888778
16,1988-10-23 14:09:36+00:00,177.3625838119001,176.63431395372993,209.03698105435262,214.33868047812507,224.09075381655984
17,1989-08-23 14:05:35+00:00,164.33372402970332,182.6440060731135,223.4851608866434,211.12376114284191,223.69800546179096
18,1989-09-24 14:04:47+00:00,163.78141371990216,174.2370459017969,212.58062027088707,214.00816027704062,229.6582850430504
19,1989-12-13 14:02:35+00:00,165.56087425907268,177.96512792305637,209.96953798288558,215.14779683176,223.26519502488048
20,1990-05-06 13:59:13+00:00,156.3090078923467,194.2226076572577,229.82976321634206,227.90229639315788,222.63939802636648
21,1990-07-09 13:59:11+00:00,168.53888196186801,181.2819396360578,211.77866719460513,225.45347599128016,228.63022062260447
22,1990-07-25 13:59:07+00:00,168.30175961296612,180.73968722031765,204.3730469197681,226.70712089130976,224.55413977603004
23,1990-09-11 13:58:54+00:00,164.8681533116445,178.13972382017982,219.7978164290157,222.52901593605412,225.25966170910783
24,1990-11-14 13:58:32+00:00,173.75703520229766,178.1374456790639,214.3993477154442,223.61734281347395,222.27730422359195
25,1991-01-01 13:58:55+00:00,167.95791805723425,192.2038334652652,230.589320151939,243.43975238853866,245.4892116710291
26,1991-02-02 13:59:36+00:00,167.99549785261786,176.3512708610567,229.69386277174607,235.62455571440213,234.99544351175598
27,1991-04-07 14:00:49+00:00,163.45224255509467,198.58357808811337,241.32922756053193,248.79428713153567,247.10702979166547
28,1991-07-12 14:02:16+00:00,170.4665162652587,166.82600776468914,209.86822866555573,215.07312968520898,216.88214779369036
29,1991-09-30 14:03:01+00:00,169.48476926958799,171.69011523451368,216.70158483494123,215.44676429771766,219.381042935915
30,1992-02-05 14:03:16+00:00,156.67309016700924,181.33882641628512,224.31396407819588,236.87312645884847,231.38177047047867
31,1992-06-28 14:02:16+00:00,121.57370249469517,,211.93819616219338,,
32,1992-07-14 14:02:04+00:00,148.4814644423721,157.70131471809356,198.49522613148756,212.89591520215015,226.59076352498198
33,1992-07-30 14:01:51+00:00,,165.85503351900616,203.04778483494817,223.09727316472834,228.0868134199301
34,1992-11-03 14:00:18+00:00,158.25929317652873,171.05242283479745,211.91224490819886,214.2096193087905,233.36895456822552
35,1993-05-30 14:01:36+00:00,159.5100965154183,171.17275379598237,217.18189829948147,220.30709337647525,217.43136340335408
36,1993-06-15 14:01:34+00:00,,172.96368587432048,211.00381168989622,222.67373811822654,228.8460092082289
37,1993-07-17 14:01:27+00:00,165.08675995899284,165.19846804004263,205.51271561623977,217.43153383074736,223.70194663755666
38,1993-10-21 14:01:11+00:00,163.57149700385216,180.84261633466505,219.57694229981033,228.44299316548705,235.1172174928796
39,1993-11-06 14:01:05+00:00,166.7666700015879,182.73758999429205,222.59127192657343,238.41165425194615,244.14534894837956
40,1994-02-26 13:59:54+00:00,170.31429514951952,196.62878302640715,235.96595023658017,243.10110350709977,243.54811558389468
41,1994-05-01 13:58:50+00:00,148.3734945028315,175.98768925099125,201.7388607593039,240.02010126807207,231.8301002342246
42,1994-07-04 13:57:29+00:00,162.55935692605803,176.75296342848446,213.34378724623502,223.12442874965075,224.39222608851625
43,1994-09-22 13:55:24+00:00,,176.90463631165252,203.86540326124876,,
44,1995-06-21 13:44:57+00:00,185.32904736760912,209.1917761283655,228.29068985649295,226.6904546854758,224.32786312468102
45,1995-07-23 13:43:30+00:00,171.331007402791,199.4932304647474,219.1478178284458,219.2119705026133,215.95678334582263
46,1996-01-15 13:42:21+00:00,207.59805279051824,230.69376758581845,247.11875790511343,244.70968337811735,242.04312505061438
47,1996-04-20 13:48:40+00:00,205.11307363195417,223.8531123169385,243.39602194686927,243.58906112577668,240.4213892169827
48,1996-09-27 13:57:26+00:00,187.1898727832251,203.5658301317565,226.6761871123644,227.06295225931484,229.03661330485335
49,1996-10-13 13:58:16+00:00,203.29246441640325,212.8265980334812,238.31679017143293,233.96537790582826,236.8452483604622
50,1997-01-01 14:02:06+00:00,208.39529885866403,224.85197925032645,245.67391196339057,244.8704104994715,247.3037480787259
51,1997-02-02 14:03:34+00:00,212.10476850899417,229.9606481204437,248.52286637902253,245.14612489619427,247.8889544702896
52,1997-06-10 14:08:20+00:00,201.46067887296175,212.10321794213735,232.67877889801716,225.98370738890995,224.12785443796858
53,1997-06-26 14:08:53+00:00,199.4432052568769,200.91465896722477,224.51121300681012,217.5276633391461,220.71560564077313
54,1997-07-12 14:09:25+00:00,198.32093201514374,201.6537198116874,214.78332690916724,208.7202945410534,215.05193054146747
55,1997-08-13 14:10:29+00:00,,,,,
56,1997-09-14 14:11:26+00:00,195.6802080200279,197.3885836633832,220.62521339475913,221.03636611362379,224.5169221162941
57,1997-11-17 14:13:07+00:00,194.35562786730765,207.7349755992499,219.86463767739704,220.37623016353842,234.0004262558674
58,1998-02-21 14:15:17+00:00,196.62219753801574,209.78910292157502,228.62576587655295,228.27593228772722,230.77117070069426
59,1998-03-09 14:15:33+00:00,198.43019183267327,222.2237746874354,236.75143798105165,228.98829375746038,232.28817537073573
60,1998-05-28 14:16:42+00:00,182.728734568974,200.16483435973993,219.77603121300658,226.9190974132376,236.65274107365292
61,1998-09-17 14:17:50+00:00,199.34262430340686,228.8267849165426,246.03731162474705,243.7493749010087,242.53351194369023
62,1999-02-08 14:18:13+00:00,217.3884957860541,239.9412778022914,254.40099169682608,253.02278770038387,251.6192202603373
63,1999-09-28 14:32:03+00:00,210.67742161565872,217.79343952759655,237.20297381618673,236.18476728273382,238.12384911743314
64,1999-10-06 14:15:39+00:00,192.09891341659932,201.95445296933696,223.96456915842217,226.9492923298371,228.20010678054908
65,1999-10-14 14:32:02+00:00,204.5388435969795,226.500558990374,223.39415177357992,229.82578781323951,225.42099337879236
66,1999-10-30 14:31:56+00:00,201.44319704497636,221.46478616059244,234.8935058968503,241.70805694926713,242.6592629274232
67,1999-12-01 14:31:50+00:00,207.2298273535067,223.4478315749136,247.5467354055915,247.08253228788317,241.96736522713488
68,1999-12-17 14:32:00+00:00,208.2189983321116,221.23173083864233,237.4871456175891,240.0013787367566,235.60702605269606
69,2000-01-18 14:31:49+00:00,220.50280460757017,239.45045019504593,255.59510793196242,253.88563910799127,256.6685148745624
70,2000-01-26 14:13:33+00:00,211.94858607799821,231.70108326191934,251.0810253937536,252.12287796122988,249.9133810610792
71,2000-02-03 14:31:50+00:00,220.51023253118035,236.8890477318345,256.0848434607629,257.9872741536551,263.23661878700574
72,2000-02-11 14:13:05+00:00,214.81716574317704,234.14981443511365,253.1426451665221,251.66553508795516,245.78116002155448
73,2000-03-14 14:12:46+00:00,216.33370957836158,234.2366041826105,248.38108222324075,249.9018899802017,248.97204330605604
74,2000-03-22 14:31:39+00:00,215.7754555619188,233.2721376928849,256.6820064809989,258.3702917836588,247.5343473587168
75,2000-04-07 14:31:28+00:00,219.11879655399719,237.16149845473836,250.51301756453174,247.39058071696573,239.4508104175394
76,2000-06-02 14:15:08+00:00,209.58260082999115,220.035324971108,242.2730894953679,240.07960220381256,237.31002973251475
77,2000-06-26 14:30:45+00:00,198.14270422849,215.80975163735798,231.37227706729712,229.8239167042744,228.8935726920105
78,2000-07-12 14:30:32+00:00,205.30271009336502,217.71301869022219,236.9329802853147,237.4396285821152,234.40906911200824
79,2000-09-14 14:29:39+00:00,201.49515019447105,216.85356119762355,238.837286332379,238.45100689241173,236.73085975892081
80,2000-09-22 14:17:21+00:00,194.47573671482317,213.64991293464186,231.1432114620266,232.85236265895892,229.14090787792688
81,2000-10-16 14:29:11+00:00,200.6343979059424,219.14823322477423,238.05804518391443,237.3770629786979,236.13495570369383
82,2000-10-24 14:17:46+00:00,202.62193462614164,226.4364688598032,242.13300914476707,243.89306519169895,235.57212028643573
83,2000-11-01 14:29:25+00:00,205.9145781040031,228.5517844243846,248.33520293072277,249.3723461007029,248.1610502730335
84,2000-11-09 14:17:54+00:00,199.58034977271183,216.68595972107437,240.541805583377,243.4603678947844,237.7192295641962
85,2000-11-25 14:18:14+00:00,207.95884016718654,234.06773340321604,248.86108147235132,248.2818048536854,247.6892423621545
86,2000-12-03 14:29:23+00:00,210.44832381439159,225.06180503794099,243.84666454299676,244.7208115748297,243.7024211726401
87,2001-02-13 14:19:03+00:00,210.24715095726563,224.61617073808918,240.19807811612336,236.5346362660904,236.35295051667012
88,2001-03-01 14:19:11+00:00,218.4322926162658,229.39282867087954,245.30889032958484,249.39934380575545,246.73959767474506
89,2001-03-09 14:29:23+00:00,211.7583613505736,232.63920492772536,243.9094963216673,248.19717251663403,247.04077197356875
90,2001-03-25 14:29:14+00:00,220.82922516255456,238.34392129304035,259.39126848934575,260.5012395151498,254.9192165761206
91,2001-04-18 14:19:02+00:00,213.15413351009676,236.41247017083523,259.84310160203216,258.3904014716073,257.98419959366754
92,2001-04-26 14:29:07+00:00,220.4600205726695,245.09614323341393,263.1029955615259,259.7271849350281,257.6172655667999
93,2001-05-12 14:28:59+00:00,214.42393982164364,233.2851410721743,248.9440846791991,252.69160228537623,250.37431032152503
94,2001-06-05 14:19:25+00:00,200.8303083716184,215.71115375156137,231.29462353148557,226.44308629826034,227.9348740807193
95,2001-06-13 14:28:39+00:00,204.06162739120475,223.7163395851875,240.3221899886538,235.78273197879892,229.60480911886347
96,2001-06-21 14:19:22+00:00,204.24421655026592,217.70258054625393,234.61485984280714,229.21308887116734,226.38372874637554
97,2001-06-29 14:28:23+00:00,203.48022928515007,218.9368061419178,235.5788688637653,235.3622734913723,229.2919635439634
98,2001-07-07 14:19:27+00:00,188.72338469310185,208.785625311168,221.80707574641255,223.02460427104526,227.52446954537493
99,2001-07-31 14:28:12+00:00,190.11733159359576,199.71796095607087,212.85911666478893,213.32309382814037,219.8877576751466
100,2001-09-17 14:27:31+00:00,202.41043136068882,213.88874500300219,228.8878120795675,234.70823814190192,240.72707813757128
101,2001-11-12 14:18:38+00:00,195.70490617457676,212.6433328012066,230.80651947142573,230.36320231277597,230.30945777324948
102,2001-11-28 14:18:36+00:00,201.88756868588067,205.31157229838118,219.0840799434295,221.1822369209446,220.31375404295207
103,2001-12-06 14:27:34+00:00,206.75610120920894,222.2244046083742,242.50590778572467,238.04714849595115,240.1257375975011
104,2001-12-22 14:27:44+00:00,210.68548924080196,229.1904991520139,247.14891619649558,246.52169218286235,248.56861611860222
105,2002-01-15 14:18:06+00:00,199.1813669950402,213.6574593624025,229.89097245597864,227.52132175186003,221.69221155617018
106,2002-01-31 14:17:55+00:00,206.02224688329326,225.9668009237535,239.25151091980933,242.01540378824495,243.4432522268693
107,2002-03-20 14:17:06+00:00,224.18500105135632,233.11290659759706,257.1535255715261,254.99458974992015,254.3794631055299
108,2002-03-28 14:27:52+00:00,221.09520149646036,237.69532498651503,255.29252143578697,255.94000841135826,256.98433482351044
109,2002-04-13 14:27:51+00:00,225.43130195791608,239.21224732802784,253.04876162523965,254.49964914531876,244.95873011025512
110,2002-04-29 14:27:53+00:00,210.91835550734066,226.83525452623223,241.4928199490995,237.1847265364711,234.17350743109603
