,dates,chi0469-0000,chi0469-0001,chi0469-0002,chi0469-0003,chi0469-0004,chi0469-0005,chi0469-0006,chi0469-0007,chi0469-0008,chi0469-0009,chi0469-0010,chi0469-0011,chi0469-0012,chi0469-0013,chi0469-0014,chi0469-0015,chi0469-0016,chi0469-0017,chi0469-0018,chi0469-0019,chi0469-0020,chi0469-0021,chi0469-0022,chi0469-0023,chi0469-0024,chi0469-0025,chi0469-0026,chi0469-0027,chi0469-0028,chi0469-0029,chi0469-0030,chi0469-0031,chi0469-0032,chi0469-0033,chi0469-0034,chi0469-0035,chi0469-0036,chi0469-0037,chi0469-0038,chi0469-0039,chi0469-0040,chi0469-0041,chi0469-0042,chi0469-0043,chi0469-0044,chi0469-0045,chi0469-0046,chi0469-0047,chi0469-0048,chi0469-0049,chi0469-0050,chi0469-0051,chi0469-0052,chi0469-0053,chi0469-0054,chi0469-0055,chi0469-0056,chi0469-0057,chi0469-0058,chi0469-0059,chi0469-0060,chi0469-0061,chi0469-0062,chi0469-0063,chi0469-0064,chi0469-0065,chi0469-0066,chi0469-0067,chi0469-0068,chi0469-0069,chi0469-0070,chi0469-0071,chi0469-0072,chi0469-0073,chi0469-0074,chi0469-0075,chi0469-0076,chi0469-0077,chi0469-0078,chi0469-0079,chi0469-0080,chi0469-0081,chi0469-0082,chi0469-0083,chi0469-0084,chi0469-0085,chi0469-0086,chi0469-0087,chi0469-0088,chi0469-0089,chi0469-0090,chi0469-0091,chi0469-0092,chi0469-0093,chi0469-0094,chi0469-0095,chi0469-0096,chi0469-0097,chi0469-0098,chi0469-0099,chi0469-0100,chi0469-0101,chi0469-0102,chi0469-0103,chi0469-0104,chi0469-0105,chi0469-0106,chi0469-0107,chi0469-0108,chi0469-0109,chi0469-0110,chi0469-0111,chi0469-0112,chi0469-0113,chi0469-0114,chi0469-0115,chi0469-0116,chi0469-0117,chi0469-0118,chi0469-0119,chi0469-0120,chi0469-0121,chi0469-0122,chi0469-0123,chi0469-0124,chi0469-0125,chi0469-0126,chi0469-0127,chi0469-0128,chi0469-0129,chi0469-0130,chi0469-0131,chi0469-0132
0,1986-08-15 14:03:05+00:00,,,,,,,,,,,,,,67.81663710162007,82.15449129241799,88.96984587335852,88.31025314840147,103.07120459451788,103.65524475383214,109.08275750134587,120.59152964784309,130.55762679093158,134.31857891853264,132.66504680747082,115.45758237510154,105.25116015361775,113.19154309406541,129.8653065623546,138.0140895806347,,133.3544838376742,136.41714706156068,139.89213180222634,126.44686805311544,124.08552924872679,142.70719017369657,147.9860829046249,148.858455005508,155.423773179137,160.36495163160663,146.8824215136468,149.87614875683073,149.72494917572786,152.90740515667733,155.65088400980238,150.46735886399682,161.6727795254879,161.57196767496558,155.5409440879737,145.3042171573967,144.32930317432192,,141.50009764862492,171.83721840018,175.5478223250297,176.01663585384324,182.07192659926932,184.8976393097012,186.0719641814074,200.8942402706189,217.22025020390566,200.8171310799451,205.29376361110204,199.29346351752636,207.24838900529068,227.3135538868933,218.65853850006494,217.6797144770687,217.90488285209398,211.89715239936447,213.8587102687233,200.84015129277444,198.79088307511662,202.23054717739765,210.45780190547,219.972348055689,224.93729227791087,224.34576358458952,226.16101605340256,215.27039717883062,228.80864208692702,231.31613088148393,230.04572687949099,221.581917134654,222.50008321691115,210.59220763418824,211.45304309261962,215.86076475109698,218.48031192826372,228.30330549683478,230.3253057048894,236.15410955303716,231.19635839483382,230.65200322226923,230.04714202292624,209.07744097619656,203.21760419760915,211.54393364714605,213.9116288020056,218.92807771537827,217.17471823037152,219.7158424813984,208.3334164556402,213.21396089867466,225.6185596649778,240.43656223443344,241.33870879696718,251.37801010330642,247.2712556454406,257.7022425703808,256.4553451065287,239.66072595209718,232.13580892161394,224.2528606152515,239.932608012204,259.3808893116762,243.4450213449977,196.3538336669293,183.79788045363807,199.8550926261326,169.8924856665853,190.9295294687626,207.6340706271501,212.88205964094175,215.6757806289033,222.74825732196604,222.35706167624323,229.39264755950458,235.04231051361936,234.48915600241946,237.79309579543752,233.35825028204553,219.84964975276728
1,1986-08-24 13:56:34+00:00,,,145.67897340957438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-09-25 13:55:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-10-18 14:00:56+00:00,,,,,,,,,,,,,47.47548631985151,55.619830971387756,67.07988876280884,69.14973238757705,98.33396082068477,101.19069906043829,107.31001603948461,105.05263680615403,106.04246834084127,109.32217685581352,112.4879830134039,112.37852763584306,104.66662348045024,108.00056635645807,121.45262726640539,125.7713465916634,110.53401182763193,91.28017420633286,107.64828768032214,127.15084823066792,138.3485818435742,141.79471452872474,135.37409322400893,136.53287823617478,123.0337278310765,117.48898594181287,126.08534222647634,153.8328229223086,145.80446038318294,140.29929885222808,145.48865607733575,137.76612193601824,149.88157490895838,156.12170264687487,136.6927292101797,121.9177899758331,137.4225535185681,140.43511613576962,155.13613938530534,145.1154306225722,152.0541421320589,156.69987543320494,165.55879002830972,176.29449346771565,177.61623492859184,179.76542653934354,176.29725309905146,184.20619387709957,195.6505360132568,180.8890662956493,176.95701198858265,179.34854080826318,190.47198180514275,210.05196202543226,208.7502445072617,209.43506318121644,202.40770332913004,200.5701566758101,213.13009263511898,211.67796314480165,198.6005895211361,184.5238403353127,197.66459973186676,211.6356431029468,214.80977355935255,217.64656849033275,216.1538689687988,209.6577668442624,209.65934225693064,202.11808254542422,205.76290232275466,218.80020008615514,211.1967095699336,202.375723055416,201.2379494589963,209.4278614768441,212.9943244578973,208.71423500935856,213.27734917416143,213.12168616862152,212.9038202729023,213.34679257720572,225.51539377203227,216.309368334613,187.21572265884225,180.33651675663083,198.69755890285919,203.39153703557756,201.48687284836282,219.7664889978255,209.4175778280015,215.5082692835121,217.59403332074675,225.42262341459298,230.53416437906753,226.51240849517785,237.66970557767968,240.20778776023144,242.51967551765696,239.04545873630994,234.799405520886,225.577268809217,232.24473186739993,231.65659258625203,228.69786467607022,221.0411823131695,215.36232341437085,202.0155738335314,172.85222007162247,186.4373925378876,210.42254401008495,218.6599241903563,221.27705752304925,220.59868894464825,216.7677157911894,208.26655050546708,211.80190888034775,224.38520069757297,234.37451087197024,236.85712723754054,218.72307673904675
4,1986-10-27 13:54:26+00:00,,,,,,,,,,,,,40.95174867076801,62.74515959031615,67.06653483331816,78.6213346055105,99.07219859825483,109.70994767924432,103.46764241612122,102.59895879750094,98.50289488869602,98.46220140318619,122.28927458566545,114.42771490005437,108.83944743869296,113.42225042425316,123.39390483059893,134.09073149839838,98.7617075607763,95.07132804040438,111.44295136672835,141.21221279719015,136.61675519800878,139.75886639220204,149.57757288616938,144.31386203004843,137.53726961656392,132.8258295803601,132.55343974086344,152.12938013299043,149.396368181377,149.02523588640526,147.8812984251388,136.03188660068005,144.75672741961947,152.83716979491925,158.80515952347838,141.06432366003366,150.87251471728254,158.83236017638066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-11-12 13:53:50+00:00,,,,,,,,,,,,13.27440119925408,30.42657658713409,62.131666070238715,89.55915093110893,98.29855115087332,106.11048096476463,107.64483149054932,108.06575361191395,103.59250745187843,107.59432539992177,113.00080697000284,109.41195536051123,116.0956523501541,115.91145815436147,120.75552985061748,117.48222700314663,117.05998595466473,109.58362685643414,104.93464219487504,127.2947462831768,142.6493170937996,138.16659306896656,133.52615784348325,130.79279027277903,140.19508279809799,136.48491068191382,130.640610992223,130.09673836945703,143.58874124033485,145.75226920711017,142.80638347849603,140.9978860884171,137.07396420068233,139.75967962542148,136.0586645815341,145.0078015951142,149.197847621974,151.97374936085734,154.5531039264739,172.66071717084785,158.75526352700942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-12-21 14:00:25+00:00,,,,,,,,,,,,-2.5705099509482423,44.071998345265506,107.10941279748053,134.58364659662823,123.78298141594472,114.11835239442807,122.43825834063523,159.84788433361445,131.8351098835863,112.81429880163682,122.7142195099612,148.6642978110599,119.64982463597656,121.48812182111199,131.14911299539932,144.28874776916288,129.35455466418807,133.30842169702194,133.25792113582483,138.6270971546495,151.6229647426638,150.07524061211132,157.63315556105798,161.00534753536044,150.78827437535398,152.7861156904296,152.42268120849798,144.5178124938617,146.3000118119735,144.84466212930434,158.36619520062584,166.93767786665342,166.02548210839092,167.41430585846345,173.16279918842065,170.25491832198938,158.4415097523453,155.46538305123093,154.7364452079918,169.2235482467245,158.48095487456294,165.19459080556447,175.75963904671136,179.37691111286375,190.98364425762105,213.38025698869532,207.29866669025878,212.61248872933353,201.71211795985033,203.04457238118806,206.98266040614257,200.63767365996344,198.78677848551865,200.33613840531572,208.0522663454499,226.21203447116335,233.86036644508718,230.9431958028994,219.0001885710622,214.67538263727926,204.02806449046537,210.88313713274107,226.6093898845915,231.93985736385198,235.4294974282816,222.06412258405194,226.14523724032784,236.9662412488831,239.85846842731917,235.79699288895353,232.68563538674996,221.89787564955662,234.99686491761702,225.28548935034826,230.06126125052555,226.6801942711239,232.07287204762144,230.7593490462043,230.8384129100006,219.16314585665324,217.61189395707234,232.68354486131994,245.21849705751484,239.76035019501703,226.4460870063375,228.0690030007402,231.52399840820107,235.51402587340937,215.52835297973166,214.11131289105344,228.23794081672298,233.71112179490007,239.98871288022025,242.72987962242587,237.54554206209448,235.1992969846973,237.5201515068718,252.36208294313775,260.17906890210065,263.6184737305747,256.00434730088153,250.9765634804556,246.21070996728074,239.09425162855155,225.985191719607,216.51326359267537,219.8578608470462,224.1005757524412,215.5421097097882,217.54691820074032,218.67594094308697,223.16066579540473,229.50455113024805,235.31355123310055,237.80549265247112,231.69639235575636,227.89468818266005,232.83298771351545,243.60548376430395,253.7115809181027,254.96019700861171,246.53388825447493
7,1986-12-30 13:54:30+00:00,,,,,,,,,,,,,38.48182242103736,91.64657308664077,134.8417917967988,125.40071543415877,116.03649477217702,129.76165105044606,154.9673095773416,135.68886625892696,104.53089487424214,115.59804017656948,145.54596603207523,107.90737272183677,95.47916246112118,112.69307422116287,130.75757469446168,118.88236795501253,127.58406644800608,138.87498684128172,134.31687861148498,135.54262348613418,136.63545066892442,147.70636165961722,154.44901497013112,154.95496162830983,143.15606367076222,141.99616935005872,132.199890098658,135.30817856135968,130.44028327163426,150.3077864900285,166.90387116539222,159.78698992485278,161.09853210540476,157.6685261279721,170.14538570108084,156.89451570054362,147.74273018257054,144.56382771204738,165.23579260265598,142.65182775175367,144.66986499133645,164.21964133570407,186.33558422897227,193.46581769868615,195.580674252683,205.02482013996487,203.25799660702347,196.07487029189565,196.78364081566284,190.73829415928682,192.65624170300575,192.15520698345938,194.87246923381124,215.5243821922571,226.3397153382315,234.2276691448084,221.11691260290223,217.643477455582,209.9203229144499,202.44545825344576,212.55685309714107,211.57328629207734,217.8631710412709,220.99642206350262,219.2567409466887,232.56780118562457,232.12241729758256,236.98069557205469,233.06670513787319,227.12136653930543,225.92886988570154,226.09528389086086,224.1047522418316,214.5421200666491,214.24486313846134,212.82007674076348,215.76050213648233,223.34083642931557,220.7480903535812,220.67403131016408,223.35413219411564,238.66725718953296,234.8138217375908,220.7177715948293,217.43548154698846,219.8246080207892,215.8057591523334,211.42017661868982,207.92286529061246,227.94376996878339,225.9608768843425,233.77274931578694,234.58707910273125,233.06710509153626,231.8109114375758,234.36157858562726,236.08696527300862,244.013752913739,250.61351307537595,249.12007938274155,244.3531081335728,241.6343861653594,235.3060934641002,227.10760726356767,219.02940064231103,213.40588676485535,221.35932469825474,218.94886775778986,205.65826548568344,203.1370060482234,213.93823717100724,225.3573394070496,230.77177369486583,224.3554289138624,222.49505679694585,233.13409459073182,226.59956609422727,236.26237747867498,252.3084824654788,250.91644429457762,229.81822865963778
8,1987-01-06 14:00:54+00:00,,,,,,,,,,,,-2.338360825915858,,113.40522084164422,141.4347243125698,129.42857896994437,116.12185103638987,127.21810565946117,145.70663030860095,140.3177107316185,116.05547474026022,117.50395563389736,139.38970191199957,125.50362402447375,107.2673802193612,129.48206820777736,147.79380880715667,142.54302331580647,141.96900770458134,143.8119173825788,142.0700812764764,143.7656855460698,138.58644610127226,138.80070362060056,157.8128114043939,156.45849450782134,162.44865286430792,160.32445594689057,152.29418420631617,150.6118086324005,146.90402361761153,154.52472672853077,171.88696528198327,172.43184062558578,162.2237880203782,161.13809169876507,167.2715121402589,165.06061309902617,162.5061839046387,154.19641886418108,161.95014626975842,150.8102314810271,154.32443078232913,165.91793071879442,182.05867444700203,204.76223855963906,211.27255057811072,208.85084691542937,206.33748519000582,202.95064850429128,203.9710769779768,196.62496102202206,201.15208925054452,205.24441514253573,214.16913726494542,213.59043932387198,213.53776782993017,229.06294494933942,230.0413095719079,232.88630354086456,217.21552227244172,212.56576185309078,211.31277732694053,205.82800636058573,217.43980342430098,222.15298598256982,221.5000313519794,231.36475899600825,238.14124449092358,220.44623844467583,235.59196058948382,232.58642566784306,229.80594988847517,229.70362433637723,223.6681723530201,223.36607735427904,218.97853814029708,228.62796125590887,222.26834016147282,221.4458986869963,221.00721551711013,216.32194252026574,226.5888820304438,231.6239650893221,239.4983971615174,234.25178515880498,217.66723712945617,222.97792526318727,230.3602932344508,218.22686665746588,229.91560280736195,242.5710097854053,229.60847121149402,238.29827385562746,240.67962006658257,235.68057644382287,223.38119166451207,241.0221183621501,243.40899046634422,252.9397498156158,265.38497925536785,253.576135431852,249.21741451663428,249.08329356111003,232.62196609808046,233.22660750500376,224.2000609721254,215.2239194724688,223.97901466920462,236.60645561846155,222.99337667221812,214.10788630494162,216.47773433484423,233.72079170533863,242.6928174549299,232.02091080634125,225.00012430670222,233.26751540527061,236.37388925242908,242.2086174668408,246.86123020232364,252.39422383925063,238.65223241138085
9,1987-01-15 13:54:59+00:00,,,156.59082363517587,,,,,,,,,,,,,,,,,,,,,,,,,,107.04904345877034,,,,,,,,,,,,,,,,,,,,,115.04596089186066,,,,,,,,,,,,,,,,,188.6691582894421,,194.2025343901559,,,,,,,182.6863586112632,186.59242649444084,195.53291343607998,,,,,,,191.7059427786079,,,,185.8046385628389,193.06160703292983,183.9033260479564,195.40095329915007,191.1358315903248,,,206.30862204710542,189.29228140013032,,,,,202.70533454531147,,,,,,209.56091232843727,235.6959215923025,235.0657002506005,239.0348036575882,,,,213.92546891786267,208.42897221138912,205.1679070448801,189.92366471045645,185.75882043652118,194.14880216707832,,190.8800438085558,204.99820912151057,216.40076547459066,219.8604861105652,225.2803446034405,210.8348909175674,210.99355447926104,216.22911529826604,219.64106864345018,228.01665831753334,234.02573145276443,219.79053426264798
