,dates,chi0168-0000,chi0168-0001,chi0168-0002
0,1986-07-30 13:59:40+00:00,218.3124545409185,210.25841436897775,186.32288141115413
1,1986-08-15 13:59:05+00:00,,,189.729639538944
2,1986-08-31 13:58:29+00:00,189.33021665895717,194.3274690238185,194.10065277207167
3,1986-09-16 13:57:58+00:00,195.7147024081914,197.13459844513264,196.1901488065698
4,1988-06-17 14:08:03+00:00,189.22168151430358,185.15084622253906,
5,1988-08-20 14:08:12+00:00,186.7240113695538,186.58157710972702,188.02745476198504
6,1988-09-05 14:08:15+00:00,191.07787180239634,189.69631578933436,184.75704780943815
7,1988-09-21 14:08:10+00:00,190.43320790350595,191.97723312531878,189.12439662034214
8,1988-11-08 14:08:03+00:00,188.78925446574345,189.0765394351907,187.0959148456829
9,1989-05-03 14:06:13+00:00,192.58457922987347,194.20500761723835,194.05947334756425
10,1989-08-07 14:04:21+00:00,201.1280684828041,202.9301208560271,184.00117222775495
11,1989-09-24 14:03:11+00:00,190.2252748841621,190.15372014361697,189.43897890471231
12,1990-09-27 13:57:10+00:00,210.45250782472172,198.15044228073558,198.5140623560644
13,1991-02-02 13:58:00+00:00,199.07466650563316,193.35206830329452,194.27083951903853
14,1991-06-26 14:00:31+00:00,194.314536159053,,
15,1991-09-30 14:01:25+00:00,194.88734949927795,193.8179538532935,186.83157745716508
16,1991-12-03 14:01:54+00:00,199.8270184984627,193.55390856987992,188.61457068311287
17,1992-01-20 14:01:43+00:00,190.1823893238931,191.70120667393513,193.1137669705343
18,1992-02-05 14:01:40+00:00,186.28290252459635,190.56162499222165,193.20111519724435
19,1992-12-05 13:58:39+00:00,179.26969189207125,184.12596154723826,183.3653675486805
20,1993-01-22 13:59:11+00:00,201.7976106097002,193.72363694127506,192.79276902947714
21,1993-05-30 14:00:00+00:00,183.95005331987088,188.23083786313546,
22,1993-09-19 13:59:47+00:00,194.60333896290294,188.0791088286381,187.09913150880627
23,1993-10-05 13:59:43+00:00,196.80176905157123,189.94542033465078,193.9440243899529
24,1994-01-25 13:58:43+00:00,188.02544661689237,189.7149579867932,191.91942658379972
25,1995-05-04 13:45:34+00:00,190.63658023100933,185.89709296323522,177.68447949661575
26,1995-05-20 13:44:50+00:00,182.4713811282706,,
27,1995-10-11 13:38:02+00:00,192.53082451016851,190.61178204742808,187.602206447771
28,1996-03-03 13:44:03+00:00,187.63684436535442,189.37142611092338,187.8973289046538
29,1996-03-19 13:45:05+00:00,193.9848723703963,195.2911957399113,191.04168076855117
30,1996-04-20 13:47:05+00:00,188.0070225118997,183.55351083579438,181.4103836643956
31,1996-10-13 13:56:40+00:00,196.44945706124543,189.60874526544808,187.53622516879935
32,1997-01-01 14:00:30+00:00,193.1074386735418,192.8320846422388,187.56444620379253
33,1997-02-02 14:01:58+00:00,197.54348366315574,191.75004132972992,194.10262468075152
34,1997-06-10 14:06:44+00:00,185.13193873669096,184.91704596125555,
35,1997-06-26 14:07:17+00:00,197.66498583495635,184.08657390831652,169.20397920879785
