,dates,nzd0235-0000,nzd0235-0001,nzd0235-0002,nzd0235-0003,nzd0235-0004,nzd0235-0005,nzd0235-0006,nzd0235-0007,nzd0235-0008,nzd0235-0009,nzd0235-0010,nzd0235-0011,nzd0235-0012,nzd0235-0013,nzd0235-0014,nzd0235-0015,nzd0235-0016,nzd0235-0017,nzd0235-0018,nzd0235-0019,nzd0235-0020,nzd0235-0021,nzd0235-0022,nzd0235-0023,nzd0235-0024,nzd0235-0025,nzd0235-0026,nzd0235-0027,nzd0235-0028,nzd0235-0029,nzd0235-0030,nzd0235-0031
0,1999-08-05 21:46:35+00:00,209.33268990343603,190.3323490212353,169.08849102618646,164.53973255285362,156.05138084922615,161.6395148972735,165.9852487125623,164.8334089953352,217.67163786806532,236.53252929264806,232.74387702479285,228.91394397145544,,,203.29322903480528,212.0209698833758,,,203.1236710480011,207.7479676534593,217.92813180879395,211.80428270487238,,200.13500917595573,186.79043277849752,176.03075302689868,,,,138.49290744816074,147.1111755323882,170.63430377516056
1,1999-08-21 21:46:33+00:00,229.85402208655537,206.32702455343792,186.12480633231618,184.31599875303135,172.5662655715425,174.48515970609586,183.85313513976485,199.2071128005989,228.75611711061543,238.00578141746786,246.8737434782915,,219.5908493220745,204.20756879160683,206.37425799444011,223.8672994789861,228.01583796142492,,199.81905411243204,208.12972076053475,221.18336077175334,,,207.12174821249704,204.82714100065152,198.34888316946768,172.73372151423368,156.51868489306176,156.3656261946946,,155.78275401926794,180.85721190452094
2,1999-09-22 21:46:36+00:00,223.7484827769017,208.76459111043977,185.98097046804688,181.06190868201722,175.94768702649336,189.80111398165147,192.66750836106354,212.56619332332218,237.0781440399295,248.66224518301786,239.4822586070227,228.663387064416,214.92253299579403,213.14914149707874,217.02061799673,216.43022054511889,225.02812558958112,218.74797529568335,,221.5137257693615,217.3249166632162,,216.86674542649246,213.54475680593544,192.8757710659151,181.5772485148431,164.59838815835104,171.2073076381116,,142.21066486163934,156.43191721273877,182.7054209994608
3,1999-10-08 21:46:42+00:00,224.8634510135731,206.200217435599,187.20629376024206,178.70759903536512,176.74677769760768,178.71192129174662,195.3489397379371,198.5410764431016,219.90822540267166,232.01053662417937,247.03941488494036,,,,232.83365407111327,,225.64128277520012,223.1849537435505,211.10595042984357,198.67266946650426,199.02441149903825,,222.13884435953827,193.21489210923022,173.03581285972152,164.69903354499252,,136.64882421966573,137.92516510816225,132.487679335282,146.19708655627326,166.0168842586702
4,1999-10-24 21:46:32+00:00,228.70804554329928,211.36502494309846,196.13231750724904,187.7024084250624,184.01139346441627,193.4544085756971,195.58482118634555,222.019752330803,239.87110451620038,249.21829417926043,242.99938876020494,229.83165307947823,220.1102715459374,215.4143594600773,215.64514621297556,220.59446786041747,,,,226.50611310362746,224.8171595364212,,,211.2752855364526,199.81525959815593,196.9099060743784,178.52948412130542,,153.6787193980448,153.76213199247908,163.99078042932538,186.5749568574514
5,2000-04-01 21:46:10+00:00,214.0102981748261,192.66315730750992,189.45747635425582,186.93274194898567,182.888528402297,171.7304873300164,181.60393689063366,206.28916348577232,211.73210300388135,226.74921799906673,211.9390283253908,216.30757057058895,,221.46156190444412,214.84664499016998,218.43375403009682,,,,209.8481594943736,201.7525242209782,211.51869639707078,,,185.71833519038435,188.82294998520186,166.89128996624362,157.6549019463829,,144.08648267944187,162.3877490714237,187.45461377486785
6,2000-04-17 21:45:56+00:00,,,187.76296951597072,176.87826052474438,,,181.95190538650937,186.8978992067666,216.36994675962913,,,209.66617583451273,196.17045510099223,,,221.55979883162232,,,211.65006813515006,206.5928914510088,193.69579407151156,,191.80283082872535,,,170.1815204064939,,141.00927875042504,144.459142085395,135.4732966958398,,
7,2000-05-03 21:45:55+00:00,233.72367563000898,217.17419696262508,202.8977967452755,185.06400022940363,194.19168368353678,181.09648143818094,186.30976359721507,203.68033403979396,218.91256872304126,238.18107823236826,226.56292490317594,,,,,,,,,,,,,231.7353712529216,,,,,,,,203.5952607584919
8,2000-05-19 21:45:43+00:00,233.22578657887541,210.0352343250126,191.49511198589832,181.13374857450472,176.6774404631723,171.8379516214539,192.02299937475473,198.81999250773643,228.28277180178873,242.71209896956992,232.4830330253324,,224.6203538658294,224.8786499205214,226.03142433876414,228.28721169831624,236.38884611030645,,220.28276858664884,210.58307923109183,206.31317472636258,,,200.70316384424393,199.63773939148192,177.25632895271283,171.7781533767129,172.4772038187637,164.7036775693,158.43776509759422,165.97628359155138,187.0922808516264
9,2000-06-04 21:45:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
