,dates,usa_HI_0052-0000,usa_HI_0052-0001,usa_HI_0052-0002,usa_HI_0052-0003
0,1990-09-11 20:20:05+00:00,,,188.64057368323657,195.94167011393105
1,1991-12-03 20:24:42+00:00,177.14454937987762,162.64966624743707,160.86332672066538,165.3605623533292
2,1999-08-02 20:59:19+00:00,182.79427068073983,164.44721462095342,166.05647332530148,167.44991187459226
3,1999-08-11 20:53:07+00:00,193.40259795155094,169.68684630017768,167.06907577018387,173.9002961002608
4,1999-08-18 20:59:15+00:00,156.95065229443733,,141.84130471679276,152.57160812645193
5,1999-09-12 20:53:05+00:00,,173.5978567133278,173.8392771382879,191.74828286739327
6,1999-09-28 20:53:15+00:00,,173.3922131713017,172.45990027294468,185.9755424485434
7,1999-10-30 20:53:07+00:00,171.8350381805127,165.80994827573716,163.25131258674625,176.81629621157157
8,1999-11-15 20:53:07+00:00,190.5453221032012,171.08437057748236,177.26560031490305,179.7603000184609
9,2000-01-02 20:53:03+00:00,204.98458121090167,180.03577062445797,173.07708139992187,164.31731457502087
10,2000-01-25 20:59:13+00:00,194.8406025558052,177.06238577185246,168.89295612988946,162.69555200040327
11,2000-04-07 20:52:39+00:00,193.96979855198296,174.73137675656605,156.89688844227268,163.01085467553833
12,2000-05-25 20:52:12+00:00,167.67315724352719,151.37659776060676,158.42156419234107,175.46820294371662
13,2000-06-10 20:52:06+00:00,,153.64016024269742,160.2681992863048,170.32414412376008
14,2000-06-26 20:51:56+00:00,,173.45399228719117,172.97823792508316,178.04866333864777
15,2000-07-28 20:51:26+00:00,174.1680541697148,157.82596512400073,156.20723637459218,167.49085757038273
16,2000-09-30 20:50:41+00:00,193.0298423599283,170.75939507772608,176.63079228889652,175.66062994938792
17,2000-10-07 20:56:48+00:00,156.92292764837012,141.12153519099354,,
18,2000-11-17 20:50:34+00:00,170.0096399271202,157.48443578228768,156.38461050169536,170.66670833393113
19,2000-11-24 20:56:45+00:00,169.0175826805424,150.16478610499195,151.7787218005115,162.8774202543065
20,2000-12-03 20:50:34+00:00,188.06518749199034,175.7414072530881,172.4349054736981,173.9824916597687
21,2000-12-19 20:50:39+00:00,188.2103025730763,180.1705243936774,176.56251978108264,180.62296602239454
22,2001-01-04 20:50:39+00:00,197.49866732708875,183.10959718131429,180.64830149842808,184.98769968320377
23,2001-01-11 20:56:53+00:00,179.02753690784022,172.0090659572132,166.68140344178684,170.26410524233816
24,2001-01-20 20:50:45+00:00,192.3348841693263,174.3270281284997,172.0143137489191,172.46256943731294
25,2001-02-12 20:56:50+00:00,170.1085756550959,161.2021444262877,156.66669602482955,163.0373327642809
26,2001-02-21 20:50:38+00:00,182.9065307966912,161.5976722348388,167.2368061488859,168.55741480019526
27,2001-02-28 20:56:44+00:00,182.7064031584799,159.76366115880052,167.40228092750905,
28,2001-03-25 20:50:25+00:00,189.05530317023258,176.02141669377383,173.27927727154858,164.67779057282772
29,2001-06-13 20:49:50+00:00,184.37278612973057,173.1058443123595,169.31314000642325,174.16140621506128
30,2001-07-15 20:49:35+00:00,186.16951764153717,172.1705972937078,170.0386268704293,175.33918456213073
31,2001-07-31 20:49:23+00:00,184.28535589213115,167.9956432372163,167.07704889570854,171.03224387451007
32,2001-08-07 20:55:25+00:00,176.87873430628207,154.43991492823585,152.4117869651015,158.60997786447564
33,2001-09-01 20:48:54+00:00,173.5340841191452,158.64752159156035,157.4583090942993,160.88586629208993
34,2001-09-24 20:54:52+00:00,171.68393265376264,157.36730413167646,162.75971896876976,174.27196335023908
35,2001-10-19 20:48:32+00:00,183.9738333722019,163.7463802083033,159.13230928967243,167.84218556821233
36,2001-10-26 20:54:43+00:00,171.1980412409689,169.17892193297283,159.4862144883609,167.3348772131806
