,dates,aus0071-0000,aus0071-0001,aus0071-0002,aus0071-0003,aus0071-0004,aus0071-0005,aus0071-0006,aus0071-0007,aus0071-0008,aus0071-0009,aus0071-0010,aus0071-0011,aus0071-0012,aus0071-0013
0,1987-09-11 23:09:17+00:00,,301.0382554430131,253.16011682351285,246.5512964943586,247.3244423857161,246.16399507032628,252.54100524820154,246.52921307489663,244.49927038131477,240.6645745838373,247.01138605031423,243.24964169072425,238.25831547468084,236.00469805929328
1,1987-09-27 23:09:39+00:00,,338.1521299097583,272.9703088743253,266.06275372054836,271.84441715553703,269.4330648176525,267.3332275517916,264.54634234539515,260.25994520198003,250.71294133673993,249.8152274612407,247.80030112597305,252.1129541206281,232.63894241288295
2,1987-10-06 23:04:03+00:00,,327.53494098893657,273.57051225578806,265.665767675701,272.4089349819809,271.10255475275096,262.5200030813563,261.6808478156091,,,,,,
3,1987-11-14 23:10:35+00:00,,,285.22970497277277,280.23569423720744,278.0065706544102,268.9022850032337,258.86770779463586,258.1647170360269,256.77508268527254,255.53453242664253,248.2369821907653,242.29548385031984,246.40615446272602,238.08215420786098
4,1987-12-16 23:11:05+00:00,,,306.9161628329576,295.5012866585044,294.97007863111554,279.0567296637845,275.65969372602547,278.8526694283389,273.1139540533446,265.88239985053883,261.69622206156083,258.986293136887,251.85692913111671,
5,1988-01-01 23:11:21+00:00,,,275.4136823540105,266.1447273806667,266.6952647780528,259.8231674136195,256.5432141929318,253.35743352851705,248.48670416581467,241.6953267411318,241.02244932137725,241.4425062324082,232.6119606476891,221.9976699481021
6,1988-01-17 23:11:38+00:00,261.6099350282556,,242.54060154726324,238.6020520646835,232.8601719070782,232.7829903388473,222.17372745282978,226.69159582370526,223.75819301964924,228.02194837859025,221.437762261282,219.52758475926015,211.73512830460436,209.03368862689933
7,1988-02-18 23:12:11+00:00,266.005239885518,,240.65171117284868,240.78706845239586,243.23753722060843,240.46511706546397,224.8877883447954,218.30178991203337,219.81455765360943,231.94330465791924,215.27519280953268,221.09103016241644,217.33703306329022,199.90110573757767
8,1988-04-22 23:12:40+00:00,,,247.89785715082752,242.87770064122873,243.11467636548838,251.64002505579188,252.494067599654,251.56554448246195,251.97471765137408,248.89374422004636,237.42850603973608,226.00534708695483,219.24925441469796,220.693306956711
9,1988-05-24 23:12:58+00:00,,,255.84544020688742,256.5606900316005,247.7008659350803,259.38952131855365,253.66388118461657,256.83369269131316,261.0532545956465,259.6446110357948,255.39959608999322,253.1762372670003,234.01295210452508,
10,1988-06-09 23:13:03+00:00,,324.75884609103423,257.7983728305559,253.85217925853314,254.54059160607278,250.4169474368232,255.29535005042533,266.7219657838378,256.01936189563685,245.3095481281452,245.92453907725852,242.21718156817045,222.86227781668234,
11,1988-06-18 23:07:20+00:00,,,250.98953271715345,246.9879118489969,249.64718546099834,248.5517096715385,247.01826178779567,254.8558589190472,248.74962522962804,235.1962059525887,229.6287530581681,230.16264332915114,216.24104555813813,204.84348152279966
