,dates,per0205-0000,per0205-0001,per0205-0002,per0205-0003,per0205-0004,per0205-0005,per0205-0006,per0205-0007,per0205-0008,per0205-0009,per0205-0010,per0205-0011,per0205-0012,per0205-0013,per0205-0014,per0205-0015,per0205-0016,per0205-0017,per0205-0018,per0205-0019,per0205-0020,per0205-0021,per0205-0022,per0205-0023,per0205-0024,per0205-0025,per0205-0026,per0205-0027,per0205-0028,per0205-0029,per0205-0030,per0205-0031,per0205-0032,per0205-0033
0,1984-05-08 14:32:57+00:00,195.30325831809856,188.60899848483726,190.73077517319592,198.2544724985573,192.08040534752885,193.32043556276358,185.67256467383717,,175.00661819731974,190.40096499776095,202.4034540541667,181.0048070158266,166.7156247207379,164.0928458204432,160.21711085660908,148.00929017762866,145.24646549013073,147.30430133343606,162.69287514603545,168.57637872788231,156.04516571563684,150.10587780313006,162.60611493076706,148.45578686508733,141.81677091681482,160.32306048204205,182.50012958248533,168.5715644210775,157.2757962056644,165.7035466894417,162.28010672708967,155.15755860811146,172.8757488698953,171.47134043871256
1,1985-03-24 14:35:57+00:00,196.7207592326218,188.87231680673352,191.16257904520478,177.47632425652634,181.0679593603912,194.0226031378493,214.85694384186831,225.1262647599986,193.86050538705638,174.1316026575116,173.91604519659876,175.38754994450835,171.08355180712726,185.53014921061555,182.11752626228252,177.1966884488237,152.01042590284027,152.3219996109361,164.03259114929793,152.7249114132181,152.8477107294756,145.40748915079726,156.6766791306347,167.6957286887431,157.0393851045307,160.31799679442162,162.14973455481254,163.7864273500875,162.25127978485784,172.59332844908081,176.59355093009884,172.52473887681654,175.11674973212317,169.7228394434932
2,1985-04-09 14:35:54+00:00,198.84581069638062,194.3784563771863,198.00680501605908,191.98348979553342,181.97779043757788,180.24606021095852,185.3284083246681,223.10924319668865,213.42991841111603,188.7855408458412,172.85743371207917,175.4916949873209,174.08916358276983,175.40852219557772,178.3026600611929,168.3087722210975,165.25740769913097,154.30718696056263,164.9550867169956,163.30862066819003,152.70221449003193,149.54449577337252,150.6965833647709,154.66294523193574,167.8126027361277,165.44690890683333,162.3702234632269,160.4184762229556,158.05041189662563,168.8347578172291,170.53359494493287,181.98553273005234,177.42534834166707,180.53542031540277
3,1988-03-16 14:35:30+00:00,209.63230546412615,205.1862656893059,200.59274120434077,193.1286505663715,184.93208183983816,188.48095043794433,188.59821116649158,194.5545816166987,195.45156703521837,197.0730647955886,181.3023680991788,166.27109736522613,178.98382728947843,187.36926108759357,186.8247897488587,183.2294869156106,166.1230456009965,167.500539999066,169.3044058561289,147.37085436531007,137.82129145199642,153.96382216048744,164.77407078573376,159.3167499936705,157.80416166308635,169.35302165275394,170.12129311422498,153.91414535382364,166.0459192969287,170.40952241221498,175.56018822699642,173.1186199474165,165.98879337763682,158.72736219201468
4,1988-04-17 14:35:41+00:00,199.7234154868218,207.27562198391124,206.0137074094935,204.37466453266845,196.96947100273186,180.34034938014534,185.6381919148752,187.83225766322022,186.68081518185872,189.24727405280115,169.6538908962922,180.36093228893589,195.46457977198486,191.18580100901485,189.26774561381535,186.08460549886425,146.48385720759435,138.43264257726082,146.55122734686722,166.17379934088441,167.2517941644284,165.43170494823934,166.53121924366562,158.1588637273314,144.69682470855872,155.96419849195675,164.89889329901698,172.34955234828547,169.7587054104287,167.94971397392877,174.1929356832671,168.56865955071706,162.31793624749866,158.82132318883856
5,1988-05-03 14:35:49+00:00,193.95198792355828,187.42416538640367,202.95746563801222,198.6737306594547,206.616082694492,188.18328834036086,168.75895801456406,166.3802295886493,183.8414987722802,195.73657814347357,175.64984884903518,168.32781591176612,176.75189037848193,192.3416081616277,188.81166852366474,190.42704775510157,151.07618874125131,122.30163166728823,134.56243124566805,179.19255625589233,166.41824351511164,152.94808327753003,168.18711595300246,154.07888698384647,136.26383057136647,142.4083996797851,160.41566981640432,163.14345558438416,175.84312462010703,157.11920082495257,162.4497119167677,173.2060283544864,164.74226947083366,146.5121151101709
6,1988-06-04 14:36:05+00:00,189.16831917254473,188.24869490397003,205.0761523989188,196.4414348614835,176.7413783113637,179.84504728808693,164.2734689244606,164.929154327819,195.4326776462036,188.22521466119,166.11504364517293,171.56326832469605,183.5678693604016,184.47989290408725,179.00222847257996,182.1710875637653,163.7150018426817,129.1589828283629,137.0055953731682,170.44647664719346,153.08975413342324,156.32760803579635,172.13376194722818,131.47169422905066,133.55894256517564,164.52825936027364,157.50527088392184,156.4865442789234,147.45127822892212,163.78532882317444,153.70638338295635,167.6389207118745,161.12564193047425,147.58349836297225
7,1988-07-22 14:36:16+00:00,,,173.06214276131146,168.67436922382691,157.4443995743299,,162.4725447073372,204.65316846215376,194.19521687587587,169.32782599430197,167.15849519105808,202.39387008834552,200.66766331164266,188.5789989358635,161.94156362283374,126.40935383539757,135.35215951824114,149.83423686738425,178.75586434864135,171.86277337115476,150.32633211845032,133.2410832132477,142.39150729858744,136.25162702416273,167.96260055801739,165.90357793430584,169.2999475519291,163.24514966995633,141.58383784286093,161.51542928114384,163.03607967520978,167.26365387724377,171.16442808128986,153.23028271527406
8,1988-10-26 14:36:07+00:00,160.4826867778266,175.92031905040577,188.20362681262952,190.35344992818284,185.86178554598703,188.54016749673792,200.95566592045756,189.20249588756317,196.42526880363883,205.3141367159007,177.85114525148387,169.66593721412946,188.87640919043946,175.4203844498684,160.34567672458564,157.40531672420903,149.8819776822116,150.57006622330508,154.56987668447664,147.505447943682,156.16291065779734,145.94756894013457,142.53241507759682,162.11633486826452,173.94051002307623,166.39444574125457,167.15264186241743,166.16606506917606,150.34329389239386,166.72796875925826,183.29962945253024,165.42015430762513,184.54193186934108,185.04468979085524
9,1989-04-04 14:34:40+00:00,187.1905456013995,182.58016899395525,167.5933102784697,179.68722963753663,214.64517875921857,199.6794166069178,179.93717540503826,187.82025232847445,179.27136833865006,186.24552121196376,196.80785341397214,184.8764904388766,203.28190931358813,174.81016529870618,155.33850318760358,142.8810834430003,163.92519810245673,174.30813947362083,175.28009328915635,153.36624398925528,151.18640082734805,137.06281278344323,132.16712158465532,160.68190122108092,165.82386159802252,156.71389295307353,156.32369018205887,140.048689894152,158.21572826475344,169.45191029595878,165.86801641060276,163.33298315670885,172.8910881739304,168.7180605680885
