,dates,usa_CA_0012-0000,usa_CA_0012-0001,usa_CA_0012-0002,usa_CA_0012-0003,usa_CA_0012-0004,usa_CA_0012-0005,usa_CA_0012-0006,usa_CA_0012-0007,usa_CA_0012-0008,usa_CA_0012-0009,usa_CA_0012-0010,usa_CA_0012-0011,usa_CA_0012-0012,usa_CA_0012-0013,usa_CA_0012-0014,usa_CA_0012-0015,usa_CA_0012-0016,usa_CA_0012-0017,usa_CA_0012-0018,usa_CA_0012-0019,usa_CA_0012-0020,usa_CA_0012-0021,usa_CA_0012-0022,usa_CA_0012-0023,usa_CA_0012-0024,usa_CA_0012-0025,usa_CA_0012-0026,usa_CA_0012-0027,usa_CA_0012-0028,usa_CA_0012-0029,usa_CA_0012-0030,usa_CA_0012-0031,usa_CA_0012-0032,usa_CA_0012-0033,usa_CA_0012-0034,usa_CA_0012-0035,usa_CA_0012-0036,usa_CA_0012-0037,usa_CA_0012-0038,usa_CA_0012-0039,usa_CA_0012-0040,usa_CA_0012-0041,usa_CA_0012-0042,usa_CA_0012-0043,usa_CA_0012-0044,usa_CA_0012-0045
0,1984-03-23 17:50:13+00:00,246.50499681743568,229.585288963484,237.21222726584517,227.33709350220857,226.25245896047255,210.7509858547213,208.7987800128646,207.95159631440362,211.26136706625059,204.45758653871815,205.00752580016388,210.47835973207185,211.63105824496,212.65229932043104,214.47237668586519,209.12517149898898,229.61787254465992,216.43086827612157,206.11159489649015,203.11740836709288,215.06376534381155,217.74918903761693,219.78969669708732,211.91844800529145,215.62431904332425,213.12257503707661,216.8636557469532,213.8328098811254,228.93051636938114,231.97371560871093,227.22719313697286,234.40340762866006,240.7357649437088,242.14028394021287,238.0779552082622,246.531164967831,243.20284850257988,236.1062056172944,225.71106472396724,231.5316364468808,217.57047603130871,220.67574613168992,227.28913060152274,220.89100413430577,225.086626819709,231.8595440693071
1,1984-05-06 17:49:52+00:00,235.70243578427207,214.97351245339394,214.87248518659047,210.60628992274417,212.8700270708527,200.43066846516783,206.2238329090732,210.94961204585545,209.06310170508058,198.45842356557372,203.74365189310979,206.22399092201042,204.7567891100734,202.7380866530604,202.28533295287698,200.08990757181672,209.72253029916365,213.49121028935485,209.24365195984046,211.04329449799917,208.38288730766,211.41070947542866,224.26696238275184,213.82833929255452,207.6908312680115,205.08757596502517,208.00611929788948,199.41549791883918,216.7317905879808,229.1184885762133,220.37002908105808,221.09069603075594,225.17619524568832,230.83745577638595,233.3296780584708,230.0329791568304,232.5544100265471,225.41178284768404,225.16689277655158,214.6216337632398,204.30989080706684,197.13794123288955,217.9964681385129,217.47930398965053,210.5682190475471,202.42351231049093
2,1984-06-07 17:50:43+00:00,241.1067121326567,224.7677788913806,223.77616087580213,219.12942615201257,220.74794571025706,220.60847235800446,221.38831290000428,214.93882742196766,225.2264855958902,215.31340454799346,218.63651451243035,214.1535107040781,217.26209552176874,223.87950235090585,218.7452652413084,221.40708730849784,235.74265153712145,223.3915481462539,215.46890656602807,213.77374451474049,234.0671783384556,224.37221127767728,247.45741170879438,235.92264406160376,221.56347882707877,223.19046608041765,223.70903949061858,222.54857655079036,227.53655421367375,234.5469609779055,233.7827927451947,240.22953213524423,249.5434408221433,249.23148695330352,255.33829602250603,255.67531606322626,248.9580557207178,248.44245673101562,244.10845624589132,233.2361431275035,234.06074422284337,229.5746469908937,233.5365963793938,234.08958066136364,244.01349105437134,235.16313800023664
3,1984-06-23 17:50:58+00:00,238.22457005099716,221.20692162009823,219.17636856442624,214.04641904255413,222.05606487058213,217.80167593668745,220.42802393321904,221.21102006234025,224.68744833921102,215.97562170179876,213.11708398266796,209.45517459615695,211.14125436086636,211.92943822975383,214.19336163138718,207.08413043233446,225.2385255124283,216.36317780400051,212.2400073438131,207.1249620636916,222.62131503477764,216.37965617558675,228.78703822027134,225.07591269247283,221.1649857720017,220.1044277348205,219.3093943841444,220.37542715067616,233.92072058849962,232.79380423230842,229.4562718312032,241.86227266244222,244.50762003463467,242.58140536907337,244.81288364051156,249.71745171856995,245.18242051808923,244.2194131747313,245.44863108604497,236.35064428459762,229.65608697970055,223.12224753069398,222.7914468019517,233.4793613251391,233.42319645167356,237.98674307504086
4,1984-08-26 17:52:34+00:00,221.71535316134785,198.12275595173992,202.67731955329356,195.32841576304168,203.93934282142516,195.01552598113398,202.38663811972418,202.48990966026875,202.3069441367336,195.8405894680272,195.92838821037276,196.75216521135724,193.96343803922437,195.61180502245375,,,,,,,,,199.85295934491907,194.50586936284526,191.30543611770338,197.4205487189309,201.72435772867556,199.33980651400213,203.95922631371104,211.12385377606608,208.66043022942387,208.23430122129218,219.78382628340444,217.2243655528738,223.98395421053064,224.95774065967714,225.86357555453998,219.77721154297546,220.84621257227874,216.0274472799527,213.15336533855606,209.1356700614762,217.45029008227957,214.83364484214854,217.34394961156664,218.10713992692646
5,1984-10-13 17:52:38+00:00,206.96116968628468,188.1696284629883,191.55228894201707,182.6870282086839,187.28011653055887,187.38652582767685,193.53073624015934,193.09359894537744,188.22459822690536,189.26268514229793,184.13717396986414,179.9720200824401,185.6947661823716,183.96479392967024,188.7041637500178,182.6327507305665,189.45697960412176,186.44775584417147,179.51917355175397,181.7768965869836,188.88869135847307,192.66412492748202,188.51249164621322,179.50298695639293,176.15440892166146,166.34116901101223,,169.11572093739005,170.8707117666279,,,,,,,,,,,,209.6407961188603,208.40896588386758,214.85613855666134,211.66222610389454,217.28057805092442,214.18984627584234
6,1985-04-23 17:52:47+00:00,235.40998830112804,217.95130767001177,218.7586634626824,216.04135948631898,219.93801008917563,214.3092218721423,211.78491061463666,212.72444153286742,214.28694403146343,200.72546444966335,202.616909876961,210.57938405274712,208.0038257439695,209.37850822375503,209.37504378700504,207.38593663250276,219.42533288060991,207.60367897491636,203.50234453308,204.9793022195919,209.3595134841226,215.9170043842396,212.81352806270795,211.03734601550772,204.95965791099695,209.86935659583122,214.13139102730233,212.21828673329694,217.0057761214638,226.4885523154456,227.52702201417722,232.4483200808355,240.77375221744657,240.90797334961866,243.56298278620727,244.04155825455845,245.73178500186006,236.95674599801856,232.33396226078528,230.60919950921073,217.70424504690712,214.47296740707628,228.6820769543565,219.24809246634317,224.0431620565792,217.4085067941503
7,1985-08-13 17:52:13+00:00,244.53830026603202,231.62048979489762,232.36026184496802,227.02754205887328,227.03655508108307,228.2961344880528,228.97829982556584,229.32254853140546,227.80484643639153,224.28392499291462,219.4245603917115,220.92366298228046,222.06952197574108,222.32851286032763,228.96836767204593,226.34606287992796,234.86583797911035,225.73460892739973,219.84255270317288,222.99994013556488,229.28440114257742,233.57617352163135,225.3940639778802,221.2302729441849,224.36305740494018,220.1448700581826,219.82576698166156,223.45152694883035,231.13006133087526,233.6101190933411,236.6618068329661,243.4999169756028,239.54761264214636,247.03890211584354,245.47121326454442,250.31495939523444,246.59725399491091,245.23017581567268,242.71953904396753,240.49586773045127,226.797344038509,232.44247661056758,230.91863788965605,236.81122844101097,232.0156597596771,229.0132695723173
8,1985-09-14 17:51:50+00:00,236.33235268870212,217.64583147444608,215.30356309303258,208.11855531767267,217.20811083246053,214.6735490239189,216.04871013696442,219.3052536798267,217.06175568630076,214.333044305042,209.01099954974705,216.2691541685483,212.41920139837183,212.60694403920826,215.31157485356317,216.33674106311622,223.71735992520652,209.95906824591606,211.6282383397874,216.57036897615913,221.25981401728285,225.7000673764109,219.5570814731688,216.30905939898622,214.01576386539196,209.54549416411385,212.44569250432951,217.25132102792332,224.3799504164901,229.57944305688073,232.13439418047662,229.83311442874114,242.16540802746553,242.34889222213144,235.53376474284522,236.21510333229094,236.73131527772827,235.90780076744133,230.61182291408812,235.91621870887434,228.7584998374792,221.50996445884596,227.426499035323,231.5719019621069,227.02627774748754,221.53559948030514
9,1985-11-01 17:51:17+00:00,223.05595172902326,203.02298346403575,208.9522820451344,201.81125588408656,204.36518155414942,205.28450499422948,208.02512803951234,208.9983717293973,207.37411173893776,203.07568941560956,203.07940226482316,200.21223399185646,201.30948829443466,207.03597204760754,208.56044377818773,202.69489088791875,207.3894827618082,204.38752961792838,205.84002922500676,208.39773976532973,205.51636604464767,209.63618632456962,202.9019932604716,198.72994092019354,193.01340113406977,195.16785298594996,199.88748696933465,207.44623662537975,210.53070407162977,215.5013598715428,220.3658968492843,221.26973729303603,219.5781237602405,222.4451458875343,231.86278082665734,230.62830127021763,231.0506765938128,229.411436137084,227.9044934045411,224.27646964825396,217.47903581252297,214.13143595006198,220.69693486135662,222.04860302932224,217.69917760928436,202.16786063338293
10,1986-01-04 17:50:08+00:00,,,,,209.0759068312899,205.6070057393791,208.42800436815412,210.41109543303943,215.3645741312706,200.19449912551056,183.76583119124203,198.52265493698948,207.50598606229485,213.88144730314843,218.63813260396586,210.21714731606613,221.7370163225641,219.53178902281766,211.97813120654126,209.60863126467888,217.06413727083117,205.59355010917537,210.02095009500124,207.96247136276594,207.15849063517047,197.6476802215376,212.45857535386597,215.93805479750702,217.414777940881,226.0610313050346,225.24130327169567,230.46792715789155,231.8545539602607,236.04465743819324,231.43673155401677,233.30955607548213,234.52339155254055,221.44173256539636,225.3003408918754,232.44389759152145,217.91481088889128,213.18625370182792,213.99870408446716,222.31492497919135,226.37963926621723,218.31739209999023
