,dates,aus0121-0000,aus0121-0001,aus0121-0002,aus0121-0003,aus0121-0004,aus0121-0005,aus0121-0006,aus0121-0007,aus0121-0008,aus0121-0009,aus0121-0010,aus0121-0011,aus0121-0012,aus0121-0013,aus0121-0014,aus0121-0015,aus0121-0016,aus0121-0017,aus0121-0018,aus0121-0019,aus0121-0020,aus0121-0021,aus0121-0022,aus0121-0023,aus0121-0024,aus0121-0025,aus0121-0026,aus0121-0027,aus0121-0028,aus0121-0029,aus0121-0030,aus0121-0031,aus0121-0032,aus0121-0033,aus0121-0034,aus0121-0035,aus0121-0036,aus0121-0037,aus0121-0038,aus0121-0039,aus0121-0040,aus0121-0041,aus0121-0042,aus0121-0043,aus0121-0044,aus0121-0045,aus0121-0046,aus0121-0047
0,1987-05-22 23:06:56+00:00,199.5613010501089,208.25310429659393,179.71945198189846,227.55715916825827,271.99858916821364,254.05278792073543,247.04100085141067,225.2067379002677,228.3037144032702,220.0067380273474,202.33349772056545,207.59656691343386,227.04066279587687,221.35600497592196,200.20885863171486,197.8860436363505,194.7500482753462,200.77836166395198,201.3594062157527,201.526722831457,209.05033387301592,202.64655191755202,205.45765895106138,205.50128527007666,204.60570031441424,205.76995746460594,209.42725537754487,220.98386047751407,224.97687559174167,229.60287478386397,235.75230093078596,235.46566446511972,233.83747406915816,241.42757837432185,223.35282227112918,214.89785570116626,192.63093635991075,195.36487145773123,194.900149040624,191.05397896581408,189.9315263866316,189.80926429379605,187.3231670639444,214.4791339234816,201.54620067136966,209.55461870482085,197.35857369977188,198.2922122237101
1,1987-09-11 23:09:41+00:00,218.33366151581197,232.53279535775107,215.87821168273842,211.24834809937963,273.6794945827235,271.24291838342634,266.7089459874021,254.92547596758723,250.166496046693,231.86455716046044,225.49036979537738,221.11673586505617,239.96172853880583,226.69515455513778,215.54412547924352,209.35875323530203,210.50065116898864,209.51574648728274,212.11078632028196,213.63830494308382,222.1522331443756,226.17250462901512,222.88294124221778,217.74001254985075,214.98075147329504,220.64848751629614,230.46184166961962,233.475760969133,233.8851448008922,234.28806915512826,233.2288076142176,233.85159406911725,232.33176354395965,243.28357024833653,236.4832710119745,220.2410463218871,193.69217410060122,196.43005275262607,201.49696033307882,203.6716854888262,201.99406661118093,198.15980969724203,206.08838088016034,235.71103591541151,210.94221380173707,210.48863677647046,199.41948997011195,209.7385829244857
2,1987-09-27 23:10:03+00:00,223.42116193439273,238.71015089386015,233.1126173662688,268.18267739005853,299.15148113173296,285.54325782484915,270.01286066278834,263.86463653904434,248.38699411869192,240.08315755422055,231.61926817678085,227.37450353566146,243.11163689145607,230.04236200728977,214.48231937913803,212.70121201969124,211.72803908848076,214.8015314292584,216.01073315968736,221.0525016594364,225.94902322067165,229.19117817432962,230.17319226954433,231.13881625538602,231.29475205832318,240.49930374426452,250.41269849131024,255.53182423250055,254.9059175585361,254.22928979050306,251.19005836042717,244.4795312904359,241.0100826481471,242.16395468024865,254.32079272953735,237.54255375413928,210.8757627739324,202.45117637478805,205.6678912792296,204.2627732649257,211.0153764126752,198.71030640902924,217.02798232226166,242.1156602746201,221.13149216184365,224.65719129005984,214.82229495141246,211.95919073925504
3,1987-10-06 23:04:03+00:00,220.00257311752128,230.7043872975645,216.99255471114628,252.3754663685563,283.5029539551791,271.35121220819155,263.4828661449408,261.2797103361494,253.0682480137314,241.4069862233342,231.49462868233863,230.78878518759757,234.6464777588043,224.11756369964124,213.75968236019628,208.64263702485155,202.595990651481,208.95977796618956,203.94525339793952,213.02459524329774,216.5195658181144,215.92228563339546,212.61424967181026,217.1230381209303,214.82416531187272,221.27134358952105,232.96052516553942,239.18608208570086,236.53241323468274,231.13001337830428,236.27222939067536,231.81968715666235,232.02411892183113,233.63388661780573,236.76742279589715,224.51082589553582,200.93709091199662,191.62256271695725,198.5235073091207,191.77748145238715,201.60212338831724,188.78365198202462,201.03539751445632,234.66980101309457,210.3788404410813,213.21350782869516,202.0326589375628,204.04686381922795
4,1987-11-14 23:10:59+00:00,216.87208247360283,215.3275864886206,194.4934380768259,249.8535491014627,286.0452390754052,272.02700133660403,260.47524112504215,249.3737436855726,235.67516948115795,224.4595978193826,212.73835597347698,202.2278159312894,221.22339751318466,210.23529134735432,203.87647224485835,199.9909363868428,198.30476245616222,202.68289635679227,203.30847951555847,205.18613810313136,207.71392723216186,209.34235094802096,210.85713984526248,210.0700522351878,210.15071835140975,220.51912167938974,226.81190891476027,227.96196595555347,224.99233323762056,225.92895819404404,229.11431561479282,227.82194226928874,230.6207648671888,245.2501369026045,231.65856559556272,219.73952289394708,192.39213726591979,189.2239960933451,189.4160514598649,189.2018433066141,190.4403966817145,190.94435571737068,208.48325124174622,235.62755949235688,205.02092513668737,214.43683868381657,202.67990644419964,209.13552630284067
5,1987-12-16 23:11:29+00:00,220.45845921442535,229.72778185899185,212.66059544531612,274.4982326669031,303.815152505874,272.4704522769264,270.57383737176355,251.60233440796344,248.9120187364995,230.03849662825613,236.17745923112344,223.5688349109109,231.88465745907848,225.61610269501517,210.67834547854247,210.00371284074998,206.55925311176279,206.69179137484747,211.28319401870905,212.31508870285387,219.20115396105234,220.87418938631913,223.32615502448084,224.33276542420094,224.71100058436633,223.06204460320765,230.59830110961104,232.00718503865937,229.43713588643897,232.01358065406444,244.63261569935815,242.27825176608195,240.70770606892287,247.66549671382097,245.4218179345054,232.68781355216217,203.87721788491498,199.19966198238296,196.13449292602309,199.93691968449568,208.70000629753943,214.4874633214386,212.36366643390815,235.48226289551815,210.8780707940743,218.20228726921258,209.3325652946871,211.32644976041732
6,1988-01-17 23:12:02+00:00,201.92284126618068,211.03595667666443,,231.83068900317545,280.5919725646166,264.2044571301979,251.09237748778176,235.15353125785765,226.2144956936152,219.07722413834867,205.44467499347593,209.2360281144004,214.69761916934016,209.3597452532464,191.63330175786973,181.71006233522715,184.04486689533428,185.91799690771387,188.7980870072918,188.21982893357256,195.73822746645442,196.47832443012132,191.48737891681282,191.97039205733662,196.6997940565967,200.5688141995164,195.84496735987304,194.66972969845003,202.37208984869795,211.20043326508736,226.33874013683814,236.94573662046486,225.8338577903446,226.91651274836252,215.07506703081077,193.02992554350823,,182.6359880198624,189.77319999312695,189.63922636841133,185.90221489591147,183.19376945794582,195.45961685792872,211.05653161314106,190.82345448264658,195.0496722665193,187.60281056363542,188.0985994491417
7,1988-02-18 23:12:35+00:00,204.0195378219976,211.62358579609648,,249.80127599680603,282.80740928274486,262.9921882149685,243.6474444440241,238.49288927376668,228.75469089065905,217.39381276257623,210.5728639658425,209.6063706347214,222.15287750753944,207.08287401076765,195.98472364081996,190.58406766456923,187.931382103682,192.73087279364415,192.20868622371316,200.37514974213246,206.91485545816047,199.80769997664623,196.39436781575287,199.1925625567404,192.28318573023748,197.84987885957844,204.86032573500123,204.01180064240415,213.10983730168815,220.07982867817373,230.59975684312778,236.53279612537355,235.79419992002678,236.7867971599815,220.68774258278978,192.94323205183534,,190.39179129602635,196.1484529260555,189.26384354789568,195.0559293700057,195.33518779529285,198.6586672835347,216.8861606364874,202.3117125977107,198.7581710563112,193.75500166002712,191.2899351025965
8,1988-04-22 23:13:04+00:00,175.04531714546434,158.01894950874114,188.73583445539765,236.58270193584494,270.30769942540246,233.30393337506544,229.7522103438495,230.48795040068885,221.77425053849134,204.6568365848934,195.6785172544039,178.3509919470618,202.86094542994257,195.2184770933337,195.21907045435435,180.48089103396728,165.5349113868032,178.99961194620957,179.40975393406063,175.74452930848148,187.15074441175213,187.13379670111206,181.55680922614263,180.50201253182604,178.86242277792365,198.59992690054057,203.08963021324192,209.6819693071483,216.07571623961525,206.91500331658725,212.05812585342093,215.15728215894106,221.58897322289988,229.31191969665642,203.24345751514744,205.5642611968612,204.8708615392455,201.04990852409523,195.72631027287161,186.72109484759724,190.40950365827445,192.18505802619623,189.50567694463567,212.91160842804805,196.5823053284591,204.43852617218354,184.15425632883856,191.1811270378902
9,1988-05-08 23:13:14+00:00,169.02263616843462,135.9356464011404,184.20800689552408,241.4182251707129,266.1008011978893,249.33829648797644,233.81584162083263,215.06635654723348,218.92060609821155,219.30799976567204,205.51778475344162,185.57134551479402,196.92913550983468,204.79192553515324,188.7496826098593,187.6719450208184,194.34238011111935,175.70264934573004,182.8093707002498,175.32798514505805,202.79567602641265,183.18044781640168,199.0095702332769,168.46047388306914,197.50530709270976,203.84602129022514,207.09167938888567,216.96659276798462,222.6150009179898,207.7302723424221,239.15846377756486,231.08589803070385,234.57519056600287,229.72482777395018,212.63788977812055,206.77435870935898,205.8940903197517,219.535767675785,216.49692860778114,205.6744083457429,199.47157964072883,197.65332685568902,196.6959538020343,209.44669820590448,203.65768863332937,210.37989188506464,202.55574538510788,203.6131508951133
