,dates,per0119-0000,per0119-0001,per0119-0002,per0119-0003,per0119-0004,per0119-0005,per0119-0006,per0119-0007,per0119-0008,per0119-0009,per0119-0010,per0119-0011,per0119-0012,per0119-0013,per0119-0014,per0119-0015,per0119-0016,per0119-0017,per0119-0018,per0119-0019,per0119-0020,per0119-0021,per0119-0022,per0119-0023,per0119-0024,per0119-0025,per0119-0026,per0119-0027,per0119-0028,per0119-0029,per0119-0030,per0119-0031,per0119-0032,per0119-0033,per0119-0034,per0119-0035,per0119-0036,per0119-0037,per0119-0038,per0119-0039,per0119-0040,per0119-0041,per0119-0042,per0119-0043,per0119-0044,per0119-0045,per0119-0046,per0119-0047,per0119-0048,per0119-0049,per0119-0050,per0119-0051,per0119-0052,per0119-0053,per0119-0054,per0119-0055,per0119-0056,per0119-0057,per0119-0058,per0119-0059,per0119-0060,per0119-0061,per0119-0062,per0119-0063,per0119-0064,per0119-0065,per0119-0066,per0119-0067,per0119-0068,per0119-0069,per0119-0070,per0119-0071,per0119-0072,per0119-0073
0,1986-04-10 14:42:40+00:00,189.75349013544826,175.08510526996824,175.30903858403735,177.782444523486,181.87730988025967,180.00627247703886,186.6881411911258,190.65911736694258,188.6938473970792,189.05592703649873,193.6299869675561,195.96105197774654,189.63897974854274,187.9503562484936,,,,,,199.38815561271798,194.16452625438416,195.30631045208096,196.75985975007197,202.83851026966659,192.1738313335734,186.23006042610515,178.75674475223883,176.5170235804848,183.0779950634315,178.11797604621682,169.11210478045473,166.83221892847453,167.9363792154467,171.6295479896464,167.17538299446292,166.7193287856564,171.52061845305036,162.73602466932525,165.23808663679762,166.1929337989839,170.27337549684472,179.9957330825661,185.49838669878523,185.69651258625345,189.25536732816377,190.17881365241976,199.27205068561352,199.11816222599606,201.72475686114734,197.41813636480398,195.05332771153678,196.29994912845,202.93521231923464,207.67709019252126,204.5834563685978,199.87381357911875,204.2970251988838,205.6835296226812,209.81243658966503,214.19191571444716,216.17676600450173,216.50500733987263,219.17909981506094,224.3700997320994,226.18982677095931,221.32269869356585,220.34981465624153,214.9927092873638,210.03009353157236,208.0039618041146,205.68541940646597,200.37143438538467,190.71131610291297,193.3744715536144
1,1988-03-30 14:47:10+00:00,182.17977888073958,184.28833028049047,176.48852060512232,182.3627543502627,188.7280875552261,185.29514809331872,188.30209504531828,198.4223382926177,196.81821736633583,196.22480746858463,200.55546061817853,200.79173715846423,199.27889972076935,191.6929775912318,,,,,199.81434090765063,199.5921531515094,195.23621768379246,195.4294893343249,201.4257153648011,204.64459044369588,200.3335675786272,194.1683285181937,194.30880343121981,188.57833779338586,191.0450678926398,186.83058470574076,175.74077872650147,175.75192097896488,175.7784263326043,180.7795501850519,180.1683820044502,177.0297840991584,182.6010450368347,181.23115073323055,179.2708583499266,180.0246291125428,179.06372891448936,185.7775191971893,188.79924648329646,187.95109335809664,185.689200069759,183.6220625579264,185.09719811316924,186.78314772900836,187.9960846855865,183.8180633926325,181.89161194038186,185.3065102353451,186.00036261527723,184.3656022528492,186.92066596497713,180.7275789143892,181.96720779607853,182.48958961049203,188.05720728088295,191.75942865569277,195.79278828827185,192.3462589896847,200.1611618402583,204.61244640734623,204.22451122484014,202.17141212046715,199.6666264163623,197.44191257699842,194.73338374471737,194.99241692704317,203.97464804038245,195.94264210618456,189.3234509527995,194.17992093357952
2,1988-05-01 14:47:21+00:00,178.21013917904355,179.11323903122997,178.8700678042435,184.0853744300325,190.19301802689955,183.04768486592945,186.6778358091641,195.24529182508445,198.0658588089011,198.09633342378265,198.1013705222881,200.07912842282056,195.07281999370412,194.29976342187405,,,,,210.68499410478418,205.59839174130622,199.93373022660697,201.90126000502693,206.80438951424424,207.26479374360878,203.8175211005969,202.01425479175683,197.93154674602323,196.05857590283776,199.06535243999693,190.5485727936394,185.9957392440035,182.81575218912099,180.52469375416908,183.10624539195592,185.37231805672897,186.8408582785513,183.2045895945835,188.06075507745402,180.85224166001788,176.2540489928695,175.6582998508633,183.6715557036409,183.6311768480588,189.17302754119822,187.43945739574366,188.2655451187184,188.2649525573357,195.38567764898667,190.40742472772817,190.08321655714943,183.1131326248407,188.3300592825332,188.86695619598765,190.85508194273362,188.3470709606358,189.13548811956923,190.78437817827947,191.18340871554145,195.8103846762448,195.59602473882296,197.73207342567449,201.30268109477836,207.17359636614816,210.85685692103874,207.57462309218417,202.27890347041551,207.75502961448592,197.57595503335259,198.16761925747744,201.4001936413932,194.41108341083677,199.530868870352,191.03937327453758,202.2984144819498
3,1989-03-01 14:46:53+00:00,188.73610267505438,171.15282767669558,165.84620466374642,171.63339738828734,174.06039725399495,163.80659346336233,169.5279049529947,176.1741507768413,178.29796907137177,184.2939227765328,186.0645010971001,187.77639453855713,187.07918032408523,180.8381871917878,182.9336745032999,188.38663726049657,185.9814251567533,193.44295101659242,193.32612922930616,193.8364499256469,187.1658608480888,186.485076513115,191.13221366607218,194.59309809206857,178.67940809600614,182.16133915985907,180.2179803952272,184.64052136594148,185.12683776455575,181.82060049512305,179.7336150976167,179.2324017567535,182.48316722012902,188.77826937261315,185.1344122752072,182.35149926952803,184.32876524464282,183.48083357109925,179.94049050622448,187.41116630599535,183.6912534950552,190.94765128730324,191.1935309131242,192.23250765143246,185.33492836865832,184.59592996736092,183.6579009519399,187.3024329146289,184.9432937901889,183.47594654603583,184.92170922172414,178.22968301081383,183.4051764320207,186.01637613608776,181.31844852141052,179.99200514149854,179.296787667127,181.09159315106024,184.7797389088985,188.8481175901223,193.38990168087216,197.84838020082728,202.50706170668397,211.92539068051175,209.27277337813217,208.45127542604192,211.15457504713154,204.24204688050185,205.5341015075005,201.34697396227224,200.77190109831608,202.26054753796325,198.44020331847858,206.88051471476973
4,1989-05-20 14:45:33+00:00,188.94245340006586,166.9519221441603,169.2286318445203,166.39554985325367,170.8385207189237,163.11410572511014,166.74840651171414,180.63404199236402,181.96358588311523,181.63974126281752,184.9105531056095,184.47482483822466,178.3872391791556,164.22290934806443,,165.1218815289583,177.98821668353287,176.30345852480573,181.05357061167024,177.57503587128215,173.58194875276138,178.69631562470002,174.25357841640306,178.36636898118843,170.8311264736229,167.54545509822458,168.97637334310767,167.12803902309415,172.40305592683282,169.29073339166942,160.07785810380122,161.59630554352378,167.6086227938919,169.84187125495353,172.0191933987711,168.4967564735988,170.29522357372798,169.47074936142604,173.13465342115205,172.89883938230872,164.22995110529016,176.13269580423284,174.26680335413727,174.19463595551335,169.7603012372536,173.4003035383286,170.5909485907226,169.9573145920637,167.6867480267753,166.32705448715976,163.14309592921876,164.2075741337065,166.72903673711258,165.71800112541314,163.1590932493629,162.27949881268754,166.17294577769914,166.34635427050006,174.65312315962333,174.34195095426432,176.85864049062613,179.0539490701179,185.30588645966264,191.1406380223911,185.22279619790717,189.37195543532496,190.12130947429705,188.61095275145183,182.7489445318287,187.3787443614775,183.30728446768126,183.78647311088102,181.25900466113782,186.19489965810612
5,1990-04-21 14:37:22+00:00,183.02444613387766,172.88870977547805,169.40758299352683,175.0560030323865,180.65068451063274,174.8898544626634,178.9729212962158,182.82066216923923,182.14451384658975,183.9699570920317,186.9568269046425,185.1220105465739,180.5324979125785,176.62363441317208,182.22224582588004,181.89740401643994,195.91815742874167,193.3349003979604,188.32568317668748,183.86757015023304,184.08118624072333,179.72106677747254,180.37491533426615,193.99994807027736,187.80964200383224,179.9997423713656,182.98028355662802,184.77584062403756,183.52279138470618,181.63430246989347,179.65342263240385,181.497146879996,186.97721197814408,193.2860463627993,197.47231933262356,196.07519885634704,197.55968570180437,193.435055189961,189.3137693624073,185.11449014860182,192.3213798353147,194.29238218686,198.33363666554123,200.82352890289667,198.9341403689377,195.66901155043973,200.70014945245651,200.2109187682057,190.73407037398607,184.49596475094802,185.57584662896411,184.9649944366276,186.81566309987355,190.8866948280238,189.02923872949953,190.0584004280406,192.57266634461715,196.89866401895083,195.2614927463275,196.31025732242884,200.7090449616924,201.45367627745782,206.19226292544707,214.0724981225252,212.05469803507432,206.95201567946157,207.25734170946663,205.03952371182496,203.8042338085005,203.48754488075795,210.58382862019943,198.77148068762884,200.79620780621386,208.2210345415269
6,1990-09-12 14:36:59+00:00,,,,,,169.51743503336058,168.4505841584525,169.1128019397569,173.5689455905361,167.5901754754811,,,,,,,,,,,,174.207037124428,178.517398917468,193.0063933790088,,,,,,,,,,,,,,,,,,,,,,177.27415861397662,184.59628192374387,183.01403540753373,180.31023104144367,175.7203285887977,181.84043176959872,173.6486591912521,182.87451167726496,184.85314715379403,182.9634886699432,179.80670532261746,,,,193.0110340790587,192.88144273680314,198.88779250644322,195.8488208208385,209.70507654939036,209.0206450105627,209.83172849434087,210.95461077525883,207.71823311841297,207.29293113633392,207.14345307110455,210.01124178482934,212.9955098851741,205.5684941489466,209.0330711797633
7,1991-01-18 14:37:29+00:00,167.5353318260459,162.89365794861803,165.3111319359178,171.96088726011195,166.73231902014902,153.13629415852097,156.18324818028006,176.97497826085547,168.36818815245968,169.63120425738765,164.32058335195265,157.17082594428464,135.0032259759191,146.6370857037341,,155.7419617319331,167.81649765685202,172.94131140947144,176.52226219812744,171.83362522530942,168.24286792466208,174.03970135711825,168.73890599152904,177.0350691740582,156.08205937248295,151.36208178763962,147.33503621256975,144.81022197044206,158.1572327988515,167.77878911210078,169.62918976427378,166.06167932321753,170.30702047222945,182.11704106591924,184.45089121416552,,,,,,,184.6912596240264,189.3300577584306,188.66990565783678,188.21448256487966,184.2296709563171,183.0771838259341,191.97283663257093,183.8345952515328,182.2753109893868,182.82130887102142,187.90774866376955,185.39204057545345,188.24577320287685,189.37626074434263,185.00906925607262,184.9686419269396,185.52185639227235,196.3794841651032,194.05693092389882,201.84423348158506,207.47068151700657,207.5496047264075,214.23056815577365,210.2993891932787,205.80653609696668,215.136799734421,211.09570435944343,215.31754540226297,211.43676753595292,215.71933536724467,212.0666924736534,206.9909141746943,217.6148596560081
8,1993-02-24 14:39:05+00:00,169.15464994882683,154.15665008247143,154.94708913777782,163.8155654231843,,155.1212490128114,168.17127316263665,177.90950194314547,175.9306096726239,174.09600790328784,176.23919296286022,173.64682833245092,166.06460011107404,164.71435669561,,175.5168263656707,187.10957893139536,190.8212815630077,187.40860377855964,185.04414800676216,180.88609239237806,177.1324319022943,179.9863781805345,174.6909556859937,,161.09533795346346,180.05759497048632,182.69030123511976,188.28738056242352,184.73526010963428,183.07939058581277,185.26726869216785,185.02142284380145,188.32783136129515,189.06880010375502,190.81870198525186,195.89861521076557,194.4300485262888,191.24880927726736,190.82085955432032,192.4050868696167,189.5603661958182,194.02774489308467,197.1601632617822,193.49927850297226,193.50333544009771,205.69748181751953,205.65258400420726,200.187074415349,196.91903628865617,193.12000814821053,193.24929764507706,191.7069709020164,198.62851141239256,196.5529910223593,194.8200446719232,198.93119324134278,203.08302307469387,206.26152491003518,203.12035816004084,207.53665492500062,210.79499274945772,209.89130267498214,214.78390116550483,216.98085991804714,214.95104636141724,211.86108611180777,208.2074017997179,216.37117258280094,214.97335303895332,216.34922103562064,212.32932734773448,212.74748834199627,216.876024140775
9,1993-03-12 14:39:18+00:00,174.42286282312153,165.6435219469618,159.9824654388207,169.42662196142925,178.1214549276284,160.56833430327282,169.23630900956937,172.60686460724912,171.69502794759657,170.28285511106282,173.4835120453179,181.4146000068705,171.82337034544057,170.63298436717568,170.8639896895482,181.28115118961892,178.70337378445055,177.5131018639592,184.65020274708496,175.949875201564,176.89592952890928,181.332867274294,178.9978192295565,184.5760034826345,182.19358705005834,172.479919778986,173.63374818235172,170.41131585309944,176.0716625318531,173.6573818749842,176.98083582752668,177.13127341346697,181.85191764128308,186.43990005209056,182.6065874100923,181.01683464353633,186.18069510582941,183.07929168895484,183.59778840758642,181.57282220432128,191.0785146256987,192.2033092751462,195.11696515443407,199.49176588626605,197.84508276549693,201.82521379760803,205.65053700770554,209.1572227616685,206.37978658797118,199.05007040521136,221.6395557801634,203.63859354461584,211.63064232263136,224.37752505745559,210.0736902931522,,,210.7151595512484,212.99122149933385,213.79458283463038,212.57673700363202,218.23454511607727,219.63207597924838,225.89389392510375,223.57007572301833,224.43963698546193,221.45242938345635,214.99726713068827,218.78558685206232,218.48190817530562,217.9817369123541,211.86669828766935,216.0691579148434,223.76540636241668
