,dates,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078
0,1999-08-05 21:46:35+00:00,146.09639722888758,129.95738708239887,128.33976553272248,126.56393848839885,131.2092308404557,129.22526562764529,127.56141993152528,125.88596818710788,126.62994014118,130.68018267683925,133.96891117704644,131.2845768982454,132.78605983400507,132.67379873943312,137.1768098621679,135.39340886385304,139.6485910480712,145.6361734832508,145.5638423515246,141.00718271464137,139.91099691735468,140.9428984024551,135.22759671710304,139.81980980279297,139.8322787921199,137.77983137941607,136.68669821432468,142.83802002224357,147.69385426588778,148.9471385027296,157.3859767841928,157.79755573361638,154.82292033695637,155.84557001916613,147.73437763599125,159.0364352912929,152.48316120604778,153.01898101223844,149.1750311652883,146.3519170482254,142.41869626173687,139.7245711381999,140.55082636142873,139.3061699155166,140.8538043623945,141.46995918580066,147.0404136159029,145.00118223596235,152.82409346346583,158.22214048537495,158.87891064619248,160.4786626022079,161.04428109862263,161.191350283776,164.50333284086253,163.97437813454633,162.8043420198326,171.57788597678712,174.84500426650254,176.6928586083157,184.24305519746366,187.17536543147014,182.2920655176138,184.05327278910508,183.44326983467096,190.79365665251197,189.28578364089304,185.5123817582742,175.12077037136646,170.81323725537604,165.29821648484446,165.56269369967504,161.6325094219622,167.34222461704468,168.17207539153446,175.3702883272549,192.8525680286956,177.37046806990946,169.56487732691505
1,1999-08-21 21:46:33+00:00,154.63596551862065,143.49933237850098,136.34084176020087,128.57289184082575,128.07823361971828,125.14422246803392,124.98639300208086,127.39136217206158,131.74866193103367,133.6088377601258,131.27939672511502,130.73646015955916,129.76927389855496,135.2464124650054,137.13468140980086,138.00084913511515,139.41568529112538,143.04439332192584,143.73013426270472,140.25673210824155,140.10389318011028,139.07885818499102,136.8453147849563,139.2580954878535,137.90356951052746,139.77600296404944,139.96524470284328,145.45593567252757,143.51780515250238,150.07945366399002,157.24563944839093,151.84599698683786,157.65137643309765,165.60677290290175,157.0881778505517,157.01760623946055,156.30189342989644,157.56964341251063,155.73012390526782,148.7375580588344,140.5475371606761,138.35816835892336,137.16748889150102,139.3365953823261,139.38926733994526,144.60539648578538,146.54278453926494,150.73378492461683,152.92261267374172,156.56560018690456,157.3236696398209,158.7936983751324,156.78222443585184,163.6055391791848,162.88258175792754,166.5703635859785,169.61474083301403,166.15011518127872,169.0966482747187,175.9757209215665,181.890376875249,177.11879288658946,181.65359860945193,172.99491406506394,182.7026229494096,179.37569425568728,186.4958540986421,177.84968399902294,173.20307474751252,166.7325879284614,164.79007720324688,165.81567406613442,162.62364416819315,164.42543637136254,170.03135018798756,168.0730759495594,189.56364084299383,171.55157319355953,167.68509169289797
2,1999-09-22 21:46:36+00:00,176.10372267599496,165.37073684738135,150.74035814952407,138.33114162870828,132.66709797658194,128.416457883416,128.86035815287653,133.72503654551923,139.54368404244192,143.03444165837408,140.8595844863155,141.63998608402397,141.05480907108455,143.1326658852179,144.90792130597225,145.3542927309541,150.64105690721556,153.0928708735729,150.2129106069243,148.60224383507173,145.86384934803658,147.5707676757862,143.98730606108796,142.35863829970882,146.13746476750688,147.98136208050303,149.91610199832752,153.35556229161452,157.8794227997122,160.78162390382096,166.17270689865836,167.33867096235025,171.43106371366736,165.7176580253802,163.50425627855597,166.15513728288107,171.83708751600085,172.4694358641941,162.0687237920746,156.9454027435552,151.35272690621468,151.01965614204207,149.30934332085943,146.82025680768214,150.16709249844206,147.5604150328051,148.20185286626227,155.42360722198657,163.44842659962387,164.3118546826331,163.6656155376749,165.06738985955047,170.26344518562314,169.6160582675816,173.55567226763327,174.8132446091923,175.793932022605,179.37924793631902,181.9307072776885,189.89099413682862,193.15026644652596,192.54758664863778,189.89830468482302,194.62367048324202,192.2784579989154,193.35186760713253,190.63487346273251,190.9879006201336,188.1536554565709,189.0458747057043,182.01013409286978,177.47047771280995,179.15645713164596,180.25780457814682,184.6344853202089,186.20638521040394,197.7863317198565,180.024668465006,174.31684585906135
3,1999-10-24 21:46:32+00:00,155.68990434023777,146.84268753772506,137.70677594113616,130.51009531973338,123.85770939017911,118.53421595721323,115.52346826219349,117.01903112546015,122.81618629392338,133.88306161303444,132.55653584279747,130.5944007451732,129.57695180722624,131.4400572644227,137.98356048795063,141.68355614591187,139.49573937540023,142.7635313258928,138.03683087953158,133.8546928319264,132.14456380008588,132.08640575180885,132.71918047795504,135.82629771732138,135.60668065827832,137.768943104191,141.0168579617237,145.09880366491518,150.11565018947695,152.41468431297545,156.80919338648278,154.48240624285077,155.5887552898395,158.96443153967599,159.8703483266436,154.46792245485278,159.82593825223057,162.66257081912204,156.4870288821489,152.12416566679636,146.64839222068485,144.57368250226102,138.52590234960692,139.40642278345902,139.3204460972028,139.10064907345745,140.5141764057324,143.19822773224223,149.4639236502608,154.32043385392575,157.74145880606568,156.5317602527646,159.44792262907166,159.52576413584626,166.1803702046323,164.96758435045095,169.28974750805384,166.52080588905218,169.8735431638474,175.2445486574204,180.8110139637651,179.40727166453613,180.97736806104655,182.62331380469843,,,,,,,,,,,165.11518952326517,174.183890058178,190.9442830118545,172.0318567255364,165.38104946960044
4,2000-03-16 21:46:15+00:00,154.28805096014804,139.45642185887058,132.68311101855593,126.47848183464299,123.84973057163415,124.10480057355088,124.23305776393002,126.26723291702615,126.93530007818138,131.75379902558666,130.61499618087797,131.85082436049245,130.00841289709686,131.95120518416027,133.1130817088444,134.23494962385882,137.21483070325027,143.55161010859536,143.26145943071015,140.49540647519234,136.90148242002778,138.52087444998455,137.28959293744438,139.6448685980422,141.02896871203933,143.8455507485387,147.3927164328724,152.99332850420967,152.25329999626325,153.2503359307155,159.88240516949398,157.6821672835659,160.21292409692708,151.17548492009982,160.48477385530703,155.00788853093565,154.09547330846232,155.10057571579108,152.80437405184946,151.87493673359276,147.22012405815173,149.24730083274108,145.39409019369117,144.57090742210048,144.83681659250124,144.50233749786528,146.83877024772153,146.04783483810826,149.46826122703752,156.7821821884733,162.05510461719447,161.71544233890052,163.10040432416656,165.9731509132038,,,,,,,,,196.3215858265562,195.93954728562312,201.1305911924667,192.21967267668805,188.21704425367173,184.55338737632206,183.2226426522175,178.67688823390267,184.39543055435183,187.917237258436,177.8741291879753,175.9308116793304,181.40583013801253,183.9623343657334,,,
5,2000-04-01 21:46:10+00:00,153.81100097269047,139.7342796184139,133.835659988679,127.02796143915165,122.7129856362982,118.21951959962989,116.88724740456134,121.40971947265949,124.0361174675451,123.13412368774576,126.65244789907146,126.57362575544482,127.07430116923055,125.43656064082938,128.31669432111283,134.0541844766286,133.5152967398764,134.4571387259872,134.3669086579612,131.09216400809922,131.31756647854144,133.80293921884612,133.37730911218316,133.59033930354178,134.81787219847095,138.49227989018297,145.56926496704682,145.0462734532797,144.9403381316726,143.6619497096065,151.58234742784535,151.17494963039852,151.1538889376232,148.79505362651543,147.83082666955175,147.5152202243833,151.88303145546325,151.1769584984333,147.58309066932543,141.19216596529046,138.70737600571454,138.04059793115562,137.75080108826194,140.12891679724038,137.9755223041972,140.1346831866713,141.03982299027055,146.16299196981225,146.6500330179727,156.7134089592579,157.08919020737517,156.7111035607408,160.22660377051125,159.131723593759,162.7577375742261,168.17064358799183,163.62406153749248,168.83994313517468,173.98135685433726,176.8840237536345,184.51615573440546,187.39399550700713,183.4757415034993,181.20616905850977,181.16710573989383,183.07983156638147,185.17450807426724,180.22506730759022,176.8048637168198,173.86128663868564,169.98948041578672,166.00183760300843,167.6915662998481,169.04121039442902,169.17557237382795,171.94995961288492,181.13138778369435,163.09085350519234,157.1469660569153
6,2000-05-19 21:45:43+00:00,147.26972685267563,130.64312705252345,131.51831539244395,122.44200069285813,123.03509457465398,121.76314500011875,122.94649721092838,126.18379230577611,128.12852205725568,133.26968583026414,128.36323714783657,128.27773631642236,132.35804548112986,132.52216615519887,137.18877808777103,138.02266573249167,140.12622364486094,143.61657788048626,140.72361342915246,139.82288939238921,140.40762807795045,138.73924675034664,137.70450113880008,137.09200614699222,139.56642116615083,138.11802474269237,146.63627301235633,149.64503215015844,158.70634009350584,163.3360654985803,174.53268647052514,171.16022546594655,152.89323312127823,151.49358194296906,154.7580089006924,158.5035722600162,159.1970765427148,160.39772636870978,157.67270310114316,152.03127068553042,148.75230940247963,145.8064079646124,149.73604036473137,147.65791154705855,149.75423191585173,146.27870571182092,151.67599837933435,151.47515146014712,153.95008917311802,157.08972398957155,158.93100650650746,158.19525136883345,161.45026225488863,164.4736527661684,167.61420793570224,175.22976181842645,174.92572630429214,178.4889128045834,177.617255343671,182.80036505339896,188.25487435450248,190.94928678620448,190.28948976756786,190.81611645135177,191.14485084038333,189.4993755924337,189.33125053539106,189.35034036537814,181.99713691938194,179.3026788255955,175.27154908825813,175.73792347672696,167.5404103582688,173.1185887608375,167.97138105690507,173.37049053695694,183.87311468583644,161.37546257381956,150.72252635725465
7,2000-06-04 21:45:32+00:00,130.86587936114245,123.07848423946744,116.80082466389271,115.68220662486698,113.26294843955819,113.9186420103292,115.50921331545581,115.93374533493044,120.7996672915347,119.57608632179797,118.28669767572708,120.1719277629577,122.09717412846433,125.46249452776411,127.8425296876853,129.48380397142878,136.1829244040203,137.7152163030223,135.21629249334111,133.06504287517143,131.76607968368035,128.35949356193038,128.91384408302306,134.0232238368902,131.61567492126963,132.276374383786,135.45697132123024,145.73927267657848,149.90082833668978,162.52479715833366,160.9684703072561,140.45608684499751,,,136.80922512415475,144.55344434736782,149.85939984970537,150.0125969565542,151.48460157160292,149.0158966478472,143.82349613438947,139.83049866022986,139.33118854259203,142.60390344337532,139.52858850585352,145.75806992274636,143.24644920065504,149.0384137803248,148.49800034782822,154.19636231770045,153.2994211825661,154.4126554180629,158.03325937577273,158.21064634529145,166.89359676192987,171.24796743234145,170.20615291656298,169.71988343570285,176.4511916777843,176.97528268531167,183.34721053144645,182.91922990860564,180.14903519490048,172.74635767603175,164.07956578913257,171.14621546820547,183.46896996652458,173.58257483178966,174.43419928377293,168.7084075123273,,,,,,,,,
8,2000-08-07 21:44:45+00:00,158.67546296081707,146.1414780577977,126.31257607403282,115.97305238090618,122.2850001949191,127.97233488845288,132.5430484132187,135.98780512749175,137.71917653369889,136.35526264807868,138.08948584104115,136.1743697544467,133.69772681731177,137.76408862583725,144.5402834809385,146.8091289725983,147.34472288318074,145.7710724175847,143.86168139866373,136.7747606012276,143.3806979342679,148.50190660300257,145.96716963789055,147.38846315500004,149.6965772848293,163.50961613864024,160.30831406371848,153.88745944734865,148.44333375816478,131.05161253834947,164.22935744715204,170.20128258960688,169.4629697612562,156.96887258728,155.76646731563304,156.06530737580505,159.15787733866455,162.26376658616303,153.49472691766852,154.12276245013368,150.12081850506922,149.1981615289827,145.59085346429276,146.5280471581347,142.40269779787874,151.78930262317726,155.40180537737433,154.92140801030547,156.83329421980432,165.16999072974377,168.37420773132078,161.69327622901884,168.49598191206059,171.0274735168306,176.36432370974742,179.32043473184768,180.67172863911804,178.04615136247673,186.59032599376835,191.23937677528474,195.77117708124433,196.01427578973374,193.40618877224404,186.9878466858637,188.5184532714828,187.82446439468592,190.0552285510582,185.04386698717045,179.66318075675937,164.03777780580458,170.29864551448492,165.53872788312,151.7675155370299,152.22796589886502,159.03675116677732,166.6426651909655,186.8360438098167,165.13621683522274,172.35480183906787
9,2000-09-24 21:44:07+00:00,162.54966699917736,149.6229440942883,137.59142040583774,135.80338758982606,131.50635198235943,128.94590913523854,133.98682721370238,141.2979751068408,139.50423123769403,138.64561575399938,136.9239971739662,138.40715544059486,139.956620049388,142.32042838157895,144.81684047255004,142.65748738665727,145.55410813336727,152.8757947470561,153.07207673364434,151.0711733478005,149.9024670095804,148.94202299687447,151.25441468867598,153.51366718778607,155.717362313234,153.0814606790583,156.01894086371874,154.14257596000374,155.48668851154432,152.91767567431123,169.50192004091986,170.56211070303576,167.84091400442216,164.6363831109225,163.35116656964664,164.75126077860853,163.71684107678092,164.71634203303813,155.94068489705893,154.32543990502938,156.4934655840986,153.10839094612834,151.11515259365962,154.06950778837444,153.54506101137832,154.35708168620096,157.91489269839883,158.71016131952157,164.63127737210385,167.8997209797169,169.37618432450986,168.94550236309968,172.1574945835936,175.94849863927067,174.77435678095324,175.28101717873557,176.13421888586896,178.2832037295692,183.68633600024265,186.48660148646428,193.80192884014144,195.58576185634143,191.8882354301624,189.96302195998175,187.36839975816153,189.44162418517527,185.7779526693266,186.73343514252977,179.8701328887205,174.735693991813,168.58199042843404,166.8351193577554,163.05245698517368,161.36885895013538,161.41613403826798,165.8147112925713,189.3883554446366,173.68245018042217,170.84158491825065
