,dates,nzd0211-0000,nzd0211-0001,nzd0211-0002,nzd0211-0003,nzd0211-0004,nzd0211-0005,nzd0211-0006,nzd0211-0007,nzd0211-0008,nzd0211-0009,nzd0211-0010,nzd0211-0011,nzd0211-0012,nzd0211-0013,nzd0211-0014,nzd0211-0015,nzd0211-0016,nzd0211-0017,nzd0211-0018,nzd0211-0019,nzd0211-0020,nzd0211-0021,nzd0211-0022,nzd0211-0023,nzd0211-0024,nzd0211-0025,nzd0211-0026,nzd0211-0027,nzd0211-0028,nzd0211-0029,nzd0211-0030,nzd0211-0031,nzd0211-0032,nzd0211-0033,nzd0211-0034,nzd0211-0035,nzd0211-0036,nzd0211-0037,nzd0211-0038,nzd0211-0039,nzd0211-0040,nzd0211-0041,nzd0211-0042,nzd0211-0043,nzd0211-0044,nzd0211-0045,nzd0211-0046,nzd0211-0047,nzd0211-0048,nzd0211-0049,nzd0211-0050,nzd0211-0051,nzd0211-0052,nzd0211-0053,nzd0211-0054,nzd0211-0055,nzd0211-0056,nzd0211-0057,nzd0211-0058,nzd0211-0059,nzd0211-0060,nzd0211-0061,nzd0211-0062,nzd0211-0063,nzd0211-0064,nzd0211-0065,nzd0211-0066,nzd0211-0067,nzd0211-0068,nzd0211-0069,nzd0211-0070,nzd0211-0071,nzd0211-0072,nzd0211-0073,nzd0211-0074,nzd0211-0075,nzd0211-0076,nzd0211-0077,nzd0211-0078
0,1999-08-05 21:46:35+00:00,140.86433527057233,124.72532512408361,123.6890437919978,122.37828892174664,127.02358127380349,125.03961606099308,123.37577036487308,122.08083221742405,122.82480417149617,126.87504670715542,130.48086987150293,127.7965355927019,129.29801852846157,129.18575743388962,133.68876855662438,131.90536755830954,136.4288606121849,142.41644304736448,142.3441119156383,137.78745227875507,136.69126648146838,137.7231679665688,132.00786628121674,136.83006011232712,136.6125483562336,134.56010094352976,133.8962651698899,140.04758697780878,144.70410457542192,145.95738881226373,154.595543739758,155.00712268918159,152.20688935779873,153.2295390400085,144.94394459155646,156.57428848737982,149.86713022689014,150.4029500330808,147.08220638196218,144.2590922648993,140.21572280560412,137.52159768206715,138.45800157810262,137.21334513219048,138.65083090626175,139.4767927254901,145.04724715559234,143.09861425112044,150.92152547862392,156.31957250053304,156.88574418588192,158.57609461736598,159.14171311378072,159.09852550044988,162.51016638055196,161.98121167423577,160.81117555952204,169.58471951647655,172.85183780619198,174.48988515218295,182.15023041413755,185.08254064814403,180.29889905730323,182.06010632879452,181.4501033743604,188.70083186918586,187.38321565605114,183.51921529796363,173.3767497185947,168.99338961770115,163.5541958320727,163.95282848173187,160.02264420401903,165.84734977181174,166.77685886931707,173.69602850059402,191.03272039102072,174.75443709075182,166.9488463477574
1,1999-08-21 21:46:33+00:00,143.1531042018677,132.01647106174804,126.13385392308714,119.38660278742339,118.89194456631591,115.95793341463155,115.8001039486785,119.04019030533216,123.39749006430425,125.25766589339638,123.62415584727972,123.08121928172386,122.11403302071966,127.5911715871701,129.47944053196557,130.34560825727985,132.3493090962005,135.97801712700095,136.66375806777984,133.19035591331667,133.0375169851854,132.01248199006614,129.7789385900314,132.69646044970895,130.83719331560258,132.70962676912455,133.84105200057505,139.33174297025934,136.95617011435783,143.51781862584548,151.1214467461227,145.72180428456963,151.90994577472117,159.86534224452527,150.96398514828346,151.6139067962827,150.56046277151995,151.82821275413414,151.13697937856665,144.14441353213323,135.71264818520115,133.52327938344843,132.57434436479986,134.74345085562493,134.55437836447032,140.23097312702234,142.1683611805019,146.5581989912521,148.747026740377,152.39001425353985,152.94924628105787,154.6181124417677,152.60663850248713,159.01239465248364,158.5081583991645,162.19594022721546,165.240317474251,161.77569182251568,164.72222491595565,171.14083194609157,177.29723234854782,172.5256483598883,177.2791752506889,168.6204907063009,178.32819959064656,174.7825497289861,182.32026816527738,173.4752606402599,169.37545430859487,162.73854920959081,160.96245676432923,162.28248596867198,159.0904560707307,161.14461885229028,166.96925383685343,164.39856032819847,185.56960212412324,165.81014253518305,161.94366103452148
2,1999-09-22 21:46:36+00:00,162.0552952139382,151.3223093853246,138.25286707214028,127.09239965906288,121.42835600693654,117.1777159137706,117.62161618323113,123.50799839129613,129.32664588821882,132.81740350415097,131.49396617827765,132.27436777598612,131.6891907630467,133.76704757718005,135.5423029979344,135.98867442291626,141.9958707767191,144.44768474307645,141.56772447642786,139.95705770457528,137.21866321754013,138.92558154528973,135.3421199305915,134.3309654642478,137.49227863701043,139.33617595000658,142.42360735189726,145.86306764518426,149.85174996425118,152.75395106835995,158.6802122522281,159.84617631592,164.406849982639,158.69344429435182,156.0117616321257,159.54411259485437,164.81287378497248,165.44522213316574,156.4493528072519,151.3260317587325,145.43759955376973,145.1045287895971,143.68997233603673,141.20088582285945,144.2519651459971,142.20863314249777,142.85007097595494,150.31508814487503,158.33990752251233,159.20333560552157,158.31383364736757,159.95887078243894,165.1549261085116,163.9966872827589,168.20389037732593,169.46146271888497,170.44215013229766,174.02746604601168,176.57892538738116,183.97586678438367,187.53089546170327,186.92821566381508,184.54652279451568,189.2718885929347,186.92667610860806,187.73249662230984,185.52635438562098,185.63611872982625,183.470846302552,184.15946515368455,177.32732493885086,173.1478846475617,174.83386406639772,176.24396816041633,180.88823799699378,181.71088842254576,192.89992216783673,173.00045473397762,167.29263212803298
3,1999-10-24 21:46:32+00:00,151.818790490193,142.9715736876803,134.26578585220747,127.41320423969756,120.76081831014329,115.43732487717742,112.42657718215767,114.20367559815486,120.0008307666181,131.06770608572916,129.97579327610094,128.01365817847667,126.99620924052972,128.85931469772618,135.4028179212541,139.10281357921534,137.11351546768037,140.38130741817295,135.65460697181172,131.47246892420654,129.76233989236601,129.704181844089,130.33695657023517,133.61423266015294,133.22445675055846,135.38671919647115,138.9522639083665,143.03420961155797,147.9035851323085,150.202619255807,154.74459933312556,152.41781218949356,153.65319836481711,157.0288746146536,157.8057542732864,152.6462218195376,157.8903813272082,160.72701389409966,154.93858334213098,150.57572012677844,145.0184495469818,142.94373982855797,136.977456809589,137.8579772434411,137.69050342349973,137.62593903534514,139.0394663676201,141.79054996858957,148.05624588660814,152.9127560902731,156.26674876795337,155.12408248911194,158.040244865419,157.97731859582834,164.70566016652,163.49287431233864,167.81503746994153,165.04609585093988,168.39883312573508,173.61460598371735,179.26256842374718,177.8588261245182,179.50265802293424,181.14860376658612,,,,,,,,,,,164.08289249658657,172.94513362616368,189.59780862923023,170.096299800514,163.44549254457806
4,2000-03-16 21:46:15+00:00,137.73724312946922,122.90561402819176,117.97128183573031,113.23783557009993,110.6090843070911,110.86415430900782,110.99241149938696,114.23028176744155,114.89834892859679,119.71684787600206,119.58112429375875,120.81695247337323,118.97454100997764,120.91733329704105,122.07920982172517,123.2010777367396,127.0297181920633,133.3664975974084,133.0763469195232,130.31029396400538,126.7163699088408,128.3357619387976,127.10448042625741,130.18726412336858,130.84385620085237,133.66043823735174,138.56561892317703,144.1662309945143,142.79569552158964,143.79273145604188,151.05530765979861,148.85506977387053,151.93752018158767,142.9000810047604,151.65767634561166,147.21927308120445,145.8200693931229,146.82517180045167,146.18405091957794,145.25461360132124,140.25136286628697,142.27853964087632,138.77376706141965,137.95058428982895,137.86805540063648,138.19726784808287,140.53370059793912,140.02935926331597,143.44978565224523,150.76370661368102,155.75003496741206,155.69696676410823,157.08192874937427,159.35282778093227,,,,,,,,,190.0165161767738,189.6344776358407,194.8255215426843,185.59934954441653,182.19856867887944,178.24831772653965,177.70570670865789,172.9200855101883,178.87849461079222,182.8246810028425,172.78157293238183,171.2020094419936,176.99228138316485,178.66607585991616,,,
5,2000-04-01 21:46:10+00:00,142.04654350298713,127.96982214871058,123.37836446005383,117.616395463389,113.30141966053554,108.80795362386723,107.47568142879868,112.85375040378435,115.48014839866995,114.57815461887061,118.80947625260258,118.73065410897594,119.23132952276167,117.5935889943605,120.47372267464395,126.21121283015971,126.27563060467435,127.21747259078515,127.12724252275916,123.85249787289717,124.0779003433394,126.56327308364408,126.13764297698111,126.86779217799703,127.57820606326891,131.25261375498093,139.29488764987173,138.7718961361046,138.21779100612784,136.93940258406172,145.30797011067025,144.90057231322342,145.27166020277156,142.91282489166377,141.55644935237666,141.97900494452293,146.0008027206116,145.29472976358164,142.8773076814441,136.48638297740914,133.75392022899734,133.08714215443842,133.04501810038062,135.42313380935906,133.02206652748,135.6529851029748,136.55812490657405,141.8850074353747,142.37204848353514,152.43542442482033,152.60749212367867,152.43311902630325,155.94861923607368,154.42594060587768,158.2760394905296,163.68894550429533,159.14236345379598,164.35824505147818,169.49965877064076,171.9305679769173,179.81037274652414,182.6882125191258,178.9940434198028,176.72447097481327,176.68540765619733,178.37404857850015,180.89652353982967,175.74336922389372,172.88337789358536,169.7693014318323,166.06799459255228,162.38200453540742,164.07173323224708,165.67993683165665,166.0383837152404,168.18533322257986,177.039402576841,157.2086247703407,151.26473732206364
6,2000-05-19 21:45:43+00:00,156.31140467216724,139.68480487201506,139.55536234310316,129.67534294845143,130.26843683024728,128.99648725571205,130.17983946652168,132.7595579926791,134.70428774415868,139.84545151716713,134.391022360831,134.30552152941678,138.38583069412428,138.5499513681933,143.21656330076544,144.0504509454861,145.6903330722404,149.18068730786572,146.28772285653193,145.38699881976868,145.9717375053299,144.3033561777261,143.26861056617955,142.25867918670173,145.1305305935303,143.68213417007183,151.45850118275186,154.46726032055398,163.87301313321535,168.5027385382898,179.35491464092067,175.9824536363421,157.41407203102403,156.01442085271486,159.58023707108794,162.75847946918873,163.7179154524606,164.9185652784556,161.2893742289398,155.64794181332707,152.55933164226556,149.61343020439833,153.35271149252802,151.2745826748552,153.56125415563767,149.72315440496058,155.120447072474,154.7630343035986,157.2379720165695,160.37760683302304,162.37545519964712,161.48313421228494,164.7381450983401,168.09032389396506,171.0586566288419,178.67421051156612,178.3701749974318,181.93336149772307,181.06170403681065,186.6073872931849,191.87154548229913,194.56595791400113,193.73393846070752,194.26056514449144,194.589299533523,193.11604672023034,192.61913337884255,192.7947890585178,185.01102952587914,182.44761024107086,178.28544169475532,178.51997819041668,170.3224650719585,175.70192528069225,170.38249514210284,176.26382743919424,187.0180461013118,165.89630148356537,155.24336526700046
7,2000-06-04 21:45:32+00:00,147.72806322751927,139.94066810584428,131.78943254511657,129.17195371796845,126.75269553265966,127.40838910343066,128.99896040855728,128.1971517832045,133.06307373980877,131.83949277007204,129.52815358664498,131.4133836738756,133.33863003938222,136.703950438682,139.0839855986032,140.72525988234668,146.5596529371753,148.09194483617728,145.5930210264961,143.44177140832642,142.14280821683533,138.73622209508537,139.29057261617805,143.65875747481982,141.99240345442462,142.65310291694098,144.45013604996456,154.7324374053128,159.5363619746194,172.16033079626328,169.9616350359904,149.44925157373183,,,145.80238985288906,152.48858969625104,158.29049178289378,158.44368888974262,158.22947511815366,155.76077019439794,150.92336302549552,146.9303655513359,146.07606208914277,149.34877698992605,146.62845539695957,152.18175901469945,149.67013829260813,155.17011700446182,154.62970357196525,160.32806554183747,159.7231102745192,160.54435864219994,164.16496259990976,164.9555198918422,173.31728585388296,177.67165652429455,176.62984200851608,176.14357252765595,182.8748807697374,184.07514957641772,190.09208407799719,189.66410345515638,186.57272428685357,179.17004676798484,170.50325488108567,177.8910890147562,189.6006731906616,180.00626392374275,180.0549272392319,174.57351494411057,,,,,,,,,
8,2000-08-07 21:44:45+00:00,155.0317176245306,142.49773272151123,123.07369133066706,113.058056111877,119.37000392588992,125.05733861942369,129.62805214418952,133.3378085192834,135.06917992549054,133.70526603987034,135.66032228351682,133.74520619692237,131.26856325978744,135.3349250683129,142.11111992341418,144.37996541507397,145.1024180608506,143.52876759525455,141.6193765763336,134.53245577889746,141.13839311193777,146.25960178067243,143.7248648155604,145.30632296283633,147.45427246249915,161.2673113163101,158.36498321769903,151.9441286013292,146.36119356600108,128.96947234618577,162.2860266011326,168.25795174358743,167.64109709311296,155.14699991913676,153.8231364696136,154.35060368814084,157.3360046705213,160.4418939180198,152.03722878315392,152.66526431561908,148.58660994242229,147.66395296633576,144.13335532977817,145.07054902362012,140.8684892352318,150.40120916173478,154.01371191593185,153.59640970620129,155.50829591570013,163.8449924256396,166.9861142698783,160.36827792491465,167.1709836079564,169.56997538231602,174.97623024830494,177.9323412704052,179.28363517767556,176.65805790103425,185.20223253232587,189.7051682126378,194.31367894672974,194.55677765521915,192.01809531080156,185.59975322442122,187.13035981004032,186.36696626017132,188.73023024695402,183.65577352572797,178.44859897799722,162.77038812361798,169.08406373572276,164.41757547195493,150.64636312586484,151.18689580278317,158.06508574376758,165.4766666833538,185.56865412763008,163.3143441670795,170.53292917092463
9,2000-09-24 21:44:07+00:00,143.8303296603532,130.90360675546412,120.95200943799402,120.82791771876671,116.53088211130009,113.97043926417919,119.01135734264304,127.68391158769593,125.89016771854916,125.03155223485452,124.44443894808342,125.92759721471208,127.47706182350521,129.84087015569617,132.33728224666726,130.17792916077448,134.03451592486007,141.3562025385489,141.55248452513715,139.55158113929332,138.3828748010732,137.42243078836728,139.7348224801688,142.81690299417224,144.1977701047268,141.5618684705511,146.03529428301252,144.15892937929752,144.78992431793048,142.2209114806974,159.51827346021363,160.57846412232954,158.48124533501007,155.27671444151042,153.36751998894042,155.94216085445598,154.35717240736884,155.35667336362604,148.45294996152927,146.83770496949973,148.61163933617263,145.22656469820237,143.62741765812996,146.58177285284478,145.66323476345235,147.2259055571251,150.78371656932296,151.90312955994915,157.82424561253143,161.09268922014448,162.245008195434,162.13847060352725,165.35046282402118,168.460763703741,167.64318065187737,168.1498410496597,169.0030427567931,171.15202760049334,176.55515987116678,178.6047752385383,186.31419390461178,188.09802692081178,184.75705930108654,182.83184583090588,180.23722362908566,181.9538892496456,178.97092090975417,179.6022590134539,173.6303537757791,168.22462013483067,162.34221131549265,161.0753232535018,157.2926608809201,156.02047685332846,156.42431074791486,159.82452334414756,182.87728158765427,164.32278151101008,161.48191624883856
