,dates,chi0436-0000,chi0436-0001,chi0436-0002,chi0436-0003,chi0436-0004,chi0436-0005,chi0436-0006,chi0436-0007,chi0436-0008,chi0436-0009,chi0436-0010,chi0436-0011,chi0436-0012,chi0436-0013,chi0436-0014,chi0436-0015,chi0436-0016,chi0436-0017,chi0436-0018,chi0436-0019,chi0436-0020,chi0436-0021,chi0436-0022,chi0436-0023,chi0436-0024,chi0436-0025,chi0436-0026,chi0436-0027,chi0436-0028,chi0436-0029,chi0436-0030
10,1998-12-22 14:20:06+00:00,242.81586793805587,200.65104235470673,195.31345664249693,196.07460967403966,216.22020122380275,217.19318995867977,227.95512064955093,197.1123470765239,162.9884935297057,157.39567298980805,168.86302499551599,182.07605929443744,180.4339139405421,182.87121446309968,191.71592305375162,202.31182430724317,210.40159198343326,205.39633721665624,195.3684019831336,196.45917155264382,192.56851723456165,186.04180008033964,183.7983548699586,181.12531434627883,200.09754693084025,195.95442097677926,194.59882493181524,194.10713601425357,196.30417103241194,189.0535050601184,184.55534977641113
11,1999-07-10 14:33:50+00:00,,188.37507256004955,170.75619803294475,191.83916998435797,215.8088363821979,219.85356824378633,219.26948975146007,191.5342096588275,161.91685090731582,153.38802611582878,150.20050701075436,160.25018740405116,168.21482355461933,156.68733358325275,164.5485367435586,178.8592373820202,187.44131120956246,171.43861113383176,166.40960536237347,,168.04466035909724,,,,162.361983566951,169.44323174856373,180.2634101269805,,174.6536949283575,176.85317251064745,178.7891698691009
12,1999-09-20 14:17:38+00:00,230.97695330486894,188.60774602912068,170.51028808168823,184.67924106442865,208.519979027193,209.71498583175605,210.61594586984134,181.9819083223013,161.24549342960233,150.04981464100237,152.51159002398006,165.70077432663797,176.81750732390947,169.179366059241,173.39437926874254,182.84293508212588,,,,,,,,,,,,,,,
13,1999-10-06 14:17:39+00:00,242.22467811121217,199.3295355246482,185.51364023099873,190.221840166401,213.14660161667462,221.8471631961527,216.5897248659,186.51454227865278,170.52528887149856,173.74356451440318,177.52295293070503,177.028437897044,188.32504634540535,177.06569230137916,192.74753648715594,204.73726567896713,217.17785338610906,198.95873525385454,193.09253232698958,197.55033263495648,199.4075591092892,197.91840879102932,194.78111522850025,192.64327457814346,199.69731581437435,197.97355535173736,203.91281868156648,197.73581374326872,202.8529498206577,208.7185227791535,196.97876317211265
14,1999-10-30 14:33:56+00:00,247.92687503931032,202.19461801572913,186.6823685984877,195.80269389618013,216.8222257627689,218.94797069449996,217.66192550460462,187.91273687001413,169.65796291630758,169.7818929405661,174.8919682074005,192.47668355932183,189.61843162358278,180.35228010496482,191.78912458573552,199.15878540855223,197.21481770685892,186.20217241844418,190.89931181810618,207.6328080965611,205.8686858202872,192.3863716040594,195.47385507445765,195.11672577529316,207.70349739023462,194.84004456497834,192.60392399656158,189.58595711290883,187.39372307528777,204.47698482535395,193.9939676782516
15,1999-12-01 14:33:50+00:00,235.33768719326514,193.12087876874384,185.69559021191827,192.8387768087436,211.1956235397672,212.29783865993073,209.77450940983388,183.17740859698864,152.62246069602952,155.54104740173318,162.31500581040052,175.95976353832913,180.7935229937295,177.77291676114228,184.10612474829063,190.52485049963636,198.79273910763123,187.04375872460417,180.20532540642154,198.34917004822276,198.41812648368767,187.91691615466695,186.45785423837233,187.3377114540913,200.31286987271358,193.37604365301962,189.92827600698536,187.0921374085785,193.0864208468464,194.00082081753067,189.73043220658892
16,1999-12-25 14:16:08+00:00,251.73124292251885,200.87052425945336,191.19470770409723,193.87539350896083,208.73720315497448,213.67574426905787,220.4927390601092,189.84991488826157,166.4138080134485,167.7448805893118,175.19276812377828,190.22672301602123,189.37644207338764,178.7962681707682,190.17660800135891,193.73646700624656,201.89546759946282,188.39240932333993,187.8930839521609,200.51750408629718,207.37219692635426,194.7535491673226,195.47594838050372,190.09655330720497,199.1498022014498,191.69493257125785,189.89877650385586,202.62107712536354,207.25424410836538,222.18887692189375,208.91208923994552
17,2000-01-18 14:33:49+00:00,253.64159734336295,202.82598270940008,190.74523866243814,191.35588716383157,214.34676368608103,215.87163548548787,219.73854684190292,190.5842342257619,170.14520799224923,168.235651396601,179.15808302239085,192.10753648095815,189.17059875932063,175.57551028819145,184.47874755266096,194.94681733727444,206.10513109848583,190.77827083612553,190.78431087811742,198.36956428208,212.77057174429984,194.0203098745417,199.3163384267293,189.01796486640325,201.52270002539103,194.48305239539374,193.3399073802236,191.87494248076405,204.8002734484061,213.78620211026427,194.71431236968755
18,2000-02-03 14:33:49+00:00,240.81569573496466,197.20518272952782,176.47868496542773,188.6572268702469,210.94288172066774,211.01884578080717,217.821349267754,187.22090207554567,157.23174307860322,154.92553391605657,169.887864478512,178.1431188347175,179.54118800643204,171.11035100518154,180.74529565667308,191.26827982071248,195.13214830224382,180.9597259409653,173.29299145522444,187.17130588757152,189.56912037105937,190.58477283047168,188.56893120596712,185.35233158188916,190.3162937011075,185.9771237500957,193.5811128580458,189.70059553636676,196.6095145806402,188.6470108964266,184.77317349847314
19,2000-02-19 14:33:42+00:00,,190.9669681096571,182.01473300235256,186.19368040122646,214.66563996791487,211.57833157459123,219.28380269200784,188.3264322100787,162.3046255545187,158.63761772517375,161.1502092465196,173.04999369691734,182.07557955055185,173.3100515159296,183.61296026548618,194.7395250694437,205.02658850694965,187.60694153683937,181.13324595541562,186.68255801174536,190.40865565694807,185.60222096681494,181.16570488300044,176.44439789320148,189.08591796957796,189.18896653044175,187.46243193047872,178.9014051411667,197.0990049459561,209.5227109500373,187.63876069028473
20,2000-03-06 14:33:38+00:00,241.0622185265322,192.81423420760677,185.61265956419734,189.33519575922782,216.7781620840693,218.37423389182155,221.8910339917534,196.38744742888764,166.52030639959375,155.86740623315166,164.97150061740624,177.37931706795763,179.6549231171451,173.2244176014552,183.1454039204978,194.50490338614128,198.20223576267884,184.23053510140224,184.81195250197612,186.11653138095772,190.46324169523226,181.48081638853444,183.0217210992838,178.93424826524964,190.78009877490626,188.80615751850272,191.2467823086827,184.93653756857222,195.19161865418832,201.36300120692792,190.3243378299307
21,2000-03-22 14:33:39+00:00,255.8250338768762,202.46595295103592,185.3286510245826,191.63164231555515,221.51198743082813,222.3032705153314,226.5921971227222,200.71181873138474,163.38015390261927,165.3482530020841,168.25666578299604,175.91951301982525,180.65926217121603,175.2951218042149,180.92477565114874,191.73417966757344,200.76726830070166,183.15090434237214,177.7912425880766,192.0217912627858,197.1270534876434,174.30852748894876,173.79335842254386,176.1437175451448,185.12291322840719,183.64976788906029,178.05660503790847,174.30635852198174,176.90270493875875,191.8220519364155,180.65399691524902
22,2000-04-23 14:33:21+00:00,234.20563622618758,193.76101152374127,173.56574315836122,188.44977881641893,215.61064413289586,222.64712440555869,219.3722652565917,198.35728301578538,158.7588583369139,155.69559742726412,156.73985554848747,174.05634370447547,169.86204023230596,169.49905300618627,176.49509106146363,189.7554520442602,194.4544848090601,178.63568147737752,177.73664799038932,180.19998616125295,189.61911187574185,163.587940107002,169.72872835402663,166.6992044853484,182.83891801271588,186.07982760893626,187.74812747350776,180.51706074612838,185.82809813646816,191.51330391117645,180.011443796383
23,2000-05-09 14:33:10+00:00,244.91041973568096,192.22587753248393,174.68990343026329,199.31448187089646,233.4952563388174,233.39282836061318,232.07225625260983,208.65802807938422,165.58173547835028,161.5897899998194,152.98644141572217,178.25394126680231,157.89051002583125,171.1699718865317,171.29688514930803,187.1146928236609,199.48242617625243,166.64509842986774,173.35847531752444,176.5935684979636,204.4234682928209,,,162.64410654307977,173.09163625013358,185.73934791969933,184.24844128099895,173.00998646254794,172.42539882992207,180.01528938011734,180.0061316247629
24,2000-07-12 14:32:32+00:00,242.24966851895778,186.48153180954645,169.7397106291668,195.3442129249217,232.87759158048846,233.16297734161856,234.1927993729365,208.45877481831238,169.08963085274823,156.1870294485331,149.99034666842607,163.64252495425725,159.31236900627042,162.46311768848543,170.18635918177122,184.18311543021406,190.68349844992804,162.48139905481634,161.8577362144327,150.06661183903591,169.5374414024097,147.7597812577139,,167.02027825577272,171.39925927972476,177.21118081940577,181.31862266637057,166.6619298532184,182.22747044844246,200.04769646773323,187.28214440852338
25,2000-07-28 14:32:14+00:00,232.3708704710399,189.10120393794892,178.48820236943325,197.43341618434965,226.40240361262107,227.2708493341682,230.99875838863076,201.6436763601367,161.84289519848332,154.7660901080454,153.69677775358605,164.5951386309272,167.9045601647382,167.0374588960837,171.3245711607688,182.86824739592691,192.49004190552222,174.2346783573753,169.9027328249079,158.94131021332058,179.74400440696968,149.99746996006223,,151.97140037034757,162.07084965475622,177.05377023461716,162.74925947864577,161.9295698241592,182.16591359149498,,170.26843404978024
26,2000-09-30 14:31:29+00:00,240.63111969204368,188.08771309581635,177.09476739459592,189.28077786226433,216.7833004365771,224.43483343915415,219.5969453912722,244.65282369952286,251.4685804133719,,163.33507480443748,171.47562641384332,173.1009871492207,168.9783969279873,180.45963149760547,191.49373693346436,196.05484359738304,178.7389560468568,178.70498538867278,194.09719176905958,191.71958442980696,204.288670911065,199.94223450124412,189.15481659785917,185.04423794031905,184.85773887907334,192.98865334995094,202.25293624449174,216.56667147632965,203.74407317407397,185.19470674199079
27,2000-10-16 14:31:11+00:00,263.24527497818843,198.79292878767654,188.45593477686558,200.32248483501834,227.8860583009058,235.01712865943415,222.9080039919146,238.3012635446182,245.84124338370032,220.01210424883377,198.5704451680593,187.67960229372562,185.35094753612714,173.69268913223226,191.06761618776764,195.13382164499487,204.67047940765264,184.65681701612706,178.90840273853166,199.48363286645858,209.7931042197492,210.23299690464,202.88055406243015,191.54547842491664,197.9878408790543,188.24126942217288,191.51278183560464,196.99511224315918,220.16738525054188,226.53364766358877,201.4707265198742
28,2000-11-01 14:31:25+00:00,244.23681142862128,184.6033994308573,176.88939852821912,188.82123643506642,213.94680275288414,215.0951885911107,207.73953112557317,213.47426783107323,217.2035005651528,,185.16364400591465,177.15742063051655,169.71507616161134,162.13995560958594,176.16105900855175,185.78286442308203,204.37055612481095,189.01558061547004,178.7861743766539,194.1937586564192,199.23376352925902,207.64280625165193,206.83524848018183,199.42432265049183,201.6445093556088,198.95053750524906,202.41878233678037,196.7934151254538,219.47017807258555,226.5166186005913,205.968092047515
29,2000-11-17 14:31:23+00:00,260.1432244876599,205.21145425476215,183.2125335243094,189.6238991412969,218.236327430252,222.83090179068307,212.08094589535153,216.86774646419636,215.6589044207438,217.06558843770387,203.55591251260978,185.8563960063849,177.40919996860947,172.94042085501192,180.0339755772308,193.10318389859066,203.16617363343752,196.97697358152527,185.91788553895134,196.9987877262611,204.09051623595838,197.66351903579422,199.99656166095903,200.9830861088259,205.34348275921252,200.43223008575637,206.97015298054038,210.65821249092772,209.68035901222697,216.4873345499953,228.0701340150365
30,2000-12-03 14:31:23+00:00,251.83124500455904,199.04443327067582,185.34303418110957,193.30210677954196,220.4862859419216,227.9245480768648,216.42548324478463,210.61688079526763,215.38252390313647,209.64741469741676,208.1766218140353,186.93896330282203,182.5906423614649,173.67697836166911,179.166593020968,191.5308329116109,208.71259268905683,201.8320002237293,190.43436966707762,200.28572061965687,204.62281483644315,205.99566337599916,198.61145549469353,203.3633022629197,209.01393099308982,202.65085371315953,202.48718268280007,214.507191635064,222.72811202807893,229.09372141529556,218.89061008299294
31,2000-12-19 14:31:28+00:00,240.1066433620567,191.6904587275524,175.6372322913265,185.5017434767718,201.20412390418005,208.41135928412896,201.34941645404797,195.01205072617157,202.17822113461594,198.27835569864155,198.25175522570333,189.18354001446258,171.31263877416168,160.2421876076726,172.7952428624231,177.53619897651092,196.71536712538762,192.61725336438354,180.91240124831845,192.76863289602778,192.46443420057673,186.859860794757,186.14709618059197,182.32860549815487,192.42145889635594,189.6359459912998,190.77176795149904,194.97283393727443,198.27202479371,204.4124090735446,193.35934884318078
32,2001-01-20 14:31:33+00:00,255.4239848887332,197.32202925175102,182.92160915286894,191.67057076396847,216.00054173552758,218.5512323502797,214.75835633118288,199.73226236132865,208.9045596908521,203.92750252507892,205.16520725714818,190.10239570471688,185.75737362522239,174.1210159349929,179.84026567745093,190.24708645859792,210.03687592138397,206.41526220837687,192.1218516739246,201.9535314825313,202.41453584270056,195.94796453758312,195.17115792243007,198.32749899551604,203.87867748427985,199.75672117674998,198.16919824871377,203.29717831075078,212.30653804479326,214.32232542802188,198.8153688736387
33,2001-01-28 14:20:59+00:00,246.94587564635555,198.9073146054455,188.6449344383107,192.68198063445254,215.85552992754094,218.04300541690003,213.97452320636165,195.3853525308143,199.9973539526321,201.0827100661346,199.331468185173,185.70819158715244,184.98462374210663,177.71455557785168,181.09563079664642,194.3563228047959,215.64995941670148,206.5527695823148,193.4848673266206,196.37797019178868,200.2057705600411,197.5319595693601,198.62394328530476,199.3541103957204,204.7439868294585,203.37916622636902,208.17480638977122,219.02208634118182,219.38379442616403,216.16708378429078,203.94603317395183
34,2001-02-05 14:31:28+00:00,249.66520691970922,195.80851692516768,185.11327961762268,191.9767263819765,213.79104221860914,219.80194751156944,216.6860565750018,197.99396385768614,203.94523674233824,201.08228027494593,201.8050025305736,191.67399192168796,184.6670545509573,171.84582996868676,180.07338034766067,188.66167506800485,206.78251311276932,204.64328068953418,188.388756881889,200.47672162920549,197.59736910109837,192.37640296954072,192.55183566176302,194.55068526995245,203.92038319577324,203.03824117051835,197.57603626704667,204.40044681718888,213.35005333040152,216.0204704966964,194.24289629682463
35,2001-02-13 14:21:03+00:00,234.23343948871218,185.45807746570395,177.39744943360435,184.83248820844557,211.50341365020648,213.83263622780632,210.85609680962145,190.2246719913268,196.61482292366796,198.85660562635897,188.6260663313593,179.73871798655955,174.78657014056705,168.78140618418286,174.65185110421808,189.78593300332653,204.79676925318657,194.8864954327921,183.00836288665116,191.78661363997531,186.97235424107197,177.83676720552086,181.67422013396228,178.60002750777664,190.75250546290474,184.16702817058686,187.84005202323218,184.93514128254878,195.20403388676095,200.594050015088,187.9467260346495
36,2001-02-21 14:31:26+00:00,238.734258767576,194.0987159556379,184.04434239792266,185.51982608208195,214.00650324929373,215.2115498427819,213.70339201081595,197.72175694720227,202.26725771575298,200.35738329363133,197.73495283669035,185.88907437382068,185.72714361580185,172.65805416452005,175.92579156874342,189.98448221719252,206.5378902813541,194.14369393477926,185.15931486278595,193.68050307372886,189.2563840659385,182.43110504168038,188.2503605034256,186.23337669954793,190.9402220315174,191.31256297717925,191.9629207774874,189.05711879775762,197.12910384020216,209.45662788531314,201.55394112790714
37,2001-03-01 14:21:11+00:00,239.77762649028693,193.44776438828126,178.56565091753728,184.80661537242128,206.04751178455905,207.4384705945403,211.2451930838574,187.62459456488855,191.87197462876463,197.80604410586486,187.36565334135236,180.2269625738819,175.12621463640713,170.5047244173836,170.83051116841443,181.24454814895353,197.86186732797097,189.6669842062817,169.6827178500847,183.34507756004513,186.6528155755825,176.1949480123854,181.67101435467623,180.92334394818363,189.51612862348412,185.8257754134788,187.43899556671246,183.75834081217522,187.8868197359175,188.0503771443588,187.83615400578074
38,2001-05-12 14:30:59+00:00,,,,,,,,192.21279259689578,190.3241223812612,189.05007456609383,182.7349823941367,169.37474603301024,168.05211923591074,160.84605385327777,162.5601179246341,175.87559015656706,182.82336923342334,142.6391056446452,162.4813094027682,152.06160136747295,161.8334021842722,161.593354722103,164.47118571533733,,,,182.1345266685532,181.12493560655824,186.54897702132456,190.08375685591014,187.34106962115692
39,2001-06-21 14:21:22+00:00,246.2825112934193,183.60060540802152,182.29667348569106,205.2745752951729,233.67099191985497,235.3390948274646,243.30575265203709,214.8215573652028,195.0971608169751,193.43173240608172,162.26242659894572,170.3657349930014,172.29284140000928,169.08677529780718,169.88141582091055,189.29291355703657,192.86759165151324,166.95367873765449,169.40563640727459,161.4627254744705,177.35218333001694,159.69059591180508,143.2562697760094,147.12298224867604,173.93250264753496,173.86522647057498,179.0422323236556,166.2424062384918,165.69186980279102,162.49898612500436,168.63571238804485
40,2001-08-16 14:29:52+00:00,233.3503791812792,192.0230888877784,178.88827172681673,194.84861063363962,219.49340514513028,225.58028952899056,220.66585543949753,197.93845602466783,190.86818350179314,189.43952474621997,180.91365628630103,182.02904740832747,175.73860907269932,177.05335241375028,180.481563498494,192.36282304887567,193.02065446039148,178.66135836647607,172.0811393862173,164.495945938848,185.8888832196159,182.43837456328,171.75373735681714,173.55967891042866,184.05261206618795,189.62865811344113,186.228790176098,186.49755680972214,184.76976506367808,183.72979765465416,177.31131188037665
41,2001-09-01 14:29:42+00:00,235.75074215687832,203.46671670637687,194.10860179365892,200.23256187937517,221.29367963956528,222.20389153266728,220.17556228879187,194.21174135177702,199.07228601169678,187.63097856010378,183.14161174639676,188.28075174076594,183.6867143539548,175.88356936813884,183.4395797737282,194.45753734717212,207.2414686905819,187.81622352656566,185.33578848476108,180.45657226532745,195.17297810356763,189.68886889373601,179.62953879884833,180.68095234459966,194.12621635064158,197.49433100659604,199.8542381017074,187.5514077886851,180.89895904223894,198.76696019565432,194.55952367241892
42,2001-11-04 14:29:25+00:00,234.0745233406412,187.51310201987687,168.07836430415915,176.96060641732078,216.20406674292752,208.31964894252457,209.49874755510865,187.3687029551347,182.84918749658505,182.5737468077087,185.2697477358178,181.0492830672155,175.88511318172175,175.3034764567455,183.02521747634125,187.72434398520468,209.76854250177456,195.9172263005521,178.47504050865246,188.0956942531691,192.02943172518218,200.0239261006983,195.9678938611469,198.53058352964888,195.42154971278256,188.06469320143395,186.30834789482404,205.14739554104344,208.89242569693675,217.86546587817008,209.73952642457698
43,2001-11-28 14:20:36+00:00,237.2288190355759,199.66234489607137,186.5280713275064,190.06553076304914,209.39522066288376,216.09877034481994,219.47996085967134,180.70713885670062,182.41176814176828,180.33026602999482,181.36270041488814,184.27893615260035,187.19824123238777,177.021305367614,187.19247452637507,195.15789348589712,211.7727671701844,201.4657865469548,186.60406035308824,194.17825356880215,197.82009866888455,195.58273310233483,193.0112482803256,194.4280364121254,202.61256767369616,196.98915784685934,196.6360913946117,196.34747681357067,195.810395781085,199.9420379715265,200.48515342046596
44,2001-12-22 14:29:44+00:00,231.94185916583808,193.1706117909894,181.304358301286,187.9437498157087,206.28587161986985,210.39461816539404,209.6777675783411,180.52362012636817,180.44402602427408,178.44847022705935,183.39202123800806,183.5027695708181,184.56231633956241,175.5542049533985,178.5252563121809,184.8679990113638,198.97065278642592,192.4579911778751,183.5608204890221,191.8446524777193,194.56650224992055,187.23736519916542,191.29126100340798,187.26748292164655,197.78039865615378,194.12150970745967,186.56611339027475,185.23829818312146,196.3784003152011,193.89864263751568,192.8474097306101
45,2001-12-30 14:20:16+00:00,236.60019709960392,195.42412339640344,192.55153931262714,195.91818182129668,218.05272093239657,221.69005077159096,224.76123726387624,196.29160080777086,183.39767747222538,181.5408088372674,184.59911859343597,183.9632934471764,184.304792930718,179.9646968648721,187.50297869410923,202.6912810523204,215.06310390663685,196.4622618897188,184.47023123696894,194.53583752568304,195.0518230040644,194.48442251611613,188.97971750371033,187.92837214063385,199.60794736631695,194.05120194929714,193.86723222256433,195.70752033839787,202.39417987984115,203.57231848411854,198.83000817333706
46,2002-01-15 14:20:06+00:00,233.94434011820235,193.89813876452743,188.26807252129413,189.82543580817153,209.9307124779886,210.22025669308584,213.89088321042547,187.28905288128786,182.50539443223448,178.26629219341243,178.62490357855918,179.95606660501045,174.7903246679455,172.54312005664127,183.00150488060072,192.95220610289286,203.1344952803716,192.63676121032387,181.94796588771484,191.24907350856253,189.13724692471632,183.31477180572315,182.80768409055653,181.82975400878593,192.2453610347763,191.10036262992526,189.3009135676943,185.1498602353295,194.02936112141876,204.20039430459676,192.66994796605434
47,2002-01-23 14:29:55+00:00,246.11330289927886,199.89273927805297,185.9254798832664,190.3456524333214,211.2483827254454,217.46101329354832,216.31735888532035,184.4859241330605,181.89593032122792,181.51654626715793,186.3537308485094,187.84004762530506,182.6834771950354,175.93401810022306,181.99971187673688,196.72239880273645,201.4311540640559,201.68522373921752,195.86914417130174,200.97238759455664,201.4847743519731,188.68588360685553,193.1422968413821,194.86390936691885,204.70521760767775,197.9546748229318,197.723039232904,189.87889615996093,200.40069730089425,207.5475058044801,201.19579601239175
48,2002-02-24 14:29:58+00:00,237.7118236148357,196.03982796434272,183.8303749137876,188.5436770888834,214.4409300859441,215.13577450313858,219.17794622469864,190.10779661789687,184.9756160216778,180.5098816620485,182.14780809347943,181.51533492313027,176.45905011555132,166.86552004906443,175.3287578137878,192.12510363398403,210.6472550201214,191.93462646143757,181.78937090548393,191.1974994104112,194.10045246610375,180.97328152916896,181.8142568778378,179.87743877757939,190.95220247453548,186.46199179971188,191.31167404517086,181.419542064818,187.79389674795723,195.08361847458985,186.4119680257443
49,2002-03-20 14:19:06+00:00,242.954524890917,193.00167316933684,181.73915240973014,195.27936971738387,213.2668393667316,225.36213942878754,224.55869737810184,194.03320361167374,175.25549308606412,179.66298151562427,180.5333387708966,185.9660819334247,176.69896247886814,171.2920985161514,177.38413863885515,187.76141101660915,198.89212220926706,188.41378500191738,181.37780560561586,183.78766818331076,202.94457132092847,181.69550904117528,183.77372776846292,180.0706838148729,194.7152210043262,186.19116336155017,184.53905041302832,181.11387111485192,201.0914083875845,192.57219145118304,190.92665443004344
50,2002-04-13 14:29:51+00:00,244.77598893260168,195.6265289553956,181.36558716512366,195.49822230464667,220.05953873736308,228.12731118438708,229.8397949783667,201.04214058343032,186.8514971564032,183.6281326426572,182.2482163067292,182.28906072003127,179.3041278304154,175.0131389858542,177.1606156546264,192.313330865702,203.1552401536893,183.2556594589842,182.3908215743293,173.9857472131771,186.97673271215848,176.82290214671445,162.0713126444504,173.13090381630496,182.35832167758358,183.57896326078935,185.52671646901794,175.26613768736794,184.04079471211847,195.92341824862248,179.19739077988734
51,2002-04-29 14:29:53+00:00,239.0672531153082,190.98574197247302,179.47016004436853,190.11843449300622,215.47443659769647,213.67003984160758,215.56965468977515,190.2828453821955,182.37775708476087,170.88574673469,147.13128747575135,154.47331444385546,154.26878249907142,,159.67013295929317,183.99164013099363,189.46973810800392,178.95909304361996,172.97431882761686,169.33483618571495,173.92059735915475,151.1514126283466,193.8149637468654,,,,,,,,
