,dates,chi0436-0000,chi0436-0001,chi0436-0002,chi0436-0003,chi0436-0004,chi0436-0005,chi0436-0006,chi0436-0007,chi0436-0008,chi0436-0009,chi0436-0010,chi0436-0011,chi0436-0012,chi0436-0013,chi0436-0014,chi0436-0015,chi0436-0016,chi0436-0017,chi0436-0018,chi0436-0019,chi0436-0020,chi0436-0021,chi0436-0022,chi0436-0023,chi0436-0024,chi0436-0025,chi0436-0026,chi0436-0027,chi0436-0028,chi0436-0029,chi0436-0030
10,1998-12-22 14:20:06+00:00,245.92994844961785,203.7651228662687,199.31727444307663,199.5779502495469,218.76808527871708,219.99586241908554,230.7577931099567,200.22642758808587,165.79116599011147,159.55157488242787,171.41090905043032,186.07987709501714,185.10503470788507,186.87503226367937,195.21926362925885,206.31564210782287,213.9049325589405,208.199009677062,199.3722197837133,199.5732520642058,196.07185781006888,189.54514065584686,186.91243538152057,183.67319840119316,202.90021939124603,198.75709343718503,197.40149739222102,196.6550200691679,198.63973141608344,191.3890654437899,187.10323383132547
11,1999-07-10 14:33:50+00:00,,179.0791373839524,158.80428137796272,181.3812429112487,208.20307123811844,211.4872265852989,210.90314809297266,182.23827448273036,153.5505092488284,146.95237868622308,142.5947418666749,148.29827074906913,154.27092079047364,144.73541692827072,154.09060967044934,166.90732072703818,176.9833841364532,163.07226947534434,154.45768870739144,,157.58673328598798,,,,153.9956419084636,161.07689009007632,171.89706846849307,,167.68174354628465,169.8812211285746,171.18340472502143
12,1999-09-20 14:17:38+00:00,228.26343963156148,185.89423235581322,167.02148478743578,181.62653818195776,206.29983147630506,207.27282352577933,208.17378356386462,179.26839464899385,158.8033311236256,148.1712282517895,150.29144247309213,162.21197103238552,172.74723681394826,165.69056276498856,170.34167638627164,179.35413178787343,,,,,,,,,,,,,,,
13,1999-10-06 14:17:39+00:00,231.11176952274798,188.216626936184,171.22561490297335,177.7198180043788,204.05422186247665,211.84554546653493,206.58810713628222,175.4016336901886,160.52367114188078,166.0500124146972,168.43057317650707,162.74041256901862,171.65568346270908,162.77766697335377,180.24551432513374,190.44924035094175,204.67583122408686,188.95711752423676,178.8045069989642,186.43742404649228,186.905536947267,185.41638662900712,183.66820664003606,183.5508948239455,189.69569808475657,187.97193762211958,193.9112009519487,188.64343398907076,194.51826837930955,200.38384133780534,187.8863834179147
14,1999-10-30 14:33:56+00:00,258.2550951839415,212.5228381603603,199.96150878444203,207.42194155889018,225.2725876992853,228.24336882466798,226.95732363477265,198.2409570146453,178.9533610464756,176.9321991945415,183.3423301439169,205.75582374527616,205.1107618405295,193.63142029091915,203.40837224844557,212.43792559450657,208.83406536956898,195.4975705486122,204.17845200406052,217.96102824119225,217.48793348299725,204.00561926676946,205.8020752190888,203.56708771180956,216.99889552040264,204.13544269514637,201.8993221267296,198.03631904942523,195.13988818376112,212.2231499338273,202.444329614768
15,1999-12-01 14:33:50+00:00,241.7271582747121,199.5103498501908,193.91062445949296,200.02693177537145,216.42337260640565,218.048362633233,215.52503338313616,189.5668796784356,158.3729846693318,159.96452738119646,167.54275487703896,184.17479778590382,190.37772961589997,185.98795100871698,191.29427971491847,198.73988474721105,205.98089407425908,192.79428269790645,188.42035965399623,204.73864112966973,205.60628145031552,195.1050711212948,192.8473253198193,192.56546052072974,206.06339384601586,199.1265676263219,195.67879998028764,192.31988647521695,197.87852415793165,198.7929241286159,194.95818127322735
16,1999-12-25 14:16:08+00:00,254.65509759173946,203.79437892867398,194.9539494216666,197.16473001183402,211.1294478843368,216.30721347135642,223.12420826240773,192.77376955748218,169.04527721574703,169.769087668003,177.5850128531406,193.9859647335906,193.76222407721858,182.55550988833758,193.4659445042321,197.49570872381594,205.18480410233602,191.02387852563848,191.6523256697303,203.4413587555178,210.66153342922746,198.0428856701958,198.39980304972434,192.4887980365673,201.78127140374835,194.3264017735564,192.5302457061544,205.01332185472586,209.44713511028084,224.3817679238092,211.30433396930783
17,2000-01-18 14:33:49+00:00,252.00451759714377,201.1889029631809,188.64042184587063,189.514172449335,213.00733480281082,214.39826371389063,218.26517507030567,188.94715447954272,168.67183622065198,167.10228849537236,177.81865413912064,190.00271966439064,186.71497913999187,173.47069347162395,182.6370328381644,192.84200052070693,204.26341638398927,189.30489906452829,188.67949406154992,196.73248453586083,210.92885702980328,192.17859516004515,197.67925868051012,187.67853598313303,200.0493282537938,193.0096806237965,191.86653560862635,190.53551359749383,203.57246363874174,212.5583923005999,193.37488348641733
18,2000-02-03 14:33:49+00:00,235.68243825832138,192.07192525288454,169.8787824954578,182.8823122090232,206.74294378523234,206.39891405182823,213.20141753877505,182.0876445989024,152.61181134962428,151.37174027838046,165.6879265430766,171.5432163647476,171.84130179146712,164.51044853521162,174.9703809954494,184.66837735074256,189.35723364102014,176.33979421198637,166.69308898525452,182.03804841092824,183.7942057098357,184.809858169248,183.43567372932384,181.15239364645376,185.69636197212856,181.35719202111676,188.96118112906686,185.50065760093136,192.75957147315773,184.79706778894413,180.57323556303774
19,2000-02-19 14:33:42+00:00,,181.4292796434721,169.75199068868616,175.46378087676837,206.8620766773999,202.99441195502476,210.69988307244137,178.78874374389372,153.72070593495224,152.03460263319954,153.34664595600464,160.78725138325095,167.76904685127437,161.0473092022632,172.8830607410281,182.4767827557773,194.29668898249156,179.0230219172729,168.87050364174922,177.14486954556037,179.67875613248998,174.87232144235685,171.62801641681546,168.6408346026865,180.5019983500115,180.60504691087527,178.87851231091224,171.09784185065172,189.94573859631737,202.36944460039857,179.83519739976975
20,2000-03-06 14:33:38+00:00,232.34497129467138,184.09698697574595,174.40477026609057,179.52829262338437,209.64586889436498,210.5287113831468,214.04551148307866,187.67020019702682,158.674783890919,149.83238891878648,157.83920742770192,166.17142776985085,166.57905226935387,162.01652830334842,173.33850078465437,183.2970140880345,188.3953326268354,176.3850125927275,173.60406320386934,177.3992841490969,180.65633855938881,171.673913252691,174.30447386742298,171.80195507554532,182.93457626623152,180.96063500982797,183.40125980000795,177.8042443788679,188.6536832302927,194.8250657830323,183.19204464022638
21,2000-03-22 14:33:39+00:00,248.25361965328844,194.89453872744815,175.59397559425548,183.11380131401893,215.31719397516542,215.48899771410242,219.77792432149323,193.14040450779697,156.5658811013903,160.10650469344642,162.06187232733333,166.18483758949813,169.3021408358344,165.56044637388777,172.4069346496125,181.99950423724633,192.24942729916543,176.33663154114316,168.0565671577495,184.45037703919803,188.60921248610717,165.79068648741253,166.2219441989561,169.9489240894821,178.3086404271782,176.8354950878313,171.2423322366795,168.11156506631903,171.22414427106793,186.1434912687247,174.45920345958632
22,2000-04-23 14:33:21+00:00,231.4070130106316,190.9623883081853,169.96751330978924,185.30132769891844,213.32086150198643,220.1283635115583,216.8535043625913,195.5586598002294,156.2400974429135,153.75808904726384,154.45007291757804,170.4581138559035,165.66410540897198,165.9008231576143,173.34663994396314,186.15722219568823,191.3060336915596,176.11692058337712,174.13841814181734,177.40136294569697,186.47066075824137,160.4394889895015,166.93010513847065,164.40942185443896,180.32015711871549,183.56106671493586,185.22936657950737,178.22727811521895,183.72913072480117,189.41433649950946,177.72166116547356
23,2000-05-09 14:33:10+00:00,247.83794414419728,195.15340194100025,178.45386338407,202.60794683047732,235.89050358214894,236.02760032827788,234.70702822027454,211.58555248790054,168.216507446015,163.6165376672538,155.3816886590537,182.01790122060902,162.28179663860573,174.9339318403384,174.59035010888888,190.8786527774676,202.7758911358333,169.27987039753245,177.12243527133114,179.5210929064799,207.71693325240176,,,165.0393537864113,175.72640821779828,188.37411988736403,186.88321324866365,175.40523370587948,174.6210421363093,182.21093268650458,182.40137886809444
24,2000-07-12 14:32:32+00:00,234.52603194898867,178.75789523957735,159.80932075349224,186.65512178370645,226.55825256869554,226.21170442864636,227.2415264599643,200.73513824834328,162.13835793977603,150.8398964385545,143.67100765663315,153.7121350785827,147.72691415131675,152.53272781281086,161.49726804055598,174.2527255545395,181.9944073087128,155.53012614184414,151.92734633875813,142.3429752690668,160.84835026119447,139.07069011649867,,160.7009392439798,164.44798636675256,170.25990790643357,174.36734975339837,160.34259084142548,176.43474302096564,194.2549690402564,180.96280539673046
25,2000-07-28 14:32:14+00:00,222.91493284843057,179.6452663153396,166.33056828322128,186.79548635891416,218.66572737594072,218.76050547381982,222.4884145282824,192.18773873752738,153.33255133813495,148.21967175393127,145.9601015169057,152.43750454471524,153.72065373082424,154.87982480987174,160.68664133533332,170.71061330971494,181.85211208008673,165.72433449702692,157.74509873869593,149.48537259071125,169.1060745815342,139.35954013462674,,144.2347241336672,153.56050579440785,168.5434263742688,154.2389156182974,154.19289358747884,175.073960374538,,162.5317578130999
26,2000-09-30 14:31:29+00:00,233.793777111545,181.25037051531768,168.3038983625262,181.58876745920332,211.18911105253272,218.28122511670534,213.44333706882338,237.81548111902418,245.3149720909231,,157.7408854203931,162.6847573817736,162.8449732784727,160.18752789591758,172.76762109454447,182.70286790139465,188.36283319432204,172.585347724408,169.91411635660307,187.2598491885609,184.02757402674595,196.596660508004,193.10489192074544,183.5606272138148,178.89062961787025,178.70413055662453,186.83504502750213,196.65874686044737,211.43866454095564,198.61606623869997,179.60051735794642
27,2000-10-16 14:31:11+00:00,260.05224011447376,195.59989392396184,184.35060423780382,196.7303206133393,225.27357523059376,232.14339728209092,220.03427261457136,235.1082286809035,242.96751200635708,217.80154165087743,195.95796209774727,183.57427175466387,180.5613952405551,169.5873585931705,187.4754519660886,191.0284911059331,201.0783151859736,181.78308563878383,174.8030721994699,196.29059800274388,206.20093999807017,206.64083268296096,199.68751919871545,188.9329953546046,195.11410950171106,185.36753804482964,188.6390504582614,194.38262917284715,217.77260910275587,224.13887151580275,198.85824344956217
28,2000-11-01 14:31:25+00:00,249.37141260933208,189.7380006115681,183.49102861770444,194.5976627633661,218.14784008255663,219.71632965375045,212.3606721882129,218.60886901178404,221.82464162779254,,189.36468133558714,183.75905072000188,177.41697793267755,168.74158569907127,181.9374853368514,192.38449451256736,210.1469824531106,193.63672167810978,185.38780446613922,199.32835983713,205.0101898575587,213.4192325799516,211.96984966089263,203.62535998016432,206.26565041824853,203.5716785678888,207.0399233994201,200.9944524551263,223.32112895811866,230.3675694861244,210.1691293771875
29,2000-11-17 14:31:23+00:00,270.9343371502318,216.002566917334,197.08682123333037,201.76390088669024,227.06541960871988,232.54290318699776,221.79294729166622,227.65885912676822,225.37090581705849,224.5363587425613,212.38500469107765,199.73068371540586,193.59586896246728,186.81470856403288,192.17397732262413,206.97747160761162,215.30617537883086,206.68897497783996,199.7921732479723,207.78990038883296,216.2305179813517,209.80352078118756,210.7876743235309,209.81217828729376,215.0554841555272,210.14423148207106,216.68215437685507,219.4873046693956,217.77369350915586,224.58066904692419,236.89922619350438
30,2000-12-03 14:31:23+00:00,259.4563370313317,206.6695252974485,195.1467239298173,201.88033530966123,226.72499760019016,234.78713090096022,223.28806606888006,218.2419728220403,222.2451067272319,214.92632456210555,214.41533347230384,196.74265305152977,194.02828040162393,183.48066811037685,187.74482155108728,201.33452266031864,217.2908212191761,208.69458304782472,200.23805941578536,207.91081264642955,213.20104336656243,214.57389190611843,206.2365475214662,209.60201392118825,215.87651381718524,209.51343653725496,209.3497655068955,220.74590329333256,228.44693104815843,234.81254043537507,225.1293217412615
31,2000-12-19 14:31:28+00:00,247.53600831359907,199.11982367909476,185.18927294330956,193.85977904725695,207.28269522816927,215.0977877405171,208.0358449104361,202.44141567771393,208.86464959100408,203.4217622035555,204.33032654969256,198.73558066644563,182.45668620147524,169.79422825965565,181.15327843290825,187.08823962849397,205.07340269587277,199.3036818207717,190.4644419003015,200.19799784757015,200.8224697710619,195.21789636524215,193.57646113213434,188.4071768221441,199.1078873527441,196.32237444768793,197.4581964078872,201.05140526126365,203.84404850736678,209.9844327872014,199.43792016717
32,2001-01-20 14:31:33+00:00,253.89181110591576,195.78985546893358,180.95167143210364,189.94687525829883,214.74694500413148,217.172275945744,213.37939992664718,198.2000885785112,207.5256032863164,202.86676682928223,203.91161052575208,188.13245798395158,183.4591129509962,172.1510782142276,178.1165701717813,188.27714873783262,208.31318041571433,205.03630580384117,190.1519139531593,200.42135769971387,200.69084033703092,194.22426903191348,193.63898413961263,197.07390226411994,202.49972107974415,198.37776477221428,196.79024184417807,202.04358157935468,211.15740770768016,213.1731950909088,197.5617721422426
33,2001-01-28 14:20:59+00:00,250.1610449348683,202.12248389395825,192.77872352354137,196.29904608402938,218.48612298177864,220.9366577765615,216.86817556602313,198.60052181932704,202.89100631229357,203.30859649664345,201.9620612394107,189.8419806723831,189.80737767487577,181.84834466308234,184.71269624622326,198.49011189002655,219.26702486627832,209.44642194197627,197.61865641185125,199.59313948030143,203.82283600961793,201.14902501893695,201.83911257381752,201.9847034499581,207.63763918911997,206.2728185860305,211.0684587494327,221.6526793954195,221.79517139254858,218.57846075067533,206.57662622818953
34,2001-02-05 14:31:28+00:00,248.20776464974986,194.35107465520832,183.23942527053208,190.33710382827223,212.59858945227876,218.490249468606,215.37435853203837,196.53652158772678,202.6335386993748,200.07328178035868,200.61254976424323,189.80013757459736,182.48089114601825,169.97197562159616,178.4337577939564,186.78782072091425,205.14289055906505,203.33158264657075,186.5149025347984,199.01927935924613,195.9577465473941,190.73678041583645,191.09439339180366,193.35823250362208,202.6086851528098,201.72654312755492,196.26433822408325,203.2079940508585,212.25697162793202,214.92738879422689,193.05044353049425
35,2001-02-13 14:21:03+00:00,243.13854894809893,194.3631869250907,188.8468758813873,194.85073635025566,218.78941229879564,221.8472347412544,218.87069532306953,199.12978145071355,204.62942143711604,205.0216814059344,195.91206497994847,191.1881444343425,188.14423432964716,180.2308326319658,184.67009924602817,201.23535945110947,214.81501739499666,202.90109394624017,194.4577893344341,200.69172309936206,196.99060238288206,187.85501534733095,190.57932959334903,185.8860261563658,198.76710397635281,192.18162668403494,195.85465053668025,192.22113993113794,201.882865981301,207.27288210962803,195.23272468323864
36,2001-02-21 14:31:26+00:00,232.6021306483885,187.96658783645043,176.16017767325303,178.62118194799604,208.98930751541306,209.69263453551315,208.1844767035472,191.58962882801478,196.74834240848423,196.11206382650153,192.71775710280968,178.00490964915105,176.52895143702062,164.77388943985042,169.0271474346575,182.1003174925229,199.63924614726818,188.62477862751052,177.27515013811632,187.54837495454137,182.3577399318526,175.53246090759447,182.11823238423813,181.21618096566726,185.42130672424867,185.7936476699105,186.44400547021866,184.03992306387696,192.53000775081154,204.8575317959225,196.53674539402647
37,2001-03-01 14:21:11+00:00,244.7227179251288,198.3928558231231,184.9236256194768,190.36984323661835,210.0934956857933,211.88905288589797,215.69577537521508,192.5696859997304,196.3225569201223,201.22956894537074,191.4116372425866,186.58493727582143,182.5438517886699,176.86269911932314,176.3937390326115,187.60252285089305,203.42509519216804,194.1175664976394,176.04069255202424,188.29016899488698,192.21604343977958,181.75817587658247,186.6161057895181,184.96932784941788,193.9667109148418,190.27635770483647,191.88957785807014,187.80432471340947,191.5956383120489,191.7591957204902,191.882137907015
38,2001-05-12 14:30:59+00:00,,,,,,,,190.33850647686887,188.63726487323697,187.75249186761366,181.20147556866013,166.96494959297564,165.24069005587037,158.43625741324317,160.45154603960384,173.46579371653246,180.71479734839306,140.952248136621,160.0715129627336,150.18731524744604,159.72483029924192,159.48478283707271,162.59689959531042,,,,180.447669160529,179.59142878108167,185.14326243130438,188.67804226588996,185.80756279568035
39,2001-06-21 14:21:22+00:00,227.5242110895074,164.8423052041096,158.1788589378043,184.171487565772,218.32329175301794,218.45662464394388,226.42328246851636,196.0632571612909,178.21469063345438,180.44521688029656,146.9147264321087,146.24792044511466,144.1553910941414,144.96896074992043,148.77832809150965,165.17509900914982,171.76450392211234,150.07120855413376,145.28782185938783,142.70442527055857,156.24909560061604,138.58750818240418,124.49796957209747,131.775282081839,157.05003246401424,156.98275628705426,162.1597621401349,150.89470607165478,151.62314464985707,148.4302609720704,153.28801222120782
40,2001-08-16 14:29:52+00:00,223.33628334082064,182.00899304731985,166.01300564622716,183.58275281312376,211.30005400293692,216.56760327257786,211.65316918308483,187.92436018420926,181.85549724538043,182.50668916436405,172.72030514410767,169.1537813277379,160.71746531201148,164.1780863331607,169.21570567797815,179.4875569682861,181.75479663987562,169.64867211006336,159.20587330562773,154.48185009838943,174.62302539910004,171.17251674276415,161.73964151635857,165.3663277682353,175.03992580977524,180.61597185702843,177.21610391968528,178.30420566752878,177.25919318333416,176.21922577431025,169.11796073818329
41,2001-09-01 14:29:42+00:00,220.6291108066566,188.34508535615515,174.66650434337384,183.22072661037572,208.92143580756567,208.59442331746772,206.5660940735923,179.0901100015553,185.4628177964972,177.16215685610413,170.76936791439715,168.83865429048086,161.0042673286222,156.44147191785376,166.42774450472876,175.01543989688705,190.22963342158246,174.2067553113661,165.893691034476,165.33494091510573,178.16114283456818,172.67703362473657,164.5079074486266,168.30870851260005,180.51674813544201,183.88486279139647,186.24476988650784,175.1791639566855,169.55773552957265,187.42573668298803,182.1872798404193
42,2001-11-04 14:29:25+00:00,233.2798485614352,186.71842724067085,167.05663958803711,176.066597290714,215.5538782872135,207.60444164123913,208.78354025382322,186.57402817592867,182.1339801952996,182.02358734518143,184.61955928010377,180.02755835109346,174.6931010129127,174.28175174062346,182.13120834973446,186.70261926908265,208.87453337516777,195.20201899926667,177.45331579253042,187.3010194739631,191.1354225985754,199.12991697409151,195.17321908194089,197.88039507393486,194.70634241149713,187.34948590014852,185.5931405935386,204.49720708532942,208.29641961253225,217.26945979376558,209.08933796886296
43,2001-11-28 14:20:36+00:00,230.83888284180554,193.27240870230102,178.3124390783731,182.8768525450575,204.16709104979893,210.34782777042662,213.72901828527802,174.31720266293027,176.66082556737496,175.90646404969226,176.1345708018033,176.06330390346704,177.61333694173226,168.80567311848068,180.00379630838341,186.9422612367638,204.58408895219276,195.71484397256148,178.38842810395494,187.7883173750318,190.6314204508929,188.39405488434318,186.62131208655524,189.19990679904058,196.86162509930284,191.23821527246602,190.88514882021838,191.11934720048583,191.01794363575723,195.14958582619875,195.25702380738113
44,2001-12-22 14:29:44+00:00,239.849100350073,201.07785297522432,191.47081125244517,196.839396147973,212.75543258878935,217.51113523120546,216.79428464415253,188.4308613106031,187.5605430900855,183.92271412383738,189.86158220692755,193.66922252197728,196.4231781159148,185.7206579045577,187.42090264444516,195.03445196252298,207.8662991186902,199.57450824368652,193.72727344018128,199.75189366195423,203.46214858218482,196.1330115314297,199.1985021876429,193.73704389056604,204.8969157219652,201.2380267732711,193.68263045608617,191.70785915204095,202.3088312033773,199.82907352569188,199.3169706995296
45,2001-12-30 14:20:16+00:00,230.7352332425216,189.55915953932112,185.01087149637843,189.32009748207906,213.2541141402383,216.41158330021688,219.48276979250215,190.42663695068853,178.1192100008513,177.4804492439027,179.8005118012777,176.42262563092768,175.5073471450945,172.4240290486234,180.9048943548916,195.15061323607168,208.46501956741923,191.18379441834472,176.92956342072023,188.6708736686007,188.45373866484678,187.8863381768985,183.114753646628,183.1297653484756,194.32947989494286,188.77273447792305,188.58876475119024,190.9089135462396,197.9954569870294,199.1735955913068,194.0314013811788
46,2002-01-15 14:20:06+00:00,233.3948339230928,193.34863256941787,187.56156455615326,189.20724133867327,209.4811165001717,209.72570111748723,213.39632763482686,186.7395466861783,182.01083885663587,177.88586482756736,178.1753076007423,179.24955863986958,173.96606537528118,171.8366120915004,182.38331041110246,192.245698137752,202.51630081087333,192.14220563472526,181.24145792257397,190.69956731345297,188.51905245521806,182.6965773362249,182.25817789544698,181.38015803096903,191.75080545917768,190.60580705432665,188.80635799209568,184.7002642575126,193.61723147508658,203.78826465826458,192.22035198823744
47,2002-01-23 14:29:55+00:00,250.8600428544854,204.63947923325952,192.02843125424624,195.68573488292876,215.13207905243257,221.73307925323422,220.58942484500625,189.23266408826706,186.16799628091383,184.8027508515317,190.23742717549658,193.9429989962849,189.80358712784522,182.0369694712029,187.33979432634425,202.8253501737163,206.77123651366327,205.95728969890342,201.97209554228158,205.7191275497632,206.82485680158047,194.0259660564629,197.88903679658864,198.74760569390602,208.97728356736366,202.2267407826177,201.9951051925899,193.7625924869481,203.96075226729917,211.10756077088502,205.07949233937893
48,2002-02-24 14:29:58+00:00,235.70048240933127,194.02848675883828,181.24436479242473,186.2809182326909,212.79528728144047,213.32556741818456,217.36773913974463,188.09645541239243,183.1654089367238,179.11741467362236,180.5021652889758,178.9293248017674,173.44203830729464,164.27950992770155,173.0659989575953,189.53909351262115,208.3844961639289,190.12441937648356,179.20336078412106,189.18615820490677,191.83769360991124,178.71052267297645,179.80291567233337,178.23179597307575,189.14199538958147,184.65178471475787,189.50146696021685,179.77389926031435,186.2853908438289,193.57511257046153,184.76632522124066
49,2002-03-20 14:19:06+00:00,245.57309745912124,195.62024573754107,185.10588856884985,198.22526385661362,215.40930783162597,227.71885474017134,226.91541268948563,196.65177617987797,177.61220839744792,181.47583944745796,182.67580723579096,189.33281809254441,180.62682133117448,174.65883467527112,180.3300327780849,191.12814717572886,201.8380163484968,190.77050031330117,184.74454176473557,186.40624075151499,205.89046546015823,184.64140318040504,186.39230033666715,182.21315227976726,197.07193631571,188.54787867293396,186.89576572441212,183.25633957974628,203.05533781373765,194.5361208773362,193.0691228949378
50,2002-04-13 14:29:51+00:00,233.08006297851819,183.9306030013121,166.32796808130203,182.34030560630276,210.49014477493114,217.60097782571194,219.31346161969157,189.34621462934683,176.32516379772807,175.53095313598402,172.67882234429726,167.25144163620965,161.7602388992902,159.97551990203257,164.0026989562825,177.27571178188037,189.9973234553454,172.72932610030907,167.35320249050767,162.2898212590936,173.81881601381457,163.66498544837054,150.3753866903669,163.56150985387302,171.83198831890843,173.0526299021142,175.0003831103428,165.696743724936,175.26885024655584,187.15147378305986,169.6279968174554
51,2002-04-29 14:29:53+00:00,226.61599605342,178.5344849105848,163.46140096479797,176.11077029838196,205.28704445615156,202.46390848590818,204.36352333407575,177.83158832030728,171.17162572906147,162.26564569184433,136.94389533420645,138.4645553642849,135.5918969062391,,145.66246876466892,167.98288105142308,175.46207391337967,167.75296168792056,156.9655597480463,156.88357912382673,159.9129331645305,137.14374843372235,181.3637066849772,,,,,,,,
