,dates,jap0246-0000,jap0246-0001,jap0246-0002,jap0246-0003,jap0246-0004,jap0246-0005,jap0246-0006,jap0246-0007,jap0246-0008,jap0246-0009,jap0246-0010,jap0246-0011,jap0246-0012,jap0246-0013,jap0246-0014,jap0246-0015,jap0246-0016,jap0246-0017,jap0246-0018,jap0246-0019,jap0246-0020,jap0246-0021,jap0246-0022,jap0246-0023,jap0246-0024,jap0246-0025,jap0246-0026,jap0246-0027,jap0246-0028,jap0246-0029,jap0246-0030,jap0246-0031,jap0246-0032,jap0246-0033,jap0246-0034,jap0246-0035,jap0246-0036,jap0246-0037,jap0246-0038,jap0246-0039,jap0246-0040,jap0246-0041,jap0246-0042,jap0246-0043,jap0246-0044,jap0246-0045,jap0246-0046,jap0246-0047,jap0246-0048,jap0246-0049,jap0246-0050,jap0246-0051,jap0246-0052,jap0246-0053,jap0246-0054,jap0246-0055,jap0246-0056,jap0246-0057,jap0246-0058,jap0246-0059,jap0246-0060,jap0246-0061,jap0246-0062,jap0246-0063,jap0246-0064,jap0246-0065,jap0246-0066
0,1984-08-07 00:51:54+00:00,125.89475285163977,98.61796276697925,101.61337420114259,106.18673474311288,114.39003035105185,115.1593634183659,121.89174375424196,129.08536314714075,134.33492153234812,137.0306421844851,132.17971838430984,128.12721650079936,130.47176109402818,137.2923493684505,138.32193420480587,141.28929383753493,134.88154474368795,139.17663008042476,137.13973148555058,135.73713332633454,130.51084655382724,136.46279395124031,145.8063594619988,152.74588917559953,156.44327122173786,160.1516366764763,165.8130106086099,168.24171564955748,164.63119363075407,166.86842848388034,160.5983712129391,163.20894100069302,159.90936925423728,161.41763284582532,158.02116439142233,159.3832701314313,155.56810710824664,153.27027868165558,151.64745143215208,159.58678476383471,163.11328601380035,161.51099914189518,168.6988953550147,168.39947821134976,176.1748292363213,178.48133100148024,178.61278858331644,180.37383586944344,191.23522475522344,196.92645994698225,196.09391443577016,204.80145188860104,207.7216328418388,203.40373607876265,213.93371234083534,204.35335967050287,199.13704043378598,190.17278502763477,186.60626564663528,182.99229345797778,179.4207875386388,,174.78069160321309,181.408002339057,,171.79874385588357,164.2047091423671
1,1984-10-01 00:58:42+00:00,115.6532743469871,94.3966874598791,80.69769033564143,87.02783259856268,91.5415455631336,91.47130439476744,101.05952765904932,111.92997326027395,112.44930499175408,113.17149117325953,112.88041457336396,113.04710659629825,116.5000891145144,116.03472622652808,120.58457599047773,127.53696036304386,128.2803422554567,121.4353116769251,122.71280962125755,119.83894194997009,118.888079494324,130.80372941592563,138.62635295272742,140.45046899136986,137.58573078239408,138.70165271134002,140.2738652799441,142.57285296193143,144.83982039964667,142.13203080710787,146.1580434086411,150.44099382768565,147.90259068363648,149.52253994802876,155.10130624363705,156.59487389904422,146.64374896496128,146.4321940795494,144.82534075519823,141.44695748095995,146.30372980953507,142.52443978477274,142.762546477738,144.6803716871661,146.6901548099926,150.09843756308226,149.43320511975477,153.86412089655062,162.89475010250237,171.47092249913413,176.3150801539884,173.90280939761118,178.7642184251743,181.842563550776,189.85221340521787,188.95724738503498,182.49742155417474,168.7359423777237,170.3011530357587,163.80412245296654,147.24273897727014,145.14331734453964,144.6749703253177,143.1406604330081,,140.3976347354652,133.98647206977637
2,1984-10-26 00:52:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1984-11-02 00:58:33+00:00,,,,,,,,,123.6270690398218,117.55020633695649,125.04668317382523,124.95459755875083,130.7610808672955,128.6823642900839,132.07533180596783,131.01050936682216,132.38201084300314,134.6024786164615,132.1369964975425,134.33412468666006,135.56664991221703,142.61182149355653,152.96376181967003,155.29517000360266,160.13894589166796,164.09441426779807,168.00541696754854,165.55462174096658,166.10851096608934,168.18791144491018,168.43887855674356,169.1776105310633,170.56840956666775,167.93940184819644,162.36767853290488,164.64999694883718,162.02862876052595,158.19388225031173,160.64248059441738,163.1836595667987,166.91376227503633,165.54365010096615,165.00221296776874,163.17024792171833,160.65165136087631,164.36834401911284,163.1246530712129,174.27431789347202,184.6078280707051,187.52851575666233,189.57813884611048,193.2703390263751,191.33760920344594,195.65048732844588,197.56234386537778,203.22390250934797,201.95267993961588,196.90238623902331,198.21718281860467,192.76036550525774,182.08821768053053,176.12993636335318,173.3032745506257,173.17527940149273,168.28459172343386,163.7097539160972,161.09752896508957
4,1985-06-07 00:52:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-08-01 00:58:23+00:00,131.76576628104493,109.23287741610199,105.72815600014208,115.12584624363463,115.78004084685202,116.40854614592627,124.27060106761137,127.87782852155401,127.80433240092478,115.12142143602952,116.93440410741078,114.69030903910163,117.04160022443318,125.97081958923103,129.95539062862355,126.89852568792978,131.00643213462854,129.61672777841858,130.2092230155466,132.91185220160392,134.91448899950436,142.81729159980972,147.2896551801281,152.0307366531221,156.05462924027577,158.7823094363356,161.09719794205998,162.63720964632677,162.1661441250928,164.5313939886903,167.91573223709872,168.52122820692247,169.57314968585678,169.5339021711128,172.2228194511643,170.08341381443643,172.3723092235853,168.11224530874102,160.31177974132615,162.23532491926784,164.63204813498615,164.10923099932495,164.8594801401929,163.6370367138169,164.23078633502558,162.40940196358324,165.93874246962537,172.57241562818245,181.25837138666117,187.79835503829187,185.80446099087428,191.82207935318303,196.52567546831543,202.81837190957356,208.33017671623168,200.41131740472562,203.138630081411,203.09948399979882,198.3549979577045,195.14456681892088,186.1659198813851,180.5276335798725,180.0589876864621,180.0168673975409,163.90209479747034,162.3475112805521,158.40713091814615
6,1985-08-26 00:51:56+00:00,125.07964596216091,107.58504068145287,104.76825746040615,106.98957780551626,113.94520774592975,111.3176663761177,113.70628390449484,126.52346120173358,122.24029842434517,113.02258069834598,108.39198368107546,113.10144369002518,112.72716291756184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1985-11-21 00:57:00+00:00,134.8868359603822,116.25964724918053,116.6428021581522,114.94705369471909,119.64369797679814,128.03698545147367,139.3767766638809,144.9490427510956,138.85345307158713,132.23999825625046,128.02046862967168,132.84720998820922,129.0973131209018,135.27139607083126,142.0138561682461,144.9220116982089,143.2753426910593,142.2909052607747,142.65476315586645,144.31153550316895,149.1658357214385,152.19348273329126,159.52654916508385,159.44689745617703,166.93465653161002,172.46038166429872,168.01790269482507,170.13267433969799,165.7794459204333,168.3801968518591,170.51556996216402,171.10385205802964,169.9842835189943,168.8304679071299,167.78358109192877,172.32038988107232,170.45271402627546,175.86364040677046,176.43667136149617,171.05519304060428,174.49248514323264,172.04745523400197,168.54149381752325,171.5419901854048,169.41737152085284,174.79716953366756,172.28110076482278,177.1989912947124,189.37275866726856,194.9751389490272,201.54962465717168,203.60160128039763,206.98206351588908,206.5039494690299,205.31664000406326,208.41515280678385,203.70637208664976,202.4344049717723,200.64708126930367,191.46231468638823,187.12783340068617,182.76197784014758,183.59619617023407,185.3083777239479,181.50422570860013,181.64033221349627,175.79702404674612
8,1986-01-08 00:56:06+00:00,131.02393353557835,110.61390417958125,116.0330523647252,119.10246476631153,121.36844714086126,129.42691080676394,135.1954472382732,134.4005934596243,130.5260861102689,124.01060846995419,122.98157081400257,120.58934769917596,125.75903103383148,132.3532975591973,132.55593758814246,137.0600680053937,135.53875074201704,136.86437113100965,130.6953507006392,136.67957706286234,142.30497218376163,143.91786640166075,143.92141537583024,148.83426678986288,153.3498798440457,156.29825755821315,154.960068428905,157.3799930829718,160.60219349480394,159.05483563168426,154.51123169293538,156.92157534832722,161.32653391623927,162.8611578452509,157.81095904023897,164.34716481001803,160.9281606399393,153.76836980167351,160.56976112200513,161.94554332365243,166.1885495881684,163.8223933778625,159.93912278379054,164.16008791108428,156.59506146649323,160.072655370554,165.7522525629953,168.2970067527018,178.6929041039051,185.2575206912286,184.38659218519703,184.77774386132575,190.85061301001807,198.96952253349727,199.57047314293487,202.67321023502052,197.90133650960692,198.00513402950676,191.94171862070286,190.28694692404844,181.71604076372176,175.3105801524468,173.91129350043855,171.00486892236205,168.05082019230332,158.97539687601136,165.39849766891817
9,1986-01-17 00:49:45+00:00,132.86331120712066,112.61243874172283,106.45239392788963,112.86153292930602,114.58874883426084,120.68126237301189,127.19956099578377,141.8979851315025,137.82796666477387,131.23217983578755,125.78267408951959,130.13224258721584,129.4279673003336,128.77172938988159,136.3018690392538,138.60084819087922,135.9179420785607,134.24870778692923,134.16671633522122,138.2004367896392,140.27220855105875,146.85455518197608,152.7297474092337,154.66013821084388,155.55362419702533,158.10247034286488,163.41818807189264,152.7082631417825,155.7591306366113,154.80303922918182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1986-02-25 00:55:02+00:00,127.59241085896203,111.28120887395572,106.57663348081248,115.36351955179549,123.48398840748501,129.85951726099927,143.80643101501312,147.72073902885936,151.45822084201993,,,124.68932090484556,126.3797461243096,133.03678620233913,138.26294982517103,137.0792339558576,139.55924085044836,139.19804133595423,134.84631042700482,138.66068695177478,141.79573564388434,149.37113199044444,158.36130725297386,159.7946271794498,163.33374576989956,161.6628903517936,163.49504551613455,162.60627456318443,164.63558701786334,165.7462350364304,166.91924831898373,166.5440761309158,167.77891196949562,166.64584522995506,169.44774589367444,171.08620001910953,170.03604676138872,166.88527286754606,164.76393494619379,167.86424676220878,165.17071009281383,166.38227063015563,163.87859915057527,167.23844714060533,165.4313184665131,165.96946247266268,167.8620840555148,171.5797958029748,181.6458231190598,188.35258658083157,,,,,,,,,,,,,,,,,
