,dates,jap0246-0000,jap0246-0001,jap0246-0002,jap0246-0003,jap0246-0004,jap0246-0005,jap0246-0006,jap0246-0007,jap0246-0008,jap0246-0009,jap0246-0010,jap0246-0011,jap0246-0012,jap0246-0013,jap0246-0014,jap0246-0015,jap0246-0016,jap0246-0017,jap0246-0018,jap0246-0019,jap0246-0020,jap0246-0021,jap0246-0022,jap0246-0023,jap0246-0024,jap0246-0025,jap0246-0026,jap0246-0027,jap0246-0028,jap0246-0029,jap0246-0030,jap0246-0031,jap0246-0032,jap0246-0033,jap0246-0034,jap0246-0035,jap0246-0036,jap0246-0037,jap0246-0038,jap0246-0039,jap0246-0040,jap0246-0041,jap0246-0042,jap0246-0043,jap0246-0044,jap0246-0045,jap0246-0046,jap0246-0047,jap0246-0048,jap0246-0049,jap0246-0050,jap0246-0051,jap0246-0052,jap0246-0053,jap0246-0054,jap0246-0055,jap0246-0056,jap0246-0057,jap0246-0058,jap0246-0059,jap0246-0060,jap0246-0061,jap0246-0062,jap0246-0063,jap0246-0064,jap0246-0065,jap0246-0066
12,1986-06-01 00:52:46+00:00,130.7033128019597,108.44995008647801,99.05822292937759,112.22097982768189,117.50273770763229,117.16143364502251,124.25019373021875,125.6831044214414,128.89754753281457,123.7586619476141,121.1760443419343,115.01974056228963,112.54243655359762,108.73186203540175,118.19968263508869,124.40027077508299,123.8354090946043,121.4016478035296,126.3283235222139,117.61048326960069,119.11509398881553,125.12063065526193,126.28693820300556,138.52574572732414,136.93024035176055,142.1403161403343,146.70258386411888,147.81988707252017,155.08325523197345,145.7372641882738,152.89599127416403,156.17905965855707,153.85405082840472,149.3422380294685,153.65845254478768,157.75977736834975,161.10843624957465,165.59140270251618,168.54916607591153,165.9315497430467,168.85959244708152,151.69398550265325,157.27866196438126,151.97383445928864,155.2962980816926,161.9233481505624,158.01723197140427,157.40064547519202,163.65170964953083,179.58860585322194,180.65643256472643,189.0202111260348,197.95947824166262,192.8580577664545,194.07302801494328,196.41986001310082,191.18017727617388,179.46567449421835,180.67739807565746,181.05018320553134,175.60719339553305,170.510549255188,172.35033214822442,171.31479841338904,162.26686001019323,161.88268926944292,163.92714131167187
13,1986-06-10 00:46:19+00:00,125.65769317075149,106.08952324089198,95.28753909912243,110.93384149881233,113.91807825478992,119.60737215789837,124.41329334004182,128.57852461135963,128.0178956240479,120.78685039847883,121.69860193864551,113.56732271843151,115.78244163223049,109.3567150067086,123.35105987825031,125.58201626625163,128.35245691819821,126.19655192928822,127.11501533611238,124.3685367133576,129.16414293367097,130.66611007771647,136.38795306165557,141.562445861176,142.4760015660839,146.0771297958221,152.4241347430897,151.77664087424222,155.21608657093535,151.96498858133506,153.76072528888272,153.79930837232547,152.52721539250916,156.24571754249095,157.8688165427348,162.93418201336982,166.86552215354965,162.44447744044686,168.34746859924758,170.21792151880356,171.22926117905115,172.0561513126958,156.4682957930113,157.98560253053884,159.46345700962186,158.3296099192557,162.19937716688003,169.75287616065796,177.6682897087131,179.3080380647669,185.47598656725472,189.5185554767145,192.1169286890108,198.2093245030927,200.9081290716265,199.13371764028233,192.37296595663017,185.98009285123717,184.58197375276953,178.65330961847815,175.6609776397496,177.38341160090275,172.72715107701953,174.3875411220858,171.8555607363019,177.91126797872508,180.96467508828812
14,1986-06-26 00:45:48+00:00,130.15505360795262,110.97192330658393,102.26896436655484,112.27695190372435,116.41931788250132,120.52753485899817,123.55908422126164,132.1552370771426,126.14597080475221,118.76098635761407,125.83666664071775,119.05215519324356,127.02581773377338,126.80037131117795,129.1717109526013,134.97879735210915,132.71923449290531,140.85592999849118,130.75731265350586,131.12085651320717,134.75420141926494,138.4434903950626,143.3792279842557,150.46586629036742,151.94554097234683,155.5008398123376,163.44468634672356,167.69214305341092,164.60139242067515,164.84951373976315,156.89681273839471,160.74121303095097,159.50973197470984,160.6321023695007,163.4334642346814,163.4676165578245,171.71955684941872,165.0131738536107,168.3778227845114,163.29226312779318,169.566922186792,175.43228047519355,168.58427291413494,169.2971745897887,173.40278375038315,172.39794081060862,170.5554553977074,177.2736188312791,183.5373985151096,192.99128963880756,197.0873541901936,197.85847461680592,208.98457513360287,209.7447960166333,218.19623516199394,211.6190595759639,213.1782797113458,201.76400858905646,195.5911530635145,192.77172199968166,183.6707756517669,182.69601634507663,182.78847063247565,183.365030679189,178.24084899938296,180.79926474119645,179.91732102686288
15,1986-07-19 00:51:12+00:00,130.51243128331353,114.18596010602442,104.22089670518707,117.31490543679956,120.33480563587975,124.00746655194371,119.62015004098896,126.5377245076087,124.21516461028673,122.78295294108675,121.85880589395765,125.0490003123708,120.28166749922758,123.95689913446697,126.85471775083626,123.79239012562128,127.93544654576016,124.534781439068,121.10020878186118,123.82085696198996,128.10855507131944,131.92568762577966,136.2293421665702,137.1302543601038,139.75013439711464,142.62114782042394,148.1489656228159,149.99572751596327,153.11589497380936,151.1593666346467,153.03182106139118,154.73749465838927,154.44690574592843,159.97905028877935,157.3412143546193,158.00948594551414,156.5010016825789,163.58499397945013,154.99114926804813,156.87595406701823,162.65977614621653,162.6093432129886,164.14282316068656,161.318579742973,157.84243795258075,158.2079404381506,161.0924971681287,167.0042933053484,173.04925272401746,181.15930110620607,184.53395405175817,184.7741490816139,187.80103644541882,194.69923314604966,199.04466322874006,195.94720019929133,,,,,,,,171.43199338179778,167.12239898686056,160.35737761280808,159.6547353140082
16,1986-07-28 00:44:43+00:00,,,,,,,,,,,119.15084310559573,127.47179014323414,,,,,,,,,115.96411430449935,120.12039618672011,126.42192958095679,125.14447826563803,128.27357767526274,132.81648749289607,141.05502195367592,140.02029438899848,144.1163339132371,150.04609856719856,142.72054467696276,146.21798984883162,148.83404324928205,149.79732913289936,148.31430402424266,147.00953017364307,143.03515857870522,153.3438375343313,153.77915179339104,156.00248123516283,156.94011726229022,159.26117315787417,157.76303233384564,159.406008638518,154.60064111886675,157.69609523053683,150.14923193627342,159.38061560928557,167.2447807429487,169.9536260567543,173.20122684230077,176.10736728983827,184.40283778833583,181.93443742894064,187.6831588290606,193.26815400040877,186.23299273480905,180.89225944170283,175.2385248920118,172.37039607966148,168.12880484204652,157.63324392990364,160.66637655715647,161.75475276375835,156.75218453627969,155.82099527337965,154.86912688882634
17,1986-09-30 00:42:29+00:00,131.03321359481703,112.20063418117776,102.87102083265678,106.0986924051418,96.63594571687713,89.74153726996849,100.49168322446096,106.1151328884536,129.03230649785138,133.8945208113929,122.65889610501627,112.69697910518546,109.7508877358861,119.4646880497516,,,,,,,,,,,,,130.71803033676014,143.18492744419538,150.8525707545751,142.49519102107791,139.6094069030406,,,,,,,,,,,,,,,,,,,,,,,,,,,180.09427416801327,161.37976553029057,157.76417053768685,152.12196475842933,160.67285682094942,,211.27829844946208,,,
18,1986-10-16 00:41:58+00:00,128.8505090214557,111.04723370025302,109.55522054069759,116.16064474740537,123.45020324750486,122.91260406597789,130.61616553232258,134.82702046726308,136.75625379162415,135.70754062364512,131.817683653213,129.31507284438968,123.47625740106729,134.3007413575472,137.26299056085696,139.814250318113,140.5263421055118,139.47779820086606,140.4942006240445,140.53265692625789,139.97500695193705,142.9821831014108,149.83737755063436,151.57678448304867,154.68081659596822,159.4293006743044,158.33950277751148,158.61106200758613,158.1024613301827,164.61213861489674,165.1078090362379,165.86353538134261,163.3165160573839,168.3125259711212,167.75356139438767,168.37923429756407,169.84269017996348,171.6868037474283,174.60800018915626,181.32100199175554,182.78138217762145,175.28216411930174,168.4804016931305,171.87806620204637,171.51964469119625,169.93895738914262,167.8065555558054,172.13026344604828,183.6702103870916,194.05711840289553,192.0451829171567,199.85054287283586,205.87473018412274,210.32730187202034,210.43158513448878,207.51048420362758,204.03347761575486,204.42611217652788,201.05547171997455,196.32098834429377,184.51578587849983,181.84903125533503,180.67657514920637,178.7538780163096,172.5560169053129,173.4235383174065,171.25764074741136
19,1986-10-23 00:47:54+00:00,129.26160427860657,111.81295245411704,105.5020075777962,111.50176674287758,122.87753150409567,121.49853488412889,129.71298426661764,128.46642893572655,134.17934487629748,128.4758173912698,118.6869950036888,118.14093837403358,130.8732971495271,136.7391905333819,137.1464282893937,136.79886742887354,141.5530157256821,138.12481809627832,139.9453909640499,142.60792767837975,142.9510167594786,148.45222992996878,142.61717684661775,151.2788729687998,154.74762774197347,148.36693334972344,151.01517290237973,155.38696720991257,157.0042086696394,161.94764744260473,167.07010312211906,165.16948763890503,168.368978797776,164.75778240803558,166.61667282581388,165.9907293585534,172.8480245640131,167.0549978894821,165.75442702157997,173.25620867495334,181.15440668112453,175.42277798596103,178.7729909444422,174.70884856518154,170.94134813537585,173.32443750021315,171.44678243637046,178.74423491717388,186.1441745274067,192.97750629492148,198.6910235187308,198.4779870582676,198.66663340458803,204.12287045580558,205.20214820089558,210.30543721003153,208.68633397179323,205.04768252273934,202.03036070519036,192.75731353274992,188.4416633639069,183.3649436572373,175.26242233465285,177.06245785402191,169.21245792947673,167.6828656358922,167.08651177003972
20,1986-12-10 00:47:12+00:00,119.76541704972357,102.42553839971212,99.89002539546476,104.43359687769521,107.80680770608095,112.24799075546123,126.16832987585308,123.62090509041923,125.59839991423648,119.54304245992066,119.98159198356544,122.21103460229205,122.38297117894196,123.67794305287997,128.25973112526188,127.41310067999501,129.58157413298687,126.87434457059584,124.62739365341142,127.68968643316144,125.23990339759034,124.69008895079304,133.01590750062905,138.69987671498717,139.9680754117985,143.9215954900267,145.0456198926397,145.51000835350732,146.28586328816542,145.67224808450948,156.03888704611222,156.93743354179298,154.42934334353924,152.1410780066549,157.04091442653936,158.37271347784997,164.50099398269455,167.1715135235771,167.14346140696014,168.69925743419935,169.76021577687632,161.90762001823902,157.76803345775426,159.4024279403531,158.45917451136154,157.86246139655805,158.86607118950212,164.44714571375064,175.87698348085968,180.41500230237023,175.9327628173679,180.29568947365848,188.9604730177106,197.04505720048252,199.87584080921036,195.89378256597104,195.05398835291007,186.10266013554855,178.37191197261922,174.84344300252528,171.55223404542537,168.76659737170667,168.5700315208592,164.23612992133528,158.03239612100796,161.66683138619592,156.7928197798974
21,1986-12-26 00:47:42+00:00,130.3523478964133,116.28270051786275,111.33263367928643,117.55039593984107,121.41659120799372,123.88793106039563,125.642429650524,127.52623815385512,134.89977568484142,133.0765699757958,133.45987078353534,134.17122320233668,132.0633265261202,137.08387508374656,139.2801821196637,141.2949663918004,137.59811514559422,136.72906926354236,134.70539066808917,135.86070620135297,139.20541399662892,145.61532214816577,143.6019985121736,154.47557923274513,159.66069853859815,161.44286093713615,164.9843406909466,153.40003474814947,159.66997458789817,163.41492160859409,162.94558509318375,168.1136802094018,160.92964770601398,161.22230626637517,159.8187213111169,163.83451301932743,168.4484723933651,173.6629988980095,174.61588937483768,172.54173879011466,178.96100183635926,177.57710635488695,172.42344174345845,165.5210744171727,170.6964689695692,171.7390519197284,171.16610329868413,177.45063344077943,184.3314565767354,189.77317752108675,198.80739050319914,204.45740605694937,206.02614813441073,214.44911257215406,208.15113050669896,204.11563164705666,203.69483431156277,202.97802400009587,195.95842174321672,,,,,,,,
22,1987-03-16 00:50:28+00:00,132.5697232123397,116.45504273673707,117.51314075989643,121.45567535931215,123.16931767694247,122.40904088274286,128.39822236176332,135.9146088120995,130.07797115483578,129.64377323406606,129.67232841476815,129.95728444628463,129.90281933056386,140.38777685784163,147.46928621389335,152.05282254560612,144.96692127575005,146.18107277424295,143.7724924319431,138.10949730553673,141.14022907911604,144.26115215648522,143.2278760220605,148.60706505770256,150.43180354660782,153.58328329515646,153.5547557232445,157.3499450904009,163.1307326875082,163.08746786488328,163.7553907310419,160.70461448159935,165.1720350171296,164.65400420741528,163.81174622186646,169.67466852543666,175.23151832272893,177.75019633396334,180.93259060948645,174.69460230730084,177.6137169749622,177.8587608214129,174.1400537760028,175.07192493612192,174.00263460059907,170.42992564936432,170.81788724200882,175.26177164536398,183.1741387795248,186.67159121065296,190.719251303706,190.66951678877408,195.96335262338204,202.97207055599702,208.80639114852707,203.2129945602651,201.61738099728035,196.48950012727832,187.56697137764928,179.37929769445444,177.20665320829207,172.79784389447738,166.8472277956544,169.80724964252957,164.30085656474873,160.62162567505965,160.02842550649783
23,1987-04-17 00:51:34+00:00,124.17982848972595,105.68890454171567,104.42150915221626,116.74178629387349,116.20326134638947,120.29419515542642,126.78589056900283,128.28848993890443,136.89835182519204,130.9782603853256,126.18221156313678,122.32435401556357,126.97323930511567,134.60590893536536,139.3214129652848,143.8712734268768,133.83500982406693,125.09928312354549,128.57609858920617,128.67049820165457,126.43436717115232,132.35414988382036,139.45355020040984,147.38996065671043,147.99561885902256,150.06793127754122,147.72497813083794,150.7572206102392,153.90051738429548,152.95024758579422,154.36510348968406,152.33529473364476,152.20608688684197,155.94677843248934,155.44926309829884,160.96582641119082,170.29184869661947,174.24061022240176,167.6571631913809,169.50043949999068,173.11258570965055,175.44212020737328,174.14888422832385,173.2137161025557,166.7492687183694,163.7558115729107,161.40288314386373,164.6578989490927,169.01902769790033,177.69512159904502,182.60019961412317,183.29243440280646,187.48605743351408,196.23533548967725,194.97912290416443,200.31391040764387,199.86469783383137,189.89277518211185,181.26068704583028,178.100985465052,175.6880162844586,164.52979438416116,161.23245290031366,160.6980653114343,158.96051874536502,159.55085635566667,161.15581254245924
24,1987-11-11 00:56:34+00:00,136.12016111564046,111.78645917899672,112.6463043942612,116.73777605594678,114.44970984095113,117.68064984251917,124.94821480843225,132.62038208220827,135.27934092577027,132.33880435910802,133.31692490426767,135.17518995384197,131.61543698958113,139.4750425329535,145.5645302537139,150.9116438533101,143.35681128985695,146.19003402536313,136.52525229626946,133.84699971659234,138.69173557076437,137.03362727112085,141.74503362987187,150.6793209903451,148.12182226255376,148.47777646037872,154.17657578915234,157.56921267015667,158.30351720917218,161.5859615020604,159.2468390080232,157.8123360108867,161.4692239733988,158.8830252635912,163.7946146547958,167.9080638793645,171.61349159408115,171.17354411057718,177.49907597649482,174.71580723072452,178.44032967419133,180.3931192308463,180.28957974562707,179.5001353624448,173.3799778727145,173.44346464996013,171.13512574696742,178.8793507098269,186.09269535399253,185.86113910975814,186.85271686389285,190.9261119823743,193.83273944137315,203.17934913655435,202.7135933665039,208.23956499357982,205.20031129662365,200.12794879215144,193.88734276977232,179.57878204937808,175.52960325536307,175.6002989359662,163.4089251401981,165.16846027992344,161.24266057979403,163.30948492350313,164.34011816372262
25,1988-01-14 00:57:37+00:00,129.20843183321085,111.10148764385329,104.31278731056015,110.13081323486716,113.09737168745717,108.95322033190659,114.63403300641193,124.96083545293428,126.25841050105899,122.92313520542542,131.44431091836648,136.91385701116215,137.14088797306982,142.69715107992866,144.25984287149765,138.364954044061,141.48910388022574,145.41841895698894,134.68121402122603,126.96597578928258,121.79322844981765,129.00352079230024,140.7788195600666,146.56386699965137,146.1972449619404,148.16534528513478,144.7066861211915,142.0604204040093,146.49146736047078,151.20000767876678,150.2265342701919,154.49264443743405,158.04079269521617,153.4746210030769,158.68699227631706,165.2820590079974,165.03839099699152,162.851866249642,164.98061311831762,166.91591971782185,169.33501578761454,166.70543887876912,174.27668732646626,166.20647743059587,169.62720018363615,168.80130192914206,164.66110279489988,169.3298194488609,184.08661624239883,189.30887248218437,193.02357832013058,188.76874685079522,195.15178392244388,194.02364446433776,204.0265570859164,203.82951211296324,200.95346480393678,189.17934470713618,182.78777101965142,176.14585270364378,165.12439197129237,159.3755074883817,156.08231444214465,160.0377975467513,153.35357144052293,161.89833010066414,159.4112856716877
26,1988-01-30 00:57:55+00:00,130.28150442313301,119.34254150783,106.53497665273873,112.55085267006561,112.69085918494216,113.67984438346099,125.81271709627688,128.09620593919018,134.990612852728,141.3228328066152,140.47316967739107,140.96814648678193,143.16955010428086,148.38354603449386,140.18760758770267,136.26215489820575,139.81726109707188,143.5299934396283,133.3047861013954,131.01938016081485,138.26693270260134,137.81135612462973,142.3790164885533,143.9430043969572,148.18134483837233,148.20976742934243,153.0701960181445,153.40812793927978,156.63657793077266,152.96988340439617,156.29004829780058,161.8919629569192,162.81631234195498,165.24141898003973,166.30506083402992,170.09411860651463,173.17979050439453,175.41753091416012,176.14210117588593,178.44875583384282,181.64634117994223,183.478582724099,175.9670120661105,171.52458371019253,173.93503450277615,173.9963620108441,175.58386178931343,177.27066372678146,186.42164141800325,185.45634220756557,189.47184787783118,192.30685833006157,202.61490437178085,207.21006263006635,217.90268680131825,212.11446856890507,204.79337294313626,196.9880661534603,191.15386206345133,183.75055642361446,178.305731017915,169.69519200956321,163.260762138401,165.94664386414996,167.28515287787297,169.68373933048798,164.48924280673754
