,dates,aus0346-0000,aus0346-0001,aus0346-0002,aus0346-0003,aus0346-0004,aus0346-0005,aus0346-0006,aus0346-0007,aus0346-0008,aus0346-0009,aus0346-0010,aus0346-0011,aus0346-0012,aus0346-0013,aus0346-0014,aus0346-0015,aus0346-0016,aus0346-0017,aus0346-0018,aus0346-0019,aus0346-0020,aus0346-0021,aus0346-0022,aus0346-0023,aus0346-0024,aus0346-0025,aus0346-0026,aus0346-0027,aus0346-0028,aus0346-0029,aus0346-0030,aus0346-0031,aus0346-0032,aus0346-0033,aus0346-0034,aus0346-0035,aus0346-0036,aus0346-0037,aus0346-0038,aus0346-0039,aus0346-0040,aus0346-0041
0,1987-05-22 23:08:56+00:00,,194.71922652037975,192.3902516008864,197.4633893751868,199.36204404298167,193.87340073023577,195.58940366137577,197.5660229129438,195.55648344730815,195.37541382232592,193.42931547595842,197.80725679733635,200.11650026099304,201.57928279129052,196.9694129293387,196.68029569997202,198.88346405797975,197.7483475126802,197.94907361439743,201.18787882764227,202.09376618599725,206.0340229295135,210.38443172577232,215.58656290983205,211.68179896841266,218.00162620945167,219.14300509553547,221.04379170803546,216.02553264341032,218.20008279215205,214.92267396550056,215.80840451718856,213.36595961071833,209.23260994449714,196.95199562522527,204.76249300662965,212.91362137505973,219.38681942897094,212.97264662940788,220.3484672537783,220.020778353927,255.95363777443862
1,1987-08-17 23:17:12+00:00,,,209.87581422086635,215.126389637575,218.08473826167878,217.64605400264617,218.24400337384222,214.9756460485804,216.80928767781566,212.47611956601094,220.6474746708442,214.47984582732175,219.45620169948063,217.88990546215658,218.63483566073927,219.8039805501558,216.44444668210468,220.28120450762736,212.27231831693206,218.17393167019608,216.53393747417854,220.69782080395535,228.0380309483001,221.60893891718558,223.03188966530755,225.2462800919374,228.38329967974624,235.5577497804755,236.15004800086876,219.31279612609077,229.99715316529162,216.95272467047033,222.84853593902483,218.07972719629953,216.97938114209143,219.6896534056987,228.21710965217753,234.51573101294295,230.64058905018837,224.18242365571686,235.8825708197574,236.58511337063885
2,1987-09-18 23:18:02+00:00,172.44546094193507,225.43212364859826,217.6538281098336,217.884429780173,218.72540675881544,216.96529574545403,211.98104151255387,206.18476683285976,210.81251750088228,207.64480396223064,208.11092734410386,210.9481693533032,211.40210113005173,216.32713844939084,218.24918164244144,215.98495904379595,219.3445586008739,214.67622103151174,216.34197601337374,217.52281049859587,213.87089781245973,220.03683212901313,224.80781350116993,224.6040986755817,221.69023623654505,234.72250182723147,232.66306047247522,236.9195287757648,228.43703770138654,229.52879598448465,222.28725831473005,229.15752454341165,227.79425934860475,227.98029669159712,225.39501732162176,229.02611087745316,236.0664742702991,236.087257338593,226.61336024560654,232.80622689730848,233.259245633361,236.99959538700315
3,1987-09-27 23:12:03+00:00,180.08890022892052,224.6548621364274,221.83065122050579,227.44597667265504,222.8931716829302,221.21526831823917,219.64073651411644,221.18394090672365,218.11696590666833,218.07703613530649,213.52936434885672,217.8544339106511,222.7801346723515,221.6695401464227,223.43343726408818,220.1650711255933,221.40331231514955,218.83471195858914,222.66990474900896,227.15987584543456,225.1349748827879,220.84179253252563,235.27339893164398,226.63816229374345,228.33760248156375,232.49998998552587,238.2344475778774,234.61724911631137,239.72054368483978,236.6144477837152,234.74721183093004,232.94995492470795,233.27572960776584,231.8154561331519,232.80902644618305,236.17866927560127,245.09256445346244,244.59240146197126,241.45597846416567,243.638744179761,249.08402768150225,238.90857942338712
4,1987-10-04 23:18:22+00:00,176.2059954402744,213.1602400842597,208.03519557470506,210.97429369856243,210.495001246262,208.22102942064552,205.13652420006412,206.02791664044122,201.27648167378948,206.0434697543875,205.703931857631,210.61465143134092,208.97062263728293,210.7253778852954,204.92490264833384,207.34500999911083,205.57892163475194,209.80988897346592,210.3343794732715,212.21282340819846,210.49801640436408,214.011275606308,217.1211418265679,218.2660014560313,219.6308899949166,223.94058099480182,225.15748639680223,222.74123431626333,215.15405480736925,211.23516877239703,,,,,,,,,,,220.59578343057865,207.30459938842012
5,1987-10-29 23:12:37+00:00,203.3888739196445,234.45766184800235,235.51457374612528,236.1106878418464,233.86836388471033,233.3560506389398,225.67611022912644,220.82111250879348,217.88343492892727,217.9392246619241,220.94995414348153,224.81296266116865,226.8705991455065,224.40944776213036,224.85864572434105,230.15231497670484,228.01145596923826,226.34051880561898,223.47256302834046,223.63391028249725,224.70156377173376,227.69487028348078,237.08629508094035,236.2788585686683,236.3395709980942,242.84558668797112,240.3242696400361,241.10031558119573,232.53150955488076,231.00436077333467,233.51497259953103,229.8770907236256,229.79561307082187,222.5823340802342,222.36330290761907,223.70620959201113,237.94699475318737,233.67674081437218,225.13057388664734,230.74572266770394,227.6357454268859,236.96420654751915
6,1987-11-21 23:19:17+00:00,,,,,,,,214.22555816904216,217.4419905880785,216.60407105726944,,,,,,,222.66981534797137,208.37959331417065,222.69412582207528,221.16332771693504,227.33516464338643,225.05084335112045,226.26139811494718,,,,,,236.34244957879673,218.00597952012086,217.85801577332285,228.67036553776975,231.1952676252513,222.88260966564914,224.91697021529353,227.54101569909648,235.1469079871687,240.39184636649608,236.3138265432729,230.83604896695323,238.88141989671385,239.2183247368454
7,1987-12-23 23:19:46+00:00,182.97311938628962,224.92773305788205,218.91944239959975,212.61646055836786,204.48511475160842,204.30156379345195,203.94173130035966,200.93675862622433,196.29330671692165,198.69114206689358,200.6280367367571,197.17937067286516,201.22694160834857,203.96114406102646,198.8909219653181,200.11988080208664,195.63369252964455,195.91508606154085,192.30370618379231,198.99837087938886,198.51453717454564,204.32945584773853,211.96460614334322,215.75683592365252,213.22782422488692,218.87909852482628,214.12632049661423,218.90725692268242,213.89879292093997,217.00276543768354,209.80329303823976,216.73903543710188,208.72557917143533,201.2561348920517,204.5105987258076,207.07613598805122,206.76156152602218,209.23885474822077,218.48052235808467,212.1290281310227,210.9672358741354,217.9386875109422
8,1988-01-24 23:20:20+00:00,189.67487669934417,227.07800003199742,219.35090898984058,220.0713625704264,221.09604014433506,221.73132220236073,218.7908976083006,214.8019336644188,214.30314012306536,214.4455893353006,213.4287471771575,217.21857340550363,215.80597624294168,215.94802333293688,211.430771386777,214.5554040070718,215.19675404717648,217.2951102441225,214.18821095611233,222.96833222522054,217.5599416602217,230.08097608936853,234.6656326406707,230.1595892147387,231.12669201729108,224.8007236519318,233.45659273882697,232.453264971588,231.34779576425245,228.07602466715338,225.8858802757,226.8539154165814,224.37919935272498,220.9165758534094,220.79229912564074,211.21562010057397,224.60027162081724,222.94675162525454,219.94865288735824,219.80349569540078,223.3076005998314,227.2451352032072
9,1988-02-25 23:20:50+00:00,170.89478592575725,215.03282811635557,224.3176877193046,210.45864829659732,214.58246477485758,214.19178256830088,210.03355427354887,207.77895985003502,203.0720679650346,207.05193355504971,209.55541435434964,204.2236535547021,209.841094921105,210.70763327623123,210.12507916788016,209.60505498887676,213.06009045370823,213.47445877682975,207.552961771891,210.2401481860289,211.3787665951587,215.4807865333165,218.92645685897222,225.81809467600198,226.17574503523528,225.38875811008782,225.7632143502054,229.08875362101716,224.59318847526316,223.01203997729493,220.00198042936157,217.4748745807644,214.690692105566,212.98150843265256,210.01740313400302,216.63995634667398,210.42034092216744,216.0284889821349,212.7217695976353,211.1956807607197,219.18967239612633,218.55499950431886
