,dates,chi0122-0000,chi0122-0001,chi0122-0002,chi0122-0003,chi0122-0004,chi0122-0005
0,1985-03-05 14:07:53+00:00,208.2903849306081,188.66691377385231,203.49959773527345,205.67343299408748,,224.05701739100624
1,1986-02-04 14:04:23+00:00,207.2405119080533,,193.11641628642985,193.6703968956608,97.91818419913069,224.6578021492465
2,1986-04-09 14:03:01+00:00,,,,183.07651763048915,78.20883140507338,209.56588339215787
3,1987-11-22 14:05:40+00:00,191.89781442045003,155.2629628441716,177.20707816657998,192.30037089076657,,207.92514581404686
4,1987-12-08 14:05:53+00:00,200.8846291675762,181.0477340943001,,186.7307153873234,,222.7727665319618
5,1988-02-26 14:07:12+00:00,211.1532303843594,189.41629288369577,203.66674782486191,201.1933396699855,,239.813029083903
6,1988-08-20 14:08:12+00:00,203.3332493496172,,187.2846174015962,189.07451563998117,76.85862476630197,
7,1988-11-08 14:08:03+00:00,214.15837735082715,193.54595954714895,205.62024924491098,205.58090345264452,,229.08580039674004
8,1988-11-24 14:08:03+00:00,207.16697748780174,187.12905348975355,189.7246998646982,195.57060268153626,,224.3761432130933
9,1989-02-28 14:07:14+00:00,200.1370213694664,173.79134603921693,186.94758400120392,194.27852235331952,,201.25375038951742
10,1989-05-03 14:06:13+00:00,208.21230633558005,187.5801249797251,185.86699788854196,200.33763508336665,77.66900972735964,
11,1989-09-24 14:03:11+00:00,218.10749485281593,191.8299916761458,191.3647898700092,195.186644653961,,224.3883596426012
12,1990-04-20 13:57:41+00:00,211.79678989617227,188.60796161365684,194.4785206294695,203.09604233430557,,
13,1990-05-06 13:57:37+00:00,212.93321521693701,188.48654044123194,,201.67674778223255,76.61532343746231,
14,1990-08-26 13:57:21+00:00,215.13973111297054,202.28379170178346,205.46250587266908,205.1284053780525,207.4557564548394,224.2125491348127
15,1991-02-02 13:58:00+00:00,208.64814462842136,189.9580657800333,194.69196423994345,202.52082527586097,207.03194020075188,242.55490110448525
16,1991-03-22 13:59:00+00:00,216.4741175762402,192.02231065775473,201.25246050320422,200.49533355721363,201.7090719175163,237.79343180185958
17,1991-04-07 13:59:13+00:00,212.54881893058248,187.52004427086143,195.53964846476717,198.63766121150852,193.50463530575317,224.0490290521354
18,1991-12-03 14:01:54+00:00,225.74430561499898,203.4310492074725,209.74104865325776,220.38794437576354,201.99060945025565,218.89038833528443
19,1992-01-20 14:01:43+00:00,218.62159002440364,211.6281660193178,211.40351971566977,222.4598940404717,209.1288049416928,220.08626083724695
20,1992-02-05 14:01:40+00:00,214.21912958782227,204.42536807883778,210.0873938387366,215.62148330913527,203.9244064975374,217.3364486810086
21,1992-08-31 13:59:46+00:00,,,,,,
22,1992-12-05 13:58:39+00:00,206.85077834645804,181.02643092757177,193.4069573862015,210.42303158257184,199.59580292264457,214.27640515973897
23,1992-12-21 13:58:49+00:00,214.83436083655616,,,197.68651389359835,,224.9020311068194
24,1993-01-06 13:58:59+00:00,227.20785738140003,197.4328074514884,209.90473033880306,220.26383246905232,210.13684821857942,223.40629844821981
25,1993-01-22 13:59:11+00:00,227.1492079395583,195.960729561639,210.86062434429243,219.5795071142319,203.05204075456945,240.6600389761022
26,1993-02-23 13:59:25+00:00,226.14129952309503,205.86774805859574,210.51570153725987,211.77657275341156,201.52621520803513,232.86673488542868
27,1993-03-11 13:59:37+00:00,220.48762616651516,,,208.18671617869268,194.60027066169084,223.897652950782
28,1993-03-27 13:59:37+00:00,211.74256655250593,,,211.75791406173454,192.8270056439081,
29,1993-04-28 13:59:53+00:00,,,,,,
30,1994-01-25 13:58:43+00:00,212.37924734602035,201.2790484127538,204.9356991845914,214.8016118275792,206.90398217549202,214.28064266394557
31,1994-02-10 13:58:34+00:00,217.65747161989572,202.97332464947684,205.473514932106,215.07687527474656,208.53586036444324,241.06248962855003
32,1994-02-26 13:58:19+00:00,217.98800569796234,192.14036528555602,206.74721212511707,211.58408438385976,205.42491530698862,219.6554994146189
33,1994-05-01 13:57:14+00:00,215.81413335167417,,,203.21092440406883,193.22689373688013,
34,1995-10-11 13:38:02+00:00,211.6949756460807,188.1561480734122,199.95966635798413,204.2698856490699,196.307021136503,210.40492424389902
35,1995-12-30 13:39:37+00:00,207.47597638855095,,189.4422255710973,208.06350897799246,186.83016777271095,228.82472319379582
36,1996-01-15 13:40:45+00:00,222.93410600053795,204.5946813091973,205.41148414434693,209.65789931749148,204.37440960445568,242.67042210511266
37,1996-01-31 13:41:53+00:00,226.78096669495932,187.78394944197956,210.27005350634744,215.601474895517,208.1134438525015,224.09973882456035
38,1996-02-16 13:42:59+00:00,211.10472200690262,187.41245321421297,205.61117158111378,207.26166165216182,207.2382913827244,222.437881482221
39,1996-03-03 13:44:03+00:00,220.4433021033061,200.91433145530996,211.07229299859236,213.90088986533414,210.23654103121552,225.94288505468953
40,1996-03-19 13:45:05+00:00,211.9048312180971,,,212.9773684582648,197.39967111337594,224.74356555208405
41,1996-04-20 13:47:05+00:00,,,,197.58875412493006,,
42,1996-10-13 13:56:40+00:00,227.0281003855886,203.7381808816343,211.79347301318103,215.8825080655963,214.1528593062734,238.53610047714938
43,1997-01-01 14:00:30+00:00,223.6729725451742,196.17162977526388,208.0822016621144,213.63864340997029,212.71522071398502,231.95440449848445
44,1997-02-02 14:01:58+00:00,230.73742939092068,204.4494540441485,210.30422091388925,216.9533610565275,213.4688164037414,242.30572086935976
45,1997-09-30 14:10:18+00:00,208.96751105992684,189.8325443694455,199.58596192554182,210.658459934932,206.33991593480766,226.6082154189715
46,1997-10-16 14:10:43+00:00,209.34340340821402,187.78230389179254,197.4927894068968,202.6504897435682,196.25289448577115,224.51151712318926
47,1998-02-21 14:13:42+00:00,188.26224074542986,,194.76434434246997,192.50859076300608,,209.06078095893886
48,1998-03-25 14:14:11+00:00,215.72138894078887,202.85866041802447,207.06866652732973,211.32911645085807,201.16534165674622,241.14053475322567
49,1998-04-10 14:14:23+00:00,211.19556786600614,199.88340442045683,214.48112303584972,216.00775920455786,202.02197204605812,245.3820971427581
50,1998-07-31 14:15:48+00:00,213.46568767788892,182.89593969732982,201.5107278854147,208.62824907542418,,
