dates,nzd0287-0000,nzd0287-0001,nzd0287-0002,nzd0287-0003,nzd0287-0004,nzd0287-0005,nzd0287-0006,nzd0287-0007,nzd0287-0008,nzd0287-0009,nzd0287-0010,nzd0287-0011,nzd0287-0012,nzd0287-0013,nzd0287-0014,nzd0287-0015,nzd0287-0016,nzd0287-0017,nzd0287-0018,nzd0287-0019,nzd0287-0020,satname
1999-08-21 21:46:56+00:00,362.49,350.35,347.09,339.51,338.09,351.56,347.95,371.56,362.63,350.98,355.54,365.92,368.62,379.38,389.23,387.56,401.64,401.82,383.58,374.55,368.71,L7
1999-09-22 21:47:00+00:00,370.01,378.09,373.14,351.12,337.46,357.10,367.68,382.52,386.18,373.02,381.66,391.88,379.42,,,,,386.97,374.56,370.97,370.34,L7
2000-04-01 21:46:34+00:00,349.64,342.91,348.67,340.42,340.44,358.89,356.92,370.97,361.43,359.12,351.11,375.07,370.44,364.18,370.88,381.81,382.91,381.49,366.02,350.64,365.60,L7
2000-05-19 21:46:07+00:00,354.55,349.61,354.92,349.73,341.38,354.60,350.12,368.54,362.63,353.10,360.16,361.10,365.48,368.56,375.51,376.98,376.33,371.49,362.00,351.08,356.05,L7
2000-08-07 21:45:08+00:00,357.21,351.50,359.13,349.64,346.30,358.05,356.96,372.79,369.34,354.64,360.61,365.86,369.22,379.18,386.77,382.35,384.77,380.20,369.07,355.54,356.99,L7
2000-10-26 21:44:22+00:00,,,,,336.09,347.88,352.89,355.72,352.13,343.95,347.80,354.63,347.14,355.79,363.25,366.34,372.56,366.33,,,,L7
2000-11-27 21:44:26+00:00,361.65,354.13,365.62,349.23,347.00,357.92,351.70,365.98,365.35,353.64,363.36,366.32,369.37,367.49,382.38,379.88,384.31,379.34,370.93,359.79,360.43,L7
2001-04-04 21:44:06+00:00,344.84,345.43,356.24,345.98,341.02,350.59,350.65,367.99,367.24,350.95,355.44,378.05,372.62,366.04,374.12,368.88,375.68,374.69,365.01,357.41,344.36,L7
2001-04-20 21:44:10+00:00,365.14,357.27,363.07,345.47,347.52,361.37,360.57,376.64,366.19,363.23,368.53,386.21,367.19,381.65,383.43,381.73,386.70,389.23,374.86,362.31,378.28,L7
2001-05-22 21:43:54+00:00,372.95,362.99,367.25,363.11,356.67,374.31,363.99,379.51,380.27,369.30,376.34,371.45,383.83,387.39,396.34,395.70,399.69,401.51,402.08,386.94,413.51,L7
2001-07-25 21:43:18+00:00,363.23,357.80,363.20,355.89,352.67,356.19,362.99,373.13,367.64,359.74,364.84,376.95,376.35,370.99,379.32,374.66,383.16,378.59,367.92,356.02,365.08,L7
2001-09-11 21:42:38+00:00,357.33,352.72,362.05,351.41,353.68,359.88,361.04,376.78,369.91,354.91,357.06,374.20,373.81,382.95,393.64,394.74,394.16,385.12,375.28,365.37,362.05,L7
2001-09-27 21:42:29+00:00,387.09,,374.20,368.95,354.38,378.31,370.35,392.84,382.93,370.68,384.31,,,,,,,,,,,L7
2001-10-13 21:42:15+00:00,361.29,349.62,359.50,342.43,335.72,355.56,353.34,378.58,379.67,361.14,371.35,389.80,,373.62,380.09,,,,,,,L7
2001-10-29 21:42:21+00:00,352.68,343.77,349.60,340.42,339.67,350.32,356.75,360.31,358.26,345.63,352.34,,364.96,365.93,378.33,375.75,382.27,379.69,366.12,354.17,,L7
2002-02-02 21:42:54+00:00,360.54,358.67,353.11,341.31,342.55,347.18,356.71,367.88,364.48,356.77,357.52,374.81,376.03,371.65,376.67,375.31,361.10,359.17,349.74,337.22,347.55,L7
2002-02-18 21:42:54+00:00,351.61,346.25,353.11,336.44,340.24,350.83,352.99,364.30,359.00,351.37,356.07,365.65,365.93,365.44,374.75,369.52,382.33,373.89,366.80,352.65,359.69,L7
2002-09-14 21:41:55+00:00,352.31,340.28,351.39,343.86,334.17,349.81,343.30,361.18,354.01,347.71,354.50,367.56,365.37,377.45,386.44,381.26,386.58,377.77,372.36,356.03,353.86,L7
2002-09-30 21:41:47+00:00,357.65,353.55,362.77,350.91,351.19,356.95,355.49,370.03,364.92,355.49,361.46,373.95,360.66,378.31,388.72,393.15,392.52,388.39,381.78,361.85,360.23,L7
2002-10-16 21:41:48+00:00,341.50,337.98,346.25,330.44,329.95,341.97,338.63,351.22,349.97,342.72,337.64,360.94,359.09,358.16,364.42,355.27,369.67,358.32,353.13,343.46,347.94,L7
2002-11-01 21:41:54+00:00,348.01,341.29,338.35,335.91,324.38,345.62,344.05,362.13,349.48,340.29,347.34,358.09,342.87,,,,,,,,,L7
2003-01-20 21:42:33+00:00,369.34,368.81,370.96,355.54,360.39,369.22,373.47,375.37,376.69,364.82,369.81,375.83,382.87,382.83,395.51,390.70,396.54,391.03,383.28,367.57,377.62,L7
2003-02-05 21:42:41+00:00,362.78,359.61,364.56,352.51,351.78,356.47,358.19,369.12,367.76,361.08,365.11,373.13,377.63,376.84,388.76,382.07,393.18,386.92,378.91,365.28,366.59,L7
2003-02-21 21:42:44+00:00,363.62,364.26,360.84,350.72,347.89,362.89,365.19,372.94,369.83,362.51,364.53,378.15,380.78,377.36,386.09,382.79,389.19,386.01,376.20,365.54,367.13,L7
2003-05-12 21:42:48+00:00,348.52,343.06,348.37,338.94,333.68,347.59,350.25,366.96,365.98,355.75,351.39,374.82,364.28,376.61,370.60,371.00,376.93,377.76,367.24,364.44,362.02,L7
2003-05-28 21:42:46+00:00,357.93,355.10,356.13,347.95,346.79,359.09,359.00,371.48,364.05,358.92,355.09,,361.02,359.38,352.28,,362.71,348.43,344.97,333.99,343.07,L7
2003-08-16 21:42:28+00:00,346.13,348.23,344.51,340.95,334.95,347.01,348.74,363.71,351.85,346.48,352.22,357.94,361.50,356.76,362.28,361.94,364.68,366.77,354.35,347.12,355.18,L7
2003-09-25 21:31:42+00:00,357.57,348.02,349.85,346.58,341.44,348.56,355.00,369.72,364.48,356.58,358.89,369.37,364.01,368.73,376.85,372.22,378.57,375.79,363.47,348.98,356.54,L5
2003-10-19 21:42:20+00:00,,353.92,358.60,344.09,347.41,356.57,357.44,373.81,366.10,356.38,365.46,371.16,374.62,,388.17,389.95,388.60,385.72,373.49,363.41,370.15,L7
2003-11-04 21:42:27+00:00,357.43,346.59,348.95,340.85,331.92,346.79,345.74,,,342.67,354.39,375.54,358.46,359.25,,,,,,,,L7
2003-11-20 21:42:43+00:00,344.33,338.79,342.76,338.15,331.53,,354.31,369.69,355.78,354.33,362.80,372.30,354.26,359.33,362.31,365.45,374.84,373.00,,353.65,,L7
2003-11-28 21:32:34+00:00,350.91,354.81,355.91,355.82,357.42,366.02,366.92,377.04,375.03,360.85,347.66,374.58,375.03,373.78,380.47,377.57,395.50,392.04,378.04,369.00,372.26,L5
2003-12-06 21:42:46+00:00,346.20,338.17,335.97,332.69,323.47,343.77,341.91,353.17,352.27,,344.63,347.60,351.72,359.01,360.00,369.47,365.68,366.64,358.75,344.73,346.30,L7
2003-12-14 21:32:38+00:00,353.13,349.67,359.40,347.82,356.87,363.23,364.80,374.05,371.48,361.99,351.27,363.40,370.08,372.21,380.79,382.04,398.36,393.29,379.09,369.48,371.43,L5
2003-12-30 21:32:48+00:00,354.28,342.00,342.66,325.53,334.26,337.72,342.05,354.99,362.02,350.92,351.60,359.08,368.59,368.84,364.10,353.91,366.21,359.98,346.31,343.96,349.74,L5
2004-02-24 21:43:09+00:00,361.11,359.83,358.66,349.07,347.75,356.38,357.67,370.40,364.61,357.93,355.37,373.50,375.23,376.00,377.27,375.96,386.13,383.55,374.81,362.79,364.34,L7
2004-03-19 21:33:10+00:00,357.70,346.40,349.61,342.30,340.68,351.09,344.53,363.52,358.66,351.83,351.84,354.00,360.31,368.47,381.49,371.07,380.98,380.33,370.06,353.72,361.78,L5
2004-03-27 21:43:21+00:00,359.49,358.01,362.80,349.35,348.20,361.00,355.36,371.67,369.74,357.09,360.84,371.04,,368.88,385.00,379.92,387.51,380.69,377.43,360.81,364.21,L7
