,dates,per0065-0000,per0065-0001,per0065-0002,per0065-0003,per0065-0004,per0065-0005,per0065-0006,per0065-0007,per0065-0008,per0065-0009,per0065-0010,per0065-0011,per0065-0012,per0065-0013,per0065-0014,per0065-0015,per0065-0016,per0065-0017,per0065-0018,per0065-0019,per0065-0020,per0065-0021,per0065-0022,per0065-0023,per0065-0024,per0065-0025,per0065-0026,per0065-0027,per0065-0028,per0065-0029,per0065-0030,per0065-0031,per0065-0032,per0065-0033,per0065-0034,per0065-0035,per0065-0036,per0065-0037,per0065-0038,per0065-0039,per0065-0040,per0065-0041,per0065-0042
0,1985-09-28 14:57:26+00:00,166.93932420518627,174.46062792620327,178.65431541455948,174.38117182320764,170.57710920515171,172.65636784249622,164.0316005866487,164.1782825795491,165.7382866057411,165.7866685781839,179.7238850994219,173.89786542632277,180.49196268497502,175.00939552588062,170.8483230834661,172.63203742558235,175.77351787933853,181.75383815631054,179.7221744098962,177.96515587884082,176.0869189632634,176.58764171671893,173.84227650594855,172.8531429771703,170.4900332892961,172.17644650471325,179.56354046094862,185.2250618375448,184.11205046955743,181.95278367100954,183.14514860106866,177.48161312067387,172.17224715376312,168.91010929166723,169.57448777872986,180.1621574571722,182.22094511130717,182.49691769642453,183.35145679861847,174.28318245279937,159.95170754109708,152.6165150073278,159.9323446881542
1,1986-02-19 14:54:53+00:00,184.06567869343334,188.79147747812289,185.9604216727063,186.953878149365,192.8879752729216,187.2413422158337,186.46646576965003,187.19278945087598,188.65218200199396,192.91634662466328,190.2121969189284,188.47704754086644,193.08159814106654,196.56969156260686,192.7389870990489,187.8818572777614,192.0872266134982,199.9150627611442,198.70089408482391,199.1685193375783,202.76800850100622,202.44196072168748,197.11283385150278,199.60123189514673,200.3047620235983,194.4166413463539,197.5300625700799,203.47685177927428,206.15016890135996,205.08169241750943,203.91582580780513,206.10495677366401,194.9070439816025,184.68351782164575,192.13551912948148,200.0812857934043,202.93984702189,202.3333645361682,198.91737350742298,199.96990072620707,185.1185003885789,170.98880006226042,190.7642377047737
2,1986-03-07 14:54:31+00:00,187.34833725754075,188.75737998549667,188.88438505286186,188.09443059546663,185.7631976268902,185.46810441631507,190.03182983945723,180.55835811735477,188.14823372774222,189.1283400816223,188.64045237287465,189.67865546967917,188.0452835968505,197.16351007547226,186.96216246066822,186.69711576241988,193.1643774758881,190.18610644988507,195.38730560316893,196.27129189941195,199.71788502381764,199.86151909998335,195.26777783027987,197.89720127889518,194.47060105283256,198.36655488082926,201.49426008901716,197.47395271819337,198.11600000384445,209.37740508377897,211.0102485314253,200.16360794066247,193.80183255505943,191.77438460610762,188.75274976336482,196.84192439323556,199.7098810514669,205.5697853820053,199.68851331413728,199.03090750950983,185.89845874039054,179.22846741175724,196.25653413662013
3,1986-04-24 14:53:30+00:00,169.79799481399849,180.46135326122743,179.42752358471876,171.54995946229232,179.74963923309687,178.92683677490254,175.86515062013424,177.0252067643227,185.21538246000705,184.02237767569403,192.70123082176497,190.91243861821093,189.57629826764475,183.92938482271774,183.00482967041913,179.92630023939745,193.33480228736295,194.89261233781252,190.99717079615516,195.53918226455005,192.3180309185538,188.84730074142723,187.26081082794676,188.55188721807477,191.35788938657862,187.07823752140732,190.57722805691057,194.95324298646403,193.7944916897703,198.459641223384,199.3252738854145,199.52622092117474,191.76656307134718,182.98608679732644,189.16454638224633,194.25989845404376,195.76444935804298,197.80107600362703,194.50269828132767,187.62189832733878,179.7350261156358,176.22099840060508,184.5067565017147
4,1986-09-15 14:48:50+00:00,178.83837434386382,194.6813834202657,193.483446700233,190.14375958903648,188.94961729618575,186.5322019729367,177.6643479781604,182.000277905149,186.68987746381435,187.98714512081037,196.00060752752051,194.02609726685466,194.50554073715168,197.05015505697276,186.98392082063486,186.73725976756802,188.11143131189172,194.54351303419023,194.4413315787422,191.08787344410737,198.7762071604789,193.0979359297748,186.96957061081304,185.2631193917093,181.94480289762083,180.33883880111492,190.57065646543546,195.08201653857043,197.00615759376902,194.84821153600743,195.5611195239239,190.79127742602122,183.93390774232407,181.3798085086913,186.86694931061967,202.10997912274743,203.60757088076113,197.67870937642024,193.8315595730369,193.9715457998918,181.7566443243938,173.92372023329338,181.58237186163475
5,1986-12-20 14:47:14+00:00,194.47445701669716,204.69307088585188,196.74658892035777,197.19795914874445,195.50269667174297,195.5835151831025,193.39615703948462,192.86217046481667,185.80990548411114,185.03454371303394,191.71858727949126,187.88360477576887,183.11307908469254,192.5288615814346,185.18701746757935,180.31924292260098,183.31729914065153,190.6292248566151,185.11624633726822,185.19297326422216,184.54898375993523,194.4359182527912,188.47660688283952,189.0557240544747,186.30660461928164,188.5648115782749,192.0924530449024,190.7135958623771,192.01306661837532,199.4750783718037,200.77475713736666,197.4316406309207,188.24737313405268,186.03239963553648,191.1930384417187,196.7991163798672,199.901689037213,201.29544507784362,206.80118717293186,196.51424009608925,194.15747405621147,185.03867786323818,191.97972234772726
6,1987-02-06 14:48:45+00:00,195.24959799279947,207.22629681896825,196.4137219788118,192.19155039510247,194.06948202762678,189.77163019132195,177.24032701672897,170.3535067671893,179.11146748589056,176.88823346549154,182.4952970810103,171.26997657737365,180.61325246363225,181.61771527247302,182.82296438019105,178.7037773616561,181.3468487618189,179.99685889127633,184.92697760751142,178.69907754199028,189.98671770230496,192.92980570829823,189.9711399599749,190.16665441365123,192.1974827483987,191.3165909550666,190.32447279807528,189.69437316174978,189.08382418315085,196.3063663418924,194.00188378186087,192.6293544987876,183.37693973298244,180.8456058675484,187.69274384241066,187.06540056901852,190.91083702059936,195.05187275493,196.99839414137205,196.83342557314776,187.78793831666857,173.72603665466735,187.2001602542909
7,1987-03-26 14:50:34+00:00,213.71342914752626,222.10667559273617,214.47162253647377,215.3967596328249,212.33910049268866,216.85635503905888,210.2295174290283,209.94442867906255,210.07330374192532,208.0786460177864,209.3783001437443,207.88056292637026,203.90030331529258,215.3476810771003,211.76985926146696,204.68652041948505,208.2724503568056,209.92347847455179,203.76860043627332,196.26439465477878,201.56448497528655,200.11512495324914,189.22527396188445,192.76489873931936,192.40537529055007,199.83010133576042,203.74079495940643,201.03457567952043,204.7536280597414,206.71506741199113,213.1360090208422,210.99444810111675,202.48400264137052,196.13279517642033,201.7131750695387,204.80679301774396,213.41862236808552,211.508223964017,208.16146334674997,203.6043849524934,200.01200720668743,191.67481593388572,205.71937228446228
8,1991-04-22 14:50:18+00:00,223.4502743168728,234.04890732780095,233.36941984619918,232.87422768849387,232.22836020789862,227.70501704814913,227.57678888735015,224.33160759610226,217.86825791209617,216.20041024106234,214.70744574763972,215.66614107519885,216.98404654424414,216.71498565612026,215.49780868470248,212.54765716473884,213.8039444326444,214.2889578972992,217.56617188646186,220.6431214057801,220.6699541242988,229.39251409594527,224.4671784152045,223.24727499153485,219.4367257349654,218.48041806388008,219.07756336268653,218.6336573640245,219.06215828651693,218.53350040162337,220.66955891222742,222.27963262953904,215.99206090061784,210.2695673873406,216.23476428529278,221.60491524107087,218.45889172414516,224.34651354178345,219.66444917503912,215.0122219894818,209.5888293378668,189.8117530300554,191.67521052720798
9,1991-07-11 14:51:29+00:00,168.11318272847925,208.7375863629887,204.12955086386629,197.8004515897747,207.34061665658197,204.81416990245717,202.37404910858257,207.78916798493034,205.22808203010857,207.7422415934411,207.9175592387971,202.13084262700966,200.6649463286013,200.77650005079795,200.1321100771787,199.77059772162013,203.0620930534662,201.68783378407213,197.72254230115647,198.2059547737387,198.11459327073922,197.0535012525184,188.85180919573997,196.37005476056646,198.96174088655945,199.59041756122542,203.93368386565783,207.65693094296276,211.23491039761277,213.7084935085984,208.79849421776333,208.30967148025692,202.40305081689957,191.30724835396327,197.29387865620106,199.99590004447572,199.312454105074,199.92383118961925,195.7732799450967,191.00909270913567,183.1223974794212,162.97622266085665,
