dates,satname,sar2123-0000,sar2123-0001,sar2123-0002,sar2123-0003,sar2123-0004,sar2123-0005,sar2123-0006
1985-12-03 09:34:19+00:00,L5,246.96,194.10,193.18,174.71,205.38,245.21,253.51
1986-01-04 09:33:20+00:00,L5,254.09,184.73,188.98,170.75,204.74,248.85,252.73
1986-01-13 09:27:22+00:00,L5,250.91,190.12,191.19,175.05,206.10,238.87,251.12
1986-03-25 09:32:01+00:00,L5,242.41,176.62,190.37,171.60,202.15,250.59,259.53
1986-04-19 09:25:17+00:00,L5,251.71,181.26,192.29,166.17,200.61,240.34,248.87
1986-05-21 09:24:27+00:00,L5,246.35,185.48,193.26,163.67,194.04,238.25,255.33
1986-07-08 09:22:57+00:00,L5,247.96,184.65,187.89,177.37,207.89,248.43,260.98
1986-07-15 09:28:53+00:00,L5,253.18,187.52,186.04,167.83,199.43,246.53,260.21
1986-07-24 09:22:23+00:00,L5,249.62,180.88,182.62,167.82,196.46,239.40,252.46
1986-07-31 09:27:55+00:00,L5,254.20,179.88,187.32,161.51,198.17,247.76,255.23
1986-08-16 09:27:20+00:00,L5,253.93,185.71,187.00,171.37,206.23,247.39,260.38
1986-09-17 09:26:37+00:00,L5,257.81,182.78,198.51,165.44,199.13,243.92,256.01
1986-09-26 09:20:09+00:00,L5,256.82,188.57,197.21,171.39,208.54,246.62,258.00
1986-10-12 09:19:38+00:00,L5,259.58,185.97,190.58,162.33,201.14,244.83,256.41
1986-12-31 09:19:14+00:00,L5,251.29,185.99,190.30,173.46,202.74,245.18,247.50
1987-01-16 09:19:41+00:00,L5,266.67,186.92,195.40,158.58,191.13,233.13,249.81
1987-02-08 09:26:31+00:00,L5,250.17,179.12,185.03,168.19,194.38,247.68,260.50
1987-02-17 09:20:35+00:00,L5,,,,,,,
1987-03-21 09:22:02+00:00,L5,261.63,194.11,201.59,172.38,209.62,245.52,258.48
1987-04-06 09:22:36+00:00,L5,252.86,181.67,196.63,177.56,204.24,244.82,258.54
1987-04-29 09:29:06+00:00,L5,254.59,184.05,204.75,174.19,201.95,246.62,261.22
1987-05-08 09:23:35+00:00,L5,255.85,185.68,191.95,172.71,208.79,244.99,256.99
1987-05-15 09:29:57+00:00,L5,249.71,179.07,187.98,159.36,191.90,234.18,251.98
1987-06-09 09:24:23+00:00,L5,258.24,182.31,193.50,159.44,200.28,246.16,256.03
1987-06-16 09:30:19+00:00,L5,250.56,186.34,186.62,160.01,194.17,239.67,251.46
1987-06-25 09:24:44+00:00,L5,253.24,192.90,198.91,173.17,201.10,247.32,258.24
1987-07-11 09:25:03+00:00,L5,255.51,187.89,197.90,168.15,200.43,243.52,256.33
1987-07-18 09:30:57+00:00,L5,247.95,183.16,188.05,160.90,194.32,243.07,253.27
1987-07-27 09:25:25+00:00,L5,259.51,187.34,192.43,171.43,203.88,246.25,251.62
1987-08-03 09:31:25+00:00,L5,251.54,184.53,192.78,162.14,194.25,242.71,255.86
1987-08-19 09:31:54+00:00,L5,255.27,183.72,195.32,162.56,197.63,243.12,254.02
1987-08-28 09:26:22+00:00,L5,254.78,185.01,192.33,165.08,199.37,234.59,254.85
1987-09-04 09:32:19+00:00,L5,259.21,186.54,182.36,153.89,188.53,237.18,254.59
1987-09-13 09:26:45+00:00,L5,253.36,183.98,197.01,171.77,199.39,243.70,254.48
1987-09-20 09:32:42+00:00,L5,258.66,184.83,191.79,167.58,202.10,250.16,266.08
1987-10-31 09:27:40+00:00,L5,255.32,190.79,199.20,174.13,209.41,243.87,255.09
1987-11-07 09:34:02+00:00,L5,253.87,194.13,200.19,169.20,210.65,242.06,252.83
1987-11-16 09:28:03+00:00,L5,259.58,190.63,194.76,167.33,199.54,242.84,253.79
1987-12-02 09:28:18+00:00,L5,255.99,188.39,194.59,171.46,201.69,243.39,251.41
1988-01-10 09:35:05+00:00,L5,247.52,190.06,189.53,171.82,210.77,243.33,249.10
1988-02-11 09:35:17+00:00,L5,252.90,194.14,197.69,182.96,205.63,244.06,251.96
1988-02-20 09:29:38+00:00,L5,331.34,164.07,162.03,133.51,177.07,222.11,408.10
1988-03-07 09:29:48+00:00,L5,253.81,179.21,184.78,163.08,200.70,248.36,266.34
1988-03-14 09:36:03+00:00,L5,261.30,185.61,189.47,166.35,202.19,248.59,257.65
1988-04-15 09:36:14+00:00,L5,254.35,184.32,187.38,162.02,199.59,238.03,254.07
1988-04-24 09:30:07+00:00,L5,270.61,181.32,192.99,158.76,198.81,250.49,257.73
1988-05-01 09:36:21+00:00,L5,247.58,181.69,185.18,157.78,194.79,240.31,251.10
1988-05-17 09:36:32+00:00,L5,248.71,182.57,191.37,170.00,201.34,239.71,249.22
1988-06-02 09:36:38+00:00,L5,249.49,177.52,185.51,158.74,193.50,238.48,249.16
1988-06-11 09:30:29+00:00,L5,249.27,179.20,179.96,153.04,184.82,246.48,255.31
1988-06-18 09:36:19+00:00,L5,244.09,173.95,176.71,157.08,192.69,243.64,249.24
1988-06-27 09:30:35+00:00,L5,253.33,195.85,206.85,165.36,191.47,233.47,253.68
1988-07-13 09:30:39+00:00,L5,250.22,200.81,200.99,175.90,196.53,241.68,248.30
1988-07-20 09:36:27+00:00,L5,246.89,179.13,186.89,154.37,183.41,236.88,251.19
1988-07-29 09:30:42+00:00,L5,250.84,183.12,189.64,168.79,195.03,240.37,254.05
1988-08-05 09:36:28+00:00,L5,259.69,186.13,197.40,159.20,188.19,236.81,248.85
1988-08-14 09:30:40+00:00,L5,252.20,194.14,201.75,171.24,199.93,234.50,249.65
1988-08-21 09:36:53+00:00,L5,254.86,179.22,185.74,163.62,202.25,246.25,256.16
1988-09-22 09:36:50+00:00,L5,256.43,188.97,194.50,164.61,205.36,241.38,255.77
1988-10-01 09:30:34+00:00,L5,247.46,177.91,187.86,162.15,201.52,247.01,272.55
1988-10-08 09:36:21+00:00,L5,252.29,172.90,177.79,165.27,205.48,251.01,268.70
1988-10-24 09:36:17+00:00,L5,232.11,171.77,300.72,82.67,221.05,243.20,250.74
1988-11-02 09:30:34+00:00,L5,255.16,182.85,193.09,165.75,199.99,239.82,253.38
1988-12-04 09:30:29+00:00,L5,255.61,195.33,203.42,168.01,203.95,236.73,247.90
1988-12-11 09:36:09+00:00,L5,252.54,183.84,193.01,166.93,200.48,246.75,253.98
1988-12-20 09:30:18+00:00,L5,240.52,172.31,185.20,175.33,204.92,237.79,256.06
1988-12-27 09:36:03+00:00,L5,251.53,187.19,195.49,232.67,42.63,245.08,255.17
1989-01-28 09:36:07+00:00,L5,258.60,183.04,192.38,163.50,199.05,244.03,253.54
1989-02-06 09:29:59+00:00,L5,254.64,183.68,197.28,172.73,206.16,246.14,256.19
1989-03-17 09:35:16+00:00,L5,249.75,180.28,185.02,168.22,208.96,246.63,260.72
1989-03-26 09:28:53+00:00,L5,256.81,180.60,193.08,173.06,211.70,253.21,267.93
1989-04-02 09:35:12+00:00,L5,258.67,187.33,195.36,162.51,197.43,242.08,256.47
1989-05-20 09:34:32+00:00,L5,242.17,179.71,190.50,167.16,203.70,235.89,251.43
1989-05-29 09:28:17+00:00,L5,250.94,173.66,176.24,156.64,194.49,249.41,257.56
1989-06-14 09:27:46+00:00,L5,263.26,176.36,179.50,159.27,201.61,260.33,270.93
1989-06-21 09:33:31+00:00,L5,249.81,174.96,183.00,158.20,192.21,239.30,248.50
1989-06-30 09:27:39+00:00,L5,260.15,187.09,199.78,171.59,203.42,244.06,255.17
1989-07-16 09:27:19+00:00,L5,254.20,184.21,191.80,177.20,202.25,249.21,257.70
1989-07-23 09:33:21+00:00,L5,250.59,179.29,185.59,160.65,195.47,242.20,248.40
1989-08-24 09:32:15+00:00,L5,250.58,182.40,189.84,168.02,198.07,239.30,249.35
1989-09-18 09:25:44+00:00,L5,251.64,185.77,192.48,173.98,204.91,244.21,252.32
1989-09-25 09:31:28+00:00,L5,255.83,185.37,192.97,173.30,204.32,250.09,260.33
1989-10-04 09:25:36+00:00,L5,253.72,182.39,188.70,162.34,201.19,245.39,254.95
1989-10-11 09:31:29+00:00,L5,255.29,201.38,210.24,171.35,201.50,236.01,257.47
1989-10-20 09:24:51+00:00,L5,252.79,194.10,200.45,179.71,204.73,243.67,249.77
1989-10-27 09:30:27+00:00,L5,254.38,183.58,192.60,169.00,202.64,247.15,254.93
1989-11-12 09:30:07+00:00,L5,253.14,202.53,206.21,177.05,202.57,242.74,245.86
1989-11-28 09:30:04+00:00,L5,255.35,194.09,200.15,166.47,205.98,233.67,234.53
1989-12-14 09:29:38+00:00,L5,252.33,196.27,199.48,167.45,204.41,244.38,250.36
1989-12-23 09:23:10+00:00,L5,257.53,209.12,212.14,161.28,189.81,221.49,222.91
1990-01-15 09:28:33+00:00,L5,249.27,183.01,179.44,160.73,201.20,250.44,256.70
1990-01-31 09:28:06+00:00,L5,248.69,194.66,197.68,169.22,195.58,239.51,252.02
1990-02-09 09:21:38+00:00,L5,253.64,187.77,195.56,171.30,201.30,243.57,247.05
1990-04-14 09:20:11+00:00,L5,251.61,205.22,206.46,177.18,199.28,232.13,241.29
1990-04-21 09:26:22+00:00,L5,257.03,180.75,189.78,162.03,199.75,243.54,257.77
1990-05-07 09:25:55+00:00,L5,246.50,187.85,198.44,171.31,191.95,228.21,245.85
1990-05-16 09:20:13+00:00,L5,250.60,185.32,189.93,180.05,214.02,250.24,270.78
1990-06-01 09:20:08+00:00,L5,256.01,191.49,205.52,179.65,206.30,243.69,255.52
1990-06-17 09:20:06+00:00,L5,249.92,179.10,189.05,167.19,202.21,239.65,256.90
1990-06-24 09:26:18+00:00,L5,245.41,177.01,184.09,158.57,197.31,237.19,249.38
1990-07-03 09:20:06+00:00,L5,250.77,175.68,186.92,166.51,210.17,250.60,272.70
1990-07-10 09:26:16+00:00,L5,253.87,195.57,203.26,165.95,191.62,230.25,234.28
1990-07-19 09:20:01+00:00,L5,250.20,183.91,181.65,171.41,215.51,250.28,266.84
1990-07-26 09:26:12+00:00,L5,257.03,179.32,190.31,158.56,195.04,238.30,253.88
1990-08-04 09:19:56+00:00,L5,252.76,194.79,202.07,174.08,199.95,234.41,247.90
1990-08-11 09:26:07+00:00,L5,253.96,185.98,198.34,160.42,194.52,247.73,256.42
1990-08-20 09:19:54+00:00,L5,253.43,195.87,201.63,174.98,201.35,238.11,250.53
1990-09-05 09:19:46+00:00,L5,255.19,181.66,186.59,172.21,200.80,247.05,259.09
1990-09-12 09:25:59+00:00,L5,254.06,197.46,196.06,159.20,195.18,242.38,251.08
1990-09-28 09:25:26+00:00,L5,260.29,179.11,185.79,162.69,204.65,258.87,269.17
1990-10-14 09:25:44+00:00,L5,249.12,194.11,183.83,162.54,198.04,234.06,248.89
1990-10-30 09:25:35+00:00,L5,255.56,180.00,186.33,164.34,202.07,249.34,256.16
1990-11-08 09:19:27+00:00,L5,250.38,195.78,201.60,162.11,195.25,231.09,247.78
1990-12-10 09:19:16+00:00,L5,253.24,177.83,186.37,161.35,204.48,243.05,265.93
1991-01-02 09:25:37+00:00,L5,262.63,194.07,200.49,164.17,206.45,238.35,247.65
1991-01-11 09:20:03+00:00,L5,261.04,188.78,202.15,168.05,201.60,237.44,250.16
1991-01-27 09:20:30+00:00,L5,235.84,176.71,181.59,171.59,216.60,236.60,252.25
1991-04-08 09:27:54+00:00,L5,254.35,177.29,184.04,166.53,203.44,259.25,265.85
1991-04-17 09:21:56+00:00,L5,248.64,179.62,182.39,165.03,198.54,244.28,255.04
1991-05-19 09:22:26+00:00,L5,257.60,187.74,207.31,166.90,187.68,233.07,251.86
1991-05-26 09:28:46+00:00,L5,242.03,182.38,186.66,160.06,190.68,241.14,247.34
1991-06-27 09:29:13+00:00,L5,247.99,179.17,185.72,166.09,198.89,243.12,255.69
1991-07-06 09:23:10+00:00,L5,248.37,174.64,182.19,168.53,208.62,257.58,266.82
1991-07-13 09:29:21+00:00,L5,248.11,179.11,184.65,162.82,202.75,244.19,254.31
1991-07-22 09:23:22+00:00,L5,244.57,184.99,194.98,176.08,200.94,244.14,257.29
1991-07-29 09:29:36+00:00,L5,253.36,196.02,195.39,159.67,199.28,235.36,247.74
1991-08-07 09:23:28+00:00,L5,256.98,194.07,200.64,174.52,201.12,240.18,254.86
1991-08-14 09:29:39+00:00,L5,253.60,197.04,201.25,171.62,196.51,232.99,248.36
1991-08-23 09:23:34+00:00,L5,253.66,184.99,192.15,164.91,195.63,239.20,252.36
1991-08-30 09:29:25+00:00,L5,259.58,196.75,204.13,160.95,187.34,229.90,237.55
1991-09-08 09:23:48+00:00,L5,246.22,187.36,197.35,172.28,206.23,237.89,252.66
1991-09-24 09:23:55+00:00,L5,258.91,184.29,192.09,171.75,201.25,247.58,254.04
1991-10-17 09:30:18+00:00,L5,253.26,181.84,192.05,171.35,203.97,247.20,256.26
1991-11-02 09:29:52+00:00,L5,255.42,188.71,198.91,161.10,199.68,237.79,254.54
1991-11-11 09:24:09+00:00,L5,254.58,185.54,192.60,166.62,215.32,247.00,254.23
1992-01-05 09:30:23+00:00,L5,247.68,183.61,198.56,163.94,201.42,243.14,250.79
1992-01-14 09:24:13+00:00,L5,243.95,188.08,188.41,165.31,197.78,239.24,249.94
1992-01-30 09:24:18+00:00,L5,250.03,187.37,188.95,166.62,215.78,245.20,257.48
1992-02-06 09:30:19+00:00,L5,255.85,187.41,203.44,164.57,200.59,236.37,250.51
1992-02-15 09:24:02+00:00,L5,246.40,183.72,187.39,171.30,206.44,250.00,256.84
1992-02-22 09:30:17+00:00,L5,254.52,176.75,174.30,156.63,201.43,249.02,267.00
1992-04-19 09:23:54+00:00,L5,244.45,186.65,185.47,165.41,204.14,243.20,248.12
1992-05-12 09:29:27+00:00,L5,248.55,181.27,188.97,162.25,195.42,238.23,250.68
1992-05-28 09:29:18+00:00,L5,247.35,172.40,180.41,156.40,194.25,243.09,253.54
1992-06-06 09:23:26+00:00,L5,251.93,188.82,196.33,167.13,195.82,240.20,251.92
1992-06-13 09:29:31+00:00,L5,243.37,179.17,186.45,159.05,195.60,240.11,248.97
1992-06-29 09:28:56+00:00,L5,243.76,176.25,181.77,157.97,194.64,243.72,251.35
1992-07-08 09:23:02+00:00,L5,264.61,181.09,194.57,167.43,198.87,247.65,257.61
1992-07-15 09:29:08+00:00,L5,253.19,185.43,192.77,163.31,191.54,241.36,246.96
1992-07-31 09:28:32+00:00,L5,247.56,188.29,198.16,171.29,198.83,239.85,249.08
1992-08-09 09:22:38+00:00,L5,257.03,194.13,203.90,162.49,193.17,240.16,251.46
1992-08-16 09:28:17+00:00,L5,244.49,184.62,191.33,175.13,208.16,245.31,251.60
1992-09-10 09:22:08+00:00,L5,251.97,174.33,180.71,156.68,200.35,247.84,254.53
1992-09-17 09:28:12+00:00,L5,250.49,188.82,187.62,158.38,199.80,246.33,252.41
1992-11-04 09:26:58+00:00,L5,251.27,174.60,190.36,156.50,195.59,247.54,261.37
1992-12-06 09:26:58+00:00,L5,244.57,175.76,184.42,172.09,214.28,243.55,250.05
1992-12-15 09:21:16+00:00,L5,245.97,183.36,194.75,170.23,208.96,233.46,248.00
1993-01-07 09:27:40+00:00,L5,253.18,177.68,186.81,160.65,199.84,249.21,256.65
1993-01-23 09:27:27+00:00,L5,258.44,200.57,202.55,171.54,197.89,237.09,242.28
1993-02-01 09:21:47+00:00,L5,230.41,168.06,152.47,142.63,195.67,236.88,250.01
1993-02-08 09:27:38+00:00,L5,31.88,,315.46,126.60,187.73,268.14,87.63
1993-02-24 09:27:41+00:00,L5,237.39,186.80,190.01,181.91,214.02,237.55,250.43
1993-03-12 09:28:18+00:00,L5,247.80,185.84,199.45,171.73,202.92,240.23,251.12
1993-04-06 09:22:12+00:00,L5,254.65,175.10,192.08,164.66,206.56,244.38,255.06
1993-04-13 09:28:28+00:00,L5,243.05,191.00,196.87,161.89,199.72,242.07,246.99
1993-04-22 09:22:22+00:00,L5,244.97,181.21,187.04,166.69,198.59,242.21,253.58
1993-05-08 09:22:25+00:00,L5,259.76,180.73,195.37,165.44,199.94,238.90,257.24
1993-05-31 09:28:16+00:00,L5,248.89,180.24,200.26,158.67,184.82,232.42,249.68
1993-06-16 09:28:14+00:00,L5,256.51,194.27,202.84,166.23,197.00,240.08,246.62
1993-06-25 09:22:24+00:00,L5,255.64,184.60,190.71,168.36,201.24,246.45,267.33
1993-07-11 09:22:22+00:00,L5,254.88,183.08,185.71,165.18,194.77,236.24,251.90
1993-07-18 09:28:32+00:00,L5,250.79,179.96,189.70,162.67,197.85,241.19,252.62
1993-07-27 09:22:20+00:00,L5,252.20,186.63,189.92,164.50,199.55,247.14,262.37
1993-08-03 09:28:08+00:00,L5,257.74,189.51,197.68,168.07,199.03,238.48,253.49
1993-08-12 09:22:21+00:00,L5,259.70,186.75,200.39,171.60,203.02,247.15,253.66
1993-08-19 09:28:32+00:00,L5,254.70,181.51,188.81,163.92,200.01,246.71,252.29
1993-10-06 09:28:23+00:00,L5,255.86,187.28,193.81,160.37,191.95,239.80,251.28
1993-11-07 09:27:46+00:00,L5,255.80,180.28,183.16,162.19,215.13,251.79,267.64
1993-11-16 09:21:53+00:00,L5,250.82,186.74,190.73,158.70,191.92,237.77,248.44
1994-01-03 09:21:32+00:00,L5,249.99,189.91,197.71,167.99,204.14,239.52,249.94
1994-02-27 09:26:35+00:00,L5,231.21,175.04,171.55,144.60,184.36,243.16,247.99
1994-03-08 09:20:40+00:00,L5,254.96,181.73,187.12,171.31,200.86,250.09,257.07
1994-03-15 09:26:21+00:00,L5,251.61,184.83,199.59,165.12,201.01,251.50,256.72
1994-03-24 09:20:26+00:00,L5,252.51,187.34,193.34,174.91,201.96,250.11,265.81
1994-03-31 09:26:06+00:00,L5,247.23,179.59,187.31,158.13,179.61,237.71,250.25
1994-04-25 09:19:50+00:00,L5,248.68,184.10,193.72,165.38,201.86,246.27,256.02
1994-05-02 09:25:53+00:00,L5,246.46,187.71,197.89,167.86,199.93,238.29,252.97
1994-05-11 09:19:31+00:00,L5,253.87,191.11,193.86,171.34,205.16,249.12,265.58
1994-05-27 09:19:15+00:00,L5,247.58,182.27,188.93,165.84,200.96,243.40,249.83
1994-06-12 09:18:57+00:00,L5,249.64,194.49,194.77,167.54,201.46,244.01,251.20
1994-07-14 09:18:08+00:00,L5,255.75,194.18,189.21,173.47,201.58,249.28,257.44
1994-07-21 09:23:43+00:00,L5,253.57,184.10,185.87,162.68,198.81,246.55,257.55
1994-07-30 09:17:41+00:00,L5,255.77,185.61,189.44,160.74,198.53,251.04,256.64
1994-08-15 09:17:16+00:00,L5,260.70,182.47,190.71,162.12,201.37,250.42,255.89
1994-08-22 09:23:17+00:00,L5,248.92,184.83,186.77,157.82,188.69,241.53,251.28
1994-08-31 09:16:53+00:00,L5,252.41,184.72,187.89,162.86,189.08,237.65,247.54
1994-09-07 09:22:53+00:00,L5,259.03,187.16,204.06,165.07,197.56,246.07,256.42
1994-10-02 09:16:01+00:00,L5,252.37,185.73,185.49,153.49,192.92,241.86,248.31
1994-10-18 09:15:31+00:00,L5,252.21,183.28,185.70,169.08,203.85,246.16,254.84
1994-10-25 09:21:28+00:00,L5,256.92,186.61,200.84,167.88,201.96,245.43,252.55
1994-11-10 09:20:54+00:00,L5,255.68,28.56,63.54,-93.25,213.03,219.22,240.09
1994-12-12 09:19:52+00:00,L5,250.02,187.36,192.39,175.65,205.09,246.35,252.99
1994-12-21 09:13:24+00:00,L5,242.30,175.70,183.31,156.62,210.76,331.26,242.91
1995-01-22 09:12:15+00:00,L5,252.74,194.53,203.46,171.36,200.60,242.66,251.79
1995-02-14 09:17:31+00:00,L5,290.49,175.45,185.85,172.00,222.75,249.66,273.15
1995-02-23 09:10:59+00:00,L5,252.30,186.99,194.54,173.45,205.14,245.42,261.71
1995-03-11 09:10:21+00:00,L5,246.37,,,-89.35,,,265.27
1995-03-18 09:16:14+00:00,L5,230.01,185.58,198.60,174.77,205.91,242.05,212.29
1995-03-27 09:09:40+00:00,L5,253.65,199.59,206.90,175.63,197.43,237.30,253.31
1995-04-12 09:09:01+00:00,L5,252.33,179.32,185.73,177.88,213.81,253.90,271.41
1995-04-19 09:14:30+00:00,L5,249.87,182.28,188.27,164.94,200.04,242.56,251.75
1995-05-05 09:14:11+00:00,L5,255.73,187.85,198.93,167.13,198.42,245.68,258.65
1995-05-14 09:07:35+00:00,L5,247.36,184.94,190.86,157.99,194.37,236.91,249.97
1995-05-21 09:13:28+00:00,L5,251.06,179.66,199.07,159.93,187.60,239.21,255.99
1995-05-30 09:06:52+00:00,L5,253.60,185.92,189.33,173.59,201.47,246.63,254.23
1995-06-06 09:12:43+00:00,L5,253.04,172.43,186.54,156.66,189.95,244.19,256.87
1995-06-15 09:06:08+00:00,L5,252.51,187.69,199.83,170.58,198.14,244.51,255.45
1995-07-01 09:05:25+00:00,L5,263.90,190.01,197.79,168.30,201.28,239.41,256.04
1995-07-08 09:11:17+00:00,L5,265.59,182.16,196.81,157.57,194.74,242.81,257.04
1995-07-17 09:04:40+00:00,L5,252.62,180.72,187.74,169.46,200.69,248.43,256.61
1995-07-24 09:10:32+00:00,L5,257.79,185.01,191.57,164.61,198.25,246.84,252.70
1995-08-02 09:03:58+00:00,L5,254.74,194.28,199.36,171.48,202.66,242.16,255.05
1995-08-09 09:09:49+00:00,L5,251.89,187.58,195.59,165.92,202.49,240.76,250.73
1995-09-10 09:08:19+00:00,L5,254.92,185.56,195.64,162.12,202.25,248.39,253.76
1995-10-21 09:00:00+00:00,L5,254.75,185.06,189.64,170.60,199.73,248.32,257.68
1995-11-06 08:59:27+00:00,L5,253.53,188.57,187.19,165.70,203.48,248.14,250.12
1995-12-15 09:07:12+00:00,L5,240.77,165.24,155.13,145.80,202.30,234.06,252.76
1996-01-16 09:09:06+00:00,L5,250.93,182.29,189.32,163.13,209.42,248.88,253.15
1996-02-17 09:11:19+00:00,L5,255.16,196.61,205.07,173.67,209.18,245.51,246.21
1996-03-13 09:07:12+00:00,L5,252.74,190.71,187.44,169.23,203.50,247.75,255.33
1996-03-29 09:08:13+00:00,L5,249.10,179.20,186.28,168.37,199.55,247.30,258.88
1996-04-05 09:14:50+00:00,L5,253.05,194.07,206.09,173.07,206.01,243.10,252.05
1996-04-14 09:09:13+00:00,L5,249.36,183.15,189.45,162.18,200.85,248.17,252.79
1996-04-21 09:15:25+00:00,L5,238.73,177.74,178.08,152.06,194.91,246.15,251.07
1996-05-16 09:11:06+00:00,L5,250.45,197.32,203.05,175.55,201.35,242.41,255.68
1996-05-23 09:17:17+00:00,L5,248.14,184.96,195.44,168.84,204.86,249.13,257.89
1996-06-01 09:12:00+00:00,L5,257.49,183.59,196.23,168.47,206.04,251.53,255.21
1996-06-08 09:18:10+00:00,L5,246.45,183.72,189.50,171.09,204.39,249.15,256.01
1996-06-24 09:19:02+00:00,L5,251.38,179.27,184.79,165.96,199.40,243.91,254.55
1996-07-03 09:13:43+00:00,L5,252.89,190.24,201.19,171.84,199.84,231.12,248.29
1996-07-10 09:20:15+00:00,L5,258.06,176.46,186.01,163.11,198.61,249.00,260.68
1996-07-19 09:14:34+00:00,L5,252.82,182.13,191.32,166.67,204.35,248.43,268.23
1996-07-26 09:21:07+00:00,L5,249.29,179.68,188.68,159.00,191.96,242.74,256.55
1996-08-04 09:15:24+00:00,L5,251.60,179.10,191.95,164.13,202.38,251.24,269.63
1996-08-11 09:21:33+00:00,L5,252.46,181.30,187.06,167.00,201.55,245.54,256.51
1996-08-20 09:16:14+00:00,L5,260.44,194.12,207.41,171.52,203.54,240.21,252.25
1996-09-05 09:17:07+00:00,L5,253.06,179.17,184.49,165.92,200.80,258.70,266.53
1996-09-12 09:23:18+00:00,L5,248.71,164.09,166.44,147.73,185.16,236.49,399.08
1996-09-21 09:18:00+00:00,L5,260.98,188.23,196.04,168.33,197.18,245.41,252.54
1996-09-28 09:24:33+00:00,L5,258.99,183.07,182.87,160.54,202.86,247.13,254.93
1996-10-07 09:18:51+00:00,L5,249.36,171.82,173.85,149.33,184.02,229.88,248.25
1996-10-23 09:19:40+00:00,L5,252.21,185.77,199.25,167.67,206.28,246.35,255.89
1996-10-30 09:26:11+00:00,L5,237.55,179.19,184.93,160.17,198.10,220.47,231.98
1996-11-15 09:26:56+00:00,L5,240.65,182.84,184.04,158.02,196.37,235.77,251.34
1996-12-17 09:28:03+00:00,L5,264.60,74.35,-2.35,-54.12,337.41,189.85,189.78
1997-02-19 09:30:58+00:00,L5,256.34,179.12,190.66,163.00,204.55,246.74,257.66
1997-03-16 09:26:11+00:00,L5,257.10,187.16,198.14,172.65,205.54,245.44,266.41
1997-03-23 09:32:13+00:00,L5,252.35,183.53,189.92,171.47,199.39,250.58,265.63
1997-04-01 09:26:46+00:00,L5,258.59,187.28,197.69,169.39,201.66,248.30,262.29
1997-04-24 09:33:22+00:00,L5,252.78,184.68,191.34,174.65,210.54,248.21,256.13
1997-05-03 09:27:54+00:00,L5,256.70,181.86,192.45,167.78,199.86,249.27,254.47
1997-05-10 09:33:55+00:00,L5,254.31,183.58,186.39,163.60,184.98,236.85,250.23
