,dates,nzd0200-0000,nzd0200-0001,nzd0200-0002,nzd0200-0003,nzd0200-0004,nzd0200-0005,nzd0200-0006,nzd0200-0007,nzd0200-0008,nzd0200-0009,nzd0200-0010,nzd0200-0011,nzd0200-0012,nzd0200-0013,nzd0200-0014,nzd0200-0015,nzd0200-0016,nzd0200-0017,nzd0200-0018,nzd0200-0019,nzd0200-0020,nzd0200-0021,nzd0200-0022,nzd0200-0023,nzd0200-0024,nzd0200-0025,nzd0200-0026,nzd0200-0027,nzd0200-0028,nzd0200-0029,nzd0200-0030,nzd0200-0031,nzd0200-0032,nzd0200-0033,nzd0200-0034,nzd0200-0035,nzd0200-0036,nzd0200-0037,nzd0200-0038,nzd0200-0039,nzd0200-0040,nzd0200-0041,nzd0200-0042,nzd0200-0043,nzd0200-0044,nzd0200-0045,nzd0200-0046,nzd0200-0047,nzd0200-0048,nzd0200-0049,nzd0200-0050,nzd0200-0051,nzd0200-0052,nzd0200-0053,nzd0200-0054,nzd0200-0055,nzd0200-0056,nzd0200-0057,nzd0200-0058,nzd0200-0059,nzd0200-0060,nzd0200-0061,nzd0200-0062,nzd0200-0063,nzd0200-0064,nzd0200-0065,nzd0200-0066,nzd0200-0067,nzd0200-0068,nzd0200-0069,nzd0200-0070,nzd0200-0071,nzd0200-0072,nzd0200-0073,nzd0200-0074,nzd0200-0075,nzd0200-0076,nzd0200-0077,nzd0200-0078,nzd0200-0079,nzd0200-0080,nzd0200-0081,nzd0200-0082,nzd0200-0083,nzd0200-0084,nzd0200-0085,nzd0200-0086,nzd0200-0087,nzd0200-0088,nzd0200-0089,nzd0200-0090,nzd0200-0091,nzd0200-0092,nzd0200-0093,nzd0200-0094,nzd0200-0095,nzd0200-0096,nzd0200-0097,nzd0200-0098,nzd0200-0099,nzd0200-0100,nzd0200-0101,nzd0200-0102,nzd0200-0103,nzd0200-0104,nzd0200-0105,nzd0200-0106,nzd0200-0107,nzd0200-0108,nzd0200-0109,nzd0200-0110,nzd0200-0111,nzd0200-0112,nzd0200-0113
10,2000-07-11 22:03:41+00:00,,,,334.5586040747339,,,,277.974451373819,,,,,,,,,,,,,262.547260677551,260.1253442495503,,,,,,,,,,,,,,292.2158716530347,,,,,,,295.0140015163392,,,351.31649385320156,,,,339.32469191839397,,,355.57424396842777,,,,,344.7439873562066,,,345.396497347137,,350.7032990754121,,,356.2143794448063,,368.9683875419291,362.5482120027057,364.7798454474453,,,,,,,,,,316.7121244495251,,350.3150478921477,,,,,,,,,,,,,,,,,,,366.1003889030233,,309.49826485368044,,,,331.71984100337284,312.14421767641016,,86.36148641463375,79.38469992996522,,,
11,2000-08-05 21:57:08+00:00,221.45123093363003,,309.14138270343557,294.0780921375202,,,249.6155948095361,237.85233433110244,,,,,,,,257.06872077962913,,196.3524579801515,191.6948004341853,201.5249085712677,,,181.27232743784174,210.6423028894573,202.07543017260042,241.24022823428828,,174.85194962588025,165.07684587326997,166.68011328097782,147.66466491966858,229.79809776495105,,,,279.99023677645846,,,,,,,264.81261964459753,,,304.6997785620993,,,,,303.1539990893227,316.11073851842883,299.0593624349052,,,,,322.72577956887153,,304.98886733966816,314.11903305884834,,300.41553556076605,,,334.26047853941844,,334.67114530900153,335.8491091589937,332.7047527858937,314.5387990342539,,,,,,,324.2167516101039,,282.3501907004726,,322.63938798939046,316.9370878010268,319.27541293526275,337.6526962481949,350.61375840831386,344.01407717829005,,321.4323219983467,311.946279732455,304.82078535185747,334.0694905319783,340.4705765869427,348.08010031537395,338.44000251943174,334.8579937327098,341.12416857659485,346.1338299698024,,,327.300594008893,,296.75326714632024,,,,287.5760178732516,294.3158925733909,286.7250467783287,84.94727553428132,,291.67254090825475,276.6155008987254,
12,2000-09-13 22:02:50+00:00,266.4667450388849,273.3962910823111,,,264.03868507760694,,,269.31069252137695,265.8312692089747,257.23527085252795,271.12074074702224,,268.61829245117576,260.56883181443743,250.2457063952528,,259.0546926282848,250.7714411405306,246.79148787848297,268.6094878876019,257.65626505092604,253.05352301852096,222.16105034830187,238.27363033721602,254.0994637993913,,234.4826855418511,,220.39740752459386,242.25247020024963,,261.82531294321814,,232.86166083611434,246.49624191650386,,251.43395393678176,,266.7813408631895,,245.87500280432914,246.08985725843417,,,,,294.02987773677694,292.5926940448879,,,,,,283.2253806759965,285.0125996520646,266.1041929153042,,,300.7710026821156,,,271.4504451439694,,,277.3785934653949,,,,,,,,,,,,274.6050459743759,,278.10497897946357,,,,,,,,,,,,,,,,,,,,,308.5542627945278,,,276.87881014697115,285.8245172026047,,286.17769816037764,,,,,,,,
13,2000-09-22 21:56:29+00:00,230.40606526671615,250.4487894825826,305.02242575275756,312.16438214391906,,,282.2249238498064,,,,,,228.45695395905784,,,283.68851599413836,,,,,,,,,,261.4718964377954,,,,,,,,,,290.34690395677853,,,,,,,276.2961340913996,,,327.54551369005446,,,,309.8819052141459,338.4040913852087,328.8828005603183,326.131560508214,,,,,331.7642986740943,,318.666000698246,314.19695509313726,,330.45492463661424,,,327.82890788648166,,329.65503333214355,348.6548572532575,356.6261999040948,,,,,,,,328.14362713661353,,245.95141713249387,,,326.34724593154607,330.55081103760114,356.16735928331207,362.49150559981524,359.99047351188557,,,329.4678693513599,331.81814627486676,325.7318192891296,347.82022390789723,366.82138415569244,369.4014273854487,,352.04788747462237,353.7566689306981,332.66255235435165,,333.64220322286326,,,,,,319.6982274255822,310.4183547545622,293.5336544257107,,,293.29502171656304,300.4659106472836,
14,2000-10-15 22:02:20+00:00,262.16575378520827,,,280.3656678122901,257.7225465934814,266.1801017003875,,,264.03863853752677,251.17407967363928,259.6568924618922,280.7528060968062,258.0219442643087,250.55237009946933,246.20168704463677,,255.2084513289673,249.97599236043732,242.925343593681,243.76621411491215,244.39132387755905,,212.32839254907833,234.1704637766183,241.59346703092274,,,216.29988048773228,210.2426020910401,,,,,229.7115692907646,233.17180231750575,,245.04296404843674,,267.71252270575695,250.5395719021571,248.77238220271448,251.88009575441018,,243.79877073995806,274.80193790935783,,300.8308606865131,304.7501235922612,280.8370273883645,,,,,296.03511440234115,289.6019856911247,291.5222091243814,304.77132504223545,,310.69646972702327,,,292.72888427528125,,,294.0031337854441,,301.898418444194,,,,,308.293359118488,324.3826930864247,305.6935619695303,303.7813797910103,285.1547622793561,279.8140240156586,,281.5516466642762,287.46015164391804,289.9130631698082,,,,,,,,,,,,,,,,,,,294.07902669967444,,266.93223163190873,284.0675526996059,283.637388868424,270.28855458071394,280.15361252980216,,,,279.68238177474905,,,,
15,2000-10-31 22:02:34+00:00,253.38986575055134,255.4028828935376,,276.83214307184517,265.0059047776406,271.27391831138425,,280.50300298146107,,231.88875803565352,237.67275498508084,,233.5867252855865,234.44009005720648,227.39846569656595,,233.84936385115705,226.1496018174251,214.24196965670683,230.91548360429138,241.5998827810904,234.18880164207883,209.57201827695695,221.0693283433379,220.30239261184133,,,197.99338741667782,189.77149074352414,218.0613789935326,,260.10954981745874,,236.96224484489198,247.85925219677713,,236.3401479567059,245.84495255195628,253.87422798319784,237.62752194671057,202.51469547865875,199.7360940651919,,214.9360602471838,,,258.4335338783101,268.3495702198378,257.10298080745014,,,,,249.8803258883798,256.6791304708605,262.80928990508704,271.0225608998544,,291.49906935537734,,,254.11958118707005,,,253.53872800604236,,267.9373877907205,,,,,280.4852440151026,297.5790996326975,288.6737152471379,297.42566175874236,279.0866033356061,273.584933296995,,280.28518114606106,281.18968785616283,300.5113527454572,,,,,,,,,,335.30659690677896,340.0789440173137,347.60135293694947,,,331.04440894192106,,,,285.8895979486249,,242.42065240465536,271.2282183326705,278.57765119330367,291.3430002575298,260.83726236865647,,,,251.30594436690325,,,,
16,2001-01-03 22:02:36+00:00,,,298.76627189142846,264.5799802319723,,,,,,,,,,,,314.31797825959694,,,,,,,,,289.13211702497637,,,,,,,,,,,319.2388760172771,,,,,,,314.5257643685517,,,,,,,,,,,,,,,352.1742255736174,,,,,,,,357.58830800664225,,,362.59149689243424,376.3711411011618,,,,,,,,,,,,,,367.78606913599793,352.7591369388583,363.6628425203196,360.4674524720716,,,,,,,,,,356.6708034391529,363.4623778056233,,,,,,,,,,,,,,,,
17,2001-01-12 21:56:30+00:00,252.25337120322286,254.1493117569054,249.44483439854855,,243.16490903762283,286.57740171097436,331.6555515575146,,,271.61690674994327,266.3976738621321,281.2135786730574,251.8201650952691,249.39940712722236,242.47798003896042,,252.22160851689074,240.52114645301242,233.24005057819554,239.2138991442043,244.71296360864395,,236.26197337592515,272.76057291417914,,,229.7116411806978,210.13064038928138,195.1247958830103,211.3791662690622,186.92088002020824,235.1493874888842,,209.13319499761553,239.57997674831233,,254.84122624761483,254.32761201656203,262.6640807453569,246.94062591852395,239.50516217247997,224.84329602890438,,230.6284083934794,271.5386609467657,,290.6079368101621,283.3188189518356,270.41749206429654,,,,,271.0728986093039,268.4249066916195,276.6619196044505,287.5761757417739,,289.05872033421167,,,273.5450264449708,,,266.5599056327073,,294.8803696467886,,,,,303.5443324515246,318.764075601792,325.72128068809184,325.9515344314224,311.33467390006876,296.22387125057764,302.31848337361043,307.32057156410656,298.2054146529597,311.23643063987817,,,,,,,314.6689414469831,334.82172005562404,350.86545928507394,340.30003366300156,318.03842417868935,329.3667246856858,,,335.39968233844667,,320.2236644765561,,310.3006173792546,,,321.85915088690297,290.688158784528,276.71398494544957,281.9532566399794,,,,269.63966672545456,249.58493213747357,,,296.27225658939017
18,2001-02-04 22:02:38+00:00,246.62604306553482,240.65057611571353,252.89294148985311,262.02751575484575,285.1549721092523,336.33055768441534,,,,310.9279929856453,312.70931514503496,,267.9334847459396,260.52634146077213,265.8545669661062,,,,,,278.5939548472469,,,270.8683040661035,276.65245234681413,,,249.92547909873872,236.03828534605864,242.5521792470009,260.4723689863949,288.50836550463987,283.5005664334805,,290.8238301113049,,,285.1257245029602,300.6883191468764,283.53395490810163,284.92670532765396,277.3934339367435,,,,333.25273615290774,,336.07954853182395,319.88582986620145,329.03473357482466,360.93505167571215,343.81378344381295,342.23420436996435,,,307.4742152076585,,,332.2680638420394,321.8518287194679,334.1231869406829,,336.7731525804319,,,,,354.263176562558,361.0079859906705,360.5009734881956,360.68540846671937,,,,,335.2557589411437,,321.65055728718903,332.1535965816212,312.84726649618256,349.0969009509509,342.33329615656237,349.87207894101937,,363.58743118105957,362.85782184898983,345.01447199154916,343.25833464090664,357.06362842250337,,373.3771460595976,364.4110028970033,351.64740362492597,361.0774629065946,362.8759772034028,365.62943526165463,338.5479373935376,308.9034194716968,,,,221.84289917722643,332.2179198032695,317.00251002480627,311.0728168470299,315.6405093904878,320.36678207472926,305.07227038108056,301.0549730318433,286.21142093564043,276.68017241456533,300.52130293665397,313.68288585791174,307.7221770524577
19,2001-02-20 22:02:36+00:00,259.3734558677934,248.89306653847297,257.5181987528802,279.0725392524371,278.60485944811563,331.92992647621685,346.494972230052,,,310.39108482310513,299.33276970492824,,256.5600394162384,251.45814616564905,248.7809050526758,,,259.8317290287731,249.81704715163792,257.66198323499594,258.7240283547832,263.5104968178695,252.74746607838193,263.5750441602277,276.99110546338585,,258.7701043057202,253.0041585472123,239.21085187267965,252.14373919958524,243.9798219664336,290.05918938427385,277.04753080186896,,280.8464695793584,,286.1832899202822,300.14140200147864,306.9867722784079,278.5698696545519,276.22363909400394,293.51303179414947,,269.4396256244341,307.61110843359074,345.478893190572,,337.43364966731866,319.81588258426723,,,,339.28478649156705,,,313.22500875455836,,,335.60312644112685,325.14772581897995,322.6277658874344,310.6376791266942,,,,,,359.21703394728144,354.7550894520129,358.77289197590216,,,,350.82372803440546,344.1474488309025,334.9245845076219,,315.54804331100644,326.3638495575578,326.6806761947264,345.18173043166803,340.56103222294274,341.19564669885386,,363.76785058600507,371.173777804928,359.2452615845108,356.0538209624164,352.8154212633824,382.1981334680878,372.53277953483337,366.0611867631425,366.79829468761375,,356.3760571014784,360.35322140643126,352.7871721659393,352.11361947598635,341.31156653685554,345.31777567059913,349.6713066033924,,351.2743088681619,,332.9617714603863,312.9646165105673,323.50603121662306,322.9174610427085,328.6979098264887,311.152655884563,279.9978126193636,300.0769839852244,310.55094282523123,312.00456986881795
20,2001-03-01 21:56:21+00:00,256.70395124690367,243.58061346198969,259.01849137454127,,,,,,,,,,,,,301.5338671872843,,,,,,,,,,287.5471070616683,,,,,,,,,,312.41399090834165,,,,,,,302.42133930829027,,,,,,,,367.3869057513498,349.83343791699053,,,,,,362.4799123205753,,,,,,,,345.8693759996729,,,,,,,,,,,,,,,,,,344.40876367948295,,,,,,,,,,379.21153487775393,,,,,,,,,,,,,,,,,,,,
21,2001-03-24 22:02:23+00:00,253.34367746235526,247.2458645351809,240.80955475570227,273.98060055768383,268.1773247815299,308.4902644459235,330.6957076442163,332.07122682268204,,296.9827970298238,,,268.1337088387913,249.563706069724,240.67371530621722,,256.94490542196064,251.92952459362334,241.87339744382797,249.3545280645327,254.10714326009509,258.4191797552179,235.60197905106872,251.87197891585805,260.1247197813993,261.58434564861625,243.8859700509303,238.00502972336534,235.86773630474593,261.2985078665369,231.08791270435665,267.6118215690976,268.2979065373733,,274.61555050519155,,272.0884114651629,285.3041370725643,296.10335807046835,269.63536430262445,277.64267683003123,283.0124906934582,,275.759779431976,310.5243328867305,330.44788314436175,322.482412218001,337.76330960191825,317.9875533695731,,,,332.0291185008401,325.8547522547554,314.49515661025174,315.7837604395941,319.4028704730281,,334.46234092263137,317.3988328335599,318.63389854827494,320.42069806492265,,,324.6513051373773,,338.66354040255317,335.45019661317065,340.75726058842355,337.1872475759095,,339.0816933329726,356.3426338130158,,333.268283759065,314.05360954688166,299.0448076421874,301.8220368629602,316.1697069236545,311.51202130539275,324.08643983952265,318.24358207341504,320.0718163707533,,357.9527966057586,353.8911938133543,350.57599141527714,334.02730719074526,334.7540998843625,,364.00418316123955,349.53896566775876,351.238384913892,,350.94317854058033,340.91009961357065,347.30011419100924,337.6668190839102,321.06655783234976,330.52735249013244,,,,309.67698827444656,301.21774293167584,304.18533257918483,321.39067566204807,319.78138130186966,323.07077090492965,301.4650447014367,271.5988494980688,288.838783031064,298.1429854744497,305.33169694979216
22,2001-06-12 22:01:48+00:00,169.1211713615889,159.7808067395698,198.2125984293146,,,,,,,,,,262.57150648994525,206.72912218745842,198.86841589219082,,242.18935568505728,186.72651824697073,183.86415597752656,,199.1966305711986,187.15612734567247,,,,,,,,243.25809462267733,221.96414855804576,,,,,285.4288811972324,,,,,,,290.5055277232552,,,,,,,,386.4510441340605,347.84382452610583,,,,,,322.7589937326625,,,,,,,,337.30603717045966,,,,,346.5153002200804,,,328.9541867557719,,,,,,,,,,334.20666859406106,,,,,,362.2052952559498,,,,383.0261568777785,,,,,,,335.18667781719836,,,,,,,,,,,,,
23,2001-06-21 21:55:29+00:00,220.3944888161873,212.7182511015574,221.41460597614858,242.83842884200348,257.7850662904872,311.0932356644818,344.1596500512257,349.93911134321183,,286.145669231359,272.54375544144557,283.3242203733896,,250.79189179625286,242.5455309605649,,,238.86717334192275,226.88456222503356,,242.6264528348732,245.86717594538914,230.8878342432415,239.54646123091482,257.0310308898436,260.42680677856964,258.1295422357012,,234.66804318008894,,,244.80111586868804,243.70016366446382,266.601520773477,261.8223514044165,,256.98363431251187,265.45524322889577,293.78411241305264,284.7191803032366,271.1736806880441,265.92804928147217,,261.81196718793603,,322.40257806285246,318.5832917706911,328.11016632896747,301.3747845702778,,,,,,,,,,324.3191504352404,313.33643117974844,313.67985406904796,,329.50914486619234,248.89597070743358,,330.0661301001983,338.6304151651271,329.974128886713,,,,,,,351.862661504083,332.2082535401123,278.19985182808654,,,316.15392454730903,329.51832828119444,336.6251950430425,324.72919698748353,319.5538022842983,382.3618385363784,376.419807002702,354.42588591449584,346.8022017741796,337.8276378533866,,360.1839087524786,358.327625174583,,357.0319231436914,363.13325322468893,354.7775761360727,351.8077224764477,353.81163955243835,325.65924059377113,315.5946204370215,,277.9061121141774,,,,,,,,,,,,
