,dates,usa_CA_0191-0000,usa_CA_0191-0001,usa_CA_0191-0002
0,1984-05-02 18:13:15+00:00,321.929415164009,177.33875322719612,217.81135764222296
1,1984-05-18 18:13:47+00:00,321.7203970483142,177.94044029158442,218.43410404493457
2,1984-06-03 18:14:10+00:00,320.1967056278442,172.35345955286957,211.7775133683777
3,1984-09-07 18:16:09+00:00,343.6605660095234,198.0151648046449,241.8806710203099
4,1984-10-25 18:16:05+00:00,336.9992267963616,203.73164757063492,253.45462426922904
5,1984-12-12 18:16:08+00:00,,,184.4187582878605
6,1985-04-19 18:16:20+00:00,322.25473638285774,183.26774434513393,172.60060675536297
7,1985-10-12 18:15:03+00:00,327.02997859969855,211.5500412579294,207.21255692980554
8,1985-10-28 18:14:51+00:00,334.26222225164025,211.92426967106707,207.47367959420237
9,1986-02-01 18:13:04+00:00,310.7148413983487,158.69353677778147,168.1806155742051
10,1986-03-21 18:12:01+00:00,340.11778971701443,200.54210947026777,220.32769480392182
11,1986-05-08 18:10:55+00:00,343.62123013600115,187.243546517385,224.09850793688307
12,1986-05-24 18:10:28+00:00,359.79809454614974,199.31877899076935,239.3895683581657
13,1986-06-09 18:10:00+00:00,327.4389755907036,179.70170435589066,217.0618804127185
14,1986-07-11 18:08:57+00:00,338.54942761314356,179.97162016223012,213.46483911025297
15,1986-08-28 18:07:12+00:00,320.1199871313544,176.15737467691906,
16,1986-09-13 18:06:40+00:00,333.4633695469722,187.71023412355126,224.98820338167408
17,1986-10-15 18:05:39+00:00,321.90251192266066,179.6769496929505,189.20828433724958
18,1986-10-31 18:05:05+00:00,321.6993974231399,178.01036763890812,227.26727725425758
19,1986-12-02 18:04:29+00:00,333.1896466073005,172.50814512365528,228.2191190578431
20,1987-01-19 18:05:54+00:00,320.9773836392494,164.30585883887977,218.97319700893792
21,1987-02-04 18:06:27+00:00,312.5337078532111,170.54940193903894,199.39975541834156
22,1987-02-20 18:07:05+00:00,312.07794888361,175.37159195358606,211.9153069301103
23,1987-04-09 18:08:50+00:00,319.5978714085447,172.17033898840984,177.5654934257625
24,1987-05-11 18:09:47+00:00,331.59917313454446,170.5036101237173,220.30899389349418
25,1987-07-30 18:11:39+00:00,338.87613629960583,201.89193085908562,237.9103920020406
26,1987-08-15 18:12:08+00:00,328.2997800403853,205.1160123083222,238.83918804164608
27,1987-09-16 18:12:57+00:00,331.74331970428284,198.02442393665555,220.95167099658502
28,1988-03-26 18:16:06+00:00,328.79959515732264,193.57304769480638,216.36281327864108
29,1988-04-11 18:16:10+00:00,335.05058260340405,193.55705006910426,195.99247316695497
30,1988-05-13 18:16:26+00:00,324.8756379769356,185.50395192390837,220.16287701243928
31,1988-05-29 18:16:33+00:00,341.6942244252841,193.22049898696423,220.80314954726202
32,1988-07-16 18:16:47+00:00,339.7378146428429,200.74896083949795,236.36360255889574
33,1988-09-02 18:16:52+00:00,342.68774925418614,210.99721640707946,210.43852101666081
34,1988-11-05 18:16:41+00:00,320.0369511747724,190.41594346476913,223.4457510016703
35,1988-12-07 18:16:32+00:00,330.4187775471069,199.06667779396318,228.25246250917886
36,1989-01-24 18:16:01+00:00,331.5896157889183,194.86707567527762,226.57398291586432
37,1989-03-13 18:15:27+00:00,319.5469660973587,198.58896683811903,214.8658788852033
38,1989-06-01 18:14:21+00:00,342.15382643111167,212.10396101569805,214.4792905504285
39,1989-06-17 18:13:55+00:00,343.9230571971977,201.3185238953211,201.24796650912796
40,1989-07-03 18:13:42+00:00,343.3394882298224,210.63697255798746,212.62273696426283
41,1989-07-19 18:13:21+00:00,329.63392329183074,205.85095974725536,203.65001777262373
42,1989-10-07 18:11:36+00:00,342.42457069434863,216.38504735626464,220.64319087418147
43,1989-11-08 18:10:35+00:00,341.1140134738332,218.37689788735148,215.87224563651336
44,1989-12-10 18:09:39+00:00,345.61243964176566,207.88194097821867,205.56461257997063
45,1989-12-26 18:09:11+00:00,,179.99944754634035,220.5788365838216
46,1990-01-27 18:08:09+00:00,334.9544542221017,194.6928231964165,231.35300238189865
47,1990-02-12 18:07:39+00:00,315.91315438577556,179.94261651837573,220.81118825420847
48,1990-06-04 18:06:15+00:00,326.8727502584225,201.35181176500598,200.61500307444314
49,1990-06-20 18:06:14+00:00,341.63753944790125,212.17217763274087,215.81501939256665
50,1990-09-08 18:05:54+00:00,345.15801849848725,211.56607813304552,222.5850254915651
51,1990-10-10 18:05:41+00:00,361.8987593876498,216.36524978138223,221.16526125802943
52,1990-10-26 18:05:34+00:00,321.6126552163781,203.7117076006577,208.52996212333267
53,1991-04-04 18:07:44+00:00,309.89702711646163,185.38509564642098,212.1111436084273
54,1991-07-25 18:09:31+00:00,336.627575628429,213.60071891768024,203.48620968950877
55,1991-08-26 18:09:43+00:00,346.3444922797987,213.62263845763152,241.83139029312753
56,1991-09-27 18:10:00+00:00,331.45895124510866,205.40157859420856,225.6014980308037
57,1991-11-14 18:10:16+00:00,312.3495794558834,195.5971060276924,220.1034135110975
58,1991-11-30 18:10:29+00:00,340.4475343575021,193.7523002869733,235.73737528331318
59,1992-01-01 18:10:21+00:00,303.30445210388126,170.04986343191317,220.48298037278656
60,1992-04-06 18:10:05+00:00,326.73347322414685,191.65487775891268,192.94173963194308
