,dates,per0107-0000,per0107-0001,per0107-0002,per0107-0003,per0107-0004,per0107-0005,per0107-0006,per0107-0007,per0107-0008,per0107-0009,per0107-0010,per0107-0011,per0107-0012,per0107-0013,per0107-0014,per0107-0015,per0107-0016,per0107-0017,per0107-0018,per0107-0019,per0107-0020,per0107-0021,per0107-0022,per0107-0023,per0107-0024,per0107-0025,per0107-0026,per0107-0027
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,248.67786151946558,,,,,,,,,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,199.1107980685786,191.8983498827786,190.68603395580826,196.76649390985003,198.5165801080736,206.09646657278373,213.4835582412428,205.56379082135047,200.91166332149493,204.70063430704886,205.8570349118233,205.64527405581208,199.9733065008757,199.5147476546724,198.16284215823163,196.54579676021902,198.53658465891482,194.04228499687812,189.25936448673667,184.76948104169418,193.52095297919652,200.72366247430077,197.22578932414723,192.69820477584315,194.25391037535653,193.17886048924183,205.7289232440137,193.89171409716292
3,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-12-06 14:35:14+00:00,199.34061992090446,188.62018569669715,190.72185060324634,198.287505001591,196.21655564982487,207.5572705834248,210.0970514736931,198.42334133362394,195.02643346341472,197.31019098734873,199.93485269628556,200.96615653768956,197.21220362755864,193.08546277538557,191.59059997646827,191.07161378646234,189.91273871671373,191.31956691966082,186.71917460087613,183.06992217490304,191.77106413105125,194.078968730738,191.06235970949663,190.15898947551227,184.9663088016672,189.78171796269262,188.3289262830249,181.31809192619465
5,1987-01-07 14:36:13+00:00,185.59360930291876,175.74499521463056,174.88557398957516,188.0038411950985,199.50294394601517,206.56590852760866,199.39204656370842,191.955886408988,186.17010430169367,192.49506043838548,197.48239516046934,188.4465837182334,201.49645166142633,194.12150861757678,192.12894972022434,189.56751023793433,189.59125036046635,186.35202009295014,180.98063619217152,187.12458126728794,190.45042005520563,192.23309271768554,185.98692322581647,184.26821661175416,186.7866222280191,191.45652047756548,179.13363327681617,155.0768426518154
6,1987-01-23 14:36:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1987-04-13 14:39:36+00:00,187.20067065671478,174.26888913565963,182.21992837920357,194.41292873262645,201.52086232126084,206.6118079468368,213.32082494506858,200.27547029352075,192.50682230918736,192.5591843784252,178.28665502325268,177.41661889581547,198.80856733461175,196.72015798858146,196.17280698617083,188.53838316597955,196.9462747165927,192.12745722371878,190.564282445167,189.01220744719475,177.34526819777744,190.34175868296356,189.08765599446974,189.2044512393105,193.49935681323942,193.3303281781054,191.16777842777148,183.31845514778558
8,1987-04-29 14:40:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-05-15 14:40:33+00:00,,,,,,204.73835921905845,213.74296403487045,,,,,,,,,,,,,,,,,,,,188.47726089567888,
10,1987-05-31 14:40:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1987-07-02 14:41:39+00:00,,,,,,,,,,,,,,204.1415869741785,198.4904407786594,192.02985207898064,195.90562695324996,191.04112993885227,,173.66935055043896,,,188.15766978240856,189.1443111061874,202.38416005978797,,,
13,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1987-09-20 14:43:42+00:00,198.6869219471796,189.10598306481734,191.6495027338752,197.2545976099552,205.19265567539372,203.17545815907496,214.73724015848205,204.98937243765826,194.59038557427996,198.98966117682414,199.83144432565283,199.01396674725748,199.32666625126225,191.68747444822935,187.93043651217002,191.83796819013358,195.6968943960255,197.16312828234672,189.5558498822033,193.93333915763225,195.68031858555844,193.68195999571762,192.03342052892532,183.27108068433367,184.75200123110653,190.4175290929776,188.85628381032214,177.33312363479425
15,1987-11-23 14:44:57+00:00,182.69798712275522,173.0946853638972,168.87980897221024,178.34202578192978,186.98887290425847,193.20490950534673,200.65136679866407,192.24333006754108,184.8077315478403,185.2358287804909,189.34224137998928,185.35219747376,181.28439778193808,180.56345130620767,175.80870963018504,182.02208901756816,178.2937172987061,179.94536376721587,172.31190032114435,175.05115571552653,174.95428084449478,179.0344188726327,177.30836066800444,158.46841252919538,165.2482767072044,163.98919696356512,161.7586967124334,149.20072222919035
16,1987-12-09 14:45:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1988-03-14 14:46:39+00:00,,,,,,172.99789917673885,,160.70976070137476,,,,,,,,,,,,,,,,145.5447066094755,136.1407955686735,133.81015615493433,123.0064646833428,
18,1988-03-30 14:46:46+00:00,185.5820239414313,175.91471440177943,180.09063966007952,186.0221990984537,186.1724396126029,199.24900682038094,199.30543635310275,190.02876174750364,178.61660560086318,189.10640866465846,193.93881630182304,194.07628021792746,190.14902658659577,184.9801980508526,182.06540180149273,180.54108845847944,184.73182387207862,185.91179696620193,175.8165246731454,167.98250315786856,183.82750994704844,192.29368799756512,184.2676037231247,171.7401119362674,175.46722184314686,182.4045488863089,179.10960466398836,171.29337459442334
19,1988-04-15 14:46:50+00:00,188.27638461320248,176.80362708718872,179.27485570078733,191.37939269345404,194.91311704331997,197.90587147101127,206.94846599463426,200.13308132749947,192.52022363098206,194.52889460201294,198.44561484360636,199.67269293778895,198.02756971338732,189.24226899347707,186.5046965624358,185.982463215618,190.40617963994288,193.38807150972744,187.0295541434566,185.21846001194774,196.03820324912837,194.8232005486327,190.1602491730018,181.7781432725485,179.4961009880794,185.79039182745834,185.81144763920454,178.9488373445652
20,1988-05-01 14:46:57+00:00,193.6911282169068,182.18245322650432,181.4621735653786,192.20041270354412,195.48879668687223,199.11244723994508,205.89933861118178,198.22089781946787,186.27829791317583,183.21766408325115,194.32479305906313,192.5366138144445,188.98082466102682,184.04214887671137,180.97698362703477,177.7489980055978,186.57978610009238,179.11114000088028,174.39329937730633,180.62801308146592,186.68058331809212,186.35959836918454,184.113335423241,173.82637321293814,177.91465180006227,181.90019417963754,183.6441295834023,176.61211252108217
21,1988-05-17 14:47:08+00:00,191.92479643073932,184.95185636755372,185.9924300203901,194.54356085934768,197.83063267323124,206.6566917256216,208.60643190978297,207.13399592059747,197.74940599411562,201.385056360359,204.34162375961105,204.0595802430248,203.31433701225603,193.11342281153333,187.86700367630624,194.1385956664556,196.85864581693795,197.90962926277422,190.41835900323045,192.64760497423853,196.74719254236635,193.6745388804436,196.16161943430387,187.94152524006896,185.72980088697898,189.53051895946177,185.69019106100944,181.43707674600688
22,1988-06-02 14:47:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1988-07-20 14:47:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1988-12-27 14:47:03+00:00,188.11741598661192,180.50074311788543,178.08133819282003,181.6048371141646,196.26232406397187,203.7640838557552,202.61338764848804,199.10907136651764,193.08477175882553,191.70543504969973,194.0852738919369,194.11338744717634,196.0615483457202,188.6107092390572,190.0753940612996,188.8077984105773,191.74428872625396,195.56682280023782,186.24056365462098,178.5416968653251,191.00013417884037,192.05954198477286,184.3539428936546,178.9629616449482,181.73724594208403,176.99044957682955,181.8833347301933,173.40686893467475
25,1989-01-28 14:46:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1989-03-01 14:46:29+00:00,183.3441002316515,172.66415275561357,,175.26204026491845,188.83442105598715,197.93446501190212,194.13190537453832,186.21316338337127,177.9288562568833,185.7602563332443,189.86324421749444,182.34347534243196,192.42821969397818,185.52425811812552,178.63963380498157,183.43180520593694,187.43114634347373,183.03640375969565,172.17441508737923,181.29267794537284,180.2144188193428,186.3346326843249,184.18025941511104,179.8273340308432,180.0069253086709,180.31561922827433,182.62366851981687,
27,1989-03-17 14:45:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1989-05-20 14:45:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1989-07-23 14:43:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
