,dates,per0107-0000,per0107-0001,per0107-0002,per0107-0003,per0107-0004,per0107-0005,per0107-0006,per0107-0007,per0107-0008,per0107-0009,per0107-0010,per0107-0011,per0107-0012,per0107-0013,per0107-0014,per0107-0015,per0107-0016,per0107-0017,per0107-0018,per0107-0019,per0107-0020,per0107-0021,per0107-0022,per0107-0023,per0107-0024,per0107-0025,per0107-0026,per0107-0027
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,244.98265629228416,,,,,,,,,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-04-10 14:42:16+00:00,199.0587241095036,191.84909073230227,190.615934395515,196.7036460282078,198.4254506796924,206.02356303007875,213.40431526004176,205.47266139296926,200.79015741698663,204.56043518646237,205.75577999139972,205.57517449551884,199.91045861923348,199.45399470241824,198.0799972233396,196.4807043113753,198.46908137863244,193.967893626771,189.1918612064543,184.67835161331297,193.4673474330899,200.66081459265854,197.14984813382955,192.60707534746194,194.1710654404645,193.09961750804078,205.6377938156325,193.8173227270558
3,1986-04-26 14:41:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-12-06 14:35:14+00:00,199.3532287525345,188.6321129698607,190.73882403044064,198.30272255700658,196.23862110517746,207.57492294770688,210.11623882617363,198.44540678897653,195.0558540705515,197.34413784173734,199.95936986889956,200.98312996488386,197.2274211829742,193.10017307895396,191.61065948133427,191.08737482599992,189.9290834984564,191.33757953627517,186.7355193826188,183.09198763025563,191.78404381067043,194.0941862861536,191.08074758895714,190.18105493086486,184.9863683065332,189.80090531517314,188.3509917383775,181.336104542809
5,1987-01-07 14:36:13+00:00,185.76463731522284,175.9067784695128,175.11580400613832,188.2102543133965,199.80224296754727,206.80534774483436,199.652306582432,192.2551854305201,186.5691696637365,192.95552047151182,197.81494962883835,188.67681373479655,201.70286477972434,194.3210412985982,192.401039739799,189.78129525331443,189.81295333937902,186.59634582481308,181.2023391710842,187.42388028882004,190.6264783031657,192.43950583598354,186.23633907709325,184.56751563328626,187.05871224759375,191.71678049628906,179.43293229834828,155.32116838367835
6,1987-01-23 14:36:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1987-04-13 14:39:36+00:00,188.2943067128666,175.30340972931677,183.69213076248485,195.73283431763727,203.4347254195265,208.14289842544935,214.98505372616916,202.18933339178642,195.05863977354159,195.50358914498776,180.41316957688122,178.88882127909676,200.12847291962257,197.9960667207586,197.91268253004873,189.9054282361693,198.3639510856784,193.6897944467928,191.9819588142527,190.92607054546042,178.47107002028667,191.66166426797437,190.68254190969114,191.11831433757615,195.23923235711732,194.99455695920597,193.08164152603715,184.8807923708596
8,1987-04-29 14:40:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-05-15 14:40:33+00:00,,,,,,203.27098860762686,212.14799597896655,,,,,,,,,,,,,,,,,,,,186.64304763138938,
