,dates,chi0364-0000,chi0364-0001,chi0364-0002,chi0364-0003,chi0364-0004,chi0364-0005,chi0364-0006,chi0364-0007,chi0364-0008,chi0364-0009,chi0364-0010,chi0364-0011,chi0364-0012,chi0364-0013,chi0364-0014,chi0364-0015,chi0364-0016,chi0364-0017,chi0364-0018,chi0364-0019,chi0364-0020,chi0364-0021,chi0364-0022,chi0364-0023,chi0364-0024,chi0364-0025,chi0364-0026,chi0364-0027,chi0364-0028,chi0364-0029,chi0364-0030,chi0364-0031,chi0364-0032,chi0364-0033,chi0364-0034,chi0364-0035,chi0364-0036,chi0364-0037,chi0364-0038,chi0364-0039,chi0364-0040,chi0364-0041,chi0364-0042,chi0364-0043,chi0364-0044,chi0364-0045,chi0364-0046,chi0364-0047,chi0364-0048,chi0364-0049,chi0364-0050,chi0364-0051,chi0364-0052,chi0364-0053,chi0364-0054,chi0364-0055,chi0364-0056,chi0364-0057,chi0364-0058,chi0364-0059,chi0364-0060,chi0364-0061
10,1987-01-31 13:54:17+00:00,248.29673028716314,,,,,126.80584543867731,,207.87463774577827,221.22299316375117,228.23520154251077,219.7207770404599,212.37127386848363,225.56836125553036,241.0967993254117,239.3627294118591,235.86772899999443,243.54614188697417,253.91948070445562,257.8751275064123,260.94531851670246,253.1472880477371,247.9372823062796,241.2710678272312,243.61216116402028,238.5422182873274,229.80340307577416,228.08386865321984,237.2875025848958,221.7412641325156,227.7863897171598,244.51398473497164,250.93141518485743,247.2220915177344,234.47294094883017,225.78867798162042,231.88093638820624,233.80217051283802,254.9695712729257,263.4775185032013,271.98499881329803,284.06723347603855,304.64040274127586,295.3873083297386,270.63054011255394,238.7015195168624,227.66532522391896,230.8873072896625,251.65419929685243,243.81500554662176,219.36020089669063,219.82466821142788,221.45543689780746,207.5681631276807,205.50654615255036,196.99133618911446,199.24324405033994,201.49742350368246,216.7751106065332,215.69489864993568,207.705727114197,206.98357292966386,223.0565597313934
11,1987-02-07 14:00:45+00:00,258.3681435020278,,,,,,196.61070118919056,197.66254701711125,220.63839484577358,244.38480100559337,253.07365668852538,231.02145984118178,221.61008722922224,233.6520821637742,256.0083914683034,242.05448855923203,253.72322024039113,263.14338075868704,267.2067889463971,271.19410889964354,258.7492671421379,251.32314117493488,249.1569906925346,259.3042532319271,250.77271522532058,236.8438853431157,242.58990718834679,246.03853519055332,231.06513250914375,221.9567204351676,249.26002427476772,252.74538443860604,265.44830293852993,258.4966956294169,228.76989218808615,239.63723788376166,244.80523931299132,251.2907235522858,253.8188186194182,273.16455365609113,290.94387042079575,310.160302377776,307.75029615145655,289.01800498510823,252.88951070351231,241.04457246657964,228.44512631176627,234.77752189243148,247.36696388126404,223.5066475526212,226.11162624049228,215.718297677081,222.65188427810148,221.82056704536882,216.5796761364367,210.00456911232493,207.69949244520726,204.82177071435473,209.58730226676659,213.56921401813824,210.05281763390678,230.11787908626968
12,1987-11-15 14:02:09+00:00,213.4297859905169,196.75756760677336,,,,,197.7771211132209,183.6987011416304,174.45544838570012,,,,,203.01825823898517,,227.25735872529071,215.6252046840936,216.27556220999918,215.1496854294366,238.84912050523639,214.654054005361,212.55414930906065,215.35167856125872,232.94249408086853,224.6289284891553,229.0901110458432,222.6235371235941,215.23663013381795,221.42374239486915,222.00611304103046,211.01293529661893,200.09059325002926,232.22100960312898,220.47534123058713,224.53402191989406,216.24236250751915,220.88881208517748,217.95534601680714,221.23166349439973,,,225.53190767437607,218.85403700714866,226.0104260389128,221.98352977490478,205.97737208392937,193.87012534822085,176.34857738237918,159.94251055222176,,166.4438537923259,,,153.39400552061284,174.09633363370878,156.9157096065249,,148.57502350434663,148.3981230623341,,,168.97268884349347
13,1987-12-08 14:08:41+00:00,224.5725770957338,209.68986381181594,209.95979178413384,214.19392423565589,220.6055289857633,,230.15469839104975,186.3931279814154,202.83566508695222,213.964517711983,211.89980137233232,224.06538363218857,236.0334361880669,232.2342773868635,237.73279878806315,247.53271012742678,250.62448578954908,253.68219079171885,247.70667360740106,242.69863039479782,239.60455513589292,,,262.87528090351697,271.7172804344962,267.21763124796377,251.65927654985344,230.1452986709595,231.79569714399727,235.28775082654525,237.82622863962928,236.86192667081858,249.5478511127845,253.77871907489163,255.37085554429004,,,,258.8173263875103,262.6211715473342,265.0477052945163,263.80755241150723,246.21479058572132,244.51896385676338,237.00317196477152,220.67185138222504,213.71279105362052,205.3390981483465,199.48501192081372,204.40053163411804,206.6939441235338,209.86733545648949,199.6431631217114,193.8899403172821,186.6358740254199,191.0233020843791,,179.0324815560588,186.99486589638354,190.51087221474617,194.3240621089427,205.769355019189
14,1988-01-02 14:02:54+00:00,236.32460837205554,221.52237166188084,217.0169358147884,211.96408929444448,206.7692907578165,205.53643505799738,218.33416166789,183.73784102643003,233.0889749673704,227.43624022299062,225.54056033381292,219.40181351433344,229.13800656628575,232.88986938681833,234.596228156482,238.3404555573263,264.98678557580905,271.08928532495844,269.60284275596035,264.38048479358815,258.1400889964357,,257.9787899096214,251.22610985189075,260.3668431580487,251.17298906614585,249.68496206707826,250.97658036178763,246.8838392032014,240.7280489564123,234.68811207081936,240.42594612392247,256.47644223901153,261.58218895813525,258.1922053602908,254.77855039714663,264.1361730360993,260.10153293869934,259.5914277413878,264.5948834738192,275.8089222111942,275.8449727550868,279.32518628740206,272.9814246452007,255.75607108919598,230.65497891149212,221.75843391071075,214.1628514851538,215.08979035392193,205.22946670990123,204.74600823693999,200.23468626348358,196.17281364686428,201.6458149282061,200.83920096520765,201.04754718628104,192.91151449490005,189.04960344475685,192.5461395658913,194.2712016433322,200.62367175514132,205.91611110493653
15,1988-03-06 14:03:55+00:00,202.41826449138162,,,,,,,169.28297851660088,,,181.427277290607,171.67278458548617,,,,,,,203.04854462579857,233.14387467488643,215.1276862147694,193.18640041517494,,212.772333662779,,,,202.2916839185591,,,,,,,,,,,,227.8895052522623,,,234.2166217580412,252.40069033522082,228.19820293114125,218.72458814392664,191.98944662127084,188.32535873512361,188.54333395251754,188.04838060161055,182.2355085448591,181.3737375093441,189.54781295549202,186.63749595744576,167.18120223249582,173.65574650022117,,156.37263240964776,184.1033655704869,181.81385710287603,164.29570798285172,181.5450214992562
16,1988-07-03 14:10:55+00:00,268.25510426952377,252.1283720746331,239.7887930383422,234.86399475458634,233.13531269484577,232.1810694219405,205.4983224348526,215.91280478595309,208.01155730813443,216.56764197869995,216.68947998897602,212.10584090602325,221.4289627466167,242.27157572955008,246.5177952205008,257.5367581248566,264.5056383837921,255.46200055607085,238.89277658074303,252.39953197869255,243.56012068466651,236.663389772878,253.052489046057,254.82289083764203,256.7031027679414,247.73518816937707,239.16044883444332,240.81486653346647,241.98096376023645,245.1244238956696,244.50613951672452,244.62102693768244,253.13015741726284,243.70932351511627,252.98275159629512,259.5222011981597,261.86576349579326,253.8280886242166,262.75549748678264,264.1536862287885,276.9683911292491,273.87215837612314,274.61353778457055,259.14985326886085,258.0369843069554,236.69998009360972,240.74349060626497,234.77057157124125,231.15383041464713,215.01972624938563,224.06327424686526,208.12179172510568,212.86744077160904,205.5277045476783,206.17806348969958,207.27877486803652,,,,202.20359278747395,207.3741176080499,204.56497165316577
17,1988-08-04 14:10:58+00:00,290.9505632255985,282.1925611904038,266.23644608123186,232.3792331707721,237.3769739772209,254.47944634489917,214.94699246678258,224.68720288196167,213.33299237583495,217.32339483084175,229.44007488484058,231.736158531564,243.83687765299754,245.34922746847528,250.0272730790265,256.0082870251423,269.794175990483,269.31490563796115,263.89793027710965,262.0299391678706,257.8759838018217,246.55163768083003,258.7136898526644,259.99978734506493,274.6872716675623,254.81004236844484,253.28951829916977,253.29674355179466,250.93008702318866,255.38572678481543,251.9580348149855,250.7042168232223,257.61389490713157,260.34212122390386,256.05747482906617,252.78822182864113,263.02218468579423,275.7507628309768,267.59775682195703,273.74570844201446,281.9296862859519,287.47755530875105,284.5066969089257,268.79889230008547,264.2976539154126,253.64434059581518,237.30698204484924,236.03760320937883,232.56881688966243,233.492373955845,237.40432257824992,226.64794843363353,222.37194782535516,231.60330515808008,223.9135311859004,215.79972851169464,207.14406088878573,203.593240034935,206.38568930552734,208.5731049969033,206.08278897296887,212.34169097409256
18,1988-09-05 14:11:03+00:00,278.2265859064087,270.4472882301724,248.50718822721603,255.68550083031326,241.14038074544817,225.86751426925875,226.04309926913743,216.03483553519945,222.93806838305989,221.7180117562622,205.655056875304,206.87103430497226,217.794218728743,228.93723850033209,237.03779858327817,255.89923519680386,268.74176523792687,266.5396684666338,275.10286356302385,264.8280901145518,254.96795649689145,252.07622258287083,261.52730856897915,267.5374553100291,276.5687964487485,267.3307249115475,249.86823862372432,235.39553714623366,246.96176240564387,242.69238471111007,242.61348639583846,235.15240216065482,242.73318442325927,240.49074490093489,240.62222376836434,256.2841137031242,263.6995422089935,267.62252723418925,267.4733705098161,276.0832461794595,273.7887149341107,276.5761241233832,267.9195059229011,254.69189039047365,256.6498229044626,236.30240224771492,230.64249261868085,230.93854758231467,225.80187884618638,222.15175003544405,222.88679085605156,220.14589247209824,210.94255729851704,190.67828733973028,201.45008773463917,194.1090916613775,190.9820754231222,204.27408136976084,201.48926499293628,181.35461089322422,203.00949054542457,205.6127928398644
19,1988-09-14 14:04:49+00:00,266.35434793157395,260.0440092873753,243.8275399004772,234.12021607077813,239.40832659949407,235.25171479133877,215.91786742997692,205.04879390356976,216.31406109742474,217.42395989323003,211.85539362172162,209.41766675480966,218.78242933396547,232.6777310671257,234.04412824328014,243.46468006730424,256.1251527241819,268.7507116227233,,267.8040437420797,257.8440141034243,248.15734509151935,256.6713036861722,264.26657644114493,260.6968192241055,264.6112629488559,252.34380976467966,234.47907712178542,230.93130305701848,233.50937479679706,242.18371342675724,247.12274085973124,238.31561213276723,238.46493919960818,232.58759675298396,248.68458566423098,245.13135393177012,244.4053351504619,256.6329251218336,268.52635336041686,279.3969410292602,275.6882868842743,270.44666802132,261.7417989436235,248.11779366984854,242.69426245090963,236.73257927195561,226.42028450629866,214.87916421933704,222.44808977113365,234.31009426453605,228.03494118790667,217.86701947196502,204.33497749757083,193.91585683510263,194.66595337848528,190.95194282533112,191.21737672521775,198.0923700214095,199.16553969095645,201.71690094451193,212.21443152496883
20,1988-09-30 14:04:42+00:00,274.34042570004254,258.5285136864506,259.4138077234583,249.01166831567062,,,,,,,,,209.25537011702502,214.12907045107286,220.5382526468536,223.15990159050514,238.42784252166112,,,232.74592366538232,232.11266837835365,238.33800619966013,248.18198914767234,242.11367133817333,240.3105667625797,252.38273861475503,214.1411074489787,205.6762537040656,236.1348543324125,225.71750329743207,,,,,,,,,,,,,,,,,199.48620528339634,206.42358911182018,207.64640172322808,224.74914283779418,210.182204957925,205.1154678220338,176.85396060411472,159.61645036228003,,211.74299011186997,,,,,,
21,1988-10-16 14:04:38+00:00,265.3268993415044,254.324772826948,244.7726642027087,240.591444831576,232.4379692187901,222.38333234179558,211.9375028700945,198.29209244110962,202.47616904469683,199.3032451426484,207.95103550020582,212.69665360843885,229.13796781606638,218.12885626437642,229.25951894765328,251.91427543871342,262.0648139068023,272.51408041480863,268.69133580429997,269.5883798476715,255.31475625199602,236.59238460732146,235.8857443257774,253.55805636141383,263.1822777098906,244.9733418363909,246.89554101214836,238.70150529188678,240.37561606914116,241.02062285770972,233.71298976981967,237.0072081618834,237.17805975997214,244.4362005597738,233.51657606575458,235.37969110149797,241.65769898673193,253.0780221665417,244.07040818151128,257.0354861844374,267.0297941781319,279.7445080093547,271.02811883959436,258.0719373111994,245.31604110092667,228.74443150597952,224.7246896323755,231.2046812880465,239.82744027164338,237.11303002188862,223.83328217161915,207.1922781942396,189.87069026455933,185.90634416190878,175.7734630290698,179.4027956328564,180.12134209879684,192.21376818894123,195.18307156494095,201.0089575424733,201.99049564725348,232.63529999128508
22,1988-11-08 14:10:51+00:00,251.09820046337316,249.66387797216217,253.0032082229706,241.78169198708733,238.45792038865272,234.9927738918694,227.08474002500003,196.561138759694,201.81475573542284,221.12066750675822,209.77992227544664,204.20046670843408,210.73540430164311,224.6376512557257,225.27441007369134,241.3990068444936,262.2175342272196,266.1390427972875,269.844058949899,260.9029639470004,254.50731665928103,234.55891084780203,239.2052283248333,252.34890143371908,258.53973619392127,252.27393255330927,247.53300657677647,244.24699527960036,237.82482002116112,247.22187192935613,234.37822896223523,236.94679787462854,234.32182061069028,237.96823867420082,225.2602679925944,242.80186997627283,239.82743473071727,248.7269593704766,259.13331919944045,259.8572150330917,271.02713159094185,268.62863039766034,272.11095055251184,261.40835140275345,234.84264328643295,240.68448746194497,241.4328011275819,227.6155065842907,225.28307075954038,230.15583056097915,222.52729006604255,207.18443931860463,190.41381466328082,177.21135439568988,181.23064411880335,183.84474630786482,183.37418196743113,178.09249629943903,187.97179169939002,202.83126653333787,210.45154929967106,235.43508494663612
23,1988-11-17 14:04:38+00:00,229.62524696469956,243.77668291780418,237.30803005612853,233.5532119682199,221.2795332243351,219.35108986543142,215.89110472767783,175.87476646818956,188.201772564926,207.65994901970961,206.0797602570759,206.17949054892742,201.97178548023626,213.45992390296095,211.92875413622534,238.2698766981602,246.68225097224175,257.5276727221606,248.7735727958455,237.15798106449972,238.311965646812,238.33546896589593,240.66285997075053,243.03301381856247,251.14880735933787,246.40200655371632,247.56926103357478,231.45112071201544,234.60644189050845,234.35827815542396,238.09785193016148,237.51381262998527,236.8130939881654,242.41840762427822,235.20842035118469,227.26544916459775,229.6372706139772,234.73127721746468,240.53377839980092,254.014122293846,265.8296002111106,272.6388457167669,269.1668243661527,254.64126167770775,233.77953705566193,227.22322610167296,226.54021433837738,221.83041129731004,222.6138117486668,216.22344213004723,219.9435214847523,207.1515064570259,185.25624270079794,179.3930047108142,171.98249611722866,169.50861118934193,155.86736869698785,173.45070177714376,191.85218019683714,200.32696975975506,205.6400733443892,207.19872430858496
24,1988-12-19 14:04:24+00:00,246.769446516772,238.93569658586017,237.40821228184276,240.064358970998,239.79751714496842,237.38345266077062,229.61775713024838,210.80916748074742,209.3760881269538,213.43265928985073,229.14290464256732,240.839427201863,241.14485978568882,234.56018255513615,243.14015652583944,248.7032957099672,255.41269587668435,276.4311943306326,270.7487923745148,250.22111509108342,248.04212436606488,251.7407799114382,253.4771431895235,256.22579946470256,262.52745570596943,259.1026786375204,248.81343322214073,259.19036528898835,246.53642674660867,240.77756415626715,231.61439380094245,227.60606270180466,237.608630497601,238.73745786868034,247.7080661019226,236.6053999020037,249.218902443507,258.31951410781505,270.8266329736794,271.92143994971167,278.6102724338397,285.16657362092474,271.7101371397933,266.5072132388117,249.80784748089079,240.75654278458626,226.45219891923927,228.11590290780575,225.72337172754138,220.55353675523904,218.6425665055049,200.58469290472829,199.37384951719827,199.19994417513337,206.32986305083134,203.93688674916137,206.8072945567013,205.8714143067049,211.92014694274903,208.5498189092321,213.82243095146018,236.82690246900916
25,1989-01-11 14:10:28+00:00,230.16246002070136,233.71562819890016,225.1705952109622,226.30308913402865,222.01139599549788,219.68599543232745,213.09674380744798,202.37759742274986,202.8816779276272,210.04645911261255,213.16296462653662,229.58516066159837,224.9863375431799,230.8562544247806,239.92514832553854,235.09052110394833,245.77521283088873,258.0173420371157,258.4699168999102,259.7364174713255,241.42632853792452,238.8862797773054,251.79991549150913,247.32917295160124,245.4276521850228,246.08112992509558,237.58605076272113,236.1782536125687,240.74296773486788,235.0613549715274,233.51217464304824,226.08920791839265,231.7247208378707,227.24075428177622,231.6873024061208,228.10185821649802,243.82785836064625,245.6256369759515,263.81897900075154,262.0467303220406,266.69761214730187,276.98380540694205,270.4986001935508,258.2772109677897,251.6574648775599,239.492576562976,244.1147768270463,234.16304660331386,225.56088412363002,225.27579741427573,201.98867639710582,209.78507338597228,200.94974608861745,194.24599463530677,192.37113039434487,201.48709032038437,202.53440433000551,204.6496137458621,210.55788054151532,202.2662173641301,206.06471428590072,221.5444250767875
26,1989-01-20 14:04:03+00:00,224.40365863006366,229.16793613558568,237.66305902366287,235.1223401185602,229.13077787389744,218.68393859052037,209.71833266473112,206.22765546361032,215.39033932124462,212.02222514394808,216.42813984436015,225.18810873351546,233.62990074419142,243.66589472063308,252.67121959915727,242.57628364659666,253.43961436589706,260.8187170188805,262.83272192564255,257.7221926030161,243.6419138782479,234.33365925759387,252.11153482885024,252.30395366117895,256.65217923704466,250.1466170512395,243.90228403291675,246.6552078566697,248.12531688056376,236.01358926124914,243.45352126435148,229.44757046618645,231.4160723368518,236.54214668271246,241.81402157668145,246.56234857633024,252.56021598324944,247.55907759425736,259.7880524122191,271.2557122634522,280.8413499481951,284.77510599264065,284.82668175296186,276.58053172249066,268.49535412859973,260.6898965690288,255.35632731022508,253.2435548512919,235.56008829735646,228.0229623012891,220.99696585189528,218.70319575064212,201.81492797779697,208.1647136138481,211.40310784729036,212.78375516021828,218.7717915036349,222.76664924243542,223.84745490260377,224.99282153736212,233.31112539658642,247.196665300972
