dates,sar0678-0000,sar0678-0001,sar0678-0002,sar0678-0003,sar0678-0004,sar0678-0005,sar0678-0006,sar0678-0007,satname
1984-05-06 09:33:27+00:00,213.09,207.26,202.62,194.44,196.22,212.06,217.63,168.43,L5
1984-06-07 09:34:18+00:00,221.68,214.69,206.96,196.7,200.66,214.75,218.01,183.49,L5
1984-08-26 09:36:09+00:00,217.15,208.75,202.35,192.59,197.05,229.45,237.67,,L5
1985-05-25 09:36:15+00:00,221.63,212.57,205.63,191.84,196.67,224.08,228.95,,L5
1985-07-12 09:36:05+00:00,211.67,200.55,198.18,191.68,196.58,224.11,228.44,,L5
1985-07-28 09:35:58+00:00,,,,200.34,208.17,232.34,237.88,183.42,L5
1985-08-13 09:35:48+00:00,216.67,211.29,208.37,197.75,204.76,227.69,231.9,,L5
1985-08-29 09:35:38+00:00,219.63,211.18,206.8,199.32,207.63,233.32,243.38,183.49,L5
1985-12-03 09:34:19+00:00,209.33,202.85,199.57,193.54,195.04,220.07,221.04,213.35,L5
1986-01-04 09:33:44+00:00,197.66,193.49,192.13,180.44,174.66,,,,L5
1986-05-12 09:30:53+00:00,226.01,218.64,211.11,199.94,214.58,241.24,228.39,228.47,L5
1986-05-28 09:30:26+00:00,221.23,212.52,204.17,190.07,206.88,234.78,228.28,213.49,L5
1986-07-31 09:28:19+00:00,215.65,207.08,202.24,195.93,213.69,230.04,232.31,214.04,L5
1986-09-17 09:26:37+00:00,221.63,215.23,211.11,204.71,208.29,227.89,229.23,,L5
1986-12-22 09:25:09+00:00,,185.83,188.23,172.23,167.7,192.6,199.64,178.69,L5
1987-01-07 09:25:37+00:00,202.14,197.0,197.4,191.05,195.99,254.69,229.2,198.48,L5
1987-01-23 09:26:04+00:00,213.99,206.45,198.33,194.99,206.47,227.71,215.71,183.7,L5
1987-03-28 09:28:28+00:00,219.5,210.34,202.63,194.37,204.19,234.62,217.35,194.79,L5
1987-05-15 09:29:57+00:00,220.9,213.87,209.5,198.94,209.74,232.61,224.67,189.26,L5
1987-06-16 09:30:43+00:00,217.85,211.78,207.55,194.32,206.43,231.12,225.98,184.03,L5
1987-07-02 09:31:03+00:00,220.62,212.39,207.82,194.34,205.06,225.32,222.73,188.54,L5
1987-07-18 09:31:20+00:00,213.81,206.68,201.91,193.92,199.39,223.17,216.6,149.7,L5
1987-08-19 09:32:18+00:00,221.31,212.69,206.62,205.39,208.8,,,,L5
1987-09-04 09:32:43+00:00,219.52,216.63,210.57,203.41,208.93,228.98,231.2,186.24,L5
1987-09-20 09:33:05+00:00,217.8,211.49,206.77,193.75,204.24,229.66,228.42,187.23,L5
1987-10-06 09:33:26+00:00,218.34,210.47,203.3,194.47,201.9,219.31,196.4,,L5
